,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.6252939924838805,1.5839461143578217,[-0.00045864  0.00109563 -0.00035673  0.00042682  0.00011976  0.00102214],"[ 0.01755774 -0.00531517 -0.00460834  0.01327875 -0.00680921 -0.00375268
  0.00712979 -0.00020592 -0.00460247  0.00459098  0.00023141 -0.00451863
  0.00308719  0.0038572  -0.00370264  0.00084122  0.0020887  -0.00051933
  0.00145961  0.00190284]",-4.723427072316122,0.008884677880692016
AAL,0.45620313436578375,0.510186639841508,[-0.00194782  0.00435967 -0.00022874  0.00041063  0.00098682  0.00128132],"[ 0.01270134 -0.0001816  -0.00357606  0.00265656  0.00023812  0.00525485
 -0.00162331 -0.00140004 -0.00025905  0.00023533  0.00158025 -0.00260177
  0.00216218  0.00636009 -0.00594662 -0.00113569  0.00232118 -0.0018341
  0.0074421   0.0008184 ]",-4.059741322851227,0.01725348161957921
AAP,1.0629615927647236,-0.11765850552754874,[0.0012448  0.00271557 0.00049705 0.00059882 0.00052888 0.0005199 ],"[ 8.40427684e-03  2.26338472e-03  1.93373289e-03 -3.04066272e-03
 -2.72734973e-03  1.31101694e-02 -2.00559791e-03 -8.99099547e-03
  1.91591701e-03  3.75584648e-03  6.47259371e-04 -2.12008724e-03
  1.31701199e-04  4.29438817e-03 -1.81046674e-03  6.95243055e-05
 -1.04531295e-03 -1.21223764e-03  8.31581056e-03 -3.66964707e-04]",-4.485758232445702,0.011268340259550674
AAPL,-0.39745928554613885,1.3595603171083839,[-0.00031542 -0.00061439  0.00025862  0.00035829  0.0001153   0.0009144 ],"[ 0.01668826 -0.00346347 -0.00662135  0.00985434 -0.0010308  -0.00266038
  0.00181404  0.00412592 -0.00313543 -0.00225257  0.00283261 -0.00022684
  0.00027682  0.00372401 -0.00302628 -0.00048864  0.00157054  0.00114582
  0.00283603 -0.00273374]",-4.735898770802726,0.008774558969294601
ABBV,-0.770453296043919,1.731670872654548,[-0.00058898  0.00141367 -0.00026632  0.00054788  0.00010149  0.00063026],"[ 0.0183342  -0.00605739 -0.00462532  0.01464921 -0.00790142 -0.0041493
  0.00757874 -0.00183197 -0.00276523  0.00655321 -0.00293391 -0.00434854
  0.00484759  0.00155677 -0.00211667  0.00251365 -0.00077812  0.00160544
  0.00251933 -0.00378778]",-4.78493986801388,0.008354626113100103
ABT,-0.718876224738817,1.6782069089051093,"[ 1.49049295e-04  9.50915506e-05 -9.17375285e-05  6.27021663e-04
 -1.01708777e-04  8.31485606e-04]","[ 0.01802906 -0.00597684 -0.00408266  0.01455861 -0.0086649  -0.00408905
  0.00857293 -0.00201047 -0.00401556  0.00713164 -0.00216318 -0.00533607
  0.00502182  0.00224262 -0.00302204  0.00296687 -0.00016074 -0.00038688
  0.00270365 -0.00130534]",-4.728294899994258,0.00884153389373404
ACN,0.4495503049144193,0.5099286466858183,"[-1.90464370e-04  3.16355083e-03 -8.39852721e-04  8.23961714e-04
  4.21803375e-05  9.00074227e-04]","[ 0.01366444 -0.00246209 -0.00132377  0.00696663 -0.0063707   0.0029922
  0.00497549 -0.00442392 -0.00359694  0.00599776  0.00100091 -0.00624258
  0.00305111  0.00642809 -0.00528942 -0.00012189  0.00184718 -0.00266753
  0.00701977  0.00291714]",-4.569884030463068,0.010359160995060164
ADBE,0.44893501460943075,0.5059286013110355,"[-1.21266331e-04  2.48066254e-03  3.77214481e-05  3.56034148e-04
  4.13750892e-04  2.90328217e-04]","[ 0.01404436 -0.00213167 -0.00315534  0.0063065  -0.00301274  0.00269776
  0.00150474 -0.00204229 -0.00070018  0.00221655 -0.00046262 -0.00216178
  0.00340355  0.00298559 -0.00451938  0.0024079   0.00065326 -0.00320795
  0.00674989  0.0010543 ]",-4.308048221807193,0.01345979450718819
ADI,-0.6234476232049492,1.5728506044366368,[-0.00084381 -0.00045229 -0.00074895  0.00055456 -0.00051684  0.00044898],"[ 0.01806884 -0.00362019 -0.00888625  0.01032319  0.00163389 -0.00315463
 -0.00116506  0.00463803  0.00062627 -0.00307255 -0.00056196  0.00104037
  0.00307903  0.00256562 -0.00517648  0.00041731  0.002916   -0.00044165
  0.00404271  0.00018744]",-4.7578867178217275,0.008583730087505603
ADM,-0.8672210606813748,1.808408882168228,"[-9.82057028e-04  1.49408168e-03 -6.04792092e-04  5.31487174e-04
  1.67165468e-05  7.90065491e-04]","[ 0.01919479 -0.00484853 -0.00866739  0.01266982 -0.00079134 -0.00411261
  0.00091526  0.00204413  0.00154243  0.00131656 -0.00440457 -0.00146015
  0.00662721  0.00192111 -0.005434    0.00123974  0.00192308  0.00231888
  0.00175871 -0.00527175]",-5.046911909100778,0.006429156642704781
ADP,-0.24120060866094029,1.2064347747262907,"[-3.19165550e-04  2.75273705e-03 -1.06986205e-03  3.54114213e-04
 -4.97581045e-05  4.47004884e-04]","[ 1.58620175e-02 -2.56428330e-03 -6.10116659e-03  7.70646547e-03
 -2.76470470e-04  3.05317579e-04 -1.21395149e-04  8.51999917e-04
  6.83645170e-05  3.64325372e-04 -9.21070443e-04 -1.87551352e-03
  4.22298511e-03  3.77713742e-03 -5.24528815e-03  1.16285339e-03
  3.85512270e-04 -1.07060025e-03  7.95628290e-03 -2.75086748e-03]",-4.336189112075837,0.013086303735588155
ADSK,-0.6321657802274263,1.5915445172540195,"[-2.29909647e-03  8.67444698e-04 -1.09697944e-03  1.33478981e-04
  2.92107478e-05  1.17127037e-03]","[ 0.01778079 -0.00467217 -0.0055455   0.01189206 -0.00469551 -0.00163758
  0.00379485 -0.00273567  0.00047339  0.00639171 -0.00517158 -0.00486888
  0.00765716  0.0024358  -0.00458534  0.00331719 -0.00235443 -0.00119499
  0.01136702 -0.00372545]",-4.596948608989934,0.010082554669750094
AEE,0.43871102871844325,0.5032301236821946,"[ 1.25998138e-03 -9.44648863e-05  5.30096525e-04  4.36784041e-04
 -7.71833043e-05 -2.76378320e-04]","[ 0.00863107  0.00209566  0.00248963 -0.00236364 -0.00456329  0.01314033
 -0.00010568 -0.01122624  0.00176726  0.00753941 -0.001922   -0.00467881
  0.00333061  0.00317618 -0.00181481  0.00382459 -0.00429937 -0.00435187
  0.01192916  0.00083173]",-4.904338376808138,0.007414346964379092
AEP,0.4420161117554739,0.5031164730442005,[ 0.00162018  0.0004778   0.00046138  0.00098653 -0.00011092  0.00038121],"[ 0.01099386  0.00010892  0.00053549  0.00174235 -0.00512913  0.00861572
  0.00212991 -0.00826548 -0.00079135  0.0072229  -0.00047125 -0.00595804
  0.00291217  0.00490115 -0.00205808  0.00225573 -0.00450519 -0.00340247
  0.01448532 -0.00020831]",-4.6160767106609715,0.009891527358296279
AES,-0.9874530136916151,1.9384529121145069,[ 0.00010913 -0.00038155 -0.00031443  0.00056343 -0.00034806  0.00052225],"[ 0.01964693 -0.00607417 -0.00755712  0.01473861 -0.00372354 -0.00508745
  0.00341805  0.00093015  0.0005737   0.00259944 -0.00403701 -0.00088882
  0.00473841  0.00033248 -0.00255268  0.00202648  0.0002294   0.00189974
  0.00310354 -0.00305056]",-4.961647922633777,0.007001380587177785
AFL,-0.3317452520843543,1.2919393877887382,"[ 3.04238751e-04  1.95162412e-03 -6.63461141e-04  2.37673288e-04
  7.14508597e-05  7.63710872e-04]","[ 1.58896444e-02 -3.96474091e-03 -3.42695777e-03  1.00900749e-02
 -5.82021824e-03 -2.82777268e-05  4.62569544e-03 -2.91500116e-03
 -1.49894906e-03  5.39184782e-03 -2.35293912e-03 -4.29366727e-03
  5.65271237e-03  3.05862631e-03 -5.82605525e-03  2.65401668e-03
  2.40196629e-03 -3.07463019e-03  3.44094159e-03  2.47902899e-03]",-4.519928109367762,0.010889806515489774
AIG,-0.34802301620130005,1.3166302378803465,[ 0.0002585   0.00192938 -0.00067177  0.00085518 -0.00023896  0.00053074],"[ 1.59218450e-02 -4.31146835e-03 -3.15013743e-03  1.07671422e-02
 -6.64247310e-03 -8.73040721e-04  5.87876422e-03 -2.07618264e-03
 -3.33334150e-03  4.72394355e-03 -1.01807157e-05 -3.78873968e-03
  2.32084272e-03  3.21908154e-03 -2.22320243e-03  9.21607502e-04
  3.51441374e-04  7.37674271e-04  2.58432617e-03 -1.36297511e-03]",-4.377414553304329,0.012557784167331571
AIZ,1.213812934743962,-0.25636393457267664,"[ 3.78337452e-04  2.31628670e-03 -5.47943095e-04  5.86415090e-04
 -4.44940689e-05  2.99104170e-04]","[ 0.00756631  0.00319179  0.00286162 -0.00449311 -0.00330932  0.01466225
 -0.00126417 -0.01046701  0.00035944  0.00569029  0.00207177 -0.00552181
  0.00043931  0.00820691 -0.00400497 -0.00211465 -0.00020763 -0.00257301
  0.01285107  0.00202855]",-4.837182536556275,0.00792936330031998
AJG,-1.0096884193591695,1.9663564132296274,[-0.00084651  0.00054407 -0.00081566  0.00015772 -0.00015074  0.0006571 ],"[ 0.01982842 -0.00645497 -0.00700043  0.01578861 -0.00561305 -0.00595525
  0.00596518  0.00040986 -0.00174075  0.00488007 -0.00353185 -0.00387669
  0.00598737  0.00219533 -0.0040982   0.00197253  0.00045125  0.00071909
  0.00456641 -0.00245028]",-4.784453102165672,0.008358693849703815
AKAM,0.45495016341433425,0.5122326548564812,[0.00078504 0.00068676 0.00054245 0.00023232 0.00059368 0.00152876],"[ 1.17482954e-02  4.73055257e-05 -1.71986460e-03  1.94059641e-03
 -1.71942189e-03  6.83082496e-03 -3.60012097e-04 -3.54630695e-03
 -1.32442809e-03  1.72424449e-03  3.29537626e-03 -3.71024509e-03
 -1.57979803e-04  8.49052794e-03 -5.62967974e-03 -4.65630526e-03
  5.54106427e-03  1.94135324e-04  2.53759918e-03  4.22341829e-03]",-4.326254413573565,0.013216960159170114
ALB,-0.9536843826295525,1.9028000969234617,"[-9.65045962e-05 -2.92207709e-04  9.14682245e-05 -2.00389896e-04
  1.47456589e-04  2.46870660e-04]","[ 0.01973642 -0.00556099 -0.00866555  0.01432264 -0.00212066 -0.0059813
  0.00299533  0.00316758 -0.00053436  0.00131749 -0.0033958  -0.00158352
  0.00628315  0.00116591 -0.00500317  0.00305796  0.00118017 -0.00042059
  0.00308379 -0.00182726]",-4.940750675198795,0.007149229608110328
ALGN,-0.644722730997476,1.5975073242361448,[-0.00060991  0.00126584 -0.00024328  0.00060882  0.00012675  0.00090012],"[ 0.01788014 -0.00490988 -0.00625313  0.01290437 -0.00430806 -0.00481108
  0.00566306  0.00285649 -0.00505277  0.00159038  0.00166486 -0.00313821
  0.00202408  0.00354694 -0.00245261  0.00136298 -0.00083081 -0.0001151
  0.00557782 -0.00217373]",-4.653392354481093,0.009529220543014479
ALK,1.3444809118074046,-0.3812180343913187,[-0.0010522   0.00292179 -0.00032868 -0.00016187  0.00063783  0.00043928],"[ 0.00676025  0.00374647  0.00359102 -0.00575175 -0.00307397  0.01596688
 -0.00210157 -0.01054431  0.00035445  0.00393048  0.00449278 -0.00352039
 -0.00388937  0.00858762 -0.00135793 -0.00532788  0.00108886  0.00053255
  0.00946782  0.0033084 ]",-4.536933740605234,0.010706184213364384
ALL,-0.7100933565948476,1.661247187623535,[ 0.00065226 -0.00047652 -0.00053204  0.0009062  -0.00073447  0.00020192],"[ 0.01822709 -0.00532721 -0.00599022  0.0138908  -0.00558598 -0.0054954
  0.00716705  0.0023656  -0.0060189   0.00308747  0.00154976 -0.00473827
  0.00272836  0.00463796 -0.00315225  0.00024694  0.00018974  0.00213015
  0.0021726  -0.00560235]",-4.563481644680814,0.010425697107782933
ALLE,0.4512270824485501,0.508556644352043,"[ 1.72691125e-04  2.82613341e-03 -5.58255159e-04  7.33047626e-04
 -2.55693989e-05  2.13806255e-04]","[ 0.01326914 -0.00124757 -0.00268801  0.00465232 -0.00273793  0.00439573
  0.00125139 -0.00356434 -0.00088987  0.00418447 -0.00065577 -0.00534076
  0.00513217  0.00631977 -0.00722032  0.0001112   0.00252843 -0.00190343
  0.00561703 -0.00053885]",-4.3299069539886865,0.01316877273485367
AMAT,-0.934808435829413,1.8781615090247188,[-0.0010436  -0.00011523 -0.00031914  0.00039312 -0.00011261  0.0006339 ],"[ 0.01963089 -0.00522337 -0.00930072  0.01371481 -0.0004305  -0.00614307
  0.0013271   0.00538132 -0.00030083 -0.00252869 -0.0011764   0.00202946
  0.00261469 -0.00012987 -0.00281768  0.0023318   0.00190194 -0.00019971
  0.00095107  0.00120402]",-5.108176441116339,0.00604710011843615
AMCR,-0.8317414392510307,1.8003771015326857,[-0.00197105 -0.00197229 -0.00089271 -0.00106821 -0.00033187 -0.00060214],"[ 0.01907696 -0.00573693 -0.0069697   0.01480549 -0.00485285 -0.00634183
  0.00613562  0.00286751 -0.00382272  0.0023503  -0.00124475 -0.00259574
  0.00500729  0.00088321 -0.00322933  0.00503651 -0.00230952 -0.00216726
  0.00696238 -0.00428718]",-4.46892746065601,0.011459600133649356
AMD,-0.5892157100395071,1.522145559582764,"[ 4.85927988e-04  6.85368460e-05 -5.38705632e-04  8.73235872e-04
 -6.79478046e-04  1.49728889e-07]","[ 0.0178297  -0.00315232 -0.00887019  0.0094901   0.00245569 -0.00217093
 -0.00299208  0.00425788  0.00340682 -0.00437162 -0.00283966  0.00419961
  0.00421621 -0.00108519 -0.00596123  0.00329452  0.00582834 -0.00273055
 -0.00380528  0.00461362]",-4.676635240021035,0.009310288127285906
