,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.9660304116524933,1.9158761159794244,"[-7.73812267e-04 -1.45949703e-04 -8.80216019e-05 -7.91332202e-05
  1.02942840e-04  2.64844363e-04]","[ 1.84969973e-03 -5.82059313e-03 -1.55991766e-02  6.42243568e-03
 -1.56734031e-02  4.89192900e-03 -8.24523339e-03  2.92829752e-03
 -4.13320811e-03  3.59417785e-03  2.96987631e-03  4.04978411e-03
  2.81160543e-03  2.76320365e-03  1.99431099e-03  9.73745339e-05
 -1.60512700e-03  1.96856785e-03 -7.60327292e-03  5.04644456e-03]",-4.613018709848247,0.009921821953837937
AAL,-0.5169198084125282,1.4566268031743856,[-0.00140438  0.00087365 -0.00100468  0.00020194 -0.00036491 -0.00021831],"[ 0.00504855 -0.00570214 -0.01139727  0.00603324 -0.01185079  0.0042017
 -0.00665496  0.00225197 -0.00476713  0.00296878  0.00081636  0.00328392
  0.00092051  0.00111819  0.00208559 -0.00277839  0.0019215  -0.0026717
 -0.00090067 -0.00065006]",-4.454110377174681,0.011630662176120563
AAP,-0.6783095558976978,1.6128417974390319,"[-4.17455479e-03 -5.58454963e-05 -1.10555965e-03 -1.46010204e-03
  3.80246280e-04 -7.48906265e-05]","[ 4.17869274e-03 -6.44509331e-03 -1.21428177e-02  3.59031330e-03
 -1.15285929e-02  9.98181973e-05 -4.72229364e-03 -3.01968609e-03
 -1.27372940e-03 -3.21708555e-03  4.93824700e-03 -1.65789536e-03
  3.76014267e-03 -1.19375936e-03  2.29512507e-03 -1.30084208e-03
 -1.08582864e-03  2.22162716e-03 -5.69068016e-03  5.44280203e-03]",-4.25919861107654,0.014133624402943079
AAPL,-1.4307939084128172,2.356837970348884,[-0.00095488 -0.00135085  0.00046768 -0.0003378   0.00033262  0.00050901],"[-0.00091695 -0.00611184 -0.01925319  0.00564138 -0.0192264   0.00292451
 -0.01049314 -0.00085509 -0.00552482 -0.00267409  0.00194499 -0.00303977
  0.00219984 -0.0036222   0.00259902 -0.0031775   0.00167177  0.00109157
 -0.00186627  0.0047383 ]",-4.838684033075262,0.007917466322797072
ABBV,-0.3900198190942268,1.32855401950064,[-0.00071566  0.00456191 -0.00094489  0.00080128  0.00041137  0.00139749],"[ 0.00618387 -0.00560541 -0.00894506  0.00583129 -0.00736611  0.00341556
 -0.00107368  0.00074935  0.00133864  0.00080348  0.00589437  0.00159235
  0.00319626  0.00109754  0.00131104 -0.00058442 -0.00137812  0.00104078
 -0.00481405  0.00191109]",-3.7030308929491498,0.0246487055526556
ABT,-1.3248959538557943,2.271652700165104,[-0.00291647  0.00098962 -0.00124314 -0.00088595  0.00011391 -0.00025004],"[-0.00060551 -0.00541494 -0.01866339  0.00792287 -0.01823906  0.00678115
 -0.00926251  0.00419895 -0.00407462  0.00356132  0.00330491  0.00264821
  0.00286589  0.00070995  0.00212885 -0.00152752 -0.00032576  0.00024138
 -0.00488045  0.00174478]",-4.793623703841783,0.0082823900087033
ACN,-0.6531253671688765,1.604323584825528,"[-2.04054113e-03  4.40673359e-05 -8.01323642e-04 -4.09926057e-04
 -1.00510084e-04 -2.21652655e-04]","[ 0.00418221 -0.00580832 -0.0121169   0.00553506 -0.01152616  0.00292411
 -0.00494568 -0.00017307 -0.00202808 -0.00109712  0.00342585 -0.00150052
  0.00178731 -0.00338954  0.00056133 -0.00492064 -0.00186334 -0.00199432
 -0.00467576  0.00240698]",-4.180950144781323,0.015283978672968275
ADBE,-0.7142408064155703,1.675214750779993,"[-1.07425736e-03  7.32596847e-04 -4.30873403e-04 -5.36609337e-04
  2.55470623e-04  4.14538321e-05]","[ 0.0035462  -0.00531315 -0.01275553  0.00771057 -0.01158168  0.00669734
 -0.00395241  0.00469197  0.0001231   0.0047101   0.00634278  0.00358001
  0.00429745  0.00029877  0.00153267 -0.00355068 -0.0033267  -0.00243747
 -0.00858081  0.00085925]",-4.529805412107893,0.010782774065890979
ADI,-1.00444157660869,1.9356117903012364,"[-2.17167802e-03 -6.10384926e-04 -4.04283892e-04  1.07796196e-04
 -5.11269485e-05  4.95436207e-04]","[ 0.00186454 -0.00664629 -0.01583053  0.00369494 -0.01644304  0.00052151
 -0.00943969 -0.00236703 -0.00551226 -0.00237204  0.00192459 -0.00091708
  0.00259548 -0.00080305  0.00253959 -0.0014516  -0.00071704  0.00179488
 -0.00730029  0.00568169]",-4.566292908151796,0.010396428885961786
ADM,-0.5889479414101356,1.54339460710293,"[-1.00875676e-03  6.25753415e-04 -7.86762586e-04  2.49201208e-05
 -2.79291065e-04 -3.17366946e-04]","[ 4.64030603e-03 -5.94010035e-03 -1.16035090e-02  5.28222893e-03
 -1.13134069e-02  2.80136769e-03 -5.36349177e-03  2.50489152e-04
 -3.17677528e-03  5.65399882e-04  1.68755475e-03  1.84484408e-03
  3.80825777e-05  2.17858965e-03 -6.19128188e-04  1.66933188e-03
 -2.15034552e-03  5.54022109e-03 -3.91573347e-03  9.10678652e-03]",-4.177831457996789,0.015331719020171346
ADP,-0.3530813851375291,1.3089777840230936,"[-2.76840466e-03  8.32293189e-04 -7.02162072e-04 -1.50641761e-03
  6.64783185e-04  3.85469546e-05]","[ 0.00608161 -0.00715085 -0.01051827  0.00167628 -0.01218105 -0.00218614
 -0.00868207 -0.00442509 -0.00832684 -0.0026538  -0.00345848  0.00119021
 -0.00279651  0.00294969 -0.00070462  0.00139897 -0.00080817  0.00206221
 -0.00398782  0.0021671 ]",-4.003223140670006,0.018256700043254227
ADSK,-1.1203638269570189,2.065094229015357,"[-5.82312689e-04  4.66330381e-04 -3.54027836e-04  7.22574274e-06
 -3.97680438e-05  1.70557356e-05]","[ 7.54332112e-04 -5.81371360e-03 -1.74471709e-02  7.09039542e-03
 -1.82422105e-02  6.13694614e-03 -1.06560803e-02  4.32177440e-03
 -6.00421219e-03  4.45684387e-03  2.12448039e-03  3.29604903e-03
  3.13747188e-03 -3.30191191e-05  3.24820282e-03 -3.15932345e-03
  1.05570438e-03  4.44688839e-04 -2.78082895e-03  8.23094257e-03]",-4.935387610566283,0.007187674387342026
AEE,0.9594855587085395,-0.026191520923458923,[-0.00257111  0.00051527 -0.0014839  -0.00111837 -0.00025956 -0.00119934],"[ 0.01523239 -0.00768564  0.00279214 -0.00013666  0.00302484 -0.00475401
  0.00291123 -0.00683606 -0.00096966 -0.00417776 -0.00089925  0.00145721
 -0.0040088   0.00507962 -0.00301062  0.00434948 -0.00134058  0.00501795
  0.00024138  0.00346916]",-4.302410529035632,0.013535890996149479
AEP,1.3872640385797839,-0.44322368032356463,"[-2.15270639e-03  3.44057572e-04 -1.03026743e-03 -1.07019668e-03
 -1.69734222e-05 -7.84853543e-04]","[ 1.82566675e-02 -8.11744062e-03  6.87724093e-03 -8.87552307e-04
  7.12290603e-03 -5.34843158e-03  5.47789829e-03 -6.74467635e-03
  3.05263754e-04 -3.06812461e-03 -4.29271286e-04  3.13980507e-03
 -3.74189525e-03  6.45107262e-03 -2.69336979e-03  4.35351740e-03
 -1.12751285e-03  3.66467997e-03  8.30694014e-05  1.80929007e-03]",-4.594599507375016,0.010106267456175266
AES,0.027659607590675466,0.923763207934024,"[-1.07500261e-03  2.17242154e-03 -1.30077814e-03  6.80732497e-04
 -4.66174097e-04 -4.66190136e-05]","[ 0.00892974 -0.00746503 -0.00608404  0.00044542 -0.00644031 -0.00421527
 -0.00330916 -0.00687058 -0.00350178 -0.00522834  0.00021426 -0.00040302
 -0.00087621  0.00314552 -0.00029351  0.00384161 -0.00110596  0.00693454
 -0.00368316  0.00828372]",-4.031621761324934,0.01774552759435296
