,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.44369048198280864,0.516092623751522,[ 0.00064398  0.00093569 -0.00041881  0.00062024 -0.00043121 -0.0002946 ],"[ 0.00512283 -0.00798877  0.0010863   0.00261833 -0.01131788  0.00695413
  0.0035433  -0.0061325  -0.00033967  0.0046542  -0.00092186 -0.00106532
  0.00156107  0.00201566 -0.00195628  0.00103149 -0.00077103  0.00153499
  0.00406724 -0.00481831]",-4.876555672104518,0.0076232257498849605
AAL,0.44478620418009995,0.5213581587648525,"[-2.73964993e-04  8.77948941e-04 -1.70208300e-04 -4.36735560e-04
  2.79121777e-04  1.64601732e-05]","[ 0.00465241 -0.00728309  0.00169348  0.0009473  -0.01207849  0.0092451
  0.00437806 -0.00804417 -0.00163379  0.00547823  0.00108748 -0.00056135
 -0.0010375   0.00105509  0.00040137  0.00093679 -0.00182715  0.00435537
  0.00269064 -0.01036069]",-5.181657738095882,0.005618684382645448
AAP,0.43865902255957,0.5141060869166677,[ 0.00255398 -0.00119089  0.00071318  0.00128237 -0.00065816 -0.00020445],"[ 0.00423962 -0.00903125  0.00287378  0.00609097 -0.01481393  0.00152049
  0.00779212 -0.0007433  -0.00454908  0.00087131  0.00160024 -0.00016691
  0.00169066  0.00310454 -0.00421465  0.00034707  0.00161956 -0.00154755
  0.00503436  0.00374135]",-5.148907720871383,0.005805742756402232
AAPL,0.4362239706363104,0.5143488103614718,[ 0.00043925  0.00087122 -0.00039162  0.0005578  -0.00036987 -0.00021092],"[ 3.29801607e-03 -6.96696472e-03  2.91349767e-03 -6.93109083e-06
 -1.21111193e-02  1.05421846e-02  2.42930290e-03 -9.07939403e-03
  2.07417644e-03  5.98094391e-03 -3.27231131e-03 -5.23075888e-04
  2.89383954e-03  5.65567912e-04 -2.23436370e-03  2.50434944e-03
 -1.17532974e-03 -3.72855155e-05  5.59628891e-03 -1.70425980e-03]",-5.409477259360325,0.004473978330474511
ABBV,1.1430496894215076,-0.1881486435950255,"[ 1.17658963e-03  2.16543655e-04  1.02400716e-05  4.42743607e-04
 -3.43463643e-04 -3.86212165e-04]","[ 0.00163052 -0.00772535  0.00511864  0.00222023 -0.01469078  0.00705807
  0.00430494 -0.00555827  0.00072729  0.00354928 -0.00200021 -0.00037747
  0.00102283  0.00253902  0.00038009 -0.00021291 -0.00396568  0.00034153
  0.00628243  0.00366063]",-5.146173659740765,0.005821637731021655
ABT,1.3331294218289227,-0.3794210088028709,"[ 1.19178346e-03  6.77510024e-04  7.33554170e-05  8.24612248e-04
 -2.64845610e-04  1.27814167e-04]","[ 0.00022661 -0.00764569  0.00715211  0.00221629 -0.01748245  0.0069873
  0.00678428 -0.00547265 -0.00115407  0.00350596 -0.00116516 -0.0004639
  0.00136941  0.0028153  -0.00092542 -0.00072969 -0.00216159  0.0011188
  0.0052066   0.00260176]",-5.54013754291946,0.003925986809480367
ACN,-0.45941250785686294,1.4120935400307126,[-0.00199685  0.00143409 -0.00125909  0.00051827 -0.00040492  0.00011866],"[ 0.01271463 -0.00895723 -0.0088405   0.00550215 -0.00016535  0.00263703
 -0.00341246 -0.00210185  0.00212625  0.00221672  0.00014779 -0.00115068
 -0.00069658  0.00388949 -0.00047806 -0.00105902 -0.0012754   0.00188537
  0.00495968 -0.00267984]",-4.504072989183992,0.011063841735432404
ADBE,0.4462417747468677,0.5192941623833808,"[ 6.02878577e-05  2.32863601e-04  4.72114428e-05  5.20570110e-04
 -7.09766607e-05  4.00050086e-04]","[ 0.00788967 -0.00785965 -0.00265818  0.00213408 -0.00682665  0.00782575
  0.00039937 -0.00718426  0.00108938  0.0056234  -0.00049468 -0.00147055
 -0.00023641  0.00161437  0.00041394  0.00218746 -0.00322091  0.00021013
  0.00575014 -0.00437087]",-4.885486380312781,0.007555448047031981
ADI,0.44033908213560524,0.5172489427635599,[ 0.00020795  0.00082574 -0.00037749  0.00023171 -0.00021611 -0.0002368 ],"[ 0.00296322 -0.0072875   0.00355989  0.00084442 -0.01335409  0.00934923
  0.00400288 -0.00805614  0.00021014  0.00546848 -0.00135729 -0.00071561
  0.0011142   0.0013125  -0.00104713  0.00135289 -0.00074102  0.0014156
  0.0018085  -0.00321516]",-5.263254084163112,0.005178426236791838
ADM,0.44495064779339044,0.5184929152375185,"[ 2.76697746e-03  5.88186922e-05  5.76123971e-04  1.46031013e-03
 -5.30794925e-04  7.83471410e-05]","[ 5.89778451e-03 -8.47574410e-03  8.22625060e-05  3.98937830e-03
 -1.02402546e-02  4.85660929e-03  3.02064889e-03 -4.12047910e-03
 -4.81626222e-04  3.53349528e-03 -2.41298149e-04 -1.62130663e-03
  6.84333169e-04  4.04808961e-03 -1.12096438e-03 -1.33704342e-03
 -1.96342141e-03  1.71981174e-03  6.39962103e-03 -2.13555496e-04]",-4.9272853946827775,0.007246147036066441
ADP,0.4386624833726544,0.5083119594800724,"[-2.69545501e-04  7.00813699e-04 -4.27429188e-04  3.28008990e-04
 -2.06357889e-04 -1.07043444e-05]","[ 5.32657337e-03 -9.13729334e-03  1.47069805e-03  6.67212803e-03
 -1.34018966e-02  7.46933536e-05  7.41650797e-03  1.81817648e-03
 -5.78741796e-03 -3.08464194e-03  4.77826850e-03  4.38144937e-03
 -3.17868442e-03 -6.38748271e-04  1.13856067e-03  1.42316728e-03
 -2.68033440e-03  2.48450356e-03  5.19002655e-03 -5.72762502e-03]",-4.7488598223938085,0.008661565298008142
ADSK,0.44278774436291346,0.5178166999694792,"[ 8.81333034e-04  6.68608403e-04  3.27796455e-05  5.86178024e-04
 -1.46196553e-04  1.51265879e-04]","[ 5.82374922e-03 -7.13036152e-03 -3.77970896e-04  2.78281157e-04
 -8.46866232e-03  1.02495849e-02  2.95542338e-04 -8.86995091e-03
  2.35232938e-03  5.70110934e-03 -1.62791199e-03  8.60848147e-05
 -1.17120815e-04 -3.55866114e-04  7.59546730e-04  3.00874459e-03
 -1.88442202e-03  1.77207578e-03  4.21445980e-04 -7.59052354e-03]",-5.099310709915184,0.006100950441151331
