,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4585943492260071,0.5198003884811118,"[-5.80166513e-04  1.05225265e-03 -3.16056076e-04  6.50631798e-05
  1.14127813e-05 -2.28889142e-04]","[ 0.01500577 -0.00355611 -0.00247575  0.01166406 -0.00666987  0.00559114
 -0.00278929 -0.00053891 -0.00168668 -0.00087619  0.00099179  0.00180552
 -0.00184201  0.0024284  -0.00050401  0.00116367  0.00219772  0.00254195
  0.00626319  0.00310234]",-5.234155179577501,0.00533132659540152
AAL,-0.09416515113417664,1.0687132260640724,"[-5.00789624e-04 -1.73777421e-04 -1.70993250e-05  1.19519414e-04
  6.28806829e-06  2.06578378e-04]","[ 1.08836805e-02 -6.20875924e-03 -4.30580972e-03  3.79682195e-03
 -2.00734411e-03 -2.45501068e-03  6.22090037e-03 -3.62505517e-03
  4.29234937e-03  2.68131584e-03 -1.36723086e-04  5.26872169e-03
 -5.20384874e-03  9.71695957e-05  3.24196287e-04 -4.48115387e-03
  4.76085367e-03 -2.77682923e-04  3.32524145e-03 -1.62671468e-03]",-4.831228986241873,0.007976711970178659
AAP,-1.2578780173784943,2.2242432145396345,[-0.00161907 -0.00024253 -0.00091226 -0.00030789 -0.00028389 -0.00019761],"[ 5.46375477e-03 -1.18358367e-02 -2.05142294e-03 -7.59602871e-03
  7.53883472e-03 -7.05123285e-03  1.12660310e-02 -6.61017814e-04
  2.78513292e-03  2.59495654e-03  1.61760568e-03  6.84069098e-04
  6.27459021e-04  4.65449566e-05  5.80690127e-04  4.01421525e-05
  3.96306662e-04 -1.27880523e-03  5.87839736e-03 -4.62638974e-03]",-4.927586570526983,0.007243965000220356
AAPL,-0.47628215113384603,1.4463779621825865,[ 0.00014764  0.00032915 -0.00041842  0.00020818 -0.00028521 -0.0001967 ],"[ 0.00871116 -0.00767688 -0.00538632  0.00075336 -0.00271206 -0.00470518
  0.00400322 -0.00720424  0.00371999 -0.00409037  0.00464756 -0.00072199
  0.00085043  0.00013191  0.0008564  -0.00200082  0.00361446 -0.00237405
  0.00816659 -0.00260717]",-4.919099881674954,0.007305703886033429
ABBV,-0.04967052030918662,1.0263567566240845,"[-8.66598312e-04 -6.17898127e-04 -1.55620366e-05 -4.02957341e-04
  2.84519428e-05 -4.32941251e-04]","[ 0.01138039 -0.00617665 -0.00331807  0.00484662 -0.00281973 -0.00029013
  0.00270732 -0.00370206  0.00317288 -0.0019791   0.00539558  0.00175756
  0.00173989  0.00416386 -0.00017323  0.00381559 -0.001439    0.00233728
  0.00182752 -0.00334416]",-4.569193532642502,0.01036631644327654
ABT,0.4623004130113534,0.5234158498595166,"[-4.39426787e-04  9.97202191e-04 -5.47910054e-04  1.93317530e-04
 -1.46200413e-04 -7.11569648e-05]","[ 0.01298185 -0.00447937 -0.0043735   0.00854989 -0.00676257  0.00124372
 -0.00015489 -0.00517551  0.00279325 -0.00274072  0.00387381  0.00304511
 -0.00254015  0.00361864 -0.0021779  -0.0007829   0.00229121 -0.00031704
  0.00430601  0.0018617 ]",-5.144246114913925,0.005832870020606932
ACN,0.012422302721743685,0.9711694237585256,[-0.0013942   0.00103242 -0.00057971  0.00022964 -0.00016955 -0.00042832],"[ 1.14160800e-02 -5.65650007e-03 -4.47127549e-03  5.47177258e-03
 -4.35719429e-03 -9.18336049e-04  2.26157209e-03 -4.72494952e-03
  2.37166719e-03 -1.68639721e-03  2.20885385e-03  1.29290533e-03
 -1.56298117e-03 -1.55408964e-04  1.32860309e-03 -2.95815435e-03
  5.15713914e-03 -3.31593154e-05  5.09902801e-03  8.78001183e-04]",-4.812316209063589,0.00812900939025321
ADBE,0.45975523328555057,0.5218480911632182,"[ 1.80322474e-05  2.55391898e-04  1.10674580e-04 -3.18869847e-04
  2.38366627e-04  1.88602848e-06]","[ 1.32485973e-02 -4.80129701e-03 -2.86787417e-03  8.62738976e-03
 -5.28381314e-03  3.16749126e-03 -9.22250423e-04 -2.08841845e-03
  2.75470351e-04 -1.36232043e-03  1.92569294e-03  2.75087897e-03
 -3.52461424e-03  3.06038859e-03 -2.54865131e-03 -9.31842511e-04
  1.61505988e-03  1.02257904e-03  9.73895800e-05  4.06002573e-03]",-5.26114403069967,0.005189364529140382
ADI,-0.5168048768715299,1.4783898183833126,[-0.00101364  0.00250854 -0.00162543  0.00062627 -0.0005883  -0.00021744],"[ 0.00867987 -0.00786531 -0.00478627  0.00030341 -0.00114822 -0.00455801
  0.00571719 -0.00528687  0.00365656 -0.000801    0.00195777  0.00167113
 -0.00217972 -0.00051225  0.00123523 -0.00365524  0.00577457  0.0006535
  0.00354464  0.00380057]",-4.789730349135407,0.0083146991454762
ADM,-1.2438299013748908,2.205901643893424,"[-3.75733713e-04 -2.95906184e-04 -2.95918795e-04  3.51177720e-04
 -3.35925532e-04 -8.78027608e-05]","[ 0.00544074 -0.01157005 -0.00254539 -0.00726431  0.00728232 -0.00684643
  0.01114312  0.00081015  0.00069754  0.0050392  -0.0022946   0.00146696
 -0.00196479 -0.00116237  0.00045693  0.00020999  0.00013335  0.00186999
  0.00555846  0.00054926]",-5.720104237504846,0.0032793690512796557
ADP,-0.18345593863720214,1.1567570798906703,"[-7.82934625e-04  5.27186495e-04 -2.94749883e-04 -1.42572621e-04
  9.75388147e-05  9.46015893e-05]","[ 1.03807772e-02 -6.51269002e-03 -4.47454691e-03  3.32575543e-03
 -2.41654072e-03 -2.39775484e-03  4.76163919e-03 -3.90966079e-03
  2.98972725e-03  9.93317893e-04  3.10419533e-04  3.47089606e-03
 -4.04174574e-03  3.32247135e-05  5.59427957e-04 -3.21074073e-03
  4.65226614e-03  2.23467323e-03  9.29953164e-04  4.58403799e-03]",-5.120286658563519,0.005974310062378101
ADSK,0.4610200824116417,0.5231051993772656,"[-1.98160312e-04  9.24279553e-04 -3.33414809e-05  2.37876992e-04
  1.16773833e-04  1.94712994e-04]","[ 0.01463452 -0.002819   -0.00525554  0.01148915 -0.00880912  0.00157873
  0.00025581 -0.00584915  0.00344753 -0.00126453  0.00204636  0.00336999
 -0.0021011   0.00040386  0.00263926 -0.00145665  0.00318734  0.00345241
 -0.00013066 -0.0040571 ]",-5.220929656987164,0.005402304501087583
AEE,-0.06440295522308763,1.0383499324894263,"[-1.16942897e-03  9.01170401e-04 -8.17714841e-04 -5.86346634e-04
  8.22403252e-05 -3.19486354e-05]","[ 1.14133185e-02 -6.37850388e-03 -2.84602246e-03  4.28473469e-03
 -9.46787646e-04 -4.50310847e-04  5.40712718e-03 -1.15377450e-03
  2.99713116e-03  3.51761204e-03  4.08379135e-05  5.88203664e-03
 -4.63037339e-03  2.35585280e-03 -1.00803372e-04 -7.70372070e-04
  3.62232595e-03  5.30500242e-03 -1.75765228e-03  7.87113082e-03]",-4.519403598973726,0.010895519830411737
AEP,-0.1444824683972092,1.1153436535382448,"[-1.53372227e-03  1.19639436e-03 -9.01799289e-04 -2.04850094e-04
  7.04586905e-05  4.18067427e-04]","[ 1.17033889e-02 -7.29315573e-03  4.93723543e-05  3.83166179e-03
  2.15285538e-03  2.78001374e-03  3.97585303e-03  4.23153838e-03
 -1.60102445e-03  4.77927444e-03 -1.75324442e-03  3.59595179e-03
 -3.22531958e-03  1.48091396e-03  5.09498660e-04  5.06075177e-04
  3.35625135e-03  5.86785669e-03 -7.83488379e-04  8.80258454e-03]",-4.8806829083104954,0.007591827734646013
AES,-0.9565825409212652,1.9248336830997466,[-0.00099066  0.00076242 -0.00082017 -0.00010362 -0.00020946 -0.00027971],"[ 6.88120330e-03 -1.03961056e-02 -2.30507887e-03 -4.57841302e-03
  5.45375064e-03 -5.22778594e-03  9.63138641e-03 -2.47645517e-04
  2.07605982e-03  3.26385858e-03  3.89626567e-04  1.73484996e-03
 -6.98267010e-04  4.87379241e-05  1.29155279e-03 -6.38824994e-05
  2.81195411e-03  1.91046399e-03  5.50793267e-03  2.53890379e-03]",-4.975509157009385,0.006905002313945273
