,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4553748333458655,0.5241351007586798,"[-2.65394537e-05 -2.97598915e-05 -7.01041378e-05  1.87309783e-04
 -1.35141479e-04 -1.20000003e-04]","[ 0.01150137  0.00098951 -0.00221802  0.00154352 -0.00340354  0.00586741
  0.0017888  -0.00125899 -0.0008312  -0.00115972  0.00155186 -0.00019514
 -0.00200328  0.00433743  0.00100428 -0.00058816  0.00121463 -0.00050152
 -0.00357079  0.00064814]",-6.323699291818238,0.0017932972906694454
AAL,0.4566632574003224,0.5180957528942796,"[ 1.46959200e-05 -7.57635422e-04  3.04666132e-04 -1.56347651e-04
  4.63092993e-05  2.89666926e-06]","[ 0.01130972  0.00068414 -0.00246472  0.00199242 -0.00316691  0.00586271
  0.00234314 -0.00115049 -0.00172337 -0.00258297  0.00105207  0.00225033
  0.00013995  0.00297008 -0.00029382 -0.00111637  0.00053544  0.00027743
 -0.00221491 -0.00015154]",-5.776351000066265,0.0031000067190240723
AAP,0.45635834112405416,0.5233168576468857,"[ 2.41706453e-04  1.02229596e-04  1.43708238e-04 -1.22620784e-04
  3.16729631e-05 -1.97855986e-05]","[ 4.93944439e-03 -2.31475316e-03  2.46783791e-03  1.00288823e-02
 -3.02352594e-03 -1.83400184e-03 -7.04182361e-04  2.39034653e-03
 -3.39250775e-04 -1.51606473e-03  2.94071656e-03  7.22837989e-05
 -2.75990826e-03  3.97125471e-03  1.04846915e-03 -1.93773529e-03
  3.25073467e-04  1.29633543e-03 -4.84345830e-03  9.32983557e-04]",-6.22135380351354,0.0019865539922067433
AAPL,0.4606380856534017,0.5209734928556162,"[ 5.95016782e-04 -1.40946481e-04  2.26035299e-04 -1.49463280e-04
 -2.08013800e-04  1.53788270e-05]","[ 6.27334168e-03 -1.98221575e-03 -4.64989863e-05  8.16503715e-03
 -1.30133813e-03  2.41390623e-03 -3.18618257e-05 -3.29705638e-03
 -3.24012186e-03  2.20041082e-03  3.84706939e-03 -5.11954815e-04
  5.48989959e-04  4.67550333e-03 -2.76404627e-03 -5.24915495e-03
  5.51282266e-04  3.00141741e-03 -4.76451886e-03  8.22003355e-03]",-5.613310905453399,0.00364896794759636
ABBV,0.45770350870441856,0.5218337691566296,"[ 6.38639737e-04  3.06075441e-04  6.78305598e-05  7.65899181e-05
 -1.28240970e-04 -1.03071510e-04]","[ 0.00370255 -0.00316098  0.00251756  0.01165486 -0.00203797 -0.00197165
 -0.00075652  0.0006569  -0.00234503 -0.00025424  0.00422451  0.00103301
 -0.00081348  0.002894   -0.00214043 -0.00365543  0.00073068  0.00378423
 -0.00329851  0.00395079]",-5.928289069248344,0.002663034360649695
ABT,0.46000662115682384,0.5205981142595937,"[ 1.02201124e-03  4.51983589e-04  3.48893571e-04 -1.30003222e-04
 -1.49974910e-05  1.50677609e-04]","[ 0.00486767 -0.00286024  0.00129371  0.01085051 -0.00144895 -0.00134305
 -0.00123049  0.00074663 -0.00159885 -0.0008726   0.00367452  0.00140997
 -0.00166963  0.00268357  0.00017224 -0.00223994 -0.00047905  0.00118233
 -0.00511442  0.00324349]",-5.650350057654881,0.0035162856567326414
ACN,0.4563444872671654,0.5215070997829481,"[2.15470431e-04 5.69763654e-04 4.95130275e-05 7.42628924e-05
 7.03897059e-05 1.57475467e-04]","[ 0.00419964 -0.00265832  0.0027491   0.01049805 -0.00294893 -0.00132514
  0.00018993  0.00075498 -0.00275689 -0.00020433  0.0050044   0.00036386
 -0.00269104  0.00301711 -0.00093978 -0.00230886  0.00175851  0.00270268
 -0.0050123   0.00214467]",-6.0886222819907205,0.0022685321604565068
ADBE,0.4565517847970093,0.5220248334105378,"[5.00308952e-04 4.82862007e-04 1.11658123e-04 2.24392057e-05
 6.28489754e-05 9.25778726e-05]","[ 0.00367029 -0.00339959  0.00188542  0.01199286 -0.00117483 -0.00150636
 -0.00107904 -0.00058804 -0.00310155  0.00061388  0.00485954  0.00125847
 -0.00051455  0.00245679 -0.00251217 -0.0037226   0.00058207  0.00309459
 -0.00489293  0.00658075]",-6.027433814727718,0.002411674849077465
ADI,0.4578322422262247,0.5187977379512292,[ 0.0002965   0.00037071 -0.00015761  0.00022404 -0.00022134 -0.00019828],"[ 7.15046020e-03 -1.86279304e-03 -7.29511056e-04  8.59969541e-03
 -9.25090977e-05  3.95445185e-04 -3.94307776e-03 -6.56549318e-04
  2.33347910e-03  1.64577900e-03  9.04266442e-04 -2.01055484e-03
  2.30366549e-04  4.54877334e-03 -2.75980019e-03 -2.21011130e-03
  2.14094994e-03  1.44379574e-03 -2.09031500e-03  6.42933096e-03]",-5.747417973156391,0.0031910094406820467
ADM,0.45559261907935633,0.5219123889390096,"[1.22287033e-05 9.34909080e-05 3.25352093e-05 8.62151156e-05
 1.22404483e-05 6.66608656e-05]","[ 9.20452508e-03 -1.40014741e-03 -3.30127037e-03  6.98051462e-03
  1.41346625e-03  2.71212464e-03 -4.17107467e-03 -2.93305846e-03
  1.09014523e-03  2.68954124e-03  2.59446011e-03 -1.28493315e-03
 -1.23792114e-03  2.53440498e-03 -2.36061818e-03 -7.12434571e-05
  2.91523191e-03  1.19527872e-03 -2.93296429e-03  1.43054076e-03]",-6.073269451706866,0.002303629280381583
