,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4610784741467855,0.5180327389345529,"[ 1.46260546e-04  6.11501819e-05 -2.46816829e-04  3.29791257e-04
 -2.64218278e-04 -1.30348912e-05]","[ 0.01386622  0.00106285 -0.00481889  0.00099312 -0.00148521  0.00671516
  0.00078977 -0.00108797 -0.00054342 -0.00266642  0.00152626  0.00177594
 -0.00255727  0.00315585  0.0029687  -0.00044081 -0.00091313 -0.00042648
 -0.00479454 -0.00089556]",-6.088799534274429,0.002268130093585088
AAL,0.4607682881862593,0.5142378060596415,"[ 6.83273008e-05 -8.98215284e-04  2.14264138e-04  2.39248199e-06
 -2.53056503e-05  1.49150720e-04]","[ 0.01293688  0.00116251 -0.00316222  0.00079603 -0.00350494  0.00644789
  0.00214575 -0.00019723 -0.00036682 -0.00358351  0.0001458   0.00211657
 -0.00063546  0.00294589  0.00081653  0.00016889  0.00057685 -0.00070842
 -0.0018127  -0.00186765]",-5.812104559059933,0.002991128437118252
AAP,0.46029274483148114,0.5186631293034702,"[ 5.00146388e-04  4.23926096e-05  2.09060328e-04 -4.36942872e-06
  5.20072755e-05 -1.11377530e-04]","[ 0.00665627 -0.00179059  0.00105657  0.00902822 -0.00271418 -0.00214707
 -0.00115311  0.00334256  0.00032723 -0.00249695  0.00263237  0.00052742
 -0.00340446  0.00364321  0.00219806 -0.00133695 -0.00022446  0.00110855
 -0.00504524 -0.00031568]",-6.246372799312854,0.0019374689952569195
AAPL,0.4672113037149049,0.5160941273398406,"[ 8.73846496e-05 -1.31189500e-03  4.14302282e-04  8.68179391e-06
  4.80153641e-05  3.39773018e-04]","[ 1.12676148e-02  1.69753200e-04 -2.52201513e-03  3.50703515e-03
 -2.22132314e-03  3.94174600e-03  4.94290802e-05  1.24526589e-04
  5.03208143e-04 -1.84176043e-03  6.84065714e-04 -2.12920327e-04
 -1.85900865e-03  5.44829945e-03  2.41634305e-03 -2.31005277e-03
 -5.83116386e-04 -2.58416496e-04 -5.56300174e-03  2.09874982e-03]",-5.3999149922200305,0.00451696490345125
ABBV,0.4619039176242224,0.5156561483232882,[ 0.00025404  0.00013097 -0.00013401  0.00025376 -0.00014156  0.0001173 ],"[ 0.00731485 -0.00139262  0.00084588  0.00807573 -0.00323013 -0.00142292
 -0.00052492  0.00346392  0.0003373  -0.00302005  0.00212855  0.00068878
 -0.00279462  0.00383839  0.00139726 -0.00157781  0.00057732  0.00162334
 -0.0040155  -0.00024795]",-5.833750989521626,0.0029270769276953748
ABT,0.460930610378165,0.5195614368700846,"[6.39493421e-04 7.34678692e-05 3.18371498e-04 1.65902769e-04
 8.55566363e-05 1.03879357e-04]","[ 0.00729857 -0.00082818  0.00155604  0.00655604 -0.00463406  0.00021858
  0.00050275  0.00231749  0.00066257 -0.00183832  0.00112933 -0.00088609
 -0.00241214  0.00480278  0.00158499 -0.00024692  0.00119041 -0.00150895
 -0.0046338   0.00036315]",-6.243815430156714,0.0019424301597670242
ACN,0.45896293687129125,0.5171898946181771,"[2.65544646e-04 6.08679493e-04 3.26410912e-05 1.98980001e-04
 5.55949860e-05 1.23402789e-04]","[ 6.96253667e-03 -1.38286645e-03  1.18510274e-03  7.85445443e-03
 -3.56995642e-03 -6.12906486e-04  1.76556024e-04  2.02943538e-03
 -8.36175454e-04 -1.56750045e-03  3.42573259e-03  1.86708160e-04
 -3.28556748e-03  3.29372975e-03  6.29151915e-04 -7.40280615e-04
  1.69616868e-03  1.24414766e-03 -4.23413602e-03  5.30746016e-05]",-6.241758206535664,0.0019464302861404012
ADBE,0.46208761544497723,0.5170125250395573,"[3.83793353e-04 3.10934089e-04 1.39812139e-04 8.81609552e-05
 7.79937764e-05 6.03235747e-05]","[ 0.00811883 -0.00129032 -0.00023055  0.00768144 -0.00221712 -0.00070544
 -0.00107884  0.00274606  0.00037709 -0.00278574  0.0022384   0.0010414
 -0.00293319  0.00325775  0.00180395 -0.00087668  0.0002669   0.00029805
 -0.00552903  0.00146967]",-5.943996599230519,0.0026215314758085014
ADI,0.461891560688136,0.5164473523077847,"[ 4.23815658e-04 -1.10154771e-04  8.60099513e-05  2.03312800e-04
 -8.13363512e-05  6.62492589e-05]","[ 0.0102824  -0.00131035 -0.0036711   0.00729649  0.00188064  0.0006273
 -0.00456712  0.0007756   0.00220688 -0.001439    0.00099232  0.00133593
 -0.00110017  0.00233209  0.00013909 -0.00115322 -0.00055252  0.00157965
 -0.00217297  0.00269647]",-5.89384221720094,0.0027563657692535183
ADM,0.45991189602703275,0.5160079791336083,"[ 1.77249924e-05  7.59395200e-05 -3.28947775e-05  1.22801124e-04
 -2.07396988e-05  1.39108398e-04]","[ 1.15671204e-02 -8.31062882e-04 -5.05090906e-03  5.77749630e-03
  2.85555352e-03  2.90378933e-03 -4.97278126e-03 -1.69211492e-03
  1.99039147e-03  8.40803500e-04  1.85308768e-03  7.18201224e-05
 -2.10442277e-03  1.94048591e-03 -1.32451405e-04  6.78082051e-04
  1.54848815e-03  6.91094099e-04 -3.53259335e-03 -8.30852354e-04]",-6.0259717643097,0.0024152034181430682
ADP,0.46084725031095775,0.5154037750652359,"[ 7.44159472e-04 -1.91647840e-04  9.90067567e-05  1.98360733e-04
 -1.14893962e-04  6.72119218e-05]","[ 0.01374516  0.00036546 -0.00587616  0.00283308  0.00101865  0.00505357
 -0.00181628 -0.00060766  0.00042428 -0.00274347  0.00172138  0.00268911
 -0.00255436  0.00175004  0.00238322 -0.00016895 -0.00054118  0.00111293
 -0.00563477 -0.00340702]",-5.890179615900875,0.002766479748533985
ADSK,0.45766422514500404,0.5193145476005419,"[-1.88073736e-04  1.07838782e-04 -8.83071824e-05  3.50146947e-05
 -1.77104949e-05  1.85152667e-06]","[ 0.01515007  0.0021832  -0.00470637 -0.00119136 -0.00310816  0.00713846
  0.00116548  0.00157867  0.00236955 -0.00586171 -0.00247513  0.00203766
 -0.0019209   0.00441014  0.00584311  0.00099001 -0.00206811 -0.00350542
 -0.00537757 -0.00691542]",-6.312788665406588,0.001812970415349925
AEE,0.45906681242560554,0.5156910304612311,"[ 3.93528065e-05 -2.85595066e-04  7.43244466e-05  2.15246073e-04
 -9.42272829e-05  4.79915425e-05]","[ 1.33075612e-02  9.47189787e-04 -4.13003229e-03  1.41605765e-03
 -2.32150047e-03  5.96242912e-03  1.73507155e-03  1.71261245e-04
 -1.02145387e-03 -4.56212536e-03  1.11130949e-03  3.37136351e-03
 -1.87826541e-03  2.91881204e-03  3.75114061e-03 -1.42718076e-03
 -3.18123909e-03 -1.81426072e-04 -4.36967258e-03  8.62346792e-05]",-6.082860777774354,0.002281640042362792
AEP,0.4644097109823606,0.5145310276252674,"[ 3.47045095e-04 -2.12836031e-04  6.91151580e-05  3.58247957e-04
 -1.64613284e-04  7.77645713e-05]","[ 1.19402909e-02  5.07368517e-04 -2.81339332e-03  2.52618054e-03
 -2.93892508e-03  4.89279568e-03  1.69654438e-03  2.86073357e-04
 -1.03903529e-03 -3.62894060e-03  1.56212107e-03  2.40721636e-03
 -2.18462842e-03  3.05941750e-03  3.13431908e-03 -1.02289751e-03
 -2.58860460e-03  4.86631733e-05 -1.79207907e-03 -6.42219607e-04]",-5.514503007726309,0.004027928690528455
AES,0.4637336589905955,0.5137742395987086,"[ 3.79326750e-04 -6.66223822e-04  5.91525918e-05 -8.71877599e-05
 -8.30841930e-05  1.41561231e-05]","[ 1.15063053e-02 -3.32473893e-04 -3.74529754e-03  4.79242100e-03
  1.00199799e-04  2.77178574e-03 -2.26800208e-03  5.70116883e-04
  1.32959355e-03 -2.50875347e-03  9.19176797e-04  2.07956546e-03
 -1.44490684e-03  1.60821417e-03  4.32911425e-04  7.76683989e-04
  1.23664096e-03  6.91927879e-05 -4.73485534e-03 -2.01205442e-03]",-5.510270624280628,0.004045012556472301
AFL,0.46237668910441887,0.5165114495473063,"[ 2.94503858e-04  9.05769323e-04 -1.86010184e-04  2.14078586e-04
 -6.17093757e-06  1.39918421e-04]","[ 1.20935487e-02  5.74821617e-04 -2.94590231e-03  2.43277760e-03
 -2.52826787e-03  4.78222823e-03  5.02260379e-04  3.24142446e-04
  6.77840015e-04 -3.03609580e-03 -1.50679177e-04  1.44871668e-03
 -4.43646338e-04  3.31814727e-03  1.85135628e-04 -5.93116885e-05
  1.75997454e-03 -7.99211746e-04 -4.64160801e-03 -6.79433592e-04]",-5.830074907204758,0.002937856905332298
AIG,0.45982736274478475,0.5193161445037418,"[ 3.85150086e-04  4.65281210e-04 -6.30803939e-05  8.31022813e-05
 -2.01813700e-05 -2.39792649e-05]","[ 0.00635901 -0.00182918  0.00123353  0.00918941 -0.00267538 -0.00212654
 -0.00128348  0.00283308  0.00012867 -0.00174147  0.00311119  0.00051278
 -0.00290734  0.00253268 -0.00023355 -0.00037781  0.00192059  0.00220682
 -0.00212281 -0.00140057]",-6.33876479299887,0.001766482861793735
AIZ,0.45509622820363976,0.5204146531719452,"[ 3.88305201e-04  6.28387166e-04 -5.06547989e-05  6.33918647e-05
  2.01310351e-05 -3.06364464e-05]","[ 6.30495860e-03 -2.31240073e-03  1.81429081e-04  1.02203061e-02
 -9.54329080e-04 -2.31393355e-03 -1.78122101e-03  1.79083729e-03
 -1.62426148e-03 -1.26262428e-03  5.36287921e-03  1.76776360e-03
 -3.67695228e-03  1.41391791e-03  9.62231667e-06 -2.07883357e-03
  2.50238224e-04  4.68789359e-03 -4.02778736e-03  1.02248748e-03]",-6.8439250787328065,0.0010659113919058993
AJG,0.4652188794967194,0.5138218599964631,"[ 4.63954823e-04  7.32921681e-04 -2.53164065e-04  4.47446845e-04
 -2.21633281e-04 -4.70855205e-05]","[ 1.13620811e-02  7.36113774e-05 -2.69392621e-03  4.16839827e-03
 -1.72419701e-03  2.43548029e-03 -1.15808831e-03  2.19990981e-03
  2.17135356e-03 -3.73689580e-03 -6.89043724e-04  6.51431482e-04
 -1.85125801e-03  5.26949000e-03  3.56959405e-03 -1.93626637e-03
 -6.75198689e-04 -4.96508573e-04 -8.91769572e-03 -1.34252571e-03]",-5.39255136792806,0.004550348898691315
AKAM,0.46040665978431033,0.5201592928290567,"[ 2.75785689e-04 -1.23379357e-04  1.34228509e-04  1.87718494e-04
 -3.73843686e-05  4.83620920e-05]","[ 0.01367316  0.00098108 -0.00469149  0.00133109 -0.00120701  0.00617077
 -0.0001756  -0.00084473  0.00062693 -0.00192892  0.0009394   0.00017822
 -0.00305861  0.00463951  0.00366557 -0.00088625 -0.00043791 -0.00035711
 -0.00584707 -0.00259601]",-6.330567434505161,0.0017810228684886104
ALB,0.45953654872547284,0.5200042312409202,"[ 5.18541958e-04 -5.70859144e-05  8.15842944e-05  1.95017365e-04
 -7.69362209e-05  8.78599756e-05]","[ 0.01352885  0.00021836 -0.00580685  0.003353    0.00153053  0.00434559
 -0.00319372 -0.00025426  0.00188019 -0.0023295   0.00087305  0.00220832
 -0.00212594  0.00107667  0.00124137  0.00166568  0.00038497  0.00014005
 -0.00093361 -0.00361575]",-6.381391426542695,0.0016927659577239632
ALGN,0.4604516898700038,0.5148542818123878,"[ 5.77792531e-05 -2.09207549e-04 -2.52521548e-04  8.27990247e-05
 -1.52189141e-04  2.48629312e-04]","[ 6.26146952e-03 -1.79173037e-03  1.55014291e-03  9.07610318e-03
 -3.07950715e-03 -2.10167967e-03 -1.10996913e-03  2.95268911e-03
  4.20411668e-04 -1.67385594e-03  2.49410427e-03 -4.39633553e-05
 -2.42254953e-03  3.41364893e-03 -2.85487246e-04 -1.11341231e-03
  1.25345842e-03  2.44638184e-03  7.26787877e-04 -7.64234237e-04]",-5.9152320342367,0.0026980336900280792
ALK,0.46115682591450663,0.5155716933202229,"[ 5.80864364e-04 -6.57090458e-04  3.33309307e-04 -2.70598231e-05
  8.86691467e-06 -2.98032033e-05]","[ 0.00837378 -0.00043337  0.00093834  0.00539733 -0.00527467  0.00139453
  0.00248056  0.00216502 -0.00156646 -0.00294457  0.0029198   0.00049628
 -0.0034667   0.00442804  0.00225015 -0.00167557  0.00042202  0.00123259
 -0.00411024 -0.00122114]",-5.915116596708096,0.002698345162346799
ALL,0.46199923568423007,0.5162640809212228,"[ 1.79615450e-04  6.70354237e-04 -3.67753644e-05  4.85359726e-05
  7.16365549e-05 -2.75357524e-06]","[ 1.18530833e-02  5.53723351e-04 -2.67932700e-03  2.45243405e-03
 -3.14133168e-03  4.97376410e-03  1.88506586e-03  3.43252382e-04
 -7.70239243e-04 -3.74104828e-03  4.72464242e-04  1.88396345e-03
 -7.70304345e-04  4.98942895e-03  2.56211888e-03 -3.88976245e-03
 -2.31442735e-03  1.70875001e-03 -5.65175128e-03  1.89478259e-05]",-5.874318677384537,0.0028107085416023505
ALLE,0.465998079222005,0.5152061744514583,"[ 5.47529005e-04 -4.31177276e-04  3.06880576e-04  2.75022247e-04
 -5.23379489e-05  1.25062011e-04]","[ 9.46381307e-03 -9.77137377e-04 -1.66186639e-03  6.33841096e-03
 -1.09058661e-03  2.24309584e-03 -1.40033377e-03 -9.13665061e-04
 -2.44268186e-04  3.76673650e-04  2.75027039e-03 -9.32951866e-05
 -1.51013752e-03  2.78215870e-03 -1.82898902e-03 -7.31597752e-04
  2.58276414e-03  2.32422118e-03 -1.23620795e-03 -2.51640531e-04]",-5.432087095000645,0.0043739574050009325
AMAT,0.46072225532572464,0.5199564326436187,"[ 2.15108163e-04 -2.75559548e-04 -8.87716853e-05 -1.89775335e-04
 -3.78734446e-05 -1.17784029e-05]","[ 0.01306936  0.00075309 -0.00411768  0.00226328 -0.00107643  0.00438352
 -0.0017821   0.00124306  0.00324923 -0.00359334 -0.00176755  0.00131878
 -0.00102203  0.00288894  0.00223775  0.00195564 -0.00037594 -0.00297072
 -0.00071761 -0.0014825 ]",-6.288299381510107,0.0018579168695151155
AMCR,0.47358819016318293,0.5062977264160408,"[-2.93750980e-05 -5.11350711e-03  2.47818192e-04 -2.77074523e-03
  1.30702600e-04 -8.55638598e-04]","[ 0.00896437 -0.00045826 -0.00426479  0.00215079  0.00050208 -0.00622141
 -0.00026304  0.00068291  0.00470381 -0.00013054  0.00375678  0.00193764
 -0.00018269  0.00903441 -0.00029753  0.00156538  0.00313456  0.0011244
  0.00354203 -0.00053394]",-3.9937523186211967,0.01843042737231289
AMD,0.46225485240819225,0.518952707020629,"[ 2.77386646e-05 -7.89894179e-05 -1.14882245e-04  3.10314820e-04
 -1.78809396e-04  1.07991185e-04]","[ 0.0109518  -0.00044234 -0.00311506  0.00508897 -0.00020038  0.00239233
 -0.00261605  0.00080548  0.00225423 -0.00248374 -0.00057117  0.00204533
  0.00064395  0.0013019  -0.00184652  0.00142648  0.00182534 -0.00095927
 -0.00012885  0.00155237]",-6.067213005827071,0.0023176234210470904
AME,0.4647692046744942,0.5159754380173012,"[7.49566521e-04 2.53814053e-04 2.01688039e-04 1.55716195e-04
 4.58834281e-05 1.00164064e-04]","[ 0.00853838 -0.00102307 -0.00043439  0.00708995 -0.00216229 -0.00034973
 -0.00155502  0.0027451   0.00118098 -0.00260223  0.00212104  0.00077953
 -0.0041406   0.00224955  0.00290927  0.00211508  0.00068586 -0.00152665
 -0.00375859 -0.00438204]",-5.614688997957842,0.003643942795576279
AMGN,0.46575431295815417,0.515981132461375,"[ 6.60581747e-04 -7.23448464e-04 -2.16542541e-05  6.99115090e-05
 -1.91167745e-04  1.18665440e-04]","[ 0.01133595  0.00074922 -0.00155941  0.0022951  -0.00448608  0.00457522
  0.0025558   0.00094078 -0.0006881  -0.00333561  0.00088551  0.00034899
 -0.00218212  0.00596855  0.0028786  -0.00287806  0.00061927  0.0003194
 -0.00984261 -0.00113816]",-5.530211435436967,0.003965150627098421
AMP,0.4661039931196379,0.5158345559637407,[ 0.0003754   0.00056124 -0.0004297   0.00046196 -0.00029327  0.00016687],"[ 1.10359179e-02  3.64663863e-05 -2.29727382e-03  4.21337059e-03
 -2.12741720e-03  2.56072984e-03 -6.66409155e-04  1.78676597e-03
  1.55612450e-03 -3.15382140e-03 -6.26868843e-05  3.15782451e-04
 -1.90974113e-03  5.20458547e-03  2.51665491e-03 -1.91220339e-03
  9.01833993e-04  3.57558449e-04 -9.06733662e-03 -3.06383514e-03]",-5.481991580544239,0.004161034405108985
AMT,0.46475076439554525,0.5143981173156221,[0.00103854 0.000407   0.00051269 0.00041339 0.00020249 0.00051315],"[ 8.44490037e-03 -2.97742907e-04  1.03470108e-03  5.15119867e-03
 -5.59106395e-03  1.38937962e-03  2.64691173e-03  2.70263462e-03
 -1.04024667e-03 -3.85897181e-03  1.65212628e-03  9.93496903e-04
 -2.29332474e-03  4.65454015e-03  2.06877014e-03 -1.85596427e-03
  4.94914009e-04  1.59467118e-04 -6.77378594e-03 -6.49890864e-05]",-5.490586785405714,0.004125422726041636
AMZN,0.45520691703174837,0.515533625257184,"[ 5.68593432e-04  9.55214031e-05  3.26189248e-04 -6.57690419e-05
  1.05773775e-04 -2.77167623e-04]","[ 6.51112107e-03 -6.94612786e-04  2.74678899e-03  6.00324198e-03
 -6.09464997e-03  1.37431264e-03  2.14499530e-03  6.23351058e-04
 -7.96530558e-04 -1.37203560e-05  1.83503578e-03 -1.91844707e-03
 -1.12263648e-03  5.03746892e-03 -1.81605656e-03 -8.93974409e-04
  3.38858325e-03  2.24533341e-04 -4.82360958e-04  1.81777805e-03]",-6.4577282756400525,0.0015683545357324054
ANET,0.4575371577247319,0.5210632766534884,"[ 5.67110738e-05  2.26080969e-04 -7.22694424e-06  8.64668328e-05
  2.08709029e-05  8.44073608e-05]","[ 0.00649596 -0.00166661  0.00157457  0.00899867 -0.0032012  -0.00271402
 -0.00155956  0.00433856  0.00178938 -0.00305974  0.00082814  0.00025297
 -0.00179776  0.00391814  0.0002788  -0.00105689  0.00177152  0.00138453
 -0.00367248 -0.00166253]",-6.695159363573035,0.001236884744182192
ANSS,0.46256161407074925,0.518936230855915,"[ 9.83671043e-04  4.43094947e-04  2.18480338e-04  3.04442234e-04
 -1.16234325e-05  4.20802111e-06]","[ 0.00796059 -0.00100167  0.00048009  0.00711317 -0.00336015 -0.00057648
 -0.00048453  0.0032461   0.00086718 -0.00303834  0.00159425  0.00036917
 -0.00340061  0.00390327  0.00290229 -0.00016346  0.0001442  -0.00065856
 -0.00500841 -0.00179397]",-6.064677770441685,0.0023235065964201844
AON,0.46386397309931604,0.5151412652193363,"[ 5.41006539e-04  2.76365520e-04  4.83101547e-05  1.82414009e-05
 -8.47055108e-06 -1.49918699e-04]","[ 0.00896844 -0.00122935 -0.00149305  0.00752646 -0.00066962 -0.00040216
 -0.00270563  0.00223662  0.00150285 -0.00206493  0.00185913  0.0003938
 -0.0033195   0.00359582  0.00240339 -0.00101946  0.00025714  0.00126313
 -0.00659673 -0.00242704]",-5.623529109298103,0.0036118718995466256
