,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.9130342411090827,1.8596923676468824,[-0.00175338  0.00016076  0.00031951 -0.00011448 -0.00028576  0.00025041],"[ 0.00285085 -0.00530986 -0.01534085  0.00730789 -0.01425962  0.00618309
 -0.00788343  0.00403382 -0.00398094  0.0039431   0.0022997   0.00383438
  0.00125397  0.00230421  0.00063514 -0.00016143 -0.00152012  0.00164615
 -0.00505436  0.00440875]",-4.552818232608899,0.010537465469146053
AAL,-0.5463062769359537,1.4875517959187174,"[-6.76729362e-04  1.10918126e-03 -1.08540026e-03  3.82549589e-04
 -1.53174380e-04 -3.17376930e-05]","[ 0.00509193 -0.00576708 -0.01227794  0.00550621 -0.01221945  0.00347001
 -0.00756174  0.00166675 -0.0048326   0.00251646  0.00168761  0.00322728
  0.00191999  0.00128082  0.00258599 -0.00263284  0.00174474 -0.00209776
 -0.00170594 -0.00028547]",-4.4922256219283705,0.011195698668199795
AAP,-0.36389414540889103,1.2977664087685021,"[-5.41554303e-03  4.51502403e-05 -5.89590964e-04 -1.58450756e-03
 -7.98959455e-05 -1.39459148e-04]","[ 6.35361626e-03 -6.11867159e-03 -1.00710009e-02  4.01602363e-03
 -9.60570336e-03  7.35511601e-04 -4.80989776e-03 -1.75435782e-03
 -2.32494624e-03 -1.29896017e-03  3.34127327e-03 -7.52937162e-05
  2.11789321e-03 -9.16562556e-04  1.19671189e-03 -2.74053137e-03
 -1.10800955e-03  2.07381307e-05 -3.81336655e-03  3.84405786e-03]",-4.201108950150339,0.014978956690459299
AAPL,-1.3029562719243895,2.225751996076766,"[-1.67973491e-03 -1.57307536e-03  6.72291264e-04 -6.13399326e-04
  7.59910427e-05  2.42567829e-04]","[ 0.00076749 -0.00558438 -0.01865585  0.00660793 -0.01752436  0.00432008
 -0.01054701  0.0004296  -0.00592673 -0.00188671  0.0009653  -0.00301636
  0.00073122 -0.00419293  0.00153574 -0.00408282  0.00202233  0.00046333
  0.0002375   0.00451253]",-4.8017936927513,0.008214998642402403
ABBV,-0.21480660380525682,1.1566400571184567,[-0.00268738  0.00454055 -0.00048076  0.00021035 -0.00021625  0.00087531],"[ 0.00737625 -0.00537128 -0.00774128  0.00621462 -0.00607361  0.00420933
 -0.00065747  0.00193979  0.00112456  0.00215853  0.00488125  0.00267821
  0.00180318  0.00143264  0.00022215 -0.00122148 -0.00165714 -0.00019429
 -0.00351111  0.00050645]",-3.6261933391419285,0.026617314892795584
ABT,-1.2211675103956539,2.165130190187031,[-0.00365733  0.00105023 -0.00096951 -0.00099923 -0.00016658 -0.00035474],"[ 9.18225047e-04 -5.02638467e-03 -1.82328509e-02  8.54081384e-03
 -1.67260526e-02  8.02444416e-03 -9.26809943e-03  5.45597499e-03
 -4.31254707e-03  4.19440694e-03  2.45261485e-03  2.66334383e-03
  1.47482510e-03  1.88088738e-04  1.11612060e-03 -2.26625306e-03
 -5.04685663e-05 -2.72340584e-04 -2.81062677e-03  1.48636030e-03]",-4.760644151809246,0.008560093621396665
ACN,-0.5322657097718139,1.4825464328099078,[-0.00224883  0.00012991 -0.00049912 -0.00056858 -0.0002618  -0.00036313],"[ 0.00525255 -0.00564352 -0.01156217  0.00562344 -0.01061401  0.00313611
 -0.00511143  0.00028488 -0.00232458 -0.00047714  0.00297276 -0.00097191
  0.00117042 -0.00325608  0.00010262 -0.00552056 -0.0018643  -0.00241087
 -0.00366348  0.00174731]",-4.15431630905897,0.015696519029785465
ADBE,-0.6154000269353624,1.57576193292745,"[-1.26973978e-03  1.11994356e-03 -7.36721978e-05 -5.00507624e-04
  8.20044020e-05  9.71768098e-05]","[ 4.55359086e-03 -5.23134794e-03 -1.24306178e-02  7.55230724e-03
 -1.08555830e-02  6.88862647e-03 -4.13776893e-03  5.22513878e-03
 -7.57856889e-06  5.20348521e-03  5.97567828e-03  3.98179781e-03
  3.65418311e-03  2.59421680e-04  1.02371903e-03 -4.18704460e-03
 -3.33010243e-03 -2.76206922e-03 -7.29659093e-03  4.91863750e-04]",-4.499319393129918,0.011116559971176197
ADI,-0.8103582739732127,1.740109018847218,"[-2.40978671e-03 -3.67744311e-04  3.37045133e-07  3.86137367e-05
 -2.58443727e-04  4.50167957e-04]","[ 0.00355182 -0.0063267  -0.01488526  0.00404176 -0.01498864  0.00089744
 -0.00981145 -0.00165299 -0.0060657  -0.00133721  0.00137101 -0.00014588
  0.00176955 -0.00080611  0.0017079  -0.00234338 -0.00085199  0.00067411
 -0.00544045  0.00502053]",-4.488029809754767,0.011242772404180618
ADM,-0.38537148267094423,1.3408307266957566,[-0.00026889  0.00086415 -0.0005878   0.00014705 -0.00017417 -0.00018025],"[ 6.13194419e-03 -5.99285688e-03 -1.05438294e-02  4.69512633e-03
 -1.03578765e-02  2.13643294e-03 -5.95457526e-03  2.54636536e-04
 -3.93992628e-03  1.39177071e-03  1.34130531e-03  3.03401871e-03
  5.84941180e-05  2.78173131e-03 -4.78457984e-04  1.17314121e-03
 -2.12741063e-03  3.82679181e-03 -3.51122651e-03  7.78370640e-03]",-4.0907843151373475,0.016726109871538997
ADP,-0.15189986191827476,1.1077635622557787,[-0.00257142  0.0011341  -0.00037896 -0.001425    0.00059933  0.00013373],"[ 0.00741299 -0.00699705 -0.00934861  0.00171211 -0.01100131 -0.00250312
 -0.00929243 -0.00426491 -0.00929462 -0.00169293 -0.00383275  0.002332
 -0.00284298  0.00343845 -0.00076837  0.00083431 -0.00096988  0.00073206
 -0.00349113  0.00118148]",-3.9802537384953673,0.01868089867319222
ADSK,-1.1429233482646097,2.087198662013161,"[-4.86184165e-04  4.58391405e-04 -3.18739315e-04 -1.13692822e-04
 -3.46218497e-05 -8.82965849e-05]","[ 1.24763558e-03 -5.61998235e-03 -1.83410222e-02  7.10884135e-03
 -1.78836765e-02  6.26194315e-03 -1.11999943e-02  4.36093933e-03
 -5.78422203e-03  4.07670876e-03  2.65933027e-03  2.97282031e-03
  3.18976489e-03 -5.39829344e-05  2.96281942e-03 -2.89014101e-03
  9.49049851e-04  8.85811938e-04 -2.53018600e-03  8.10544800e-03]",-4.940661673155535,0.007149865932469847
AEE,1.0599151213053952,-0.12707346636175124,"[-1.05485225e-04  1.75424990e-03 -1.13137970e-03 -4.09967019e-05
  2.40173508e-04 -7.90520392e-05]","[ 1.49162210e-02 -7.98373705e-03  2.85114933e-03 -1.35478047e-03
  1.46370565e-03 -6.93171590e-03  1.05439565e-03 -7.93258591e-03
 -2.22687043e-03 -3.27902527e-03  7.56779087e-05  3.27688102e-03
 -1.33680685e-03  5.99839096e-03 -8.02322393e-04  3.52896985e-03
 -1.48606283e-03  2.90662517e-03 -2.28911500e-03  2.95305535e-03]",-4.30850171091052,0.01345369202085627
AEP,1.3832097507786096,-0.4385014909061686,"[-6.25424478e-04  1.36133978e-03 -8.19545780e-04 -2.85779242e-04
  2.76528988e-04  1.26511758e-05]","[ 0.01703617 -0.00831209  0.0063515  -0.00195416  0.00509579 -0.00762418
  0.0040408  -0.00829501 -0.00034576 -0.00300409  0.00090208  0.00418569
 -0.00115249  0.00715812 -0.00089761  0.00420573 -0.00175403  0.00281764
 -0.00255255  0.00230665]",-4.666228256512913,0.00940768607262996
AES,0.44724068163074077,0.5029169951630589,[-0.00023095  0.00289134 -0.00074246  0.0010721  -0.00043771  0.0004049 ],"[ 1.05258890e-02 -7.38172534e-03 -4.11766294e-03  2.32999751e-04
 -5.26974539e-03 -4.87555884e-03 -3.87506447e-03 -6.62447996e-03
 -4.72456187e-03 -3.45035118e-03 -4.40331038e-04  1.74865734e-03
 -8.28631453e-04  4.15438658e-03 -7.35407380e-05  2.88457309e-03
 -1.13315563e-03  4.01541695e-03 -3.37895040e-03  6.02223653e-03]",-3.9718783810160456,0.01883801491151615
