,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4449564197594475,0.49993855870532317,"[ 2.15645431e-03 -6.33369484e-06  3.74869982e-04  9.28215924e-04
 -4.18959446e-04 -1.63429113e-04]","[ 0.01188247 -0.01103943 -0.01218601  0.00146221 -0.01195148  0.00854991
  0.00214774  0.0059401   0.00172178  0.00088315  0.00310152  0.00457218
  0.00537171  0.00267429  0.00210408 -0.00563862 -0.00072775 -0.0010234
  0.00521779 -0.00342528]",-4.835968775901141,0.007938993492706206
AAL,-0.41607242951088774,1.3546078096963872,[ 0.00028642  0.00104865 -0.00034317  0.00149678 -0.00048971  0.0006049 ],"[ 0.01133055 -0.00056586  0.00156385  0.00297197 -0.00972122 -0.00746061
 -0.01042618  0.00455073  0.00273687  0.00779824  0.00453045  0.00054796
 -0.00065056  0.00454617  0.00538885 -0.00096578 -0.00125311 -0.00425964
  0.00186698  0.00398706]",-4.253903010894027,0.014208668954506183
AAP,0.4469148761759174,0.5013576959307172,"[-5.35791188e-04  1.20921833e-03 -7.82877921e-04 -4.94767882e-04
 -7.48999307e-05 -6.44976139e-04]","[ 0.01209327 -0.00842515 -0.0087614   0.00072093 -0.01388699  0.00436804
 -0.00183167  0.00933956  0.00600871  0.0044909   0.0061286   0.00011031
  0.00191887  0.00074227  0.00167046 -0.00411248 -0.00084339 -0.00236913
  0.00331756 -0.00268556]",-4.766103925574831,0.008513484799404034
AAPL,0.43770291733438593,0.4866172307242792,"[-8.91226328e-04  9.82781704e-04 -4.92193207e-04 -4.73451412e-05
  6.08039267e-05  1.55748122e-04]","[ 0.01225035 -0.00637548 -0.00593308 -0.00053768 -0.01649992  0.00113469
 -0.00357     0.01310149  0.01075502  0.00345331  0.00235725 -0.00600745
 -0.00486513  0.00561304  0.0067283   0.00051387 -0.0018903  -0.00677063
 -0.00227999  0.00546698]",-4.450941260452162,0.011667579568982704
ABBV,0.9558702185588883,-0.017382318347031828,"[ 1.02411082e-04  1.53295312e-03 -5.60032292e-04 -2.47686764e-04
 -9.48125148e-07 -3.95716986e-04]","[ 1.08588579e-02 -1.21884039e-02 -1.45254903e-02  3.89398092e-03
 -8.34037047e-03  1.27782161e-02  6.92303090e-03  2.77709650e-03
  4.82394272e-05 -2.55012974e-03  2.37262327e-03  5.18430319e-03
  5.84810650e-03  1.29548439e-03  6.57703402e-04 -6.45905169e-03
 -1.12750359e-03 -2.41176843e-03 -6.01306142e-05 -4.54440855e-03]",-4.920891769696028,0.007292624604558077
ABT,0.4397465868254686,0.48874755026235145,[-0.00061944  0.0004036  -0.00103743 -0.00025002 -0.00059665 -0.00124043],"[ 0.01206074 -0.00822518 -0.00883941  0.00071643 -0.01377636  0.00557248
  0.00146769  0.00911838  0.00604076 -0.00135604 -0.00137388 -0.00059597
  0.00066772  0.00767877  0.00685534 -0.00368684 -0.0031245  -0.00403526
  0.00389986  0.00335272]",-4.454349274729465,0.011627883971232562
ACN,0.44606236854164094,0.503193283605073,"[ 1.26823174e-03  1.49750189e-03 -1.64201307e-04  5.75758112e-04
 -1.55250261e-04 -8.22448547e-06]","[ 0.01166951 -0.01224641 -0.01429372  0.00110055 -0.01376983  0.01178006
  0.00508315  0.00970053  0.00649968 -0.00031056  0.0041129   0.0001001
  0.00269408  0.000759    0.00108078 -0.00480974  0.00035363 -0.00212258
  0.00361284 -0.00722615]",-4.984140808170506,0.006845657234178198
ADBE,0.4506049872370564,0.5020466634339109,"[ 2.21726993e-03  1.82339579e-03  1.71935861e-04  6.89362519e-04
 -1.70670630e-05  1.49351460e-04]","[ 0.01187383 -0.01096971 -0.01229654  0.00113019 -0.01317038  0.00890027
  0.00230788  0.00833917  0.00479152  0.0014904   0.00452209  0.00153905
  0.00322233  0.00131585  0.0018969  -0.00448746  0.00045925 -0.00264175
  0.00300537 -0.00591448]",-4.55235937741375,0.010542301749411577
ADI,0.44692531025291216,0.5047110582030642,"[ 1.08285072e-03  1.41911836e-03 -2.17886700e-04  7.11650228e-04
 -2.30678242e-04  4.22353726e-05]","[ 0.01272458 -0.01085192 -0.0112655  -0.00150019 -0.01732391  0.00613844
 -0.00135475  0.01213298  0.0068498   0.00427551  0.0049114   0.00097019
  0.00330518  0.00305129  0.00419329 -0.00470421 -0.00055425 -0.00302152
  0.00503218 -0.00278107]",-4.9879390997520865,0.006819704750686421
ADM,0.4417082357904905,0.49639855068260547,"[ 1.15306140e-03 -4.84410787e-04  3.30192032e-04 -1.34398753e-04
 -6.40288402e-05 -4.42960163e-04]","[ 0.01133726 -0.01067721 -0.01191313  0.00283376 -0.0097162   0.00846029
  0.00188148  0.00358104 -0.00017565  0.00222707  0.00622792  0.00632441
  0.00766058 -0.00177252 -0.00275012 -0.008743   -0.00340005  0.00129366
  0.00372957 -0.00317789]",-4.855364791513222,0.007786492388821897
ADP,0.4471187127210862,0.5044525373148455,"[ 2.79670704e-04  9.01283835e-05 -1.65183169e-05 -5.65889003e-04
  1.00705823e-04 -4.90080216e-04]","[ 0.01261261 -0.01139633 -0.01187281 -0.00072455 -0.01546727  0.00676804
 -0.00064448  0.00939333  0.00418983  0.00310782  0.00314291  0.00247038
  0.00243788  0.00489215  0.00534998 -0.00150211  0.00238889 -0.0024958
  0.00648689 -0.00175951]",-4.958731481507792,0.0070218295060005785
ADSK,0.4461220894136452,0.5068391610131863,"[ 1.11208184e-03  4.09557389e-04  1.49304331e-04  2.07747819e-04
 -4.29324552e-05 -9.14989959e-05]","[ 0.01170105 -0.01067988 -0.01181797  0.00141084 -0.01269062  0.00792782
  0.00058338  0.00748832  0.00322904  0.00409983  0.00756483  0.0042823
  0.00709077 -0.00119795  0.00039071 -0.00829571 -0.00142432 -0.00259407
  0.00213697 -0.00681357]",-5.212884897804102,0.005445940023131805
AEE,0.440211947441781,0.4915184068294596,"[-6.62697738e-04 -4.83605751e-05 -1.32249773e-06 -4.02310424e-04
  2.80466706e-04  2.08144314e-04]","[ 0.01159659 -0.00868827 -0.00923962  0.00188138 -0.01226061  0.00510809
 -0.00133509  0.00839976  0.00686882  0.00505838  0.00844593 -0.00301711
 -0.00301634 -0.00290484 -0.00191924  0.0009625   0.0025968  -0.00293056
 -0.00467544 -0.00489379]",-4.632219523406729,0.009733132195779275
AEP,0.44360275169714136,0.4885326363968948,"[-2.31277081e-03 -4.68456958e-05 -8.27849517e-04 -1.16221257e-03
  1.27831873e-04 -5.62830955e-04]","[ 1.17768080e-02 -8.13739875e-03 -8.60724441e-03  1.58528437e-03
 -1.26685352e-02  4.74640002e-03 -7.01342402e-04  8.88176222e-03
  7.55612044e-03  3.01912874e-03  5.32420742e-03 -4.18332147e-03
 -4.59499034e-03  1.29556199e-04  9.58790978e-05  2.02544068e-03
  1.64507326e-03 -2.76813865e-03 -2.90566017e-03 -7.48661545e-04]",-4.157200520899189,0.01565131216817074
AES,0.44618025002634626,0.5031379150186761,[ 0.00071229  0.00047663 -0.00032299  0.00045391 -0.00041728 -0.00041965],"[ 1.21607535e-02 -1.09481424e-02 -1.17731963e-02  9.96123576e-05
 -1.49759767e-02  7.22710670e-03 -5.72941029e-04  1.03507915e-02
  6.45880664e-03  5.23642843e-03  8.53606778e-03  3.04918930e-04
  2.59576967e-03 -2.38094742e-03 -1.59571081e-03 -4.84906488e-03
 -1.11221181e-03 -4.96291038e-04  3.02803020e-03 -3.27965931e-03]",-4.956111585086915,0.0070402500914679735
AFL,0.4376211134976161,0.49866452623404467,[ 0.00082238  0.00080443 -0.00045789 -0.00043283 -0.00024064 -0.00110937],"[ 0.01164017 -0.01330279 -0.01504845  0.00184788 -0.01112132  0.01172326
  0.00451376  0.00459592  0.00015993 -0.00037125  0.00285174  0.00594418
  0.00594305  0.00226429  0.00119948 -0.0051028   0.00016924  0.00021118
  0.00681345 -0.0029416 ]",-5.326516143462637,0.004860975488256299
AIG,0.4403634952362509,0.4912518537715909,"[ 1.32245524e-03  7.49413132e-05 -5.94794442e-04 -5.05438775e-04
 -6.60018561e-04 -1.97771631e-03]","[ 0.01072811 -0.0102019  -0.01244372  0.00442175 -0.00783037  0.01151257
  0.00752173  0.00335074  0.0024765  -0.00449491  0.0008714   0.00086318
  0.00103563  0.00047435 -0.0035     -0.00401688 -0.00306368  0.00345208
  0.00454147  0.00105372]",-4.612259923528129,0.009929353353607355
AIZ,0.44660483495194236,0.4971045335398321,"[ 4.46062927e-04  4.78984202e-04 -1.19276538e-04 -4.10243997e-04
  7.01412735e-05 -4.30762952e-04]","[ 0.0101285  -0.00897778 -0.01108421  0.00589967 -0.0058924   0.00995356
  0.00527336  0.0021039   0.00221028 -0.0005108   0.00652495  0.00103331
  0.00216979 -0.00469704 -0.00558121 -0.00582215 -0.00321566 -0.00043702
 -0.00386327 -0.00277318]",-4.540971288773421,0.010663044626589603
AJG,1.2785632401966622,-0.33652044797376984,"[ 9.49040212e-04 -3.68743400e-04  8.52387642e-05 -4.63179376e-04
 -1.07533875e-04 -8.41994751e-04]","[ 0.01228413 -0.01468371 -0.01600489  0.00017678 -0.01367495  0.01110557
  0.00188548  0.00698237  0.00188186  0.00337456  0.00633777  0.00418743
  0.00320524 -0.00017834 -0.00056417 -0.00151005  0.00246437  0.00085048
  0.00492068 -0.00152838]",-5.355296769470588,0.004723067627220482
AKAM,0.4528104088607866,0.5084503595671093,[ 0.0017374   0.00267367 -0.0009559   0.00157034 -0.0009148  -0.00046874],"[ 0.01224772 -0.00479436 -0.00261216  0.00077112 -0.01189587 -0.00498999
 -0.01066609  0.00402018 -0.00114444  0.00892939  0.00446077  0.00595173
  0.00255542  0.00574613  0.00549308  0.00112392  0.00492031 -0.00071173
  0.00795531 -0.00292684]",-4.744407122635448,0.008700218639716782
ALB,1.1867452064339328,-0.2379519715255619,"[ 1.22575340e-03  1.90731555e-04  8.45181663e-05  6.03460209e-06
 -1.34979422e-04 -4.79362930e-04]","[ 0.0122888  -0.01406229 -0.01544661  0.00016287 -0.0138005   0.01096552
  0.00243151  0.00723584  0.00205406  0.00232004  0.00517447  0.00444495
  0.00419878  0.00084438  0.00073411 -0.00294321  0.00193113 -0.0014855
  0.00028958 -0.00394943]",-5.39064636152429,0.0045590256044487085
ALGN,0.45177687019408924,0.5066969662287879,[ 0.00033717  0.00021049 -0.00044103  0.00012325 -0.00039895 -0.00064475],"[ 0.01123496 -0.01119327 -0.01290874  0.00258288 -0.01103248  0.01004336
  0.00319711  0.00646347  0.00372434  0.00201197  0.00708482  0.00225816
  0.00452477 -0.00232607 -0.00086049 -0.00693661 -0.00211943 -0.00462916
 -0.0059292  -0.00522137]",-4.788559344752692,0.008324441397613229
ALK,0.4476423200611109,0.5003814954728897,[ 0.00078421  0.00238722 -0.00066494  0.00051049 -0.00023446 -0.00019807],"[ 0.01268688 -0.00620099 -0.00485879 -0.00115971 -0.01647674 -0.00177528
 -0.00776351  0.01107937  0.00648079  0.00738144  0.00434605 -0.0002656
  0.00022723  0.00577368  0.00735772 -0.00153711 -0.00072325 -0.00477214
  0.00433943  0.00353002]",-4.6089971070894915,0.009961803922290041
ALL,0.4462951484008826,0.4997746515075329,[-0.00043414 -0.00093817 -0.00070271 -0.00179078 -0.00027812 -0.00226237],"[ 1.25676428e-02 -8.39507577e-03 -7.99852826e-03 -9.56905812e-05
 -1.42918884e-02  2.52736720e-03 -3.43456604e-03  8.52772796e-03
  4.80121925e-03  4.05524365e-03  3.20489514e-03 -2.60086921e-04
 -1.71922620e-03  4.20853752e-03  3.45871024e-03  1.54111497e-03
  2.08557829e-03 -1.50393575e-03  3.32872716e-03  8.17439401e-04]",-4.6921186595675115,0.009167243299396147
ALLE,0.45261080619811833,0.5092571901532399,"[ 1.48964312e-03  1.39242422e-03 -9.24319762e-05  3.24860491e-04
 -8.74170482e-05 -1.87906831e-04]","[ 1.15940350e-02 -9.32727225e-03 -9.77509720e-03  2.30334928e-03
 -1.05004960e-02  5.19035902e-03 -1.68306804e-03  4.31041915e-03
  3.49421421e-04  5.03228883e-03  7.05055348e-03  5.57156368e-03
  5.71173799e-03 -7.38384763e-05  1.44935423e-03 -4.68706698e-03
  2.09626029e-03 -3.66266694e-03 -4.81358507e-04 -8.62879073e-03]",-4.874107697251968,0.007641910074864223
AMAT,0.449159254622419,0.5056058335390212,"[ 1.85484877e-03 -2.18978536e-05  3.32296036e-04  1.58513476e-04
 -1.66347077e-04 -4.79248721e-04]","[ 1.22301378e-02 -1.02407429e-02 -1.09402700e-02  5.06953795e-05
 -1.48342613e-02  6.55145071e-03 -3.65275878e-04  9.69213456e-03
  5.09309950e-03  3.46050440e-03  4.76080506e-03  2.32108973e-03
  4.55755824e-03  2.94732765e-03  4.78098178e-03 -5.50801648e-03
  5.21485268e-05 -4.64386917e-03  3.48688421e-03 -5.19847450e-03]",-4.8855008579752885,0.007555338662596877
AMCR,1.1588283369355261,-0.23217479059738483,"[ 8.19691530e-04  1.29924043e-03 -1.17140680e-04  5.13245261e-04
 -6.92490079e-05  1.72343532e-04]","[ 1.23018708e-02 -1.35787928e-02 -1.50177514e-02  3.15931359e-05
 -1.43542055e-02  1.09634171e-02  3.13032814e-03  8.65231191e-03
  4.46236515e-03  1.25434368e-03  4.59738917e-03  1.26747008e-03
  1.44295305e-03  1.60433804e-04 -1.53352191e-03 -2.59700724e-03
 -1.21322451e-03  1.58369938e-03  3.50265177e-03  2.40991176e-03]",-4.494132514418266,0.011174370016675985
AMD,1.0804085446031515,-0.15334172978647137,"[ 2.05600013e-03 -1.42339848e-03  8.59983760e-04 -4.10589571e-04
  1.34305981e-05 -7.06583532e-04]","[ 0.0111782  -0.01294592 -0.01497937  0.00293386 -0.00964977  0.0122475
  0.00516684  0.00364916  0.00021723  0.00015646  0.005838    0.00530944
  0.00575485 -0.00302173 -0.0053662  -0.00596977 -0.00021474  0.00375696
  0.0041754  -0.00698626]",-4.715938635020101,0.008951459968559408
AME,0.4397724488129645,0.4890118237899265,[-0.00039285  0.00027093 -0.00062082 -0.0005721  -0.00022955 -0.00096846],"[ 0.01239237 -0.00897081 -0.00924839  0.0001344  -0.0142804   0.00488307
 -0.00063739  0.00889818  0.0050016   0.00173836  0.00199225  0.0007983
  0.00162108  0.00453492  0.00355231 -0.00369299 -0.00256307 -0.00134302
  0.00498482  0.00285331]",-4.474791450061912,0.011392597802347372
AMGN,0.4356225943838172,0.4877654356632295,"[ 1.02545249e-03  1.78695677e-03 -1.84848604e-04  2.55298013e-04
  1.78509698e-05 -3.01897840e-05]","[ 0.01101644 -0.01120787 -0.01344379  0.00328628 -0.00935123  0.01233524
  0.00854553  0.00392524  0.00138525 -0.00710512 -0.00451844  0.00314488
  0.00287897  0.00810832  0.0052796  -0.0034843  -0.00011963 -0.00156119
  0.00631067 -0.00226942]",-4.735326767170404,0.008779579484636679
AMP,0.4431038749584274,0.4997302413466526,[ 0.00147592  0.00116881 -0.00058963  0.00049535 -0.00065655 -0.00100427],"[ 0.01185452 -0.01009199 -0.01119795  0.00141031 -0.01245095  0.00782042
  0.00187882  0.00717645  0.00339341  0.00105647  0.00356357  0.00310725
  0.00501936  0.00196319  0.00139274 -0.00681099 -0.00259273 -0.00059692
  0.00581861 -0.00196065]",-4.9584869766484765,0.007023546587344893
AMT,1.1272186784301,-0.17553722574543681,"[ 6.86498854e-04 -2.37843125e-04 -1.48629615e-04 -3.57863817e-05
 -3.15222220e-04 -7.05594553e-04]","[ 1.18442254e-02 -1.37896659e-02 -1.56942589e-02  8.83043827e-04
 -1.35269305e-02  1.22374593e-02  4.09611174e-03  8.54692716e-03
  4.87217641e-03  1.58423782e-03  6.11772327e-03  1.20782346e-03
  2.32249435e-03 -8.54891317e-04  1.01978042e-04 -3.45565613e-03
  7.59954193e-05 -3.55604620e-03 -3.21752807e-03 -2.20516144e-03]",-5.333068826859641,0.004829227186764924
