,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.819464619507058,1.7714588682328316,[-0.00063953  0.00123549 -0.00028885  0.00039587  0.00011312  0.00065323],"[ 0.01844049 -0.00754809 -0.00161489  0.01459688 -0.01119382 -0.00218943
  0.00874429 -0.00434383 -0.00187157  0.00486429  0.00107577 -0.00056089
 -0.00196581  0.00296231 -0.00172829 -0.00219665  0.00418474 -0.00092176
  0.00321769  0.00692976]",-4.824010580503396,0.00803449942938236
AAL,0.4566990273871724,0.5013766096451657,[-0.00120995  0.00343335 -0.00064918  0.00024912  0.00056667  0.00124497],"[ 0.01234753 -0.00104854 -0.00125695  0.0036805  -0.00250158  0.00675876
 -0.00078712 -0.00362675 -0.00038794  0.00080856  0.00324241 -0.00147537
 -0.00093355  0.00626815 -0.00429373 -0.00235204  0.00258027 -0.00256082
  0.00852041  0.00416555]",-4.00351368260408,0.018251396476805383
AAP,0.9927231459834849,-0.05044160983374973,[0.00200405 0.00177843 0.0005371  0.00058207 0.00034165 0.00070714],"[ 9.70793228e-03  1.47110987e-03  4.08268695e-04 -7.30679316e-04
 -1.16371043e-03  1.23365036e-02 -4.16662061e-03 -7.90880704e-03
  3.39362421e-03  3.73748875e-03 -1.66146747e-03 -2.18921302e-03
  2.13611534e-03  4.35851191e-03 -3.47915281e-03 -2.43408002e-04
 -3.42856385e-05 -2.43170468e-04  7.42101204e-03 -2.12474834e-03]",-4.323157341571746,0.013257957489500163
AAPL,-0.3337390972777261,1.2897083532368592,"[ 5.61206317e-05 -4.85056783e-04  3.33371829e-04  5.83725096e-04
 -3.45389209e-05  5.86831434e-04]","[ 0.01668089 -0.00414949 -0.00536911  0.00993507 -0.00299091 -0.00211833
  0.00332663  0.00261941 -0.00347437 -0.00179163  0.00418342  0.00033728
 -0.0017652   0.0034265  -0.00153342 -0.00091031  0.00136986  0.00064635
  0.00320407 -0.00060096]",-4.676150948075899,0.009314798116820499
ABBV,-0.8323978163004474,1.794194749458827,"[-8.02105025e-05  1.24294206e-03 -4.84515986e-04  6.34562267e-04
 -2.47921280e-04  1.60916257e-04]","[ 0.01820968 -0.00799844 -0.00018116  0.01435141 -0.01190271  0.00024402
  0.00643488 -0.0070747   0.00142366  0.00462163 -0.00036181  0.00180127
 -0.00272465  0.00195963 -0.00103746 -0.00252613  0.00263322 -0.00016855
  0.00654755  0.00202754]",-5.0283558805297845,0.006549569998789208
ABT,-0.8848390354124256,1.8451184880333242,[ 0.00032279  0.00085898 -0.00021497  0.00076621 -0.00024597  0.00025578],"[ 0.01857062 -0.00819446 -0.00052851  0.01491629 -0.0121785  -0.00064972
  0.00735384 -0.00675553  0.00091238  0.00525646 -0.00083931  0.0010793
 -0.00179607  0.00194584 -0.00186043 -0.00203101  0.00351981 -0.00088574
  0.00572872  0.00356025]",-4.976674782100877,0.006896958359019936
ACN,0.4515811785127244,0.5033727163505569,[-0.00060681  0.00288088 -0.00103125  0.0006932  -0.00016629  0.00035019],"[ 0.01458464 -0.00367701 -0.00071056  0.00833817 -0.00780683  0.00298235
  0.00610343 -0.00558567 -0.00244749  0.0068936   0.00058948 -0.00547457
  0.00174568  0.00619692 -0.00459473 -0.00136476  0.00258103 -0.00218463
  0.00735605  0.00474866]",-4.534274981281673,0.010734687255034663
ADBE,0.45272371738681627,0.5009526605335676,"[ 3.46039118e-04  2.28148727e-03 -7.23146612e-04  6.52537223e-04
 -2.69235020e-04 -1.66406090e-05]","[ 0.01326333 -0.00129938 -0.00293457  0.00488609 -0.0022117   0.00388575
  0.00144392 -0.00175838 -0.00197944  0.00248548  0.00074601 -0.00383147
  0.00334831  0.00439592 -0.00472566  0.00288578 -0.00080984 -0.00394326
  0.00878464  0.00055215]",-4.28041571839438,0.013836908633214004
ADI,-0.572257337123861,1.5186467124605574,"[-1.18445403e-03  7.54372507e-05 -8.23340840e-04  8.27147506e-04
 -6.79445380e-04 -9.86513061e-05]","[ 0.01770067 -0.00533486 -0.00504279  0.01159801 -0.00429179 -0.00253995
  0.00300299  0.00164393 -0.00137369 -0.00247015  0.00283243  0.00350704
 -0.00256704  0.00081271 -0.00147112  0.00050922  0.00308962 -0.00294724
  0.00412036  0.0073992 ]",-4.539593670650244,0.01067774435309546
ADM,-0.9312895002341004,1.8902341349899017,"[ 7.64438589e-05  2.15923863e-03 -7.39616087e-04  9.17466532e-04
 -3.14879785e-04  2.51148216e-04]","[ 1.90820373e-02 -7.82114038e-03 -2.87611605e-03  1.48978709e-02
 -9.49248212e-03 -2.73951440e-03  6.28656400e-03 -3.20762982e-03
  4.56154912e-04  2.71382628e-03 -1.13298006e-03  2.32918289e-03
 -8.15949350e-04 -2.54097031e-05 -1.57126139e-03  3.99721693e-04
  3.12663317e-03 -9.15612029e-04  2.35414073e-03  2.69765732e-03]",-4.744608138437126,0.008698469934056772
