,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.43285688462096217,0.5128710408680398,"[ 6.95061763e-04  7.87964630e-05  2.16543299e-04 -2.36142107e-04
  1.24285591e-04 -1.71185533e-04]","[ 0.00957768 -0.01062561 -0.01056976  0.00911142 -0.00014508  0.00781175
  0.000275   -0.00374421 -0.00044074  0.00318931  0.00588258 -0.00163498
 -0.00457009  0.00135894  0.00263679  0.0012001  -0.00273464 -0.0032852
  0.0031341   0.00501086]",-5.299693513352569,0.0049931239982563885
AAL,-1.387909943497035,2.336908795809812,"[-1.14423289e-03  2.66072827e-04 -6.40278515e-04  4.02694730e-04
 -3.28466732e-04  5.66881036e-05]","[ 0.01240571  0.00408769  0.00594047  0.00076171 -0.01166259 -0.0085056
 -0.00570114  0.00614243  0.00301199 -0.00074201 -0.00179921  0.00238606
  0.00129774  0.00510164  0.00065292 -0.00182878 -0.00105831  0.00079339
  0.00265373  0.00399583]",-5.152851935233336,0.005782888762593891
AAP,-0.47484506094069195,1.4311040801055834,"[-7.82873178e-04 -1.99930526e-04 -4.33416929e-04 -7.42175793e-04
 -3.98696860e-05 -6.97781803e-04]","[ 0.01229905 -0.00190223 -0.00119483  0.00132873 -0.01132777 -0.00024612
 -0.00035072  0.00691055  0.00528368 -0.00201297 -0.00049716  0.00034261
  0.00070114  0.00280603 -0.00201942 -0.0027646  -0.0015764   0.00293549
  0.00305815 -0.00084309]",-5.159259149839445,0.005745955000869026
AAPL,-0.5026598047916423,1.4474881782833102,"[-9.64254825e-04  1.56604585e-04 -2.50720918e-04 -3.46188276e-04
  1.41701298e-04  5.79489345e-05]","[ 0.01237634 -0.00159581 -0.00069505  0.00051942 -0.01306178 -0.0011999
 -0.00149012  0.00972843  0.00940533 -0.00133091 -0.00085792 -0.00335431
 -0.0020745   0.00477712  0.00207439 -0.00141696 -0.00262161 -0.00234383
 -0.00164598  0.00333465]",-5.155039829465381,0.005770250244537622
ABBV,0.43069705992742213,0.5104769013645717,"[-1.56567170e-05 -6.16097991e-04  2.03068157e-04 -6.11838164e-04
  1.55366096e-04 -3.40044346e-04]","[ 1.07648190e-02 -8.74973833e-03 -9.70884238e-03  5.85121369e-03
 -3.99359729e-03  1.03064519e-02  7.04867934e-03 -1.96156445e-03
 -3.33321401e-03 -3.69982949e-03  2.19289888e-03  4.23691040e-03
  5.88289762e-04 -1.26403471e-03 -4.35011011e-03 -1.81848875e-04
  1.05250055e-03  1.41199189e-05 -5.83699105e-03  4.46081235e-04]",-5.3086366960732265,0.004948668660394134
ABT,-0.4100160227897658,1.348828497471611,"[-8.81064155e-04  2.98635045e-05 -8.17731114e-04 -3.62586824e-04
 -3.81674839e-04 -8.88837226e-04]","[ 0.01219227 -0.00231433 -0.00215085  0.00136256 -0.01127661  0.00212888
  0.00343278  0.0068756   0.00561173 -0.00612449 -0.0052131  -0.00059509
 -0.00068929  0.007061    0.00208843 -0.00178358 -0.00304403  0.00015703
  0.0030396   0.00561099]",-4.81675053826763,0.008093042489987764
ACN,0.43973828462504144,0.5203830875025443,[ 0.00025996  0.00038577  0.00016361 -0.00018002  0.00024239  0.00015833],"[ 0.01061356 -0.01086661 -0.01150214  0.00602433 -0.00480533  0.01054505
  0.00453453  0.00119531  0.00335222 -0.00046942  0.00399708 -0.00265629
 -0.00434418  0.00020555 -0.00073091  0.00152315 -0.00036038 -0.00093413
  0.00107837  0.00095161]",-5.352981111997676,0.004734017307027532
ADBE,0.4432062305392453,0.517549741742304,[ 0.00098146 -0.00015816  0.0004905  -0.00050122  0.00031218 -0.00016025],"[ 1.05954192e-02 -8.75879780e-03 -9.03567727e-03  6.40643110e-03
 -3.97667198e-03  7.88835547e-03  3.26987274e-03  8.01300087e-07
  2.14003100e-03 -9.24712767e-04  2.42800037e-03 -2.37493927e-03
 -5.09055526e-03  1.65694712e-03 -1.78441879e-04  2.91289996e-03
  3.25475162e-04 -5.68969151e-06  3.07362237e-03  3.76404097e-03]",-4.9292155953650445,0.007232174007826186
ADI,0.4452584698078003,0.5194373849558774,"[3.21853591e-04 8.60616389e-05 3.41637171e-04 2.31765803e-05
 2.53391518e-04 4.09242331e-04]","[ 0.01164426 -0.00643051 -0.0060299   0.00299073 -0.0095894   0.00390485
  0.00013404  0.00661119  0.00772032  0.00017901  0.00185943 -0.00322681
 -0.0018499   0.00299322  0.00095418 -0.00272455 -0.00419782 -0.00018403
  0.00331388  0.00119369]",-5.10311533443215,0.006077782715720606
ADM,0.43546926468709835,0.512259950049541,[ 0.00093621 -0.00094431  0.00092274 -0.0005533   0.00049613  0.00017755],"[ 9.86819669e-03 -8.97987014e-03 -8.45583427e-03  8.41944120e-03
 -1.28877869e-03  5.19658615e-03 -1.25838797e-03 -2.45965724e-03
 -3.32964490e-05  2.88375577e-03  4.34848067e-03  7.83888734e-05
 -8.50045310e-04  2.19230103e-03  9.83541743e-04 -3.53421557e-03
 -5.86602554e-03  9.52640773e-04  6.69504229e-03  2.50513439e-03]",-5.077140796061222,0.006237718452572728
ADP,0.43851165661660296,0.5132198405657533,[-0.00122268 -0.00078786  0.00010176 -0.00133262  0.00052198 -0.00020711],"[ 0.01236312 -0.00401695 -0.00421303  0.00087748 -0.01212869  0.00448299
  0.0046312   0.00801136  0.00681249 -0.00542793 -0.00239847 -0.00123085
 -0.00099877  0.00296825 -0.00258403 -0.0011123  -0.00095202  0.00266924
  0.0006353   0.00166379]",-5.1639720337674415,0.005718938694258583
