,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.25782668565211186,1.2244253225870745,[ 0.00135288 -0.00035208  0.00054577  0.00087077 -0.00029829 -0.00021412],"[ 0.00343715 -0.00747877 -0.00077187  0.00174253  0.0003246   0.00365111
  0.00108452  0.0048876  -0.00465143  0.00260364 -0.00075063 -0.00125969
  0.00075997  0.00192012 -0.00084343  0.00400303 -0.00539337  0.00391866
 -0.00578969 -0.00319305]",-4.612876048107318,0.009923237519202167
AAL,0.47544597334378746,0.49344249478244867,[ 0.00020726  0.00026562  0.00051535 -0.00025613  0.00044225  0.00014794],"[ 0.0076152  -0.00131113 -0.00711666  0.01171884 -0.0110539   0.0032125
 -0.00211681 -0.00236273 -0.00188657  0.00117072 -0.00311096  0.00064549
 -0.00234381 -0.00094036  0.00064509  0.00065257 -0.00243978  0.00361133
 -0.00091491  0.00210286]",-5.954397285895976,0.002594407049189448
AAP,0.4785209806150541,0.48631566166012846,[-0.00042719  0.00120698  0.00011059 -0.00040331  0.00055644  0.00033939],"[ 6.38239148e-03 -3.87251525e-03 -3.63215886e-03  9.04223180e-03
 -8.28773265e-03  6.27445199e-03 -5.36016131e-03 -2.52761827e-04
 -4.72255002e-03 -2.99776384e-03  5.89057872e-06 -4.00170179e-03
  1.17067975e-03 -1.48520766e-03  3.32782321e-03  2.23128363e-04
  8.52837014e-04  3.82293533e-03  1.17842642e-03  2.24765084e-03]",-5.268734889577754,0.005150121926296282
AAPL,-0.04876373466309711,1.0208765756217058,"[-4.46708745e-04  1.99004605e-03  6.17010206e-04  7.62088605e-05
  7.31493649e-04  2.23434351e-04]","[ 0.00303229 -0.00569903 -0.0050203   0.00077808  0.0011473  -0.00252485
  0.00670697  0.00508137 -0.00480886  0.00653471 -0.00290294 -0.00229211
  0.00162295  0.0007995  -0.00054146  0.00195379  0.00150542  0.00031716
  0.00484205  0.00739011]",-4.800876868895437,0.008222533802813233
ABBV,-0.36065310546623497,1.337670008476321,"[-1.50118148e-03  1.81373044e-03 -9.63859287e-04  4.23027762e-04
 -1.98556632e-04  3.44652798e-05]","[ 3.24573005e-03 -8.12061591e-03  3.04265292e-04  1.58552670e-03
  1.11960248e-04  5.09308474e-03 -8.83262742e-04  4.26295560e-03
 -4.10861362e-03 -6.01644470e-05  1.88157354e-03 -1.24781906e-03
  5.85950185e-04  3.08482194e-03 -1.00767220e-03  2.19920386e-03
 -1.52882961e-03  3.17976153e-03 -2.97756801e-03  1.68052922e-03]",-4.4132182758948835,0.012116122492437329
ABT,-0.5700736606813145,1.5354377463193705,[ 0.00110001 -0.00141168  0.0006284   0.00033218 -0.00021101 -0.00020069],"[ 2.11873283e-03 -9.30527898e-03  8.03398179e-04 -1.48028801e-03
  3.84905409e-03  2.88036529e-03  3.19626574e-03  6.54542366e-03
 -4.04358859e-03  3.80046681e-03  1.94589968e-04  2.35588583e-05
  4.27145871e-04  3.52419328e-03 -1.68720274e-03  3.59521986e-03
 -2.90903649e-03  3.50845098e-03 -3.09619066e-03  1.64817230e-03]",-5.2114873048164645,0.005453556551883057
ACN,0.4870154839973201,0.48874060023499405,[0.00075837 0.00078153 0.00073128 0.00082266 0.00029782 0.00075956],"[ 0.00514673 -0.00331025 -0.00706583  0.00652935 -0.00661889 -0.00106383
  0.00255947 -0.00142644 -0.00129213  0.00280281 -0.00265118 -0.00131902
  0.00141425 -0.00225661  0.00385802  0.00266016 -0.00331525  0.00343663
  0.00214384 -0.00620932]",-4.837044074743773,0.007930461290347624
ADBE,-0.1371265197356285,1.108007760570215,"[-1.32477758e-03  1.70227008e-04 -5.42253911e-04  2.29458991e-04
 -2.22430550e-04  7.29052471e-06]","[ 0.00264112 -0.00607973 -0.00545195  0.00011333  0.00089465 -0.00455714
  0.00909565  0.00300676 -0.00154373  0.00799553 -0.0032657  -0.00017588
  0.00247869  0.00022593  0.00143228  0.00540562 -0.00363376  0.00234431
  0.00544572 -0.00109502]",-4.632991186952408,0.009725624389601237
ADI,0.47687311585943526,0.4838582040188596,"[-6.49197200e-04  8.96017806e-04  1.29038396e-04 -1.84288486e-04
  3.68508081e-04  4.87690108e-05]","[ 0.00605667 -0.00236859 -0.00737124  0.00861385 -0.00872161  0.00089243
 -0.0009971  -0.00194205 -0.00295183 -0.00100546  0.00018927 -0.00427153
  0.00342812 -0.00104776  0.003216    0.00243755  0.00015431  0.00189107
  0.00688095  0.00047465]",-5.224205325480205,0.005384637294197473
ADM,0.48143719979184524,0.47690361555332655,"[-1.12038625e-03  1.79898284e-03 -1.21113010e-04  6.42551476e-05
  4.83867635e-04  5.81850854e-04]","[ 0.00523636 -0.00389592 -0.00571717  0.0068166  -0.00706094  0.00086705
  0.00072359 -0.00220471  0.00057545  0.00110915 -0.0004485   0.00244658
 -0.00313804  0.00102822 -0.00151789 -0.00125955 -0.00232498 -0.00128975
  0.0017276  -0.00797235]",-4.458245316923563,0.011582669380821798
ADP,0.4737491927493941,0.48511463382029707,"[-1.05651355e-04  8.52714048e-04  6.74662874e-05  3.37942458e-04
  9.57563458e-05  1.55094011e-04]","[ 0.00739432 -0.00122735 -0.00752302  0.01143047 -0.011143    0.0030902
 -0.00347346 -0.0023484  -0.00361766 -0.00172821 -0.00047339 -0.00356587
  0.00144375 -0.00051771  0.00083296  0.00170895 -0.00141456  0.0013891
  0.00216487  0.00108692]",-5.53232274051448,0.00395678781577584
ADSK,0.48128914968916725,0.481327596710043,"[3.17685959e-04 1.32032652e-03 5.53616267e-04 4.84057549e-04
 3.10359815e-04 3.38040902e-05]","[ 5.23433520e-03 -3.49933515e-03 -6.01523721e-03  6.56164513e-03
 -5.80508765e-03  8.47033349e-04  9.70891466e-04  3.50615841e-04
 -3.00090611e-03  1.79647278e-03 -1.05196283e-03 -1.74367960e-03
  1.17824272e-03  7.51051543e-04 -1.75106223e-04  3.07908980e-03
 -3.01325406e-03  1.89018646e-03  6.66733151e-04 -2.50525454e-05]",-4.7494172528354435,0.008656738423287265
AEE,0.48295857960091565,0.4803987435389385,"[-1.13400437e-03 -2.37253101e-03  9.12546329e-04 -1.82047924e-03
  8.58428745e-04 -7.43758325e-05]","[ 4.14852397e-03 -5.48170721e-03 -3.82763160e-03  3.98480338e-03
 -3.26396256e-03  1.74023036e-03  3.38386412e-04  1.45129480e-03
 -3.20700576e-03 -2.10895913e-04  2.15588725e-03 -2.47433494e-03
  1.92195701e-03  3.13856312e-03 -2.90852235e-03  1.97668028e-03
 -3.35737797e-04 -4.10866240e-03  1.07889548e-02  7.57764506e-05]",-4.555448974250403,0.010509780551839671
AEP,-0.7325047612601467,1.6942436519017348,[-0.00081658 -0.00155992  0.00030578 -0.0009215   0.00035621  0.00017352],"[ 0.00162047 -0.01019794  0.00151146 -0.00247208  0.00426114  0.00262614
  0.00352383  0.00553317 -0.00205912  0.00311624  0.00177102  0.00165559
 -0.00059281  0.00467302 -0.00331154  0.0016111  -0.00012539 -0.00187808
  0.00852725  0.001367  ]",-5.127935238783614,0.005928789378822281
