,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4475272670254662,0.4977262892191777,"[ 1.52071450e-03  7.55933174e-05  4.68868740e-04 -4.58916323e-04
 -2.15781062e-04 -1.35920524e-04]","[ 0.00685216 -0.00507723 -0.01003927  0.0076162  -0.00895552  0.00723335
 -0.00354865  0.00638184 -0.00124654  0.0072931   0.00185984  0.00691805
 -0.00188713  0.00586207 -0.00265     0.00309049 -0.00361493  0.00175878
 -0.00785916 -0.00067406]",-4.740963957386914,0.008730226561662434
AAL,0.45568661736636756,0.5046840762867335,"[ 1.02927079e-03  9.38659855e-04  1.62575277e-06 -4.39753154e-04
 -4.80405185e-04 -3.91920841e-05]","[ 8.53243286e-03 -6.82099540e-03 -9.35618727e-03  3.63288223e-03
 -1.10983989e-02  3.32128708e-03 -6.89599172e-03  5.39261120e-03
 -2.23025416e-03  8.20269532e-03  3.41169941e-03  6.77723151e-03
 -1.69357099e-04  3.53257773e-03 -1.78764646e-03 -1.42144001e-05
 -1.80722379e-03 -9.57724596e-04 -3.83378551e-03 -4.87578442e-03]",-4.6149863191266265,0.009902318878411377
AAP,0.4534544728871648,0.49670789631608314,"[-1.98764320e-03 -8.33241212e-04 -3.25574405e-05 -2.41424873e-03
  6.38890042e-04 -2.97445093e-04]","[ 0.01079264 -0.00759917 -0.00578102  0.00106317 -0.00794459 -0.00089021
 -0.00447398  0.00126933 -0.00046709  0.00424011  0.00580563  0.00316327
  0.00114423 -0.00045812 -0.00285486 -0.00286369 -0.00478025  0.00098298
 -0.00419951  0.00274518]",-4.253342774544671,0.014216631397547218
AAPL,-0.14782420509108396,1.0888763782862005,"[-1.78079088e-04 -7.22258383e-04  5.69161189e-04 -1.72322633e-03
  5.93788492e-04 -1.40882158e-05]","[ 0.00727362 -0.00648573 -0.01133991  0.00491918 -0.01268557  0.00543497
 -0.0076068   0.00714518 -0.0023383   0.0087438   0.0024741   0.00565111
 -0.00293901  0.00177672 -0.00602218 -0.0003146  -0.00572793  0.00163484
 -0.00369632 -0.00096034]",-4.460436601186108,0.011557316247794946
ABBV,-0.15135840947013687,1.0970202225351136,"[ 1.98351719e-03  3.48888715e-03  2.20804895e-05 -2.39231303e-04
  3.79120212e-05  5.79958873e-04]","[ 0.0079652  -0.00485305 -0.00746064  0.00708851 -0.00571326  0.00499395
 -0.00068187  0.00294472  0.00038932  0.00330138  0.00398465  0.00337368
  0.00037003  0.00162073 -0.00130361 -0.00198739 -0.00311458 -0.00166101
 -0.00512085 -0.00155885]",-3.853447351745924,0.021206504003320886
ABT,-0.5544147064304745,1.4908344449491888,"[-1.43419542e-03  2.00266118e-04 -8.45205704e-04 -1.26233243e-03
 -6.98738191e-05 -9.25665648e-04]","[ 0.0056011  -0.0044359  -0.01164162  0.00952672 -0.00953384  0.01000075
 -0.00274015  0.00830022 -0.00024265  0.00753525  0.00183386  0.00571978
 -0.00334326  0.0047864  -0.0036335   0.00307497 -0.00195283  0.00092863
 -0.00428315 -0.00565769]",-4.905392570912844,0.007406534921947011
ACN,0.45587145907692955,0.499450491237531,"[ 8.50760291e-04  1.45898266e-03 -1.42706086e-06 -1.25670683e-03
 -1.08652068e-04 -2.93004835e-04]","[ 0.00941509 -0.0065171  -0.00708117  0.00371373 -0.00758076  0.00234215
 -0.00263491  0.002875    0.0007259   0.00383101  0.00537783  0.00193279
 -0.00039453 -0.00103427 -0.00386029 -0.00288983 -0.00501306 -0.00021737
 -0.0054032  -0.00030875]",-4.251232243361896,0.014246667726580942
ADBE,-0.3075413047810577,1.2634815521752343,"[ 1.33750012e-03  1.76646670e-03  2.31036426e-04 -1.03093497e-03
 -1.08880033e-04 -9.89600681e-05]","[ 0.00687647 -0.00478612 -0.00969593  0.00821642 -0.00769061  0.00801569
 -0.00077201  0.0064211   0.00179427  0.00548775  0.00505096  0.00338439
 -0.0003739   0.00158974 -0.00181342 -0.00076048 -0.00201985 -0.00136049
 -0.00519228 -0.00372506]",-4.356043141354632,0.0128290500891361
ADI,0.44786906743481547,0.4941089481623801,[ 0.00081753  0.00072221  0.0002994  -0.00095977 -0.00017669  0.00023907],"[ 9.78033132e-03 -7.84558337e-03 -8.17830102e-03  1.18273227e-03
 -1.12406666e-02  2.58296107e-04 -8.08060372e-03  3.28851742e-03
 -3.20164858e-03  6.76743428e-03  2.41418160e-03  5.46427036e-03
 -1.77330250e-03  2.00027958e-03 -4.75763482e-03 -7.00297525e-04
 -6.09367219e-03  9.48695711e-04 -7.17372214e-03  1.53599232e-05]",-4.503083604326353,0.011074793549799032
ADM,0.4506087061993234,0.4976360529232876,[ 0.00251115  0.0010163   0.00051894 -0.00026381 -0.00051032 -0.00013369],"[ 1.03696115e-02 -7.48846295e-03 -6.40639324e-03  1.43917310e-03
 -8.66906355e-03 -4.80042261e-04 -5.79476282e-03  1.64944655e-03
 -2.25846759e-03  5.31784774e-03  3.41143094e-03  5.49186188e-03
  6.27493240e-06  2.89792019e-03 -2.88247071e-03  2.72080075e-04
 -5.11689679e-03  3.17382050e-03 -5.66509809e-03  5.47609045e-03]",-4.522233894064727,0.010864725892643683
