,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.44693603151066996,0.5098407936575451,"[ 6.52287617e-04  1.71412256e-03 -4.68480920e-04  9.95698052e-05
  2.66541399e-04  1.23682353e-04]","[ 0.00547602 -0.00973205  0.00015953  0.01021911 -0.00732586 -0.00401378
 -0.00078321  0.00194226  0.0017356   0.00279362  0.00168454 -0.00544447
 -0.00404847  0.00795751  0.00262923 -0.00129598  0.00062578 -0.00100072
 -0.00318062 -0.00088289]",-5.172601572295501,0.005669799222884236
AAL,0.44849591242371445,0.5117141959953558,"[-1.08159380e-03  7.68440120e-04 -4.37022533e-04 -4.63042382e-04
  1.59161280e-04 -5.34746907e-05]","[ 0.00947897 -0.00753278 -0.00250036  0.004037   -0.00868587  0.0036069
  0.00493527 -0.00231756 -0.00413034  0.00211675  0.0043376  -0.00195553
 -0.00282616  0.00632616  0.00046822 -0.00444593  0.00016204  0.00435991
 -0.00014245 -0.00405618]",-5.174175635516628,0.005660881620732348
AAP,0.4482224233435628,0.5128313646943212,"[ 7.43682612e-04 -1.06962906e-04  3.23083495e-05 -2.82352425e-04
  1.15502194e-04 -3.30450903e-04]","[ 5.50022550e-03 -8.68000953e-03  1.62031991e-03  7.54697136e-03
 -1.19825431e-02 -1.53567128e-03  5.23754475e-03  2.30783245e-03
 -1.93420800e-03 -1.23108484e-03  6.05063772e-04 -2.90105975e-04
  9.20771355e-04  5.35357014e-03 -2.36717016e-03 -2.73069943e-03
  1.12459017e-04  4.73861473e-05  3.64606250e-03  5.71591456e-03]",-5.281973765425047,0.005082389441766647
AAPL,0.44454832092301755,0.5064445127016117,"[ 8.05918155e-06  1.43409000e-03 -1.23969895e-03  1.85864079e-04
  7.58288945e-06 -2.65802429e-04]","[ 6.38681690e-03 -8.63711983e-03  6.53155670e-06  7.04715836e-03
 -8.92031995e-03  1.12624589e-04  1.76213782e-03 -8.35071675e-04
  5.88513077e-04  3.56973754e-03 -1.60959562e-04 -5.13973921e-03
 -1.19892471e-04  8.59570390e-03 -6.65263932e-04 -3.24670462e-03
 -3.59396222e-04 -7.27592396e-04  2.29391461e-03  4.39266148e-03]",-5.134637569694479,0.005889185537782946
ABBV,0.44693436404203296,0.5022143147763654,[ 0.00168501  0.00077272 -0.00070014 -0.00012967  0.00052921 -0.00023549],"[ 6.64748438e-03 -8.43889673e-03  1.36140372e-04  6.37468413e-03
 -1.03710953e-02  9.86942940e-04  4.95492457e-03 -1.00203727e-03
 -3.49708137e-03  1.99232179e-03  3.47178829e-03 -1.69090866e-03
 -1.38152123e-03  4.69767357e-03 -1.55130542e-03 -1.74814194e-03
 -2.67564865e-05  1.24843008e-03  6.25058798e-03  1.94163699e-03]",-4.703778761846719,0.009060973069801097
ABT,0.43804814040266904,0.505260656322716,"[ 1.34143410e-03  1.07775203e-03 -2.02626781e-04  5.76377362e-04
  6.78356943e-05  1.96600142e-04]","[ 0.00276006 -0.00880954  0.00443246  0.00784267 -0.01450175 -0.00076808
  0.00678784 -0.00046149 -0.00340437  0.00338046  0.0025798  -0.00428273
 -0.00049959  0.00675494 -0.00255465 -0.00166747  0.00117036 -0.00056064
  0.00580963  0.0035965 ]",-5.529725261424516,0.003967078848976473
ACN,-0.10421057238042644,1.0582159470919485,"[-1.73391277e-03  1.43097564e-03 -1.21112737e-03  4.59303375e-05
  5.13757062e-05  1.92728456e-04]","[ 1.21838510e-02 -8.63302627e-03 -7.55266186e-03  6.91480760e-03
  8.32791899e-04  4.20288504e-04 -5.50855159e-03 -8.88478457e-04
  3.30868977e-03  2.33284915e-03  1.16407247e-03 -1.77355088e-03
 -3.18952604e-03  3.63195024e-03  1.78585648e-03  9.56543414e-05
 -8.45511104e-04  1.54332294e-03  2.23887806e-03 -4.70891302e-03]",-4.615359201149952,0.009898627170041002
ADBE,0.45126984740734616,0.5090960316557714,[-0.00095128  0.00060254 -0.00030075 -0.00011732  0.00033088  0.00049937],"[ 9.08054196e-03 -8.91276891e-03 -3.74057606e-03  7.53287243e-03
 -3.83239002e-03 -7.08994982e-05 -1.83489429e-03 -1.29257676e-03
  9.33640232e-04  4.21585751e-03  2.84676316e-03 -4.79074077e-03
 -4.41896433e-03  6.75195238e-03  2.72019629e-03 -1.44860601e-03
 -1.00964143e-03  4.65445447e-04  1.30215758e-03 -1.16631572e-03]",-4.81168260545513,0.008134161591990511
ADI,0.4409456626171869,0.5050451188839813,"[-6.04800282e-05  1.30543821e-03 -6.02171856e-04 -3.27817716e-05
  1.08371299e-04 -5.11040059e-05]","[ 0.00600316 -0.00849627  0.00080333  0.00669732 -0.01059486  0.00040081
  0.00386354 -0.00071129 -0.00124944  0.00293675  0.00102716 -0.00437397
 -0.00037165  0.00824027 -0.00116689 -0.00367845  0.00069537  0.00020935
  0.00059789  0.0034558 ]",-5.3014322056934615,0.004984450034665676
ADM,0.44848164823160397,0.5118550386963622,[0.00149771 0.00069369 0.00035242 0.00017556 0.00023079 0.00020873],"[ 0.00546952 -0.00924411  0.00083846  0.00923924 -0.00917105 -0.00355956
  0.00089198  0.00296695  0.00206538  0.00060488 -0.00132022 -0.00426595
 -0.00035927  0.00967972  0.00122147 -0.00502545 -0.00277732 -0.00010361
  0.00305268  0.00582698]",-5.203178651976965,0.005499057022063383
