,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.1999988676397187,1.187013215336871,"[ 4.51691918e-06 -1.29410285e-03  1.89035327e-04  2.61143005e-04
 -2.59238587e-04 -8.05783092e-05]","[ 0.00490446 -0.00913552 -0.00184069  0.00520763 -0.00355355  0.00422031
 -0.00033944  0.00091727 -0.00332834  0.00087558 -0.0003023  -0.00238461
  0.00224118 -0.00058137  0.00218348  0.00171306 -0.00066265  0.0036509
 -0.0007828  -0.00131171]",-5.302843057371642,0.004977422673417332
AAL,0.4627611552010884,0.5209673986979481,"[ 1.46774892e-04 -1.16053153e-05  2.53917852e-04 -8.56121834e-05
  2.11918538e-04  2.57454602e-04]","[ 0.00395353 -0.00073947 -0.00985259  0.00244584 -0.00093299 -0.00262979
  0.00252017  0.00113378  0.00065747  0.00016045  0.00141471  0.00401707
 -0.00299135  0.00066381  0.00137111  0.00035305 -0.00118254  0.00249903
 -0.00110849  0.00203729]",-5.455690254951893,0.0042719270449976315
AAP,0.45791945163829684,0.5252287270876475,"[-3.21158776e-04 -2.73338307e-04 -9.73572724e-05  2.80278374e-04
 -1.55705418e-04  1.11361296e-04]","[ 0.00537718 -0.013764    0.00232787  0.00629384 -0.00462846  0.00705743
 -0.00013109  0.00041053 -0.00359471  0.00324003 -0.00207415 -0.00236516
  0.00030738  0.00055597 -0.00167498 -0.002059    0.00359362  0.00062087
 -0.00313714 -0.00339837]",-6.078947903634968,0.002290585302104605
AAPL,0.4640812230553703,0.5207148683424855,"[-4.53921649e-04  1.31132463e-04  2.22303377e-05  1.16617325e-05
  1.46392080e-04  3.47077687e-04]","[ 3.75820715e-03 -2.86998403e-03 -7.88687435e-03  1.39620432e-03
  1.39499168e-03 -1.11677431e-03  2.21362838e-03  5.29026868e-03
 -4.74239453e-03  1.01190407e-03 -1.50418595e-04 -4.51781103e-04
 -9.11704446e-04 -1.62534553e-03  3.32373005e-03 -5.27401610e-05
  3.59264977e-04  1.99926177e-03  7.48007605e-03  2.90229679e-03]",-5.320939687426093,0.0048881582255896755
ABBV,0.4629883432178523,0.5260398029945068,[-0.0007424  -0.00019964 -0.00028488  0.00032378 -0.00022572  0.0001063 ],"[ 0.00476254 -0.00999922 -0.00065892  0.0047164  -0.00292331  0.00597733
 -0.00216565  0.00145918 -0.00348586 -0.00017519 -0.00049032 -0.00210324
  0.0016638  -0.00183972  0.00301283  0.00090177  0.0011504   0.00231967
  0.00495749  0.00206741]",-5.7571923307271105,0.0031599713094038564
ABT,0.45971256772113017,0.5256761097588077,"[-1.88517742e-04 -1.13814698e-03  2.37709853e-04  5.67237354e-05
 -8.00915153e-05  4.05549807e-05]","[ 5.01742844e-03 -1.10907238e-02 -5.09528707e-05  5.49463712e-03
 -3.83156617e-03  5.44868323e-03 -1.17070641e-04  8.50618979e-04
 -3.57671757e-03  2.38147918e-03 -1.93956010e-03 -2.67719219e-03
  2.09506884e-03 -1.14612259e-03  7.81125534e-04  9.14102140e-04
  7.53082819e-04  1.22365355e-03  9.98598054e-04 -5.40317183e-04]",-5.981921523609727,0.002523971758348254
ACN,0.4643578081980174,0.5204303202152151,"[ 1.53344767e-05  3.13991992e-04 -3.32191647e-05  3.86787998e-04
 -4.39745984e-05  3.15920116e-04]","[ 0.00461665 -0.00440707 -0.0070169   0.00414781 -0.00213559 -0.0015724
  0.00405282  0.00204863 -0.00304608  0.0024998   0.00053956 -0.00014867
 -0.0012618   0.00171984  0.00048037 -0.00076966 -0.00107728  0.00364676
 -0.00297732 -0.00699889]",-5.284088345444864,0.005071653677416919
ADBE,0.46548112177462864,0.5202256700915284,"[ 6.18740003e-05  2.17636686e-04 -3.31098384e-04  5.66720976e-04
 -3.99443940e-04 -1.26188197e-04]","[ 0.00404653 -0.00296612 -0.00831255  0.0021689   0.00067552 -0.00254678
  0.00434886  0.00508638 -0.00515225  0.00249334  0.00015762 -0.0005773
 -0.00208165  0.00058543  0.00145051 -0.00181994 -0.00014094  0.00296006
  0.00165282 -0.00639781]",-5.185676638943644,0.0055961487617617834
ADI,0.47059616397353515,0.5234216062275959,[ 0.00010877 -0.00111261  0.00058506 -0.00022691  0.00022815  0.00022022],"[ 0.00467092 -0.00664939 -0.00464226  0.00452644 -0.00277759  0.00087119
  0.0025803   0.0012761  -0.00253364  0.00249992 -0.00040471 -0.0003503
 -0.00024216  0.00089345 -0.00040634  0.0005206  -0.00216592  0.00056947
  0.00291172 -0.00648513]",-5.007273735253173,0.006689114768122096
ADM,0.45971593970497027,0.5200375846121091,[-0.00089432  0.00079707 -0.00038165 -0.00017631  0.00016031  0.0002179 ],"[ 0.00519357 -0.00324577 -0.00777028  0.00619575 -0.00576737 -0.00138884
  0.00241087 -0.00325275  0.00237616 -0.00018435  0.00359319  0.00245118
  0.00034242  0.0053473  -0.00282732  0.00318393 -0.00372306  0.00186692
 -0.00596976 -0.00042426]",-5.618659233361923,0.0036295041662236177
ADP,0.46737252558897574,0.5202090321311311,"[-2.30836360e-04  9.20985941e-05 -3.36802683e-04  9.87177885e-04
 -4.77886317e-04  2.56704826e-04]","[ 5.38383872e-03 -7.88363523e-03 -3.22591834e-03  6.87916692e-03
 -6.17988992e-03  2.79033321e-03  2.78584353e-04 -2.58563408e-03
  4.07977558e-04 -2.72998369e-05  2.06493441e-03  5.60254681e-04
  5.09164702e-04  2.93528113e-03 -5.10748783e-04  1.50466002e-03
 -1.91454577e-03  2.83748579e-03 -2.11437762e-03 -3.24246837e-03]",-5.021117501834899,0.00659715026096344
ADSK,0.46448513493654925,0.5260612812478211,"[ 7.79829059e-04 -6.55731029e-04  3.48923729e-04  9.82793242e-05
 -8.80539596e-05 -1.54254484e-04]","[ 0.00369565 -0.00372485 -0.00711242  0.00104954  0.00208497 -0.00044593
  0.00167809  0.00623783 -0.0052941   0.00016208  0.00147925  0.00046246
 -0.00377847  0.0009408   0.00154041 -0.00317389  0.00053786  0.00262737
  0.00298894 -0.0072682 ]",-5.670364312055274,0.0034466094059962806
AEE,0.4655492717969851,0.5192727793371337,[ 0.00039165 -0.00068005  0.00034224  0.00041611 -0.00010392  0.00023436],"[ 4.85290608e-03 -8.11973093e-03 -2.85651708e-03  5.11767110e-03
 -3.56986673e-03  3.39352211e-03 -3.71555235e-04  4.84801970e-04
 -2.06545909e-03 -2.96134538e-04  1.71604360e-03 -3.27432206e-04
 -8.59301109e-05  2.20569181e-03 -7.80021960e-04  3.24813392e-04
 -6.09625971e-04 -1.37872755e-04  6.85697328e-03 -2.28321721e-03]",-5.088964434386917,0.006164400223867182
