,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.4957271854854704,1.4567605072174035,[-0.00056878  0.00117385  0.00018221  0.00035997  0.00015906  0.00088646],"[ 0.01677948 -0.00446783 -0.00475284  0.01183056 -0.00607916 -0.00313026
  0.00738726  0.00073869 -0.00501256  0.00337245  0.00092549 -0.0050569
  0.00334573  0.00471178 -0.00487937  0.00121855  0.00196479 -0.00133626
  0.00233871  0.00136431]",-4.733574782149269,0.008794974658504744
AAL,0.4557337799179388,0.5052031457528916,"[-4.31377619e-04  2.83080375e-03 -8.92453990e-04 -3.36782131e-05
  1.10007062e-03  1.29348930e-03]","[ 1.23954103e-02 -4.26021029e-04 -2.01734719e-03  3.40436590e-03
 -2.26572972e-03  5.20501119e-03  6.53874823e-05 -2.37001741e-03
 -1.00060646e-03  5.23682232e-04  1.89664267e-03 -1.38454346e-03
  8.68285913e-04  4.44496892e-03 -4.39020048e-03  2.77205649e-04
  2.12276866e-03 -2.10402942e-03  4.89994294e-03  2.05596746e-03]",-3.9801309164477514,0.018683193240327398
AAP,1.1469636378107786,-0.20456879741118061,"[ 2.54057968e-03  1.80445187e-03 -1.50685781e-05  2.70238421e-04
  7.14978283e-04  4.92127996e-04]","[ 0.00750695  0.00242527  0.00368812 -0.00261477 -0.00575267  0.01277036
 -0.00013138 -0.00960704  0.00063298  0.00335107  0.00138065 -0.0005609
 -0.00109378  0.00202145 -0.00054966  0.00181119 -0.00064328 -0.00202442
  0.00517222  0.00095984]",-4.452816545312341,0.011645720036493326
AAPL,-0.3833149357394352,1.3455147022700709,[ 0.00012994 -0.0003029   0.00032155  0.00035059  0.0003524   0.00085769],"[ 1.63335620e-02 -3.17930828e-03 -6.36747238e-03  9.57009983e-03
 -9.63426248e-04 -2.53881356e-03  2.17634004e-03  4.36849902e-03
 -3.38405703e-03 -2.34980206e-03  3.06860662e-03 -1.72808807e-04
  3.30040955e-04  3.62529709e-03 -3.20742317e-03 -6.84390220e-05
  1.53914729e-03  8.24984592e-04  2.57465193e-03 -3.05371502e-03]",-4.743318378596901,0.008709696109227862
ABBV,-0.40915220437940897,1.3704812168194282,"[-3.33685739e-04  1.47832684e-03 -2.86785551e-04  5.22808914e-04
  8.06608192e-05  6.77552388e-04]","[ 0.01614356 -0.00470216 -0.00307826  0.01218633 -0.00877613 -0.00287011
  0.00927692 -0.0005622  -0.00486249  0.00430991 -0.0008176  -0.00390102
  0.0044543   0.00119719 -0.00364568  0.00455803 -0.00018092 -0.00108111
  0.00187005 -0.0043211 ]",-4.664906016243369,0.009420133521443953
ABT,-0.4239026246331972,1.3844639089671613,"[7.12244660e-04 4.05316960e-04 2.90511224e-04 5.77076325e-04
 6.22762860e-05 5.65651746e-04]","[ 0.01626611 -0.0047516  -0.00310884  0.01235507 -0.00907406 -0.002978
  0.00987398 -0.00082157 -0.00542823  0.00506143 -0.00061    -0.00513215
  0.00485324  0.00219607 -0.00448689  0.00447992  0.00024833 -0.00231319
  0.00247756 -0.00194074]",-4.674294626402314,0.009332105437457047
ACN,0.4506560530125752,0.5072047101200254,[ 0.00069814  0.00319205 -0.00073374  0.00052342  0.000399    0.00068614],"[ 1.20081920e-02 -1.35662399e-03  8.77020521e-05  5.35414090e-03
 -7.70081618e-03  3.88264983e-03  6.47097217e-03 -4.06061934e-03
 -4.96374766e-03  4.56604024e-03  2.49500950e-03 -5.68556010e-03
  2.42479577e-03  5.80132546e-03 -5.74421163e-03  1.58617998e-03
  1.97485972e-03 -4.28251101e-03  5.73940226e-03  3.37548201e-03]",-4.545212267759585,0.010617918635226207
ADBE,0.44980766198615774,0.5024717089344748,"[ 2.23596323e-04  1.56653025e-03 -2.29121068e-04 -8.75770138e-05
  5.19575631e-04  5.20514726e-04]","[ 0.01282372 -0.00150658 -0.00173668  0.00545595 -0.00447803  0.00332814
  0.00274321 -0.00221898 -0.00188124  0.00157245  0.00069601 -0.00144009
  0.00227447  0.00206045 -0.00415895  0.00362106  0.00074975 -0.00431978
  0.00538178  0.00231895]",-4.255419598523597,0.014187136594919327
ADI,-0.6245121014536535,1.5752851495916207,"[-4.60137902e-04  8.89448491e-05 -3.63132890e-04  6.57681072e-04
 -3.24868984e-04  1.98055053e-04]","[ 0.01792149 -0.00331746 -0.00898111  0.01005418  0.0025967  -0.00315367
 -0.00166851  0.00505849  0.00035406 -0.0030333  -0.00061778  0.00064561
  0.00328489  0.00300979 -0.00573419  0.00046209  0.00267517 -0.00049089
  0.00440806 -0.00029624]",-4.762693305403479,0.008542570634562765
ADM,-0.7686138289967809,1.710302352172095,"[-8.91117398e-04  1.09606111e-03 -1.40716276e-04  3.67953229e-04
  2.90440675e-05  6.76477401e-04]","[ 0.01846751 -0.00444938 -0.00808261  0.01196776 -0.00070799 -0.00375311
  0.00122943  0.002488    0.00070661  0.00072732 -0.00405084 -0.00146582
  0.00632128  0.00183027 -0.00607939  0.00191692  0.00206674  0.0014545
  0.0015354  -0.00583817]",-5.028694261519338,0.006547354123738006
