,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.42936331032522523,0.5188979479799759,"[ 3.81264370e-04  4.30234073e-04 -8.76258180e-05 -6.50180087e-05
 -1.55172158e-05 -1.99234218e-04]","[ 0.00980695 -0.00912437 -0.00991023  0.00889803 -0.00034341  0.00597882
 -0.00047762 -0.00378695 -0.00065427  0.00317003  0.0044404  -0.0012465
 -0.00452032  0.00205597  0.00260476  0.00124469 -0.00243587 -0.00291221
  0.00401505  0.00421733]",-5.503861766512425,0.004071019715692593
AAL,-1.3095714574676862,2.2622683830369654,"[-9.63279951e-04 -2.43265101e-04 -4.01538594e-04  3.69054357e-05
 -2.07589888e-04 -1.21271585e-04]","[ 1.27119270e-02  3.29825610e-03  7.23895644e-03  5.69665978e-04
 -1.16378561e-02 -6.70500209e-03 -3.88863496e-03  5.58394595e-03
  1.59574360e-03 -1.46597861e-03 -8.27004189e-04  3.13460240e-03
  1.18035245e-03  4.06164735e-03 -1.46900419e-04 -5.58103119e-04
  9.67123753e-05  3.36872411e-04  1.71086752e-03  4.62385106e-03]",-5.308587254468393,0.0049489133365630345
AAP,-0.29749295177213286,1.2608674756933111,[-0.00087238  0.00056347 -0.00073598 -0.00024048 -0.000204   -0.00048709],"[ 1.18338780e-02 -2.91352477e-03 -1.24924265e-03  3.10462248e-03
 -9.12864450e-03 -3.24581696e-04 -1.40646608e-03  5.47643121e-03
  4.80156395e-03 -1.12210337e-03 -2.16930764e-04 -6.76486034e-04
  6.30304154e-05  3.95925279e-03 -8.43168652e-04 -3.02671068e-03
 -2.06697675e-03  2.90599262e-03  3.99772971e-03 -1.20912843e-03]",-5.198853822741914,0.005522891006444314
AAPL,-0.47017444484957494,1.4217640090771462,"[-1.01739125e-03  4.39145998e-04 -4.35571087e-04 -1.70833475e-04
  2.51654462e-05  2.97165769e-05]","[ 1.22531980e-02 -1.92728236e-03 -3.19950426e-06  1.54559735e-03
 -1.15505823e-02 -1.10567762e-03 -1.55414760e-03  8.24918448e-03
  7.40708127e-03 -1.33039593e-03 -5.62006133e-04 -3.02433755e-03
 -2.35092144e-03  5.04594333e-03  1.82714089e-03 -1.06590338e-03
 -2.25011018e-03 -1.77841417e-03 -1.02270956e-03  3.03465300e-03]",-5.305367015411874,0.00496487570810884
ABBV,0.43107751936745226,0.5167016447521693,[-0.00031586  0.00027621 -0.00033914 -0.0002037  -0.00010193 -0.00036176],"[ 1.04071426e-02 -8.89113872e-03 -1.05649826e-02  7.27507377e-03
 -2.40274700e-03  8.75124454e-03  4.66177533e-03 -2.66881284e-03
 -2.13333736e-03 -2.71730885e-03  1.68423698e-03  2.71054345e-03
  8.10976360e-06  4.15675714e-04 -2.79940418e-03 -8.53977735e-04
 -8.31388912e-05  6.99563918e-04 -3.77217681e-03 -2.92750563e-04]",-5.223975807853929,0.005385873305205326
ABT,-0.44729899553519054,1.392333245777417,"[-8.28261979e-04 -7.94113029e-05 -7.34786471e-04 -4.24672728e-04
 -3.38318794e-04 -8.82118889e-04]","[ 1.23126408e-02 -2.24689479e-03 -1.35199967e-03  1.64975510e-03
 -1.07165467e-02  1.88356257e-03  2.95311272e-03  6.07535947e-03
  4.11335856e-03 -6.24522168e-03 -3.64597911e-03 -6.60076897e-05
 -7.96000941e-04  6.63676122e-03  1.60748693e-03 -1.10604551e-03
 -2.25250553e-03  7.46648390e-06  2.78674662e-03  5.29454462e-03]",-4.979345571958417,0.006878562609112851
ACN,0.43550070338543295,0.525702174072803,"[-1.51941983e-04  9.62321758e-04 -3.38343369e-04  5.75300578e-05
  5.64694210e-07  2.46102727e-05]","[ 0.01048955 -0.0095376  -0.01109203  0.00683216 -0.00371161  0.00829713
  0.00295879  0.00026239  0.00265593 -0.00050941  0.00261333 -0.00275217
 -0.00475401  0.00146648 -0.00033817  0.00161548 -0.00045947 -0.00011384
  0.00209     0.00095308]",-5.499058259247349,0.0040906219304724855
ADBE,0.43772629635974697,0.5222753112006778,"[ 2.79732672e-04  6.99284587e-04 -3.13342201e-04 -2.37036990e-04
 -5.47363822e-05 -4.50899746e-04]","[ 0.01042597 -0.00772353 -0.00844842  0.0072358  -0.00282993  0.00607202
  0.00198162 -0.0010825   0.00139854 -0.00100943  0.00137079 -0.0024391
 -0.00573142  0.00302265  0.00048775  0.00335781  0.00027898  0.00052871
  0.00468469  0.00389952]",-5.108447132203577,0.0060454634438570605
ADI,0.43989405440298235,0.5237159730377846,[-0.00054744  0.00131422 -0.00064441  0.00041383 -0.00015909  0.00018142],"[ 1.13634853e-02 -6.01485666e-03 -5.65292989e-03  3.99744955e-03
 -8.48965660e-03  3.17144650e-03 -2.41774533e-05  6.23909183e-03
  7.79933546e-03 -6.84765285e-04  2.58999796e-04 -4.95452088e-03
 -3.67258553e-03  4.84549928e-03  1.49694069e-03 -1.93266870e-03
 -4.49716747e-03  1.01464721e-03  5.77642004e-03  2.65469710e-03]",-5.02122745833495,0.006596424901290171
ADM,0.4298353515918423,0.5161222352658257,"[3.26336411e-04 3.52480164e-04 3.86576805e-05 2.07802846e-05
 7.73604904e-05 7.79097535e-05]","[ 0.00930672 -0.00882867 -0.00868117  0.00995534  0.00036615  0.00363966
 -0.00292914 -0.00320915  0.00082156  0.00394999  0.00307238 -0.00140817
 -0.0015727   0.0042493   0.00234873 -0.00416525 -0.00624425  0.00126331
  0.00841499  0.00070179]",-5.282918755964324,0.005077588900417579
