,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.46692851387613044,0.5108955412605324,"[ 2.41749146e-04 -2.85683063e-04  2.84416243e-05  1.57317928e-04
 -1.58321187e-04 -1.38302940e-04]","[ 0.00862169 -0.00547819 -0.00227472  0.00285768 -0.00577728  0.00092537
 -0.00332256  0.0018772  -0.00059693  0.00044922  0.00052939  0.00278995
 -0.00050102  0.00557754  0.00394264  0.00021492 -0.00044709 -0.00193776
  0.00273967  0.00143714]",-5.588909968172488,0.0037391013836665533
AAL,-0.11672662599121428,1.0849094277494473,[0.00083157 0.00045558 0.00030744 0.00018408 0.00017952 0.0003291 ],"[ 0.00676237 -0.00314218 -0.00128543  0.00691045 -0.00188124  0.003066
 -0.00049872  0.00152381  0.00205446  0.00088119  0.00617207  0.00106633
  0.00142605 -0.00074518 -0.00074456 -0.00291022  0.00034587  0.00158169
  0.00968744 -0.0044126 ]",-4.927776261237996,0.007242591017668891
AAP,-0.5510265929984146,1.5159101104048955,"[-4.17979488e-04 -7.94740515e-04  1.50562266e-04 -4.07294321e-05
  1.04561433e-05  1.13344630e-04]","[ 5.96723378e-03  5.85076145e-05  2.58351461e-03  9.41717307e-03
  2.44822103e-03 -5.01389354e-04 -7.33286646e-04 -2.57758546e-03
  3.44813898e-04 -2.17116492e-03  2.03792151e-03 -9.96093201e-04
 -2.90591602e-03  1.25408729e-03 -1.77912549e-04 -6.65018476e-04
 -2.05933066e-03 -1.37916644e-03  6.54388017e-05 -1.18938221e-04]",-4.905665375147151,0.007404514663438832
AAPL,0.46767363009701196,0.5109272081843382,[-0.00030981 -0.00064921  0.00038438 -0.00018584  0.00028431  0.00041764],"[ 0.00785465 -0.00523358 -0.00251295  0.00484523 -0.00288394  0.00202365
 -0.00239714 -0.00092205 -0.00341248  0.00060695  0.00190086  0.00560182
  0.00162593  0.00417378  0.0024273   0.00061936  0.00280081  0.00047882
  0.00509075 -0.00169486]",-5.527066032225503,0.00397764225992695
ABBV,0.46836199417353364,0.5051615424441023,"[ 1.14611165e-04 -1.88096012e-04  1.87081613e-04 -3.17137717e-04
  1.88851025e-04 -7.99976119e-06]","[ 6.13717333e-03 -3.61801137e-03 -2.66970195e-03  8.43226143e-03
  1.77225618e-04  6.41025860e-03  3.36949029e-03 -5.62960224e-05
  9.86765490e-04 -3.04057096e-03  3.18571603e-03  2.22927626e-03
  3.39191637e-03  1.42919898e-03  2.17019772e-03 -5.10831185e-03
 -1.15816052e-03 -2.09595764e-03  7.18375413e-03 -3.63077393e-03]",-5.0675247575350735,0.00629798991545039
ABT,0.4679225525760843,0.5078092057494961,"[ 1.19252077e-03 -2.53040699e-04  4.65430464e-04  6.64597088e-06
  7.68018150e-05 -6.51331408e-05]","[ 0.0078487  -0.0048129  -0.00217515  0.00474347 -0.00346815  0.00207059
 -0.00206787  0.00046327 -0.00136455  0.00066522  0.00305431  0.00416907
  0.00236475  0.00263318  0.00156731 -0.00249179 -0.00038593 -0.0001689
  0.00556765 -0.00236382]",-5.2862485636498375,0.005060709623841436
ACN,0.4659851111576607,0.5099845173541732,"[5.52370378e-04 2.54961567e-04 2.54851706e-04 3.27889958e-04
 8.01168445e-05 3.68589240e-04]","[ 9.06811807e-03 -8.29017599e-03 -5.41355088e-03  1.98512695e-03
 -6.15678357e-03  4.09286132e-03 -1.29260579e-03  8.80617920e-04
 -2.29155428e-03 -1.29004067e-03 -7.00046873e-05  3.25249751e-03
 -2.25912979e-03  3.63487140e-03 -8.61837305e-04  2.75701511e-03
  1.50085311e-03  1.69792805e-03 -2.50830916e-03 -2.29661446e-03]",-5.605735932573096,0.003676713734962441
ADBE,0.4692779812142411,0.5081879237319699,[ 0.00076822 -0.00073988  0.00067633 -0.00021049  0.00027242  0.00016393],"[ 0.00803428 -0.00448505 -0.00100656  0.00450376 -0.00293684 -0.00081184
 -0.00505418 -0.00148693 -0.00419845  0.00258608  0.00269801  0.00565237
  0.00058041  0.00394258  0.00220787  0.00163624  0.00216568 -0.00047256
  0.0006014   0.00076517]",-5.184355095605607,0.005603549203801932
ADI,0.46550182502299764,0.5121051550382792,"[-3.05433698e-04 -3.22975546e-04 -1.26812723e-05 -1.81251020e-04
  1.65733904e-05 -8.14211559e-05]","[ 0.00870521 -0.00692153 -0.00422425  0.00258055 -0.00630093  0.0034797
 -0.00166161  0.00240859 -0.00027777 -0.0002877   0.00078921  0.00264731
 -0.00101181  0.00471305  0.00233715  0.00143123  0.00107928 -0.0002005
  0.00182052  0.00037013]",-5.7895102441291275,0.003059480207952159
ADM,0.46980949921317855,0.5108743858692031,"[-2.18897235e-04 -6.91617017e-04  3.12660854e-04 -4.36165732e-05
  1.47829602e-04  3.11962885e-04]","[ 0.00691733 -0.00425132 -0.00245789  0.00714237 -0.00028923  0.00461899
  0.00191478 -0.00146463 -0.00101206 -0.00380675  0.00022465  0.00179318
 -0.00089766  0.00319823  0.0013022   0.00017514  0.00149954 -0.00087811
  0.00253308 -0.00377769]",-5.361577526595483,0.0046934961494154315
