,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4304084889340473,0.5132648780562528,[ 0.00239174 -0.00068275  0.00023912  0.000282   -0.00057731 -0.00048506],"[ 0.01211569 -0.01189679 -0.01293713  0.00031986 -0.013052    0.00841648
  0.0018266   0.00599636  0.00106363  0.00137308  0.00302306  0.00583387
  0.00599885  0.00319783  0.00228734 -0.00450142  0.00039505 -0.00053525
  0.00569764 -0.00283092]",-4.912443798226096,0.007354493454341857
AAL,-0.65410861856753,1.592282112016146,"[-1.08885426e-03 -2.66369998e-04 -9.31686642e-04  1.05771358e-03
 -4.12270424e-04 -1.84946363e-05]","[ 0.01137816  0.00065908  0.00332094  0.00210697 -0.01115135 -0.00844654
 -0.01189925  0.00597689  0.004333    0.00736208  0.00263611 -0.00011518
 -0.00047299  0.00746142  0.00718851 -0.00186501 -0.0026745  -0.00368654
  0.00481484  0.00566641]",-4.468968826056504,0.011459126112504426
AAP,0.4310300399989273,0.5128723440107659,"[-1.69287166e-03  1.64054270e-05 -1.33100513e-03 -7.06895997e-04
 -8.53138395e-07 -1.14548416e-03]","[ 0.01244596 -0.00779999 -0.00764338 -0.00103389 -0.01616985  0.00283897
 -0.00313784  0.01075119  0.00715209  0.00444807  0.00436507  0.00052622
  0.00292737  0.00300402  0.00311443 -0.00457572 -0.00114049 -0.00151425
  0.0059173  -0.00195593]",-4.822806349680586,0.008044180649282823
AAPL,0.42333017030368575,0.5004491215553161,"[-1.10934501e-03  8.14936955e-04 -6.05418274e-04 -2.27773318e-04
  7.98276720e-06  2.18569946e-05]","[ 0.0120713  -0.00532335 -0.00472563 -0.00080746 -0.01682684  0.00046671
 -0.00383999  0.01325438  0.0124921   0.0029829   0.00171348 -0.00685901
 -0.00494747  0.00668723  0.00708719 -0.00042757 -0.00295331 -0.00623699
 -0.00205239  0.00580343]",-4.513329411418487,0.010961902668173373
ABBV,1.2483617298977385,-0.31548386695750585,[ 0.0007358   0.00088122 -0.00043866 -0.00085495 -0.00012175 -0.00065837],"[ 0.01113022 -0.01341885 -0.01546623  0.00332332 -0.00830618  0.01203786
  0.00589426  0.0014311  -0.00217148 -0.00099059  0.00319083  0.00677632
  0.00514579  0.00097009  0.0004282  -0.00305569  0.00133721 -0.00180323
 -0.00107653 -0.00271364]",-5.127355828171135,0.0059322255776964395
ABT,0.4249317768080961,0.5017003028227649,[-0.00119071 -0.00014079 -0.00133847 -0.00040075 -0.00061402 -0.00144696],"[ 1.20424873e-02 -7.44396510e-03 -7.85304126e-03  5.14275879e-05
 -1.46664534e-02  4.60339900e-03  1.22300565e-03  9.75298403e-03
  7.33318571e-03 -1.72707960e-03 -1.84837516e-03 -9.17000476e-04
  1.11153345e-03  9.35894346e-03  7.44189291e-03 -4.37941242e-03
 -3.77051278e-03 -3.59642136e-03  4.95471675e-03  3.70948729e-03]",-4.499001856560883,0.011120090445986674
ACN,1.210211137864462,-0.2604722313050586,[ 0.00117949  0.00077598 -0.00035622  0.00029348 -0.0001729  -0.00024739],"[ 0.01212106 -0.01351814 -0.01525017 -0.00044029 -0.01512575  0.01112064
  0.00412109  0.00934411  0.00546095  0.00077475  0.00394891  0.00183202
  0.00308284  0.00157354  0.00168234 -0.00284965  0.00212073 -0.00141879
  0.00433348 -0.00597427]",-5.13388537751361,0.005893617003544159
ADBE,0.9722095486798193,-0.021363047703504143,"[ 1.86121834e-03  3.98966920e-04 -1.71766287e-04 -4.72240756e-05
 -3.15140642e-05 -5.86984126e-04]","[ 0.01235867 -0.01176326 -0.01273188 -0.00085728 -0.01551203  0.00806654
  0.00111474  0.00928058  0.00468421  0.00239522  0.00387775  0.00315119
  0.00455527  0.00304887  0.00339418 -0.00377686  0.00183096 -0.00199204
  0.00574313 -0.00576325]",-4.813061051241304,0.00812295681558258
ADI,0.43206251948024704,0.5172001912414395,[ 0.00074822  0.00085986 -0.00046394  0.00046292 -0.00027478 -0.00017488],"[ 0.0128376  -0.01041389 -0.01063662 -0.00273549 -0.01872704  0.00527143
 -0.0018597   0.01270035  0.00768117  0.0041032   0.0039015   0.00140443
  0.00416715  0.00429412  0.00465361 -0.00488443 -0.00053868 -0.00227213
  0.00621856 -0.00251393]",-5.051266657135692,0.00640122015777379
ADM,0.4273255233708013,0.5087235237590199,"[ 4.79856170e-04 -7.79580954e-04  7.96316716e-05  5.82638998e-05
  1.00214991e-05 -4.79361231e-04]","[ 0.01146922 -0.00976342 -0.01084128  0.00219634 -0.01060712  0.00730712
  0.00179856  0.0044316   0.000632    0.00171077  0.00506625  0.00624531
  0.0084373  -0.00127503 -0.0022479  -0.00918118 -0.00370453  0.00148208
  0.00473605 -0.00284121]",-4.8208178962618735,0.008060192041473718
