,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.2969897064930351,1.2395324039979114,[-0.00214039  0.00023442 -0.00171693 -0.00066192 -0.00024937  0.00051433],"[ 0.00759441 -0.00561786 -0.00849504  0.00770009 -0.01079963  0.00647528
 -0.00947997  0.00351412 -0.01010125  0.00283159 -0.00542581  0.00221701
 -0.00350423  0.00121118  0.00088159  0.00051047  0.0035709   0.00456417
  0.00174889  0.00857708]",-4.273691085890876,0.013930270318445482
AAL,-0.8362860105758431,1.7853915973557077,[-0.00097869 -0.00090257 -0.00118662  0.00023089 -0.00062563  0.00068287],"[ 3.89350683e-03 -7.33068922e-03 -1.15938717e-02  1.89670441e-03
 -1.04027463e-02 -1.59326317e-03 -4.20243691e-03 -2.62947942e-03
 -2.59731550e-03  1.09207227e-03  9.48548800e-05  5.42958287e-03
 -3.24431796e-03  5.36005800e-03 -2.64490054e-03  5.59496157e-04
  7.33524572e-04 -1.91070532e-03  4.95461543e-03 -3.50975866e-03]",-4.377803126143644,0.012552905501402091
AAP,-0.8249581920735237,1.745234100208586,[-0.00278519 -0.00165714 -0.00189301 -0.00115393 -0.00052413  0.00013695],"[ 0.0046437  -0.00871743 -0.00935255 -0.00223144 -0.0057622  -0.00745016
  0.00233023 -0.00779919  0.00313611 -0.002322    0.00287622  0.00427398
 -0.00398212  0.00541471 -0.00504698  0.00082813 -0.00101817 -0.0009627
  0.0048898  -0.00043646]",-4.5097792030189,0.011000888870724828
AAPL,-1.3424264251085132,2.2883338927796717,[-0.00041184 -0.00220114 -0.00022311 -0.00046462 -0.00015421  0.00058603],"[ 2.40546385e-04 -8.39716485e-03 -1.62562540e-02 -8.75716619e-04
 -1.48341062e-02 -5.75892445e-03 -7.11191608e-03 -7.02094200e-03
 -3.31900563e-03 -3.16488984e-03  1.19866262e-03  2.03365282e-03
 -1.23535430e-03  3.26036570e-03 -4.54082702e-04  1.01473212e-05
  1.70485183e-03 -6.31701152e-04  2.68394034e-03  2.34602941e-05]",-4.7320164167641146,0.008808691127435186
ABBV,-0.5739947311029356,1.5127342843570424,"[-1.04419144e-03 -3.11179128e-05 -1.32035258e-03 -5.47035742e-05
 -2.83791874e-04  1.29534821e-03]","[ 0.00601903 -0.00751917 -0.00839813  0.00096642 -0.00617032 -0.00348915
  0.00091947 -0.00525124  0.0028146  -0.00199171  0.00550161  0.00312531
  0.0005526   0.00520511 -0.00129036  0.00273254 -0.00192576  0.00215278
 -0.00264498  0.00052064]",-4.109094368267612,0.01642264065816585
ABT,-1.0956140362307218,2.0551510275935456,"[-3.24188461e-03  2.99422481e-04 -1.69929490e-03 -1.14134181e-03
 -3.96953899e-05  1.26143346e-04]","[ 0.00158684 -0.00710043 -0.01526183  0.0031167  -0.01521429  0.00018494
 -0.00899537 -0.00124723 -0.00523833  0.00161859  0.00085054  0.00522104
  0.00019676  0.00547604  0.00128523  0.00182329  0.00143017  0.00047566
 -0.00104589 -0.00176863]",-4.643474232147999,0.009624202762124686
ACN,-0.5799424639768334,1.5288622147359323,[-0.00409467 -0.0016428  -0.00220562 -0.00118928 -0.00046833  0.00050768],"[ 0.00559523 -0.007307   -0.01015997  0.0017317  -0.01045757 -0.00321058
 -0.00618091 -0.00687613 -0.00520945 -0.00661345 -0.00146122 -0.00383439
 -0.00303328 -0.00129469 -0.00201298 -0.00058264 -0.00051551  0.00245363
  0.00023454  0.00442673]",-4.28911278148377,0.013717089956409727
ADBE,-0.3404828420283609,1.2995746360098022,"[-1.91010113e-03 -1.89561816e-04 -1.52663175e-03 -9.61609987e-04
 -8.79572075e-05  7.54166751e-04]","[ 7.23798946e-03 -5.82498528e-03 -8.17503437e-03  6.22313516e-03
 -8.73310457e-03  4.15510199e-03 -5.04029809e-03  1.58085370e-03
 -4.33073962e-03  2.18046095e-03 -1.75625922e-05  3.32918400e-03
 -9.76942944e-04  2.98323672e-03  1.09123167e-04  8.94193423e-04
 -4.03596514e-05  1.75378816e-03 -2.94837210e-03  1.08369619e-03]",-4.613235327171845,0.009919672948085425
ADI,-1.097683785711975,2.0466121855041175,[-0.00212543 -0.00083325 -0.00146732 -0.00034613 -0.00038934  0.0008137 ],"[ 2.00854061e-03 -8.11915101e-03 -1.39730017e-02 -3.28466011e-04
 -1.26345949e-02 -5.15564826e-03 -5.71571476e-03 -6.71627487e-03
 -3.21826668e-03 -3.31476894e-03  2.83333292e-05  1.56090822e-03
 -3.14910826e-03  3.02031152e-03 -2.82594502e-03  5.65247601e-04
 -5.47131463e-04  1.32133501e-03  1.14712568e-03  3.96153106e-03]",-4.6056576127812425,0.009995126919799896
ADM,-0.8155754056795037,1.756512022146291,"[-3.98608448e-04 -8.15967669e-04 -8.86294566e-04 -9.53190740e-06
 -4.80943086e-04  3.38131166e-04]","[ 0.00451481 -0.00840266 -0.00967233 -0.00115559 -0.00642086 -0.00563841
  0.00122629 -0.00568776  0.00169367 -0.00012189  0.00119841  0.00604616
 -0.0054439   0.00654289 -0.00621218  0.00170872 -0.00159136  0.00085487
  0.00508273  0.00401909]",-4.755756789163205,0.008602032304505108
ADP,-0.8388303964268298,1.8023144551920898,"[-2.44430836e-03  8.06270856e-05 -1.24608477e-03 -1.23642895e-03
  2.60753595e-04  7.01899043e-04]","[ 0.00366195 -0.00782921 -0.01227423  0.00056878 -0.01186292 -0.0041646
 -0.00651866 -0.00640303 -0.00522082 -0.00394838 -0.0023888   0.00052124
 -0.0051734   0.00281061 -0.00493037  0.00173496 -0.0031928   0.00356612
 -0.00200579  0.00581246]",-4.445803505797539,0.01172767898605008
ADSK,-1.3455529760775922,2.304051737519488,"[-2.08117276e-03  7.85252280e-05 -1.09785799e-03 -6.92571962e-05
 -1.74291687e-04  6.60921706e-04]","[ 0.00010384 -0.00797116 -0.01654819  0.00097641 -0.01545359 -0.0022089
 -0.0083506  -0.00232339 -0.0053259   0.00243423 -0.001532    0.00709083
 -0.00363044  0.0063648  -0.00161748  0.00119899  0.00307014  0.00057154
  0.00709984  0.00458582]",-5.110928953903137,0.006030478284436788
AEE,0.42524812221540437,0.5036426593346238,[-0.00052044  0.00152904 -0.00030595 -0.00049998  0.00024047 -0.00062277],"[ 1.47975824e-02 -6.61353824e-03  2.22120042e-03  3.73390331e-03
  2.55142419e-03 -2.72813008e-04  4.21690003e-03 -3.97394093e-03
  7.29136841e-05 -3.91223299e-03 -7.43525343e-04 -1.24121528e-03
 -4.95128285e-03  1.73686617e-03 -4.44895836e-03  2.87683891e-03
 -1.52650896e-03  6.12962686e-03  2.17478407e-03  6.10555727e-03]",-4.5151742222465705,0.01094169867343893
AEP,1.223889089865437,-0.28531467654825904,"[-3.87830837e-04  1.17522408e-03 -1.91056949e-05 -5.00086292e-04
  3.46455394e-04 -4.68016034e-04]","[ 0.01860849 -0.00583719  0.00674887  0.0064479   0.00624359  0.00352377
  0.00594044 -0.00100749  0.00015579 -0.00285932 -0.00078041 -0.00241259
 -0.00410977 -0.0001913  -0.00298207  0.00192357 -0.00070231  0.00639072
  0.00122008  0.00660108]",-4.8434552001707,0.00787978074159065
AES,-0.4350741044681819,1.393619628147976,"[ 8.93060544e-05  1.20182363e-03 -5.38165972e-04  2.64964239e-04
 -4.89557641e-05  5.07283040e-04]","[ 0.0068483  -0.00831154 -0.00737992 -0.00106494 -0.00553636 -0.00662903
  0.00016458 -0.00870051 -0.00012031 -0.00541758  0.00030199  0.00057837
 -0.00486134  0.00429887 -0.00535655  0.00392541 -0.00236425  0.00647612
  0.00172152  0.00935406]",-4.315697124172202,0.013357234588579518
AFL,-1.1693202013328887,2.1112926704781554,"[-1.86137795e-03  1.09164853e-03 -1.40305504e-03 -6.67576159e-04
 -2.55218171e-06  3.50983763e-04]","[ 1.63412205e-03 -8.33484053e-03 -1.44341688e-02 -9.02065075e-04
 -1.29341137e-02 -6.20511160e-03 -5.39478339e-03 -8.16033421e-03
 -1.81711343e-03 -5.12147105e-03  2.80506470e-03 -5.54986829e-05
  2.61471983e-04  2.36304132e-03  6.35694778e-04  1.18433704e-03
  1.52482379e-03  3.13629056e-03  4.00394201e-04  6.14327347e-03]",-4.8311404798902196,0.00797741799109654
AIG,-0.8810171899598436,1.8362513044372053,[-0.00198078 -0.0013565  -0.00136902 -0.00105173 -0.00011063  0.00099943],"[ 3.36520861e-03 -7.00070673e-03 -1.27967121e-02  3.02846638e-03
 -1.25819670e-02 -1.74417676e-04 -7.04575887e-03 -1.97480165e-03
 -4.73700170e-03  2.59790371e-04  2.68028921e-05  3.23722343e-03
 -8.80512970e-04  3.55952149e-03  1.13570998e-03  1.26813034e-03
  3.24951144e-03  2.81868288e-03  2.91728788e-03  5.51547605e-03]",-4.500403279003721,0.011104517416414623
AIZ,-0.8647654132158318,1.8061460321799871,[-0.00214417 -0.00140758 -0.00127611 -0.00115763 -0.00020177  0.0001983 ],"[ 3.71436422e-03 -7.90988225e-03 -1.21631912e-02  5.12401196e-05
 -1.15455740e-02 -5.38645490e-03 -5.64333265e-03 -8.38972677e-03
 -3.41359040e-03 -6.88017959e-03  6.96028974e-04 -2.90566254e-03
 -1.41480883e-03 -3.01674160e-04 -5.82085561e-04 -5.57214300e-04
  1.19552449e-03  1.41572796e-03  2.26101174e-03  3.11101561e-03]",-4.4218556519704855,0.012011921644665061
AJG,-1.3091569801517335,2.263816796683244,"[-1.18212729e-03 -9.29989568e-04 -5.92406653e-04 -6.45413852e-04
 -8.42490439e-05  5.53318936e-05]","[ 0.0003129  -0.00854423 -0.01653695 -0.00107504 -0.0158434  -0.00619487
 -0.00896118 -0.00771134 -0.0055722  -0.00383246 -0.0011182   0.00216528
 -0.00309483  0.00471067 -0.00186158  0.00220476  0.00155933  0.00164063
  0.00545996  0.00118901]",-4.799380587999748,0.00823484623218582
AKAM,-1.455128308392181,2.396069351027872,[-0.00091421 -0.00073277 -0.00075059  0.00012841 -0.00032969  0.00071309],"[-3.10433473e-04 -8.66973281e-03 -1.63013371e-02 -1.57853978e-03
 -1.35108113e-02 -6.19305851e-03 -4.19718512e-03 -6.24241938e-03
 -5.07165824e-05 -5.43178510e-04  3.27646759e-03  5.93282381e-03
 -1.42475609e-03  6.59401570e-03 -2.28996412e-03  1.42139913e-03
 -2.80332735e-04 -4.37138496e-04  1.89557163e-03  1.30158603e-03]",-4.914636938064155,0.007338381695886002
ALB,0.4334873550202821,0.5053579949201802,"[-6.76590956e-04  1.60176103e-03 -1.12704608e-03 -5.40592660e-04
  8.16627098e-05  3.40224369e-04]","[ 0.01166457 -0.00582539 -0.00238524  0.00634051 -0.00309565  0.00408366
 -0.00148187  0.0009074  -0.00407878  0.00058684 -0.00255315  0.00122747
 -0.00425671  0.00175132 -0.00246344  0.00200538 -0.00062697  0.00666705
 -0.0012074   0.01087553]",-3.9722923763137157,0.01883021767604612
ALGN,-0.2927906441237286,1.2623867684877017,"[-8.13180968e-04 -1.11289421e-03 -6.50403002e-04 -1.39968374e-03
  4.70278564e-05 -3.50347150e-04]","[ 0.00761098 -0.00784219 -0.00710862  0.00053691 -0.00683184 -0.00446137
 -0.00328894 -0.00720295 -0.00478008 -0.00537284 -0.00407529 -0.00096928
 -0.00705819  0.00243367 -0.005387    0.00331498 -0.00072376  0.00763926
  0.00431639  0.01175775]",-4.348045825610068,0.012932059403393299
ALK,-0.7648952341549571,1.7105958329166766,"[ 2.30833940e-05 -1.70230197e-03 -3.81922985e-04 -1.66906933e-04
 -3.45693052e-04  4.01121135e-04]","[ 0.00411909 -0.00646741 -0.01242083  0.00473895 -0.01341902  0.0021155
 -0.00942579 -0.00028857 -0.00787756  0.00074329 -0.00307136  0.00241271
 -0.00326222  0.00215032 -0.00129496 -0.00015817  0.00038032  0.00070402
  0.00019507  0.00171151]",-4.563240762089465,0.010428208779215695
ALL,-0.7104366112256083,1.665791143773822,"[-9.89720880e-04  4.51762422e-04 -4.16022491e-06 -8.03173974e-04
  5.74688176e-04  2.87026877e-04]","[ 0.00463718 -0.00782349 -0.0110131   0.00047133 -0.01071399 -0.00430078
 -0.0060115  -0.00644041 -0.0056741  -0.0037575  -0.00360193  0.00098721
 -0.00624932  0.00337797 -0.00500349  0.00207915 -0.00124996  0.00340946
  0.0026088   0.00475055]",-4.46227250205979,0.011536117626036521
