,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.18552526166708144,1.160580463997717,[ 0.00021812 -0.00190121  0.00018353  0.00069685 -0.00041199 -0.00043128],"[ 0.00794381 -0.00060896  0.00024802  0.00457301 -0.00308056  0.0027991
  0.00167906 -0.00019938 -0.00154345 -0.00404824  0.00024575  0.00268644
 -0.00198996  0.00267232  0.00061544  0.00289525  0.00130243 -0.00189154
 -0.00164175  0.00480526]",-5.256979702661092,0.005211019803890595
AAL,-0.49851132573922485,1.471826675691137,"[ 1.39873957e-05 -8.81021631e-04  2.97890374e-04 -2.85084809e-04
  1.15849034e-04 -1.35817714e-05]","[ 0.00863168  0.00168893  0.00330333  0.00274897 -0.00541209  0.00033275
  0.00055194  0.00178173 -0.00124409 -0.00344782  0.0016291   0.00395844
 -0.00084996 -0.00043433 -0.00325141  0.003186    0.0027801   0.00205695
  0.00249179  0.00442303]",-5.5005281778054655,0.004084613466440891
AAP,-0.2878820685351794,1.2599139024600121,"[-2.26680769e-04 -1.56559515e-03  3.86255056e-04 -9.99303754e-05
  2.37663807e-04 -1.15234548e-04]","[ 7.17621618e-03  3.13828516e-04  2.34377856e-03  6.44456542e-03
 -5.36337701e-04 -7.97550391e-04 -2.64278409e-03 -2.69034782e-03
 -2.37253787e-03 -8.42815431e-05  2.08132678e-03  1.29132934e-03
 -4.31137589e-03  3.80938445e-03  3.28204948e-03  4.48004559e-03
  6.31510004e-04 -2.43608157e-03  4.73095020e-03  6.67560512e-03]",-5.357848605736794,0.004711030496886477
AAPL,0.4834613806449945,0.4943073839502226,"[-2.71464426e-04 -1.96596094e-03  6.33873004e-04 -1.72544651e-04
  2.44911448e-04  8.66001619e-05]","[ 6.96763973e-03 -1.47279383e-03 -8.88957730e-05  7.11688319e-03
  2.72612028e-04  1.31043432e-03 -1.46466727e-03 -3.37010771e-03
 -2.86461370e-03 -6.91069471e-04  1.63062639e-03  2.29840009e-03
 -2.39065040e-03  4.18978828e-03  3.09975046e-03  1.84414973e-03
 -2.51172103e-04 -1.41141475e-03  5.73765631e-03  2.53134240e-03]",-5.186127687146242,0.0055936251980885305
ABBV,0.4803869844247853,0.5015254516028738,"[ 8.05529716e-05 -1.96969457e-05 -3.89522686e-05 -5.09740556e-05
 -3.27340441e-05 -1.86792420e-04]","[ 0.00656055 -0.00205342 -0.00107492  0.00796712  0.0012075   0.00285398
  0.00075963 -0.00407563 -0.00317211 -0.00344126 -0.00022202  0.0023588
 -0.0028714   0.00322088 -0.00082909  0.00353366  0.00128679  0.00240706
  0.00291104  0.00683376]",-5.835677653301123,0.002921442863815206
ABT,0.4805781091513045,0.49382487710471196,"[ 9.51579074e-04 -6.92624256e-04  3.90533977e-04  4.11016785e-04
 -5.09545159e-05 -1.10232742e-05]","[ 7.05871921e-03 -1.43066649e-03 -2.49112413e-04  6.82404872e-03
  1.47304010e-05  1.79521770e-03 -1.05453148e-03 -3.39564241e-03
 -3.09762611e-03 -3.44239206e-04  3.21233518e-03  2.09680187e-03
 -3.57667153e-03  1.58021044e-03  1.16548568e-03  3.73961959e-03
 -2.68344784e-05 -1.35954215e-03  4.01758685e-03  7.25098765e-03]",-5.383561780697252,0.0045914390721792835
ACN,0.478887189889101,0.5014426529753001,"[ 6.31846447e-04 -1.72266369e-04  3.90385544e-04  1.96354294e-04
 -4.82683231e-05  2.82170505e-04]","[ 0.00720226 -0.00354308 -0.00302996  0.00638164 -0.00123659  0.0041115
  0.00030291 -0.00085561 -0.0002505  -0.00138364  0.00207579  0.00052667
 -0.0027366   0.00258859  0.00136983  0.00201206  0.00148068 -0.00154363
  0.00114927 -0.00119164]",-5.923882431107519,0.002674795283467614
ADBE,0.48359150237811716,0.4959533977497816,"[ 5.68556207e-04 -1.11255756e-03  6.07414993e-04  7.42388010e-05
  2.13422003e-04  1.51082218e-04]","[ 7.02615603e-03 -1.09493188e-03  7.57333607e-04  6.91625301e-03
 -2.16090227e-04 -8.81614847e-05 -3.12013640e-03 -2.53080580e-03
 -2.11002190e-03  1.09021145e-03  3.43975628e-03  2.21979827e-03
 -1.60262243e-03  2.12385822e-03  1.57673917e-03  6.72420358e-04
 -6.69580780e-04 -2.13575916e-03 -1.83210481e-04  1.83390617e-03]",-5.274612393295904,0.005119940847111971
ADI,0.4780358219206897,0.4985099223357403,"[ 1.43339739e-05 -5.27572992e-04  7.58957033e-05 -4.42022335e-05
 -1.17549339e-04 -1.80770692e-04]","[ 0.00664732 -0.00401292 -0.00311428  0.00762652 -0.00015784  0.00322609
 -0.0009737  -0.00074606  0.00144112 -0.00089497  0.00103473 -0.00157649
 -0.00296535  0.00437497  0.00170855 -0.00022146 -0.00132195  0.00025568
  0.00180033 -0.00072596]",-5.95123559725379,0.0026026227373702276
ADM,0.4754513678884534,0.504089518691296,"[ 2.18465875e-04  8.55100835e-06  6.88531294e-05  3.68477697e-05
 -6.50658179e-05  1.57683546e-05]","[ 5.60454062e-03 -3.75996875e-03 -2.28022743e-03  9.91317134e-03
  2.87856929e-03  1.93403324e-03 -1.69403436e-03 -3.81231770e-03
 -8.41574263e-04 -1.34308269e-03  2.79377529e-04 -3.41954660e-05
 -2.97333428e-03  3.44478014e-03 -1.53211244e-03  2.31028915e-03
  2.16085192e-03  2.85053018e-03 -2.16987161e-03  2.26234667e-03]",-6.593612412335231,0.0013690853192048066
ADP,-0.2744628708507925,1.2467640070202626,[-0.0001528  -0.00164898  0.0005615   0.00026247  0.00020496  0.00021961],"[ 0.00759365  0.00016656  0.00199264  0.00554654 -0.00179768 -0.00013784
 -0.00179956 -0.00148104 -0.00233757 -0.00060635  0.00292056  0.0031299
 -0.00172053  0.00065117 -0.00088078  0.00297197  0.00268756 -0.00048326
 -0.00102308  0.00088519]",-5.092546013490834,0.006142361427242868
ADSK,-0.7753615284537033,1.7492499257480483,"[ 1.88883284e-05 -6.08308146e-04  1.14151299e-04  3.14991037e-04
 -4.78291886e-05  5.21875557e-05]","[ 0.00871223  0.00308659  0.00500216  0.00249519 -0.00540555 -0.00072143
  0.00061504  0.00106282 -0.00257571 -0.00437245  0.00012776  0.00523702
 -0.00051151  0.00188045 -0.00021693  0.00348119  0.00258631 -0.00171694
 -0.00061225  0.00601512]",-5.604094300749933,0.0036827545022356787
AEE,-0.44271362075201454,1.4172234678883207,"[-7.80531113e-04 -1.66468849e-03  8.98610128e-05  3.59523616e-04
 -1.72411891e-06 -2.29469207e-05]","[ 8.55560520e-03  1.30626843e-03  3.08972963e-03  2.89170017e-03
 -5.63028259e-03 -8.60935833e-05 -2.78476407e-04  3.00554366e-03
  1.03414673e-03 -3.09631495e-03  4.03232068e-04  1.48467593e-03
 -1.41498875e-03  2.70085744e-03 -8.74078802e-05  1.14739763e-03
  3.52400194e-04  8.34426494e-04  3.78650595e-03  1.76187976e-03]",-5.133451471769269,0.005896174832705194
AEP,-0.15213149781718957,1.1283723128591183,"[ 3.15803649e-04 -1.77497915e-03  4.32053620e-04  5.28780590e-04
 -6.40078625e-05 -5.03390514e-05]","[ 0.00741733 -0.00069627  0.00092603  0.00580656 -0.00186737  0.00071998
 -0.0010538  -0.00054791 -0.00063978 -0.00201664  0.00035389  0.00156754
 -0.00157145  0.00403418  0.0007829   0.00070185  0.00010011  0.00227747
  0.00770656  0.00022781]",-4.913918617558078,0.007343654899638029
AES,0.48045808840219045,0.5025496977467377,"[-9.86875655e-05  7.09275653e-05 -1.11073090e-04 -1.31093893e-04
 -1.04303543e-04 -8.01436230e-05]","[ 7.11742936e-03 -2.14903752e-03 -1.45559270e-03  6.73045542e-03
 -2.63180476e-04  3.49441976e-03  1.11890690e-03 -2.87423327e-03
 -2.72361395e-03 -3.10523774e-03  4.98799715e-04  2.34913186e-03
 -2.91998915e-03  3.26128432e-03  8.53206410e-04  3.91241113e-03
  2.65421009e-03 -8.62718439e-05  2.86475468e-03  2.07154821e-03]",-5.855203222272559,0.002864953319625631
AFL,0.4807750839381082,0.49818784427127166,"[ 6.83252976e-05 -5.18769723e-04  1.81693964e-04  4.01358479e-04
 -1.58977539e-04  2.76124409e-04]","[ 8.36600510e-03 -4.42752281e-04  2.70439200e-04  3.40613756e-03
 -4.73645452e-03  3.19568351e-03  2.32977477e-03  1.63244141e-03
 -3.78460881e-04 -4.37433077e-03  9.71829020e-04  2.25072756e-03
 -2.25530779e-03  5.48527624e-04 -1.86676364e-03  3.79517770e-03
  2.60880944e-03 -1.78762583e-05 -7.89725889e-04  4.39917503e-03]",-5.502245255391184,0.004077605886212548
AIG,0.4790828170324337,0.4954820263983085,"[ 6.86052138e-04 -5.38284118e-04  2.92992067e-04  2.34398323e-04
 -1.05681555e-04 -3.48301998e-05]","[ 6.80876211e-03 -3.81687236e-03 -3.29481773e-03  7.34061408e-03
  4.58010457e-05  4.15545638e-03  1.23645093e-04 -2.20617472e-03
 -1.24260467e-03 -1.02801440e-03  2.79905358e-03  1.37298101e-03
 -1.77301093e-03  8.82649322e-04 -1.06327695e-03  4.78614820e-04
 -7.71784853e-04 -5.46201742e-05 -2.93394381e-03  3.16049411e-03]",-5.633169966954299,0.0035772176733360078
AIZ,0.47642150019246926,0.49644807574974886,"[ 5.67474476e-04 -2.33661225e-04  3.13168509e-04  8.68150862e-05
  4.16868339e-05  1.45164416e-04]","[ 6.27690152e-03 -4.04815558e-03 -2.87200391e-03  8.47132773e-03
  1.12648840e-03  2.32509047e-03 -2.62006116e-03 -2.33998069e-03
  4.27900303e-05  1.56737526e-03  4.10332396e-03 -6.52235615e-04
 -2.91493178e-03  8.49848956e-04 -8.74583780e-04  6.43058888e-04
 -2.50339289e-04  2.95564146e-04 -3.10908858e-03  1.88274435e-04]",-5.932017598881208,0.002653123645801182
AJG,0.48038779378464014,0.4975498540767356,"[ 3.03434658e-04 -4.03706360e-04  1.34664313e-04  3.84714874e-04
 -7.54936655e-05  3.13076737e-05]","[ 0.00738043 -0.00137882 -0.00060693  0.00603529 -0.00098491  0.0029814
  0.00076087 -0.00240343 -0.00247434 -0.00229391  0.00187795  0.0017321
 -0.00384032  0.00191554  0.00046828  0.00404269  0.00023216 -0.00016036
  0.00415139  0.00700456]",-5.673675195078393,0.0034352169553692837
AKAM,0.4794406305195417,0.49687255722149426,"[ 2.75159883e-04 -2.51951195e-04  2.42811505e-04  1.31197416e-04
 -1.47715364e-05  9.05312311e-05]","[ 7.17508684e-03 -2.56652842e-03 -2.13104951e-03  6.55674485e-03
 -3.20606959e-04  4.05750177e-03  8.61326454e-04 -3.12809622e-03
 -3.15726726e-03 -1.50556761e-03  3.20197524e-03  2.55408840e-03
 -3.07935405e-03  3.85519116e-04 -5.09124210e-04  3.63471362e-03
  6.23053075e-04 -8.98094289e-05  3.80571920e-03  6.07750065e-03]",-5.704634792670706,0.003330493483684406
ALB,0.47730345016750486,0.5018365620412149,"[ 6.39127796e-04 -2.11730800e-05  1.85945864e-04  7.83234793e-05
 -2.45757290e-05 -2.39563525e-05]","[ 0.00646005 -0.00346496 -0.00266337  0.0081552   0.00101981  0.00364457
  0.00059442 -0.00300712 -0.00189141 -0.00292157  0.00023895  0.00231726
 -0.00092757  0.00244404 -0.00177146  0.0008015   0.00133535  0.00132643
 -0.00516002  0.00190664]",-6.251990018959939,0.0019266163158295395
ALGN,0.4810577155441308,0.49858359571950367,[ 0.00058773 -0.00063685  0.00049311 -0.00044133  0.0001267  -0.00012255],"[ 0.00651192 -0.00257149 -0.00110656  0.00811108  0.00127313  0.00129616
 -0.00253752 -0.0039268  -0.00308065  0.00081843  0.00317999  0.00330503
 -0.00010937  0.00201808  0.0002028  -0.00105242 -0.00105018  0.00121967
  0.00439326 -0.00033172]",-5.703513035473216,0.0033342315849499387
ALK,-0.21415433267077,1.1865933259388053,[ 0.00125786 -0.00181314  0.00087324 -0.00045097  0.00012716 -0.00034023],"[ 0.00793547 -0.0002789   0.0011862   0.00457087 -0.00318498  0.00086602
 -0.00110752  0.00010035 -0.00130733 -0.00050971  0.00408009  0.00299877
 -0.00088333 -0.0014713  -0.00309213  0.00105651 -0.00014052  0.00178699
  0.00182436  0.00426774]",-4.934651129364516,0.007192969924205044
ALL,-0.5506131862356644,1.528150971457464,"[-1.98003505e-04 -8.97419118e-04  2.09489203e-04  2.86164822e-04
  2.90971071e-05  9.37787970e-05]","[ 0.00866741  0.00208198  0.00388806  0.00249827 -0.00603031 -0.00018611
  0.00055527  0.00309317  0.00069933 -0.00450345 -0.00093375  0.00181767
 -0.00173682  0.00369557  0.0005493   0.00220589  0.00104587  0.00015211
  0.0030713   0.00311697]",-5.55515752335114,0.0038674592064668117
ALLE,0.4796341949760443,0.5016920561265611,"[ 3.56589051e-04 -3.54467278e-04  2.15605868e-04  1.78539346e-04
 -2.03103820e-04  3.78270610e-05]","[ 0.00671869 -0.00405034 -0.00317178  0.007327   -0.00076563  0.00334598
 -0.0007051   0.00013343  0.0020302  -0.00112655  0.00161629 -0.00155319
 -0.00282863  0.00206299 -0.00176608  0.00078453  0.00137451  0.00305726
  0.0006479  -0.003299  ]",-5.878906626820154,0.002797842689442868
AMAT,0.47720081352281063,0.49986067802207373,"[ 1.05399188e-04 -5.82327742e-04  2.26825164e-04 -1.26652305e-04
  7.81842117e-05 -9.74021046e-05]","[ 0.00813969  0.00489053  0.00842852  0.00367277 -0.00441063 -0.00530841
 -0.00321523  0.00103225 -0.00142429 -0.00262026 -0.00043521  0.00381094
 -0.00103735  0.00308021 -0.00078719  0.00352524  0.00301306  0.00074061
  0.00011079  0.00634216]",-6.077638256675137,0.0022935871254170744
AMCR,0.4833331220409333,0.49687380546753734,"[-4.96027816e-04  2.42759544e-04 -8.45734287e-05 -5.92019062e-04
  2.95574953e-04 -1.37137087e-04]","[ 0.00783145 -0.00144887 -0.00059393  0.00464801 -0.00348204  0.00289269
  0.00080357  0.00137123  0.00121516 -0.00254173  0.00188759 -0.00076124
 -0.00442798  0.00073267 -0.00204171  0.0040806   0.00143053  0.00277856
  0.00513143  0.00439741]",-5.213560019716647,0.005442264590509935
AMD,0.47572436274827884,0.49838512975115246,"[-4.29829109e-04 -6.74647423e-04  1.70339290e-04  6.31856808e-05
  1.23075140e-05  1.95826561e-04]","[ 7.94219565e-03  3.74173650e-03  7.20702195e-03  4.17970060e-03
 -4.04341478e-03 -4.90734527e-03 -3.69998947e-03  1.35813853e-03
 -5.19221140e-04 -2.02724785e-03 -5.24614267e-04  3.33685204e-03
 -7.24990987e-05  3.79780050e-03 -3.00793077e-04  1.67326876e-03
  3.26144319e-03  4.53906223e-04 -2.23983395e-03  7.33119599e-04]",-6.0945279174472535,0.0022551745180012083
AME,0.48133693272916495,0.49286303426635625,"[ 5.02997973e-05 -5.08128392e-04  1.24364961e-04  2.89318244e-04
 -3.95303930e-05  7.39645592e-05]","[ 7.39618552e-03 -9.29330904e-04  3.92452712e-04  6.02970004e-03
 -1.16472019e-03  1.36537650e-03 -1.01232401e-03 -1.95407387e-03
 -2.04540774e-03 -6.89296223e-04  3.08150580e-03  1.69700786e-03
 -3.61617029e-03  9.48989957e-04  1.24383884e-04  4.46408362e-03
  2.22554376e-03 -1.49431018e-03 -7.55671807e-05  3.81365109e-03]",-5.246244636979998,0.005267261784310651
