,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.177240951766436,1.1513741877542891,[ 0.00144501 -0.00020071  0.00081791  0.00031205  0.0002289   0.00046881],"[ 0.00801921 -0.00689249 -0.00623698  0.00492607 -0.00701653  0.00286448
 -0.00478916 -0.00091341 -0.00347685 -0.00257576  0.00134632  0.0003676
  0.00056087  0.00089277  0.00263549  0.00082048  0.00227787  0.00361328
 -0.0011609   0.00442257]",-5.085174924663295,0.006187804595995733
AAL,0.47479819426736886,0.5018634860891632,"[ 1.47426598e-03  2.07469664e-04  3.48376542e-04  4.62238082e-04
 -1.02553980e-04  1.08167203e-05]","[ 1.16749195e-02 -6.22866254e-03 -7.87580244e-04  7.14139340e-03
 -5.89043786e-04  6.73743847e-03  3.80250004e-04  3.16848882e-03
 -6.69480176e-04  1.44118856e-03  1.60422141e-03  2.06537663e-03
 -1.20946381e-03 -8.53419672e-04  2.32643227e-04 -3.81138240e-03
  7.88598289e-04 -1.68121109e-03 -9.85768837e-05  2.31870528e-03]",-5.026361695045202,0.006562644087957745
AAP,0.4749095158411724,0.5019454575982086,[ 0.0003417   0.00062933 -0.00018759  0.00026324 -0.00015185 -0.00010333],"[ 0.00993963 -0.00597603 -0.00254777  0.00811576 -0.00114249  0.00792173
  0.0014107   0.00360617  0.00040963  0.00081244  0.00045011  0.00090957
 -0.00610502 -0.00126513 -0.00669138 -0.00224366 -0.00375337  0.00105347
  0.00453811  0.00284397]",-5.014689859085956,0.006639690957740073
AAPL,0.46972032943131997,0.5041050029151875,"[ 1.17374536e-03  8.49327077e-04  2.34806485e-06  5.96841669e-04
 -1.93660326e-04  5.00016428e-06]","[ 0.01338734 -0.0079728   0.00071653  0.00156351 -0.00093937 -0.00224799
 -0.00250551 -0.00526634 -0.00471028 -0.00567874 -0.00126207 -0.00017434
 -0.00109665  0.00203265  0.00287003  0.00146324  0.0027258   0.00228226
 -0.00382529  0.00124326]",-5.577145475464868,0.003783349784278408
ABBV,0.4725753856622767,0.510596553488372,"[ 3.58674195e-04 -3.63213178e-04  3.20204483e-04  1.45127248e-04
  5.26624272e-05  2.03737380e-04]","[ 7.77495425e-03 -6.67439531e-03 -6.60480969e-03  5.92899903e-03
 -7.32877637e-03  4.91209235e-03 -4.61622774e-03  1.54715639e-03
 -2.46171778e-03  9.18608112e-05  3.23635699e-03  1.41133497e-03
  2.82068384e-03 -1.10112357e-03  3.95939663e-03 -3.85819454e-03
  1.57407032e-03 -1.44877652e-03 -4.06150725e-03  3.47032578e-03]",-5.759434282167047,0.0031528947428000305
ABT,0.47659998842845763,0.49923950507033327,"[ 1.82065244e-03 -2.65611533e-04  1.25545222e-03 -8.16639554e-05
  6.18128593e-04  6.69310142e-04]","[ 0.01178022 -0.00669549 -0.0008272   0.00541937 -0.00113194  0.00376719
 -0.00092654  0.00018287 -0.00275391 -0.00121057 -0.00100544  0.00142744
 -0.00381235  0.00133055 -0.00130505  0.00023942  0.00115804  0.00212644
  0.00276463  0.00229423]",-4.711061422510172,0.008995224779488376
ACN,0.4789015809592141,0.5014312782888368,[0.00122899 0.00056545 0.00048152 0.00016311 0.00025767 0.00035131],"[ 0.01203667 -0.00658581 -0.0003197   0.00579576 -0.00019885  0.00448255
  0.00046116  0.00109619 -0.00088922  0.00015536  0.00128407  0.00300621
 -0.0013354   0.00316993  0.00046551  0.0013975   0.00109121  0.00186009
 -0.00072812 -0.00049344]",-4.696187961785617,0.009130014814255462
ADBE,0.47487074359003184,0.5005091317703416,[ 0.00333559 -0.00103663  0.00153488 -0.00023891  0.00037222 -0.00016723],"[ 0.01175234 -0.00728609 -0.00140955  0.00363268 -0.00287781  0.00113905
 -0.00355379 -0.00185945 -0.00517685 -0.00213633 -0.00191536  0.00229242
 -0.00249753  0.00347757  0.00114379  0.00144501  0.00184421  0.00056694
 -0.00235881 -0.00330175]",-4.936563872232549,0.007179224771944175
ADI,0.47572142937749756,0.5068452430477933,"[ 1.45092072e-03  6.56053840e-04  2.23528737e-04  4.72295956e-04
 -7.94344954e-05  3.67401040e-05]","[ 1.28617361e-02 -6.82956535e-03 -2.51401708e-05  5.27400599e-03
 -1.84667390e-03  3.81478433e-03 -3.64541947e-03  5.89157889e-04
 -6.42713658e-03 -3.29255373e-04 -3.73311499e-03  2.25968236e-03
 -3.87540651e-03  1.35023428e-03  1.32354128e-03 -1.33478357e-03
  3.90324892e-03 -9.67544348e-04  5.49510371e-04 -1.09958811e-03]",-5.295974881409131,0.005011726154503846
ADM,0.4726098859317296,0.5033688394538357,"[ 3.28717758e-04 -3.28412255e-04  4.16683797e-04 -3.35521588e-04
  2.77584057e-04  8.60516775e-05]","[ 0.00610239 -0.00681781 -0.00892929  0.00564052 -0.0098748   0.00433371
 -0.00665805  0.00077192 -0.00403503 -0.00077206  0.00176576  0.00127098
  0.00118578  0.00039591  0.00244439 -0.00072617  0.00043083  0.0025605
 -0.00501178  0.00668562]",-5.2533433895904444,0.005230003197177701
