,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.44340774514663345,1.3849904816423741,[ 0.00018132  0.00022498 -0.0001404   0.00013995 -0.00017165 -0.00021622],"[ 0.00608866 -0.00438874 -0.01047868  0.00835642 -0.00831448  0.00703598
 -0.00368946  0.00526288 -0.00249922  0.00598324  0.0012125   0.00758461
 -0.00116966  0.00624179 -0.0016793   0.0019593  -0.00383147  0.00060566
 -0.00787074  0.00039002]",-4.756717468130444,0.008593772481149196
AAL,-0.012506465052751268,0.9691546263564382,[-0.00045095  0.00072833 -0.00042685  0.00043156 -0.00020754  0.00012244],"[ 0.00812924 -0.00608153 -0.0092228   0.00439777 -0.00983008  0.00335869
 -0.00632933  0.00444664 -0.0030213   0.0069951   0.00281827  0.00777614
  0.00082098  0.00441421 -0.0006787  -0.00042235 -0.00217702 -0.00170066
 -0.00452865 -0.00397391]",-4.599234221352584,0.010059536173849982
AAP,0.44412001865399614,0.5036292702437822,[-0.00313095 -0.00011824 -0.00070207 -0.00168092  0.00051118 -0.00028487],"[ 0.00945356 -0.00647352 -0.00694526  0.00277015 -0.00794783  0.00041015
 -0.0047516   0.00093225 -0.00191776  0.00289916  0.00342059  0.00295032
  0.00056832 -0.00050491 -0.00232107 -0.00388399 -0.00427046 -0.00110941
 -0.00370824  0.0021127 ]",-4.2105163222140245,0.01483870480691223
AAPL,-0.4375895644988645,1.3705743614058845,"[-1.10627333e-03 -4.86244239e-04  1.97845005e-04 -1.08854324e-03
  5.69461598e-04  8.53444177e-05]","[ 0.00581764 -0.00516425 -0.01238314  0.00677902 -0.01153419  0.00594539
 -0.00725622  0.00538354 -0.0042741   0.00595335  0.00060535  0.00529041
 -0.00293664  0.00183171 -0.00466087 -0.00181548 -0.00496171 -0.00080417
 -0.00334894 -0.00123079]",-4.641450924347688,0.009643695199595655
ABBV,-0.07956387330110644,1.0248587055915521,[ 0.0008767   0.00343659 -0.0003551   0.00060895  0.00027106  0.00070541],"[ 0.00821077 -0.00488491 -0.00706851  0.00652181 -0.0054496   0.0044701
 -0.00045559  0.00286171  0.00109889  0.00318881  0.00423414  0.00355111
  0.00090435  0.00156052 -0.00114639 -0.00173583 -0.00293866 -0.00119567
 -0.00446315 -0.00089775]",-3.8225778474832146,0.021871347163730147
ABT,-0.7435416816419285,1.6799391853204058,[-0.00206085  0.00084521 -0.00126587 -0.0007981  -0.00018951 -0.0008584 ],"[ 0.00431822 -0.00380523 -0.01331614  0.01026159 -0.00996624  0.01003546
 -0.00365099  0.0074995  -0.00153973  0.00607262  0.00097939  0.00537346
 -0.0033115   0.00401667 -0.00318277  0.00146262 -0.00175247 -0.00021229
 -0.00289738 -0.00530785]",-4.868528038729539,0.007684668501318705
ACN,0.019609247487739217,0.9320488759899286,"[-9.83465188e-04  8.47801767e-04 -6.80485049e-04 -8.12443577e-04
  7.44203042e-05 -6.17247466e-04]","[ 8.60616713e-03 -5.54568423e-03 -7.21710264e-03  5.02458562e-03
 -6.59326613e-03  2.87028188e-03 -2.21262093e-03  1.99940071e-03
 -1.29533490e-04  2.67084103e-03  3.65924037e-03  2.53093523e-03
  4.89343358e-05 -1.60586225e-04 -2.66434135e-03 -3.39617802e-03
 -4.93314816e-03 -1.87036209e-03 -6.32502972e-03 -2.99467042e-06]",-4.265513839966347,0.014044648576861442
ADBE,-0.5606856059129938,1.5141785029979427,"[-7.53940190e-04  1.48586288e-03 -5.33900369e-04 -5.35383290e-06
  9.91904889e-05  1.99056834e-04]","[ 5.48754558e-03 -3.54077602e-03 -1.03213341e-02  1.02778307e-02
 -6.41388833e-03  8.97352960e-03 -4.56576104e-05  5.56564017e-03
  9.87385771e-04  4.30835266e-03  3.23281523e-03  4.59076895e-03
  2.88754192e-04  3.17313342e-03 -2.80884988e-04 -1.17983147e-03
 -2.50851775e-03 -3.40959107e-03 -7.58903365e-03 -3.71769649e-03]",-4.537749872948569,0.010697450114729145
ADI,0.05640662022423329,0.8925758311318294,[-0.00127495  0.00028077 -0.00027872 -0.00026375  0.00015499  0.00020642],"[ 0.00840786 -0.00674894 -0.00924753  0.00287299 -0.01091648  0.00114143
 -0.00898291  0.00266891 -0.00615652  0.00620156  0.0006745   0.00761678
 -0.00104493  0.00360591 -0.00361679 -0.0019741  -0.00741287 -0.00136918
 -0.00959245  0.00138989]",-4.394089537177966,0.012350119532896242
ADM,0.4443615183319971,0.5078211842925355,"[ 1.06272086e-03 -2.58927040e-05  1.44340051e-04  1.21629260e-04
 -1.93389532e-04 -4.27505146e-04]","[ 9.86691668e-03 -6.58712097e-03 -5.94856761e-03  2.64329288e-03
 -7.24651086e-03 -9.33390616e-06 -5.25114755e-03  9.23491795e-04
 -3.56487333e-03  4.77062868e-03  2.47258716e-03  7.54255166e-03
  1.29123952e-03  4.88977635e-03 -1.38139023e-03  6.74176772e-05
 -5.94617952e-03  2.21671317e-03 -8.08695195e-03  8.07792485e-03]",-4.475118451518502,0.011388873015310245
