,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4522631166926174,0.4933855686058122,"[ 8.32729013e-04  1.27429812e-04  1.48273072e-04 -1.08699454e-04
  1.15473469e-05 -2.64734325e-04]","[ 0.00940429 -0.01042138 -0.01117337  0.00879513 -0.00016811  0.00781376
  0.00022554 -0.00351189 -0.00034753  0.00339317  0.00586026 -0.0014026
 -0.00483691  0.00116966  0.00254506  0.00087006 -0.00313552 -0.00353438
  0.00302051  0.00446642]",-5.293101409046341,0.005026147921449867
AAL,-1.2633003014806796,2.2137753524461155,"[-1.47343519e-03  2.48101343e-04 -5.13948146e-04  9.11997659e-05
 -6.14554024e-05  2.61310575e-04]","[ 0.01235244  0.00329406  0.00642273  0.00168995 -0.01137501 -0.00848157
 -0.00573349  0.00589963  0.0031206  -0.00029856 -0.0016071   0.00161196
  0.00121702  0.00561912  0.00098474 -0.00217825 -0.00154037  0.00073451
  0.00319097  0.0036386 ]",-5.163596908787172,0.005721084413454704
AAP,-0.4028756098895741,1.3590207579553903,[-0.00062866 -0.00015945 -0.00050685 -0.00059561 -0.00016847 -0.00080155],"[ 0.01249488 -0.00210496 -0.00104229  0.00158891 -0.01189604 -0.00017108
 -0.00030201  0.00716879  0.0049955  -0.00200211 -0.00033247  0.00017106
  0.00097273  0.00269302 -0.00209493 -0.00308338 -0.00128499  0.0027767
  0.00291723 -0.00088467]",-5.162359934575722,0.005728165626071455
AAPL,-0.42951534645585954,1.374496923872061,"[-9.17623800e-04  1.91452042e-04 -2.82780319e-04 -3.01035984e-04
  1.00544236e-04  2.18333591e-05]","[ 0.0125114  -0.00191778 -0.00059513  0.00096126 -0.01358989 -0.00114025
 -0.00150073  0.00997696  0.00882567 -0.00118106 -0.00067559 -0.00364665
 -0.002378    0.00492565  0.00201234 -0.00187099 -0.00289544 -0.00237275
 -0.0017951   0.00295072]",-5.154650421903308,0.005772497661170016
ABBV,0.44942942279618925,0.4913862319683054,"[ 2.04738265e-04 -6.33038291e-04  1.30911773e-04 -4.03863631e-04
 -2.09348141e-05 -4.71304001e-04]","[ 0.0108161  -0.0080814  -0.00968594  0.00562156 -0.00430942  0.01012006
  0.00699463 -0.00188197 -0.00329043 -0.00442014  0.00181209  0.00463762
  0.00108989 -0.0017373  -0.00490539  0.00025964  0.0015621   0.00031536
 -0.0067253   0.00073759]",-5.354374540286071,0.004727425387144583
ABT,-0.2859256410007257,1.2254627209252706,"[-1.03914360e-03  7.90138196e-05 -7.83951535e-04 -5.07329229e-04
 -2.62373198e-04 -8.05564836e-04]","[ 1.22128677e-02 -2.87719963e-03 -2.45798887e-03  1.98158582e-03
 -1.13885272e-02  2.29453164e-03  2.93498172e-03  6.95719894e-03
  5.52428019e-03 -5.83454998e-03 -4.73841335e-03 -1.16850634e-03
 -8.77910537e-04  7.47419513e-03  2.31325811e-03 -2.40767536e-03
 -3.63086209e-03 -8.35630870e-05  3.30481553e-03  4.99953286e-03]",-4.817509328767825,0.00808690389547682
ACN,0.4605621717864515,0.5020406086046824,"[ 6.28477187e-04  4.66758290e-04  2.14426893e-05  1.43391616e-04
 -3.27216330e-05 -6.00329260e-05]","[ 0.01066522 -0.01083818 -0.0125478   0.00565907 -0.00548835  0.01115605
  0.00483845  0.0017468   0.00317798 -0.00075838  0.00405533 -0.00241254
 -0.00465402 -0.00041558 -0.00114331  0.00158725 -0.00036542 -0.00110064
  0.00051144  0.00090053]",-5.296424949523271,0.005009471043879662
ADBE,0.465500555052326,0.5000872469875844,"[ 1.74575423e-03 -3.00829472e-05  2.42788199e-04  7.24050202e-05
 -1.99423637e-04 -6.09432684e-04]","[ 0.01061912 -0.00915839 -0.01029677  0.00605357 -0.00462328  0.00887198
  0.00378164  0.00069837  0.00234913 -0.00114882  0.00269916 -0.00231355
 -0.00546925  0.00097648 -0.00070802  0.00279774 -0.0001645  -0.00017587
  0.00233466  0.00324696]",-4.7973862262914055,0.008251285882040433
ADI,0.4621471873123628,0.5012404595747272,"[ 8.55840334e-04  2.34897819e-04  8.71036509e-05  5.29959344e-04
 -1.89542099e-04  5.27623318e-05]","[ 0.01187184 -0.00653779 -0.00646485  0.00276641 -0.01065614  0.00419904
  0.00027852  0.0073494   0.00729977  0.00034204  0.00227082 -0.00311177
 -0.00163021  0.0025207   0.00069909 -0.00347433 -0.00403817 -0.00062619
  0.00272568  0.00074794]",-5.094901585358261,0.00612790968121087
ADM,0.4593385417329975,0.4952356668078277,[ 0.00213558 -0.00107935  0.00072803  0.00027954 -0.00021415 -0.00041101],"[ 9.94385444e-03 -8.99156548e-03 -9.34629335e-03  7.68507177e-03
 -1.92580806e-03  6.23314953e-03 -2.39358481e-05 -2.09957877e-03
 -4.03680092e-04  2.41889437e-03  4.73518395e-03  8.31883089e-04
 -2.11499022e-04  8.04520119e-04 -3.36738307e-04 -4.13161427e-03
 -5.73459029e-03  9.86524284e-04  5.93362432e-03  3.31158794e-03]",-4.894502203702994,0.007487635613611946
ADP,0.45539205960323514,0.49571614424756,"[-9.76518710e-04 -7.56510909e-04 -8.07475292e-07 -1.10117967e-03
  3.21059690e-04 -3.65181999e-04]","[ 0.01262095 -0.00396473 -0.00417198  0.00100544 -0.01295839  0.00455733
  0.00455946  0.00837481  0.00625647 -0.00578148 -0.0022884  -0.00116468
 -0.00088409  0.00276292 -0.00288148 -0.00121764 -0.00078259  0.0026436
  0.00018451  0.00153673]",-5.1833233880561025,0.00560933341111162
ADSK,0.45763327196872317,0.49997896737904074,"[-7.20294182e-04 -1.85458498e-04 -1.41204523e-04 -3.16604249e-04
  5.69876458e-05 -9.01054102e-05]","[ 0.01167802 -0.00836897 -0.00916049  0.00338387 -0.00892625  0.00734583
  0.00201038  0.00419499  0.00269475  0.00113375  0.00572815  0.00167418
  0.00280444 -0.00236869 -0.00302062 -0.00578797 -0.00364167 -0.00041888
 -0.00134029 -0.00210751]",-5.3431926647840555,0.004780583519194444
AEE,-0.18060157428752077,1.1208265757039253,"[ 1.31902991e-04 -6.06572895e-04  3.56795534e-04 -4.50408553e-04
  2.23927851e-04 -7.22462743e-05]","[ 0.01228083 -0.0035905  -0.00305097  0.00200927 -0.01128669  0.00178225
  0.00024175  0.00683785  0.00547665 -0.00060566  0.00285404 -0.00145019
 -0.00224006 -0.00125782 -0.00482388  0.00116748  0.002955    0.00197314
 -0.00368595 -0.00413438]",-4.797519007583164,0.008250190338377811
AEP,0.0701936426496325,0.8817162732337087,"[-8.23018347e-04 -3.98199123e-04  1.62401657e-04 -1.07033601e-03
  4.97861354e-04 -8.13153354e-05]","[ 0.01172377 -0.00512303 -0.00512507  0.00346546 -0.00877043  0.00395415
  0.00139458  0.00441574  0.00429816 -0.0005984   0.00346567 -0.00229798
 -0.00496497 -0.00153967 -0.00403622  0.00389175  0.00309418  0.00025604
 -0.0051162  -0.00029707]",-4.409771533309677,0.012157955700534509
AES,0.4610906518723794,0.49960349023041345,"[ 7.66255885e-04  2.97942717e-05  2.30849313e-05  2.80091997e-05
 -1.58100496e-04 -4.02708088e-04]","[ 0.01201824 -0.00629344 -0.00660022  0.00268379 -0.01010977  0.00519876
  0.00150481  0.00561097  0.00451774  0.00047775  0.00526847 -0.00084282
 -0.00131142 -0.00341079 -0.00565086 -0.00102292 -0.00106643  0.00231956
 -0.00080925  0.00113715]",-5.061129333762846,0.006338397303330803
AFL,0.45556010914133105,0.5002556093810733,"[ 1.21214437e-03  8.39923713e-04 -1.34021154e-04  8.16143696e-05
 -1.74228720e-04 -5.17176656e-04]","[ 0.00983466 -0.01161872 -0.01360634  0.0077165  -0.00152849  0.01231867
  0.00555346 -0.00322413 -0.00187917 -0.00095776  0.00415243  0.00121137
 -0.0024661  -0.0005239  -0.00124855  0.00069032 -0.00161628 -0.00051585
  0.00245749  0.00446724]",-5.53461648635916,0.003947722351075771
