,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.48538776047437254,1.4279652451602016,"[-1.23451857e-05 -3.39226500e-05 -9.59601121e-05 -3.82038671e-05
  1.99208104e-04 -4.86640258e-05]","[ 0.00563513 -0.00443911 -0.01082292  0.0085593  -0.00905616  0.00690519
 -0.0040696   0.00568766 -0.00290589  0.00547735  0.00073798  0.00704059
 -0.00130437  0.00553251 -0.00146486  0.00143127 -0.00324354  0.00035376
 -0.00734913  0.00046324]",-4.734693870508895,0.00878513780991918
AAL,-0.12732262758760038,1.0825341228638765,"[-5.00408872e-05  1.21096021e-03 -6.44052981e-04  2.73783189e-04
 -2.21919535e-04  1.27325139e-04]","[ 0.00750237 -0.00573793 -0.00925252  0.00542105 -0.00957766  0.00385239
 -0.00583811  0.00429794 -0.00367045  0.00602595  0.00188593  0.007786
  0.00084217  0.00495091  0.00026583 -0.00026774 -0.00173379 -0.00233585
 -0.00560254 -0.00431736]",-4.638286772553551,0.00967425764166763
AAP,0.45048919474151117,0.4951225388131049,"[-2.77287158e-03  1.36075550e-03 -8.83696998e-04 -2.48086316e-03
  4.03216809e-04 -6.87787484e-05]","[ 0.00915772 -0.00619625 -0.00666853  0.00364989 -0.00715999  0.00109451
 -0.00384449  0.00057962 -0.00212252  0.00224798  0.00284869  0.00317906
  0.00052393  0.00056666 -0.00168039 -0.00300616 -0.00402681 -0.00159329
 -0.00505726  0.00161561]",-4.225831018404354,0.014613185835948662
AAPL,-0.5755728114248172,1.5063615986496828,"[-1.01920199e-03 -1.69769733e-03  2.31900056e-04 -4.48634481e-04
  7.94581417e-04 -1.66195235e-05]","[ 0.00490893 -0.00504928 -0.01304668  0.00725537 -0.01260717  0.00574575
 -0.00771018  0.00487914 -0.00508963  0.00418693 -0.00035918  0.00348588
 -0.00298441  0.00038067 -0.00377079 -0.00290301 -0.00342645 -0.0018121
 -0.00160063 -0.00105766]",-4.672424106596549,0.009349577661483461
ABBV,-0.045001063771675585,0.9884424841705727,[ 0.0010389   0.00571894 -0.00054856 -0.00081463  0.00033724  0.00117169],"[ 0.0084052  -0.00497336 -0.00643866  0.00665687 -0.00463178  0.00439356
  0.00031353  0.00293192  0.00139648  0.00298605  0.00452683  0.00386566
  0.00107544  0.00231562 -0.00087419 -0.00084353 -0.00285589 -0.00077313
 -0.00530628 -0.00090433]",-3.817211429295267,0.021989033453435582
ABT,-0.8526742932106813,1.789383135284821,[-0.00221265  0.00079132 -0.00117949 -0.00113462  0.00012239 -0.0006291 ],"[ 3.45419033e-03 -3.56908498e-03 -1.36947686e-02  1.10593865e-02
 -1.05870490e-02  9.95877475e-03 -3.84957442e-03  7.84802322e-03
 -2.26724551e-03  5.13847435e-03  3.41200574e-05  4.80950651e-03
 -3.43288951e-03  3.66406067e-03 -2.47610058e-03  8.34780273e-04
 -1.03419027e-03 -8.68577014e-04 -2.73413616e-03 -5.15827509e-03]",-4.871131813349322,0.007664685383570798
ACN,-0.1296046392789558,1.081181918656606,[-0.00089572  0.00065679 -0.00063986 -0.00085723  0.00016338 -0.0005502 ],"[ 0.00773729 -0.00526616 -0.00798248  0.00595067 -0.00692049  0.00346186
 -0.00238896  0.00179278 -0.00099833  0.0017438   0.00274166  0.00192817
 -0.00032208 -0.00021399 -0.00216104 -0.0034859  -0.00425042 -0.00280793
 -0.00636995 -0.0007771 ]",-4.255047027422307,0.014192423296799657
ADBE,-0.611210462884538,1.5650227428137007,[-0.00079016  0.00140531 -0.00054276 -0.00013775  0.00031564  0.00030029],"[ 4.99463307e-03 -3.47565974e-03 -1.05485516e-02  1.07186254e-02
 -6.70083631e-03  8.81276074e-03 -1.99209461e-04  5.94403779e-03
  5.55336274e-04  3.77116242e-03  2.86853733e-03  4.21589269e-03
  1.62036837e-04  2.93082206e-03  3.34293270e-05 -1.27374063e-03
 -2.12368883e-03 -3.55901580e-03 -7.70968986e-03 -4.06485090e-03]",-4.540118522776234,0.010672141586711493
ADI,-0.06113387246363871,1.0108661699422319,"[-1.17765275e-03 -3.27025630e-04 -2.79207108e-04  2.51251207e-05
  2.58679539e-04  1.42517526e-04]","[ 0.00769141 -0.00665113 -0.00987673  0.00345342 -0.01177183  0.00166607
 -0.00925743  0.0026266  -0.00682042  0.00532341 -0.0002511   0.00684656
 -0.00124914  0.00296189 -0.00320888 -0.0023624  -0.00660379 -0.00207765
 -0.00908033  0.00099157]",-4.354354044966904,0.012850737902546924
ADM,0.45191972434940847,0.5004037130667024,"[ 1.14437355e-03 -5.31315272e-06  1.18043652e-05  7.82966908e-05
 -1.69469645e-06 -4.03826977e-04]","[ 0.00976461 -0.00673662 -0.00604738  0.0027269  -0.00739642  0.0002948
 -0.00521204  0.00089958 -0.00373287  0.00448871  0.00230792  0.00743379
  0.00132602  0.00476944 -0.00123331  0.0001429  -0.00568173  0.00197801
 -0.00829112  0.00823047]",-4.472953900053588,0.011413551516386606
