,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4508120039304773,0.509858041868137,[-0.00014498  0.0002386   0.00023099  0.0004134  -0.00035745  0.00011663],"[ 0.01574658 -0.0044613  -0.0040936   0.01156776 -0.00885323 -0.00129214
  0.00626334 -0.00653221  0.00228477  0.00466629 -0.00030833  0.00061035
  0.00111646  0.00388334 -0.00511928  0.00125381  0.00281105 -0.0016759
 -0.00213421  0.00439973]",-4.673987417057417,0.009334972787870863
AAL,0.45678170641702504,0.5143696566503565,"[ 6.16955706e-04  5.84254257e-04 -2.51591578e-04  8.57504753e-06
  6.49266833e-04  5.64718324e-04]","[ 0.01421265  0.00092279 -0.00931136  0.00702059 -0.00235568 -0.00498089
  0.00687295 -0.00101509  0.00053863  0.00311957  0.00083728  0.00289618
 -0.00333654  0.00333882 -0.00380343 -0.00265851  0.00540267 -0.00244158
  0.00335226  0.00749421]",-4.564056632064854,0.010419704186568296
AAP,1.0017623009936063,-0.036000604975806524,"[ 3.17832868e-03  2.77093419e-03 -7.73511406e-04  1.09868786e-03
  1.33421019e-04  5.29887029e-05]","[ 0.01391595  0.0034792  -0.01228616  0.00599952 -0.00069005 -0.00826833
  0.00977013  0.00084101 -0.00098181  0.00534388 -0.0009035   0.00153834
 -0.00140064  0.00108539 -0.00101337  0.00106841 -0.00118136  0.00069039
  0.00035138 -0.00284464]",-4.287762129531078,0.013735629488153572
AAPL,0.46048597537785735,0.5192260184162059,"[ 4.26715467e-04  7.50648165e-04 -1.24590014e-04  2.66549983e-04
 -1.16452827e-04 -2.52566658e-05]","[ 0.01437239 -0.0013136  -0.00686737  0.00778801 -0.0032823  -0.00246547
  0.00458427 -0.00129905 -0.00023426  0.0007986   0.0033057   0.00131609
 -0.00159298  0.00616915 -0.00544912 -0.00077935  0.00210596 -0.00192402
  0.00083148  0.00044276]",-4.626265947852156,0.009791251972258245
ABBV,-0.34318939403242205,1.311138277226187,"[ 1.01392465e-03 -6.29120258e-04  3.56452722e-04  2.80630625e-05
 -1.86665395e-04 -3.92942354e-04]","[ 1.59010792e-02 -7.62882805e-03  1.19145397e-04  1.21125041e-02
 -1.00132507e-02  4.32911102e-03  3.07154090e-04 -8.23370454e-03
  3.84164665e-03 -3.69493375e-05  1.82066864e-03  1.08421495e-03
  2.78119937e-03  3.73294595e-03 -3.47708207e-03  5.06107052e-03
 -1.77597681e-03 -1.32763309e-04 -2.30749809e-03  1.08217472e-03]",-4.498372584322456,0.011127090212341475
ABT,-0.41209574039569097,1.3702753026608647,"[ 1.53204475e-03  2.42545045e-04  2.59171821e-04  8.70527489e-04
 -3.60855569e-04  2.30169200e-05]","[ 0.01604603 -0.00782592 -0.00014992  0.01246223 -0.0104092   0.00293115
  0.00320114 -0.00844025  0.00380753  0.00379009 -0.00135927  0.00118996
  0.00177218  0.00192117 -0.00413633  0.00256048  0.00199472 -0.00274895
  0.00103349  0.00504053]",-4.99262359334018,0.006787832598240824
ACN,0.45511694581769646,0.5149320466812083,"[ 6.37429335e-04  1.23003859e-03 -3.79462086e-04  6.59267639e-04
 -2.04032521e-04  8.49773906e-05]","[ 0.01464361  0.0013066  -0.01049828  0.00791244 -0.00313723 -0.00775987
  0.01115196 -0.00072113 -0.00129209  0.00759638 -0.00197826 -0.00016895
 -0.00021117  0.0023096  -0.00402878 -0.00032996  0.00320782 -0.00186907
 -0.00010339  0.00318695]",-4.735119530635135,0.00878139912281144
ADBE,0.45667131588825577,0.5147120371402627,"[ 1.46161740e-03  9.82771483e-05 -1.17555076e-06  3.01852582e-04
  3.52076695e-04  2.77502914e-04]","[ 1.41868680e-02  2.06077169e-03 -1.08523531e-02  6.82540347e-03
 -1.71070194e-03 -7.08497707e-03  9.16245530e-03  3.85467059e-04
 -1.63127000e-03  5.01611658e-03 -2.06783725e-04 -5.13225591e-05
  5.96392300e-05  2.87351310e-03 -3.64775518e-03  1.01037460e-03
  1.09149375e-03 -2.26147404e-03  3.39583616e-03  1.51923645e-03]",-4.599384540895021,0.010058024142621972
ADI,0.4548985233655839,0.5126696426690439,[ 0.00028386  0.00177473 -0.00170884  0.00125638 -0.00099434 -0.00079213],"[ 1.45005032e-02 -2.23232272e-04 -8.48175271e-03  7.77475317e-03
 -2.96863274e-03 -5.01304323e-03  8.01117733e-03 -5.66024393e-04
 -1.22099589e-03  4.69884959e-03 -2.25850303e-04  4.80876669e-04
 -1.73109076e-03  2.64750984e-03 -2.73146294e-03 -2.63677343e-03
  5.93961678e-03 -1.34107425e-05 -3.36385757e-04  6.18895009e-03]",-4.58087315760085,0.01024594606380734
ADM,-0.1550497800900748,1.1175969437169695,"[ 1.75947516e-03 -3.15751302e-04  4.67300002e-04  1.65426430e-03
 -1.01105664e-03 -9.17765252e-05]","[ 1.46902815e-02 -5.98026159e-03 -2.16541816e-03  8.22754258e-03
 -3.72650733e-03  7.29414289e-04  5.76083206e-03 -1.46355681e-03
 -5.93963597e-04  7.59500793e-03 -6.74037401e-03  4.94319898e-04
 -1.02102720e-03 -5.90069600e-03  2.83748311e-03 -1.72369607e-03
  5.73654504e-03  3.97349034e-05  5.42617265e-03  7.49433471e-03]",-4.480244336123709,0.01133064433070442
