,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4569473016760934,0.5095838614027889,"[ 4.02305666e-05  5.23549368e-04 -1.52079012e-04  6.70457814e-05
 -7.53497996e-06  1.34961103e-05]","[ 4.64517333e-03 -7.93661132e-03  3.40918037e-04  1.79488775e-03
 -8.58858500e-03  9.10552019e-03  9.85987390e-05 -8.10484429e-03
  2.21998385e-03  4.82783420e-03 -2.96603451e-04 -1.52947607e-04
 -1.45522797e-03  2.87957246e-03  6.62241744e-04 -2.20446378e-03
 -3.54467065e-04  3.37884239e-03  3.11061387e-03 -1.52429439e-03]",-4.838372575451232,0.007919932662106461
AAL,0.45460832728882244,0.5127745798118055,"[ 1.52751341e-05  7.55642110e-04 -2.62581804e-05 -3.49323069e-04
  2.99093213e-04  1.01493028e-04]","[ 0.00112257 -0.00495168  0.00196928 -0.00395983 -0.00605046  0.01260978
 -0.00224053 -0.00598083 -0.00066106  0.0002809   0.00555684  0.00041429
 -0.00396922  0.00604188 -0.00168956 -0.00367843  0.00078204  0.00153209
  0.0064979  -0.00421532]",-5.286810910839127,0.005057864548043825
AAP,0.449624487574406,0.5016728440686241,[ 0.00151957 -0.00048994  0.00022906  0.00105615 -0.00057728 -0.00014802],"[ 6.68671482e-03 -1.00854989e-02  2.07723992e-04  6.91293272e-03
 -1.28708327e-02  4.17161816e-03  7.02841055e-03 -6.12790654e-03
 -3.10884683e-03  5.86676023e-03  2.50669233e-03 -8.86997556e-04
 -3.41311178e-03  1.86676064e-03  2.24633793e-03  6.23614265e-05
  3.65744232e-04 -3.04542020e-04 -7.60824994e-04  7.71434092e-03]",-4.840236341407725,0.007905185508123722
AAPL,0.4518605017564421,0.5105381458314561,"[-3.72016645e-04  1.03711398e-03 -3.64952314e-04 -3.31590764e-05
  7.27452257e-05  9.29491976e-05]","[ 0.00165244 -0.00532734  0.00242763 -0.00381027 -0.00714447  0.01481201
 -0.00348118 -0.0112367   0.00427205  0.00473137  0.00013723  0.00039943
 -0.00242396  0.00316826  0.0003837  -0.0017659   0.00013783  0.00013582
  0.00491116  0.00456778]",-5.34559293539509,0.004769122585243681
ABBV,0.451928064191994,0.5111035185204534,"[-2.36568426e-04 -2.22014632e-04 -1.17930994e-04 -7.18475408e-05
 -8.05306504e-05 -1.52367581e-04]","[ 0.00325748 -0.00716934  0.0020391   0.00020942 -0.00991787  0.01078273
  0.00139679 -0.00933849  0.0004885   0.00547808  0.00169212 -0.00052728
 -0.0030581   0.00269617  0.00174658 -0.00017988 -0.00162178 -0.00084558
  0.00528941  0.00506462]",-5.361379822450325,0.004694424164792675
ABT,0.44980622016414334,0.5112257525571925,"[3.56807271e-04 4.53303768e-04 6.59380921e-05 3.80968683e-04
 3.90695894e-07 3.09065820e-04]","[ 0.00239855 -0.00730644  0.00400751  0.00052113 -0.01281857  0.01083987
  0.004293   -0.01007092 -0.00124924  0.00630155  0.0023438  -0.00058937
 -0.0033156   0.00208749  0.00174419  0.00011645 -0.00054857 -0.00012607
  0.00228859  0.00397122]",-5.530743868303521,0.003963040012513863
ACN,-0.15447657138267804,1.1054270558354347,"[-2.29367227e-03  1.39587477e-03 -1.43270947e-03  4.18026232e-04
 -4.54199991e-04 -1.22849875e-05]","[ 8.95838825e-03 -9.38812301e-03 -5.96604536e-03  5.67649271e-03
 -2.76284535e-03  3.49976714e-03 -3.91753069e-03 -1.77629908e-03
  4.33726475e-03  5.74767092e-05 -1.44497335e-03  2.14534433e-03
 -8.20174323e-04  2.17271461e-03  5.55081270e-04 -2.93899533e-03
 -5.13322770e-04  5.11394332e-03  3.01267321e-03 -3.38734655e-03]",-4.411381070540216,0.012138402758002919
ADBE,0.45495873359915795,0.5093010878675521,"[2.61524048e-04 1.35433916e-04 1.78571838e-04 1.71596616e-04
 9.06113005e-05 2.85660908e-04]","[ 0.00431421 -0.00678926 -0.00083138 -0.0006108  -0.00483083  0.01094732
 -0.00479204 -0.00742128  0.00483025  0.00164605  0.00063994  0.00234056
 -0.00422896  0.00287048  0.00230686 -0.00416463 -0.00042226  0.00369514
  0.00492393  0.00165789]",-4.995242073199289,0.006770082045170307
ADI,0.45399576537580477,0.5116695796043492,"[-3.81834899e-04  4.26739376e-04 -9.41617493e-05 -2.26433381e-04
  1.86055588e-04  1.29738032e-04]","[ 2.65094084e-03 -6.78471245e-03  2.57277496e-03 -7.99079925e-04
 -9.65700331e-03  1.20524088e-02  1.28402799e-04 -1.02706461e-02
  2.08768599e-03  5.43259049e-03  5.54606937e-04  3.52169219e-05
 -2.54661765e-03  2.65952844e-03  1.06973479e-03 -1.82856025e-03
  2.87925321e-04  2.25232110e-03  1.40730624e-03  9.62335699e-04]",-5.231728411414899,0.005344280200388559
ADM,0.45862303736358584,0.5112859761000247,"[ 6.60778615e-04  3.15779365e-04  1.61688511e-04  5.87646318e-04
 -7.63672002e-05  3.46543510e-04]","[ 0.00525932 -0.00819075 -0.00059716  0.00249262 -0.00788699  0.00785755
  0.00033653 -0.00641447  0.00080931  0.00360759  0.00170518 -0.0001083
 -0.00303996  0.00373043  0.00112792 -0.00277681 -0.00017615  0.00212315
  0.00364523  0.00224092]",-4.823144643664026,0.008041459811614918
ADP,0.4522346739182704,0.5031338051849367,"[-3.78706715e-04  7.94328381e-04 -3.01803203e-04  1.67309685e-04
  8.06680057e-06  2.12730450e-04]","[ 0.00749246 -0.00977488 -0.0026342   0.00683018 -0.00838563  0.00194531
  0.00384181 -0.00039994 -0.00379716 -0.00043008  0.00571893  0.0020755
 -0.00637425  0.00174492  0.00462247 -0.00107047 -0.00365828  0.00254911
  0.00536629 -0.00153176]",-4.7389917874691365,0.008747461040937451
ADSK,0.44939832216598297,0.5087452633583441,"[ 1.05366827e-03 -1.58041641e-04  5.39015509e-04  2.28294842e-05
  1.78231017e-04  1.45984842e-04]","[ 0.00150672 -0.00486216  0.0012001  -0.00449472 -0.00414588  0.0137866
 -0.00625912 -0.00694943  0.00430735 -0.00103504  0.00236237  0.00376144
 -0.00417444  0.00292506 -0.00031521 -0.00377213  0.0021774   0.00293424
  0.00282497 -0.00100378]",-5.424255640337929,0.004408346336031243
AEE,-0.34687173956973344,1.29861515757362,"[ 4.42371601e-04 -6.79560108e-04  2.34659866e-04  3.62214656e-04
 -1.99168015e-04 -3.01951414e-06]","[ 0.00978387 -0.01132881 -0.00436851  0.01038374 -0.00891968 -0.0013114
  0.00514515  0.00058748 -0.00294525  0.00051089  0.00223847  0.00220445
 -0.00231959 -0.00097516  0.00170592  0.00321529 -0.00039324 -0.00095211
 -0.00248038  0.0032008 ]",-5.111194206492692,0.006028878896585852
AEP,-0.27794136982233186,1.2295409065665028,"[ 2.44325449e-04 -4.57511560e-04  1.30821174e-04  3.65866238e-04
 -1.72928325e-04  7.35685950e-05]","[ 0.00923481 -0.01115673 -0.00346423  0.00993082 -0.00998909 -0.00058663
  0.00629722 -0.00040573 -0.00412893  0.00160456  0.00351517  0.00113648
 -0.00357107  0.00022649  0.00279235  0.00232563 -0.00180925 -0.00118208
  0.0010614   0.00447461]",-5.076718099756637,0.00624035567044353
AES,0.45424546979885944,0.508452206224785,"[ 8.30846430e-04  3.49290909e-04  1.43735333e-04  3.94666001e-04
 -7.65463754e-05  1.01584318e-04]","[ 0.00313447 -0.00700125  0.00094317  0.00045089 -0.00777696  0.00806001
  0.00083023 -0.0028413  -0.00251485 -0.00170042  0.00628925  0.00297503
 -0.00519202  0.00232505 -0.0002813  -0.00034232  0.00174055 -0.00131964
  0.00224069  0.00233737]",-4.976213427249109,0.006900141038337132
AFL,0.4574947753416755,0.5102329720313062,"[ 2.15190587e-04  1.08753450e-03 -1.42207712e-04  2.88481271e-04
  4.64465953e-05  2.69931161e-04]","[ 0.00304112 -0.00706461  0.00167925  0.00020276 -0.00877169  0.00955438
  0.00062104 -0.00569146 -0.00076653  0.00031968  0.00516331  0.003292
 -0.00712703  0.00125284  0.00386094 -0.00149011 -0.00059341  0.00148933
  0.00164744  0.00274671]",-4.839838550513577,0.007908330744467118
AIG,0.45724960298927325,0.5121401886096615,"[ 5.18047863e-04  9.96707386e-04 -1.58266381e-04  4.15274908e-04
 -8.09194444e-05  1.32134836e-04]","[ 2.45729612e-03 -5.52082344e-03  8.88107176e-04 -3.30968142e-03
 -5.16909863e-03  1.36989584e-02 -5.22056122e-03 -9.27540508e-03
  4.99327774e-03  2.67784785e-03  3.09653788e-04  1.33873683e-03
 -2.65851775e-03  3.57383566e-03  2.47588147e-05 -3.12310775e-03
  4.42952688e-04  1.39914859e-03  6.32634299e-03  2.81347918e-03]",-5.020318437315569,0.006602423916380527
AIZ,0.4560265607904423,0.5062436878356329,"[ 7.12973191e-04 -5.44684909e-04  6.46278933e-04  1.20977069e-05
  2.45527527e-04  3.50174943e-04]","[ 0.00425358 -0.00633891 -0.00205841 -0.00086277 -0.00252696  0.00900552
 -0.00553752 -0.00216331  0.00205593 -0.00415648  0.00521561  0.00505351
 -0.0073417   0.0025613   0.00286123 -0.00400267 -0.00029293  0.00307681
  0.00441147  0.00024184]",-4.69019529579033,0.009184892210292018
AJG,0.45693947503829424,0.5133410683621095,[0.00016359 0.0005008  0.00011004 0.00032229 0.00011546 0.00048608],"[ 3.81779649e-03 -6.83347136e-03  9.61142455e-06 -2.55773845e-04
 -6.41096785e-03  9.96826671e-03 -1.68980943e-03 -6.08618943e-03
  6.34469761e-04  1.35889862e-03  4.34684517e-03  1.03776568e-03
 -5.80862488e-03  4.79373175e-03  1.69007094e-03 -4.53582127e-03
  5.68570508e-04  1.42957097e-03  5.12042785e-03  5.88396599e-03]",-5.118209835238678,0.005986730541972019
AKAM,0.02631308722018203,0.9306156696758525,[ 0.00086733 -0.00124007  0.00129322 -0.00023898  0.00064507  0.00080687],"[ 7.86379826e-03 -9.15724160e-03 -4.59018673e-03  5.62239796e-03
 -4.25347794e-03  2.36934702e-03 -1.33218866e-03  1.36343794e-03
  2.97379504e-06 -4.08080566e-03  4.05758683e-03  5.24527323e-03
 -6.01444464e-03  6.29517570e-05  4.23836983e-03 -1.49601931e-03
 -2.51274416e-03  4.65336122e-03  2.78095985e-03 -5.17152965e-03]",-4.537950390847173,0.010695305299555825
ALB,0.007349845025983875,0.9529794940856793,[-0.00035955 -0.00015516  0.00052999 -0.00079344  0.00072244  0.00050923],"[ 7.55708482e-03 -9.93972421e-03 -2.23104299e-03  6.67349000e-03
 -8.96073619e-03  3.45322769e-03  3.04165928e-03 -3.88156386e-03
 -5.58171806e-04  3.44079331e-03  9.71406265e-04  7.42206103e-06
 -2.14677664e-03  2.46360884e-03  2.05150906e-03 -2.19753474e-03
 -1.68536459e-03  5.28556005e-03  2.10425922e-03 -5.22256742e-03]",-4.563950339678272,0.010420811780657124
ALGN,0.44870150968155714,0.5101835339147495,"[ 4.25706559e-04 -1.56916499e-04  2.45014201e-04 -1.23055702e-04
  1.06596587e-04 -1.24672062e-05]","[ 0.00099987 -0.00512399  0.00356499 -0.00431379 -0.00796153  0.01570861
 -0.00378786 -0.01169432  0.00489703  0.00335001  0.00094016  0.00269274
 -0.00463167  0.00192096  0.00132959 -0.00245151  0.00156667 -0.00027076
  0.00521211  0.00842587]",-5.578032594297596,0.0037799949917038255
ALK,0.451923126535651,0.5118840667917774,"[ 5.26261545e-04  1.18381825e-03 -6.21730723e-05  2.10109226e-04
  1.10543927e-04  2.35449226e-04]","[ 0.00172552 -0.00515793  0.00124511 -0.00371451 -0.00535516  0.01277803
 -0.003302   -0.00677575  0.00085393  0.0010786   0.00424683  0.00030192
 -0.00372266  0.00577836 -0.00116075 -0.00381777  0.00118366  0.00150073
  0.00397045 -0.00095711]",-5.441476253624943,0.00433308181907577
ALL,0.45909210391640637,0.510420198100244,"[-2.62276612e-04  1.21385175e-03 -2.52862670e-04  5.09624455e-04
  3.71954582e-05  5.77835671e-04]","[ 0.00423588 -0.00779743  0.00065462  0.00202201 -0.00897542  0.0075777
  0.00184851 -0.00446888 -0.00189397  0.0002283   0.00567076  0.00317466
 -0.00739055  0.00065439  0.00457475  0.00033928 -0.00213539 -0.00123976
  0.00452017  0.00647727]",-4.717794488448889,0.008934862776625536
ALLE,0.4585493002833631,0.511453297010211,[ 0.00018347  0.00138895 -0.00017809  0.00029324  0.00010638  0.00036349],"[ 5.31600398e-03 -8.81663594e-03  6.13195763e-04  3.64235816e-03
 -1.04566920e-02  7.76399923e-03  2.24731823e-03 -8.11428924e-03
  1.31294377e-03  5.14900777e-03  2.16761306e-04  7.99475405e-04
 -3.36970696e-03  1.02780743e-03  3.59718579e-03 -1.54571025e-03
 -1.27879851e-03  4.25684893e-03 -4.85839818e-05 -7.50948269e-04]",-4.826371818863346,0.008015550441469366
AMAT,1.3384696125997952,-0.3774524036718941,"[ 4.83415963e-04  1.03825641e-04  2.43273307e-04 -8.92336063e-05
  1.51017909e-04  6.82835793e-05]","[-0.00015711 -0.0043523   0.00339703 -0.00551604 -0.00637425  0.01450757
 -0.00359592 -0.00705533  0.00150418 -0.00109014  0.00431573  0.00395349
 -0.00502283  0.00148639  0.00076236 -0.00084155  0.00061366  0.00160634
  0.00086424 -0.00333882]",-5.766137808497786,0.003131829913076901
