,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.455839558459145,0.503283352601797,"[-8.47088563e-05  1.74145678e-03 -3.52928180e-04  1.32840631e-04
  1.57012783e-04  3.09964702e-04]","[ 0.00676122 -0.00969077 -0.00079311  0.01058469 -0.00467677 -0.00515965
 -0.00258269  0.00370026  0.00246757  0.00115532  0.00295971 -0.00441541
 -0.00673939  0.00742367  0.00526303 -0.00144811 -0.00054212  0.0004101
 -0.00495679 -0.00355746]",-5.182369552608416,0.005614686344660069
AAL,0.45626352300955303,0.5039963856712982,"[-1.20297264e-03  1.09819972e-03 -6.50197697e-04 -3.34153112e-04
  9.32820141e-05 -4.24868447e-05]","[ 0.01197349 -0.00624423 -0.00390306  0.00220611 -0.00852055  0.0048293
  0.00525507 -0.00117346 -0.00402465 -0.00078443  0.00297965 -0.00018224
 -0.00259678  0.00719778  0.00249199 -0.00562225 -0.00185314  0.00438183
 -0.00214619 -0.00349939]",-5.202979453442226,0.005500152535273316
AAP,0.4578364497445148,0.5052029786044235,"[ 1.56224624e-04 -4.03444421e-04  8.12907617e-05 -3.59912664e-04
  2.68793008e-05 -3.39171595e-04]","[ 0.00646484 -0.00862993  0.00158363  0.00787573 -0.01035497 -0.00223318
  0.00381497  0.00347031 -0.00191842 -0.00248305  0.00165389  0.00095419
 -0.00056108  0.00456324 -0.00083544 -0.00266066 -0.00057815  0.00135051
  0.0030271   0.0041898 ]",-5.173825610920691,0.005662863415352488
AAPL,0.4569700541340109,0.5029348224312636,"[-1.71667783e-03  1.49966628e-03 -1.11545947e-03  2.32071520e-04
 -2.28593171e-04  6.89298098e-05]","[ 0.00894549 -0.00865098 -0.00266672  0.00783929 -0.00478098 -0.00172641
 -0.00117358  0.00180281  0.00172465  0.00094662  0.00155419 -0.00377371
 -0.00421926  0.00877799  0.00461411 -0.00448472 -0.00368428  0.00195164
  0.00083581  0.00076143]",-5.034997269849741,0.006506215879696062
ABBV,0.4552125571916955,0.4950096759709328,[ 0.00025749  0.0001514   0.00020125 -0.00052641  0.00028105 -0.00013669],"[ 0.00760126 -0.00881851 -0.00085863  0.00784856 -0.0071343  -0.00090141
  0.00220538  0.00038081 -0.00350009  0.00105634  0.00591409 -0.00030696
 -0.00506881  0.00246757  0.00131753 -0.00028083 -0.00118358  0.00284674
  0.00668474 -0.00284114]",-4.516568461779946,0.010926453954450603
ABT,0.4509106839476289,0.49569448655868237,"[ 8.36687264e-05  1.65265207e-03 -8.26790269e-04  4.43237431e-04
 -3.93518890e-04 -3.57875596e-04]","[ 0.00690957 -0.00760463  0.00235468  0.00577712 -0.01305914 -0.00011096
  0.00670116  0.00250786 -0.00395817 -0.00185966  0.00287741 -0.00104847
 -0.00280689  0.00784716  0.0025886  -0.00465452 -0.00243201  0.00152817
  0.00132269  0.00250747]",-5.1055599005536445,0.006062943319332688
ACN,-0.08828625919172019,1.0427675340927198,"[-1.99133810e-03  1.78591413e-03 -1.10616640e-03  1.92942572e-04
 -8.56269644e-05  3.07400496e-04]","[ 0.01215984 -0.0083629  -0.00778599  0.0068056   0.00098253  0.00037894
 -0.00513549 -0.00066416  0.00371511  0.00216834  0.00119846 -0.00183078
 -0.00341897  0.00365815  0.00199087  0.0002141  -0.00084095  0.00141912
  0.00206917 -0.00505358]",-4.6285023023238026,0.00976937972828814
ADBE,0.4575174361171266,0.5016592800819167,[-0.00165267  0.00048106 -0.00042253 -0.00015776  0.00017149  0.0004189 ],"[ 0.0100269  -0.00856923 -0.00456609  0.00728256 -0.00254766 -0.00020287
 -0.0024128  -0.00056174  0.0013765   0.0031247   0.00310107 -0.00396515
 -0.00539833  0.00618178  0.00381748 -0.00117613 -0.00164088  0.00089786
  0.00099375 -0.00247307]",-4.845002112717925,0.007867600832947668
ADI,0.45206978093558897,0.49857110408739647,"[-6.71387372e-04  1.20013207e-03 -3.26079790e-04  4.39531131e-05
  1.94621153e-04  4.36636959e-04]","[ 0.00865417 -0.00789816 -0.00093935  0.00606519 -0.00856589  0.00014746
  0.00286996  0.00133153 -0.00121505 -0.00012912  0.00185826 -0.00250735
 -0.00271751  0.00872632  0.00270018 -0.00530643 -0.00190404  0.00229258
 -0.00185892  0.00148501]",-5.209444705140576,0.005464707369179306
ADM,0.4577867082623123,0.5040399803855437,"[1.08058061e-03 8.01216400e-05 6.27130991e-04 1.79105935e-04
 2.83037730e-04 4.79443364e-04]","[ 5.86185917e-03 -9.64266157e-03  7.42708526e-04  1.04499282e-02
 -6.59173532e-03 -5.17325263e-03 -1.31970135e-03  4.26972191e-03
  2.81194841e-03 -7.01809975e-06  2.99752124e-04 -3.68115351e-03
 -2.58458515e-03  8.73725866e-03  2.81782075e-03 -4.43879923e-03
 -3.21765062e-03  1.55906027e-03  3.25168522e-03  3.56108240e-03]",-5.0702339612319465,0.006280950469975075
