,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.468836531177795,0.5111912937383649,"[ 1.23194686e-04 -5.32071261e-04 -4.32656544e-05  2.07550103e-04
 -4.01231120e-04 -3.97411984e-04]","[ 0.00856868 -0.00093606 -0.00109695  0.00355021 -0.00471412  0.00385391
  0.00158278  0.00140055  0.00019519 -0.00242064  0.00272817  0.00151942
 -0.00156667  0.00015344 -0.00114069  0.00056127 -0.00111025 -0.00117434
 -0.00424124  0.00422202]",-5.87724031186164,0.002802508662978974
AAL,0.4674746063244351,0.5102450277077757,"[-7.69559668e-05 -5.29314666e-04  1.78382642e-04 -2.32846921e-04
  5.86346263e-05 -1.23294263e-05]","[ 9.31075417e-03  3.78973246e-04  4.54591630e-04  2.03860232e-03
 -6.43113180e-03  3.00659707e-03  9.53296753e-04  2.28972740e-03
  5.98824841e-04 -1.50520661e-03  3.79531680e-03  1.21859838e-03
 -1.65815238e-03 -1.20801688e-03 -3.27492540e-03  3.22356357e-04
 -7.80992632e-04  2.40449127e-03 -3.49703571e-05  2.96474299e-03]",-5.897110305007835,0.002747372427411459
AAP,0.4699187422060871,0.5088276838744312,"[ 9.62963306e-05 -5.39555456e-04  2.24268987e-04 -2.62704607e-04
 -1.87536003e-06 -1.63562876e-04]","[ 0.00506253 -0.0038237  -0.00164178  0.01003622  0.00070139 -0.00053118
 -0.00402115  0.00211041  0.00466787 -0.00161926  0.00014679 -0.00024631
 -0.00052079  0.00126006 -0.00356615  0.00088295  0.00147951  0.00079836
 -0.00276315  0.00723385]",-5.635869530750896,0.003567573769036754
AAPL,0.4710317370475038,0.5069311418046124,"[ 5.60423520e-05 -7.36084636e-04  3.59914242e-04 -1.17789724e-04
 -4.66246460e-05  1.92691977e-04]","[ 6.87335797e-03 -2.78504388e-03 -2.43149959e-03  7.20920786e-03
 -3.62820382e-04  2.91996748e-03 -6.70234922e-04 -7.83052675e-04
 -1.94343185e-05 -1.26294270e-03  2.30434071e-03  1.04154046e-03
 -2.01096998e-03  1.38976693e-03 -2.22447716e-04  1.17144927e-03
 -9.65160811e-04 -4.19833031e-04  2.27334073e-03  4.70467810e-03]",-5.399389224792929,0.004519340400891711
ABBV,0.46523603542175906,0.513975731687803,"[ 1.72168041e-04  7.33465562e-05  1.62341323e-05 -3.96853553e-05
 -3.71715815e-05 -1.01984670e-04]","[ 0.00601705 -0.0049922  -0.00543144  0.00889912  0.00143337  0.00467467
 -0.00022176 -0.00071378  0.00220788 -0.0017177   0.00114208 -0.00051125
 -0.0006956   0.00138069 -0.00399477 -0.00194459 -0.00144498  0.00378848
 -0.00361514  0.00415421]",-6.394565990294299,0.0016706107676333517
ABT,0.47141483361431885,0.5094808676818209,"[ 7.15150087e-04 -1.16579801e-04  3.27371444e-04  1.88831931e-04
 -1.06677299e-04  1.76792318e-05]","[ 0.00567946 -0.00367612 -0.00243263  0.00936074  0.00136242  0.00119718
 -0.0028144  -0.00042851  0.00139388 -0.00079941  0.00175738  0.00100663
 -0.00081446  0.00079117 -0.0023451   0.00074071  0.00026028  0.00030475
 -0.00080565  0.00630419]",-5.569343214442369,0.0038129839231460278
ACN,0.46908086725633796,0.5151095341539651,"[ 4.36889543e-04  1.88668798e-04  1.61869821e-04  2.33569894e-04
 -4.50816778e-05  1.46869964e-04]","[ 6.50835518e-03 -3.55660356e-03 -3.27769635e-03  7.86242780e-03
 -2.72732254e-05  3.32303112e-03 -2.46982490e-04 -1.20222626e-04
  1.42466183e-03 -2.33675577e-03  8.80992527e-04  1.18644838e-04
 -2.23407186e-03  2.34542354e-03 -7.08369018e-04  1.87713397e-03
  1.96255740e-03  7.65835666e-05 -4.82677190e-04  4.38635035e-04]",-6.1716063798980985,0.0020878793777691566
ADBE,0.4736042309284312,0.5110692774636307,"[ 5.04619506e-04 -1.11131408e-04  3.40004642e-04  1.06755839e-05
 -1.34894777e-05  8.68594537e-05]","[ 6.66182276e-03 -1.48794751e-03  2.96494030e-04  7.62372596e-03
  6.37862534e-05 -5.71190269e-04 -4.38770658e-03 -9.96461427e-04
 -4.83555985e-04  1.10301107e-03  2.99929946e-03  2.39253141e-03
  2.58885017e-04  1.71579119e-03  4.98783382e-04 -1.26079945e-03
 -8.77201000e-04 -2.06324557e-03 -2.52170297e-03  4.29657192e-04]",-5.516023757858176,0.004021807872738039
ADI,0.4680720823227916,0.5130149423057369,"[ 1.48063460e-04 -2.20369853e-04  1.64283520e-05 -3.64141774e-05
 -1.67374452e-04 -1.55878873e-04]","[ 6.65347963e-03 -2.74293176e-03 -1.95592158e-03  7.52598981e-03
 -3.71767485e-04  2.05776411e-03 -1.41228482e-03 -9.86464187e-05
  1.14963481e-03 -1.47630346e-03  1.09374361e-03  3.28446018e-04
 -1.93008585e-03  3.43383516e-03  1.43056185e-03  5.61841876e-04
 -4.21066459e-04 -1.00974753e-03  1.86696034e-03 -5.17371009e-05]",-6.089917525812009,0.002265595760279897
ADM,0.4647660042935846,0.5149921616787987,"[-2.49462973e-05  1.03691861e-04 -5.77762174e-05  3.87440579e-06
 -7.14982754e-05 -5.34115682e-05]","[ 0.00572449 -0.00431676 -0.00375561  0.00946131  0.001982    0.00270194
 -0.00174532 -0.00148095  0.00050747 -0.00076137  0.00216346  0.00069653
 -0.00174301  0.00131875 -0.00088229  0.00102502  0.00056389 -0.00029721
 -0.00132783  0.00044239]",-6.508748094644489,0.001490344325705788
