,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.1739058446938289,0.791648552468905,[ 0.00380919 -0.000671    0.00142291  0.00025428  0.00013519 -0.00017557],"[ 1.20663676e-02 -4.66798924e-03 -4.82111313e-03  7.30300684e-03
 -7.46563612e-03  3.29139409e-03 -5.52694220e-03 -4.72479071e-03
 -6.49626748e-06 -8.66089669e-03  6.14079592e-03 -1.33949060e-03
  5.79503597e-04  3.98732168e-03 -2.76414806e-03  3.36748165e-03
 -1.55085884e-03  1.99413648e-03  4.29461970e-03  1.78294187e-03]",-4.485514627866395,0.011271085613215884
AAL,0.48229418068113467,0.4848160874988353,"[ 1.63834837e-03  2.49482410e-04  6.01444388e-04 -1.01459865e-04
  2.58418738e-04  1.57537678e-05]","[ 0.01781377 -0.00186706 -0.00130257  0.01507401 -0.00791073  0.01056579
 -0.00551541 -0.00040387  0.0014047  -0.0026261   0.00469048  0.00493264
 -0.00341988  0.00565318 -0.00249035 -0.00041387  0.0035987  -0.00035762
  0.00665144  0.00037629]",-5.682688667171424,0.0034043928480101
AAP,0.4824098260823688,0.47915980800043173,"[ 1.98266053e-04  9.88268465e-04 -2.44991564e-04 -9.75276265e-05
  4.87936037e-05 -1.27182303e-04]","[ 0.01812414 -0.00221922  0.000345    0.0147915  -0.00589953  0.01195716
 -0.00521533  0.00206871 -0.00031971 -0.00086944  0.00234909  0.00483047
 -0.00567602  0.00485542 -0.00546048 -0.00201413  0.00071023 -0.00319628
  0.00338366 -0.00018578]",-5.252249509886688,0.005235727321706717
AAPL,0.484080765466577,0.4771067661757892,"[ 1.82563585e-03  8.15270674e-04  3.05561206e-04  5.86650959e-04
 -8.53203656e-05  6.29198644e-05]","[ 0.01155903 -0.00461111 -0.00640922  0.00733869 -0.00970462  0.00231931
 -0.00731838 -0.00654874 -0.00064411 -0.01017785  0.00488129 -0.00142096
 -0.00214443  0.00368356 -0.00489472  0.00167606 -0.00113188  0.00197658
  0.00359155  0.00790704]",-4.9191995316476085,0.007304975909113004
ABBV,0.4871529873015933,0.48131935012208144,"[1.35426966e-03 3.63323533e-04 3.42607503e-04 3.58885054e-04
 8.39929190e-06 1.16226120e-04]","[ 0.0144176  -0.00347563 -0.00382944  0.01100471 -0.00932177  0.00681935
 -0.00845656 -0.0037977  -0.0011266  -0.00902601  0.00560173 -0.00082993
 -0.00148255  0.00435263 -0.0048084   0.00084476  0.00033352 -0.00178093
  0.00908002  0.00369512]",-5.014749239040112,0.006639296704900863
ABT,0.49000258114759,0.4800147203866185,[ 0.00138073  0.00057383  0.0006264  -0.00037092  0.00050397  0.00018662],"[ 1.40686082e-02 -3.99105987e-03 -2.36680570e-03  9.61000352e-03
 -5.79046169e-03  7.00536005e-03 -5.07558496e-03 -6.61644891e-04
 -1.09410359e-03 -4.17298135e-03  3.39248157e-03  1.48140868e-03
 -2.53141017e-03  4.64392009e-03 -4.53307190e-03  1.88397223e-03
 -1.26356978e-03 -2.15889624e-06  5.44848631e-03  1.00503871e-03]",-4.688008880597134,0.009204996167958947
ACN,0.4831438006338014,0.47323381426419214,[0.00184605 0.00174628 0.00033522 0.00041977 0.00024083 0.00038847],"[ 1.55154919e-02 -3.22782448e-03 -1.84715456e-03  1.18153114e-02
 -6.71750855e-03  8.85636195e-03 -5.94931751e-03 -9.64547830e-05
 -8.37605109e-04 -3.47909157e-03  3.73278877e-03  3.08434445e-03
 -2.98776664e-03  6.61591780e-03 -5.10512297e-03  3.73358602e-03
 -1.94776624e-03  2.92114147e-03  2.82890150e-03  4.64953348e-03]",-4.7319477235829,0.008809296245234561
ADBE,0.4884322834653023,0.4833099489703625,[ 0.00352657 -0.00019801  0.00103352 -0.00053562  0.00020578 -0.00088048],"[ 0.01394253 -0.00365164 -0.00387436  0.01015659 -0.00817005  0.00608301
 -0.00646244 -0.00296443 -0.00061783 -0.00609308  0.00363075  0.00163148
 -0.00422573  0.00509874 -0.00674633  0.0009098  -0.00229896 -0.00114608
  0.0041237   0.00211156]",-5.059405046258852,0.0063493359505724595
ADI,0.4821929857671016,0.48127618846542597,"[ 1.99380662e-03  8.68010135e-04  3.34916169e-04  2.66830235e-04
  1.51263008e-05 -1.36319242e-04]","[ 1.68361300e-02 -2.19597913e-03 -2.40306825e-03  1.47486487e-02
 -9.88738687e-03  1.10622155e-02 -1.00790830e-02 -2.47739372e-04
 -3.54085189e-03 -5.05493959e-03  1.46484136e-03  1.30678951e-03
 -4.50088094e-03  3.90522533e-03 -4.89906768e-03  3.90158807e-04
  2.40240932e-05 -2.70703479e-04  6.96116468e-03  1.56271029e-03]",-5.4200909196114555,0.004426744151676109
ADM,0.4905446109620103,0.48169492059772206,"[ 9.96938550e-04 -8.07985971e-05  4.69069931e-04 -9.05040437e-04
  4.15430556e-04 -4.22621725e-04]","[ 0.01317608 -0.0040489  -0.00440636  0.00947117 -0.00885793  0.00593974
 -0.00850362 -0.00328799 -0.00249164 -0.00853512  0.00454169 -0.001574
 -0.00028547  0.00443672 -0.00374128  0.00455168 -0.00278162  0.0034594
  0.00319151  0.00314183]",-4.767612745135833,0.008500649172763745
