,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.2909873224242651,1.2591496219673486,[0.00049084 0.00138688 0.00013776 0.00033953 0.00031513 0.0007266 ],"[ 0.01527816 -0.00255105 -0.00492203  0.00937282 -0.0031547  -0.00106398
  0.00439269  0.00141916 -0.00520126  0.00152478  0.00342524 -0.00515648
  0.00190514  0.00776069 -0.00634782 -0.00080633  0.00315773 -0.00269057
  0.00493452  0.00352261]",-4.780741678254447,0.00838977414632552
AAL,0.4586294147992661,0.4961209392954712,[-0.00086973  0.00354104 -0.00060972  0.00032743  0.00056402  0.0012584 ],"[ 0.0118353  -0.00111449 -0.00130131  0.00465176 -0.00429182  0.00381293
  0.00218596 -0.0023059  -0.00164579  0.00117483  0.0008486  -0.00123095
  0.00171156  0.0026898  -0.00429702  0.00229199  0.00172273 -0.00252264
  0.00402062  0.00063328]",-3.9952725429131766,0.018402430275235436
AAP,1.2148842433957474,-0.2788640312232993,[0.00172469 0.00218692 0.00030877 0.00057973 0.00032248 0.00069428],"[ 0.00548581  0.0012867   0.00683843 -0.0017429  -0.01076829  0.01050488
  0.00402586 -0.00817728 -0.00066845  0.00218067 -0.00027267  0.00210283
  0.00100153 -0.00229624 -0.00215013  0.00502076  0.00073174 -0.00132941
  0.0021772  -0.0033534 ]",-4.541485095575192,0.010657567289000029
AAPL,-0.3893696815159857,1.354274519075073,"[ 4.84546885e-04 -2.19859033e-05  5.13706646e-04  3.93948449e-04
  2.23701362e-04  7.26656659e-04]","[ 0.01597074 -0.00246994 -0.00675995  0.00917163  0.00028037 -0.00168301
  0.00092776  0.00410017 -0.0031362  -0.00252686  0.00395502 -0.00037527
 -0.00062418  0.00463822 -0.00294136 -0.00094739  0.00176865  0.00049389
  0.0030053  -0.00154546]",-4.737665289019045,0.008759072233862615
ABBV,-0.05771404109815163,1.0196633694777728,[ 0.00026299  0.001644   -0.00012838  0.00065464  0.00010588  0.00071673],"[ 0.01352359 -0.00269232 -0.00184276  0.00962342 -0.0072589  -0.00105798
  0.00751442  0.00113895 -0.00646834  0.00132241  0.00273145 -0.00330081
  0.00304249  0.00393043 -0.00661382  0.00294607  0.00255797 -0.00302444
  0.00370055 -0.00163438]",-4.474978920208699,0.011390462230549318
ABT,0.002673352384122511,0.9613494306282362,[0.001809   0.00058103 0.00063287 0.00060603 0.00014082 0.00050428],"[ 0.01315053 -0.00255456 -0.00131119  0.00938965 -0.00785986 -0.00084855
  0.00801253  0.00089243 -0.00680843  0.00163592  0.00267372 -0.00380309
  0.0036678   0.00435769 -0.00778897  0.00314129  0.00325381 -0.00405863
  0.00429056 -0.00033619]",-4.634880365433435,0.009707268293719915
ACN,0.45355311317912217,0.4981118882614681,[ 0.00046018  0.00398977 -0.00071225  0.00096901  0.00012886  0.00088539],"[ 0.00961761 -0.00117918  0.00305819  0.0054228  -0.01111298  0.00336027
  0.00882412 -0.00301998 -0.00639917  0.00301463  0.00234357 -0.0033911
  0.00349409  0.00337558 -0.00775432  0.00372839  0.00376485 -0.00456326
  0.0042046   0.00066527]",-4.550063695642385,0.010566531320417039
ADBE,0.4537105646474682,0.49447491668547167,"[7.22378721e-04 2.03954593e-03 2.50069761e-05 3.82655868e-04
 3.25009731e-04 6.95072913e-04]","[ 1.11265893e-02 -1.30023670e-03  1.30007687e-04  5.34453694e-03
 -6.50426057e-03  3.08475988e-03  4.17528031e-03 -1.57613758e-03
 -2.75329242e-03  5.51255748e-04  6.83975532e-04 -4.37889677e-05
  2.65191817e-03  4.97586198e-04 -5.31009556e-03  5.05086264e-03
  1.94326010e-03 -4.65191899e-03  4.22565082e-03  1.02812709e-03]",-4.2608499420319,0.014110304371299407
ADI,-0.6197746306753583,1.5740767354831557,[ 0.00055234  0.00039809 -0.00012347  0.00079047 -0.00033878  0.0001106 ],"[ 1.76254748e-02 -2.38169802e-03 -9.60368232e-03  9.38210429e-03
  4.23621261e-03 -2.18588074e-03 -2.90887821e-03  4.97781165e-03
  4.21462056e-04 -3.27082202e-03  3.62977011e-04  9.34230635e-05
  2.22676934e-03  4.39423800e-03 -5.78928059e-03 -2.51357540e-04
  2.84758717e-03 -1.30619411e-03  5.37080508e-03  9.72518080e-04]",-4.780916888825781,0.008388304297974223
ADM,-0.7141526421746544,1.6592069283847442,"[ 2.82443764e-04  1.46701277e-03 -3.50660772e-05  3.90848157e-04
  1.92152770e-04  5.91324588e-04]","[ 1.80869840e-02 -2.78684204e-03 -9.50259460e-03  1.02205698e-02
  3.02509799e-03 -2.16393226e-03 -1.71468048e-03  3.03788613e-03
  7.29484792e-04 -2.60451374e-04 -2.16778361e-03 -2.71855390e-03
  4.83626188e-03  5.23738670e-03 -7.07771153e-03  1.19287589e-04
  2.41597559e-03 -1.43389387e-05  4.11854522e-03 -3.59593856e-03]",-4.980046524054589,0.006873742755673876
