,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4547904826813073,0.5094894521428918,"[-3.09466190e-05  7.30571189e-04 -1.15293142e-04  1.15960749e-04
  9.48540229e-05  2.48731122e-04]","[ 0.0156735  -0.00418425 -0.00444343  0.01146793 -0.00890321 -0.00167088
  0.00586714 -0.00639212  0.00293825  0.00454418 -0.00074095  0.00131842
  0.00074396  0.00354527 -0.00491462  0.00148057  0.00255392 -0.00194785
 -0.00108325  0.00467879]",-4.55670147047779,0.010496625331499514
AAL,0.45864115344383377,0.5138854935476926,"[ 3.89062442e-04 -1.68353854e-05  2.44882311e-04  4.31044414e-04
  1.26709893e-05  4.12491598e-04]","[ 0.01447303  0.00053588 -0.00952767  0.00751073 -0.00300831 -0.00557864
  0.00672051 -0.00144874  0.0005966   0.00322748  0.00086451  0.00258827
 -0.00279347  0.00375707 -0.00417204 -0.00226432  0.00578855 -0.00238215
  0.0026913   0.00827974]",-4.604224600026569,0.01000946033168874
AAP,0.45713330258722135,0.5083638367034155,[ 0.002887    0.00200505 -0.00014791  0.00162919 -0.00066479 -0.00013673],"[ 0.01419911  0.00315167 -0.0128385   0.00638528 -0.00112432 -0.0093351
  0.00963815  0.00050057 -0.00111365  0.00556212 -0.00115668  0.00118183
 -0.00113757  0.00160441 -0.00151379  0.00101477 -0.00104722  0.00066923
 -0.00021839 -0.00275748]",-4.312975348576732,0.013393639504237031
AAPL,0.46198975786094365,0.5178064006598303,"[ 4.17325313e-04  8.23869413e-04 -1.64122748e-04  2.15143071e-04
 -5.59432157e-05 -6.93457770e-06]","[ 0.01443032 -0.00132342 -0.00716867  0.00772846 -0.00323611 -0.00281042
  0.00424952 -0.00129869 -0.0001075   0.00065037  0.003558    0.00145885
 -0.00158518  0.00601051 -0.00528479 -0.00058938  0.00202905 -0.00185193
  0.00095844  0.0004874 ]",-4.628014193651626,0.00977414941122241
ABBV,-0.3432879613036759,1.3109826720474917,"[ 1.02871886e-03 -5.45607152e-04  2.93865792e-04 -3.16598282e-05
 -1.02678753e-04 -3.70864593e-04]","[ 1.58352570e-02 -7.45177070e-03  1.40285487e-04  1.20575053e-02
 -1.00142339e-02  4.39426811e-03  3.15180830e-04 -7.70648350e-03
  4.03553445e-03 -9.55467170e-05  1.84537095e-03  1.30694032e-03
  2.59427910e-03  3.66673084e-03 -3.39510118e-03  5.14026410e-03
 -2.19440735e-03 -7.31094307e-05 -2.08668486e-03  1.28914649e-03]",-4.493717576954747,0.011179007643523142
ABT,-0.42576758415717697,1.3848468243556835,"[ 1.58321015e-03  3.09887326e-04  2.16021774e-04  8.45206263e-04
 -3.03900959e-04  3.98441261e-05]","[ 1.60374995e-02 -7.70917296e-03 -7.09898475e-05  1.25549819e-02
 -1.06442766e-02  2.94241953e-03  3.03570446e-03 -8.12283546e-03
  4.16545095e-03  3.71027150e-03 -1.75749113e-03  1.45430145e-03
  1.69897374e-03  1.96675671e-03 -4.19365733e-03  2.80533975e-03
  1.82174310e-03 -2.84908145e-03  1.19824233e-03  5.39293379e-03]",-4.964934843897082,0.006978405379986874
ACN,0.4567652103890766,0.5135957978909912,"[ 6.09908151e-04  1.16482822e-03 -3.23371373e-04  7.06185693e-04
 -2.75504003e-04  6.84097829e-05]","[ 0.01473029  0.00100209 -0.01078841  0.00799287 -0.00324871 -0.0083684
  0.01044758 -0.00082134 -0.00126148  0.0074179  -0.00238543 -0.00024892
 -0.00012299  0.00242306 -0.00407509 -0.00017072  0.00334105 -0.00182126
 -0.00012507  0.00335783]",-4.7379161311802145,0.008756875364798843
ADBE,0.4586142540350841,0.5139773753099853,[ 0.001237   -0.00040081  0.00042952  0.0006526  -0.0001914   0.00015135],"[ 1.44238438e-02  1.66640461e-03 -1.11552875e-02  7.23413737e-03
 -2.24002055e-03 -7.79542867e-03  8.80003809e-03 -6.57163392e-05
 -1.61641667e-03  5.02223027e-03 -2.81903062e-04 -3.93586325e-04
  4.03319379e-04  3.27866815e-03 -3.96708464e-03  1.21654145e-03
  1.19456284e-03 -2.18687833e-03  2.81231929e-03  1.87488528e-03]",-4.617626770926372,0.009876206771757826
ADI,0.4567009763827715,0.5114952984667356,[ 0.00012695  0.00156054 -0.00148922  0.00140601 -0.00125372 -0.0008455 ],"[ 0.01459447 -0.00013192 -0.00902727  0.00787088 -0.00316571 -0.00567314
  0.00748026 -0.00084858 -0.00096696  0.00434327 -0.00015281  0.00056095
 -0.00151414  0.00284696 -0.00270201 -0.0021331   0.00595189  0.00020586
 -0.00047808  0.00650075]",-4.577583756295417,0.010279704584386474
ADM,-0.20112945448184094,1.163028584057053,"[ 1.99340262e-03 -9.72550580e-05  2.03728878e-04  1.50059074e-03
 -7.13097023e-04 -3.64620107e-05]","[ 0.0147283  -0.00624446 -0.00183663  0.00812628 -0.00352824  0.00086549
  0.00537495 -0.00117541 -0.00081239  0.00758103 -0.00807351  0.00038415
 -0.00109351 -0.00584323  0.00273714 -0.0018324   0.00629809 -0.00018692
  0.00561287  0.00781688]",-4.489350277277664,0.011227936485683555
ADP,0.9062281197350606,0.06495402182896,"[ 1.60537054e-03  9.04647414e-04  1.88418884e-05  7.26308221e-04
 -2.85074629e-04 -1.03686745e-04]","[ 0.01407134  0.00215376 -0.01156027  0.00611523 -0.00068744 -0.00794873
  0.00888099  0.00105533 -0.00187731  0.00570973 -0.00226144  0.0002863
 -0.00062747  0.00026338 -0.00094878  0.00027289  0.00236091 -0.00033816
  0.00247107  0.00411191]",-4.8839389853358615,0.007567148359556113
ADSK,0.44982328801770427,0.5071079082120373,"[ 7.85642298e-04 -7.92867618e-05  1.94597610e-04  6.66654596e-04
 -2.01196732e-04  2.16295801e-04]","[ 1.54579920e-02  1.07614010e-03 -1.02112965e-02  1.06653616e-02
 -8.17081123e-03 -6.30023125e-03  7.10121553e-03 -6.67125479e-03
  4.42527207e-03  3.17854606e-03  1.21431219e-03  2.97678756e-03
  9.82181728e-04  3.82414769e-03 -3.25606947e-03  4.44048920e-03
 -1.68395623e-03 -6.49919655e-05 -7.33111075e-04  4.29532789e-03]",-4.800225407319673,0.008227892212850798
AEE,0.9879057058872789,-0.014565425744996108,"[ 9.66227084e-04 -8.72673279e-05  9.34320614e-05  4.47365612e-04
 -2.99104743e-04 -2.37941269e-04]","[ 0.01389534  0.00283129 -0.01227206  0.00510097  0.00082611 -0.00866326
  0.00978849  0.00221161 -0.00244951  0.00769678 -0.00591103 -0.0001685
  0.00082628 -0.00412382  0.00209927  0.00348159 -0.00204706 -0.00118831
  0.0087486   0.00191632]",-5.08855825072239,0.006166904611125889
AEP,0.45559322775583616,0.5117867426908197,"[ 1.04938374e-03  3.51016333e-04  4.96765104e-05  1.09286185e-03
 -4.01368003e-04  2.27260843e-04]","[ 0.01417239 -0.00250389 -0.00618602  0.00597268  0.00010508 -0.00325398
  0.00756803  0.00279664 -0.0049186   0.00820909 -0.00779789 -0.00386113
  0.00329353 -0.00539905  0.002035    0.00294019  0.0018432  -0.00195413
  0.0091075   0.00643791]",-4.666356063311591,0.009406483783222069
AES,-0.7652567141139794,1.72186879002236,"[-2.57592851e-04  8.16416550e-05 -3.50274291e-04  3.28905720e-04
 -3.08051514e-04 -1.48642423e-04]","[ 1.53949739e-02 -1.04057130e-02  3.37936631e-03  1.05276562e-02
 -7.39210761e-03  6.70038345e-03  8.11821295e-04 -4.91154042e-03
  1.85782709e-03  3.72865603e-03 -4.57416570e-03  1.09115522e-03
  1.81344743e-05 -2.63272866e-03  3.20397534e-04  8.51757617e-05
  4.28947611e-03 -4.52189386e-04  2.26980689e-03  6.05546705e-03]",-4.792651007020134,0.008290450182557666
AFL,0.4606088839894051,0.5141588996017733,"[ 1.12203277e-03  1.20685825e-03  2.39771913e-05  5.79484000e-04
 -4.21022206e-05  2.42608647e-04]","[ 0.01563117 -0.00093489 -0.00874822  0.01085386 -0.00771283 -0.00691105
  0.01030235 -0.00502135  0.00157329  0.00814587 -0.00302692  0.00022553
  0.00136705  0.00272235 -0.00519569  0.00178399  0.00227068 -0.00290987
  0.00013051  0.00392684]",-4.464389323902032,0.01151172354833832
AIG,0.10144285624270889,0.8647822917448913,[ 0.00214079  0.00123833 -0.00016579  0.00126904 -0.00062793 -0.00025861],"[ 0.01547966 -0.00382667 -0.00491412  0.01087383 -0.008131   -0.00230708
  0.00668126 -0.00603258  0.00344158  0.00587587 -0.00271869  0.00295508
 -0.00143982  0.00140465 -0.00351918 -0.00038446  0.0031159  -0.00254265
  0.00262847  0.00294527]",-4.315571615619551,0.013358911140968783
AIZ,0.9771256066575844,-0.007392648526822393,"[ 1.59849064e-03  5.10187051e-04  3.58768958e-04  7.68171684e-04
 -9.64555174e-05  3.11396098e-04]","[ 1.46166133e-02  2.79937283e-03 -1.25304408e-02  7.66150563e-03
 -2.81978479e-03 -9.16173780e-03  9.46717716e-03 -4.56351885e-04
 -1.75612653e-03  4.83710499e-03  7.10485743e-04 -1.43264688e-03
  2.18172426e-03  4.41476738e-03 -4.25487091e-03  3.16921501e-03
 -2.77256119e-05 -4.15804241e-04 -2.19861836e-03  2.67600199e-03]",-4.753174186465388,0.008624276648128516
