,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.7700917896274438,1.7219761054109504,[-0.00069299  0.00122819 -0.00032108  0.00037321  0.00010121  0.00061872],"[ 0.01814686 -0.00745262 -0.00170411  0.01531129 -0.01162587 -0.00229947
  0.00866906 -0.00451194 -0.00161866  0.00417704  0.00101944 -0.00043874
 -0.0018559   0.00304301 -0.00202131 -0.00230074  0.00440557 -0.00128577
  0.00319756  0.00645042]",-4.828881236289439,0.007995461296079647
AAL,0.45209046398012454,0.5060006097405404,[-0.00124343  0.00335151 -0.00061663  0.00022336  0.0005865   0.00126479],"[ 0.01288176 -0.00150369 -0.00147404  0.00379877 -0.00282287  0.00701045
 -0.000782   -0.00364131 -0.00014734  0.00051212  0.00310008 -0.00108034
 -0.00109937  0.00620171 -0.00440542 -0.00251801  0.00291879 -0.00308649
  0.00833131  0.00413537]",-4.001506762960505,0.018288062343334584
AAP,0.895652083181219,0.04899683400127945,[ 0.00058034  0.00295817 -0.00128884  0.00018055 -0.00047521 -0.00097842],"[ 1.03814936e-02  1.44058230e-03 -8.65163698e-04 -1.52048486e-03
 -3.41403717e-04  1.21875095e-02 -3.83485443e-03 -6.55843804e-03
  2.93988060e-03  3.27318764e-03 -1.86925678e-03 -2.68973872e-03
  3.14684273e-03  3.72222298e-03 -3.39534741e-03  9.69134261e-04
 -3.22112905e-04 -7.10568589e-05  5.64769863e-03 -2.59434702e-03]",-4.211617674087096,0.01482237116777224
AAPL,-0.28039494785945157,1.235660112325332,[ 0.00041287 -0.00074061  0.00076627  0.00069149  0.00015725  0.00099088],"[ 0.016428   -0.00410955 -0.00488318  0.01002867 -0.00319347 -0.00208549
  0.00332429  0.00223289 -0.00363786 -0.00162294  0.00427256  0.00036931
 -0.00217007  0.00370194 -0.00138262 -0.00126423  0.00124199  0.0005524
  0.00369867 -0.00046139]",-4.685120065572714,0.009231626145208378
ABBV,-0.7768059505897984,1.737802067289482,[ 0.00012924  0.00102229 -0.00017725  0.00068845 -0.00010795  0.00044129],"[ 1.79734258e-02 -8.04090078e-03 -1.29558593e-04  1.51954497e-02
 -1.28038385e-02  6.24937998e-04  6.37762152e-03 -7.54083409e-03
  1.90586968e-03  3.98202118e-03  2.53946863e-05  1.94017975e-03
 -2.94590919e-03  2.30899859e-03 -1.31866621e-03 -2.87792408e-03
  2.67923619e-03 -6.30845458e-04  7.01511757e-03  1.79204134e-03]",-5.04496229520986,0.006441703242340625
ABT,-0.8009819255802264,1.7606794245261839,"[ 4.83061936e-04  6.81425076e-04  2.56612100e-05  8.06271470e-04
 -1.36129348e-04  4.74559277e-04]","[ 0.01828798 -0.00818749 -0.00050362  0.01577627 -0.013003   -0.00039834
  0.00731976 -0.00716813  0.00136569  0.00457585 -0.00051618  0.00119267
 -0.00193052  0.00222439 -0.0021236  -0.00231329  0.00361207 -0.00134137
  0.00607102  0.00326355]",-4.988984905455163,0.006812576392653296
ACN,0.4470888444385296,0.5082760144430537,"[-8.62936948e-04  3.09422900e-03 -1.36159547e-03  6.20410695e-04
 -3.14156845e-04  4.47824943e-05]","[ 0.01460978 -0.00361694 -0.00107024  0.00831256 -0.00796644  0.0031241
  0.00627408 -0.0055003  -0.00254662  0.00616654  0.00042585 -0.00559365
  0.00205854  0.00611207 -0.00465754 -0.00114489  0.00259849 -0.00243483
  0.00688371  0.00425033]",-4.519662819784262,0.010892695850963021
ADBE,0.4479606537269158,0.5055815318272967,"[ 3.75233844e-04  2.25540187e-03 -6.82434486e-04  6.61041376e-04
 -2.50629250e-04  2.15110904e-05]","[ 0.01347568 -0.0014646  -0.00292246  0.00469213 -0.00236703  0.00411872
  0.00157923 -0.00188793 -0.00204965  0.00225718  0.00080484 -0.00382882
  0.00326061  0.00444124 -0.00465224  0.00291576 -0.00079173 -0.0042851
  0.00865715  0.0004556 ]",-4.280555362791831,0.013834976521352776
ADI,-0.48646272991967304,1.4357354175874395,"[-1.09071903e-03  1.22365668e-04 -7.86696828e-04  9.34674255e-04
 -6.86129878e-04 -1.68540067e-05]","[ 0.01740708 -0.00517726 -0.00486934  0.01189332 -0.00433373 -0.00298873
  0.00323469  0.00171107 -0.00174969 -0.00220359  0.00299386  0.00330826
 -0.00273674  0.00090423 -0.0012344   0.00051846  0.00290168 -0.00326841
  0.00414961  0.00708019]",-4.4747500793605965,0.01139306913185781
ADM,-0.8438563801912675,1.8017948583323629,"[ 4.49591269e-04  1.82350287e-03 -2.37929472e-04  1.02057049e-03
 -8.90449129e-05  7.12951869e-04]","[ 1.86980685e-02 -7.81764327e-03 -2.49747459e-03  1.57048004e-02
 -1.02594095e-02 -2.58660134e-03  6.23448860e-03 -3.78635754e-03
  8.69054273e-04  2.35136801e-03 -6.58311662e-04  2.46527699e-03
 -1.17911168e-03  3.15141946e-04 -1.70759413e-03  1.18846686e-05
  3.19699880e-03 -1.31653088e-03  2.94196802e-03  2.58765710e-03]",-4.753704710709586,0.0086197024737405
