,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 1.25227640e-03 -1.70202070e-02  2.59992556e-02  4.79892760e-03
 -1.45743637e-01 -5.01347197e-01  6.78857008e-02  9.41766273e-02
  1.71633820e-01  2.27713075e-01  5.67794536e-02  1.81632357e-01
  3.39061000e-01 -1.78082580e-01 -7.20022161e-02  2.27630105e-01
  1.56604323e-01 -1.51071414e-01 -1.92910058e-01 -3.84994660e-01
  1.45632911e-01 -1.03550650e-02  2.58175537e-01 -1.96829455e-01
 -2.14003065e-02 -1.52047346e-01 -3.49744820e-01 -1.81563871e-01
  3.37755770e-01 -2.27678468e-01 -2.55694487e-01  1.31250590e-01
 -8.85624448e-02 -7.56863538e-01 -6.26846242e-01 -1.28832023e+00
 -9.70998804e-01 -2.34504936e+00 -1.30235142e+00 -2.94136005e+00
 -1.00757161e+00 -1.92240871e+00  2.53497892e-01 -1.61500904e-01
  8.52902799e-01  1.50649845e+00  4.63500310e-01  2.01498062e+00
  1.62027310e-01  7.56470809e-01  1.28266151e-01 -1.46608201e+00
  1.50650237e+00  0.00000000e+00]",0.16945808902622458,"[ 1.59053198e-03  4.27138991e-04  4.34148098e-04  7.27627542e-04
 -1.48458952e-05  3.99909189e-04]",-4.853456985788091,0.0078013616829321905,0.8091850954938795,-0.038543344716709844,"[-0.14632576 -0.1224356  -0.08989888 -0.05699305  0.0047172   0.04993129
  0.09574498  0.14059735  0.17306333  0.21160785  0.22632848  0.17727556
  0.08907413 -0.05870351 -0.25737638 -0.39001598 -0.32163793 -0.27442814
 -0.20497978 -0.1721098   0.37211792  1.05842063  1.81717728  1.62849334
 -0.01843508]",[-0.00039914  0.00108073 -0.00042132 -0.00170863  0.00146858 -0.00056345],"[ 8.47853932e-03 -5.07454518e-03 -5.78146482e-03  1.04262643e-03
 -8.60604379e-03  4.18871181e-04 -7.68623478e-03 -2.48772355e-03
 -4.93609708e-03 -2.06786374e-03  7.27084416e-04  2.64822736e-03
  3.41287574e-03  4.87039325e-03  3.94346082e-03  6.16736997e-05
  1.14430260e-03  1.25878328e-03 -1.98209789e-03  4.34676655e-03]",0.08384971909386564,0.8091850954938795,"[ 8.47853932e-03 -5.07454518e-03 -5.78146482e-03  1.04262643e-03
 -8.60604379e-03  4.18871181e-04 -7.68623478e-03 -2.48772355e-03
 -4.93609708e-03 -2.06786374e-03  7.27084416e-04  2.64822736e-03
  3.41287574e-03  4.87039325e-03  3.94346082e-03  6.16736997e-05
  1.14430260e-03  1.25878328e-03 -1.98209789e-03  4.34676655e-03]"
AAL,"[ 0.13693733  0.07709424 -0.23365819 -0.12244196 -0.04555506 -0.11942813
  0.06205105  0.03426909 -0.02246726  0.08351355 -0.08612006 -0.10689573
  0.00951988 -0.18505995 -0.12703371  0.04581451  0.11442784 -0.06813977
 -0.02145643 -0.0369625   0.02068697 -0.03618431  0.03307198 -0.00242467
 -0.04290881  0.02756415 -0.06142923 -0.18134546  0.00339743  0.05836271
  0.00177088  0.10319379 -0.24015044 -0.40783672  0.14513811 -0.30978692
  0.527257   -0.25126687  0.77990292  0.02164964  0.8344147   0.57103775
  0.79962201  0.75466899  0.46188848  0.79187832  0.10866735  0.62832422
 -0.16371663 -0.17566649 -0.50017188 -1.44509966 -0.183249    0.        ]",0.15588846669616363,[ 0.00161504  0.00019696  0.00058099  0.00103059 -0.00042493  0.00020114],-4.551707443565671,0.010549176873578257,0.8119897941556798,-0.03769808957469446,"[-0.15216284 -0.12516563 -0.08742054 -0.04736614  0.00340186  0.04825323
  0.0887305   0.13534757  0.16831936  0.19754672  0.21127353  0.17529972
  0.08688386 -0.07190518 -0.25964615 -0.38148568 -0.30444641 -0.23275413
 -0.22135964 -0.18018707  0.33211253  1.10482141  1.80977698  1.65121807
 -0.00312497]","[-1.58250038e-04  8.77328131e-05  1.90424925e-04 -1.02167807e-03
  1.36828440e-03 -1.00383813e-03]","[ 0.0095167  -0.00288581 -0.00285021  0.00586293 -0.0026821   0.0056706
  0.00031513  0.00249826  0.00223172 -0.00038474  0.00339984  0.00130676
  0.00121024  0.00288744  0.00056182 -0.00062868 -0.00034647 -0.00119058
 -0.00220748 -0.00063631]",0.08435761930816135,0.8119897941556798,"[ 0.0095167  -0.00288581 -0.00285021  0.00586293 -0.0026821   0.0056706
  0.00031513  0.00249826  0.00223172 -0.00038474  0.00339984  0.00130676
  0.00121024  0.00288744  0.00056182 -0.00062868 -0.00034647 -0.00119058
 -0.00220748 -0.00063631]"
AAP,"[ 0.0843542   0.01946297 -0.01937965 -0.11736117 -0.02054288 -0.22710985
  0.01743386  0.16172948 -0.04430215  0.01755874 -0.19105265 -0.01064169
  0.10348853 -0.05894215 -0.18896872  0.15432454 -0.05911672 -0.00448764
 -0.01294326 -0.03823749  0.159401   -0.01659264 -0.07261065  0.01863551
 -0.05742293  0.05161844  0.0889706  -0.10862506 -0.1093939   0.0945318
 -0.05095765  0.16376359 -0.22971296  0.05654068 -0.0969197  -0.10036589
  0.22583024 -0.22353089  0.32021979 -0.34972858  0.88226739 -0.41235881
  1.09584987 -0.51892706  0.57035788 -0.56964715 -0.00985614 -1.08900178
 -0.46666416 -1.50744856 -0.26486599 -0.9266249   1.00597288  0.        ]",0.1663683727304306,"[ 7.71515742e-04  7.97319590e-04 -4.29772070e-04  4.59499730e-04
  8.76286657e-06  6.63026163e-05]",-4.602595855207308,0.010025776472155242,0.8109028664823953,-0.03821581271432236,"[-0.14743729 -0.1251674  -0.08680981 -0.05012391  0.00253395  0.05241134
  0.08816336  0.13296755  0.16442693  0.20156829  0.21570558  0.18291202
  0.08277479 -0.06427627 -0.27301473 -0.37666125 -0.3039442  -0.23161606
 -0.20213038 -0.17688985  0.31377555  1.11213015  1.80591273  1.65440685
  0.00709649]","[-6.17739853e-05 -2.16151625e-04  2.81910216e-04 -1.21061729e-03
  1.52504453e-03 -1.03839234e-03]","[ 0.01096649 -0.0035562  -0.00238167  0.00501217 -0.00249025  0.00432259
 -0.00067921  0.00273475 -0.00064474  0.00045838 -0.00024472  0.00160678
 -0.00240656  0.00228956 -0.00426076 -0.00138628 -0.00433147 -0.00017906
 -0.00090562  0.00257841]",0.08383663120060054,0.8109028664823953,"[ 0.01096649 -0.0035562  -0.00238167  0.00501217 -0.00249025  0.00432259
 -0.00067921  0.00273475 -0.00064474  0.00045838 -0.00024472  0.00160678
 -0.00240656  0.00228956 -0.00426076 -0.00138628 -0.00433147 -0.00017906
 -0.00090562  0.00257841]"
AAPL,"[-3.37744256e-02 -1.72040804e-01  1.71128627e-01 -4.37883327e-05
  2.83329370e-02 -1.25979527e-01  7.62432517e-02  8.63056343e-02
  1.19599139e-01 -7.43124828e-02  1.94159853e-01  6.74623730e-02
  3.06538985e-01  1.52155984e-02  1.63259843e-01  2.36469866e-01
  1.08750863e-01  1.04400715e-01 -2.46077331e-01 -1.74661655e-01
 -1.72692555e-01  1.53557427e-01  2.91764337e-01 -1.97957094e-01
 -1.14454133e-01 -2.16685716e-01 -8.12140950e-03 -1.34640996e-01
  2.79414740e-01  7.14626833e-02 -1.62793775e-01 -7.41323085e-02
  9.68398620e-02  3.43058766e-01 -6.59038895e-01  6.42005076e-01
 -1.71822136e+00 -1.55391664e-01 -2.24420094e+00 -1.24585824e+00
 -2.52563632e+00 -1.30830644e+00 -1.28030140e+00 -6.71258022e-01
  1.07044564e-01  6.99546734e-01  7.34546435e-01  1.46223941e+00
  8.44304767e-01  6.31290374e-01  1.45377846e-01 -2.15996331e+00
  5.09190457e-02  0.00000000e+00]",0.15934074089929257,"[ 9.27705610e-04  6.88443255e-04 -8.35247410e-05  5.75806271e-04
 -2.04540215e-04  3.27375789e-06]",-5.643614390452072,0.0035400501316556784,0.8084610706805393,-0.03993640086882218,"[-0.14313064 -0.12273696 -0.08566414 -0.04748639  0.00461523  0.05024908
  0.09388148  0.1292827   0.17990884  0.20416506  0.22555817  0.18653954
  0.10379464 -0.05718591 -0.26077721 -0.36888365 -0.32950981 -0.24952418
 -0.24375531 -0.14768022  0.37974364  1.05501159  1.79040602  1.6190811
  0.00198975]",[-0.00025641  0.00086569  0.00026592 -0.00155826  0.00096032 -0.00015107],"[ 0.01174569 -0.00538732 -0.00019696 -0.00116851 -0.00186368 -0.00260827
 -0.00317269 -0.00704623 -0.00376721 -0.00645404 -0.00039151  0.00026117
  0.00123587  0.00539414  0.00217376  0.00171098  0.00043249  0.00103251
 -0.00363733  0.00021147]",0.0832882282288567,0.8084610706805393,"[ 0.01174569 -0.00538732 -0.00019696 -0.00116851 -0.00186368 -0.00260827
 -0.00317269 -0.00704623 -0.00376721 -0.00645404 -0.00039151  0.00026117
  0.00123587  0.00539414  0.00217376  0.00171098  0.00043249  0.00103251
 -0.00363733  0.00021147]"
ABBV,"[ 6.03525042e-02  3.23600076e-02 -1.76635112e-01  2.63103040e-03
 -1.55671531e-01 -4.19956858e-01  1.34956238e-01 -1.06375721e-01
  4.24030272e-02  2.66347004e-01  5.67328923e-02 -7.08299603e-02
  1.31789253e-01 -3.53871716e-01  2.38253793e-02  1.77495933e-02
  2.32809289e-01 -2.72871161e-01  2.83842770e-02 -3.90614774e-01
  1.06132393e-01 -7.24381354e-02 -3.71415503e-02  3.82219166e-02
 -8.37882129e-02  7.78405427e-02 -3.08393491e-01 -4.70526823e-02
  1.75460561e-01 -2.31064041e-01 -1.37407595e-01  2.25877483e-01
  4.62026066e-02 -1.88259084e+00  2.89248252e-01 -2.73355603e+00
  1.15723699e+00 -2.34497612e+00  1.05641030e+00 -1.47446265e+00
  5.31141552e-01 -1.63451755e-01 -3.31721922e-02  6.33347999e-01
 -4.84161263e-01  1.15899870e+00 -6.08035091e-01  1.65382680e+00
 -1.93115255e-01  7.51426130e-01 -2.77512789e-01 -1.99673576e+00
  1.23673235e-01  0.00000000e+00]",0.16636411535146148,"[ 2.22875683e-04 -4.38507901e-04  4.92798145e-04  1.63335568e-04
 -2.07152104e-05  2.52613399e-04]",-5.493873452520546,0.004111886092223211,0.810406735812826,-0.03809980307827581,"[-0.15080926 -0.12238033 -0.09014484 -0.05492969  0.00629809  0.04338053
  0.09096888  0.14212094  0.17311079  0.20107187  0.21634566  0.16720944
  0.09498697 -0.07349281 -0.25091129 -0.40036936 -0.29814369 -0.27505739
 -0.2110764  -0.1820494   0.31310254  1.11096095  1.79897465  1.65917845
 -0.01790896]",[ 0.00019959  0.00055852 -0.0004353  -0.00136414  0.00169511 -0.00020442],"[ 0.005096   -0.00223153 -0.00986834  0.00762854 -0.00912915  0.00690366
 -0.00356279  0.001815    0.00046022 -0.0028925   0.00264544 -0.00121708
  0.00227515  0.00088182  0.00354113 -0.00095869  0.00229014 -0.00031134
 -0.00406299  0.00042765]",0.08500366227843524,0.810406735812826,"[ 0.005096   -0.00223153 -0.00986834  0.00762854 -0.00912915  0.00690366
 -0.00356279  0.001815    0.00046022 -0.0028925   0.00264544 -0.00121708
  0.00227515  0.00088182  0.00354113 -0.00095869  0.00229014 -0.00031134
 -0.00406299  0.00042765]"
ABT,"[ 0.06036613 -0.0626102   0.01486684 -0.08961456 -0.01940171 -0.23437594
  0.05812823  0.17124574  0.09314792  0.04957506  0.03115211  0.07975328
  0.25648594 -0.05574229 -0.05803851  0.24888351  0.11583978  0.03497863
 -0.22514244 -0.15242793  0.0020614   0.0519618   0.28668519 -0.19635206
 -0.05144976 -0.1882626  -0.10709583 -0.23915239  0.23758336  0.05168869
 -0.16152122  0.02478952 -0.18808914  0.26128731 -0.65882743  0.44109846
 -1.40340971 -0.64204813 -1.61492647 -1.63330754 -1.29758806 -1.32071488
  0.13893833 -0.27088965  1.03128933  1.05730636  0.89557465  1.35165891
  0.34894858  0.17056058 -0.19064368 -1.78444756  0.54290123  0.        ]",0.16219183190053066,"[1.95515335e-03 1.71577463e-04 6.06012738e-04 8.55888002e-05
 4.83009780e-04 3.67976844e-04]",-4.954408870596002,0.0070522478387887826,0.8104070175081094,-0.03895332104442378,"[-0.14666071 -0.12462525 -0.0867882  -0.05034719  0.0038928   0.05269501
  0.09306978  0.13406781  0.17297464  0.20547049  0.22290615  0.18290192
  0.09061957 -0.05719862 -0.26038176 -0.37356474 -0.32605917 -0.24690522
 -0.22222038 -0.16509697  0.3807603   1.05939063  1.80949337  1.62258536
 -0.00419542]",[-0.00053339  0.00078322  0.00021605 -0.00151198  0.00119361 -0.00086138],"[ 0.01152732 -0.00534112 -0.00075358 -0.00017206 -0.00338524 -0.00081274
 -0.00425348 -0.00345805 -0.00355131 -0.00233186  0.00071956  0.0029989
  0.00216221  0.00597121  0.00197833  0.00058677 -0.0005951   0.00010476
 -0.00268121  0.00155484]",0.08340624947123157,0.8104070175081094,"[ 0.01152732 -0.00534112 -0.00075358 -0.00017206 -0.00338524 -0.00081274
 -0.00425348 -0.00345805 -0.00355131 -0.00233186  0.00071956  0.0029989
  0.00216221  0.00597121  0.00197833  0.00058677 -0.0005951   0.00010476
 -0.00268121  0.00155484]"
ACN,"[-0.01119099  0.02363898 -0.02243789 -0.07540582  0.00895532 -0.10969669
 -0.06006135 -0.06042086 -0.00197734 -0.02446755 -0.10335055 -0.04640689
  0.04989478 -0.10404988 -0.11134913  0.18337818  0.13782214  0.03600277
 -0.10156365 -0.0426611  -0.10449675  0.01666652  0.28105578 -0.24164497
 -0.0478588  -0.02781296 -0.00814134 -0.24684222  0.04028621  0.09564704
  0.02220522  0.05023533 -0.19819977  0.01202466 -0.19472     0.36882846
 -0.36675189 -0.04424294 -0.33265823 -0.35689446 -0.18802164  0.03135126
  0.58890005  0.36338921  1.12514332  0.92734432  1.32347977  0.80715994
  1.21325405  0.01105714  0.50782692 -1.81354726 -0.37780466  0.        ]",0.17260666797973095,[0.00140449 0.00103938 0.00039354 0.00043049 0.00013331 0.00038368],-4.630500121570037,0.009749881756639859,0.8089278851396753,-0.03817787930278722,"[-1.47355093e-01 -1.24198106e-01 -8.61153055e-02 -4.69874810e-02
  1.35019178e-04  4.56018378e-02  8.93226773e-02  1.31155247e-01
  1.67865287e-01  1.99520237e-01  2.13210001e-01  1.80096146e-01
  8.73984144e-02 -6.21024780e-02 -2.57476313e-01 -3.72837495e-01
 -3.13737941e-01 -2.31545847e-01 -2.37206449e-01 -1.70659966e-01
  3.82197002e-01  1.05223020e+00  1.80506498e+00  1.64526367e+00
  2.42725158e-03]",[-0.00042982  0.00022841  0.00028935 -0.00101728  0.00129558 -0.00089277],"[ 0.01079836 -0.0039233  -0.0009305   0.00306017 -0.00183881  0.00260395
 -0.00073953 -0.00041582  0.0004751  -0.00099175  0.00241017  0.00308334
  0.00160786  0.00675309  0.00073319  0.00309748 -0.00047786  0.00183026
 -0.0029949  -0.00135757]",0.0836128067781654,0.8089278851396753,"[ 0.01079836 -0.0039233  -0.0009305   0.00306017 -0.00183881  0.00260395
 -0.00073953 -0.00041582  0.0004751  -0.00099175  0.00241017  0.00308334
  0.00160786  0.00675309  0.00073319  0.00309748 -0.00047786  0.00183026
 -0.0029949  -0.00135757]"
ADBE,"[-0.01031487 -0.19471408  0.09424798 -0.10882664  0.09828532 -0.15928232
  0.02771205  0.02570256 -0.05738345  0.0420991   0.05484828 -0.09705558
  0.10155711 -0.06908312  0.10005435  0.2397183   0.29811648  0.09356384
 -0.12680423 -0.21235794 -0.03972801 -0.00968866  0.28640163 -0.22097973
 -0.09895817 -0.10936503 -0.06677081 -0.13517812  0.25770038  0.15479304
 -0.1480675   0.0514233  -0.0600048  -0.17678001 -0.51803431 -0.12246667
 -1.20239384 -1.02096347 -1.50872326 -1.75910981 -1.57095482 -1.44602725
 -0.39483413 -0.63962975  0.83036989  0.70638106  1.41711573  1.23967846
  1.18360219  0.31663098 -0.18183834 -2.53873695 -1.69282506  0.        ]",0.15967545583347625,[ 0.00292359 -0.00057801  0.00114543  0.00010231  0.00011283 -0.00020224],-5.298579835080551,0.00499868782954669,0.8089459950108873,-0.04014026943496705,"[-1.44834947e-01 -1.25204595e-01 -8.39147630e-02 -4.85556845e-02
  3.05983852e-03  4.82776812e-02  8.77588695e-02  1.33910724e-01
  1.74315948e-01  1.97506253e-01  2.15517555e-01  1.81799334e-01
  9.99281195e-02 -5.76441295e-02 -2.45927080e-01 -3.68920531e-01
 -3.15581723e-01 -2.52931009e-01 -2.27514060e-01 -1.74371961e-01
  3.81495673e-01  1.05647941e+00  1.79264123e+00  1.63391439e+00
 -1.42800409e-03]",[-0.00018664  0.00083225  0.00049801 -0.00152097  0.00129925 -0.00053099],"[ 0.01022003 -0.00485328 -0.00237346  0.00040894 -0.0045389  -0.00043197
 -0.0045031  -0.00423885 -0.0038194  -0.00387903 -0.00044513  0.00238519
  0.00119858  0.00729928  0.00165854  0.00262814 -0.00035263  0.00015282
 -0.00486741 -0.00493011]",0.08330819478812462,0.8089459950108873,"[ 0.01022003 -0.00485328 -0.00237346  0.00040894 -0.0045389  -0.00043197
 -0.0045031  -0.00423885 -0.0038194  -0.00387903 -0.00044513  0.00238519
  0.00119858  0.00729928  0.00165854  0.00262814 -0.00035263  0.00015282
 -0.00486741 -0.00493011]"
ADI,"[ 0.04051417 -0.16517758  0.06785405 -0.15652736  0.10870063 -0.16260342
  0.03056898  0.13866364 -0.04321714  0.12553833  0.02432646  0.01669439
  0.07217814 -0.02159039  0.02017403  0.19196031  0.1721936   0.03391846
 -0.02692667 -0.2048715   0.10431107 -0.07301865  0.20942142 -0.12725002
 -0.02098265 -0.13385606 -0.15504212 -0.08271317  0.27856372  0.07261341
 -0.14550474  0.11163758 -0.12256419  0.0057994  -0.46583015 -0.0826381
 -0.98109395 -1.14428975 -1.20417629 -1.98648356 -0.87944794 -1.93985999
  0.18191783 -1.03618436  1.04437784  0.30931491  1.0354969   0.99186733
  0.30976535  0.48670479 -0.70282734 -1.07104875 -0.97384855  0.        ]",0.16282415503112982,"[ 1.55537642e-03  6.93943395e-04 -1.68162238e-05  6.22092799e-04
  4.05784454e-05  1.78900526e-04]",-5.32023285336716,0.004891614563693819,0.8099966645385953,-0.0398750327005697,"[-0.145485   -0.1262562  -0.08364221 -0.04870715  0.00302739  0.05184703
  0.08838365  0.13707091  0.17294073  0.20266699  0.21440879  0.18419989
  0.0955839  -0.06128578 -0.2556139  -0.37379088 -0.30499377 -0.25291859
 -0.20867632 -0.18480513  0.3659563   1.08044614  1.81112975  1.62953612
 -0.00765257]","[-3.88358482e-05  8.92978880e-04  2.82412361e-04 -1.46444163e-03
  1.41867783e-03 -7.28311847e-04]","[ 0.01073166 -0.00467531 -0.00230037  0.00115779 -0.0049366   0.00042767
 -0.00514364 -0.00225434 -0.00511601 -0.00221533 -0.00163085  0.0030718
  0.00015132  0.00606004  0.00108621  0.00039049  0.00026237 -0.00121006
 -0.00070652 -0.00302656]",0.08341204152025765,0.8099966645385953,"[ 0.01073166 -0.00467531 -0.00230037  0.00115779 -0.0049366   0.00042767
 -0.00514364 -0.00225434 -0.00511601 -0.00221533 -0.00163085  0.0030718
  0.00015132  0.00606004  0.00108621  0.00039049  0.00026237 -0.00121006
 -0.00070652 -0.00302656]"
ADM,"[-0.0895203   0.04075043  0.082459    0.11915367 -0.24047879 -0.73512154
  0.05158603 -0.15319349  0.13711272  0.24546939 -0.02652562  0.1086183
  0.35616575 -0.35203239 -0.05160631  0.19611739  0.13086459 -0.3204529
 -0.0520164  -0.56409626  0.16764881 -0.01206935  0.04304193 -0.11713175
 -0.10775298  0.08961935 -0.31534488 -0.06869836  0.15743832 -0.38973295
 -0.21491592  0.32136996  0.13484717 -2.00709252 -0.06338957 -3.37181004
  0.86336166 -3.21995836  0.45034872 -2.61670383  0.23041053 -1.19619331
  0.14650494 -0.09275466 -0.23070312  0.84197535 -0.35919272  1.16751757
  0.41339318  0.28362061  1.02740291 -2.25199645  2.07991937  0.        ]",0.16236976664619868,"[-9.99546947e-05 -4.09469293e-04  4.48425744e-04 -3.95086229e-04
  2.28538651e-04  1.40061745e-04]",-5.057426733563708,0.006361909355451724,0.8073087670812508,-0.03802376487896385,"[-0.14495834 -0.11979213 -0.09225401 -0.06272718  0.0047704   0.04182946
  0.0942535   0.14120714  0.16937061  0.20974984  0.22633779  0.16918673
  0.08925448 -0.06103148 -0.2588089  -0.40532065 -0.30666432 -0.29334726
 -0.20298963 -0.16969645  0.329081    1.07624795  1.79298478  1.6625182
 -0.015581  ]","[-1.77943527e-05  5.47407924e-04 -7.82490354e-04 -1.60362454e-03
  1.98416268e-03  4.20217097e-05]","[ 0.0047995  -0.00314422 -0.01183001  0.00665479 -0.01168627  0.00539288
 -0.00660597  0.00114615 -0.00247088 -0.00243362  0.00044052 -0.00048655
  0.00147451  0.0017696   0.00206735  0.00075667  0.00061966  0.00381959
 -0.00498923  0.00591157]",0.0845945026911272,0.8073087670812508,"[ 0.0047995  -0.00314422 -0.01183001  0.00665479 -0.01168627  0.00539288
 -0.00660597  0.00114615 -0.00247088 -0.00243362  0.00044052 -0.00048655
  0.00147451  0.0017696   0.00206735  0.00075667  0.00061966  0.00381959
 -0.00498923  0.00591157]"
