,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.03672954  0.0348809  -0.00356661  0.07253874 -0.02211808  0.03914676
  0.04105508  0.00266544 -0.00994521 -0.03714416  0.04681422 -0.01307838
  0.03703874 -0.04313102 -0.02863281 -0.1064541   0.07300497 -0.02033024
 -0.08381694 -0.02435677 -0.141489    0.01217001 -0.05111977 -0.04747167
 -0.0822458   0.0261409   0.01613375  0.06908546  0.05035212  0.11827068
 -0.04095602  0.0060189   0.00859327  0.10803636  0.13477358 -0.05867364
 -0.5129827  -0.05073022  0.79680857  0.09276359 -0.79875812 -0.27135336
  0.69260263  0.223249   -0.469554   -0.07770415  0.21064147 -0.06282041
  0.1408461   0.18695409 -0.48126298 -0.5662289   0.72912481  0.        ]",0.16620401905016605,"[ 2.45263856e-04  6.83886073e-04 -1.75012074e-04  1.76608186e-04
 -1.42268200e-04 -1.85523678e-05]",-5.831737314314448,0.002932977048403879,0.8115722815629435,-0.036082465964267965,"[-1.35636223e-01 -1.10710826e-01 -7.76121335e-02 -3.54025972e-02
  7.24876181e-03  4.92974178e-02  9.26584082e-02  1.32135600e-01
  1.73183311e-01  1.95595427e-01  2.00674577e-01  1.54584059e-01
  4.70382122e-02 -1.28262684e-01 -2.86444728e-01 -3.53603214e-01
 -2.72268708e-01 -2.19325816e-01 -2.24280741e-01 -7.35347102e-02
  5.41117857e-01  1.21137512e+00  1.80561478e+00  1.22796243e+00
  1.68954051e-03]","[ 1.47290981e-03  1.54867402e-03 -7.72135930e-06  3.38274993e-05
 -1.55631091e-04  7.70160261e-04]","[ 0.010942   -0.00208253 -0.00295478  0.00357574 -0.00058555  0.00625736
  0.00064103 -0.0033673  -0.00225935  0.0006012   0.00190968  0.00012168
 -0.00090613  0.00272148 -0.00055491  0.00209263  0.00184491 -0.00051641
  0.00054755  0.00041885]",0.08485685516295668,0.8115722815629435,"[ 0.010942   -0.00208253 -0.00295478  0.00357574 -0.00058555  0.00625736
  0.00064103 -0.0033673  -0.00225935  0.0006012   0.00190968  0.00012168
 -0.00090613  0.00272148 -0.00055491  0.00209263  0.00184491 -0.00051641
  0.00054755  0.00041885]"
AAL,"[-0.00083491  0.04713664  0.03828171 -0.01017629  0.05182491  0.03076115
 -0.01963029  0.04690959 -0.01480624 -0.0564204  -0.00708586  0.03103302
 -0.05128573  0.02830168 -0.00610303 -0.05130611  0.01606597 -0.00933502
 -0.10848828 -0.03829688 -0.03036951  0.01313448 -0.00913195 -0.02801327
 -0.00439703 -0.0802951   0.03410115  0.10864765  0.09740383  0.00164849
  0.02408483 -0.05067042 -0.0183401   0.2699897   0.14032741 -0.25117394
 -0.51739567  0.04879794  0.53263267  0.33543254 -0.43617042 -0.38959927
  0.09299086  0.24590268  0.2931251   0.08283753 -0.41709996 -0.3921834
  0.21728206  0.40953526  0.06766519 -0.22732421 -0.27124915  0.        ]",0.16200208860515283,"[ 7.66118664e-06 -7.01747624e-04  2.21659586e-04  6.24481804e-05
  7.82655855e-05  1.29247950e-04]",-5.633790778183205,0.00357499758563515,0.8107877742008709,-0.0359679591026352,"[-0.13466444 -0.11260073 -0.07582859 -0.03556436  0.0056747   0.05081981
  0.09246079  0.13153548  0.17116679  0.197663    0.1957573   0.15860725
  0.04854946 -0.12506199 -0.29128853 -0.35242492 -0.27412925 -0.22139465
 -0.21133176 -0.07319906  0.54746605  1.21678174  1.8219547   1.20874936
  0.00354557]",[ 0.00157148  0.00169668 -0.00036134  0.00021642 -0.00030466  0.00073855],"[ 0.01150836 -0.00206087 -0.00351626  0.00352763 -0.00031645  0.00552923
  0.00135244 -0.00237097 -0.00260619 -0.00119091  0.00195083  0.00225402
 -0.00041128  0.00103566 -0.00150754  0.00247914  0.00242881  0.00131891
  0.00147215 -0.00232566]",0.08474580984899935,0.8107877742008709,"[ 0.01150836 -0.00206087 -0.00351626  0.00352763 -0.00031645  0.00552923
  0.00135244 -0.00237097 -0.00260619 -0.00119091  0.00195083  0.00225402
 -0.00041128  0.00103566 -0.00150754  0.00247914  0.00242881  0.00131891
  0.00147215 -0.00232566]"
AAP,"[ 7.74894634e-02 -1.58854803e-01 -2.03347440e-01  2.13534973e-01
 -1.56268204e-01  5.99970530e-02  1.16499335e-01 -6.96536271e-02
 -1.74152318e-01  2.68872925e-01  8.41356784e-02 -1.54336444e-01
  9.41320918e-04  3.06579607e-02  1.86057395e-01  3.02820249e-02
  1.06367802e-01 -3.36838587e-02  2.70199626e-01  7.23048068e-02
 -1.06854674e-01 -4.04854812e-02 -1.38111832e-02  5.48437207e-02
 -7.00352025e-03  2.21925978e-01 -2.10360470e-01 -9.14320670e-02
 -1.26995257e-01  6.15678746e-02 -1.75608701e-01  2.05539204e-01
 -1.89463979e-02 -1.52685139e+00 -4.07998398e-01  1.50286629e+00
  1.31558343e+00 -9.62535261e-01 -1.51764070e+00 -8.12099315e-02
  1.02118729e+00  3.71017504e-01  2.06278246e-02 -1.93130158e-01
 -9.55883753e-01 -1.51935286e-01  1.07552954e+00  2.80064173e-01
 -2.81555547e-01  2.97174247e-01 -5.58776078e-01 -1.41191862e+00
  8.47048250e-01  0.00000000e+00]",0.16541135311019323,"[ 5.55834883e-04  2.46723504e-04  1.34144397e-04 -1.29828033e-04
  2.10110214e-05 -4.93303943e-05]",-6.221780866598503,0.0019857057894613174,0.8124235243948009,-0.0378840132367731,"[-0.14026002 -0.10741817 -0.080827   -0.03490228  0.00936172  0.04665698
  0.08730626  0.143467    0.17417949  0.1879827   0.19859742  0.15841106
  0.05910185 -0.11899702 -0.28264486 -0.35220377 -0.23507998 -0.20436438
 -0.21700709 -0.08293887  0.54591325  1.23509225  1.825771    1.26107677
 -0.01319547]",[ 0.00096378  0.00117498 -0.00015538 -0.00027413  0.00048062  0.00048196],"[ 0.00541863 -0.00363186  0.00184662  0.00926311 -0.00337223 -0.000764
  0.0007696   0.00107296 -0.00013216 -0.00159155  0.00162366 -0.00152595
 -0.00090507  0.00490021  0.00010992  0.00051395  0.00160521 -0.00096499
 -0.00141862  0.00047162]",0.08520531664109862,0.8124235243948009,"[ 0.00541863 -0.00363186  0.00184662  0.00926311 -0.00337223 -0.000764
  0.0007696   0.00107296 -0.00013216 -0.00159155  0.00162366 -0.00152595
 -0.00090507  0.00490021  0.00010992  0.00051395  0.00160521 -0.00096499
 -0.00141862  0.00047162]"
AAPL,"[-0.14302022  0.04228832 -0.21339503  0.06762283  0.09521373  0.02471684
 -0.04010887 -0.21908816  0.03355272  0.05801245  0.21800036 -0.12208386
 -0.02634104 -0.21341933 -0.02604411  0.12882132 -0.17853416  0.09500406
  0.0655841   0.25212695 -0.06191698  0.31161386 -0.17323145 -0.05822496
 -0.02527994  0.14546379  0.16470656 -0.19307147  0.18063143  0.17752672
 -0.10468945  0.14819159  0.07079424  0.58059748  0.15441528 -0.9953241
  0.05320654  0.77547893 -0.34337576 -0.70711037  0.67045338  0.26926667
 -0.70719924  0.23490389 -0.01852184 -0.72881836  0.73117432  1.64377306
 -0.78500288 -0.8127312   0.08351072 -2.50499835  0.29424032  0.        ]",0.16973352542703213,[ 0.00028204 -0.00059902  0.00044501  0.00024639  0.00018211  0.00025004],-5.375894052003915,0.004626780301621901,0.8078183324210099,-0.036010829844147774,"[-0.14049342 -0.11067689 -0.07499013 -0.03596324  0.00518105  0.04212888
  0.0946993   0.13596903  0.18005691  0.19070069  0.19640785  0.14515748
  0.04739367 -0.11290487 -0.30474607 -0.34213307 -0.25409056 -0.18368172
 -0.20779231 -0.02339833  0.51763216  1.21014133  1.82266753  1.24608294
  0.01191589]",[ 0.00084401  0.00192952  0.00025671 -0.00012874  0.00023877  0.00097767],"[ 0.0125199  -0.00193011 -0.00588948  0.00524373  0.00185015  0.00281262
 -0.00158665  0.00067625 -0.00057602 -0.00368629  0.00199986  0.00120151
 -0.00238834  0.00418356  0.0041538  -0.00041308 -0.00144831  0.00092807
 -0.00487863 -0.00089668]",0.08481521212834074,0.8078183324210099,"[ 0.0125199  -0.00193011 -0.00588948  0.00524373  0.00185015  0.00281262
 -0.00158665  0.00067625 -0.00057602 -0.00368629  0.00199986  0.00120151
 -0.00238834  0.00418356  0.0041538  -0.00041308 -0.00144831  0.00092807
 -0.00487863 -0.00089668]"
ABBV,"[ 0.06100118 -0.15768813 -0.18675822  0.19177543 -0.13567263  0.04824122
  0.09551637 -0.05435919 -0.16975369  0.25899977  0.0614872  -0.13924888
 -0.01350644  0.04860132  0.19109997  0.05381341  0.09472419 -0.03169105
  0.27079031  0.05862389 -0.06288921 -0.04028197 -0.0044889   0.05829826
  0.01624995  0.19357123 -0.20527888 -0.08881696 -0.11854406  0.02931806
 -0.1578362   0.19669278 -0.01758622 -1.44461932 -0.38920135  1.42399968
  1.28327649 -0.91661463 -1.54741775 -0.03347209  1.10033207  0.37145477
 -0.12990036 -0.24548505 -0.76083362 -0.05270808  0.95380572  0.18337712
 -0.33211639  0.31535354 -0.3538496  -1.27683854  0.58714799  0.        ]",0.16535590321306945,"[ 1.65699283e-04  3.95015293e-04 -9.38956401e-05  1.73834103e-04
 -8.93613256e-05  7.25776242e-05]",-5.752900143426582,0.0031735636476915192,0.8120791781201696,-0.03787291324472595,"[-0.13987449 -0.10790854 -0.08032127 -0.03519655  0.00880067  0.04718869
  0.08745274  0.14312209  0.17332145  0.18874624  0.1977731   0.15943675
  0.05950676 -0.11756885 -0.2836542  -0.35192052 -0.23492404 -0.20618027
 -0.21191192 -0.08288271  0.54695497  1.23621132  1.83048712  1.25602639
 -0.01267356]",[ 0.00096823  0.00120075 -0.00025275 -0.00022362  0.00046403  0.00049362],"[ 0.00569545 -0.00357499  0.00160819  0.00915423 -0.00324431 -0.00083771
  0.00090362  0.00130124 -0.00013491 -0.00204218  0.00145273 -0.00098027
 -0.00060973  0.00457679 -0.00017571  0.00040612  0.00163647 -0.00033172
 -0.00102632 -0.00024753]",0.08518336992921612,0.8120791781201696,"[ 0.00569545 -0.00357499  0.00160819  0.00915423 -0.00324431 -0.00083771
  0.00090362  0.00130124 -0.00013491 -0.00204218  0.00145273 -0.00098027
 -0.00060973  0.00457679 -0.00017571  0.00040612  0.00163647 -0.00033172
 -0.00102632 -0.00024753]"
ABT,"[ 0.08592216 -0.14137728 -0.20572759  0.23361859 -0.14823307  0.0828342
  0.12046612 -0.07985466 -0.17919712  0.25430417  0.10656714 -0.15822714
 -0.00765063  0.01922756  0.17112779 -0.00408458  0.11040241 -0.03684419
  0.22169102  0.08114161 -0.15995042 -0.02092336 -0.03154369  0.04182953
 -0.02846845  0.21633816 -0.1908751  -0.05742183 -0.08289131  0.09366286
 -0.18265168  0.19050077 -0.02458949 -1.43052748 -0.36782362  1.37830703
  1.16134515 -0.89105599 -1.30884558 -0.05764657  0.8024995   0.24337791
  0.15904304 -0.02925036 -0.98472067 -0.23393511  0.99975646  0.22872107
 -0.15620651  0.46530371 -0.6782002  -1.70136492  0.93069818  0.        ]",0.16567909389900454,[0.00070118 0.00019685 0.00028915 0.00012241 0.00013846 0.00014194],-6.226177678568912,0.0019769941801648875,0.8125996353221948,-0.037721677070276134,"[-0.14031671 -0.10696498 -0.08063091 -0.03435259  0.00944271  0.04631013
  0.08711117  0.14289274  0.17505546  0.18780944  0.19816477  0.15782162
  0.05806937 -0.1212665  -0.28234827 -0.35276304 -0.2400819  -0.20327331
 -0.22341578 -0.0798832   0.54346623  1.23208166  1.8216279   1.26003315
 -0.01204624]","[ 1.06247033e-03  1.29175259e-03 -6.95440923e-05 -2.96125810e-04
  4.15412099e-04  4.92813677e-04]","[ 5.73939599e-03 -3.52620998e-03  1.47037313e-03  8.78750124e-03
 -3.14367941e-03 -1.27822493e-04  7.74521354e-04  5.20024942e-04
 -5.18334422e-04 -1.16268383e-03  2.01264233e-03 -1.57214803e-03
 -1.18238874e-03  4.71589638e-03  1.81132050e-05  9.06221675e-04
  2.15408558e-03 -1.27241792e-03 -2.31849954e-03  7.96947372e-04]",0.08512527498989257,0.8125996353221948,"[ 5.73939599e-03 -3.52620998e-03  1.47037313e-03  8.78750124e-03
 -3.14367941e-03 -1.27822493e-04  7.74521354e-04  5.20024942e-04
 -5.18334422e-04 -1.16268383e-03  2.01264233e-03 -1.57214803e-03
 -1.18238874e-03  4.71589638e-03  1.81132050e-05  9.06221675e-04
  2.15408558e-03 -1.27241792e-03 -2.31849954e-03  7.96947372e-04]"
ACN,"[ 0.08327766 -0.12003936 -0.18729708  0.19253749 -0.1218889   0.08536448
  0.12837194 -0.01624208 -0.18859795  0.24320009  0.084343   -0.13162404
 -0.03729728  0.03760097  0.19610635 -0.01073172  0.10896267 -0.03282878
  0.19837236  0.05016066 -0.12891907 -0.0375071  -0.0140336   0.03916852
 -0.00594263  0.15538194 -0.18801483 -0.009792   -0.07373648  0.06116067
 -0.16417804  0.17650042 -0.0353485  -1.42741226 -0.3413786   1.44902637
  0.99454817 -1.05548985 -1.18254082  0.25085595  0.72242056 -0.01577845
  0.10855912  0.12142436 -0.82880668 -0.21053734  0.85809157  0.11151846
 -0.18082333  0.52795995 -0.47449134 -1.54450645  0.63556421  0.        ]",0.16290875890552653,"[6.02789064e-04 9.15241105e-04 3.38944616e-05 6.70684609e-05
 1.28636489e-05 1.62632540e-04]",-6.139720717754776,0.0021555255342523257,0.8125444069224543,-0.03752328431708882,"[-0.13989042 -0.10792294 -0.08001877 -0.03424678  0.00974758  0.04834315
  0.08673298  0.14258796  0.17421898  0.18886621  0.19665265  0.15884756
  0.05955472 -0.12169254 -0.28264847 -0.35213124 -0.24257725 -0.2076697
 -0.22055659 -0.08260213  0.54567956  1.23118815  1.82701061  1.24983859
 -0.01172983]",[ 0.00118059  0.00132511 -0.00017119 -0.00024416  0.00037039  0.0004843 ],"[ 5.75167458e-03 -3.45137849e-03  1.69314093e-03  8.28696769e-03
 -3.62720120e-03  2.85057019e-04  1.62411654e-03  3.02886647e-04
 -1.28053620e-03 -1.28037806e-03  2.40375933e-03 -1.15055855e-03
 -1.15868492e-03  4.36452967e-03 -2.58091949e-04  9.39423417e-04
  2.38845870e-03 -5.88503710e-04 -1.92681975e-03 -2.82502382e-07]",0.08504165957209935,0.8125444069224543,"[ 5.75167458e-03 -3.45137849e-03  1.69314093e-03  8.28696769e-03
 -3.62720120e-03  2.85057019e-04  1.62411654e-03  3.02886647e-04
 -1.28053620e-03 -1.28037806e-03  2.40375933e-03 -1.15055855e-03
 -1.15868492e-03  4.36452967e-03 -2.58091949e-04  9.39423417e-04
  2.38845870e-03 -5.88503710e-04 -1.92681975e-03 -2.82502382e-07]"
ADBE,"[-0.00677978 -0.07940398 -0.25529597  0.1810304  -0.04988631  0.09121323
  0.03426414 -0.164708   -0.14152764  0.21346887  0.18774219 -0.19410555
 -0.07095733 -0.01924817  0.12551372  0.05228982  0.02332576  0.0210995
  0.22902498  0.18219818 -0.12777776  0.11356803 -0.0877208  -0.00405399
 -0.02363998  0.25443031 -0.08466404 -0.129984    0.02486183  0.12063929
 -0.16245911  0.20371913 -0.01139466 -0.90009279 -0.21178301  0.77287424
  0.94198908 -0.50260293 -1.2520138  -0.2543998   1.17964346  0.45065851
 -0.54410754 -0.26719196 -0.40533072 -0.31626781  0.82267082  0.92792979
 -0.20476574 -0.18368529 -0.7635963  -2.42530168  0.80622663  0.        ]",0.16869492023669022,"[ 6.77104982e-04  3.65580181e-04  1.82313604e-04 -3.63085384e-05
  7.19283671e-05  4.77564157e-05]",-5.867457327352364,0.0028300601097665575,0.8106636196665641,-0.03714415623376131,"[-0.14146509 -0.10812634 -0.07838148 -0.03419723  0.0071119   0.04365164
  0.08857056  0.14147365  0.17844827  0.18639048  0.19433938  0.15568268
  0.05545466 -0.11795992 -0.28913844 -0.34795152 -0.23832814 -0.19080756
 -0.21732391 -0.05734919  0.53355556  1.22286477  1.82370842  1.26507988
 -0.00469955]","[ 9.12405533e-04  1.56891835e-03  3.22464530e-05 -2.59110537e-04
  4.23220330e-04  5.83710760e-04]","[ 7.54368595e-03 -3.04581466e-03 -4.19966922e-04  8.08846885e-03
 -1.95974079e-03  6.16998934e-05  9.46231502e-05  1.64506929e-03
  1.38536162e-05 -3.20561021e-03  1.19198807e-03 -2.24430207e-05
 -1.26064744e-03  4.24713345e-03  1.98772352e-03  9.07672469e-04
  2.26553856e-04 -1.45448596e-03 -4.45300890e-03  3.53127029e-04]",0.08506010097544597,0.8106636196665641,"[ 7.54368595e-03 -3.04581466e-03 -4.19966922e-04  8.08846885e-03
 -1.95974079e-03  6.16998934e-05  9.46231502e-05  1.64506929e-03
  1.38536162e-05 -3.20561021e-03  1.19198807e-03 -2.24430207e-05
 -1.26064744e-03  4.24713345e-03  1.98772352e-03  9.07672469e-04
  2.26553856e-04 -1.45448596e-03 -4.45300890e-03  3.53127029e-04]"
ADI,"[-0.13839775 -0.044995   -0.19969038  0.10646752  0.03040299 -0.01312074
 -0.13279334 -0.30960105  0.05135349  0.03590805  0.16784326 -0.15218209
  0.0188737  -0.12668521 -0.04056828  0.17973177 -0.07755645  0.0568645
  0.19542112  0.18868956 -0.02119848  0.28432712 -0.18434154 -0.05821113
 -0.03932653  0.25478181  0.09046558 -0.31405456  0.12488854  0.17093331
 -0.0991227   0.17604931  0.1029363   0.6372639   0.14909983 -1.00267299
  0.30621427  0.98833031 -0.57537837 -1.1751136   1.05406206  1.02809616
 -0.91411671 -0.81031877  0.20282392  0.02201343  0.79797261  1.29448918
 -0.82797683 -0.98948098 -0.15798129 -2.26838006  1.09243535  0.        ]",0.1713127652852513,"[ 4.88374002e-04  1.68730297e-04  1.30495125e-04  2.07051291e-04
 -8.29507759e-05  1.03693963e-04]",-5.958390162137129,0.0025840685568187358,0.8079148696085867,-0.036822264594426085,"[-0.1401706  -0.10974972 -0.07644667 -0.03692661  0.00237838  0.03936797
  0.09537301  0.13475495  0.17801122  0.18989972  0.19862357  0.14984199
  0.04662734 -0.11039659 -0.29713833 -0.34626689 -0.24150985 -0.19027872
 -0.20291103 -0.02867082  0.51543741  1.21270116  1.81496017  1.26419192
  0.00713098]",[ 0.0004932   0.00175303  0.00021271 -0.00011275  0.00038151  0.00097453],"[ 1.26879567e-02 -1.96644913e-03 -5.92329384e-03  6.00081638e-03
  2.45569265e-03  2.07359588e-03 -2.81431974e-03  1.70729381e-03
  1.59756198e-03 -4.35346164e-03 -8.95226785e-04  1.82540275e-03
 -1.42445631e-04  4.27748393e-03  2.93152730e-03 -8.04091606e-04
 -2.13554488e-03  8.93550377e-05 -3.96849939e-03  1.15169116e-03]",0.08505073976533699,0.8079148696085867,"[ 1.26879567e-02 -1.96644913e-03 -5.92329384e-03  6.00081638e-03
  2.45569265e-03  2.07359588e-03 -2.81431974e-03  1.70729381e-03
  1.59756198e-03 -4.35346164e-03 -8.95226785e-04  1.82540275e-03
 -1.42445631e-04  4.27748393e-03  2.93152730e-03 -8.04091606e-04
 -2.13554488e-03  8.93550377e-05 -3.96849939e-03  1.15169116e-03]"
ADM,"[-0.10344262  0.00320229 -0.07085906  0.29568424  0.05590237  0.00341842
 -0.09133213 -0.28092917  0.02288586  0.04388194  0.1615047  -0.11418648
  0.07459654 -0.1515315  -0.15143466  0.06417491 -0.10181929  0.0128906
 -0.04153882  0.23717188 -0.10842534  0.23079886 -0.14602661 -0.02860515
 -0.07031373  0.21569181  0.132484   -0.10519499  0.19317267  0.17429443
 -0.10494913  0.08690592  0.07694353  0.527657    0.15513755 -1.11399341
  0.13113685  1.20639434 -0.01274262 -1.3741874  -0.11467241  0.9488382
  0.22715921 -0.27893181 -0.61027629 -0.29747403  0.45749923  0.64557544
 -0.00515296  0.07250248 -0.40016351 -2.08123236 -0.14286516  0.        ]",0.168593345276683,"[-6.94713076e-05  2.93392657e-04 -4.13291662e-05  3.20377155e-05
  2.80449387e-05  1.12957773e-04]",-6.060908512810649,0.002332281017527962,0.8086448833189765,-0.03637477532082899,"[-0.13718753 -0.10539562 -0.07554042 -0.03684564  0.00321432  0.04033485
  0.09412935  0.13480202  0.17763553  0.19198023  0.20191246  0.14920613
  0.04005407 -0.11680331 -0.29865745 -0.35045273 -0.26529028 -0.18450748
 -0.21395076 -0.03718041  0.52692665  1.21795192  1.81119791  1.25687008
  0.00961284]","[ 1.09873222e-03  1.94651337e-03  1.97389157e-04 -1.28271654e-04
  6.20311935e-05  9.67198919e-04]","[ 0.01234369 -0.00197283 -0.00619875  0.00546164  0.00311006  0.00375058
 -0.00349448 -0.00140896  0.0013288  -0.00094112  0.00051913 -0.00020019
 -0.00123324  0.00324312  0.00123407  0.00141556  0.0011202  -0.00059589
 -0.00356673 -0.00187505]",0.08496601937642899,0.8086448833189765,"[ 0.01234369 -0.00197283 -0.00619875  0.00546164  0.00311006  0.00375058
 -0.00349448 -0.00140896  0.0013288  -0.00094112  0.00051913 -0.00020019
 -0.00123324  0.00324312  0.00123407  0.00141556  0.0011202  -0.00059589
 -0.00356673 -0.00187505]"
