,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.07095912  0.1336528  -0.04996017  0.0605082   0.11683726  0.06644437
 -0.02364882  0.35454534 -0.00781474 -0.15033567  0.47804948 -0.22083308
  0.05186181  0.03522512 -0.04683     0.01780289 -0.29194514 -0.09758277
  0.18017877 -0.44670689  0.19376952 -0.01019386 -0.21720027 -0.09444365
  0.12340271  0.10439819 -0.07320112  0.00604155  0.16393353  0.12283974
  0.05042514  0.26561542 -0.31974542 -0.88345292  0.20267136  1.35415266
 -1.25188732 -1.20556049  2.28706063 -0.20670259 -2.54138303  1.02512574
  1.78622024 -0.73560047 -0.85020707 -0.16788732  0.51629457  1.01979181
 -1.28113539 -0.36361669  1.70533235 -0.02723636 -0.48792351  0.        ]",0.16028784928043463,"[ 2.20017464e-04  1.23034318e-03 -3.48764693e-04  2.01976635e-04
 -5.11924513e-05 -1.78367744e-06]",-4.915172702421386,0.00733445110556271,0.814173185548508,-0.03944145426126464,"[-0.11953493 -0.09420382 -0.06169372 -0.02496018  0.01354322  0.06831104
  0.09562434  0.12993978  0.18387098  0.15828022  0.1541075   0.07025835
 -0.06883783 -0.23065598 -0.34699397 -0.27018345 -0.18203337 -0.21561299
 -0.05467746  0.31503713  0.8340324   1.26579687  1.16021148 -0.10238097
 -0.00307278]",[-0.00077546  0.00128614 -0.00018396  0.0011911   0.00130966  0.00036381],"[ 0.00536248 -0.00273966 -0.00182508  0.00159843 -0.00757523  0.00791875
  0.00066296 -0.00654071  0.00281227  0.00545423 -0.00282742 -0.00169832
 -0.00084407  0.00350285  0.00169556 -0.00386471 -0.00114178  0.00408863
  0.00475464 -0.00157566]",0.0857853659833386,0.814173185548508,"[ 0.00536248 -0.00273966 -0.00182508  0.00159843 -0.00757523  0.00791875
  0.00066296 -0.00654071  0.00281227  0.00545423 -0.00282742 -0.00169832
 -0.00084407  0.00350285  0.00169556 -0.00386471 -0.00114178  0.00408863
  0.00475464 -0.00157566]"
AAL,"[-2.80023831e-02  3.54344121e-02 -8.75135912e-02 -1.26406993e-01
  7.59454988e-02  2.80097667e-01  2.11341740e-02  2.33110632e-01
  3.46851819e-02 -8.91881241e-02  2.65912666e-01 -2.12956581e-01
  3.77192946e-04 -3.26112405e-02 -2.23064802e-02  1.60867984e-01
 -4.78784924e-01 -2.69836314e-01  1.17109362e-01 -5.22069768e-01
  1.82779694e-01 -9.23925521e-02 -3.62207019e-01 -1.86825419e-01
  1.57144463e-01  1.15333464e-01 -6.02665096e-02 -7.33628744e-02
  8.85814028e-02  1.82017636e-01  1.32743560e-01  1.33657727e-02
 -3.48967397e-01 -1.56230236e+00  6.83532399e-01  1.34530781e+00
 -2.65935278e+00 -2.35210888e-01  3.21709603e+00 -1.32575352e+00
 -2.27318466e+00  7.88192129e-01  4.88651174e-01  6.87633029e-01
 -5.88819756e-01 -1.00913476e+00  1.84773706e+00  6.33001384e-01
 -2.84112134e+00  3.15805474e-01  1.82879805e+00  1.33341742e+00
 -6.41174447e-01  0.00000000e+00]",0.16334406039578245,"[ 2.32947984e-04  1.03623996e-03 -6.56714812e-05 -2.22763885e-04
  2.52403622e-04  9.13691266e-05]",-5.373820202381954,0.004636385504632083,0.812100334363874,-0.0403988468600385,"[-1.20366485e-01 -9.81985400e-02 -6.26889943e-02 -1.92100041e-02
  1.49229414e-02  6.42510631e-02  9.66907598e-02  1.32276758e-01
  1.74876897e-01  1.58710363e-01  1.50612648e-01  6.77039350e-02
 -6.70333934e-02 -2.21228250e-01 -3.59260411e-01 -2.83298150e-01
 -1.88358925e-01 -2.23182001e-01 -5.49975943e-02  2.99722135e-01
  8.10355208e-01  1.24759430e+00  1.17101718e+00 -1.02767970e-01
  6.57235333e-05]","[-9.84710434e-04  1.08190695e-03 -7.69593157e-05  1.37098746e-03
  6.25489611e-04  2.21307919e-04]","[ 0.00340686 -0.00137072 -0.00199149 -0.00244858 -0.00501413  0.01016644
 -0.00229162 -0.00554418  0.0022034   0.00160976  0.0010018  -0.00138902
 -0.00349494  0.00720976  0.00119748 -0.0075529   0.00017828  0.00392658
  0.00858586 -0.00213864]",0.0853693210724868,0.812100334363874,"[ 0.00340686 -0.00137072 -0.00199149 -0.00244858 -0.00501413  0.01016644
 -0.00229162 -0.00554418  0.0022034   0.00160976  0.0010018  -0.00138902
 -0.00349494  0.00720976  0.00119748 -0.0075529   0.00017828  0.00392658
  0.00858586 -0.00213864]"
AAP,"[ 2.24120412e-02  1.20565361e-01  2.59549029e-01  2.38716149e-01
  2.36371026e-01  3.09573496e-01 -1.74649324e-03  7.68744076e-01
  1.72507987e-01 -4.32292180e-02  4.04959504e-01 -1.65732136e-01
  2.28073434e-01  1.09169122e-01  8.49233862e-02 -4.05065196e-02
  6.87061442e-03 -1.03938340e-01 -3.56920702e-02  2.18267155e-03
  2.08282938e-01 -4.64189227e-02 -7.92724229e-02 -8.43250960e-02
 -1.39409896e-01 -9.85347807e-02  1.83517162e-01 -1.15359512e-01
 -4.38065532e-02 -1.13278953e-01 -1.32673110e-01  5.48130317e-01
 -3.93050472e-01 -2.54230508e-01 -8.55522684e-01  1.97887205e+00
  1.47930886e+00 -3.72399576e+00  2.72814422e-01  2.61213744e+00
 -2.20583693e+00 -1.84067038e-01  1.84138982e+00  9.62583627e-02
  2.15762986e-01 -1.66988693e+00 -9.76532643e-01  2.01462476e+00
 -4.17522754e-01  6.73470829e-01  3.18571821e-01 -2.01438358e+00
  3.59311296e+00  0.00000000e+00]",0.14767441559743577,"[ 8.13065818e-04 -5.20546780e-04  2.35727969e-04  7.56852487e-04
 -3.64613960e-04  3.71173105e-05]",-5.195048710463943,0.005543946260220463,0.8131563167304755,-0.03957093132983481,"[-0.11281268 -0.09054138 -0.05902526 -0.01847643  0.01415197  0.08082205
  0.10200605  0.13353632  0.18294366  0.1612061   0.1617585   0.07473654
 -0.05968018 -0.23423113 -0.32700828 -0.26945998 -0.20386564 -0.16401549
 -0.05315807  0.30430524  0.85027084  1.2658221   1.09535632 -0.1257945
  0.01343077]",[-0.00093136  0.00054695 -0.00088797  0.00079811  0.00204016  0.00019112],"[ 7.34112219e-03 -5.84321927e-03  4.70979407e-05  9.33462879e-03
 -1.42016203e-02  3.24267427e-03  8.32488760e-03 -6.28126493e-03
 -3.98878482e-04  5.70708854e-03  2.56996246e-04  1.76478684e-03
 -4.21822787e-03 -8.11242311e-04  4.75447326e-03 -2.06608328e-03
  2.34348008e-03  9.89889152e-04 -1.13783857e-03  9.73775165e-03]",0.08595333755348702,0.8131563167304755,"[ 7.34112219e-03 -5.84321927e-03  4.70979407e-05  9.33462879e-03
 -1.42016203e-02  3.24267427e-03  8.32488760e-03 -6.28126493e-03
 -3.98878482e-04  5.70708854e-03  2.56996246e-04  1.76478684e-03
 -4.21822787e-03 -8.11242311e-04  4.75447326e-03 -2.06608328e-03
  2.34348008e-03  9.89889152e-04 -1.13783857e-03  9.73775165e-03]"
AAPL,"[-6.01403796e-02  2.12215169e-01 -2.41377131e-01 -2.93300731e-01
  1.92812193e-02  1.86547721e-01  3.56954786e-01 -1.18752381e-01
 -2.30247003e-01 -3.42247112e-01  2.97745775e-01 -2.75427028e-02
  3.19144377e-02  1.21213040e-01 -1.45709955e-01 -1.20363003e-01
 -7.01760465e-01 -2.20143907e-01 -1.91910783e-02 -2.98551089e-01
  3.29362331e-01 -2.56141117e-01 -3.07691418e-01  3.42318759e-02
  1.55628346e-01  3.67026535e-01 -3.86035342e-03 -1.59672275e-01
  1.51492805e-01  1.72730689e-01 -2.21585322e-01 -2.69436549e-01
 -1.81666049e-01 -2.75022292e+00  1.55263274e+00  1.48506404e+00
 -4.34999194e+00  1.04806607e+00  4.30176369e+00 -1.94190264e+00
 -1.76248939e+00  2.23974336e-01  6.47395607e-01  4.79015546e-01
 -1.39432129e+00  3.68001424e-01  1.32793687e+00 -7.08365687e-01
  3.78829027e-02 -4.80397429e-01 -6.93369087e-01  4.59542416e-01
 -1.38606880e-01  0.00000000e+00]",0.15413768469892827,"[ 4.24701729e-04  1.32261876e-03 -3.04827202e-04  2.74387518e-04
 -5.49389294e-05  2.50734270e-05]",-5.233569334559988,0.005334450841596846,0.8114271707180483,-0.03868699423324339,"[-1.23599760e-01 -1.01676520e-01 -6.39473433e-02 -2.22001615e-02
  2.46431920e-02  5.27739982e-02  8.68591669e-02  1.24265388e-01
  1.74765779e-01  1.66237321e-01  1.51406717e-01  7.38596157e-02
 -7.34432086e-02 -2.40187179e-01 -3.74902109e-01 -2.78548911e-01
 -2.01131828e-01 -1.93873474e-01 -3.77626069e-02  2.78304414e-01
  8.13688000e-01  1.30335760e+00  1.14992099e+00 -7.74613646e-02
  1.29001468e-03]","[-1.24848422e-03  1.28723975e-03 -4.20002898e-05  4.87420461e-04
 -1.34368580e-04  6.41916072e-04]","[-8.41641711e-05  1.18664770e-03 -1.78542705e-03 -7.54207093e-03
 -1.68899933e-03  1.27556025e-02 -3.81153175e-03 -3.80525196e-03
  8.51375866e-04  1.72191834e-03  3.23024363e-04 -3.86105228e-03
 -1.90955311e-04  6.11724691e-03 -3.06100225e-03  3.29822438e-04
 -2.64960047e-03 -2.73033145e-03  5.84909466e-03 -1.00455813e-03]",0.08562174588647231,0.8114271707180483,"[-8.41641711e-05  1.18664770e-03 -1.78542705e-03 -7.54207093e-03
 -1.68899933e-03  1.27556025e-02 -3.81153175e-03 -3.80525196e-03
  8.51375866e-04  1.72191834e-03  3.23024363e-04 -3.86105228e-03
 -1.90955311e-04  6.11724691e-03 -3.06100225e-03  3.29822438e-04
 -2.64960047e-03 -2.73033145e-03  5.84909466e-03 -1.00455813e-03]"
ABBV,"[-1.34957992e-02  2.03605395e-01  3.01678234e-02  6.55859430e-02
  2.50316212e-01  2.56386393e-01  1.72024779e-01  4.55278514e-01
 -3.87688922e-02 -1.98033271e-01  5.06370245e-01 -2.19861671e-01
  1.18545340e-01 -2.73510154e-02  1.51968619e-03 -1.09855708e-01
 -4.69036924e-01 -2.82272952e-01  1.35351162e-01 -2.61021063e-01
  3.10714511e-01 -1.82808188e-01 -2.57801073e-01 -1.52036582e-01
  4.32894699e-02  1.85765958e-01  6.89271661e-02 -6.41004645e-02
  1.75087093e-02  1.01853069e-01 -1.04833192e-01  3.14039693e-01
 -4.27568447e-01 -1.76746252e+00  1.41595498e-01  2.31062227e+00
 -1.64982052e+00 -2.05046326e+00  2.95066129e+00  3.65714435e-01
 -2.92540298e+00  4.21217901e-01  1.80351663e+00  2.24758816e-01
 -6.41432140e-01 -9.98233698e-01  2.54270369e-01  1.06783996e+00
 -4.66106252e-01 -3.35334612e-01 -9.60205042e-02  5.28841598e-01
  1.90713424e+00  0.00000000e+00]",0.15597833022803564,"[-3.04860669e-04 -5.93367060e-05 -1.51086367e-04 -1.54584954e-04
 -4.53534372e-05 -1.83612643e-04]",-5.36215625445389,0.00469078067827563,0.8124041897973154,-0.038767936804762364,"[-0.11773141 -0.09415445 -0.05858233 -0.02025191  0.01919525  0.07079867
  0.09414691  0.12864842  0.18588306  0.15782634  0.15648642  0.06666644
 -0.06484705 -0.23950169 -0.36103955 -0.28400697 -0.18672789 -0.19236686
 -0.04362532  0.28581154  0.82442533  1.25852668  1.13486232 -0.09717647
  0.00602439]","[-8.89243042e-04  9.23931763e-04 -2.58148685e-04  7.72320653e-04
  1.33912817e-03  7.35347710e-05]","[ 0.00289623 -0.00289636  0.00082683  0.00029348 -0.00996648  0.00993861
  0.00247267 -0.00772694  0.00122214  0.00533025 -0.00024592 -0.00114702
 -0.00291207  0.00288301  0.00216415 -0.00151357 -0.00149424 -0.00097925
  0.00637709  0.00473958]",0.0856549252715046,0.8124041897973154,"[ 0.00289623 -0.00289636  0.00082683  0.00029348 -0.00996648  0.00993861
  0.00247267 -0.00772694  0.00122214  0.00533025 -0.00024592 -0.00114702
 -0.00291207  0.00288301  0.00216415 -0.00151357 -0.00149424 -0.00097925
  0.00637709  0.00473958]"
ABT,"[-0.0162504   0.29336874  0.00432778  0.00315531  0.12704561  0.23548545
  0.15555065  0.40811653  0.01362536 -0.27602024  0.45233279 -0.13594414
  0.18976343  0.15759595 -0.10830839 -0.07505493 -0.51843327 -0.26145536
  0.11809762 -0.37013471  0.30236273 -0.08578328 -0.24595765 -0.09422229
  0.04926669  0.22665022  0.0535206  -0.00478986  0.07749354  0.07628
 -0.15429503  0.31387621 -0.40441137 -1.80363113  0.30047481  2.20670801
 -1.79220153 -1.92586412  2.90028909  0.72145962 -2.8027831  -0.25256705
  2.32039148  0.23514326 -1.63330035 -0.56541282  0.64996784  1.07995593
 -0.37167261 -0.70466767  0.31199118 -0.33906828  1.37199273  0.        ]",0.15920630445985953,"[5.37439754e-04 2.93739653e-04 2.08565223e-04 3.80374050e-04
 3.82184680e-05 3.52037971e-04]",-5.487845843786072,0.00413674577971565,0.8123464919010437,-0.037897984234198503,"[-0.11824391 -0.09545077 -0.06147649 -0.02102462  0.01882249  0.06965277
  0.0961264   0.12576929  0.18309794  0.16162027  0.15962261  0.07592683
 -0.07162116 -0.23645137 -0.36470687 -0.28165259 -0.18704006 -0.2059131
 -0.04136821  0.30259316  0.8258126   1.273029    1.13937243 -0.09045548
  0.00558258]",[-0.0007395   0.001097   -0.00032014  0.0006351   0.00138537  0.00014666],"[ 0.00274795 -0.00239025  0.000495   -0.00012742 -0.00959024  0.00972334
  0.0034182  -0.0073349  -0.00060678  0.00668276 -0.00017559 -0.00388382
 -0.00180145  0.00398506  0.00190467 -0.00141197 -0.00249602  0.00038453
  0.0042547   0.00284083]",0.08598036018544855,0.8123464919010437,"[ 0.00274795 -0.00239025  0.000495   -0.00012742 -0.00959024  0.00972334
  0.0034182  -0.0073349  -0.00060678  0.00668276 -0.00017559 -0.00388382
 -0.00180145  0.00398506  0.00190467 -0.00141197 -0.00249602  0.00038453
  0.0042547   0.00284083]"
ACN,"[ 0.08343863 -0.02397437 -0.04616703  0.05051071  0.02203019  0.02025803
 -0.23505947  0.3152698  -0.01880496 -0.00368569  0.16227758 -0.15946642
 -0.08985293 -0.05042033  0.11290534  0.02546579  0.13955448  0.12822708
  0.13446911 -0.26707822  0.10125599 -0.078329   -0.07210652 -0.0921775
  0.09090457 -0.11332783 -0.01203901  0.00263566 -0.00661014  0.07369624
  0.09799501  0.12612585 -0.06702227  0.1220565  -0.01169952  0.18251129
  0.06135847 -0.28999702  0.43345153 -0.41478017 -0.67585029  1.08059382
  0.1373123  -0.57110988  0.75080575 -0.62757616 -0.69407503  1.42844215
 -0.52959773 -0.46790711  1.51896749 -0.63115604 -0.46949721  0.        ]",0.1398898763153846,[-0.00209811  0.00227104 -0.0017849   0.00056246 -0.00059863 -0.00021437],-4.514631883272742,0.010947634392509831,0.8144345818643314,-0.04096870546112737,"[-1.19539411e-01 -9.44269342e-02 -6.39525267e-02 -2.56806881e-02
  7.45444343e-03  6.74617082e-02  9.54148690e-02  1.34851659e-01
  1.70443901e-01  1.61623101e-01  1.46940520e-01  6.75224293e-02
 -6.01318694e-02 -2.30839583e-01 -3.12871301e-01 -2.53169635e-01
 -1.87498172e-01 -1.95432280e-01 -6.36542513e-02  3.05635299e-01
  8.59937415e-01  1.25571414e+00  1.15143964e+00 -1.26017450e-01
 -4.91376104e-05]",[-0.00080044  0.00065339 -0.00034534  0.00140749  0.00107364  0.00096692],"[ 0.00831869 -0.00348625 -0.00511981  0.00544532 -0.00497637  0.00284332
 -0.00023845 -0.00149821  0.00310906  0.00088308 -0.00158426  0.00277105
 -0.00230046  0.00013434  0.00300838 -0.00208054 -0.00098955  0.00430649
  0.00197867 -0.00101204]",0.08560345846137599,0.8144345818643314,"[ 0.00831869 -0.00348625 -0.00511981  0.00544532 -0.00497637  0.00284332
 -0.00023845 -0.00149821  0.00310906  0.00088308 -0.00158426  0.00277105
 -0.00230046  0.00013434  0.00300838 -0.00208054 -0.00098955  0.00430649
  0.00197867 -0.00101204]"
ADBE,"[ 3.46848736e-02  7.17069462e-02 -1.33723007e-01 -1.21190348e-01
  1.14112276e-01  3.17470624e-01  3.46750395e-03  4.07766950e-01
 -1.13917076e-01 -1.66900095e-01  3.73326490e-01 -2.36500406e-01
 -4.94772763e-02 -2.30040034e-02  9.45697817e-02 -1.42866693e-02
 -3.41907195e-01 -1.07898783e-01  8.89060656e-02 -4.39037754e-01
  3.57893451e-01 -3.15098633e-01 -3.42149063e-01 -1.46249303e-01
  1.65274746e-01  7.29406105e-02  4.69473384e-02 -1.71038640e-01
  1.99145102e-02  1.83528559e-01 -3.64403070e-02  9.50448055e-04
 -2.92225972e-01 -1.94563401e+00  8.06038510e-01  1.67627050e+00
 -2.72730898e+00 -2.86865737e-01  3.50781667e+00 -1.43694286e+00
 -2.20437639e+00  1.21385176e+00  2.98863737e-01  3.58340920e-01
  3.78519814e-01 -1.33563109e+00  2.35191992e-01  1.38359433e+00
 -1.21070309e+00 -2.10886211e-01  1.07037404e+00 -9.08267951e-02
  5.46451747e-01  0.00000000e+00]",0.15598813171973872,"[ 6.02511100e-04  7.12803512e-04 -1.94352819e-05  3.94147049e-04
 -6.69728180e-05  1.34429811e-04]",-5.120720575405812,0.005971718270972593,0.8134133839255607,-0.040043867966679365,"[-0.12137134 -0.09803679 -0.06176291 -0.01838984  0.01439601  0.0700577
  0.0913264   0.12966131  0.17954885  0.15695001  0.14881637  0.06798433
 -0.05926767 -0.23333217 -0.34882096 -0.27081833 -0.19234981 -0.21361165
 -0.0343368   0.26445605  0.81336747  1.25284539  1.16612678 -0.10819705
  0.00467897]",[-0.00117902  0.00087159 -0.00011231  0.00101481  0.00061877  0.00034454],"[ 2.29648407e-03 -1.00687443e-03 -1.07851420e-03 -2.76489556e-03
 -5.24744630e-03  1.10080102e-02 -2.52097274e-03 -5.37502101e-03
  3.39442515e-03  1.05760554e-03  5.08575046e-05  1.36508130e-03
 -4.33118787e-03  2.98676266e-03  3.25331682e-03 -3.12362155e-03
 -1.38318444e-03  1.93326184e-03  4.41985391e-03  1.56853051e-03]",0.08537382661953716,0.8134133839255607,"[ 2.29648407e-03 -1.00687443e-03 -1.07851420e-03 -2.76489556e-03
 -5.24744630e-03  1.10080102e-02 -2.52097274e-03 -5.37502101e-03
  3.39442515e-03  1.05760554e-03  5.08575046e-05  1.36508130e-03
 -4.33118787e-03  2.98676266e-03  3.25331682e-03 -3.12362155e-03
 -1.38318444e-03  1.93326184e-03  4.41985391e-03  1.56853051e-03]"
ADI,"[ 0.02910407  0.21853662 -0.15468131 -0.11183556  0.04238591  0.17699954
  0.19077233  0.18875433 -0.10298507 -0.28008595  0.46356072 -0.13620882
  0.09271179  0.18622591 -0.12104098 -0.02732613 -0.5244902  -0.18855111
  0.07592691 -0.42844561  0.3071846  -0.10333231 -0.28415216 -0.00436498
  0.15886709  0.25131253 -0.01794892 -0.06967748  0.2029963   0.13186113
 -0.13146649  0.04524458 -0.3194789  -2.10750961  0.88452298  1.85560378
 -2.97635508 -0.53432909  3.68945552 -0.75802776 -2.5857525   0.40567276
  1.60612228 -0.01214946 -1.43101151 -0.01501335  1.08226232  0.32868725
 -0.81358823 -0.33865683  0.75904351 -0.3924027  -0.38006235  0.        ]",0.1645506215599539,"[ 1.21610275e-04  6.52485628e-04 -1.91786592e-05 -1.15919494e-04
  1.83525089e-04  1.34431691e-04]",-5.131802625570298,0.0059059047375204675,0.8132964882299777,-0.038620907923892465,"[-1.21747152e-01 -9.78216677e-02 -6.34156484e-02 -2.24109417e-02
  1.98005543e-02  6.28884520e-02  9.18113157e-02  1.25955966e-01
  1.82576072e-01  1.61575614e-01  1.55403683e-01  7.73988196e-02
 -7.21938378e-02 -2.33367317e-01 -3.63332585e-01 -2.76446598e-01
 -1.91627286e-01 -2.11810264e-01 -3.98207942e-02  3.00565316e-01
  8.19712451e-01  1.29138864e+00  1.16169405e+00 -8.73903411e-02
  6.94528631e-04]",[-0.00097046  0.00142076 -0.00016499  0.00072246  0.0007104   0.00034255],"[ 0.00177645 -0.00073399 -0.00058336 -0.00351371 -0.0058975   0.01147811
 -0.00061011 -0.00637403  0.00119688  0.00465656 -0.00106483 -0.00359909
 -0.0007303   0.00526024 -0.00021065 -0.00223425 -0.00173951  0.00124492
  0.00397542 -0.00158989]",0.08585900330650119,0.8132964882299777,"[ 0.00177645 -0.00073399 -0.00058336 -0.00351371 -0.0058975   0.01147811
 -0.00061011 -0.00637403  0.00119688  0.00465656 -0.00106483 -0.00359909
 -0.0007303   0.00526024 -0.00021065 -0.00223425 -0.00173951  0.00124492
  0.00397542 -0.00158989]"
ADM,"[ 0.01111821  0.11838812  0.02126654  0.02558646  0.11251443  0.23106278
  0.02869657  0.39815504  0.03807356 -0.11332761  0.32281567 -0.16029862
  0.0929015   0.06229092  0.00375226  0.01508783 -0.25820794 -0.1605682
  0.07225263 -0.27898168  0.21042328 -0.08166412 -0.20146865 -0.10496301
  0.04591852  0.06027819  0.0465005  -0.05114295  0.03497247  0.05727515
 -0.03816907  0.22531957 -0.31348703 -1.08333386  0.07196272  1.55524362
 -0.98512096 -1.51983683  1.9511966   0.34919501 -2.04133208  0.23552649
  1.18849771  0.26294697 -0.43128253 -0.95282184  0.36675369  1.12760614
 -1.02473718 -0.00221406  0.81512473 -0.31958536  0.9775126   0.        ]",0.16178334562544408,"[ 4.95279405e-04  7.18312249e-04  3.61996961e-05  6.22178211e-04
 -5.63775890e-05  4.18441059e-04]",-4.852176595672346,0.007811356866822185,0.81291975564709,-0.0395926447354513,"[-0.11797753 -0.09498782 -0.06184801 -0.0206328   0.01509929  0.06941428
  0.09704565  0.1313683   0.17783553  0.16111608  0.15514127  0.07221251
 -0.06521019 -0.23084593 -0.34427838 -0.27444967 -0.19263424 -0.19564071
 -0.0519649   0.30207116  0.83417194  1.26381329  1.13982895 -0.10853788
  0.00522102]",[-0.00087583  0.00086838 -0.00039741  0.0009853   0.00120458  0.00035528],"[ 0.00484567 -0.00315407 -0.00130532  0.00228738 -0.00840872  0.00714641
  0.00221626 -0.00527537  0.00074966  0.00365109  0.00025277 -0.00055904
 -0.00293947  0.00309055  0.00229834 -0.00316944 -0.00023332  0.00185012
  0.00373428  0.0023245 ]",0.08572778509303494,0.81291975564709,"[ 0.00484567 -0.00315407 -0.00130532  0.00228738 -0.00840872  0.00714641
  0.00221626 -0.00527537  0.00074966  0.00365109  0.00025277 -0.00055904
 -0.00293947  0.00309055  0.00229834 -0.00316944 -0.00023332  0.00185012
  0.00373428  0.0023245 ]"
