,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.10443311  0.17546656 -0.22106248 -0.11700872 -0.44429273  0.06136701
 -0.14587312  0.14006941  0.18441406  0.1323515  -0.01139434  0.01463633
  0.14056887  0.0811761  -0.13263848 -0.06892521  0.10925457  0.08921489
 -0.07173155 -0.28115379 -0.00513864 -0.26311381 -0.29735034 -0.25492781
  0.12765932  0.13742446 -0.09585057 -0.18724668  0.1400819  -0.02753971
 -0.08665724 -0.01911894 -0.08856494 -1.60599719  0.45453861  2.06256292
 -1.59076173 -1.62449353  2.39034263  0.32991717 -2.38035644  0.36890791
  1.57237331 -0.59860633 -0.59661117  0.44337776  0.17899769 -0.21984709
 -0.14181798  0.00655421  0.69354185  0.43326455 -1.28209067  0.        ]",0.1432561452934545,"[ 6.36622103e-04  5.87819269e-04 -3.12099492e-04  1.02466156e-04
 -3.16314579e-05 -2.45344543e-04]",-4.840079186537474,0.007906427944151445,0.8259067506182238,-0.03867497355129471,"[-0.12612424 -0.10141642 -0.07707152 -0.02440392  0.01015169  0.05859938
  0.10344219  0.14024702  0.16125726  0.17729583  0.16253221  0.08062016
 -0.07083151 -0.23832081 -0.31381928 -0.25290544 -0.20534329 -0.19860199
 -0.07799733  0.26988969  0.80158358  1.19956747  1.17278156 -0.09120811
 -0.01076839]",[-0.00148561  0.0004397   0.0005108  -0.00122367 -0.00095849 -0.00065342],"[ 0.00360187 -0.00284367  0.00231201  0.0010494  -0.00929742  0.00929404
  0.00155286 -0.00489931  0.0013864   0.00473395  0.00054637  0.0003221
 -0.00138205  0.00224277 -0.00047242 -0.00018762  0.00055237  0.00152513
  0.00179509 -0.00356446]",0.08712035997207516,0.8259067506182238,"[ 0.00360187 -0.00284367  0.00231201  0.0010494  -0.00929742  0.00929404
  0.00155286 -0.00489931  0.0013864   0.00473395  0.00054637  0.0003221
 -0.00138205  0.00224277 -0.00047242 -0.00018762  0.00055237  0.00152513
  0.00179509 -0.00356446]"
AAL,"[-0.33362732  0.19459044 -0.2743037  -0.13697704 -0.48609704  0.15913328
 -0.14703678  0.17267879  0.1753058   0.19815778 -0.07523661  0.13787331
  0.19477034  0.21681445 -0.05198166 -0.03825535  0.0693483   0.19360283
 -0.10835263 -0.45014133  0.04072928 -0.28715358 -0.29075927 -0.31917877
  0.17704147  0.12653796 -0.0865251  -0.24605673  0.07499346 -0.05008915
 -0.0233941   0.00788816 -0.24488611 -2.17808095  0.72137632  2.58994533
 -2.12891436 -1.95437333  3.00629793  0.47421218 -2.74153597  0.0959499
  1.45268041 -0.00362505 -0.45315546 -0.21728097  0.47900826  0.2850572
 -0.77266634 -0.37519029  1.73069643  0.83144001 -2.46366025  0.        ]",0.1529272011662569,"[ 5.79189751e-04  7.01105895e-04 -3.91841157e-04 -4.25602872e-04
  5.92563444e-04  3.25999618e-05]",-5.1633888158983074,0.005722275054315389,0.8212619953143635,-0.038489309012289384,"[-0.12731878 -0.10158387 -0.07813407 -0.02160461  0.0102103   0.05946695
  0.10302362  0.14320601  0.15864562  0.18328913  0.16529937  0.08871064
 -0.06587804 -0.23770199 -0.31678658 -0.24418307 -0.20892795 -0.21706592
 -0.07051779  0.26711151  0.80685042  1.18030894  1.18307193 -0.0914981
 -0.01182453]",[-0.00164181  0.00023262  0.00049891 -0.00111802 -0.00090214 -0.00109567],"[ 0.00193386 -0.00204212  0.00380604 -0.00037811 -0.01019795  0.01099798
  0.00189088 -0.00572188  0.00068683  0.00433093  0.00229309  0.00089922
 -0.00329697  0.00319492  0.00104309 -0.00214312 -0.00044712  0.00459313
  0.00314643 -0.00691267]",0.08731525955392971,0.8212619953143635,"[ 0.00193386 -0.00204212  0.00380604 -0.00037811 -0.01019795  0.01099798
  0.00189088 -0.00572188  0.00068683  0.00433093  0.00229309  0.00089922
 -0.00329697  0.00319492  0.00104309 -0.00214312 -0.00044712  0.00459313
  0.00314643 -0.00691267]"
AAP,"[ 9.46285369e-02  6.62372250e-02  1.36353428e-01  1.28815644e-01
 -3.34565515e-02 -3.62961975e-02 -1.28975828e-01 -6.34900320e-02
  2.12298922e-01  3.49997386e-01 -5.59616843e-02 -1.18508678e-01
  1.74508176e-01  5.08924813e-02 -2.48500636e-01  1.11759391e-01
  3.58238959e-01  2.89253637e-01 -4.84135064e-02 -2.27874028e-01
  6.64090471e-02 -6.73274519e-02 -3.01824148e-01 -3.55462093e-01
  4.68918982e-04  3.84027328e-01 -7.73915160e-02  2.88254652e-02
  3.69934848e-01  1.24335511e-01  1.39646910e-01  2.06678129e-01
  2.17206295e-01 -1.54448576e+00  3.72440353e-01  2.07317988e+00
 -6.80834690e-01 -2.42774156e+00  1.07459828e+00  1.99073813e+00
 -1.05339568e+00 -1.37050557e+00  8.65469944e-01  9.48407373e-01
 -6.70289399e-01 -2.41045525e-01  3.88165549e-01 -5.13568614e-01
 -1.30959028e-01  7.57243786e-01 -9.80834735e-01  1.23037661e-01
  1.92371262e+00  0.00000000e+00]",0.13222155360274265,"[ 2.43759837e-03 -4.94580771e-04  2.41174820e-04  9.17508387e-04
 -1.26038087e-04  2.96991467e-05]",-5.077702473738391,0.006234215849120623,0.8299408518003552,-0.03971505756764924,"[-0.11777727 -0.09567147 -0.06661921 -0.02768282  0.01013988  0.05359492
  0.10454981  0.14915055  0.16017662  0.1702492   0.16171443  0.07887105
 -0.07561584 -0.22242389 -0.29599975 -0.23660761 -0.20344091 -0.19449236
 -0.06758174  0.29549638  0.79499853  1.17315795  1.14401629 -0.06451751
 -0.00893392]",[-0.0008029   0.00123753  0.00073787 -0.00064902 -0.00029183  0.00028084],"[ 3.71509953e-03 -2.94487558e-03  2.30367823e-03  3.68930454e-03
 -1.17515554e-02  5.64355583e-03  6.36449567e-03 -1.39697074e-03
 -3.03192850e-03  2.52697627e-03  4.83118469e-03  8.32006400e-05
 -3.20755000e-03  3.07958932e-03 -1.61745300e-03  3.90303220e-07
  2.75317216e-03 -3.58604518e-03  1.10740214e-03  5.03731677e-03]",0.08656627009962635,0.8299408518003552,"[ 3.71509953e-03 -2.94487558e-03  2.30367823e-03  3.68930454e-03
 -1.17515554e-02  5.64355583e-03  6.36449567e-03 -1.39697074e-03
 -3.03192850e-03  2.52697627e-03  4.83118469e-03  8.32006400e-05
 -3.20755000e-03  3.07958932e-03 -1.61745300e-03  3.90303220e-07
  2.75317216e-03 -3.58604518e-03  1.10740214e-03  5.03731677e-03]"
AAPL,"[ 0.00938615  0.22567065 -0.18428451 -0.09907027 -0.7890819   0.12215179
 -0.43637933  0.06228824  0.40456954  0.1422515   0.03392158 -0.12074457
  0.26487796  0.07926314 -0.04988879 -0.13524488  0.27362716 -0.01021408
 -0.10589467 -0.26203455  0.12661338 -0.42946496 -0.33688528 -0.4338793
  0.2059061   0.11104138 -0.15837068 -0.33621255  0.23353943 -0.0083729
  0.01646302  0.18560131  0.17515121 -2.72749743  1.0679666   3.02166305
 -3.25109548 -1.2436941   4.37167292 -0.69389125 -3.41199255  1.46216728
  1.62880767 -0.96615654 -0.16064376  0.45837154  0.13365795 -0.51599641
 -0.43509449  0.24710522 -0.05191596  1.67692263  0.7578072   0.        ]",0.1351854090047762,"[ 8.01630546e-04  1.07852249e-03 -5.60727013e-04  3.00625833e-04
 -4.23454729e-07 -1.36982203e-04]",-5.44280268218077,0.004327338105771015,0.8282133647290989,-0.03820069706807171,"[-0.12533975 -0.10117438 -0.08554388 -0.0223436   0.00211283  0.05551318
  0.11112062  0.14006509  0.16230798  0.17243808  0.1690232   0.07957455
 -0.06546942 -0.24487663 -0.30214628 -0.26044458 -0.20982295 -0.19541185
 -0.06444331  0.24401985  0.79708182  1.1605806   1.19473582 -0.09697433
 -0.01601901]","[-1.81566842e-03  7.04931857e-04  5.43101032e-04 -9.59588469e-04
 -3.93029947e-04  7.13809846e-05]","[ 0.00023749 -0.00087364  0.00513503 -0.00351672 -0.00800993  0.0147764
 -0.00138207 -0.00732541  0.00414658  0.0049496  -0.00046795  0.00175998
 -0.00140655  0.00215258 -0.00091305 -0.00126473  0.00127492 -0.00031881
  0.00485881  0.00230972]",0.08755992773662655,0.8282133647290989,"[ 0.00023749 -0.00087364  0.00513503 -0.00351672 -0.00800993  0.0147764
 -0.00138207 -0.00732541  0.00414658  0.0049496  -0.00046795  0.00175998
 -0.00140655  0.00215258 -0.00091305 -0.00126473  0.00127492 -0.00031881
  0.00485881  0.00230972]"
ABBV,"[ 5.05084444e-02  1.63396784e-01 -1.86580990e-02 -5.87528652e-02
 -3.32061085e-01  1.27026799e-01 -3.12315832e-01  5.24480146e-02
  2.46271219e-01  2.13484860e-01  2.12164589e-02 -9.13078905e-02
  3.28743731e-01  1.63661238e-01 -2.22917814e-01 -6.29270767e-02
  3.11959472e-01  4.31205828e-02 -8.61692524e-02 -1.93821248e-01
 -4.21631306e-02 -2.97379658e-01 -4.09368893e-01 -3.61933081e-01
  1.07718950e-01  3.37252705e-01 -1.07116721e-01 -8.80997288e-02
  2.89545850e-01  1.10309601e-01  1.81581110e-02  1.20618881e-01
  8.68651574e-02 -2.00983789e+00  6.10425106e-01  2.55845394e+00
 -1.78516197e+00 -2.24276441e+00  2.79646625e+00  9.16458359e-01
 -2.95759385e+00  2.37095046e-03  2.11376271e+00 -1.70215847e-01
 -8.44194780e-01 -9.63302284e-02 -1.08437938e-01  4.07083782e-01
  5.31234594e-01 -6.31890134e-01 -8.02418349e-01  8.45247591e-01
  8.64128075e-01  0.00000000e+00]",0.13564217479668778,"[ 1.57389591e-05 -1.21955458e-04 -3.01423207e-04  9.34505267e-06
 -1.43636436e-05 -1.47096194e-04]",-5.304063270292389,0.004971352861943525,0.8290467322157261,-0.03879234201244807,"[-0.12144908 -0.10011502 -0.07411376 -0.02278419  0.00535727  0.05613566
  0.10560458  0.14346248  0.16253202  0.17197405  0.17078234  0.08517944
 -0.07484421 -0.23773456 -0.29829442 -0.25708829 -0.20547829 -0.18991617
 -0.08625541  0.26352894  0.77942972  1.17672622  1.1736355  -0.0704297
 -0.01082091]","[-1.14137545e-03  9.68373863e-04  8.12982454e-04 -9.35209510e-04
 -5.32379335e-04 -7.91222105e-05]","[ 0.0024015  -0.00225063  0.00376053  0.00065397 -0.01106608  0.01040867
  0.00323835 -0.00628663  0.0004314   0.00615019  0.00180421 -0.00025871
 -0.00294574  0.00153683  0.00141618  0.00151535 -0.00135673 -0.00303159
  0.00282678  0.00248521]",0.08714059771989312,0.8290467322157261,"[ 0.0024015  -0.00225063  0.00376053  0.00065397 -0.01106608  0.01040867
  0.00323835 -0.00628663  0.0004314   0.00615019  0.00180421 -0.00025871
 -0.00294574  0.00153683  0.00141618  0.00151535 -0.00135673 -0.00303159
  0.00282678  0.00248521]"
ABT,"[ 1.95748126e-03  2.08332992e-01 -5.68580264e-02 -3.25530438e-02
 -3.56669800e-01  6.89293375e-02 -2.57922355e-01  7.48051166e-02
  2.86282689e-01  3.30591915e-01 -2.56611523e-02 -5.80599013e-02
  3.02730435e-01  1.46440979e-01 -3.03549384e-01 -1.34028356e-02
  3.79880468e-01  2.13678704e-01 -1.05047564e-01 -3.49617422e-01
 -4.50360361e-03 -2.97582309e-01 -4.91068452e-01 -4.53057437e-01
  1.32078015e-01  4.31654310e-01 -1.31306869e-01 -8.75460138e-02
  3.69301403e-01  1.02575262e-01  1.81014786e-02  1.36696515e-01
  6.30802235e-02 -2.50680092e+00  6.99619830e-01  3.28531435e+00
 -1.90394984e+00 -3.16685514e+00  2.92928805e+00  1.67352872e+00
 -3.05428165e+00 -5.62390822e-01  2.10049007e+00  9.44061250e-02
 -8.50665320e-01 -2.54284082e-02 -4.12587399e-03  1.67268759e-02
  2.55477503e-01 -5.49860629e-02 -3.75704258e-01  5.21872833e-01
  4.40045249e-01  0.00000000e+00]",0.1357789286424998,"[ 6.53968269e-04  5.12007520e-04 -1.07439884e-05  4.06986293e-04
  2.96200476e-05  2.51364600e-04]",-5.53620381591698,0.003941460985441899,0.8280628184343812,-0.038365070382652154,"[-0.12236152 -0.09950261 -0.07478886 -0.0243103   0.00683124  0.05688484
  0.10688026  0.14806706  0.16072384  0.17407818  0.16921766  0.08440985
 -0.07947649 -0.23492639 -0.29392457 -0.24096208 -0.2078608  -0.20729359
 -0.07916149  0.26365015  0.76513562  1.15045695  1.17621641 -0.06103509
 -0.01332867]",[-0.00113647  0.00120156  0.00074015 -0.00102299 -0.00048131 -0.00012222],"[ 0.00090467 -0.00195187  0.00585919  0.00052518 -0.01366274  0.01077626
  0.00534935 -0.00648317 -0.00097103  0.00603795  0.00264768 -0.00019413
 -0.00275132  0.00185722  0.0004372   0.00069996  0.00028362 -0.00179803
  0.00211363  0.0012991 ]",0.08726110817365307,0.8280628184343812,"[ 0.00090467 -0.00195187  0.00585919  0.00052518 -0.01366274  0.01077626
  0.00534935 -0.00648317 -0.00097103  0.00603795  0.00264768 -0.00019413
 -0.00275132  0.00185722  0.0004372   0.00069996  0.00028362 -0.00179803
  0.00211363  0.0012991 ]"
ACN,"[-0.18551574 -0.10443334 -0.11795277 -0.08231977 -0.26600679  0.18287417
 -0.08685752  0.02890516 -0.03380455 -0.21284597  0.01620979  0.04740163
 -0.04492082  0.09106166  0.34516139 -0.07962366 -0.26339647 -0.21100212
  0.01777839  0.02194298  0.03241343 -0.01975431  0.16050788  0.09566669
 -0.02400237 -0.35373278  0.0530397  -0.27029433 -0.21403024 -0.12331155
 -0.00764287 -0.06453996 -0.04465379  0.53010203  0.03369297 -0.9976481
 -0.41044556  1.89538191  0.46405253 -1.80126979 -0.07677232  1.43746236
  0.01859318 -0.70447633 -0.13832672  0.20914334  0.87327094  0.03437794
 -1.25617491 -0.40743959  1.35698026  1.32299479 -0.79821365  0.        ]",0.13749710801097695,"[-1.70217144e-03  1.31510306e-03 -1.05523487e-03  1.86180719e-04
 -2.08868983e-04  5.49247480e-05]",-4.481453809618845,0.011316948500744837,0.8242635635023374,-0.041329337033720805,"[-1.23476671e-01 -1.00229968e-01 -7.24278885e-02 -2.14264048e-02
  1.18733110e-02  5.55059235e-02  9.64114727e-02  1.27201539e-01
  1.62629235e-01  1.76995733e-01  1.54142815e-01  8.07257884e-02
 -4.34077782e-02 -2.35150503e-01 -3.40564534e-01 -2.85515820e-01
 -1.97678119e-01 -1.64362802e-01 -7.29105836e-02  3.04743775e-01
  8.84719578e-01  1.28932288e+00  1.13922690e+00 -1.39309162e-01
  8.65252091e-05]",[-0.00175437 -0.00067165  0.00044275 -0.00076651 -0.0011622  -0.00069373],"[ 0.00994754 -0.00430853 -0.00661569  0.0034843   0.00050189  0.0039627
 -0.0043476   0.0008332   0.00408092  0.00058938 -0.00020713  0.00117218
 -0.00192453  0.0042056  -0.00058683 -0.00280776 -0.00033503  0.00372372
  0.00416469 -0.00271289]",0.08626058541184278,0.8242635635023374,"[ 0.00994754 -0.00430853 -0.00661569  0.0034843   0.00050189  0.0039627
 -0.0043476   0.0008332   0.00408092  0.00058938 -0.00020713  0.00117218
 -0.00192453  0.0042056  -0.00058683 -0.00280776 -0.00033503  0.00372372
  0.00416469 -0.00271289]"
ADBE,"[-0.18992228  0.11114766 -0.12653965 -0.06964555 -0.52715315  0.1859552
 -0.28875492  0.03279512  0.19750708  0.04377282 -0.04749497  0.00579534
  0.18943594  0.13357567  0.14857319 -0.06779785  0.03333791 -0.04754315
 -0.07642745 -0.18524143  0.15224918 -0.26007982 -0.07070294 -0.22971798
  0.18589201 -0.09215667 -0.07300864 -0.26884743 -0.01691226 -0.05532567
  0.04900907  0.10761884  0.01368217 -1.62438693  0.77188337  1.5666081
 -2.3727643   0.00624468  3.17775555 -1.22142562 -2.13497987  1.33151936
  0.53962908 -0.2894882   0.39483692 -0.44150705  0.19435216  0.2779233
 -0.86086459 -0.14384836  0.78375629  1.3295289  -0.14753895  0.        ]",0.14323648864335803,"[7.16158647e-04 1.46108743e-04 6.87838101e-05 1.34128885e-04
 2.42443657e-04 2.49539897e-04]",-5.001157793783274,0.00673015036025882,0.8241742623588374,-0.03928369945404628,"[-0.12385225 -0.10006791 -0.07896861 -0.02091258  0.00618509  0.05515847
  0.10405465  0.13703098  0.15952809  0.17693231  0.16511142  0.08313158
 -0.05412361 -0.23788137 -0.31939742 -0.26721716 -0.20681701 -0.18703754
 -0.05852199  0.2690276   0.84585144  1.20886954  1.18981272 -0.11508235
 -0.01012133]","[-1.66385310e-03 -3.30561023e-05  5.15438762e-04 -8.00849877e-04
 -6.57279168e-04 -4.59139545e-04]","[ 0.00356825 -0.00188448  0.00083841 -0.00142333 -0.00462965  0.01147384
 -0.00283147 -0.00413272  0.0037968   0.00194607  0.00127595  0.00315485
 -0.00388276  0.00242927  0.00083094 -0.00225424  0.00038497  0.00212945
  0.00411712 -0.00055887]",0.08715867066584647,0.8241742623588374,"[ 0.00356825 -0.00188448  0.00083841 -0.00142333 -0.00462965  0.01147384
 -0.00283147 -0.00413272  0.0037968   0.00194607  0.00127595  0.00315485
 -0.00388276  0.00242927  0.00083094 -0.00225424  0.00038497  0.00212945
  0.00411712 -0.00055887]"
ADI,"[-8.17374501e-02  2.39521030e-01 -2.10101747e-01 -9.69706512e-02
 -5.87970471e-01  4.83553744e-02 -2.29647190e-01  1.05872076e-01
  2.93362223e-01  2.43516888e-01 -5.78986623e-02 -2.63643113e-02
  2.14876604e-01  5.42941120e-02 -1.89759606e-01 -4.83900314e-02
  2.23511029e-01  1.68138496e-01 -9.32140015e-02 -3.44531279e-01
  6.58781278e-02 -3.62327993e-01 -3.45445215e-01 -4.05102971e-01
  2.27317766e-01  2.06644861e-01 -1.38606825e-01 -2.11608371e-01
  2.25988385e-01 -3.04809610e-02 -4.85825779e-02  7.06535843e-02
 -1.67871601e-03 -2.48864029e+00  8.43605064e-01  3.00164543e+00
 -2.49472354e+00 -2.10273696e+00  3.46675794e+00  4.12760191e-01
 -3.07475853e+00  4.17609583e-01  1.65444417e+00 -4.76241705e-01
 -4.17890866e-01  2.81084349e-01  4.33409534e-02 -3.50842716e-01
 -2.01125861e-01  4.31207846e-01  4.35721636e-01  1.82862077e-01
 -6.45588307e-01  0.00000000e+00]",0.14150019606240333,"[ 1.61871796e-04  7.09331682e-04 -3.91657234e-04 -6.62091366e-05
  1.16641641e-04 -9.32659900e-05]",-5.254778353002153,0.005222503715974061,0.826366691497913,-0.03806760434962532,"[-0.12592789 -0.10101883 -0.08063094 -0.02456348  0.00777842  0.05732496
  0.10714731  0.14440814  0.15910893  0.17635237  0.1659367   0.07899224
 -0.074017   -0.2380633  -0.30617977 -0.24442365 -0.2080329  -0.20555435
 -0.06941059  0.25434732  0.79383752  1.16291844  1.19663957 -0.08574945
 -0.0146387 ]",[-0.00151053  0.00070871  0.00043975 -0.0011971  -0.00070213 -0.00040162],"[ 0.00097423 -0.00157127  0.00504407 -0.00129815 -0.01055109  0.01227486
  0.00172322 -0.00653426  0.00148573  0.00492057  0.00100296  0.00101218
 -0.00185802  0.00191911 -0.00054597 -0.00054573  0.00178922  0.00086051
  0.001032   -0.00170071]",0.08738431246701421,0.826366691497913,"[ 0.00097423 -0.00157127  0.00504407 -0.00129815 -0.01055109  0.01227486
  0.00172322 -0.00653426  0.00148573  0.00492057  0.00100296  0.00101218
 -0.00185802  0.00191911 -0.00054597 -0.00054573  0.00178922  0.00086051
  0.001032   -0.00170071]"
ADM,"[-0.08834629 -0.01915032  0.01727521 -0.01339038 -0.28518134  0.22607203
 -0.25102762 -0.00465926  0.13238427  0.1302751  -0.06853075 -0.06486663
  0.24922646  0.20052868  0.0477391   0.00950159  0.04302223 -0.0082514
 -0.03111798 -0.1437011   0.02128568 -0.15969171 -0.15802967 -0.24385689
  0.03927988  0.05102708 -0.02295073 -0.19878111  0.11298987  0.00989502
  0.07977077  0.0674127   0.08177503 -0.92147734  0.40003023  1.03531717
 -1.23260399 -0.61964521  2.02975527  0.058287   -1.93136313  0.27318835
  1.56926844  0.16304761 -1.10218252 -0.39308553  0.99210271  0.34345243
 -0.76942463 -0.42502423  0.09959696  0.95719616  0.73792127  0.        ]",0.14979440240094644,"[ 1.53613771e-03  4.77583109e-04  3.50447747e-05  6.49877592e-04
 -5.51884518e-05  1.20307824e-04]",-4.880017901752334,0.00759687802893128,0.8262327595516884,-0.040521905801946125,"[-0.12042822 -0.09871726 -0.0728228  -0.02020035  0.00714041  0.05451451
  0.10196839  0.14056916  0.15900042  0.17276296  0.16714934  0.08742064
 -0.0591924  -0.23132545 -0.31887956 -0.26508779 -0.20151319 -0.18461007
 -0.07692866  0.2826003   0.82718265  1.20586623  1.15661199 -0.09823885
 -0.00585252]",[-0.001453    0.00038599  0.00061505 -0.00072178 -0.00073858 -0.0001895 ],"[ 0.00562284 -0.0029959  -0.00069176  0.00174368 -0.00656419  0.00829247
  0.00083128 -0.0037338   0.00110437  0.00465889  0.00257757 -0.00108055
 -0.00372368  0.00471387  0.0008516  -0.00203849 -0.00061565 -0.00017758
  0.00327059  0.00173992]",0.08653478011753395,0.8262327595516884,"[ 0.00562284 -0.0029959  -0.00069176  0.00174368 -0.00656419  0.00829247
  0.00083128 -0.0037338   0.00110437  0.00465889  0.00257757 -0.00108055
 -0.00372368  0.00471387  0.0008516  -0.00203849 -0.00061565 -0.00017758
  0.00327059  0.00173992]"
