,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 2.02061155e-01  7.47474154e-02  1.85082570e-01  2.09736142e-01
  2.11127786e-02  1.91789539e-01 -5.63448665e-03 -1.22740219e-01
  1.54306945e-01 -1.38510940e-02 -3.14025514e-01 -3.35706195e-02
  1.46893522e-01  2.66888783e-01 -1.65057220e-01 -1.04304255e-01
 -5.13783638e-02  4.82097484e-02 -1.13085169e-01 -7.73388421e-02
 -4.23674508e-02  2.04460753e-02  1.84615853e-01  5.41129583e-02
  7.62218949e-02 -2.09209984e-02 -4.26733635e-04  1.02084900e-01
  2.32696858e-01  1.12660535e-01  1.04614647e-01 -5.61720238e-02
  2.40603938e-01 -8.60325178e-01 -1.40316367e+00 -1.24722399e+00
  1.81148492e+00  1.88975728e+00  9.85230656e-02 -6.02383269e-01
 -4.69519965e-01  7.61136676e-01  3.33067970e-01 -4.21907480e-01
 -7.41358223e-01 -4.31370377e-01  2.82176706e-01 -3.71570540e-01
  3.62609182e-01  1.72670850e-01  1.87967578e-01 -6.12692554e-01
  1.81461553e+00  0.00000000e+00]",0.14283533001710905,"[ 1.23920793e-04  3.51715830e-04 -7.75636824e-05  2.22995569e-05
 -1.34794098e-05 -5.31900249e-05]",-6.0528640016029716,0.0023511187468865167,0.8246135965590587,-0.0376302010000063,"[-0.11939613 -0.0954879  -0.06404413 -0.02166505  0.01329017  0.05482281
  0.10611495  0.13947476  0.15919353  0.18339155  0.17258549  0.11179535
 -0.05483485 -0.22307227 -0.3448101  -0.28988244 -0.22675759 -0.18977246
 -0.12022527  0.21833689  0.86548442  1.30569944  1.36619238 -0.07680431
 -0.00228004]",[ 0.00070332  0.00020367  0.00028405  0.00073788 -0.00016364  0.00053751],"[ 5.65774990e-03 -9.36449696e-03 -7.60608883e-03  1.18574795e-02
  1.81141985e-03  1.18622379e-03 -2.31968232e-03 -1.05235118e-04
  2.31996153e-03 -3.31224982e-04  1.36496595e-03 -1.11105776e-03
 -1.36637586e-03  3.05720265e-03 -8.81191461e-04  1.31998505e-03
  8.14825331e-05  1.52205821e-03  4.28561833e-04  4.62047930e-03]",0.08725535333420432,0.8246135965590587,"[ 5.65774990e-03 -9.36449696e-03 -7.60608883e-03  1.18574795e-02
  1.81141985e-03  1.18622379e-03 -2.31968232e-03 -1.05235118e-04
  2.31996153e-03 -3.31224982e-04  1.36496595e-03 -1.11105776e-03
 -1.36637586e-03  3.05720265e-03 -8.81191461e-04  1.31998505e-03
  8.14825331e-05  1.52205821e-03  4.28561833e-04  4.62047930e-03]"
AAL,"[-0.1347378   0.18230729 -0.70063563  0.1478477   0.29468437 -0.16241518
  0.11394321  0.01819193 -0.28939764 -0.05149292  0.10692033  0.11025377
  0.16206797  0.10719063  0.14855786  0.22633368  0.02392957  0.1560393
  0.23976426 -0.02347958  0.36744825  0.23290364 -0.06918316  0.07240042
  0.22217477 -0.35508168 -0.05701621 -0.09578146  0.08156748 -0.59625958
 -0.14782351 -0.3589815  -0.38754221  0.83759969  1.85592361  2.45560529
 -1.95702841 -2.83953746 -1.81388326 -0.41963433  2.66402017  0.87809126
 -0.14405998  0.44766283  0.39861768  0.51356622 -1.24430963 -1.29781864
 -0.03352218 -0.22222    -0.0957101  -1.46183215  2.24150962  0.        ]",0.14999964952007705,"[-1.06429247e-03  1.46518203e-04 -4.45437718e-04  1.02634784e-04
 -1.45501614e-04  4.46626283e-05]",-5.9641697111525644,0.0025691768809730227,0.8178692989609828,-0.03692207418787188,"[-0.13818267 -0.09680892 -0.05713645 -0.03154956  0.01779261  0.05772929
  0.09241501  0.13739735  0.17637163  0.19195277  0.17482866  0.10406295
 -0.02941964 -0.1993768  -0.33358308 -0.28032851 -0.19570027 -0.18773725
 -0.07071546  0.25250231  0.80861492  1.31004247  1.42224444 -0.10501702
 -0.00844295]","[ 4.80700898e-05 -3.24468708e-04 -1.56322975e-03  1.10008513e-05
 -1.08427672e-03 -1.31086335e-03]","[ 0.01038628 -0.00028652  0.00321925  0.00104678 -0.01128414 -0.00185316
 -0.00155621  0.00910307  0.00226875 -0.0016943   0.00211675  0.00188233
  0.00224606 -0.00136737 -0.00229346  0.00088138 -0.00098438  0.00104481
 -0.00288418  0.00666641]",0.08664875183238405,0.8178692989609828,"[ 0.01038628 -0.00028652  0.00321925  0.00104678 -0.01128414 -0.00185316
 -0.00155621  0.00910307  0.00226875 -0.0016943   0.00211675  0.00188233
  0.00224606 -0.00136737 -0.00229346  0.00088138 -0.00098438  0.00104481
 -0.00288418  0.00666641]"
AAP,"[-1.76806693e-01  2.86668544e-02 -3.37684696e-01 -1.56571221e-01
  6.09665565e-02 -1.57788893e-01  3.39849812e-02  1.77537328e-01
 -1.03274268e-01  7.17352056e-03  1.72800725e-01 -2.74548295e-02
 -5.80073803e-02 -2.47242112e-01  4.81677772e-02  2.57153726e-01
 -2.54135329e-02  6.82398908e-02  1.82126157e-01  2.59742465e-02
  1.93666098e-01  6.74247798e-03 -8.86321072e-02  3.02698235e-02
  6.17514357e-02 -1.43084910e-01 -1.98793049e-02 -1.43096391e-01
 -4.93610874e-02 -2.84680436e-01 -7.30944913e-02 -9.70268905e-02
 -2.19319563e-01  6.53760179e-01  1.60306719e+00  1.76679371e+00
 -1.62528276e+00 -2.00347461e+00 -9.14642350e-01 -2.25805977e-01
  1.10380843e+00  2.11255017e-01  2.89949779e-02  3.61050868e-01
  1.74651430e-01 -6.46401157e-04 -7.09288865e-02  6.08841308e-01
 -1.12389481e-01 -6.63034310e-01 -2.36946174e-01  1.31411059e+00
  3.68745620e-02  0.00000000e+00]",0.15994566686567832,"[-4.93975336e-04  2.02477437e-04 -3.69685621e-04 -2.53071954e-04
 -9.27035719e-05 -3.57040016e-04]",-5.40092200492619,0.004512418551901283,0.8170268819849094,-0.03829860474543375,"[-0.13035948 -0.10453743 -0.06261432 -0.03183117  0.01612534  0.06346558
  0.09742584  0.13978881  0.17888094  0.18573538  0.16349222  0.08549298
 -0.03827414 -0.19668981 -0.33599262 -0.28651679 -0.20089794 -0.17944041
 -0.09457688  0.21365908  0.8019734   1.30431622  1.37051939 -0.08086463
 -0.00619771]","[-2.09588706e-05 -6.96797846e-04 -7.84550489e-04  2.87541723e-04
 -4.04935596e-04 -8.75681775e-04]","[ 0.00992917 -0.0010441   0.00112401  0.00210863 -0.00901558  0.00023794
 -0.00110732  0.00488018  0.00034415 -0.00102074  0.00212202  0.00127506
  0.00041321  0.00186429  0.00252989  0.00070992 -0.00145649  0.0004212
  0.00471703  0.00053255]",0.08694790929233279,0.8170268819849094,"[ 0.00992917 -0.0010441   0.00112401  0.00210863 -0.00901558  0.00023794
 -0.00110732  0.00488018  0.00034415 -0.00102074  0.00212202  0.00127506
  0.00041321  0.00186429  0.00252989  0.00070992 -0.00145649  0.0004212
  0.00471703  0.00053255]"
AAPL,"[-8.53534706e-02  2.38982098e-01 -4.61683246e-01  3.40023936e-03
  1.58216861e-01 -1.23353120e-01  1.09689143e-01  4.27636457e-02
 -1.10662536e-01 -9.24278443e-03  7.92152302e-02  1.94559659e-02
 -5.30470989e-02 -2.71525745e-02  3.61722709e-02  2.81674510e-01
 -5.91462667e-02  1.43572688e-01  1.93245059e-01 -1.19488851e-03
  2.75883809e-01  3.71473779e-02 -8.97271156e-02  1.31664742e-01
  1.29305101e-01 -2.51968013e-01 -2.94088901e-02 -4.42198450e-02
  5.35248236e-03 -5.57079284e-01 -5.52409615e-02 -1.93128810e-01
 -3.35508720e-01  6.46527154e-01  1.37788334e+00  1.76624005e+00
 -1.56435999e+00 -2.25834951e+00 -1.13844707e+00 -3.67258009e-01
  2.19948394e+00  1.50658875e+00 -2.01826245e-01 -1.49875304e-01
 -7.25209164e-01 -5.01155962e-01  1.86278835e-01  3.51906489e-01
  1.74197132e-01 -4.96025325e-01 -7.06385873e-01 -6.22908188e-01
  1.33625788e+00  0.00000000e+00]",0.1508326122095272,"[-9.27263684e-04  6.14808604e-05 -2.76554776e-04 -1.21630239e-04
  9.10722933e-06  5.83365470e-05]",-5.764416245683665,0.00313722619868494,0.8188582052257023,-0.03639067060975114,"[-0.13310598 -0.10060655 -0.06050106 -0.03059413  0.01758491  0.05898273
  0.09794643  0.13911384  0.17519642  0.18803062  0.16370522  0.09744027
 -0.03851826 -0.19567406 -0.33978266 -0.28072702 -0.2000199  -0.18450672
 -0.0827777   0.22036713  0.80291071  1.3205891   1.39404096 -0.09365268
 -0.00660263]",[ 0.00020169 -0.00051505 -0.00148563  0.00035863 -0.00064877 -0.00116116],"[ 0.00987807 -0.00156636  0.00117384  0.00223634 -0.00965725 -0.00032998
 -0.00154881  0.00783656  0.00384105 -0.00184914  0.00066597 -0.00099458
 -0.00080657  0.00259308  0.0018735   0.0013621  -0.00100493 -0.00074123
 -0.00073715  0.00392158]",0.08692373265017496,0.8188582052257023,"[ 0.00987807 -0.00156636  0.00117384  0.00223634 -0.00965725 -0.00032998
 -0.00154881  0.00783656  0.00384105 -0.00184914  0.00066597 -0.00099458
 -0.00080657  0.00259308  0.0018735   0.0013621  -0.00100493 -0.00074123
 -0.00073715  0.00392158]"
ABBV,"[ 0.07618934 -0.10431047  0.2977494  -0.03688052 -0.09886873  0.03209006
 -0.03111389  0.01965878 -0.0020435   0.01589778  0.00964374 -0.00973887
 -0.17907858 -0.11994699 -0.04229042 -0.05643155 -0.01269737 -0.15615653
 -0.06766355  0.13221036 -0.15540869 -0.1001327  -0.09897761 -0.04043032
 -0.19261639  0.19107067 -0.03565501 -0.00775069 -0.14017173  0.06652839
 -0.01000289  0.17206902  0.14777196 -0.26406233 -0.25132144 -0.49801246
  0.39818941  0.99770736  0.3786675   0.06758935 -1.26393905 -0.91757461
  0.21396399 -0.19616283  0.46152452  0.65386593  0.76252129  0.7728542
 -1.0130169  -0.32662073 -0.31100894 -0.38608673 -1.93704822  0.        ]",0.14705240398886832,"[ 2.38790344e-04 -2.24743557e-04  8.18435523e-05 -4.46496663e-04
  8.84094913e-05 -3.49196626e-04]",-5.495625250375385,0.004104689204574167,0.8220930513076591,-0.03928807410885434,"[-0.11687796 -0.10163637 -0.06666728 -0.02641242  0.01357246  0.05940946
  0.10013039  0.14064911  0.17214415  0.18465976  0.15700146  0.09179277
 -0.04763957 -0.21884152 -0.338873   -0.30483591 -0.22371345 -0.16764976
 -0.13791672  0.19670122  0.80707767  1.291387    1.29643522 -0.04820603
 -0.00315588]",[ 0.00044905 -0.00087456  0.00016115  0.0004647   0.00037332  0.00018246],"[ 0.00743218 -0.00620743 -0.00549419  0.00790242 -0.00075546  0.00244058
 -0.00048187 -0.00208589 -0.00246141 -0.00042413  0.00161431  0.00195825
  0.00150329  0.00440317  0.0025688  -0.0019874  -0.00077335 -0.00016341
  0.00107254 -0.00492758]",0.08659228183277111,0.8220930513076591,"[ 0.00743218 -0.00620743 -0.00549419  0.00790242 -0.00075546  0.00244058
 -0.00048187 -0.00208589 -0.00246141 -0.00042413  0.00161431  0.00195825
  0.00150329  0.00440317  0.0025688  -0.0019874  -0.00077335 -0.00016341
  0.00107254 -0.00492758]"
ABT,"[-0.10923389  0.19134184 -0.40434429 -0.08747526  0.11843049 -0.06769655
  0.0802856   0.15641735  0.02221499  0.04975551  0.12331677  0.16759187
 -0.0133638   0.10588703  0.101087    0.19368387  0.06286066  0.11977519
  0.06126166  0.01810585  0.27664779  0.01784975 -0.08825407  0.13694995
  0.21178803 -0.19191781  0.04880303  0.03211489  0.03759704 -0.41145858
 -0.10798365 -0.18427033 -0.3041296   0.6624308   1.17782129  1.36253232
 -1.69656874 -2.17789053 -0.12499632  0.77995108  1.79601623  0.93015809
 -1.17275714 -0.71842307  0.00868099  0.0362407   0.37000411  0.35730303
 -0.13327293 -0.83014881 -0.35543474  0.15330556  1.64217202  0.        ]",0.146151488591944,"[-6.18103135e-04  3.89863342e-05 -4.38959268e-04 -1.22311791e-04
 -2.07230141e-04 -3.84055191e-04]",-5.423778777922087,0.004410449012018641,0.8183800069715292,-0.03682506073842578,"[-1.31855767e-01 -1.02891817e-01 -6.13804716e-02 -2.92036828e-02
  1.68680829e-02  6.28679673e-02  1.01956794e-01  1.41333234e-01
  1.76962462e-01  1.94447454e-01  1.64941999e-01  1.04006370e-01
 -3.51949348e-02 -2.02025617e-01 -3.31106952e-01 -2.82468920e-01
 -2.11962594e-01 -1.81236135e-01 -8.20910329e-02  2.19613280e-01
  8.03213631e-01  1.31991401e+00  1.41042290e+00 -8.88258881e-02
 -1.09099983e-03]",[ 0.00039144 -0.0004495  -0.00115065  0.00017574 -0.00065645 -0.00103568],"[ 9.97722486e-03 -2.18754636e-03  3.20816422e-05  1.91184111e-03
 -9.37524702e-03  2.38510538e-03  1.52511071e-03  6.59995597e-03
  2.27238818e-03 -4.52269731e-03 -6.13658604e-04  7.03022420e-04
  5.78635237e-04  3.42246784e-03  1.95002261e-03  5.65418039e-04
 -1.91853157e-03  2.72554726e-04  1.09862417e-03  5.00272892e-03]",0.086689876397005,0.8183800069715292,"[ 9.97722486e-03 -2.18754636e-03  3.20816422e-05  1.91184111e-03
 -9.37524702e-03  2.38510538e-03  1.52511071e-03  6.59995597e-03
  2.27238818e-03 -4.52269731e-03 -6.13658604e-04  7.03022420e-04
  5.78635237e-04  3.42246784e-03  1.95002261e-03  5.65418039e-04
 -1.91853157e-03  2.72554726e-04  1.09862417e-03  5.00272892e-03]"
ACN,"[ 0.02198739  0.01415517  0.17991344 -0.05465154 -0.08792035  0.04042312
 -0.01855153 -0.02047188  0.15051798  0.03824503 -0.05338939 -0.04049776
 -0.05134928  0.01404006 -0.04095702 -0.06138556 -0.02849605 -0.01006219
 -0.07116078 -0.02649242 -0.09925332 -0.0950779   0.04600824  0.01622667
 -0.03071266  0.06995297  0.03617725  0.08505295 -0.00885146  0.16250197
  0.07545997  0.09839748  0.0751544  -0.30142283 -0.62407563 -0.81626526
  0.56281595  0.72480418  0.70768178  0.27855022 -0.45530974  0.32392929
 -0.23495559 -0.45604226 -0.70219279 -0.7856801   0.61982253  0.55604026
  0.58913275  0.35879818 -0.04073106  0.53464312 -0.20174346  0.        ]",0.15386181551410516,"[-2.38395990e-04  5.02176415e-04 -2.06655455e-04  8.68353968e-05
 -1.43372124e-05  7.72667381e-05]",-5.748711427999486,0.003186884682236097,0.8210076735653803,-0.03828714172346071,"[-1.19390984e-01 -1.02143338e-01 -6.64367588e-02 -2.61897452e-02
  1.38469387e-02  5.79922134e-02  1.05578163e-01  1.41317701e-01
  1.69475740e-01  1.83622512e-01  1.62850616e-01  9.86351469e-02
 -4.71184894e-02 -2.19496260e-01 -3.40322831e-01 -2.93299548e-01
 -2.23244054e-01 -1.83793348e-01 -1.30534052e-01  1.98598437e-01
  8.32579382e-01  1.29945319e+00  1.33600168e+00 -6.30839704e-02
  2.41117784e-04]","[ 6.48385260e-04 -4.93111220e-04  4.01907152e-04  7.12562443e-04
  1.64064593e-04  3.45689727e-05]","[ 7.31274983e-03 -7.24295330e-03 -6.37849027e-03  8.38106162e-03
 -1.38247814e-03  3.29396137e-03  2.87750659e-05  9.80964659e-05
  8.87746017e-04 -1.79842473e-03  1.03846575e-03 -1.07612273e-03
 -2.32191000e-03  4.05155273e-03  1.73905526e-03  2.19386809e-03
  1.29606624e-03  9.14925355e-04  3.05190016e-03 -6.65843725e-04]",0.08726229380622527,0.8210076735653803,"[ 7.31274983e-03 -7.24295330e-03 -6.37849027e-03  8.38106162e-03
 -1.38247814e-03  3.29396137e-03  2.87750659e-05  9.80964659e-05
  8.87746017e-04 -1.79842473e-03  1.03846575e-03 -1.07612273e-03
 -2.32191000e-03  4.05155273e-03  1.73905526e-03  2.19386809e-03
  1.29606624e-03  9.14925355e-04  3.05190016e-03 -6.65843725e-04]"
ADBE,"[ 3.48284410e-02  1.20965267e-01  4.74238040e-02  3.27256398e-02
 -1.60043776e-02  8.76499153e-02 -9.66938014e-03 -1.08915764e-01
  2.20527542e-01 -4.70645460e-02 -1.41784847e-01  2.90537140e-02
  1.58399273e-01  2.21391140e-01 -8.56596996e-02 -5.12131924e-02
  2.23865598e-02  1.20270945e-01 -1.02510681e-01 -1.21283088e-01
  9.44976276e-04  1.17955254e-02  1.34702200e-01  8.55784894e-02
  1.42652712e-01 -6.69245729e-02  1.44913000e-01  1.34315467e-01
  1.45172478e-01  1.44673537e-01  8.06883682e-02 -1.52211512e-02
  1.97775739e-02 -3.72272004e-01 -9.74676597e-01 -1.02950335e+00
  5.77837015e-01  5.52469906e-01  9.72122130e-01  4.35715281e-01
  1.39154032e-01  1.00501878e+00 -2.38002701e-01 -2.45368441e-01
 -1.21047410e+00 -1.15837756e+00  5.92604974e-02 -2.92006304e-01
  7.30034160e-01 -1.20253113e-01  5.26089175e-01  1.12183875e-01
  1.53892391e+00  0.00000000e+00]",0.15291133269396545,"[ 1.96655436e-04  1.95573884e-04 -5.89399959e-05 -1.79920610e-04
 -7.10095211e-06 -2.62903862e-04]",-5.592962515665766,0.0037239791601876844,0.8212648118151268,-0.03734163072774972,"[-0.12225457 -0.09996635 -0.06478852 -0.02476247  0.01373605  0.05499181
  0.10844923  0.138061    0.16581853  0.18673616  0.17299658  0.10949337
 -0.04910041 -0.21922261 -0.33787528 -0.28355664 -0.22564816 -0.19410524
 -0.11665188  0.2177674   0.85173156  1.31109689  1.38350506 -0.08032372
  0.0064604 ]","[ 7.69146507e-04 -3.66712772e-05  3.41810193e-04  6.89416287e-04
 -1.21447402e-04 -7.56256312e-05]","[ 0.00705494 -0.00820175 -0.00694651  0.00841616 -0.00176144  0.00399026
  0.00043776  0.00166777  0.00281398 -0.00188388  0.00174631 -0.00246602
 -0.00324631  0.00257152 -0.00067291  0.00240254 -0.00013736  0.00275511
  0.00180007  0.00401517]",0.08740344193475416,0.8212648118151268,"[ 0.00705494 -0.00820175 -0.00694651  0.00841616 -0.00176144  0.00399026
  0.00043776  0.00166777  0.00281398 -0.00188388  0.00174631 -0.00246602
 -0.00324631  0.00257152 -0.00067291  0.00240254 -0.00013736  0.00275511
  0.00180007  0.00401517]"
ADI,"[-0.13131501  0.20164394 -0.29039465 -0.21246373  0.01747733 -0.05533914
  0.02310189  0.14987442  0.25497486 -0.01273536  0.00497772  0.00665585
  0.08333437 -0.03223296 -0.09266366  0.26505695 -0.00855144  0.24372857
  0.04450288 -0.12640719  0.24027688 -0.04485102  0.06999032  0.17606563
  0.29105413 -0.24136499  0.17432766  0.02322544  0.15419421 -0.1413059
  0.03944015 -0.10997945 -0.20890108  0.28641002  0.54658476  0.64054228
 -1.09550861 -1.57432993  0.39811591  0.42672993  1.41599771  1.78502714
 -0.53904039 -0.32754442 -1.51830976 -1.62457494  0.61838418  0.9466045
  0.77116562 -1.19782368  0.31826122  2.4777811   2.16412955  0.        ]",0.15452630655953073,"[-1.89648651e-05  8.35708840e-04 -3.55499867e-04  9.31538734e-05
 -1.26454976e-04 -1.89413706e-04]",-5.428397571602805,0.00439012503026343,0.8179378391697697,-0.03675013492253847,"[-0.12940524 -0.10611323 -0.06380901 -0.02901504  0.01534392  0.06283532
  0.10954781  0.13901666  0.17196328  0.18743487  0.16932875  0.09684972
 -0.04819105 -0.1968722  -0.3366145  -0.27296954 -0.21256677 -0.19411863
 -0.08716877  0.20817915  0.83319331  1.32807244  1.42545573 -0.09600091
  0.00509405]","[ 4.03657061e-04 -8.50608568e-05 -4.65379842e-04  6.20890605e-04
 -4.33365520e-04 -7.48296327e-04]","[ 0.00885413 -0.00395552 -0.00210709  0.00369394 -0.00764668  0.00342798
  0.00050882  0.00559037  0.00459817 -0.00272077  0.00071789 -0.00324004
 -0.00416886  0.00400097  0.00296323  0.00276486 -0.00242431  0.00227379
  0.00737729  0.00588345]",0.0875618124742679,0.8179378391697697,"[ 0.00885413 -0.00395552 -0.00210709  0.00369394 -0.00764668  0.00342798
  0.00050882  0.00559037  0.00459817 -0.00272077  0.00071789 -0.00324004
 -0.00416886  0.00400097  0.00296323  0.00276486 -0.00242431  0.00227379
  0.00737729  0.00588345]"
ADM,"[ 0.10696821 -0.03156154  0.16090127 -0.01138851 -0.03722203  0.08569731
 -0.04843757  0.06239409  0.14056683 -0.05726955 -0.20319501 -0.08361908
  0.08692056 -0.07269096 -0.24449512  0.06389919 -0.04920264  0.04946329
 -0.06430306 -0.04864086  0.00649101 -0.03233844  0.09465286  0.0347114
  0.0887898  -0.02957193  0.04554844 -0.04916624  0.18486505  0.1114451
  0.08574339  0.01738526  0.21211238 -0.56526811 -0.6579048  -0.54413719
  1.03547204  1.17106407 -0.06719143 -0.75248781 -0.68182465  0.34611219
  0.7362306   0.05377558 -0.43254829 -0.08151313  0.52497106  0.4497216
 -0.57780145 -1.13108809  0.5103497   1.39563333  0.66759195  0.        ]",0.14157339140317113,"[ 3.02927369e-04  2.43726740e-04  9.12625349e-05 -7.65801396e-05
  8.40591005e-05 -1.42098516e-05]",-5.90501533910279,0.0027257399700080158,0.8227093890270563,-0.03862870839073484,"[-1.19839036e-01 -1.00991548e-01 -6.52509522e-02 -2.49045041e-02
  1.27939184e-02  6.06680338e-02  1.05132287e-01  1.37818771e-01
  1.63714619e-01  1.81836094e-01  1.69897616e-01  9.43323143e-02
 -5.97279505e-02 -2.10560117e-01 -3.42439641e-01 -2.89381577e-01
 -2.22541441e-01 -1.85081838e-01 -1.15649443e-01  2.07844661e-01
  8.46642525e-01  1.30538689e+00  1.36881487e+00 -7.52855432e-02
 -1.02372628e-03]","[3.26411983e-04 3.07985476e-05 2.46735492e-04 7.05418105e-04
 1.77565206e-05 4.07435853e-04]","[ 0.0064562  -0.00733218 -0.00561229  0.00970079 -0.00023596  0.00110939
 -0.00264862 -0.00042435  0.00107116  0.00095637  0.00232101 -0.00031588
 -0.00040797  0.00361949  0.00142974 -0.00109235 -0.00311858  0.00230812
  0.00582546  0.00174402]",0.0872365358512646,0.8227093890270563,"[ 0.0064562  -0.00733218 -0.00561229  0.00970079 -0.00023596  0.00110939
 -0.00264862 -0.00042435  0.00107116  0.00095637  0.00232101 -0.00031588
 -0.00040797  0.00361949  0.00142974 -0.00109235 -0.00311858  0.00230812
  0.00582546  0.00174402]"
