,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.1572026  -0.046448   -0.1247129   0.17092692  0.07297651 -0.10562028
  0.30249828 -0.14550047 -0.22000419  0.0792411   0.17218605 -0.14943591
  0.17353719 -0.09396168 -0.23123855  0.05843212 -0.26717062 -0.14305553
 -0.04566945  0.01155347 -0.0796665   0.11134924  0.35594191 -0.1860961
 -0.2883696  -0.11207023 -0.35707038 -0.20472982 -0.06640637  0.05627773
 -0.36126182 -0.03570122 -0.09901847  1.3236426  -0.53119663 -0.65449626
  1.68607165 -0.71498482 -2.08285617  1.82558472  0.79964999 -1.70199409
  1.14799203 -0.00666996 -2.20881988  1.60735417  1.49048866 -1.68323083
  0.11658729  0.67827474 -0.96780931  0.50891525  0.84016782  0.        ]",0.21613141740075303,[0.0003141  0.00151455 0.00021574 0.00070688 0.00036534 0.00123904],-4.751691649756312,0.008637071937247923,0.7527082127083999,-0.035747387970323855,"[-0.12455505 -0.09740278 -0.06511677 -0.03039087  0.01895596  0.04786727
  0.08745575  0.13802018  0.17991245  0.18338208  0.19761502  0.14384586
  0.01993279 -0.13552272 -0.33763592 -0.3576327  -0.26282315 -0.21575231
 -0.21044778 -0.01995659  0.66903593  1.2236236   1.74850432  1.04421601
 -0.02423123]","[-6.67138119e-04 -1.05044066e-04  5.17231638e-04 -1.62505770e-03
  3.68512198e-04 -5.49507275e-05]","[ 0.01435099 -0.0032006  -0.00504045  0.00992801 -0.00200829 -0.00288742
  0.00686594  0.00299141 -0.0065099   0.00207653  0.00194153 -0.00566773
  0.0040227   0.00711465 -0.00740425  0.00165752  0.00187863 -0.00198681
  0.00477128  0.00048087]",0.0841081027921774,0.7527082127083999,"[ 0.01435099 -0.0032006  -0.00504045  0.00992801 -0.00200829 -0.00288742
  0.00686594  0.00299141 -0.0065099   0.00207653  0.00194153 -0.00566773
  0.0040227   0.00711465 -0.00740425  0.00165752  0.00187863 -0.00198681
  0.00477128  0.00048087]"
AAL,"[-0.04465932 -0.15755946 -0.12608298  0.02788668  0.06076424 -0.0111556
  0.01585555 -0.00383404 -0.0390591  -0.01322045  0.12166079 -0.11454969
  0.00649309 -0.01514027 -0.07532279  0.04598531 -0.23121297 -0.02774664
 -0.01315345  0.08163145  0.03574253  0.11158701  0.13733347  0.02205542
  0.00861468 -0.02572648  0.01914601  0.07884035 -0.02980973  0.00261861
  0.02686118  0.11071445  0.11450578 -0.53874145  0.32140302  0.67299735
 -0.71006357 -0.48308584  0.7186403   0.13174785 -0.48591741 -0.136711
  0.36859613 -0.16055171 -0.47280298  0.64169045  0.28198394 -0.89643681
  0.34541051  0.57904246 -0.92609081  0.56692444  0.87974284  0.        ]",0.20406944466962973,[-0.00193     0.00264759 -0.00068328 -0.0002258   0.00065654  0.00110585],-3.98383657370528,0.018614087849228585,0.7550061107917728,-0.03682493179221952,"[-1.24672077e-01 -1.00416141e-01 -6.54315403e-02 -2.77608760e-02
  1.05385076e-02  5.24346384e-02  9.33783930e-02  1.34632046e-01
  1.76025523e-01  1.85009546e-01  1.89116290e-01  1.49237416e-01
  3.01191789e-02 -1.37423845e-01 -3.34837830e-01 -3.51571283e-01
 -2.59606488e-01 -2.09390306e-01 -1.94867057e-01 -1.94640684e-02
  6.27521182e-01  1.26829183e+00  1.81142735e+00  1.05665145e+00
  1.25986094e-03]","[ 1.12251366e-04 -2.83266890e-05  3.75630292e-04 -5.25173570e-04
  8.20264558e-04  4.91727599e-04]","[ 0.00880323 -0.00063885 -0.00148486  0.00259203 -0.00168024  0.00494025
  0.00198977 -0.00074948 -0.00146105  0.00043357  0.00156167 -0.0019942
  0.00169857  0.00375729 -0.00460101  0.00196272  0.001695   -0.00192598
  0.00400183  0.00127251]",0.08432064240431435,0.7550061107917728,"[ 0.00880323 -0.00063885 -0.00148486  0.00259203 -0.00168024  0.00494025
  0.00198977 -0.00074948 -0.00146105  0.00043357  0.00156167 -0.0019942
  0.00169857  0.00375729 -0.00460101  0.00196272  0.001695   -0.00192598
  0.00400183  0.00127251]"
AAP,"[-2.82196017e-02 -4.63993104e-01 -1.95644165e-01 -5.09744587e-02
 -5.12940736e-02  3.16705794e-02 -1.24968017e-01 -9.95341499e-03
  1.39948781e-01 -2.53814811e-01 -1.81952640e-01 -9.85885007e-02
 -2.28545646e-01  2.82129306e-01  1.47719343e-01  2.05051950e-01
 -3.29520484e-01 -3.15999475e-02  2.45754655e-02  5.23759198e-02
  1.13018896e-01  2.01297516e-01  3.03993558e-02  3.66554040e-01
  1.69334792e-01 -6.71267060e-02  4.12067993e-01  3.02348022e-01
 -3.20320698e-02  3.32252496e-03  4.61457317e-01  3.29372780e-01
  5.90180391e-01 -2.59406347e+00  1.17899993e+00  2.92669733e+00
 -2.83465666e+00 -2.06676695e+00  3.44018808e+00  1.83251340e-01
 -2.75369090e+00  3.17023201e-01  1.15039982e+00 -2.63653860e-01
  1.79795808e-01 -2.11034040e-01 -8.86528069e-01  4.07798248e-01
  1.05313123e+00 -3.86115787e-01 -9.48565379e-01  4.46880010e-01
  3.76658083e-01  0.00000000e+00]",0.18188444503442816,"[ 1.33900622e-03  1.47656165e-03  2.11812643e-04 -9.66108403e-05
  3.35677710e-04  1.27188378e-04]",-4.446109427261828,0.011724091786050673,0.7553417753042048,-0.0396866487530299,"[-0.12624915 -0.10173204 -0.06815467 -0.02641593  0.00667736  0.05248285
  0.09876813  0.12538847  0.16206881  0.18592361  0.17682236  0.16622331
  0.04389602 -0.12865339 -0.34105684 -0.35538173 -0.25194536 -0.21795654
 -0.18700796 -0.00369261  0.60550113  1.34467673  1.84917757  1.04441685
  0.02990336]",[ 0.000651   -0.00010456  0.0004532   0.0007402   0.00151889  0.00168725],"[ 0.00269701  0.00199423  0.00477393 -0.00414629 -0.00671598  0.01285837
  0.00191309 -0.00742082  0.00013347  0.00290753  0.00113439 -0.00120997
 -0.00032141  0.00018107 -0.00048387  0.00341798 -0.00085417 -0.00209506
  0.00284178  0.0002327 ]",0.08430708782479182,0.7553417753042048,"[ 0.00269701  0.00199423  0.00477393 -0.00414629 -0.00671598  0.01285837
  0.00191309 -0.00742082  0.00013347  0.00290753  0.00113439 -0.00120997
 -0.00032141  0.00018107 -0.00048387  0.00341798 -0.00085417 -0.00209506
  0.00284178  0.0002327 ]"
AAPL,"[-0.06294252  0.17018783  0.0253382   0.01928776  0.0607706  -0.08496708
  0.15033637 -0.0708341  -0.06715237  0.10186576  0.14329622  0.05727194
  0.11929922 -0.0845658  -0.06869525 -0.08796242  0.11373504 -0.07137438
 -0.04778194  0.02498037 -0.11519096 -0.04401463  0.02821001 -0.19672869
 -0.1666703   0.04427506 -0.24527257 -0.20105935 -0.04194664  0.01106616
 -0.24574746 -0.09029162 -0.32295315  1.24475182 -0.62217301 -1.29906048
  1.60903597  0.58446521 -2.16740428  0.59724997  1.66115296 -0.7385425
 -0.57028998  0.26808955 -0.25515487  0.41789457  0.41816427 -0.6437439
 -0.20470214  0.28522359  0.15237232  0.0276491  -0.77320253  0.        ]",0.2111961428934838,[0.00011405 0.00011339 0.00050298 0.00057867 0.00028602 0.00109801],-4.745330608066826,0.008692187823294926,0.7546328061363881,-0.033763909343865056,"[-0.12139543 -0.10111336 -0.06531983 -0.03022016  0.01440355  0.04972936
  0.09284955  0.13884571  0.17823793  0.19225253  0.19520517  0.14411763
  0.03006626 -0.14573229 -0.30946679 -0.35193539 -0.26596283 -0.21249806
 -0.21311446 -0.05113176  0.60870998  1.21987193  1.77052043  1.06507973
 -0.01754628]","[-6.20656490e-04 -2.41897550e-05  3.00232578e-04 -1.30738990e-03
  2.25938545e-04 -6.61040700e-04]","[ 0.01415957 -0.00357354 -0.0069691   0.00977308  0.00186443 -0.0033002
  0.00353002  0.00540453 -0.00352614 -0.00248721  0.00282716 -0.00041835
  0.00068453  0.00457008 -0.00411812  0.00082004  0.00105444  0.00131865
  0.00312944 -0.00343771]",0.0848653178440918,0.7546328061363881,"[ 0.01415957 -0.00357354 -0.0069691   0.00977308  0.00186443 -0.0033002
  0.00353002  0.00540453 -0.00352614 -0.00248721  0.00282716 -0.00041835
  0.00068453  0.00457008 -0.00411812  0.00082004  0.00105444  0.00131865
  0.00312944 -0.00343771]"
ABBV,"[-0.16570943 -0.18652229 -0.20246696  0.15251702  0.0219009  -0.18497508
  0.41721235 -0.15604781 -0.1006574   0.02385774  0.04205633 -0.0052816
  0.12803152  0.19105281  0.01556174  0.16354694 -0.31856204 -0.38181965
 -0.09454555  0.11637373 -0.22233143  0.28292979  0.29953581  0.11268705
 -0.3013275  -0.18172089 -0.16869747 -0.21237541 -0.27810775  0.11399444
 -0.20043343  0.17647988 -0.02971152  0.85633648 -0.6372809   0.12903741
  1.92771916 -1.96871507 -2.21061311  2.95722867  0.54844899 -1.92772357
  1.43449998 -0.54037006 -1.69630674  1.99593812  0.05044985 -1.4671329
  1.5149962   0.01364031 -1.17928764  0.11978975 -1.05181338  0.        ]",0.21177683863854507,"[ 8.37651744e-05  1.94693767e-03 -1.37079858e-04  9.68867876e-04
  1.42473942e-04  1.13301352e-03]",-4.565836082767783,0.010401179323557608,0.7525345210764749,-0.03704951370332575,"[-0.1262188  -0.0975788  -0.06633926 -0.03245017  0.02239135  0.04780573
  0.09157863  0.13593296  0.17436759  0.18947029  0.19487297  0.15913528
  0.03411355 -0.13018289 -0.34142676 -0.37981849 -0.26426529 -0.20573615
 -0.23053493  0.00746851  0.65619179  1.29407233  1.74370409  1.02821215
 -0.01058609]","[-7.47860674e-04 -6.71394173e-04  7.63051863e-04 -1.15045718e-03
  1.02638179e-03  6.61826868e-05]","[ 0.01295335 -0.0035279  -0.00270536  0.0104783  -0.00573212 -0.00301635
  0.00994858  0.00197228 -0.00737209  0.00284934  0.00037191 -0.00417389
  0.00519619  0.00300387 -0.00652365  0.00499443  0.00024968 -0.00267771
  0.00376447 -0.00468051]",0.0840339701717481,0.7525345210764749,"[ 0.01295335 -0.0035279  -0.00270536  0.0104783  -0.00573212 -0.00301635
  0.00994858  0.00197228 -0.00737209  0.00284934  0.00037191 -0.00417389
  0.00519619  0.00300387 -0.00652365  0.00499443  0.00024968 -0.00267771
  0.00376447 -0.00468051]"
ABT,"[-0.17523991 -0.21647422 -0.2310598   0.18722086  0.0287895  -0.17980279
  0.42104863 -0.17331817 -0.14208304  0.02825232  0.08262471 -0.0828481
  0.14158719  0.13079201 -0.04606159  0.16968909 -0.38832434 -0.34635581
 -0.08938895  0.1065135  -0.18816485  0.29828991  0.37243777  0.07932304
 -0.30887762 -0.19668063 -0.2043877  -0.19243069 -0.23741238  0.10934067
 -0.22687492  0.14901915  0.00511416  0.8655568  -0.5527346   0.18088582
  1.80101618 -2.01150118 -2.09994094  2.96070585  0.4500443  -2.0676848
  1.59820277 -0.46367618 -2.02700014  2.10767504  0.37409252 -1.69332191
  1.47409634  0.23035711 -1.52001836  0.27167138 -0.27957791  0.        ]",0.21389220116677896,[0.00132497 0.00074667 0.00051723 0.00085795 0.0001355  0.00085094],-4.669784170875519,0.009374292554038693,0.7523399287537255,-0.03732505909111982,"[-0.12681883 -0.09675767 -0.0662067  -0.03224199  0.02248783  0.04733917
  0.09009513  0.13610083  0.1761345   0.18608635  0.19558948  0.15598373
  0.030443   -0.12938443 -0.34661516 -0.37648286 -0.26363005 -0.20683116
 -0.22612004  0.01150053  0.66995151  1.28645331  1.7432465   1.02737159
 -0.01313323]",[-0.0006891  -0.00056735  0.00075633 -0.00122722  0.00093891  0.0001686 ],"[ 0.01296394 -0.00325343 -0.00256594  0.01011039 -0.00587815 -0.00270077
  0.00994758  0.00174364 -0.00775593  0.00330901  0.00058883 -0.00513065
  0.0055204   0.00384872 -0.00723858  0.00492803  0.00078715 -0.00365605
  0.00419478 -0.00259482]",0.0838955251912442,0.7523399287537255,"[ 0.01296394 -0.00325343 -0.00256594  0.01011039 -0.00587815 -0.00270077
  0.00994758  0.00174364 -0.00775593  0.00330901  0.00058883 -0.00513065
  0.0055204   0.00384872 -0.00723858  0.00492803  0.00078715 -0.00365605
  0.00419478 -0.00259482]"
ACN,"[-1.90664279e-01 -4.17774641e-01 -3.20333019e-01  1.37444879e-01
  3.95154555e-02 -1.22583490e-01  2.36374231e-01 -2.61197435e-01
 -1.10970883e-01 -1.43940842e-01  1.10700685e-01 -2.58584243e-01
 -2.12784246e-02  4.54375733e-02 -1.34537593e-01  1.65494122e-01
 -5.27983385e-01 -1.35480935e-01 -5.26686346e-02  7.38962674e-02
  3.08760504e-02  2.69952534e-01  4.12521934e-01  3.31065229e-02
 -1.80366745e-01 -1.34131284e-01 -1.12544830e-01 -1.83015331e-03
 -2.49234347e-02  5.04357221e-02 -2.27246346e-02  1.95019241e-01
  2.87390172e-01 -7.22625552e-01  3.17590147e-01  1.66439922e+00
 -4.91841664e-01 -2.33256911e+00  3.04632640e-01  2.12123302e+00
 -7.78707728e-01 -1.89752156e+00  1.44177755e+00  3.77218099e-01
 -1.84678219e+00  1.18575026e+00  9.33663117e-01 -1.63806969e+00
  8.27772690e-01  8.55802120e-01 -1.93295231e+00  8.66203692e-01
  1.49821397e+00  0.00000000e+00]",0.2058913030051592,[ 0.00014299  0.00316491 -0.00058458  0.00059723  0.00020651  0.00075415],-4.545920139016615,0.010610405175409714,0.7520249954336106,-0.039195143128405247,"[-0.128745   -0.09754115 -0.06589931 -0.03036339  0.01710749  0.04465007
  0.0903569   0.12958716  0.17639686  0.17862397  0.18741068  0.15213897
  0.02567429 -0.12925788 -0.35658505 -0.36018218 -0.25886768 -0.212596
 -0.19804002  0.01300678  0.6781354   1.27274643  1.77667254  1.03743471
 -0.00634547]","[-1.46736892e-04 -7.37135913e-05  6.23516659e-04 -6.43016913e-04
  1.05688141e-03  9.21388735e-04]","[ 0.00820641 -0.00056974  0.00137762  0.00303752 -0.00719508  0.00411347
  0.00740797 -0.00166187 -0.00684361  0.00332449  0.00299399 -0.00568785
  0.00330525  0.00523897 -0.00692429  0.0032479   0.00252264 -0.00475692
  0.00508308  0.00240359]",0.08393036027868346,0.7520249954336106,"[ 0.00820641 -0.00056974  0.00137762  0.00303752 -0.00719508  0.00411347
  0.00740797 -0.00166187 -0.00684361  0.00332449  0.00299399 -0.00568785
  0.00330525  0.00523897 -0.00692429  0.0032479   0.00252264 -0.00475692
  0.00508308  0.00240359]"
ADBE,"[-0.06794149 -0.20078317 -0.20685844  0.0931544   0.05496394 -0.06121356
  0.07622887 -0.02046355 -0.05939018  0.03690232  0.18260625 -0.17896414
  0.04884526 -0.01959485 -0.04318994  0.06829554 -0.28797787 -0.09370763
 -0.03536495  0.12343221 -0.04745199  0.23910294  0.20638757  0.09797422
 -0.03321158 -0.06236818  0.07332693  0.11986452 -0.05221317  0.03862873
  0.03128738  0.10328407  0.12238361 -0.38878011  0.23695505  0.6815694
 -0.29999944 -0.95959387  0.22793518  0.79243241 -0.30501085 -0.56765544
  0.51013862 -0.35977023 -0.56212764  1.07467119 -0.24339471 -0.99579945
  1.41323411  0.21337368 -1.86245039  0.93736771  1.14756211  0.        ]",0.1985808960455253,"[-5.90476011e-05  1.52031889e-03 -9.98653406e-05 -1.08999775e-04
  4.01644148e-04  4.99557180e-04]",-4.262707106809979,0.014084123529606519,0.7545307375418107,-0.037219005064086735,"[-0.12635013 -0.09886498 -0.06561169 -0.02903106  0.01220852  0.05216006
  0.09269128  0.1365966   0.17881692  0.18195728  0.19120587  0.14889791
  0.03183806 -0.1358576  -0.33932705 -0.35702727 -0.26108851 -0.20403357
 -0.20577628  0.00229758  0.63963866  1.28886001  1.80179454  1.05132727
  0.00412752]","[ 2.09889580e-04 -7.82322067e-05  5.03320659e-04 -5.14958992e-04
  8.07542298e-04  4.96067270e-04]","[ 0.00918458 -0.00089934 -0.00140007  0.00383722 -0.00301417  0.00367046
  0.003821   -0.00030614 -0.00282801  0.00076324  0.00099934 -0.00206752
  0.002889    0.00225969 -0.00488     0.00467383  0.00074692 -0.00468172
  0.00522851  0.00209268]",0.08402066662030616,0.7545307375418107,"[ 0.00918458 -0.00089934 -0.00140007  0.00383722 -0.00301417  0.00367046
  0.003821   -0.00030614 -0.00282801  0.00076324  0.00099934 -0.00206752
  0.002889    0.00225969 -0.00488     0.00467383  0.00074692 -0.00468172
  0.00522851  0.00209268]"
ADI,"[ 0.025273    0.32068756  0.0499712   0.02160022  0.21358256 -0.01475526
  0.03082773  0.21728608 -0.16413983  0.36004395  0.45041207 -0.01514152
  0.2934205  -0.27698308 -0.22128902 -0.17216097  0.09407438 -0.03556313
 -0.03760343  0.1555959  -0.1315872  -0.04362737  0.03805222 -0.28083905
 -0.06323351  0.09153707 -0.210243   -0.08011536 -0.10878979 -0.01661311
 -0.35273007 -0.13400474 -0.4856146   1.63456585 -0.45025142 -2.35808981
  1.479046    2.178669   -2.11792915 -0.88541109  2.04422181  0.52056377
 -0.97856466 -0.79890007 -0.16105771  1.50097573  0.49474554 -1.62500844
 -0.04585742  0.80403376 -0.47599978  0.84285699  0.27497422  0.        ]",0.20056073857964762,"[-9.19257338e-05  4.48325735e-04 -2.20186838e-04  9.01587784e-04
 -2.84336594e-04  4.51895085e-04]",-4.78581039898259,0.008347356317087043,0.7564339821792838,-0.03239447035087914,"[-0.12085144 -0.10126179 -0.06171059 -0.02826078  0.01058737  0.05906661
  0.0903931   0.14910929  0.19038818  0.18923048  0.2041055   0.13433588
  0.02150171 -0.15058503 -0.31222518 -0.34956264 -0.26940852 -0.19369968
 -0.21290312 -0.05086405  0.61117369  1.20299184  1.78643784  1.08230142
 -0.01755582]","[-2.33408754e-04 -1.18187443e-04  1.78392335e-04 -1.66124962e-03
  5.19507428e-05 -1.03417167e-03]","[ 1.52597558e-02 -3.04936131e-03 -9.96513635e-03  9.67277931e-03
  6.63518053e-03 -3.45003954e-03 -5.19209604e-04  6.67847346e-03
  2.75028600e-04 -3.61572309e-03 -9.68617434e-05 -4.32125342e-05
  3.66073606e-03  4.86826324e-03 -6.90187597e-03  1.26996580e-03
  2.22145061e-03 -6.61416109e-04  5.57359591e-03 -3.06832585e-04]",0.08448317923447236,0.7564339821792838,"[ 1.52597558e-02 -3.04936131e-03 -9.96513635e-03  9.67277931e-03
  6.63518053e-03 -3.45003954e-03 -5.19209604e-04  6.67847346e-03
  2.75028600e-04 -3.61572309e-03 -9.68617434e-05 -4.32125342e-05
  3.66073606e-03  4.86826324e-03 -6.90187597e-03  1.26996580e-03
  2.22145061e-03 -6.61416109e-04  5.57359591e-03 -3.06832585e-04]"
ADM,"[ 0.01115543  0.25183937  0.06833579  0.01944513  0.20836217 -0.01951682
  0.18444906  0.32087075 -0.15786046  0.34630546  0.26396523  0.14835102
  0.34323728  0.01759562 -0.14883342 -0.00593869 -0.03768389 -0.27525957
 -0.0383447   0.18004201 -0.23445539  0.0336535   0.06137856 -0.12333255
 -0.13469889 -0.01962695 -0.21901551 -0.19176932 -0.41163225  0.02049092
 -0.39024412  0.07852739 -0.40850141  1.90642227 -0.71351321 -2.22811639
  2.10931301  1.5150006  -2.33391999 -0.12385735  1.3267123   0.65758591
  0.50930982 -1.90879852 -1.14837528  2.65905288  0.55336603 -2.01832334
  0.19449702  0.49660071  0.07354252  0.15294999 -1.63650827  0.        ]",0.19176670861078804,"[-9.14264281e-05  1.53601357e-03 -5.43377845e-05  6.91071585e-04
  2.06754759e-04  1.00959191e-03]",-5.018590161815916,0.006613844590066057,0.7561457308454538,-0.033030761105000465,"[-0.12049793 -0.10124296 -0.06184726 -0.02834063  0.01531808  0.06253503
  0.09110056  0.14863372  0.1826027   0.19671481  0.20600553  0.15031106
  0.02543156 -0.14107719 -0.32176783 -0.37104522 -0.26748682 -0.19321122
 -0.2285224  -0.04027955  0.6136505   1.23901964  1.76914799  1.06452655
 -0.01608025]",[-0.00059965 -0.00089644  0.0003395  -0.00175818  0.00068017 -0.00084368],"[ 0.01613196 -0.00380178 -0.00939037  0.01150057  0.00471424 -0.00401663
  0.00161213  0.00452678  0.00040615  0.0001972  -0.00339935 -0.0023472
  0.00679226  0.00476219 -0.00812812  0.00174594  0.0011818   0.0007278
  0.0040024  -0.00602317]",0.08430927005921579,0.7561457308454538,"[ 0.01613196 -0.00380178 -0.00939037  0.01150057  0.00471424 -0.00401663
  0.00161213  0.00452678  0.00040615  0.0001972  -0.00339935 -0.0023472
  0.00679226  0.00476219 -0.00812812  0.00174594  0.0011818   0.0007278
  0.0040024  -0.00602317]"
