,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.29540918 -0.02920789 -0.04190864  0.22757379 -0.14059464  0.14907099
  0.14181042  0.04251804  0.17502712  0.02312118  0.07030586 -0.19000715
  0.22771486 -0.10816031 -0.01909355  0.2758309  -0.07958136  0.10491979
 -0.2597079   0.16469486  0.02440175 -0.08499365 -0.25346946 -0.04964914
 -0.1640915   0.13866586 -0.10592651 -0.01646091  0.21030346 -0.04965486
  0.04875771 -0.15087376  0.0904372  -1.54406864  0.39220428  2.0823853
 -0.7195673  -2.12454245  1.328228    1.14203043 -1.52418118  0.09227417
  1.21771535 -0.82101648 -0.76559607  0.95686895  0.34128432 -0.51313646
 -0.19893818 -0.15161498  0.55683619  0.60138468 -1.17734593  0.        ]",0.13055960234731603,[ 0.0005964   0.00139372 -0.00044837  0.0003265  -0.00022045 -0.00025537],-4.875540144827262,0.007630971275805408,0.8326383063531351,-0.03770360877374688,"[-0.12338417 -0.09468855 -0.06818324 -0.02419864  0.02062006  0.05972019
  0.1047892   0.13920989  0.17196108  0.17057821  0.17040444  0.07964802
 -0.05878169 -0.21156128 -0.33088451 -0.26053803 -0.22511579 -0.15576289
 -0.08843193  0.27048913  0.80954321  1.27382543  1.1423587  -0.10405782
 -0.01179319]",[ 0.0002331  -0.00083122 -0.00094    -0.0002937  -0.00085955 -0.00012799],"[ 0.00187174 -0.00454657  0.0016435   0.00200848 -0.01033742  0.00594309
  0.00242012 -0.00527736 -0.00016024  0.00400197 -0.00142701 -0.00100837
  0.00155259  0.00343718 -0.00127573  0.00087474 -0.00092381  0.00164234
  0.00435964 -0.00431852]",0.084022617224081,0.8326383063531351,"[ 0.00187174 -0.00454657  0.0016435   0.00200848 -0.01033742  0.00594309
  0.00242012 -0.00527736 -0.00016024  0.00400197 -0.00142701 -0.00100837
  0.00155259  0.00343718 -0.00127573  0.00087474 -0.00092381  0.00164234
  0.00435964 -0.00431852]"
AAL,"[ 4.15771778e-01 -1.33219185e-01  2.90355447e-03  1.87797916e-01
 -2.44748873e-01  1.75591638e-01  7.14193546e-02 -9.39121242e-02
  2.04891297e-01  1.14864238e-01 -6.78344074e-03 -2.65823621e-01
  1.61266236e-01 -2.19770683e-02  5.59390191e-02  3.32557038e-01
  6.40787825e-02  8.14483473e-02 -2.83401832e-01  1.36511738e-01
  2.35543105e-01 -1.88819798e-01 -2.94858192e-01 -1.22299342e-01
 -2.80878239e-01  6.67181704e-02 -2.88250277e-01  2.97190261e-03
  3.48383671e-01 -2.26976951e-01  1.40236077e-01 -1.79717691e-01
  2.78823052e-01 -1.46620632e+00  5.02269067e-01  2.08087633e+00
 -1.22019340e+00 -2.05223830e+00  2.20961286e+00  1.59353976e+00
 -2.55258342e+00 -6.16100310e-01  1.69184523e+00  1.65790901e-01
 -4.75110797e-01 -1.00376761e-01 -9.44202983e-02  2.77671260e-01
 -4.76963714e-02 -3.57437442e-01  1.49584681e+00  3.52254623e-02
 -3.25590402e+00  0.00000000e+00]",0.13466902791923518,"[-4.10022232e-04  7.88009272e-04 -2.21755409e-04 -3.62599244e-04
  2.42705378e-04  7.00174579e-05]",-5.178851391924815,0.005634474501956525,0.8350693271288596,-0.03868565861461407,"[-0.1222414  -0.09579738 -0.07076543 -0.02367532  0.01873737  0.05563665
  0.1057542   0.14259435  0.1684839   0.16714955  0.1674213   0.08378243
 -0.05479875 -0.2068807  -0.31887603 -0.26307179 -0.22735164 -0.16013064
 -0.06122825  0.25434796  0.7990096   1.25349884  1.11764638 -0.11063465
 -0.02363781]","[ 2.76347510e-04 -4.12818050e-04 -1.44721563e-03 -6.13604810e-05
 -9.68033563e-04  2.89319898e-04]","[ 0.00205156 -0.00426591  0.00165394  0.00054396 -0.01016522  0.00838445
  0.00364478 -0.00820662 -0.0021879   0.0052111   0.00134939 -0.00017043
 -0.00112048  0.00221029  0.00075001  0.00148686 -0.00136568  0.00436144
  0.00277234 -0.01023927]",0.08351102773442433,0.8350693271288596,"[ 0.00205156 -0.00426591  0.00165394  0.00054396 -0.01016522  0.00838445
  0.00364478 -0.00820662 -0.0021879   0.0052111   0.00134939 -0.00017043
 -0.00112048  0.00221029  0.00075001  0.00148686 -0.00136568  0.00436144
  0.00277234 -0.01023927]"
AAP,"[-0.04780587 -0.20048251 -0.07043451  0.38514334 -0.03769726  0.0552259
  0.30910093  0.59890459  0.04023149 -0.29761973 -0.12477444 -0.15936333
  0.14767762 -0.23417003 -0.06209131 -0.19013904 -0.43186634 -0.05707932
 -0.21175011  0.09057295 -0.09156929  0.11911334 -0.34472945  0.05458874
  0.3440336   0.29176488  0.1282968  -0.04502314 -0.04015567  0.0451266
 -0.30765258 -0.21860876 -0.15063652 -2.40696858  0.30599652  3.16150265
  0.67258428 -3.25587131 -1.07280265  2.28927674  1.25214623 -0.85918953
 -0.43199718 -0.48958826 -0.76884518  1.22344895  1.22963497 -1.11327968
 -1.02550871  0.1977694  -0.38194638  1.08061135  2.14056519  0.        ]",0.13213984242984442,"[ 1.75110877e-03 -1.22059052e-04  4.96865672e-04  7.18950449e-04
 -2.20542201e-04  4.27187809e-05]",-5.1275949996324,0.0059308069282934545,0.8257062285368679,-0.03933509446749684,"[-0.1242568  -0.09072263 -0.06568479 -0.02644505  0.02557394  0.07666781
  0.10114294  0.12724141  0.16543782  0.1719834   0.16602849  0.07451529
 -0.05982089 -0.24587015 -0.36105847 -0.27491675 -0.22004873 -0.16117467
 -0.10491847  0.30186084  0.80207508  1.30155246  1.25441613 -0.09309016
  0.0054854 ]","[-1.68647298e-05 -1.45717911e-03 -7.50286744e-04 -1.23744161e-03
 -8.59624525e-04 -7.45152889e-04]","[-5.71282529e-04 -4.71778740e-03  4.67888352e-03  6.19449744e-03
 -1.36355534e-02 -5.74497750e-04  5.25034653e-03  2.64714348e-03
 -2.77827039e-03 -5.24260188e-04 -6.11613630e-05 -9.18090691e-04
  2.41523244e-03  6.20615791e-03 -3.00974713e-03 -1.36248834e-03
 -6.80822194e-04 -1.11303294e-03  5.21419964e-03  6.36014432e-03]",0.08451171845381637,0.8257062285368679,"[-5.71282529e-04 -4.71778740e-03  4.67888352e-03  6.19449744e-03
 -1.36355534e-02 -5.74497750e-04  5.25034653e-03  2.64714348e-03
 -2.77827039e-03 -5.24260188e-04 -6.11613630e-05 -9.18090691e-04
  2.41523244e-03  6.20615791e-03 -3.00974713e-03 -1.36248834e-03
 -6.80822194e-04 -1.11303294e-03  5.21419964e-03  6.36014432e-03]"
AAPL,"[ 0.40117393  0.00814256 -0.01575908  0.35062483 -0.15826822  0.1464593
  0.19127003  0.05984419  0.25128522  0.03141832  0.24856219 -0.14615885
  0.33756603 -0.19333806 -0.02882665  0.3637156  -0.16262218  0.18249724
 -0.29227501  0.26344411 -0.15927059 -0.06711588 -0.27862597  0.07043402
 -0.17537524  0.16233577 -0.04366573 -0.06424719  0.2349875   0.10520255
  0.02721721 -0.14861226  0.00854618 -2.04521878  0.57507945  2.63355631
 -1.08991141 -2.55920833  1.73639405  0.86777003 -1.99013026  0.89033793
  1.71959218 -1.80242926 -1.33032211  1.67532765  0.39541152 -0.74762319
  0.16815871 -0.43724946 -0.54466165  1.33232817  0.40798503  0.        ]",0.11562995029661687,"[-1.98694312e-04  1.42057555e-03 -5.88173093e-04  4.63297487e-04
 -2.10167701e-04  5.63373309e-05]",-5.370016202028927,0.00465405590452402,0.8347744873854221,-0.037347005520535846,"[-0.12273322 -0.09192523 -0.06858715 -0.02434549  0.0221145   0.06013769
  0.1075999   0.13919672  0.17886659  0.17247823  0.17605865  0.07511937
 -0.05980308 -0.20659729 -0.3377502  -0.25365531 -0.228493   -0.14632929
 -0.11193213  0.27238549  0.8037815   1.30491363  1.13689739 -0.10170669
 -0.00745938]",[ 0.00017104 -0.00079091 -0.00044497 -0.00032106 -0.0008576  -0.00031325],"[ 3.86828373e-04 -4.10995755e-03  3.20954811e-03  9.88543332e-04
 -1.16665798e-02  7.06369268e-03  1.65544503e-03 -6.48619410e-03
  1.98887482e-03  5.62093257e-03 -4.27374407e-03 -2.61828617e-03
  3.57264461e-03  3.76233323e-03 -1.69307172e-03  2.16555976e-03
 -1.73358638e-03 -1.37100565e-03  6.38612178e-03 -2.68675781e-05]",0.08422519707353444,0.8347744873854221,"[ 3.86828373e-04 -4.10995755e-03  3.20954811e-03  9.88543332e-04
 -1.16665798e-02  7.06369268e-03  1.65544503e-03 -6.48619410e-03
  1.98887482e-03  5.62093257e-03 -4.27374407e-03 -2.61828617e-03
  3.57264461e-03  3.76233323e-03 -1.69307172e-03  2.16555976e-03
 -1.73358638e-03 -1.37100565e-03  6.38612178e-03 -2.68675781e-05]"
ABBV,"[ 0.38654321 -0.22257869  0.04609723  0.41912535 -0.15741803  0.16085172
  0.2644329   0.32101298  0.18054551 -0.14909273  0.14235982 -0.1740979
  0.35622189 -0.33933245  0.02511098 -0.06120671 -0.44570278  0.05495794
 -0.29412453  0.16582617 -0.16098542 -0.0280745  -0.47993019  0.06831696
  0.15156003  0.21047007  0.02185703 -0.02415575  0.1878003   0.13628859
 -0.21262446 -0.10630793 -0.04649036 -2.90526923  0.58647659  3.68715455
 -0.40930481 -3.48260308  0.50051137  1.7050251  -0.56133961  0.28059119
  0.74148602 -1.43012556 -1.37111415  1.0037616   1.19567447 -0.04138237
 -0.90853385 -1.24616046 -0.33512079  1.86443309  2.14899566  0.        ]",0.11835475287759047,"[ 6.47001201e-04  1.29355196e-03 -1.75508491e-04  5.81398973e-05
  2.19201580e-05 -1.25362503e-04]",-5.211104810668391,0.005455642904333706,0.8344789838449048,-0.039532885587415946,"[-1.21293461e-01 -9.04160939e-02 -6.86093394e-02 -2.39893079e-02
  2.43052218e-02  6.81621022e-02  1.05732279e-01  1.32292009e-01
  1.75308720e-01  1.70970998e-01  1.76999884e-01  6.83669443e-02
 -5.64406659e-02 -2.37339943e-01 -3.60060827e-01 -2.65399803e-01
 -2.29141729e-01 -1.54841292e-01 -1.12820861e-01  2.77395478e-01
  7.75081569e-01  1.30866414e+00  1.20486130e+00 -9.75033056e-02
 -1.17554546e-03]","[ 9.58780645e-05 -8.15542255e-04 -4.30371938e-04 -9.13511779e-04
 -6.43256331e-04 -4.65131596e-04]","[-0.00211467 -0.00406418  0.00624513  0.00310986 -0.01439777  0.00375687
  0.00370223 -0.00239735  0.00028324  0.00298774 -0.00297895 -0.00262976
  0.00196027  0.0061718   0.00020688 -0.00051409 -0.00455995 -0.00091742
  0.00764719  0.0056315 ]",0.08435600146847362,0.8344789838449048,"[-0.00211467 -0.00406418  0.00624513  0.00310986 -0.01439777  0.00375687
  0.00370223 -0.00239735  0.00028324  0.00298774 -0.00297895 -0.00262976
  0.00196027  0.0061718   0.00020688 -0.00051409 -0.00455995 -0.00091742
  0.00764719  0.0056315 ]"
ABT,"[ 0.37315137 -0.31893873 -0.05563004  0.50541216 -0.23426016  0.18727055
  0.3236049   0.43783946  0.2017732  -0.15314407  0.05469471 -0.29840251
  0.30738334 -0.33787524  0.00934755 -0.01727791 -0.44012785  0.00877666
 -0.39406548  0.18855753 -0.06662794 -0.05797983 -0.53643223  0.02737262
  0.11147007  0.27384161 -0.07389778 -0.0994234   0.2315028   0.03180639
 -0.18242892 -0.24145336  0.03528106 -3.50543767  0.72600888  4.55455928
 -0.5254005  -4.33937694  0.80698709  2.55849841 -0.83345359 -0.30953546
  0.82322985 -1.04616736 -1.1217245   1.01753924  0.98404216 -0.2788353
 -0.81846669 -0.719608    0.04969301  1.06028793  1.19500894  0.        ]",0.11829041185124341,"[ 9.92674772e-04  1.24798174e-03 -1.15541381e-06  5.74772086e-04
 -5.32197583e-05  2.34269201e-04]",-5.568552680513322,0.0038159994080727167,0.8342085024970192,-0.04044600482701566,"[-0.12344679 -0.08853237 -0.07050435 -0.02342283  0.02617224  0.0716958
  0.10691474  0.1319131   0.17148988  0.1656848   0.17465494  0.06885562
 -0.0573109  -0.23546069 -0.3606745  -0.26972486 -0.23865099 -0.15411491
 -0.1002764   0.272616    0.76287286  1.29958142  1.19404602 -0.09362354
 -0.00696615]","[-8.96135611e-05 -6.61748149e-04 -7.49657104e-04 -9.22009484e-04
 -9.91084487e-04 -3.34459072e-04]","[-0.00391684 -0.00376276  0.00869607  0.00282821 -0.01698612  0.00469367
  0.00580743 -0.00309976 -0.00142608  0.00332854 -0.00179412 -0.00197068
  0.0023114   0.00590141 -0.00042794  0.00010504 -0.00319673  0.00013371
  0.00530196  0.00333442]",0.0842434688067806,0.8342085024970192,"[-0.00391684 -0.00376276  0.00869607  0.00282821 -0.01698612  0.00469367
  0.00580743 -0.00309976 -0.00142608  0.00332854 -0.00179412 -0.00197068
  0.0023114   0.00590141 -0.00042794  0.00010504 -0.00319673  0.00013371
  0.00530196  0.00333442]"
ACN,"[ 0.02728411  0.26513549  0.1657661  -0.2071426   0.11939166 -0.01042557
 -0.11831273 -0.40259645 -0.01113916  0.09763017  0.05606375  0.18128287
  0.10391486  0.14580177 -0.02404248  0.19559441  0.12568874  0.1858735
  0.13524365 -0.05437759 -0.07765225  0.00475345  0.08496707 -0.04743879
 -0.12233268 -0.14499487  0.11406584  0.2087546  -0.03382757  0.02871957
  0.05517472  0.19042398 -0.03075164  1.40064572 -0.15295555 -1.9709552
 -0.10041638  1.82472464  0.11102775 -1.55955299 -0.44128053  1.01904634
  0.58069164 -0.37678254 -0.76470641 -0.03879664  0.74474653  0.14007726
 -0.56913144 -0.26331446  0.44070096  0.65308179 -0.54756129  0.        ]",0.13391187917540615,"[-1.64822538e-03  1.50398629e-03 -1.16270471e-03  2.84262856e-04
 -2.97466285e-04 -9.85891109e-06]",-4.499473824799786,0.011114843354810038,0.8272228565858181,-0.0349225673292524,"[-1.19340602e-01 -1.04095949e-01 -6.18096398e-02 -2.78555714e-02
  1.26576366e-02  4.62280278e-02  9.67150748e-02  1.43396591e-01
  1.72469602e-01  1.86823394e-01  1.63774202e-01  9.12074771e-02
 -5.83019935e-02 -2.11132039e-01 -3.11707470e-01 -2.52295071e-01
 -1.86768473e-01 -1.73109944e-01 -1.03620492e-01  2.87706909e-01
  8.73980808e-01  1.26443497e+00  1.16688850e+00 -1.26389524e-01
  2.77543686e-04]","[ 7.83153850e-04 -1.63490377e-03 -6.86733374e-04 -8.00082426e-05
  4.88705876e-06 -2.49778866e-04]","[ 1.06681319e-02 -5.69794653e-03 -9.86728182e-03  3.49405629e-03
  1.48556390e-03  2.25010721e-03 -4.03173247e-03 -2.52688742e-03
  2.66784423e-03  1.43805507e-03 -4.53130597e-04 -8.89593804e-04
 -2.32726824e-03  3.17013333e-03  7.93751079e-05 -1.83183916e-03
 -7.00897521e-04  1.51732852e-03  4.86653811e-03 -3.67435071e-03]",0.08401466757778467,0.8272228565858181,"[ 1.06681319e-02 -5.69794653e-03 -9.86728182e-03  3.49405629e-03
  1.48556390e-03  2.25010721e-03 -4.03173247e-03 -2.52688742e-03
  2.66784423e-03  1.43805507e-03 -4.53130597e-04 -8.89593804e-04
 -2.32726824e-03  3.17013333e-03  7.93751079e-05 -1.83183916e-03
 -7.00897521e-04  1.51732852e-03  4.86653811e-03 -3.67435071e-03]"
ADBE,"[ 3.86701821e-01  5.36941398e-02  1.36336339e-01  1.15840914e-01
 -9.96152810e-02  1.06899012e-01  8.91890052e-03 -2.15411977e-01
  1.75891671e-01  9.80357347e-02  1.81593202e-01 -2.99941206e-02
  2.60547683e-01 -4.73702952e-02  4.92727615e-02  2.55940898e-01
 -1.96103307e-03  1.59190861e-01 -1.01570139e-01  1.35026746e-01
 -3.83595561e-02 -8.98536677e-02 -1.75889964e-01  2.25612210e-02
 -1.60705259e-01 -1.52695468e-02 -6.16930821e-02  7.65640724e-02
  2.14121829e-01  4.85300057e-02  4.57129379e-02  4.00437505e-02
  6.31051592e-02 -6.17162229e-01  2.21272621e-01  7.81525654e-01
 -8.67857062e-01 -7.90648352e-01  1.44067398e+00 -3.60497177e-04
 -1.81602745e+00  7.34270409e-01  1.48835843e+00 -9.13138589e-01
 -1.06826784e+00  3.11917457e-01  3.41042584e-01  3.85036186e-01
  2.20514463e-02 -1.10108220e+00  4.45345094e-02  1.40905889e+00
 -5.11197480e-01  0.00000000e+00]",0.13344865924770002,"[-2.94411687e-04  6.88871431e-04 -6.27274387e-05  3.13755219e-04
  1.13705700e-04  5.45940630e-04]",-4.837792723300776,0.007924526383803043,0.8344821873573245,-0.036915904704054384,"[-0.11949651 -0.09721407 -0.06717327 -0.02524726  0.01670386  0.05189495
  0.10418954  0.14228669  0.17655852  0.17735814  0.17214352  0.08190471
 -0.05515437 -0.21076205 -0.32300403 -0.25563878 -0.20999913 -0.15725152
 -0.09731743  0.26993228  0.82419357  1.28768685  1.14711746 -0.11564731
 -0.00938766]",[ 0.00047197 -0.00085465 -0.00061198 -0.00015983 -0.00039286 -0.00011771],"[ 0.00462855 -0.00491255 -0.00202818  0.00148801 -0.00634149  0.00611012
 -0.00035855 -0.0061921   0.00167663  0.00454712 -0.00185051 -0.00179028
 -0.00056357  0.00296691  0.00107778  0.00104864 -0.00332924  0.00040128
  0.00671051 -0.00310648]",0.08392275534781597,0.8344821873573245,"[ 0.00462855 -0.00491255 -0.00202818  0.00148801 -0.00634149  0.00611012
 -0.00035855 -0.0061921   0.00167663  0.00454712 -0.00185051 -0.00179028
 -0.00056357  0.00296691  0.00107778  0.00104864 -0.00332924  0.00040128
  0.00671051 -0.00310648]"
ADI,"[ 3.45645234e-01 -1.35248505e-01 -8.24578930e-02  3.81925103e-01
 -2.25935498e-01  1.68254230e-01  2.01146055e-01  1.04427240e-01
  2.15168036e-01  2.58774599e-02  8.33109219e-02 -2.33041059e-01
  2.72115478e-01 -1.53889341e-01 -2.62562179e-02  2.56716909e-01
 -1.97836977e-01  9.10034209e-02 -3.17871480e-01  1.79401642e-01
 -6.86993949e-02 -1.09480867e-01 -3.57312005e-01  1.03950862e-02
 -1.25150793e-01  1.57727596e-01 -1.10474181e-01 -1.01980566e-01
  2.25862648e-01  1.76750735e-04 -2.55806162e-03 -1.87730690e-01
  1.03136166e-01 -2.32413524e+00  5.82122653e-01  2.98630354e+00
 -8.56442493e-01 -2.84452430e+00  1.49399987e+00  1.42053647e+00
 -1.78052342e+00  3.44803304e-01  1.46768493e+00 -1.05795164e+00
 -1.11796678e+00  9.66681396e-01  6.37776100e-01 -2.78070572e-01
 -3.01783874e-01 -2.77275613e-01  1.79405520e-01 -5.73311596e-02
 -2.54860757e-01  0.00000000e+00]",0.12451312287918379,"[-3.89133177e-04  1.34709542e-03 -5.52908900e-04  1.17699315e-04
 -5.48189049e-05  5.40532360e-06]",-5.205854596058425,0.005484361523906381,0.8336529479053268,-0.038706740102399995,"[-0.12415006 -0.09126737 -0.07027739 -0.02384762  0.02255305  0.06143417
  0.10667233  0.13898512  0.17215015  0.16876889  0.17275157  0.07742004
 -0.05948876 -0.21417375 -0.34061334 -0.26211673 -0.23127754 -0.15504564
 -0.10022062  0.26634394  0.79004163  1.29031164  1.14706834 -0.10379048
 -0.01095972]","[ 1.85615138e-05 -7.60433506e-04 -7.88766039e-04 -4.39069048e-04
 -9.46803763e-04 -1.34288251e-04]","[-0.00043772 -0.00411709  0.00422602  0.00170389 -0.01255894  0.00646627
  0.00305375 -0.0058794   0.0004298   0.00489647 -0.00205769 -0.00199879
  0.00181146  0.00448356 -0.00049137  0.00106027 -0.00147978  0.00064049
  0.0024447  -0.00154651]",0.08412473098997578,0.8336529479053268,"[-0.00043772 -0.00411709  0.00422602  0.00170389 -0.01255894  0.00646627
  0.00305375 -0.0058794   0.0004298   0.00489647 -0.00205769 -0.00199879
  0.00181146  0.00448356 -0.00049137  0.00106027 -0.00147978  0.00064049
  0.0024447  -0.00154651]"
ADM,"[ 0.23950556 -0.02618527  0.07860007  0.20578797 -0.00972278  0.14331462
  0.20050218  0.14988282  0.09291038 -0.15288561  0.02819966 -0.09112878
  0.35176199 -0.20308683 -0.03037252 -0.0278748  -0.36079952  0.11034639
 -0.18024247  0.06776354 -0.12948043  0.02850476 -0.38640261 -0.05403289
  0.1388224   0.15118673  0.12051926  0.14426543  0.07041558  0.08626733
 -0.2060182   0.00286577 -0.08026529 -1.70384941  0.18676259  2.08562511
  0.22218107 -2.13403753 -0.31575421  0.88888241  0.15660115  0.44609856
  0.4035569  -1.22335967 -1.47413662  0.93757257  1.83921783 -0.30967185
 -1.67899879 -0.84983331  0.54702454  1.89527609  1.14002858  0.        ]",0.1331473271092191,[ 0.00143686  0.0011598   0.00020998  0.00105625 -0.0001288   0.00053586],-4.823618060533589,0.008037653749882186,0.8315091942727126,-0.037676459068940446,"[-0.12084731 -0.09503176 -0.06497612 -0.02410393  0.02209727  0.06295415
  0.10188706  0.13273864  0.17119224  0.17443165  0.17615304  0.07507981
 -0.05876165 -0.23289065 -0.35201136 -0.2604092  -0.21804001 -0.16292117
 -0.10847748  0.28844188  0.79297587  1.27657278  1.20643549 -0.10167068
  0.00367216]",[ 0.00053312 -0.00119961 -0.00060842 -0.00086833 -0.00037137 -0.00047345],"[ 0.00147695 -0.00504536  0.0016672   0.00481616 -0.01027979  0.00142195
  0.00171474 -0.000581    0.00089841  0.00174668 -0.00243783 -0.00282252
  0.00131736  0.00737434 -0.000637   -0.0032405  -0.00333294  0.00141912
  0.00794205  0.00255491]",0.08445373703562768,0.8315091942727126,"[ 0.00147695 -0.00504536  0.0016672   0.00481616 -0.01027979  0.00142195
  0.00171474 -0.000581    0.00089841  0.00174668 -0.00243783 -0.00282252
  0.00131736  0.00737434 -0.000637   -0.0032405  -0.00333294  0.00141912
  0.00794205  0.00255491]"
