,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.02244101  0.07427303  0.24507532 -0.12660693 -0.05178557  0.0523171
  0.17168591 -0.00933113 -0.10822908 -0.15561446 -0.02934119 -0.04430121
 -0.04231467  0.062553   -0.10845019 -0.27744956 -0.03158103  0.26710952
 -0.06816138 -0.05367284  0.12839388 -0.09687567  0.04053601  0.03025168
  0.00735952  0.09287204 -0.11710996  0.13576454  0.06729107 -0.18519222
  0.23631693 -0.10251622 -0.09855006  0.11087517 -0.10323225 -0.37680079
 -0.69990015 -1.23478217  0.9008671   1.15262493  0.83416195  0.22088863
 -0.89832799  0.36647198 -0.3121025  -0.34119907 -1.06643121 -0.51512657
  0.47087179 -0.35379865 -0.41321833 -2.01839096  2.85947745  0.        ]",0.17558102441987067,"[ 1.31679991e-04 -1.14041874e-03  1.49829360e-05  2.25404640e-04
 -4.06748002e-04 -4.24905370e-04]",-5.6417349832119115,0.0035467095834544123,0.7972715558903481,-0.03738299404472648,"[-0.13187529 -0.11705367 -0.07856813 -0.03679753  0.00843839  0.04830799
  0.08649185  0.12867062  0.170189    0.19268448  0.19822833  0.17051347
  0.05357004 -0.12069885 -0.29041268 -0.33438686 -0.28038059 -0.22198149
 -0.190498   -0.12459024  0.48299641  1.18582896  1.81991425  1.40287303
 -0.01480066]",[ 0.00120746  0.00070285 -0.00217648  0.00104733  0.00074923 -0.00097773],"[ 0.01028101 -0.00281926 -0.00349876  0.0025088  -0.005633    0.00561166
  0.00155621  0.00286102  0.00033957 -0.00320099  0.00204672  0.00103232
 -0.00240375 -0.00120808 -0.00195691  0.00159856 -0.00079996 -0.00129574
 -0.00425118  0.00684003]",0.08511168641627141,0.7972715558903481,"[ 0.01028101 -0.00281926 -0.00349876  0.0025088  -0.005633    0.00561166
  0.00155621  0.00286102  0.00033957 -0.00320099  0.00204672  0.00103232
 -0.00240375 -0.00120808 -0.00195691  0.00159856 -0.00079996 -0.00129574
 -0.00425118  0.00684003]"
AAL,"[-0.01897181  0.08940185  0.14862297 -0.17104165 -0.03686256  0.07603875
 -0.03475114  0.00569162 -0.10200943 -0.15036465  0.02586548 -0.04213898
 -0.10802668  0.02260204 -0.09354358 -0.20675117 -0.08913297  0.16542954
 -0.11735248  0.08016163  0.05318045 -0.08299523  0.12059327 -0.1022181
 -0.11571765 -0.01539312  0.07199642  0.08636855  0.03637169 -0.22777795
  0.11146017  0.04847088  0.02637603  0.30094398  0.53690287  0.64026986
 -1.03094926 -1.81017692  0.01782992  0.64596977  1.27751107  0.3147458
 -0.3753994   0.63797954 -0.10374995 -0.0032884  -1.48376867 -1.33139363
  0.23159534 -0.18457119  0.7039385  -0.33464311  1.9159367   0.        ]",0.17705561790591084,"[-1.04240798e-04 -5.91727474e-04  1.92097693e-04 -2.39871473e-04
  7.81707422e-05 -5.99927908e-05]",-5.728403012349585,0.0032522669186811244,0.7963977402044888,-0.03722746571431678,"[-0.13401115 -0.11808773 -0.07823167 -0.03616013  0.0022347   0.04877796
  0.08645917  0.12885404  0.17243618  0.19266724  0.19501347  0.16799875
  0.05498479 -0.11525539 -0.29523827 -0.34378669 -0.28482715 -0.20669509
 -0.20186448 -0.12244406  0.49555993  1.15368897  1.79290498  1.38721986
 -0.00316304]",[ 0.00107255  0.00060155 -0.00230507  0.00071825  0.00111521 -0.00058685],"[ 1.08287938e-02 -9.26930098e-04 -4.20832956e-04  1.46322273e-03
 -7.15648626e-03  3.13733340e-03  9.67753244e-05  4.07172034e-03
  6.83550570e-04 -1.71033923e-03  3.06096035e-03  1.66225603e-03
 -1.25956389e-03 -2.47206343e-03 -4.36334116e-03  8.21346408e-04
 -2.33213568e-04  1.95187222e-03  5.83199326e-04  3.98090811e-03]",0.08554564105010563,0.7963977402044888,"[ 1.08287938e-02 -9.26930098e-04 -4.20832956e-04  1.46322273e-03
 -7.15648626e-03  3.13733340e-03  9.67753244e-05  4.07172034e-03
  6.83550570e-04 -1.71033923e-03  3.06096035e-03  1.66225603e-03
 -1.25956389e-03 -2.47206343e-03 -4.36334116e-03  8.21346408e-04
 -2.33213568e-04  1.95187222e-03  5.83199326e-04  3.98090811e-03]"
AAP,"[ 0.03748869 -0.02010173  0.18490238 -0.15596425  0.10649536  0.01122486
  0.05333947 -0.0071774   0.03623026 -0.10892994  0.13631085 -0.04029144
  0.36038018  0.14274627  0.05295678 -0.03594389  0.00950151  0.20059916
 -0.13547382 -0.12948612  0.18251512 -0.09586389  0.032863    0.06936742
 -0.03977062 -0.09062594  0.05871521 -0.01923871  0.04769881 -0.25575871
 -0.11480139 -0.13823584 -0.25094359 -0.61961468 -0.43590147 -0.15654439
  0.81166814  0.61000974 -0.67240944 -1.07633189  0.34992416  1.23276009
  0.56926585  0.18128748 -1.26588822 -0.43388249 -0.15755624 -0.13068391
 -0.0082377  -0.64080366 -0.11177027 -0.87510497  2.79654664  0.        ]",0.17372165603832251,"[-6.66196160e-05 -1.32749441e-03  4.75850428e-04 -4.19759127e-04
  1.59394735e-04 -6.31157294e-05]",-5.338207271610125,0.004804476115145002,0.7975890638885067,-0.038324633037692915,"[-0.13327415 -0.11779068 -0.07475046 -0.03780082  0.00496277  0.04857404
  0.09129593  0.13046469  0.17664529  0.19206838  0.21723114  0.17505184
  0.06467108 -0.10427892 -0.28966343 -0.34107226 -0.28755984 -0.2310985
 -0.18605234 -0.13076088  0.48525566  1.19474594  1.80745336  1.37138331
 -0.00570692]","[ 8.64015408e-04  6.43696825e-04 -2.40238852e-03  4.45909461e-05
  7.75595086e-04 -1.36345687e-03]","[ 7.79619617e-03 -3.69095641e-03 -2.70754817e-03  6.73573635e-03
 -2.52325416e-04  8.68246623e-04 -4.35486747e-03  8.56931269e-04
  3.55223042e-03  7.92497643e-04  1.16125740e-03 -8.91255437e-04
 -2.95576755e-03  1.11283852e-03 -1.30333796e-03  7.11825377e-04
 -1.81348659e-03 -2.93185263e-05 -1.20755585e-03  5.90162582e-03]",0.08475036704246215,0.7975890638885067,"[ 7.79619617e-03 -3.69095641e-03 -2.70754817e-03  6.73573635e-03
 -2.52325416e-04  8.68246623e-04 -4.35486747e-03  8.56931269e-04
  3.55223042e-03  7.92497643e-04  1.16125740e-03 -8.91255437e-04
 -2.95576755e-03  1.11283852e-03 -1.30333796e-03  7.11825377e-04
 -1.81348659e-03 -2.93185263e-05 -1.20755585e-03  5.90162582e-03]"
AAPL,"[ 1.00838131e-02 -2.37837424e-02  4.55992150e-02 -6.73350718e-02
  5.07192958e-02  4.19714670e-02  1.40445248e-02  1.35064869e-01
  6.16938356e-02 -4.04009958e-02 -2.11756484e-02  2.00994643e-01
 -1.09134254e-01  3.56850685e-02  4.69218458e-02 -1.58555007e-02
 -8.21711054e-02 -6.40538228e-02  3.42484193e-04 -7.67735230e-02
  1.63683961e-01  1.05438753e-01 -1.07670488e-01 -4.31366229e-02
  3.92744228e-02  1.61720430e-01 -1.38381748e-01  8.97765165e-02
 -1.30553246e-01 -6.35301231e-02 -9.38545866e-02 -8.31207749e-02
 -2.09689827e-01 -1.08564634e-01 -2.61148544e-01 -6.63987996e-01
  8.88810582e-02  2.60927292e-01  6.40933670e-01  3.78272652e-01
 -5.71698542e-01 -1.55663450e-01  1.82355693e-01  5.80648756e-01
 -5.58155443e-01 -9.44947870e-01 -2.98267338e-01  3.43269985e-01
  3.67248223e-01 -1.03259650e+00 -3.78600489e-01  9.66311647e-01
  2.11842303e+00  0.00000000e+00]",0.17305777956809004,[-0.00017144 -0.0014652   0.00053818 -0.00021712  0.00013238  0.00013496],-5.296287278508771,0.005010160750315582,0.7970108174388942,-0.038358085040802625,"[-0.13637649 -0.11567733 -0.07626142 -0.03694666  0.0037779   0.05286662
  0.09241331  0.13283144  0.17073001  0.20458235  0.19436455  0.16914241
  0.06461189 -0.10242978 -0.2960335  -0.36361802 -0.27414057 -0.22675438
 -0.18872861 -0.10033053  0.45219272  1.1688759   1.82815158  1.41314784
 -0.01732293]","[ 1.08332323e-03  8.29767322e-05 -1.82345375e-03  1.50928894e-04
  8.04414211e-04 -1.12153078e-03]","[ 9.51275966e-03 -3.30885228e-03 -4.40351449e-03  4.80489607e-03
 -1.23477662e-03  4.96683071e-03 -4.58103313e-04 -1.39747113e-03
 -7.02369256e-04  4.94600306e-05  2.17744807e-03  9.09900269e-04
 -4.32030494e-03  7.25061838e-04  1.75054629e-04  1.73748596e-03
 -3.19353732e-03 -1.10017537e-03  4.11458078e-03  4.58629198e-03]",0.08501779045775196,0.7970108174388942,"[ 9.51275966e-03 -3.30885228e-03 -4.40351449e-03  4.80489607e-03
 -1.23477662e-03  4.96683071e-03 -4.58103313e-04 -1.39747113e-03
 -7.02369256e-04  4.94600306e-05  2.17744807e-03  9.09900269e-04
 -4.32030494e-03  7.25061838e-04  1.75054629e-04  1.73748596e-03
 -3.19353732e-03 -1.10017537e-03  4.11458078e-03  4.58629198e-03]"
ABBV,"[-2.73310098e-01 -2.22656079e-03  2.56899863e-01  1.08500671e-01
  1.36596795e-01 -1.09316836e-02  1.74543821e-01  2.49547521e-01
 -1.85448072e-01  3.26220181e-02 -3.84266401e-02 -1.14948304e-01
  9.54730889e-02  1.82730486e-01  1.19858358e-01 -1.66764927e-01
  2.21283042e-01  2.87270036e-01 -1.27624806e-02 -2.48955146e-01
  1.56365791e-01 -5.48677889e-02 -9.56243342e-02  2.19847343e-01
 -1.93103317e-01 -3.00195583e-02 -8.54599488e-02 -1.67701301e-01
  9.29001512e-02 -4.24922127e-01 -5.09904451e-02  6.66348525e-02
 -1.29539128e-01 -8.44592179e-01 -1.53783334e+00 -2.06603842e+00
  1.65563403e+00  1.42950604e+00  6.94525166e-01 -3.48480082e-02
  2.22607137e-01  1.11533030e+00 -3.66672233e-01 -3.67812317e-01
 -1.01027506e+00  4.58783768e-01 -6.33490175e-01 -1.56735812e+00
 -5.70702686e-01 -4.66612782e-01  1.34728304e+00 -1.80874749e+00
  2.84386624e+00  0.00000000e+00]",0.18555648183116205,"[ 2.80051119e-04 -7.18673019e-05  9.22926067e-05 -6.45370061e-05
  7.34248071e-06 -1.08751985e-04]",-6.2899695508459414,0.0018548164235866968,0.7910311700264463,-0.03811013163943166,"[-0.13164256 -0.11157231 -0.07445409 -0.03847937  0.00858569  0.05627463
  0.08403638  0.1350301   0.17063057  0.18941415  0.20601419  0.17912614
  0.06838325 -0.11321157 -0.27285466 -0.33251228 -0.27688615 -0.24823171
 -0.18615887 -0.12621534  0.45872041  1.23140425  1.77323607  1.37643094
 -0.01374824]",[ 0.00046734  0.00075869 -0.00281206  0.0002582   0.00128793 -0.00104252],"[ 7.02140422e-03 -6.96361635e-03 -8.67756690e-03  9.39880282e-03
  1.91032824e-03  4.66247094e-03 -1.23451502e-03  6.18854329e-04
  2.90904542e-03 -2.04960191e-03 -9.56865904e-04 -1.75358518e-04
 -7.31264446e-04 -4.91652556e-05 -5.20080711e-03 -9.84845936e-04
 -1.11905814e-03  4.58949274e-03 -3.98325714e-03  6.28534907e-03]",0.08443742877513193,0.7910311700264463,"[ 7.02140422e-03 -6.96361635e-03 -8.67756690e-03  9.39880282e-03
  1.91032824e-03  4.66247094e-03 -1.23451502e-03  6.18854329e-04
  2.90904542e-03 -2.04960191e-03 -9.56865904e-04 -1.75358518e-04
 -7.31264446e-04 -4.91652556e-05 -5.20080711e-03 -9.84845936e-04
 -1.11905814e-03  4.58949274e-03 -3.98325714e-03  6.28534907e-03]"
ABT,"[-3.36745060e-02 -1.92894117e-02  1.50501238e-01 -7.87094647e-02
  1.37738241e-01  1.32431888e-03  1.78161625e-03  1.30070197e-01
  4.02316092e-02 -6.67686225e-02  2.43129522e-02  8.02999941e-02
  1.40050127e-01  1.03134282e-01  1.20042686e-01 -4.03462028e-02
  6.06761334e-03  6.85625212e-02 -9.36012136e-03 -2.03667861e-01
  2.01720597e-01  7.81306002e-03 -6.24797072e-02  9.20588141e-02
 -1.36829295e-02  4.92349841e-02 -8.23167661e-02 -3.37219441e-02
 -2.30029389e-02 -2.33638684e-01 -1.25088348e-01 -4.62713810e-02
 -2.72101554e-01 -5.62063387e-01 -6.20567960e-01 -7.27139409e-01
  8.50339794e-01  9.55394980e-01  6.28069741e-02 -5.13875290e-01
 -4.19584592e-01  2.97781685e-01  5.26820307e-01  5.71766755e-01
 -7.59914500e-01 -4.56579266e-01 -5.52804050e-01 -2.59770704e-01
  1.10707743e-01 -7.41062475e-01 -6.00463701e-02 -3.30456865e-01
  2.75490065e+00  0.00000000e+00]",0.17648420473578247,"[ 6.81030637e-04 -7.17179259e-04  4.90032943e-04  1.74856913e-04
  6.08050598e-06  1.12183165e-04]",-5.404294628985262,0.00449722549516411,0.7960875113631694,-0.03830818961782511,"[-0.13403559 -0.11596569 -0.07412922 -0.03804782  0.0034295   0.05277029
  0.09152931  0.13179191  0.17255624  0.19847416  0.20668575  0.17301904
  0.06900429 -0.10412569 -0.29022794 -0.3523017  -0.27521482 -0.24080042
 -0.18318687 -0.11750991  0.46409823  1.19942723  1.81528359  1.39275286
 -0.01371874]","[ 8.12224658e-04  3.95611397e-04 -2.31284379e-03  3.17673803e-05
  9.78668053e-04 -1.35535843e-03]","[ 7.97878616e-03 -4.30429483e-03 -4.53229081e-03  6.94863365e-03
  7.54502280e-04  3.10241026e-03 -2.79640669e-03 -1.24523073e-03
  7.36565632e-04  8.39734741e-04  2.04486147e-03  5.93634902e-04
 -2.94738142e-03  3.68565332e-05 -1.74457665e-03  1.05888225e-03
 -2.25680536e-03  1.58067571e-04  2.88989297e-04  6.16101020e-03]",0.08485308890912976,0.7960875113631694,"[ 7.97878616e-03 -4.30429483e-03 -4.53229081e-03  6.94863365e-03
  7.54502280e-04  3.10241026e-03 -2.79640669e-03 -1.24523073e-03
  7.36565632e-04  8.39734741e-04  2.04486147e-03  5.93634902e-04
 -2.94738142e-03  3.68565332e-05 -1.74457665e-03  1.05888225e-03
 -2.25680536e-03  1.58067571e-04  2.88989297e-04  6.16101020e-03]"
ACN,"[-8.90974455e-02 -1.72061829e-02  4.61409862e-02  7.60047913e-02
  2.16266717e-02 -7.90391005e-02  9.68597618e-02  7.31566922e-02
 -8.45641746e-03  2.61951711e-04 -1.04315593e-02  2.35901441e-02
  6.40229779e-02  1.46722715e-02  8.87811865e-03 -3.91214003e-02
  2.86405349e-02  3.29739635e-02 -3.13000947e-02 -5.22233094e-02
  3.36794005e-02  1.01973041e-01 -1.14351142e-01  2.35197894e-02
 -3.15112091e-02  7.03581239e-02 -5.87439521e-02  3.42237375e-02
  4.03218552e-02 -2.00844603e-02  3.94219661e-02 -1.63272389e-02
 -7.56958498e-02 -2.57277356e-01 -5.75614368e-01 -1.00807881e+00
  4.84161452e-01  6.00257793e-01  6.29540176e-01  2.87329585e-01
 -8.23797212e-02  5.59970249e-01 -1.76712549e-01 -1.37247533e-01
 -8.32080119e-01 -6.99965614e-01  6.89398986e-02 -1.36736493e-02
  4.84417128e-01  2.41274590e-01  2.74038840e-02 -4.91586096e-01
  5.72649417e-01  0.00000000e+00]",0.18374351425688068,"[ 3.76888014e-04 -5.93866308e-05  1.78031249e-04  2.02319310e-04
 -7.40293281e-06  1.34038567e-04]",-6.07133309797743,0.002308094243008304,0.7949180803214543,-0.03828093694352441,"[-0.13635477 -0.1122938  -0.07716698 -0.04034803  0.00630274  0.05109072
  0.09003583  0.13417814  0.17110912  0.196158    0.20343227  0.16869861
  0.06245752 -0.10437216 -0.28694316 -0.35501136 -0.27788392 -0.22555549
 -0.20646422 -0.0988867   0.45253192  1.18598705  1.8097657   1.39996569
 -0.01330905]",[ 0.00093746  0.00064721 -0.00169248  0.00053607  0.00102364 -0.00081835],"[ 9.00259743e-03 -4.20974147e-03 -5.40900274e-03  5.95282488e-03
 -3.34587647e-04  4.82007490e-03 -5.88385819e-04 -6.87313564e-05
  1.39569923e-03 -1.16989187e-03  6.25108827e-05  1.26992370e-04
 -3.83357907e-03  1.81528456e-03 -6.70349883e-04  2.04114853e-03
  8.31717045e-04  2.48867212e-04 -2.85676166e-04  3.70435308e-05]",0.08514823988645394,0.7949180803214543,"[ 9.00259743e-03 -4.20974147e-03 -5.40900274e-03  5.95282488e-03
 -3.34587647e-04  4.82007490e-03 -5.88385819e-04 -6.87313564e-05
  1.39569923e-03 -1.16989187e-03  6.25108827e-05  1.26992370e-04
 -3.83357907e-03  1.81528456e-03 -6.70349883e-04  2.04114853e-03
  8.31717045e-04  2.48867212e-04 -2.85676166e-04  3.70435308e-05]"
ADBE,"[ 0.15454177 -0.03492501  0.06087138 -0.13846455  0.10307834  0.02783659
 -0.06996374 -0.08050177  0.09281344 -0.11490337  0.02966839  0.00297065
  0.27055129  0.08196545  0.05615908  0.06090848 -0.02538878  0.04621543
  0.02411642 -0.17780819  0.11840134 -0.06959302  0.00654552  0.11062994
  0.10215267 -0.02812917 -0.03885463 -0.0661222  -0.01336808 -0.06338355
 -0.10622963 -0.10475602 -0.20449734 -0.30058297 -0.03399056  0.37564068
  0.34436991  0.63591935 -0.59629676 -1.15359362 -0.54602542 -0.15663989
  1.04836937  0.75864116 -0.19043278 -0.05308863 -0.0425547   0.56295756
 -0.30727467 -0.73996553 -0.7624538  -0.92287368  0.96418522  0.        ]",0.17718408122686558,"[ 4.94837124e-04 -8.14761331e-04  5.50264151e-04 -6.65038350e-05
  1.52005112e-04  1.59149109e-04]",-5.31147092943551,0.004934662835841156,0.8000588986538201,-0.038485997750725365,"[-1.36051476e-01 -1.17350634e-01 -7.48178061e-02 -3.72201540e-02
  1.30140729e-03  4.63529209e-02  9.32674992e-02  1.30363505e-01
  1.72635846e-01  1.94494560e-01  2.12928737e-01  1.71008748e-01
  6.51920675e-02 -9.76545049e-02 -2.91418974e-01 -3.54517295e-01
 -2.71300727e-01 -2.35613404e-01 -1.97102090e-01 -1.28395577e-01
  4.78871632e-01  1.20189921e+00  1.84069650e+00  1.38468287e+00
 -1.09195310e-02]","[ 7.35891368e-04  4.52577333e-04 -1.82536890e-03  9.17546538e-05
  8.38869862e-04 -1.18219798e-03]","[ 8.80008234e-03 -2.58903469e-03 -1.06318959e-03  5.34926269e-03
 -3.13869831e-05  1.36466580e-03 -4.71293874e-03 -1.65743599e-03
 -3.65771857e-04  2.47760220e-03  2.81014548e-03  2.28910414e-03
 -1.39384884e-03  1.51686010e-03  4.65167120e-04 -2.29507978e-04
 -2.29979785e-03 -2.05810111e-03 -1.55908812e-03  1.06111557e-03]",0.08540598785390734,0.8000588986538201,"[ 8.80008234e-03 -2.58903469e-03 -1.06318959e-03  5.34926269e-03
 -3.13869831e-05  1.36466580e-03 -4.71293874e-03 -1.65743599e-03
 -3.65771857e-04  2.47760220e-03  2.81014548e-03  2.28910414e-03
 -1.39384884e-03  1.51686010e-03  4.65167120e-04 -2.29507978e-04
 -2.29979785e-03 -2.05810111e-03 -1.55908812e-03  1.06111557e-03]"
ADI,"[ 0.03048243 -0.05471729 -0.01421568 -0.00293616  0.01105642  0.00708021
  0.08251176  0.01642448  0.04920309  0.00969025  0.03160055  0.07453182
  0.0608694   0.0407485  -0.00249954  0.06203763 -0.01555047 -0.01558237
 -0.05085834 -0.0060136   0.05901311  0.06623794 -0.08571896 -0.02929339
  0.02721934  0.03666969 -0.03402608  0.04965626 -0.06115787  0.0393207
 -0.08397228 -0.12731459 -0.10520109 -0.18920159 -0.29650081 -0.52216306
  0.33925185  0.5382267   0.20017395 -0.08897585 -0.27162991  0.52806486
  0.16407496 -0.18258275 -0.84201107 -0.72704062  0.66755958  0.75901072
  0.0593433  -0.60697819 -0.33675026  0.51039769  0.57504731  0.        ]",0.17630845275192408,"[ 1.78621018e-05 -5.80408164e-04  4.74337582e-05 -8.06660013e-05
 -1.12889110e-04 -2.49792678e-04]",-5.952250343143824,0.00259998307616336,0.7974412308599675,-0.03866854495851971,"[-0.13772852 -0.11415867 -0.07730112 -0.03790653  0.00585851  0.04928706
  0.09206635  0.13475805  0.17272174  0.19823415  0.20287397  0.16984461
  0.06180701 -0.09774848 -0.29011672 -0.35939245 -0.27973389 -0.21924853
 -0.20406212 -0.10476539  0.45837025  1.17314453  1.82304959  1.39518761
 -0.01208565]",[ 0.00097535  0.00034325 -0.00152727  0.00019478  0.0007222  -0.00086886],"[ 9.22752202e-03 -3.37309365e-03 -3.88913568e-03  5.47500503e-03
 -4.62917334e-04  3.64289864e-03 -1.67656522e-03 -6.46331866e-04
  1.36762070e-03 -1.26138458e-04 -1.55064600e-05  2.01185078e-04
 -3.85454763e-03  3.44138079e-03  1.48222585e-03  8.83469012e-04
 -1.78367621e-03 -9.53732032e-04  2.62483326e-03 -1.13956098e-04]",0.08505896350131012,0.7974412308599675,"[ 9.22752202e-03 -3.37309365e-03 -3.88913568e-03  5.47500503e-03
 -4.62917334e-04  3.64289864e-03 -1.67656522e-03 -6.46331866e-04
  1.36762070e-03 -1.26138458e-04 -1.55064600e-05  2.01185078e-04
 -3.85454763e-03  3.44138079e-03  1.48222585e-03  8.83469012e-04
 -1.78367621e-03 -9.53732032e-04  2.62483326e-03 -1.13956098e-04]"
ADM,"[-0.06419582 -0.04565884  0.0481789   0.06362976  0.11106081 -0.06820727
  0.00807625  0.09409161  0.01329605 -0.04246828 -0.05731012  0.03292961
  0.14822525  0.06010905  0.07168593  0.01371736  0.04558206  0.01588011
  0.04220557 -0.19767459  0.08271001  0.11332462 -0.16935565  0.11590626
 -0.00446986  0.07932332 -0.11855317 -0.06984258  0.01447773 -0.06723289
 -0.05276451  0.00997203 -0.16023959 -0.43368374 -0.76492146 -1.1148413
  0.87261633  1.28935837  0.54176498 -0.33317427 -0.6801078   0.19833493
  0.58131632  0.48114246 -0.78095809 -0.5227733  -0.13365566 -0.00409934
  0.06716149 -0.24845571  0.0362079  -0.96336002  0.59028818  0.        ]",0.1783109092533648,"[-5.66774825e-05 -1.32182427e-04  1.75206009e-05 -2.72813655e-05
 -7.02319668e-06 -2.27747429e-05]",-6.503220194340308,0.0014986056133071753,0.7954435077106783,-0.03856721839844003,"[-0.13632836 -0.11259981 -0.07497788 -0.03994647  0.00367073  0.05175529
  0.09074646  0.13263925  0.16948942  0.19667618  0.20771023  0.17086298
  0.06654134 -0.10081617 -0.28597733 -0.3566566  -0.27043582 -0.24103471
 -0.20097435 -0.10072112  0.44357195  1.2067272   1.81610652  1.40039482
 -0.01628253]",[ 0.00070755  0.0005511  -0.00181309  0.00026986  0.00113524 -0.0010384 ],"[ 8.38068773e-03 -4.76765254e-03 -5.72587467e-03  7.06095219e-03
  1.70614102e-03  4.56675802e-03 -2.28280781e-03 -1.94770257e-03
  4.39296469e-04  1.05308486e-03  1.61326920e-03  5.26861574e-04
 -3.20608698e-03  1.20089601e-03 -9.91157315e-04  1.01992095e-03
 -8.39613314e-04  4.02663969e-04 -1.64691113e-03  9.63552642e-05]",0.0852266850721194,0.7954435077106783,"[ 8.38068773e-03 -4.76765254e-03 -5.72587467e-03  7.06095219e-03
  1.70614102e-03  4.56675802e-03 -2.28280781e-03 -1.94770257e-03
  4.39296469e-04  1.05308486e-03  1.61326920e-03  5.26861574e-04
 -3.20608698e-03  1.20089601e-03 -9.91157315e-04  1.01992095e-03
 -8.39613314e-04  4.02663969e-04 -1.64691113e-03  9.63552642e-05]"
