,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.18640884  0.09694523  0.16047558 -0.41367439 -0.08821476 -0.03531464
  0.04345858 -0.03795832 -0.01486386 -0.37901188  0.10298358  0.03931958
  0.33063395 -0.32371977  0.14281469 -0.04784821  0.0887027   0.34157825
 -0.15370001 -0.06796271 -0.03661888 -0.02143597  0.01229465  0.02812076
 -0.23509727  0.09355995  0.34638866  0.18216584  0.2156175  -0.0712764
 -0.07482932 -0.1687985   0.03973542 -0.25853331 -1.01384313  1.7821829
 -1.22997701  1.36420121  1.0909552  -0.17693041  1.11563377 -0.20532995
  0.51148784 -0.88554842  0.29070467 -0.12513092 -0.41760982  0.40435455
  0.55985404 -1.85356296  1.28575382 -2.3243247  -2.20389209  0.        ]",0.14977667848430712,[ 0.00063727 -0.00055928  0.00013323  0.00085844 -0.00037559  0.00032202],-4.899779797405683,0.007448223008387968,0.8374485187222974,-0.0414555890972278,"[-0.11674719 -0.10755404 -0.06660489 -0.0271541   0.01519708  0.05419491
  0.0993962   0.11821138  0.16422592  0.16574503  0.15892865  0.04191715
 -0.07605207 -0.24361308 -0.30668225 -0.22359651 -0.20719396 -0.15450273
 -0.05128569  0.36465555  0.88339943  1.24912725  0.89983257 -0.1195067
  0.02010528]","[ 6.86454248e-04  1.20495048e-03 -9.75389921e-04  5.44074188e-04
 -7.71571182e-05 -1.43676107e-03]","[ 0.00812174 -0.00795629  0.00090501  0.00117198 -0.00038058  0.00630571
 -0.00010643  0.00329737 -0.00290169  0.00080872 -0.00216374  0.00062921
  0.00091163  0.00073299  0.00134027  0.00071344 -0.00484505  0.00310049
 -0.00487612 -0.00381507]",0.08728475895830705,0.8374485187222974,"[ 0.00812174 -0.00795629  0.00090501  0.00117198 -0.00038058  0.00630571
 -0.00010643  0.00329737 -0.00290169  0.00080872 -0.00216374  0.00062921
  0.00091163  0.00073299  0.00134027  0.00071344 -0.00484505  0.00310049
 -0.00487612 -0.00381507]"
AAL,"[-1.49065492e-01  4.90777356e-02 -6.03501892e-02  5.71413683e-02
 -1.42671663e-01 -1.13667779e-01  2.72859868e-01 -5.24009785e-02
 -7.72108419e-02 -2.40714733e-02 -1.46005702e-01 -3.73387431e-02
 -3.25889954e-03 -4.13849079e-02 -1.22254518e-01 -1.35122282e-01
 -1.54264854e-01 -1.11584594e-01 -3.19393483e-02  9.71670860e-02
 -6.51893548e-02 -2.82234472e-02  1.02400950e-01 -7.57191786e-04
  8.41575432e-02  1.00108581e-01 -1.36904755e-02 -8.43158723e-02
 -1.10211062e-01 -3.83448027e-02 -1.69987157e-03  6.12429893e-02
 -3.44807886e-02  1.31732494e-01  1.51060953e+00 -1.86503336e+00
  5.22066342e-01 -7.75193966e-01 -1.38714341e+00  4.35496489e-01
 -2.08951692e-01 -2.38530211e-01 -4.32076807e-01  6.62657756e-01
 -6.19397988e-01  3.46263175e-01  3.02820180e-01  3.19180021e-01
 -4.98706280e-01  1.09971924e+00  1.01913767e+00 -1.38288969e+00
  2.55647964e-01  0.00000000e+00]",0.14861564585748502,"[ 1.85032077e-04  9.92327636e-05  2.20345192e-04 -1.91296588e-04
  2.59343308e-04  2.84966057e-04]",-6.0012994755144415,0.0024755331908560075,0.8303336404212933,-0.04196532836169634,"[-1.21592539e-01 -9.63428901e-02 -6.81818509e-02 -2.91746730e-02
  2.18656377e-02  5.37418995e-02  9.77406268e-02  1.31888625e-01
  1.56470447e-01  1.63793708e-01  1.41330819e-01  5.72562189e-02
 -9.41434092e-02 -2.52711612e-01 -3.25038571e-01 -2.58627448e-01
 -1.90464006e-01 -1.36651170e-01 -5.37572636e-02  3.69411957e-01
  9.01076779e-01  1.24410632e+00  9.76524254e-01 -1.20026830e-01
  5.50217473e-04]",[-0.00020142  0.00027939 -0.00080467  0.00072187  0.00056452 -0.00153906],"[ 0.00931686 -0.0004192  -0.00916859  0.00631803 -0.00655049 -0.00159446
  0.00127756 -0.00096475 -0.00160299 -0.0009996   0.00109441 -0.00113985
  0.00168935  0.00273774  0.00225923 -0.00149649  0.00280028  0.00221482
 -0.00206298  0.00130036]",0.08707855753960564,0.8303336404212933,"[ 0.00931686 -0.0004192  -0.00916859  0.00631803 -0.00655049 -0.00159446
  0.00127756 -0.00096475 -0.00160299 -0.0009996   0.00109441 -0.00113985
  0.00168935  0.00273774  0.00225923 -0.00149649  0.00280028  0.00221482
 -0.00206298  0.00130036]"
AAP,"[ 0.0803157  -0.00961564  0.13775974 -0.11503184 -0.27885705 -0.00378809
  0.03425859 -0.16370829  0.06427884 -0.13531861 -0.13256018 -0.09386872
  0.42715249 -0.00890892 -0.02833579 -0.07895968 -0.01779713  0.03143741
  0.01017136 -0.07445549  0.06000968 -0.04671302 -0.09230287  0.1815006
 -0.00987049  0.25852673 -0.03557056 -0.06214242  0.12111996 -0.04973617
 -0.0104733  -0.18134094 -0.01737127  0.1170238  -0.02813095  0.7185624
  0.42255444 -0.62431256  0.93909445 -1.53192271 -0.19745694 -0.18450619
 -1.39853096  0.38514377 -0.81782586  0.68102188 -0.92294165  1.89868251
 -0.13873088  0.61261469  1.54465524  0.19307136 -0.29134382  0.        ]",0.1470770951467273,[-0.00056492  0.00082107 -0.00013113 -0.00034486  0.00037397  0.00041047],-5.512677892472889,0.004035286837311663,0.8351984514545236,-0.042456300617400515,"[-0.11720948 -0.10045975 -0.07146659 -0.02634598  0.01539719  0.05012826
  0.10214439  0.12751586  0.15592871  0.15963179  0.16203213  0.05981429
 -0.08655433 -0.24780553 -0.31418529 -0.24747719 -0.19061498 -0.15386836
 -0.03827835  0.36111874  0.86480803  1.28449212  0.95536177 -0.10589125
 -0.00301388]","[-6.86245678e-06  1.00117771e-03 -9.24552738e-04  5.41493451e-04
 -4.49397084e-05 -1.59114465e-03]","[ 0.00936083 -0.00509505 -0.00199398  0.00583984 -0.00588727  0.00539398
 -0.00362558 -0.00052487 -0.00219132 -0.00466618  0.00076857 -0.00253619
  0.00275804 -0.00087196  0.006057   -0.00116067  0.00189602  0.0040572
  0.00249057  0.00059894]",0.08747648718276096,0.8351984514545236,"[ 0.00936083 -0.00509505 -0.00199398  0.00583984 -0.00588727  0.00539398
 -0.00362558 -0.00052487 -0.00219132 -0.00466618  0.00076857 -0.00253619
  0.00275804 -0.00087196  0.006057   -0.00116067  0.00189602  0.0040572
  0.00249057  0.00059894]"
AAPL,"[ 0.12943063 -0.11150076 -0.06220985 -0.07414268  0.24791889  0.01886109
 -0.02112753  0.05346267 -0.05268816  0.03313822 -0.32068081 -0.05108366
 -0.14260609 -0.01464624 -0.03132649  0.10689207  0.13925789 -0.03586738
  0.09846339  0.16738803  0.00747888 -0.06952178 -0.07314413 -0.10990326
 -0.15500249  0.08772825 -0.03968501  0.11035173 -0.02502959 -0.02116015
  0.04077157  0.02751067 -0.00690012 -0.27925279 -0.16807334 -0.03911886
 -0.89202472  1.28703612 -0.78656878  1.60262036  1.34775719 -1.26894226
  1.75597405 -1.48167309 -0.68784595  0.37525471 -0.90660809  0.11802887
  0.30251265  0.20385724 -0.46344771  0.86107118  1.1873552   0.        ]",0.15392308213152042,"[-6.14778282e-04  5.48825103e-04 -1.06264801e-04 -6.39908432e-05
  2.55278055e-04  5.02280850e-04]",-5.12319486606519,0.005956960768937936,0.836240101214887,-0.04338160397035849,"[-0.12152655 -0.09955453 -0.05778575 -0.02592091  0.01315642  0.05759652
  0.09845441  0.13569024  0.14771335  0.16360039  0.13503799  0.06041572
 -0.08799504 -0.23429901 -0.2999584  -0.24905151 -0.18091723 -0.12425636
 -0.04781513  0.36483043  0.86339996  1.222086    0.93679089 -0.12135636
 -0.00221072]",[ 0.00040141  0.00049426 -0.00081794  0.00081234  0.00054066 -0.00138066],"[ 0.00806792 -0.00533009 -0.0041085   0.00218224 -0.00089876  0.00062595
  0.00435448  0.0038239  -0.00542652  0.00512221 -0.00398124 -0.00130053
  0.00230307 -0.00042763  0.00055511  0.00050061  0.00072536 -0.00184514
  0.00464817  0.00568399]",0.08668563733691514,0.836240101214887,"[ 0.00806792 -0.00533009 -0.0041085   0.00218224 -0.00089876  0.00062595
  0.00435448  0.0038239  -0.00542652  0.00512221 -0.00398124 -0.00130053
  0.00230307 -0.00042763  0.00055511  0.00050061  0.00072536 -0.00184514
  0.00464817  0.00568399]"
ABBV,"[ 0.01422096 -0.00594083  0.05241263 -0.25188417 -0.0242096  -0.03531161
 -0.07949188 -0.03988522  0.03746943 -0.21736994  0.031194   -0.09129374
  0.2761824  -0.18998993  0.14781199  0.07440357  0.10155102  0.12713711
 -0.19492675 -0.04615895 -0.04872343  0.0121802  -0.07665355  0.07031761
 -0.22249675  0.02572968  0.21088334  0.11509116  0.15487729  0.03193345
 -0.12205488 -0.11462681  0.1140603  -0.34410552 -1.23114835  2.12905856
 -1.08798199  1.3833744   1.41692482 -0.44346925  1.08103164 -0.10574976
  0.14967113 -0.36742057  0.30719942 -0.05725013  0.03237017 -0.01667646
  0.72753655 -1.11470184  0.90252928 -1.53686843 -0.14701889  0.        ]",0.16094161159696918,[-0.00082475  0.00068358 -0.00099282  0.00050088 -0.00048396  0.00016799],-4.718872419189625,0.00892523680237319,0.8337966870349706,-0.04243638418687669,"[-0.11908399 -0.10379554 -0.06501819 -0.02701186  0.01201787  0.05429848
  0.10168885  0.12543658  0.16185968  0.16027617  0.15570793  0.04970982
 -0.07595086 -0.23569201 -0.30469754 -0.24010251 -0.21178697 -0.15179858
 -0.0527936   0.37155715  0.86799354  1.25779492  0.90870073 -0.12722503
  0.01225279]",[ 0.00047036  0.00103304 -0.00068701  0.00035986  0.00011535 -0.00115884],"[ 0.00789987 -0.00857131  0.00186963  0.00150214 -0.00033764  0.00722435
 -0.00077347  0.00327292 -0.00264379 -0.00035067 -0.00066423  0.00046323
  0.00106784  0.00207262  0.0001534   0.00101904 -0.00272669  0.00210353
 -0.00253005  0.00194218]",0.08717807425458098,0.8337966870349706,"[ 0.00789987 -0.00857131  0.00186963  0.00150214 -0.00033764  0.00722435
 -0.00077347  0.00327292 -0.00264379 -0.00035067 -0.00066423  0.00046323
  0.00106784  0.00207262  0.0001534   0.00101904 -0.00272669  0.00210353
 -0.00253005  0.00194218]"
ABT,"[ 0.19445615 -0.02659685  0.10281115 -0.4216373   0.03618296  0.02372611
 -0.11102581  0.01251431  0.00434289 -0.29114822  0.11925012 -0.00605791
  0.24089385 -0.25481537  0.20367071  0.05822954  0.21279069  0.29735437
 -0.13666329 -0.08355896 -0.04474224 -0.02314525 -0.0455848  -0.01916115
 -0.28641846  0.0764614   0.33839892  0.24971944  0.21767535 -0.00606994
 -0.09589911 -0.17018848  0.09225672 -0.40233688 -1.81273273  2.64841112
 -1.66497509  1.99069251  1.50688185  0.12648616  1.3901801  -0.09876184
  1.18534967 -1.44942995  0.69404872 -0.39920043 -0.6268766   0.18957096
  0.74027384 -1.8747652   0.72743134 -1.35764009 -1.28537221  0.        ]",0.14873411578702597,"[ 6.94195582e-04 -1.24605713e-03  3.11524023e-04  4.20851078e-04
 -3.12324565e-04 -4.27418901e-05]",-5.300413066201135,0.004989532473960929,0.8376191894902976,-0.042588353562969895,"[-0.11795099 -0.10785102 -0.06333195 -0.02551661  0.01095086  0.05612718
  0.10030931  0.12267073  0.1646159   0.16414747  0.15470296  0.04645702
 -0.07240477 -0.23580032 -0.29597373 -0.22619866 -0.20688159 -0.15557187
 -0.05319064  0.36512861  0.87128052  1.23899022  0.8942299  -0.12159722
  0.01993324]","[ 8.85790961e-04  1.20401932e-03 -8.23708621e-04  4.66831894e-04
 -5.00695431e-05 -1.25441974e-03]","[ 0.00769435 -0.0103112   0.00329596 -0.00013091  0.00132536  0.00768136
  0.00073494  0.00427067 -0.00291274  0.00261702 -0.00341201  0.00159883
  0.00026858  0.00026075  0.00039586  0.0010967  -0.00482236  0.00160384
 -0.00195524 -0.0006566 ]",0.08710802299613725,0.8376191894902976,"[ 0.00769435 -0.0103112   0.00329596 -0.00013091  0.00132536  0.00768136
  0.00073494  0.00427067 -0.00291274  0.00261702 -0.00341201  0.00159883
  0.00026858  0.00026075  0.00039586  0.0010967  -0.00482236  0.00160384
 -0.00195524 -0.0006566 ]"
ACN,"[ 0.22446064  0.14844818  0.12616917 -0.20066467 -0.07324956 -0.04427282
  0.25731871 -0.0143994  -0.09584344 -0.21987329 -0.04666426  0.1901488
  0.05433917 -0.16864798 -0.06772448 -0.17857102 -0.08675166  0.246456
  0.09458723  0.054276    0.03111669 -0.06646304  0.1173431  -0.06807791
 -0.00836082  0.13142567  0.1096652   0.0614257   0.04673301 -0.17103402
  0.10330913 -0.04609551 -0.10869136  0.08539389  0.95734965 -1.24728974
 -0.09747377 -0.12582538 -1.20623792  0.70988285  0.1880697  -0.50964494
  0.49120689 -0.58802753 -0.53672559  0.26453434 -0.69360509  0.86879157
 -0.22542417 -0.62782299  0.83768391 -0.96117282 -2.5268444   0.        ]",0.15108123542476234,[0.00041477 0.00050591 0.00061151 0.00057758 0.00026658 0.00057846],-5.017129785679768,0.006623510346976099,0.8382555370714144,-0.04097469256194974,"[-0.11751475 -0.10235007 -0.06614333 -0.02768813  0.02085284  0.05483848
  0.0962602   0.12363833  0.15898808  0.17325605  0.14518163  0.05098843
 -0.08985748 -0.25386766 -0.32049378 -0.22906334 -0.17923408 -0.13998563
 -0.04338732  0.36103564  0.90017593  1.23114581  0.95425738 -0.11554177
  0.00647603]",[ 0.000293    0.00070911 -0.00122493  0.00106799  0.00023251 -0.00181697],"[ 9.12544217e-03 -2.07201358e-03 -7.47965092e-03  4.55251272e-03
 -4.70829033e-03 -8.34619920e-04  2.02242144e-03  2.75680648e-04
 -2.73614932e-03  1.58160316e-03 -2.08126320e-03 -8.28197285e-04
  1.68267987e-03 -9.91300303e-05  3.37048225e-03 -7.11162708e-04
 -1.87597094e-03  1.61921194e-03 -7.51150299e-04 -5.79291369e-03]",0.08709550693881535,0.8382555370714144,"[ 9.12544217e-03 -2.07201358e-03 -7.47965092e-03  4.55251272e-03
 -4.70829033e-03 -8.34619920e-04  2.02242144e-03  2.75680648e-04
 -2.73614932e-03  1.58160316e-03 -2.08126320e-03 -8.28197285e-04
  1.68267987e-03 -9.91300303e-05  3.37048225e-03 -7.11162708e-04
 -1.87597094e-03  1.61921194e-03 -7.51150299e-04 -5.79291369e-03]"
ADBE,"[ 0.36086646  0.05584526  0.0788571  -0.19348868  0.12081692  0.04610603
  0.09729909  0.09500965 -0.0719198  -0.19069685 -0.13263465  0.19486537
 -0.08163083 -0.09586329 -0.09163887 -0.09835695 -0.01761194  0.24616782
  0.24070832  0.07915711  0.06696413 -0.11467071  0.07917778 -0.19529709
 -0.10500958  0.11509197  0.05969656  0.15417603  0.04558243 -0.18922193
  0.14439771  0.00829026 -0.08107845 -0.1617281   0.41532315 -0.75348687
 -0.91930003  1.07659525 -1.25172573  1.5311332   1.16571319 -1.16407658
  1.55284967 -1.37347602 -0.52942503  0.01828908 -1.02866887  0.66730062
 -0.33091752 -0.56808769  0.05821835  0.31150506 -2.16799923  0.        ]",0.14959011046523848,"[-7.71474327e-04  3.96760000e-04 -2.66409372e-04  3.08250757e-04
 -1.11812835e-04  1.60192175e-05]",-4.941195235993799,0.007146052047273898,0.8411484880971813,-0.04179649757903617,"[-0.11848992 -0.10221    -0.06096178 -0.02542814  0.01614895  0.05863357
  0.09710747  0.12580072  0.15486614  0.17365091  0.13895387  0.05628458
 -0.09121005 -0.2479286  -0.31399333 -0.22662562 -0.16599455 -0.13505698
 -0.04023536  0.35527249  0.88942718  1.20446981  0.94100838 -0.11718452
  0.0038538 ]",[ 0.00056795  0.00067122 -0.00130299  0.00118178  0.00038632 -0.00169255],"[ 0.008404   -0.00360834 -0.00609736  0.00220193 -0.00143077 -0.00075829
  0.00415586  0.00316584 -0.00497322  0.00470619 -0.00382855 -0.00065082
  0.00126864 -0.00083051  0.00225924 -0.00103584 -0.00153452 -0.0004785
  0.00305529 -0.00411713]",0.08664998405610798,0.8411484880971813,"[ 0.008404   -0.00360834 -0.00609736  0.00220193 -0.00143077 -0.00075829
  0.00415586  0.00316584 -0.00497322  0.00470619 -0.00382855 -0.00065082
  0.00126864 -0.00083051  0.00225924 -0.00103584 -0.00153452 -0.0004785
  0.00305529 -0.00411713]"
ADI,"[ 0.26665561  0.14199835  0.19649668  0.06501218 -0.20063272  0.05743172
  0.11068861 -0.0646093   0.04597317 -0.12690985 -0.19866181  0.10576241
  0.19862111  0.06459513 -0.24230534 -0.20377139 -0.19159372  0.11229649
  0.30321616 -0.01107159  0.17432077 -0.09188858  0.02131104  0.05447703
  0.09171992  0.182366   -0.19497664 -0.12039927  0.04315201 -0.22335963
  0.17298286 -0.03297466 -0.18263167  0.30403987  1.26330312 -1.22838325
  0.84252906 -1.01995383 -0.52172575 -0.83251716 -0.21981232 -1.06050122
 -1.17238595  0.42520981 -1.52976018  0.73060719 -0.99375733  1.66319817
 -0.95222251  0.84902845  0.41811618  1.175087   -2.07946499  0.        ]",0.13947748268725005,[-0.00038479  0.00018169  0.0001465  -0.00026449  0.00030157  0.00017051],-5.825624048550532,0.0029509620340675653,0.8391504253252045,-0.04102509136708945,"[-0.11597015 -0.09591099 -0.06927159 -0.02517535  0.01693134  0.05305399
  0.10077839  0.12719435  0.1532241   0.16831561  0.15134085  0.06493733
 -0.09980745 -0.25667511 -0.32839142 -0.23769878 -0.15925891 -0.14503327
 -0.02482547  0.35673329  0.88269778  1.26024158  0.98211932 -0.11191739
 -0.01211976]",[-0.00015916  0.00071194 -0.00139612  0.00111744  0.00029492 -0.00203116],"[ 0.00991204 -0.0011831  -0.00739878  0.00716556 -0.00709641  0.0009236
 -0.00191505 -0.00085292 -0.00419381 -0.00345471  0.0005565  -0.00380109
  0.00285079 -0.00101533  0.0056199  -0.00294049  0.00240781  0.00080169
  0.00554374 -0.0049931 ]",0.08700739344644595,0.8391504253252045,"[ 0.00991204 -0.0011831  -0.00739878  0.00716556 -0.00709641  0.0009236
 -0.00191505 -0.00085292 -0.00419381 -0.00345471  0.0005565  -0.00380109
  0.00285079 -0.00101533  0.0056199  -0.00294049  0.00240781  0.00080169
  0.00554374 -0.0049931 ]"
ADM,"[ 0.04288449  0.11825018  0.03533452 -0.0147807  -0.06509064  0.03971515
  0.06236077  0.11184996 -0.03352061 -0.12850046  0.29984076  0.16721718
 -0.13153262 -0.05586706 -0.05901724 -0.17454248 -0.10272622  0.18657797
  0.06811685 -0.1019159  -0.04056111 -0.01631817  0.22529472 -0.15314893
  0.06186577 -0.07458134  0.17076793  0.06478803 -0.0086469  -0.09325896
  0.02099943  0.08445137 -0.05615809  0.00513832  0.44239538 -0.61182014
 -0.2168179   0.12536852 -0.41222636  0.34845155 -0.10422511  0.34749636
  0.24346784  0.05752137  0.82850575 -1.08880839  0.44577977 -0.63368359
 -0.97917391 -0.53656848 -0.2852159  -1.17607977 -2.55174611  0.        ]",0.1382237227215061,"[-1.78794126e-03  1.43242160e-03 -3.37602357e-04  6.09413166e-05
  3.24216979e-04  4.69878859e-04]",-4.7460245666475895,0.008686157897470717,0.8344045950287063,-0.04128998019878702,"[-0.11950868 -0.09795046 -0.06603602 -0.0251571   0.01578867  0.05907147
  0.09882733  0.12838553  0.17362945  0.17229689  0.13678767  0.05799683
 -0.08986364 -0.25339498 -0.32199296 -0.23339499 -0.18162439 -0.16002814
 -0.05179145  0.36951364  0.92182433  1.21225252  0.97231939 -0.13501497
  0.0128913 ]",[ 0.00031604  0.00048678 -0.00102002  0.00089276  0.00054534 -0.00165305],"[ 0.00891872 -0.00355511 -0.00577544  0.00417832 -0.00400486  0.00153094
  0.00122456 -0.00041098 -0.00043217  0.0006485  -0.00012996  0.00259361
 -0.00215286  0.00331978 -0.00082774 -0.00294547 -0.00172236 -0.00137869
 -0.00117424 -0.00603102]",0.08659165372654987,0.8344045950287063,"[ 0.00891872 -0.00355511 -0.00577544  0.00417832 -0.00400486  0.00153094
  0.00122456 -0.00041098 -0.00043217  0.0006485  -0.00012996  0.00259361
 -0.00215286  0.00331978 -0.00082774 -0.00294547 -0.00172236 -0.00137869
 -0.00117424 -0.00603102]"
