,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 6.12160195e-02  4.08228980e-02 -2.82999325e-04 -2.38882243e-01
 -7.93941650e-02  2.06837370e-01 -1.76900801e-01  3.64042308e-02
 -1.42311385e-01  7.58279440e-03 -2.75598521e-02  1.55393194e-01
  7.80002981e-02 -1.39297437e-01 -2.41534104e-02 -3.39857712e-01
  3.16915742e-02 -3.57393098e-01  2.23352578e-01 -2.54515765e-01
  1.79413818e-01  2.02737917e-01 -5.34252880e-02 -1.15652077e-01
  8.91650684e-02 -1.96276106e-01 -2.69947726e-01  1.13386772e-01
  1.00978054e-01 -2.30144466e-01 -1.83692807e-01  1.22481499e-01
 -5.78371173e-02 -5.32501481e-02  5.95130958e-02 -6.80718240e-01
  7.17606437e-01 -1.54790338e+00  4.39770665e-01 -1.65696753e+00
 -1.18033889e+00 -2.67735834e-01 -2.02502844e+00  1.36321079e+00
 -9.72096798e-01  1.14146256e+00  1.01325129e+00 -6.41851100e-01
  1.53990260e+00 -1.04996045e+00  3.57055837e-01  6.51742150e-01
  4.49196608e-01  0.00000000e+00]",0.18038229433152023,[ 0.0029796   0.00060899  0.00041491  0.00069168 -0.00031241 -0.00043016],-4.424954879682123,0.011974751593212828,0.7860795221517507,-0.03681415119424925,"[-0.14289971 -0.12413185 -0.08762707 -0.03692481 -0.00465073  0.04741017
  0.08234506  0.13135916  0.17002185  0.20546718  0.21548297  0.17996833
  0.10490247 -0.07932495 -0.25438245 -0.41477871 -0.29116488 -0.26631588
 -0.21173984 -0.17273345  0.24271525  1.02257427  1.78633916  1.71229743
 -0.01067157]","[-2.09893033e-04  7.74008873e-04  2.04586165e-05  3.63309974e-05
 -3.63019578e-04  1.22164371e-03]","[ 0.00953633 -0.00322405 -0.0055199   0.00639123 -0.00596549  0.00427924
 -0.00377979 -0.00415052 -0.00161196 -0.00770999  0.00683144 -0.00202181
  0.0018096   0.0049505  -0.00044567  0.00357752 -0.0016978   0.00064805
  0.0039591   0.00032771]",0.08573781912522846,0.7860795221517507,"[ 0.00953633 -0.00322405 -0.0055199   0.00639123 -0.00596549  0.00427924
 -0.00377979 -0.00415052 -0.00161196 -0.00770999  0.00683144 -0.00202181
  0.0018096   0.0049505  -0.00044567  0.00357752 -0.0016978   0.00064805
  0.0039591   0.00032771]"
AAL,"[-0.17358184  0.09670363 -0.30672816 -0.18895205  0.00468939 -0.19810479
 -0.36788187  0.47123741 -0.19899144 -0.02894126 -0.27530129  0.07013392
 -0.08299076 -0.20722771 -0.00857453 -0.36413611 -0.23804831  0.16201509
  0.00740266 -0.09942876  0.30747034  0.13477614 -0.13854809 -0.13399107
 -0.04703715 -0.48634268  0.14154775  0.2154244   0.28895831 -0.16743186
  0.17079853  0.35871939 -0.32593281  1.90846596  1.40514199  0.27046438
  3.14286645 -1.66009883  2.73041349 -1.95426751  0.3845856   0.00595006
 -0.54317272  0.78589213  0.99185524 -0.40021474  1.62201714 -1.13276834
  0.44909219  0.45690396 -0.5691944   1.79360869  0.81568452  0.        ]",0.18516097955247707,"[ 1.36037973e-03  5.50003411e-04  3.22148979e-04  3.55363182e-06
  1.38805737e-04 -4.96627264e-05]",-5.602144458296981,0.003689942298565889,0.7812786321795578,-0.0361838524599986,"[-0.1498044  -0.12309966 -0.08556041 -0.04737487 -0.01034837  0.06119688
  0.08088442  0.13156172  0.16096343  0.20198685  0.20573465  0.17707457
  0.10478028 -0.07838003 -0.27473935 -0.37159217 -0.31193697 -0.24512882
 -0.18854987 -0.18645916  0.22127823  1.02261874  1.76841625  1.66865291
  0.01722369]","[-8.30735404e-05  1.35082489e-03  2.00045653e-04  9.51725765e-04
  2.17982077e-04  4.81576365e-04]","[ 0.01565663  0.0001758  -0.00216424  0.01325424 -0.00636334  0.01136033
 -0.00417301  0.00066022 -0.00116951 -0.00303394  0.00573841  0.00369868
 -0.00254079  0.00676118 -0.00233521  0.00077102  0.00293397 -0.00227953
  0.00746617  0.00067551]",0.08492440229217349,0.7812786321795578,"[ 0.01565663  0.0001758  -0.00216424  0.01325424 -0.00636334  0.01136033
 -0.00417301  0.00066022 -0.00116951 -0.00303394  0.00573841  0.00369868
 -0.00254079  0.00676118 -0.00233521  0.00077102  0.00293397 -0.00227953
  0.00746617  0.00067551]"
AAP,"[-2.50908266e-01 -3.09821029e-03 -3.14443135e-01 -2.13177853e-01
  1.09970158e-01 -3.36338874e-01 -2.51937579e-01  3.97595412e-01
 -2.43563690e-01 -5.53955934e-02 -1.85857967e-01 -8.21867905e-02
  1.38867666e-01 -8.22745652e-02  9.90112746e-02 -2.76936346e-01
 -3.51279527e-01  3.39850674e-01  1.00939072e-02  1.79198192e-01
  3.07978422e-01  1.88203908e-01 -1.43002497e-01 -1.60638310e-01
 -1.21433439e-01 -3.87225486e-01  1.41489437e-01  1.41449896e-01
  4.14603613e-01 -1.30946278e-01  3.37677428e-01  3.42145189e-01
 -2.63212487e-01  1.87463969e+00  1.51759668e+00  3.83228972e-01
  3.16771715e+00 -1.60923158e+00  2.90996910e+00 -2.14418391e+00
  8.27568783e-01 -8.14061875e-01  2.27203071e-02 -6.07361229e-01
  1.41299987e+00 -1.78246883e+00  1.39463841e+00 -2.17680889e+00
 -2.12644922e-01 -4.17878840e-01 -9.85543849e-01  4.87411288e-01
  7.55491292e-01  0.00000000e+00]",0.17936727007215456,"[ 8.88942533e-05  6.34378214e-04 -2.44876082e-04 -4.28924674e-04
  6.34814214e-05 -4.10438205e-04]",-5.278361040160371,0.00510078392560936,0.7796975458846593,-0.03712783856863624,"[-0.14986124 -0.12369438 -0.08278431 -0.05093496 -0.0073676   0.05884736
  0.07982412  0.13123177  0.16417023  0.19500573  0.21653968  0.18415869
  0.11151465 -0.07236348 -0.28174395 -0.35635434 -0.31427401 -0.21232875
 -0.18918011 -0.17567079  0.21005278  1.0132532   1.75420879  1.68197176
  0.01528443]",[-0.00025429  0.00170396  0.00041958  0.00134469  0.00018787  0.00067612],"[ 0.01552863  0.00046394 -0.00176083  0.01330295 -0.00618234  0.0118666
 -0.00473909  0.00195208 -0.00350502 -0.00140207  0.00158634  0.00487117
 -0.00640674  0.00609253 -0.0057644  -0.00079406  0.00011381 -0.00330582
  0.00406589  0.00051506]",0.08498751007339611,0.7796975458846593,"[ 0.01552863  0.00046394 -0.00176083  0.01330295 -0.00618234  0.0118666
 -0.00473909  0.00195208 -0.00350502 -0.00140207  0.00158634  0.00487117
 -0.00640674  0.00609253 -0.0057644  -0.00079406  0.00011381 -0.00330582
  0.00406589  0.00051506]"
AAPL,"[ 0.04589508 -0.0713729  -0.09775007 -0.39441593 -0.16203638  0.37843689
 -0.08406826 -0.04606712  0.00517022 -0.0651225   0.03015388  0.10163344
  0.28407096 -0.20762091  0.0095581  -0.43017817 -0.08732328 -0.35171987
  0.35284757 -0.28099333  0.33968     0.16547865 -0.05832363 -0.15101262
  0.11693097 -0.18869605 -0.29291572  0.1110364   0.23678119 -0.12143296
 -0.01010316  0.22065954 -0.27343479 -0.12106771  0.16454175 -1.53418751
  0.70275837 -2.60200602  0.21838289 -2.57316273 -2.21180817 -0.66422252
 -2.74585278  0.86536807 -0.8358935  -0.04953741  1.01090387 -1.79965537
  0.82314479 -0.98154141  0.33274379  0.37113314  3.11020168  0.        ]",0.17353495781512251,"[ 1.67300162e-03  9.06197058e-04  1.38618429e-04  5.44807127e-04
 -1.57898006e-04 -8.76830226e-05]",-4.921977140846726,0.007284713694113011,0.785766256425838,-0.037901565853835084,"[-0.14515068 -0.12775292 -0.0894866  -0.03246311 -0.0020684   0.04468927
  0.08840595  0.12835341  0.17247493  0.20322158  0.22554251  0.17596254
  0.10656942 -0.08602164 -0.26283689 -0.41442052 -0.28034622 -0.26982902
 -0.18948675 -0.1793689   0.23877666  1.01842712  1.79073815  1.71005128
 -0.01188907]",[-0.00017427  0.00120564  0.00037975  0.00056859 -0.0001189   0.00054141],"[ 0.00937176 -0.00298389 -0.00813501  0.00640464 -0.00904834  0.00356187
 -0.00631197 -0.0070571  -0.00253597 -0.00982841  0.00544717 -0.0013262
 -0.00174278  0.00462196 -0.00380446  0.00144244 -0.00168067  0.00071601
  0.00322853  0.008366  ]",0.08668383572767972,0.785766256425838,"[ 0.00937176 -0.00298389 -0.00813501  0.00640464 -0.00904834  0.00356187
 -0.00631197 -0.0070571  -0.00253597 -0.00982841  0.00544717 -0.0013262
 -0.00174278  0.00462196 -0.00380446  0.00144244 -0.00168067  0.00071601
  0.00322853  0.008366  ]"
ABBV,"[-0.03118679  0.04779064 -0.24510005 -0.4200034  -0.11505483  0.14981802
 -0.22646439  0.41142829 -0.01303955 -0.12272687 -0.17900379  0.0530644
  0.09332792 -0.35424585  0.01400653 -0.41480043 -0.21494811 -0.31546832
  0.22899409 -0.19931429  0.47341811  0.14032971 -0.16722598 -0.25812986
  0.13230217 -0.38801679 -0.17464494  0.14079143  0.16746937 -0.17213529
 -0.02601689  0.37726743 -0.22666309  0.61430732  0.49551095 -0.72784398
  1.7693881  -2.46421194  1.51374861 -2.97960635 -1.03260916 -1.02579501
 -2.50481427  0.9631658  -0.92423163  0.13421898  1.29452018 -1.93414278
  0.90694792 -0.63121366 -0.80558222  2.35101369  1.6972109   0.        ]",0.1825064743269239,"[ 1.05388202e-03  4.97413904e-04  9.78302267e-05  3.37243664e-04
 -9.16031510e-05 -3.50682257e-05]",-4.9949613667767725,0.006771982717434322,0.7841901704635691,-0.036712463951794484,"[-0.14853759 -0.12836836 -0.08843813 -0.03848755 -0.00595144  0.05919759
  0.08781232  0.12718843  0.16488902  0.20173347  0.21470974  0.16846426
  0.10621625 -0.08310402 -0.27369216 -0.41143339 -0.28874679 -0.25884846
 -0.16581589 -0.18497786  0.21804808  1.00095743  1.80262288  1.67920787
 -0.00284006]",[-0.00018032  0.001005    0.00024176  0.00054162  0.0002385   0.00064583],"[ 0.01168647 -0.00216799 -0.00551461  0.00942093 -0.00859126  0.00746506
 -0.00727458 -0.0035711  -0.00385885 -0.00896745  0.00588325 -0.00177978
 -0.00132615  0.00547889 -0.00426726  0.00190546 -0.00033978 -0.0032118
  0.00913655  0.0040952 ]",0.08564215300865385,0.7841901704635691,"[ 0.01168647 -0.00216799 -0.00551461  0.00942093 -0.00859126  0.00746506
 -0.00727458 -0.0035711  -0.00385885 -0.00896745  0.00588325 -0.00177978
 -0.00132615  0.00547889 -0.00426726  0.00190546 -0.00033978 -0.0032118
  0.00913655  0.0040952 ]"
ABT,"[-1.11523498e-01  7.24061343e-03 -1.47371854e-01 -2.37076733e-01
  3.09234516e-04 -6.75258185e-02 -1.86224673e-01  2.07698100e-01
 -1.59095247e-01 -4.47273880e-02 -7.06089394e-02  2.15682906e-02
  1.22568085e-01 -8.36656874e-02  5.15170897e-02 -2.62179538e-01
 -1.71025146e-01 -5.47104406e-02  9.58989182e-02 -2.56754496e-02
  2.37938506e-01  1.62068631e-01 -1.03307217e-01 -1.51991513e-01
 -3.55229557e-02 -2.55971309e-01 -5.63454155e-02  1.11242099e-01
  2.18506663e-01 -1.97178249e-01  6.04836035e-02  2.20877391e-01
 -1.46372875e-01  7.45127577e-01  6.26243229e-01 -1.37849571e-01
  1.63785124e+00 -1.36916692e+00  1.49997560e+00 -1.72408250e+00
 -6.60097611e-02 -6.03708479e-01 -8.42679848e-01  2.15991324e-01
  2.74099390e-01 -3.95262299e-01  1.24321252e+00 -1.52964969e+00
  7.86783439e-01 -8.14786110e-01 -2.28467292e-01  8.36967753e-01
  8.24322492e-01  0.00000000e+00]",0.18525615979783844,"[ 1.23366373e-03  6.81541166e-04  4.55291540e-04 -4.08507805e-04
  4.29392102e-04  3.48911166e-05]",-4.684994524778544,0.009232785163636653,0.7825475332868914,-0.03707811299474922,"[-0.14612038 -0.12417001 -0.08555773 -0.04398176 -0.0052543   0.05283065
  0.08240286  0.13052878  0.16855614  0.19962055  0.21675053  0.18363063
  0.10905464 -0.07313407 -0.26881311 -0.38949609 -0.30476553 -0.23828091
 -0.20100133 -0.17859255  0.2244498   1.01600448  1.76541045  1.70221384
  0.00245424]",[-0.00027153  0.00112429  0.00019264  0.00064661 -0.00012681  0.00099818],"[ 0.01200979 -0.0018153  -0.00365978  0.0089781  -0.00545182  0.00756454
 -0.00382785 -0.0008289  -0.00273506 -0.00415437  0.00365372  0.00148443
 -0.00245968  0.00568949 -0.00348885  0.00178704 -0.0010476  -0.00103607
  0.0048762   0.00100602]",0.0853962818974349,0.7825475332868914,"[ 0.01200979 -0.0018153  -0.00365978  0.0089781  -0.00545182  0.00756454
 -0.00382785 -0.0008289  -0.00273506 -0.00415437  0.00365372  0.00148443
 -0.00245968  0.00568949 -0.00348885  0.00178704 -0.0010476  -0.00103607
  0.0048762   0.00100602]"
ACN,"[-0.14448685 -0.06969571 -0.16676311 -0.2608375  -0.00986389 -0.06936177
 -0.26656275  0.06064706 -0.3058239   0.02607322  0.07616888  0.09026877
  0.2340664  -0.00644238  0.05143392 -0.36561094 -0.19782182 -0.02180246
  0.10364214 -0.03803282  0.19166574  0.28154926 -0.10814767 -0.16948841
 -0.10677611 -0.35508975 -0.07343344  0.1832966   0.39528705 -0.3417304
  0.09694212  0.25534286 -0.24690219  1.16005085  0.82656912 -0.06721507
  2.18132663 -1.58141499  2.22232574 -2.0979231   0.07556278 -0.67228831
 -0.73381081  0.26458838  0.82524817 -0.47891158  1.88333266 -1.86158473
  1.43686919 -1.2534669   0.73196187  0.04879139  2.14614927  0.        ]",0.17241304464443089,[0.00166427 0.00170371 0.00017828 0.00026619 0.00017638 0.00014833],-4.724484745021236,0.008875285767170492,0.7818735347153186,-0.03781557242462575,"[-1.46516796e-01 -1.24743105e-01 -8.56980781e-02 -4.39739993e-02
 -7.70550438e-03  4.81902868e-02  7.72970824e-02  1.33459350e-01
  1.74100964e-01  2.02012700e-01  2.22607615e-01  1.87258105e-01
  1.08925401e-01 -8.01909567e-02 -2.69327543e-01 -3.86012437e-01
 -3.05426968e-01 -2.39105466e-01 -2.08811383e-01 -1.57844047e-01
  2.22772906e-01  1.00923382e+00  1.74785309e+00  1.68747215e+00
  1.36356358e-03]","[-4.77765889e-05  1.67724015e-03 -1.72967322e-04  6.90667904e-04
 -2.13052988e-05  7.45774663e-04]","[ 0.01328933 -0.00129488 -0.00344607  0.01054431 -0.00605854  0.00966604
 -0.00484207 -0.00038914 -0.00304594 -0.00367804  0.0039336   0.00310271
 -0.00269956  0.00751027 -0.00437678  0.00373496 -0.00243002  0.00187102
  0.00249141  0.00486961]",0.08581111962919431,0.7818735347153186,"[ 0.01328933 -0.00129488 -0.00344607  0.01054431 -0.00605854  0.00966604
 -0.00484207 -0.00038914 -0.00304594 -0.00367804  0.0039336   0.00310271
 -0.00269956  0.00751027 -0.00437678  0.00373496 -0.00243002  0.00187102
  0.00249141  0.00486961]"
ADBE,"[-1.02232240e-01  2.20814448e-02 -1.43190962e-01 -3.30038359e-01
  9.35134517e-03 -2.21397786e-02 -1.62342462e-01  2.06952379e-01
 -1.56796831e-01 -8.77941431e-02 -9.42411004e-02 -2.05519210e-03
  2.15117732e-01 -8.37323138e-02  9.94412808e-02 -3.04285543e-01
 -1.89473406e-01 -1.67561335e-01  2.26016010e-01 -2.57579252e-02
  3.31157251e-01  1.82580830e-01 -1.14878335e-01 -1.72985388e-01
 -8.42571410e-03 -2.12787322e-01 -1.83481611e-01  8.47972349e-02
  2.33965603e-01 -2.18012662e-01  2.42652885e-02  2.40486525e-01
 -1.08666180e-01  4.93810379e-01  4.72288178e-01 -3.62567661e-01
  1.50813293e+00 -1.71766355e+00  1.25217253e+00 -2.11899826e+00
 -5.22287951e-01 -8.28874951e-01 -1.48618282e+00  3.40027445e-01
 -7.81674592e-02 -4.59382741e-01  1.45228355e+00 -2.24731783e+00
  9.00410438e-01 -1.53213166e+00 -7.13126299e-01  7.51415482e-01
  6.72720121e-01  0.00000000e+00]",0.188870575177533,"[ 2.94339749e-03  5.11618803e-04  4.42225199e-04 -2.59906499e-04
 -4.81012094e-05 -9.70915083e-04]",-4.927441680308698,0.00724501465593107,0.7827375107864961,-0.036936931831562325,"[-0.14603753 -0.1262977  -0.08532259 -0.04288994 -0.00444931  0.05286189
  0.08247424  0.12901197  0.16756781  0.1987946   0.22095443  0.18330363
  0.11195454 -0.07582941 -0.27020877 -0.3989146  -0.29186068 -0.23845681
 -0.18744793 -0.17576508  0.22019701  1.01151931  1.77093362  1.70749315
 -0.00544526]","[-2.99954710e-04  1.17779389e-03  1.54854005e-04  5.93688225e-04
 -9.02515885e-05  1.06644044e-03]","[ 0.01125105 -0.00219525 -0.00438758  0.00861624 -0.00643179  0.00673633
 -0.00495237 -0.00215207 -0.00329844 -0.00603842  0.00395772  0.00052683
 -0.00275721  0.0061807  -0.00549237  0.00205444 -0.00319871 -0.00252434
  0.00466794  0.00097244]",0.08558621042818644,0.7827375107864961,"[ 0.01125105 -0.00219525 -0.00438758  0.00861624 -0.00643179  0.00673633
 -0.00495237 -0.00215207 -0.00329844 -0.00603842  0.00395772  0.00052683
 -0.00275721  0.0061807  -0.00549237  0.00205444 -0.00319871 -0.00252434
  0.00466794  0.00097244]"
ADI,"[-0.10863812 -0.01824851 -0.30214353 -0.33606581  0.0123797  -0.13219729
 -0.30359792  0.52085287 -0.212402   -0.04625893 -0.13158075 -0.01119375
  0.1021671  -0.32052592  0.02362676 -0.38458349 -0.31906439  0.01413444
  0.01571028  0.07184675  0.38186859  0.29244186 -0.2134232  -0.32837426
  0.04634422 -0.5475871  -0.01772816  0.17272645  0.32076051 -0.22760418
  0.13808463  0.41734139 -0.18491175  1.49699396  1.1292591   0.0743789
  2.99640559 -2.24569561  3.15669207 -3.31063585  0.51669458 -1.80812423
 -1.35102216 -0.13325857 -0.32149219 -0.53439018  1.10996328 -1.79718246
  0.67582557 -0.66965419 -0.6058446   1.65657591  0.84254125  0.        ]",0.18118361170365532,[ 0.00152517  0.00151426 -0.0001583   0.00055182 -0.00019823 -0.00016186],-5.287284623341545,0.0050554691417836195,0.782606530333406,-0.03732748565722147,"[-0.14976193 -0.12648581 -0.08518658 -0.04574341 -0.00845936  0.06259389
  0.08099694  0.13112118  0.16662638  0.19830629  0.21501663  0.17073756
  0.10683397 -0.07967488 -0.28033284 -0.38288425 -0.31027519 -0.22538821
 -0.17891146 -0.15862479  0.20492464  0.98187824  1.78965794  1.65538919
  0.00627973]",[-0.00015203  0.00143805  0.00016917  0.00084492  0.00036621  0.00082265],"[ 0.01439699 -0.00053158 -0.00284793  0.01289336 -0.00792871  0.01238227
 -0.00806512  0.00100048 -0.00641354 -0.00538478  0.00286146 -0.00016379
 -0.00315294  0.00500106 -0.00422665  0.00173039 -0.00049244 -0.00273683
  0.00732473  0.00114083]",0.08491234273684951,0.782606530333406,"[ 0.01439699 -0.00053158 -0.00284793  0.01289336 -0.00792871  0.01238227
 -0.00806512  0.00100048 -0.00641354 -0.00538478  0.00286146 -0.00016379
 -0.00315294  0.00500106 -0.00422665  0.00173039 -0.00049244 -0.00273683
  0.00732473  0.00114083]"
ADM,"[ 0.04508191 -0.03287147 -0.06327166 -0.29548042 -0.05816611  0.15727438
 -0.26101877  0.07110012 -0.27472592  0.05387775  0.05714295  0.16230411
  0.16598605 -0.18467362 -0.02542632 -0.43920686 -0.05005254 -0.29278072
  0.1824948  -0.16710024  0.19831311  0.36121591 -0.10650997 -0.2156139
  0.08171521 -0.37212021 -0.27364703  0.17037755  0.25934167 -0.33367474
 -0.12310928  0.21738116 -0.09363511  0.44610808  0.40321287 -0.53416987
  1.60902307 -2.02863534  1.63698485 -2.62408959 -0.71109171 -1.06684741
 -2.11619232  1.01170668 -0.99256702  0.95413051  1.21842831 -0.99109722
  1.8500808  -1.44491528  0.73853781  0.28687802  0.98609095  0.        ]",0.18665397562123273,"[ 4.16276885e-04  1.09074176e-03 -2.73472847e-04 -3.59357205e-04
  8.38920029e-05 -3.95152487e-04]",-4.7354616087289765,0.008778395712268012,0.7857496294844889,-0.037526184417214316,"[-0.14434572 -0.1254655  -0.08697956 -0.03821663 -0.00711763  0.04844315
  0.07794322  0.1336374   0.1733325   0.20536501  0.21977569  0.17719398
  0.10462909 -0.08527135 -0.2596044  -0.40836939 -0.29519147 -0.25505374
 -0.20947924 -0.14621589  0.23172178  0.99990844  1.78650288  1.68447196
 -0.01071433]","[-5.28404259e-05  1.25877161e-03 -1.98525885e-04  1.45781506e-04
 -1.08650795e-04  1.11464848e-03]","[ 0.01109713 -0.00232772 -0.00499857  0.00896314 -0.00731594  0.00774103
 -0.00640066 -0.00272616 -0.00408101 -0.00777306  0.00595154 -0.00205491
  0.00115399  0.00538245 -0.00144308  0.00469801 -0.00289824  0.00156667
  0.00292722  0.0019389 ]",0.08571159179768147,0.7857496294844889,"[ 0.01109713 -0.00232772 -0.00499857  0.00896314 -0.00731594  0.00774103
 -0.00640066 -0.00272616 -0.00408101 -0.00777306  0.00595154 -0.00205491
  0.00115399  0.00538245 -0.00144308  0.00469801 -0.00289824  0.00156667
  0.00292722  0.0019389 ]"
