,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 4.26324312e-02  6.95305620e-02  6.97274009e-02  4.21622260e-02
  1.43091279e-01  3.55975231e-02 -2.60398633e-01  2.13115970e-01
  4.05438777e-01  7.62251090e-02  2.62049310e-02 -1.01746814e-02
 -2.80208720e-01  6.19049860e-02  3.27370743e-01  9.52607124e-02
  6.39722270e-02  2.89507295e-01 -1.51326913e-01  7.70060725e-03
  9.51880567e-02  7.44593224e-02 -2.99030614e-01 -1.36633375e-01
  1.24607920e-01 -2.04036016e-03 -2.68401301e-01  7.03129532e-02
  2.86042024e-01  2.78862639e-02  5.93842094e-02 -1.70157175e-01
 -1.78472878e-01 -4.29442637e-01 -1.17547730e+00  1.55276397e+00
 -1.11981397e+00  1.79309919e+00  7.38614309e-01  2.00743962e-01
  1.71281070e+00 -6.41672293e-01  3.81448444e-01 -4.28056208e-01
 -1.81964005e-01  3.22372749e-01  2.63011210e-02  4.42133263e-01
  1.20230226e+00 -1.70334567e+00  1.24646834e+00 -2.26384129e+00
 -1.05666557e+00  0.00000000e+00]",0.15483912821000995,[ 0.00057609 -0.00013484  0.00017439  0.00074693 -0.00022011  0.00030859],-4.911361045434968,0.007362460865246687,0.8311291413171935,-0.03632088244526835,"[-0.11839799 -0.09336584 -0.0580127  -0.02388512  0.00947768  0.06657549
  0.11357603  0.14367338  0.16474813  0.17152531  0.13057753  0.06273599
 -0.05880507 -0.23934157 -0.31048644 -0.21567331 -0.19780339 -0.15363647
 -0.03620736  0.39968483  0.84302446  1.21017231  1.00758574 -0.12725463
 -0.01074474]","[-3.94954914e-04  1.51499782e-03 -2.01939034e-04 -9.58015151e-05
 -1.06599906e-03  1.00703069e-03]","[ 0.00708722 -0.00978492  0.00127785  0.00176617 -0.00016717  0.0047513
  0.00019535  0.00565845 -0.00231518  0.00170481  0.00011903  0.00184064
 -0.00029453  0.00074286  0.00089668  0.00224953 -0.00467104  0.00516609
 -0.00433556 -0.00400496]",0.08499371733388676,0.8311291413171935,"[ 0.00708722 -0.00978492  0.00127785  0.00176617 -0.00016717  0.0047513
  0.00019535  0.00565845 -0.00231518  0.00170481  0.00011903  0.00184064
 -0.00029453  0.00074286  0.00089668  0.00224953 -0.00467104  0.00516609
 -0.00433556 -0.00400496]"
AAL,"[-0.11851541  0.18464307  0.09778348  0.03354128 -0.23508346 -0.02293334
  0.09006528 -0.16306644 -0.21561548  0.20339777  0.07728696 -0.05879937
 -0.1539463  -0.11580543 -0.26552247 -0.26376064 -0.22089593 -0.28423326
 -0.03469782 -0.04423508 -0.11578104 -0.07876191  0.0858297  -0.12749173
 -0.26092434  0.09847233  0.07989325 -0.03394719 -0.15152101 -0.20405951
 -0.01193186 -0.02891448  0.17970519  0.22354199  1.61223409 -2.3549278
  0.7600931  -0.79330723 -1.83973786  0.70661031 -0.18035126 -0.71836047
 -0.35146007  0.45803941 -1.27919977  0.91640711  0.09860459  0.44572783
 -0.26699849  0.9424666   0.77117694 -1.21069173  0.26310898  0.        ]",0.15108139522393285,[ 0.00011322  0.00012934  0.00025962 -0.00017037  0.00027238  0.00026515],-6.01845733024871,0.002433420665401964,0.8278840718741747,-0.035311220424910104,"[-0.1176757  -0.09326292 -0.06784762 -0.02536584  0.01978089  0.05396059
  0.0930165   0.14789502  0.16616037  0.17155066  0.13452088  0.05336832
 -0.09631351 -0.26096727 -0.33008756 -0.26571837 -0.18890095 -0.16995264
 -0.05988436  0.38081704  0.91602458  1.22299285  0.91387156 -0.11671269
  0.01092883]",[-0.00054935  0.00021663 -0.00082187 -0.00018504 -0.0006988   0.00187836],"[ 0.00894498 -0.00147455 -0.00962696  0.00662198 -0.00707182 -0.00208676
  0.00118278 -0.00050099 -0.00189019 -0.00013173  0.00343303 -0.00130838
  0.00172118  0.00033763  0.00020388 -0.00159814  0.00382804  0.0029324
 -0.00245087  0.00056502]",0.08483727276664133,0.8278840718741747,"[ 0.00894498 -0.00147455 -0.00962696  0.00662198 -0.00707182 -0.00208676
  0.00118278 -0.00050099 -0.00189019 -0.00013173  0.00343303 -0.00130838
  0.00172118  0.00033763  0.00020388 -0.00159814  0.00382804  0.0029324
 -0.00245087  0.00056502]"
AAP,"[-2.21725239e-02  1.81837549e-01  2.40861529e-02  4.37803018e-02
 -1.28689183e-01  1.32974203e-01  3.87428710e-02  9.86925700e-04
  6.27242157e-02 -7.94949859e-02 -4.97293753e-02 -7.83283009e-02
 -4.17421953e-02  1.82254466e-01 -2.15785958e-02  1.58678565e-01
  2.02952051e-03 -4.54437748e-02 -1.85528646e-02  1.34087469e-01
  9.18220761e-02 -4.55871731e-02 -4.65308762e-02  4.94922099e-02
 -1.10039937e-01  2.59654588e-01  1.16998207e-01 -8.93578897e-02
 -8.36474091e-02  5.13666463e-02 -2.93538585e-02 -9.13383259e-02
  7.61856870e-02  1.32998510e-01  1.09142313e-01  5.13463465e-01
  5.53980388e-01 -5.50243362e-01  1.08795258e+00 -1.36336851e+00
 -1.44510289e-01 -6.91733029e-01 -1.23018990e+00  1.97293712e-01
 -1.45910852e+00  1.25725101e+00 -9.75418216e-01  1.52651840e+00
  3.32331074e-01  5.25082358e-01  1.05081825e+00  3.03479946e-01
  7.18465871e-01  0.00000000e+00]",0.15241428458318657,"[-5.70104432e-04  8.97137631e-04 -9.25484951e-05 -3.31094720e-04
  3.89977482e-04  3.81292192e-04]",-5.501428381188472,0.0040809381380998285,0.8298241497453872,-0.035283120071724475,"[-0.11940134 -0.09313816 -0.06514939 -0.02077473  0.01828237  0.05926918
  0.10219747  0.13748689  0.16125249  0.16912079  0.14088022  0.07013552
 -0.08201079 -0.23649669 -0.31375511 -0.24452365 -0.18438372 -0.14294673
 -0.03550753  0.38559469  0.89436865  1.24852376  0.94423712 -0.10144527
  0.01401812]",[-0.00071562  0.00054005 -0.00013571 -0.00032498 -0.00086591  0.00166024],"[ 8.67332182e-03 -5.92967885e-03 -1.81559654e-03  6.29565238e-03
 -6.44562170e-03  5.56936719e-03 -4.43162502e-03 -3.00075276e-04
 -2.20618448e-03 -2.38126646e-03  1.77172876e-03 -2.10149937e-03
  2.27609571e-03 -2.54574522e-03  3.58836360e-03  8.31671737e-05
  1.68892549e-03  4.47007837e-03  2.00214072e-03  1.28334524e-03]",0.08482417490695632,0.8298241497453872,"[ 8.67332182e-03 -5.92967885e-03 -1.81559654e-03  6.29565238e-03
 -6.44562170e-03  5.56936719e-03 -4.43162502e-03 -3.00075276e-04
 -2.20618448e-03 -2.38126646e-03  1.77172876e-03 -2.10149937e-03
  2.27609571e-03 -2.54574522e-03  3.58836360e-03  8.31671737e-05
  1.68892549e-03  4.47007837e-03  2.00214072e-03  1.28334524e-03]"
AAPL,"[ 0.14727779  0.21543904  0.15615393  0.11177276 -0.26167666  0.21845596
  0.08607152 -0.01986586  0.13184543 -0.12880586 -0.15797696 -0.10399068
 -0.07780924 -0.44417405  0.18711428 -0.06778555 -0.22181376 -0.02432022
 -0.14635825  0.23196928  0.08417752  0.05399768  0.1638071   0.02960255
 -0.28397426  0.02659597 -0.30093525  0.25931324  0.18543895 -0.04590224
 -0.02742989 -0.2338119   0.00530278 -0.34784554  0.17410809 -0.34689307
 -1.03804115  1.78098807 -1.05328028  1.8009555   1.4816493  -1.37189929
  1.93782497 -1.58842926 -1.17413764  1.10023226 -0.73617567 -0.1016047
  0.7205698   0.19569567 -0.61421349  1.19347518  1.85144578  0.        ]",0.15546369466469898,"[-6.24387475e-04  8.01374449e-04 -8.74736823e-05 -1.44461474e-04
  3.33867823e-04  5.02808379e-04]",-5.110008549613655,0.006036031317643188,0.8332364077761665,-0.03486492657920516,"[-0.11653123 -0.09162557 -0.06840727 -0.0184825   0.02014639  0.05838981
  0.10488208  0.13597883  0.15667189  0.16724551  0.13882667  0.03625512
 -0.06799453 -0.2486566  -0.330923   -0.23910338 -0.19874726 -0.13070593
 -0.03567556  0.39585868  0.9273064   1.24930534  0.89709719 -0.12507656
 -0.01071247]","[ 2.33051006e-05  1.17541874e-03 -2.93281754e-04 -2.33123838e-04
 -1.30207062e-03  1.47283783e-03]","[ 7.33890063e-03 -5.83307046e-03 -4.03042932e-03  1.88212440e-03
 -1.24788232e-04  7.93766125e-05  4.61841197e-03  5.06542187e-03
 -3.97795071e-03  5.49963372e-03 -2.29622460e-03 -9.28194940e-04
  2.17024883e-03 -1.40615882e-03 -6.53867471e-04  9.44735554e-04
  1.15869364e-03 -3.81246999e-04  4.66073059e-03  5.10010242e-03]",0.08408391184002682,0.8332364077761665,"[ 7.33890063e-03 -5.83307046e-03 -4.03042932e-03  1.88212440e-03
 -1.24788232e-04  7.93766125e-05  4.61841197e-03  5.06542187e-03
 -3.97795071e-03  5.49963372e-03 -2.29622460e-03 -9.28194940e-04
  2.17024883e-03 -1.40615882e-03 -6.53867471e-04  9.44735554e-04
  1.15869364e-03 -3.81246999e-04  4.66073059e-03  5.10010242e-03]"
ABBV,"[ 7.49737592e-02  8.30295951e-02  4.89288894e-02  2.12395893e-02
  5.34791084e-02  5.01447281e-02 -2.28779083e-01  1.81521036e-01
  3.46959607e-01 -3.07584236e-02 -4.55435848e-02  2.49627606e-05
 -2.69636764e-01 -5.21789303e-02  3.15855731e-01  1.20396944e-01
 -1.99115003e-04  3.22528723e-01 -1.29765500e-01  1.32633974e-01
  1.11957608e-01  4.09719558e-02 -3.17268678e-01 -6.55475637e-02
  2.41498909e-02  1.59796119e-02 -3.90816895e-01  1.38257928e-01
  2.08358144e-01 -7.08500689e-02 -4.86233390e-02 -1.56521645e-01
 -1.66720524e-02 -4.79287685e-01 -1.15873861e+00  1.55180409e+00
 -1.29892521e+00  1.75293894e+00  1.18838280e+00 -1.60422359e-01
  1.57600840e+00 -8.06692986e-01 -1.73828315e-02  2.04270705e-01
 -2.48334198e-01  5.66989628e-01  5.37302369e-01 -6.05609924e-02
  9.55144955e-01 -7.71145798e-01  8.24762518e-01 -1.62533656e+00
  8.37094620e-01  0.00000000e+00]",0.16088798138223293,[-0.00109749  0.0013396  -0.00085483  0.00038941 -0.00023792  0.00010866],-4.72687075442518,0.008854134495468515,0.8317804057207847,-0.03617325787574678,"[-0.11889007 -0.09388471 -0.06037177 -0.02338717  0.01041888  0.06528995
  0.1115587   0.13960995  0.16180213  0.17163574  0.13086518  0.05670012
 -0.0600197  -0.23779512 -0.31483764 -0.21165279 -0.19534209 -0.13886596
 -0.03478502  0.39438874  0.84178783  1.22510008  0.97952812 -0.12567108
 -0.0186954 ]",[-0.00026667  0.00132372 -0.00044238 -0.00038085 -0.0010689   0.00147596],"[ 0.006972   -0.00969782  0.00122236  0.00129207 -0.00022684  0.00592964
 -0.00075765  0.00528765 -0.00277543  0.00064344  0.00178911  0.00159655
  0.0001869   0.00208391 -0.00045798  0.00152135 -0.00221147  0.0038247
 -0.00257446  0.00114808]",0.08464432561637458,0.8317804057207847,"[ 0.006972   -0.00969782  0.00122236  0.00129207 -0.00022684  0.00592964
 -0.00075765  0.00528765 -0.00277543  0.00064344  0.00178911  0.00159655
  0.0001869   0.00208391 -0.00045798  0.00152135 -0.00221147  0.0038247
 -0.00257446  0.00114808]"
ABT,"[ 1.18345864e-01  5.20960184e-02  7.11344528e-02  4.99195835e-02
  1.43698629e-01  8.26984885e-02 -2.31247407e-01  2.41277953e-01
  4.46758214e-01 -6.10253982e-02 -7.45508142e-02 -3.13693484e-03
 -2.35043486e-01 -5.96980782e-02  4.66266497e-01  1.61850727e-01
  3.73536147e-02  3.79640869e-01 -1.74549385e-01  9.30276348e-02
  1.56179513e-01  8.12616349e-02 -2.77606602e-01 -7.17828750e-02
  1.07517758e-01 -1.72018839e-02 -3.75301597e-01  1.71476851e-01
  3.38091788e-01  3.28461411e-02  2.22942766e-03 -2.11546618e-01
 -1.79200722e-01 -6.05514027e-01 -1.66462191e+00  2.20926397e+00
 -1.68370069e+00  2.49862868e+00  1.14079862e+00  3.65866218e-01
  2.03558181e+00 -6.93511402e-01  9.18362684e-01 -8.04080157e-01
  6.74897574e-02  1.87358785e-01 -9.29452138e-02  1.69921335e-01
  1.11878403e+00 -1.38977451e+00  7.28438554e-01 -1.22440394e+00
 -2.71649150e-02  0.00000000e+00]",0.15185249282303065,"[ 6.01449338e-04 -8.48072683e-04  3.29782242e-04  2.79031907e-04
 -1.57359396e-04 -3.34718771e-05]",-5.316152597782529,0.004911614375760423,0.8326537992916941,-0.036444540415577625,"[-0.11841244 -0.09327923 -0.05798413 -0.02254641  0.01045842  0.06738444
  0.11507001  0.13856801  0.16069661  0.17123675  0.13307494  0.0564454
 -0.05030029 -0.23513959 -0.312151   -0.20623313 -0.1994491  -0.14133916
 -0.02866116  0.39950166  0.84666414  1.22243446  0.99906753 -0.12889649
 -0.01689346]",[-0.00018174  0.00167243 -0.00014641 -0.00025643 -0.00121399  0.00103632],"[ 0.00659957 -0.01124286  0.00308511  0.0003012   0.001742    0.00581951
  0.00079221  0.00682463 -0.00256302  0.00301164 -0.0009957   0.00251287
 -0.00072647  0.00056481  0.00032126  0.00202356 -0.00399091  0.00376556
 -0.00127279 -0.00125083]",0.08476717580231699,0.8326537992916941,"[ 0.00659957 -0.01124286  0.00308511  0.0003012   0.001742    0.00581951
  0.00079221  0.00682463 -0.00256302  0.00301164 -0.0009957   0.00251287
 -0.00072647  0.00056481  0.00032126  0.00202356 -0.00399091  0.00376556
 -0.00127279 -0.00125083]"
ACN,"[-0.06296114  0.14748573  0.06352758  0.09361974 -0.07851674  0.10117517
  0.08270128 -0.04905213  0.04198893  0.15419109  0.07727994 -0.10582966
  0.02268013  0.08481519 -0.12202179 -0.07522039  0.0164054  -0.24102068
 -0.05681404 -0.07880961 -0.0369352   0.05350994  0.20114724 -0.06621685
 -0.04577987  0.07342393  0.24647926 -0.09735932  0.04920767  0.15604251
  0.17582094 -0.04429841 -0.16495356  0.20430219  0.95929636 -1.02408893
  0.69029735 -0.25733501 -1.41943435  0.78481171  0.14422547 -0.49287931
  0.59456305 -1.18566251 -1.15489216  0.61857299 -1.24704795  1.11595421
  0.61510047 -0.95524557  0.48844762  0.02492235 -2.31174372  0.        ]",0.16313628800800864,"[ 8.12536853e-04 -1.78513991e-04  4.65088425e-04  7.23137414e-04
 -8.64274113e-06  6.21199964e-04]",-5.047283913313267,0.006426765414152069,0.8290027804482678,-0.035635113385880046,"[-0.11848022 -0.09194411 -0.06379403 -0.02181199  0.01961396  0.05791983
  0.10173044  0.14624763  0.1661529   0.16896823  0.14398258  0.0644723
 -0.08694738 -0.25037005 -0.31333582 -0.26204351 -0.18969714 -0.17111906
 -0.04958549  0.40070368  0.93500742  1.22950393  0.96589173 -0.11844727
  0.0231068 ]",[-0.00067678  0.00079355  0.00011911  0.0003181  -0.00074007  0.00090713],"[ 0.00880566 -0.00350142 -0.00587566  0.00653741 -0.00573333 -0.00096091
  0.0014424   0.00058167 -0.00140449  0.00223093 -0.00131674 -0.00103814
  0.00112644 -0.00319191  0.00226877  0.00092221 -0.00168556  0.00276428
  0.00122495 -0.00637275]",0.08513947764911053,0.8290027804482678,"[ 0.00880566 -0.00350142 -0.00587566  0.00653741 -0.00573333 -0.00096091
  0.0014424   0.00058167 -0.00140449  0.00223093 -0.00131674 -0.00103814
  0.00112644 -0.00319191  0.00226877  0.00092221 -0.00168556  0.00276428
  0.00122495 -0.00637275]"
ADBE,"[ 0.06714017  0.15726463  0.08647887  0.13805476 -0.05261898  0.1778158
  0.09128044  0.01549026  0.17679302  0.03016191 -0.04632095 -0.12160796
  0.03722251 -0.14654976  0.11814979 -0.02197234 -0.02889909 -0.10084817
 -0.15431015  0.01933331  0.03140915  0.10481835  0.23810137 -0.02748994
 -0.06636294  0.00724801  0.04078734  0.08689712  0.2043033   0.16610533
  0.13618735 -0.11938937 -0.2332437  -0.16166374  0.29161707 -0.35545488
 -0.43346158  1.33344458 -1.42661413  1.68581286  1.17964071 -0.83135343
  1.87850685 -2.01702203 -0.87637909  0.43049267 -1.31864758  0.56964677
  0.77286575 -1.049714   -0.23033366  1.08842606 -1.55697946  0.        ]",0.1605910888311344,"[-4.29673115e-04  1.61109613e-04 -3.52859325e-04  3.49429050e-04
 -2.36100418e-04  3.68496470e-05]",-4.988545972215025,0.00681556731524266,0.831622659080436,-0.03546733265311995,"[-0.11804629 -0.09100428 -0.06306009 -0.01967728  0.02008736  0.06003162
  0.1064155   0.14182073  0.16121747  0.16739593  0.14504533  0.05228212
 -0.07161951 -0.24666622 -0.31687635 -0.24773555 -0.19898668 -0.15623363
 -0.04071385  0.40555069  0.9397139   1.23607867  0.95635554 -0.12551517
  0.01134768]",[-0.00028348  0.00121828  0.00021212  0.00021758 -0.00096843  0.00075281],"[ 0.00777621 -0.00552467 -0.00397948  0.00353319 -0.00143347 -0.00092512
  0.00417817  0.00401115 -0.00248373  0.00538555 -0.00351058 -0.00011166
  0.00059411 -0.00306266  0.00108672  0.00124669 -0.00212067  0.00084052
  0.00443259 -0.00428327]",0.08478171688624594,0.831622659080436,"[ 0.00777621 -0.00552467 -0.00397948  0.00353319 -0.00143347 -0.00092512
  0.00417817  0.00401115 -0.00248373  0.00538555 -0.00351058 -0.00011166
  0.00059411 -0.00306266  0.00108672  0.00124669 -0.00212067  0.00084052
  0.00443259 -0.00428327]"
ADI,"[-0.04135509  0.23705992 -0.04153219  0.1272714  -0.14596628  0.19677576
  0.21420042 -0.08463182 -0.02140156  0.00733543 -0.00936543 -0.16992539
  0.16298011  0.1802075  -0.23542672  0.10237995  0.03643908 -0.27425911
 -0.05727586  0.08988922 -0.01608886  0.03562555  0.27327366  0.08194419
 -0.16271499  0.21132694  0.35599818 -0.13386155 -0.12240254  0.18441434
  0.09458888  0.05360359 -0.0057313   0.35367631  1.21468818 -0.9676597
  1.07362985 -0.88775673 -0.4733995  -0.56138812 -0.3368916  -0.91004462
 -0.71923199 -0.29437845 -1.96035421  1.24686202 -1.24566291  1.26690105
  0.23917276  0.31606869  0.08191971  1.85770875 -1.12432653  0.        ]",0.1497011416908959,"[-1.97345963e-04  1.56384947e-04  8.86518273e-05 -2.86578769e-04
  2.61920373e-04  1.89781529e-04]",-5.826195407855972,0.002949276456030603,0.8294378661674745,-0.03476560945216407,"[-0.12087791 -0.09108409 -0.06566175 -0.01882228  0.02339513  0.05670962
  0.09952614  0.1406611   0.16256007  0.16601473  0.15033143  0.07035943
 -0.09472054 -0.24053474 -0.31144745 -0.26446543 -0.18849992 -0.15153079
 -0.04662161  0.39889734  0.95330209  1.25624373  0.93236633 -0.10498149
  0.03079969]",[-0.00074488  0.00039409  0.00020257  0.00010783 -0.00048798  0.00133447],"[ 0.00920377 -0.0027023  -0.00583914  0.00759702 -0.00739791  0.00150338
 -0.00233296 -0.00101955 -0.00257713 -0.00118614  0.00091134 -0.00338198
  0.00261846 -0.00344304  0.00276988 -0.00017058  0.00162784  0.00159205
  0.00602433 -0.00309214]",0.0848625925885166,0.8294378661674745,"[ 0.00920377 -0.0027023  -0.00583914  0.00759702 -0.00739791  0.00150338
 -0.00233296 -0.00101955 -0.00257713 -0.00118614  0.00091134 -0.00338198
  0.00261846 -0.00344304  0.00276988 -0.00017058  0.00162784  0.00159205
  0.00602433 -0.00309214]"
ADM,"[-4.81901263e-02 -6.85315541e-02 -5.82848149e-02  1.85139060e-02
  1.42666361e-01 -4.38325123e-02  1.35473933e-03  1.86207118e-02
 -2.44427717e-02  1.19688054e-01  9.83996271e-02 -2.83052081e-03
  7.81044597e-02  1.15372647e-01 -9.78262089e-02 -4.83527393e-02
  7.98183115e-02 -3.28017534e-02  3.33280668e-03 -1.30608801e-01
 -8.61306115e-02  6.07666528e-02  9.19089228e-02 -3.71164560e-02
  1.10015246e-01 -1.08306602e-01  1.40167391e-01 -7.20214603e-02
  4.53314476e-02  9.73814944e-02  1.19875726e-01  1.01919742e-01
 -1.19394131e-01  8.20874743e-02  2.83904055e-01 -4.36401982e-01
  2.56361750e-01 -1.68540447e-01 -7.28542483e-01  3.98913926e-01
 -8.04771146e-02  2.98553605e-01  3.20473406e-01 -3.06737733e-01
  3.57147330e-01 -6.53668276e-01  3.60035041e-02 -2.89228990e-01
 -1.38140048e-01 -7.62081070e-01 -3.71019668e-01 -2.74309161e-01
 -2.17617750e+00  0.00000000e+00]",0.1455714461468063,"[-1.37821010e-03  7.92770905e-04 -4.93934087e-04  1.77362750e-04
  6.72706012e-05  5.23286251e-04]",-4.748540603415764,0.008664330675387829,0.8293002275877677,-0.03769386877837821,"[-0.12121373 -0.09402829 -0.05822147 -0.02605521  0.0169538   0.06015476
  0.09947806  0.14455145  0.16717015  0.17379228  0.14780821  0.06576928
 -0.08552085 -0.24878654 -0.30747197 -0.24318191 -0.18183665 -0.17601598
 -0.05634608  0.40255012  0.91860482  1.23751569  1.00523167 -0.1340768
  0.01563111]","[-6.01752240e-04  7.92812062e-04 -6.77097172e-05  1.77078525e-04
 -4.55753247e-04  1.04867265e-03]","[ 8.43782348e-03 -5.41901096e-03 -4.16513417e-03  5.43855095e-03
 -5.53381800e-03  8.36441841e-04  4.77506184e-04  4.02746816e-05
  6.58849496e-04  1.46770319e-03  7.78924525e-04  3.03658187e-03
 -2.49883068e-03  3.63545203e-04 -1.66255274e-03 -1.01011595e-03
 -1.25679540e-03 -1.58597180e-05  1.07685249e-03 -6.56878356e-03]",0.08546248258906854,0.8293002275877677,"[ 8.43782348e-03 -5.41901096e-03 -4.16513417e-03  5.43855095e-03
 -5.53381800e-03  8.36441841e-04  4.77506184e-04  4.02746816e-05
  6.58849496e-04  1.46770319e-03  7.78924525e-04  3.03658187e-03
 -2.49883068e-03  3.63545203e-04 -1.66255274e-03 -1.01011595e-03
 -1.25679540e-03 -1.58597180e-05  1.07685249e-03 -6.56878356e-03]"
