,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 1.88943640e-01 -1.05771566e-01  2.04382850e-01 -2.83495645e-01
 -2.62113559e-01  3.22683606e-01  2.27768379e-01 -3.71580095e-02
 -2.62691615e-02  2.45874347e-01 -1.78931251e-03  2.62955573e-01
  3.22945804e-02  5.58752934e-02 -1.49081406e-01  2.16030012e-01
  1.35793450e-03  3.23409106e-03  8.12250151e-02 -2.00307115e-01
  6.09392020e-02 -4.20827414e-02  9.40738110e-02 -6.43596390e-04
 -2.02686357e-01 -7.83371672e-03 -1.24922834e-01  1.83578152e-01
 -2.48606445e-02  6.64265982e-02  8.06531464e-02  1.80680277e-01
  1.73497040e-01 -9.91826512e-01 -3.28759736e-01 -1.80784393e+00
 -9.41416814e-01 -2.20256189e+00 -1.24697447e+00 -2.38699541e+00
 -1.13200301e+00 -1.35596859e+00 -4.92223085e-01 -1.27772364e-01
  3.27918936e-01  1.12839616e+00  6.23198607e-01  1.65216683e+00
  5.25461609e-01  5.50278956e-01  7.96225358e-01 -1.73736238e+00
  1.52059888e+00  0.00000000e+00]",0.15738568612412354,[0.00178503 0.00047064 0.00030322 0.00058017 0.00017836 0.00038473],-4.99726086989388,0.0067564284125068074,0.8184335765842223,-0.03993519863080571,"[-0.14129586 -0.12727731 -0.09321009 -0.03462596  0.0051442   0.04057222
  0.08782664  0.13999961  0.17070817  0.21154066  0.20945874  0.18607002
  0.08552964 -0.05022126 -0.26499441 -0.37635442 -0.29446048 -0.25374339
 -0.21279436 -0.18951985  0.33516019  1.08865662  1.74538468  1.62579438
 -0.01369836]",[ 0.00150619  0.00039441 -0.00054865  0.00053693  0.00022721  0.00085053],"[ 0.00632796 -0.00327418 -0.00678727  0.00290512 -0.00769679  0.00190992
 -0.00744825 -0.0037399  -0.00258612 -0.0037661   0.00109801  0.00267731
  0.00199407  0.00359572  0.0032561   0.00065839  0.00296943  0.0040932
 -0.0034362   0.00216416]",0.0848072194442539,0.8184335765842223,"[ 0.00632796 -0.00327418 -0.00678727  0.00290512 -0.00769679  0.00190992
 -0.00744825 -0.0037399  -0.00258612 -0.0037661   0.00109801  0.00267731
  0.00199407  0.00359572  0.0032561   0.00065839  0.00296943  0.0040932
 -0.0034362   0.00216416]"
AAL,"[ 0.06930064  0.09948711  0.08339887 -0.02489756 -0.11917129  0.04234912
 -0.17479032  0.00307896  0.12097892  0.06164292 -0.15410096  0.11681543
  0.16057857 -0.07853579  0.15999933 -0.0627268  -0.05858805  0.10710642
  0.19218802  0.14116434  0.04097752  0.06234209  0.01342494  0.06555589
 -0.03692898 -0.07552298 -0.03424462 -0.0025361   0.04178625 -0.03722311
  0.09819211  0.13588322 -0.09755384  0.41801803 -0.05408152  0.54029701
 -0.01860407  0.3840424   0.24642592 -0.19011638  0.53708178 -0.36383657
  0.85003227 -0.1295187   0.75947539  0.30778715 -0.22502037  0.59431204
 -1.00232794  0.04760338 -0.98581525 -1.39828057  0.84901972  0.        ]",0.1593258801974585,"[2.30599519e-03 3.04881008e-04 1.13639082e-04 6.44668077e-04
 1.04187589e-04 8.94243461e-05]",-4.933784948650643,0.007199203035139392,0.8159056569973596,-0.03795520905090308,"[-0.14393769 -0.1215037  -0.08949988 -0.04204553 -0.00630462  0.0416704
  0.09240689  0.1329464   0.16408204  0.20554903  0.21504956  0.17998822
  0.10503303 -0.06851751 -0.27089858 -0.36357756 -0.27925649 -0.21659323
 -0.21913108 -0.17240481  0.32599029  1.10294539  1.77558682  1.62261461
 -0.00714233]","[ 1.05916374e-03  5.45168619e-04 -8.35751946e-04  6.53016080e-04
  2.53019900e-05 -4.82765698e-05]","[ 0.01061931 -0.00239066 -0.00049695  0.00583106 -0.00054914  0.00651727
 -0.00095571  0.0009095   0.00082262  0.0009961   0.00048287  0.00419642
 -0.00017244  0.00057557  0.00070246 -0.00422426  0.00162777 -0.00154708
 -0.00186144  0.00080147]",0.08532629878208617,0.8159056569973596,"[ 0.01061931 -0.00239066 -0.00049695  0.00583106 -0.00054914  0.00651727
 -0.00095571  0.0009095   0.00082262  0.0009961   0.00048287  0.00419642
 -0.00017244  0.00057557  0.00070246 -0.00422426  0.00162777 -0.00154708
 -0.00186144  0.00080147]"
AAP,"[-0.06525384  0.06650646 -0.21601346 -0.05924411  0.15568418 -0.03088554
 -0.10245045  0.12229346  0.07410905 -0.05272206 -0.21360879 -0.07988664
  0.16000989 -0.00324866  0.02108742 -0.12228737  0.03845342  0.02547186
  0.04102375  0.14199324 -0.08372569  0.05910599  0.12606048 -0.06257071
  0.02337874  0.22042017  0.0908785   0.02068774  0.00605982  0.08858668
  0.13818708 -0.03494863 -0.13069286  0.03540869 -0.01432594  0.30807439
  0.27794629  0.44369722  0.69757979  0.0741655   0.9617562  -0.44552196
  0.8668737  -0.83011863  0.20192593 -1.38917611 -0.54245358 -1.5925935
 -0.72057029 -1.3363101  -0.25500202  0.00482987  1.11335836  0.        ]",0.16167195050117336,"[ 9.38091046e-04  5.92024306e-04 -4.15474390e-04  4.54680116e-04
  2.76158176e-05  1.33013105e-05]",-4.828059345269592,0.00800203539514485,0.813062674855115,-0.03820332534453484,"[-0.15050755 -0.12214856 -0.08201759 -0.04385234 -0.00483779  0.04586713
  0.09013917  0.12847406  0.16092835  0.19641241  0.21456161  0.18416857
  0.09869879 -0.07262509 -0.26295703 -0.36739527 -0.29543009 -0.21345407
 -0.23525666 -0.16752083  0.34337231  1.06938185  1.78285094  1.67423767
  0.00223222]","[ 1.03334483e-03  4.68387756e-04 -4.49220404e-04  6.92493883e-04
 -5.09218812e-04 -8.96526380e-05]","[ 9.42615221e-03 -2.27573949e-03 -1.12104503e-03  6.70192629e-03
 -3.44273238e-04  7.76770822e-03 -2.22979506e-04  2.10955898e-03
  7.09123721e-04  1.28195031e-03 -1.71705628e-03  2.63043993e-03
 -5.33300400e-03 -3.41815650e-05 -6.12778838e-03 -3.33711425e-03
 -2.29913976e-03  7.97414175e-04  2.46274541e-03  1.93924630e-03]",0.08508201649811048,0.813062674855115,"[ 9.42615221e-03 -2.27573949e-03 -1.12104503e-03  6.70192629e-03
 -3.44273238e-04  7.76770822e-03 -2.22979506e-04  2.10955898e-03
  7.09123721e-04  1.28195031e-03 -1.71705628e-03  2.63043993e-03
 -5.33300400e-03 -3.41815650e-05 -6.12778838e-03 -3.33711425e-03
 -2.29913976e-03  7.97414175e-04  2.46274541e-03  1.93924630e-03]"
AAPL,"[ 5.14060182e-02  2.89114631e-02  1.84164375e-01 -1.44899962e-01
 -2.55380181e-01  4.59026575e-01  5.31321914e-02  7.94021430e-02
  2.03036812e-01  3.20985772e-01 -3.61175049e-02  3.03717616e-01
 -4.20425331e-02 -3.38538526e-01 -1.18126448e-01  4.04266172e-01
 -9.41052774e-02  8.68219808e-02 -6.77369854e-02  1.39594092e-03
 -1.07512086e-01  6.41915584e-02  4.79179027e-02 -5.78000828e-02
 -1.65097417e-01 -5.67692223e-02 -1.50821289e-01 -9.13212431e-02
  1.89164146e-01  1.01348803e-01  4.53203552e-02  6.76552579e-04
 -4.63118723e-02  7.33795287e-01 -5.65459726e-01  6.49799785e-01
 -1.96619611e+00  1.57032951e-01 -2.70352047e+00 -1.09452473e+00
 -2.50663079e+00 -1.42045648e+00 -1.31879425e+00 -9.75702191e-01
  2.25647940e-01  3.39138041e-01  7.25393403e-01  1.22354988e+00
  4.12641176e-01  4.09668498e-01  8.23836930e-02 -2.25627551e+00
  7.46593371e-01  0.00000000e+00]",0.15358857886942373,"[ 1.32019095e-03  9.41413155e-04 -2.39024466e-04  6.32273194e-04
 -1.39858400e-04 -3.31354649e-05]",-5.675546035158947,0.0034287962217594095,0.8155275641040818,-0.03860912258718141,"[-1.41680127e-01 -1.24202521e-01 -9.29994571e-02 -3.06118220e-02
 -7.41215197e-06  4.46515213e-02  9.58556171e-02  1.42122486e-01
  1.68886470e-01  2.13033559e-01  2.05989624e-01  1.66604231e-01
  8.61554948e-02 -3.66983715e-02 -2.73589282e-01 -3.67801529e-01
 -3.11323881e-01 -2.30320056e-01 -2.33084548e-01 -1.73955155e-01
  3.29229488e-01  1.08442292e+00  1.74986608e+00  1.62106693e+00
 -1.51345503e-02]","[ 7.78349647e-04  9.64820568e-04 -5.38795784e-04  4.76551469e-04
 -3.35910972e-04  8.37209569e-05]","[ 1.15738245e-02 -3.83488943e-03 -2.63646974e-04 -2.82973696e-04
 -1.10440946e-03 -1.96416515e-03 -3.68246652e-03 -7.92384398e-03
 -2.55300819e-03 -6.48759560e-03 -1.21785903e-03  2.04076670e-03
 -3.09799505e-04  3.97553663e-03  2.05685371e-03  5.28886438e-04
  2.99502902e-03  2.36769518e-03 -4.88829879e-03 -5.62294955e-06]",0.08560097704725314,0.8155275641040818,"[ 1.15738245e-02 -3.83488943e-03 -2.63646974e-04 -2.82973696e-04
 -1.10440946e-03 -1.96416515e-03 -3.68246652e-03 -7.92384398e-03
 -2.55300819e-03 -6.48759560e-03 -1.21785903e-03  2.04076670e-03
 -3.09799505e-04  3.97553663e-03  2.05685371e-03  5.28886438e-04
  2.99502902e-03  2.36769518e-03 -4.88829879e-03 -5.62294955e-06]"
ABBV,"[ 2.13048639e-01 -6.59130448e-02  3.53097681e-01 -2.44805336e-01
 -3.13269438e-01  7.27437569e-02  9.14704273e-02 -6.08172496e-02
 -7.05359920e-02  1.12170795e-01 -2.57639039e-01  2.66535814e-01
  1.66312437e-01  1.71086093e-01  1.61219192e-02 -4.05105263e-02
  1.42737484e-02  9.65940374e-02  3.97020750e-01 -1.26816566e-01
  1.29422349e-01  3.58024651e-04  1.07845073e-01  8.27094569e-02
 -1.77395154e-01 -5.73168210e-02 -2.09433695e-01  2.48883828e-01
 -4.65945908e-03 -6.62803217e-02  1.53112721e-01  3.83382320e-01
  1.87991271e-01 -1.03715038e+00 -5.37720662e-02 -1.74726854e+00
 -1.66631312e-01 -2.05516685e+00  1.16360079e-01 -2.04650882e+00
  2.20002523e-01 -8.60593327e-01  4.94001012e-01  5.13939424e-01
  3.41271265e-01  1.58275280e+00 -7.35534117e-01  1.78379756e+00
 -1.33538691e+00  3.41847519e-01 -7.50078141e-01 -2.32635243e+00
  1.77701850e+00  0.00000000e+00]",0.160941422828134,"[ 4.50523372e-04 -2.90252192e-04  3.54168259e-04  1.74902153e-04
  4.69083744e-05  2.29382936e-04]",-5.680695037159236,0.0034111867177462527,0.8189428876038595,-0.03957226695884921,"[-1.38010368e-01 -1.26475518e-01 -9.47444991e-02 -4.15506385e-02
  1.67503730e-03  3.91171547e-02  8.60538004e-02  1.35499186e-01
  1.60688948e-01  2.12809549e-01  2.16215575e-01  1.91421617e-01
  9.59510932e-02 -6.71250770e-02 -2.64201728e-01 -3.67364511e-01
 -2.58809431e-01 -2.49238135e-01 -2.05729070e-01 -1.83998629e-01
  3.39962620e-01  1.10650807e+00  1.75234108e+00  1.61884084e+00
 -1.92599902e-02]",[ 0.00176191  0.00045166 -0.00093618  0.00079452  0.00086056  0.00088899],"[ 0.00622964 -0.00251603 -0.00666184  0.00539101 -0.00737343  0.00584956
 -0.00645789  0.00017628 -0.00106692 -0.0003763   0.00262825  0.00293014
  0.00351888 -0.00075445  0.00382025 -0.00524404  0.00220664 -0.00085705
 -0.00471669  0.00327263]",0.08477731024414056,0.8189428876038595,"[ 0.00622964 -0.00251603 -0.00666184  0.00539101 -0.00737343  0.00584956
 -0.00645789  0.00017628 -0.00106692 -0.0003763   0.00262825  0.00293014
  0.00351888 -0.00075445  0.00382025 -0.00524404  0.00220664 -0.00085705
 -0.00471669  0.00327263]"
ABT,"[ 0.03552861  0.10112737 -0.00997199 -0.05289942 -0.15497881  0.28244763
 -0.05337106  0.04654619  0.1510318   0.18171731 -0.02605833  0.16679749
  0.06739469 -0.19006613  0.00872373  0.20700325 -0.02865415  0.06092888
 -0.04205238  0.06264103 -0.0761885   0.06700848  0.02471306 -0.0219789
 -0.09813463  0.00365522 -0.03357775 -0.06338518  0.06037899  0.08182768
  0.05346131  0.00447082 -0.14245188  0.54904889 -0.39083946  0.5693742
 -0.88614843  0.20344955 -1.1177496  -0.85604883 -0.74278917 -1.25676062
 -0.03332808 -1.03436023  0.66040926 -0.24528678  0.66421071  0.50523035
  0.17985184  0.29793657 -0.02324824 -0.85590792  0.70527366  0.        ]",0.15371669054057166,"[2.30120778e-03 1.43091206e-04 5.24553372e-04 7.87009356e-05
 6.53155483e-04 4.20729667e-04]",-4.856482068424584,0.007777797578815088,0.8151920926306,-0.037924443310792075,"[-0.14599267 -0.12211486 -0.09024403 -0.0352939  -0.00311357  0.04365179
  0.09375005  0.13699926  0.16905293  0.20706351  0.2105322   0.17462963
  0.09521551 -0.05040867 -0.26820189 -0.36819783 -0.30645562 -0.22273055
 -0.23111774 -0.17069921  0.32579475  1.08550167  1.76086908  1.63471696
 -0.0070886 ]",[ 0.00084043  0.00059239 -0.0005179   0.00049828 -0.00037988 -0.00017381],"[ 1.10024341e-02 -3.37168574e-03 -4.17283116e-04  3.07301710e-03
 -9.94357443e-04  2.58545407e-03 -2.93571013e-03 -2.79928854e-03
 -1.89175396e-03 -2.17506457e-03 -1.80318977e-03  3.69775638e-03
 -2.05816353e-03  3.63381491e-03  1.69012966e-04 -3.78961807e-04
  2.57908110e-03  1.72595586e-03 -6.27296590e-04  2.71037224e-05]",0.08537120252845427,0.8151920926306,"[ 1.10024341e-02 -3.37168574e-03 -4.17283116e-04  3.07301710e-03
 -9.94357443e-04  2.58545407e-03 -2.93571013e-03 -2.79928854e-03
 -1.89175396e-03 -2.17506457e-03 -1.80318977e-03  3.69775638e-03
 -2.05816353e-03  3.63381491e-03  1.69012966e-04 -3.78961807e-04
  2.57908110e-03  1.72595586e-03 -6.27296590e-04  2.71037224e-05]"
ACN,"[ 0.07230293  0.0179567  -0.0860399  -0.05985775 -0.01518887  0.1814928
 -0.04402917  0.07155417  0.09347629  0.22358461  0.13501808  0.06219573
  0.05012375 -0.11486714  0.05550162  0.06367188 -0.13665845 -0.0213227
 -0.06791126  0.07424833  0.03499637  0.00647675 -0.02558515  0.02603002
  0.00641742 -0.08833976  0.06061118 -0.04051556 -0.02335376  0.00539207
  0.00216486 -0.05184643 -0.03122762  0.29232464 -0.14408696  0.32880984
 -0.33005562  0.27642782 -0.48117576  0.01507697 -0.27254096 -0.06434684
  0.21352588 -0.07886155  1.02283584  0.30544253  1.26111067  0.41030873
  0.97899402 -0.11212943  0.42394734 -1.39459511 -0.20161012  0.        ]",0.1629784153359419,[0.00190694 0.00101429 0.00017866 0.00032243 0.00040494 0.00037344],-4.67167717890748,0.009356563728638627,0.8159690920050895,-0.03872140373894764,"[-1.47694690e-01 -1.22178643e-01 -8.66192331e-02 -3.82741494e-02
 -2.94851040e-03  4.43482178e-02  9.14050352e-02  1.38763261e-01
  1.75760094e-01  2.02078326e-01  2.09079174e-01  1.78674708e-01
  9.89340996e-02 -6.06124418e-02 -2.76721026e-01 -3.75792521e-01
 -3.08482483e-01 -2.20515298e-01 -2.20318825e-01 -1.80664574e-01
  3.16233075e-01  1.09014879e+00  1.78354689e+00  1.61879266e+00
 -8.83948475e-04]",[ 0.00089018  0.00036945 -0.00068896  0.00031183 -0.0005793   0.00012879],"[ 0.01017035 -0.00260195 -0.00102929  0.00480836 -0.00077693  0.00439398
 -0.00034754 -0.00142282  0.00166061 -0.00104581  0.00075221  0.00482999
 -0.00018     0.00498031  0.00019556  0.00188724  0.00112481  0.00272606
 -0.00232734 -0.00228341]",0.08530424363559144,0.8159690920050895,"[ 0.01017035 -0.00260195 -0.00102929  0.00480836 -0.00077693  0.00439398
 -0.00034754 -0.00142282  0.00166061 -0.00104581  0.00075221  0.00482999
 -0.00018     0.00498031  0.00019556  0.00188724  0.00112481  0.00272606
 -0.00232734 -0.00228341]"
ADBE,"[ 0.05636177  0.04975894  0.03564688 -0.10379491 -0.38880053  0.36952142
  0.15489365  0.23775447 -0.02899173  0.47780537 -0.05077559  0.29261535
  0.05159946 -0.14847146 -0.05946526  0.33716338 -0.05281912  0.02843721
 -0.02199183 -0.11609623 -0.17447831  0.16173503  0.01259909 -0.01885483
 -0.13290427 -0.03150097 -0.26194479 -0.04939974  0.07222631 -0.03375557
 -0.02755298  0.07541614 -0.01601678  0.20017032 -0.60208596  0.0099258
 -1.31524767 -0.44487161 -1.73272324 -1.49707702 -1.39444715 -1.61209944
 -0.51391411 -1.24329821  0.94123947  0.18498569  1.31496317  1.00538015
  0.82100799  0.4131738  -0.34153546 -2.34760754 -1.16810443  0.        ]",0.15520915603612181,"[ 3.34259436e-03 -3.28788780e-04  8.99443037e-04  2.78156584e-05
  3.42661683e-04 -1.93799886e-04]",-5.1565191717155034,0.005761720380406899,0.8156322734608838,-0.03841581148723478,"[-0.14498532 -0.12324503 -0.0962161  -0.03278027  0.00304856  0.04975971
  0.08759727  0.14832425  0.16913758  0.21287218  0.20967554  0.17657358
  0.09048698 -0.0415147  -0.26884916 -0.3732175  -0.30788917 -0.24285555
 -0.24121225 -0.15764364  0.31944252  1.08230692  1.75431302  1.62427061
 -0.02224599]",[ 0.00090975  0.00062667 -0.00093392  0.00025802 -0.0001718   0.00016081],"[ 0.00991402 -0.00408916 -0.00198593  0.00175295 -0.00281628  0.00075816
 -0.00496203 -0.00462914 -0.00320583 -0.00393332 -0.00231253  0.00437197
 -0.00086702  0.00560667  0.00151909  0.00165212  0.00290336  0.00081643
 -0.00549958 -0.00524668]",0.08523767022742355,0.8156322734608838,"[ 0.00991402 -0.00408916 -0.00198593  0.00175295 -0.00281628  0.00075816
 -0.00496203 -0.00462914 -0.00320583 -0.00393332 -0.00231253  0.00437197
 -0.00086702  0.00560667  0.00151909  0.00165212  0.00290336  0.00081643
 -0.00549958 -0.00524668]"
ADI,"[ 0.02408243  0.17048561 -0.00520255  0.00566983 -0.39540205  0.25369308
  0.01822671  0.12491813  0.03873523  0.29129492 -0.16315732  0.23286903
  0.11426941 -0.12544363  0.04495708  0.2506394   0.0648057   0.09020739
  0.03204973 -0.04287842 -0.18187729  0.19596869 -0.00383909  0.00666661
 -0.13641221  0.03074918 -0.20871364 -0.07566592  0.05589886  0.00886026
  0.00913426  0.1295207  -0.18784112  0.3420361  -0.50563614  0.44469402
 -0.76360937 -0.06754356 -0.82821629 -1.50740939 -0.29176434 -2.08844829
  0.22989137 -1.84775056  0.74954772 -0.59605321  0.51742694  0.70105016
 -0.15707165  0.91295571 -0.82113792 -0.84270729 -0.31950441  0.        ]",0.15933204117752506,"[ 1.89458168e-03  9.59106026e-04 -5.41101578e-05  6.53197751e-04
  1.08520924e-05  6.86090681e-05]",-5.271712493555055,0.005134809710934974,0.8149502479047711,-0.03726858941605957,"[-1.45888047e-01 -1.20842364e-01 -9.63754042e-02 -3.57694889e-02
 -7.21908852e-04  4.61538507e-02  9.00132136e-02  1.41283882e-01
  1.64133355e-01  2.10702103e-01  2.12634395e-01  1.77929435e-01
  9.70463957e-02 -4.72286742e-02 -2.59784082e-01 -3.66072579e-01
 -3.00290556e-01 -2.35402678e-01 -2.42787102e-01 -1.49770813e-01
  3.18760417e-01  1.08939159e+00  1.75178224e+00  1.63830985e+00
 -1.83716819e-02]","[ 8.50363211e-04  5.66401357e-04 -7.82390403e-04  4.13867058e-04
 -4.01017359e-05 -3.13543091e-04]","[ 0.01038393 -0.00382702 -0.00077772  0.00347838 -0.00177928  0.00340088
 -0.0049589  -0.00146266 -0.00442113 -0.00147572 -0.00424396  0.00405001
 -0.00327459  0.00333436  0.00064697 -0.00133021  0.00450772 -0.00068105
 -0.00063956 -0.00298298]",0.08518650372335863,0.8149502479047711,"[ 0.01038393 -0.00382702 -0.00077772  0.00347838 -0.00177928  0.00340088
 -0.0049589  -0.00146266 -0.00442113 -0.00147572 -0.00424396  0.00405001
 -0.00327459  0.00333436  0.00064697 -0.00133021  0.00450772 -0.00068105
 -0.00063956 -0.00298298]"
ADM,"[ 2.39787956e-01 -1.57702486e-01  2.16339836e-01 -4.25780947e-01
 -2.08321220e-01  1.87585323e-01  2.47354513e-01 -5.11433061e-02
 -5.11076828e-02  2.04819230e-01 -1.97189476e-01  2.34905983e-01
  1.48732471e-01  2.21396946e-01 -1.24329889e-01  1.89279984e-03
  4.91781577e-02  6.21506059e-03  2.79745793e-01 -2.20069019e-01
  1.39759044e-01 -3.31817849e-02  2.04586450e-01  5.05050929e-02
 -2.14476958e-01  1.01710697e-01 -8.60923656e-02  3.32675284e-01
 -5.86249410e-02  8.22900801e-02  1.87343429e-01  3.21372989e-01
  2.50413595e-01 -1.71823171e+00 -1.55161481e-01 -2.77463693e+00
 -1.74029587e-01 -2.93900199e+00  1.95708450e-02 -2.75499577e+00
  2.06967219e-02 -1.38846240e+00  1.72344484e-01 -3.18845448e-02
  1.67465370e-01  9.39127143e-01 -2.82743035e-01  1.24026328e+00
 -2.98119094e-01 -5.01906941e-02  7.98300688e-01 -2.47047004e+00
  2.83650316e+00  0.00000000e+00]",0.15246166651672294,[ 0.00029795 -0.00033159  0.00033164 -0.00029396  0.00028662  0.00012691],-5.164734126197402,0.005714581994687021,0.8195078587626508,-0.04044550942709669,"[-0.14105396 -0.13049849 -0.09181273 -0.03842448  0.00566892  0.03968027
  0.08672662  0.13882527  0.16311407  0.21084908  0.21546717  0.19398058
  0.08846668 -0.06442605 -0.26064134 -0.37553836 -0.27278893 -0.25703429
 -0.20308817 -0.187587    0.35613467  1.09681478  1.74423316  1.64498106
 -0.01115772]",[ 0.00194706  0.00031828 -0.00048126  0.00080524  0.00068185  0.00113927],"[ 0.00415456 -0.00282673 -0.00937403  0.00528553 -0.00977557  0.00545356
 -0.00853581 -0.00033061 -0.00272512 -0.00144719  0.00114464  0.00245645
  0.00143298  0.00090471  0.00192781 -0.00196508  0.00103528  0.00393563
 -0.00533966  0.00628611]",0.0843449426539179,0.8195078587626508,"[ 0.00415456 -0.00282673 -0.00937403  0.00528553 -0.00977557  0.00545356
 -0.00853581 -0.00033061 -0.00272512 -0.00144719  0.00114464  0.00245645
  0.00143298  0.00090471  0.00192781 -0.00196508  0.00103528  0.00393563
 -0.00533966  0.00628611]"
