,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.13943402  0.02742942  0.03418881 -0.26637987  0.1956567   0.22871151
 -0.07624629 -0.24019683 -0.14023129  0.0760087   0.19829663  0.11375372
  0.20972723  0.0330642  -0.13190149 -0.08476158  0.10113521  0.07222284
  0.15557494  0.01943317  0.07828813  0.07687219 -0.05000469  0.21036918
  0.07543418  0.19883882 -0.08104618  0.02467969  0.01312009 -0.16683106
 -0.13661775 -0.15086908 -0.10218157 -0.03319277 -0.04032518 -0.08485899
  0.48576715 -1.27705702  0.13447388 -1.39669363 -1.08919562 -0.24950718
 -1.93680943  1.44374    -1.21462517  1.42852625  0.8052423  -0.10711501
  1.6256502  -0.77017346  0.27551437  0.95497981  0.16064387  0.        ]",0.17545119980580823,[ 0.00201597  0.0004281   0.00082797 -0.00020319  0.0004615   0.0001817 ],-4.454373851596495,0.011627598197786079,0.792522879246501,-0.037469130971377135,"[-0.14168078 -0.12580479 -0.07935949 -0.03568286 -0.0028904   0.03826132
  0.08627405  0.13399998  0.18376435  0.2082398   0.22197146  0.1946059
  0.09747185 -0.05998806 -0.24745376 -0.36438415 -0.29617664 -0.23438548
 -0.22059604 -0.17595488  0.25222634  1.08862651  1.80418611  1.77839126
 -0.00304655]",[ 0.00017225  0.0003888  -0.00104321 -0.00192315 -0.00204909 -0.00011423],"[ 0.00828356 -0.00422415 -0.00365712  0.00658942 -0.00629087  0.00447207
 -0.00524848 -0.00401253 -0.00028435 -0.00689868  0.00589916 -0.00151923
  0.00389256  0.00493184 -0.00087246  0.0034113  -0.00258743  0.00202735
  0.00572796 -0.00020334]",0.08545053911195916,0.792522879246501,"[ 0.00828356 -0.00422415 -0.00365712  0.00658942 -0.00629087  0.00447207
 -0.00524848 -0.00401253 -0.00028435 -0.00689868  0.00589916 -0.00151923
  0.00389256  0.00493184 -0.00087246  0.0034113  -0.00258743  0.00202735
  0.00572796 -0.00020334]"
AAL,"[-9.96639584e-02 -1.66545039e-02 -1.96926981e-01 -1.44850204e-01
  1.30067647e-02  1.71484450e-01 -4.80267901e-02 -1.87369277e-01
  1.13640318e-01 -7.82784014e-02  4.81751461e-02 -1.07058371e-03
  1.98273208e-01 -1.02626659e-01 -1.31270716e-01  7.78378974e-03
 -1.49676984e-01  2.93569621e-01  1.16185865e-02 -5.57420123e-03
 -8.80571246e-02  5.59424045e-02 -5.03965495e-03  2.15310814e-01
  2.40243093e-02  5.30206948e-03 -6.37093806e-02 -1.80978461e-01
  1.53226136e-01  1.84362300e-01 -8.99789464e-03 -5.35004602e-02
  2.76405567e-02  1.59627469e+00  1.20021560e+00  7.78163834e-01
  2.82716628e+00 -1.34951055e+00  2.50430079e+00 -1.67595020e+00
  5.14417523e-01 -1.04568816e-01 -2.91809734e-01  6.33994118e-01
  7.95355104e-01 -2.83019989e-01  1.35081275e+00 -7.02258471e-01
  3.93477552e-01  4.38752766e-01 -6.18768870e-01  1.94288500e+00
  3.07433228e-01  0.00000000e+00]",0.17231758609869607,"[ 1.13563973e-03  4.75003247e-04  4.32256754e-04 -2.01726610e-04
  3.19112314e-04  9.86113628e-05]",-5.5766578841634775,0.0037851949625332167,0.7933959500162917,-0.03789789352635973,"[-1.47008302e-01 -1.22809725e-01 -8.36261957e-02 -3.68773337e-02
 -2.27375439e-03  4.01087144e-02  9.44771725e-02  1.27433392e-01
  1.77077005e-01  2.02988569e-01  2.21987198e-01  1.87546565e-01
  9.84893526e-02 -5.36932402e-02 -2.64993985e-01 -3.46817406e-01
 -3.10581156e-01 -2.34958878e-01 -2.38730089e-01 -1.77564438e-01
  2.54883788e-01  1.08214690e+00  1.79183234e+00  1.73830544e+00
 -1.35694860e-03]","[-4.42846307e-04  7.95188273e-04 -7.65254680e-05 -1.46248903e-03
 -1.73812704e-03  2.42738216e-04]","[ 0.01329848 -0.00043606 -0.00133545  0.01305237 -0.00680143  0.01131427
 -0.00693126  0.00030074  0.00037257 -0.00169802  0.00445211  0.00483949
 -0.00124121  0.00672163 -0.00154516 -0.00042619  0.00107514 -0.00064373
  0.00885508  0.00015151]",0.08602809890886683,0.7933959500162917,"[ 0.01329848 -0.00043606 -0.00133545  0.01305237 -0.00680143  0.01131427
 -0.00693126  0.00030074  0.00037257 -0.00169802  0.00445211  0.00483949
 -0.00124121  0.00672163 -0.00154516 -0.00042619  0.00107514 -0.00064373
  0.00885508  0.00015151]"
AAP,"[ 6.19690129e-02 -8.69809669e-02 -2.97615968e-01 -1.18975350e-01
 -1.20678202e-01 -9.59054493e-02 -5.57656480e-02 -7.48532790e-02
  2.33659049e-01 -1.78152121e-01  7.14705415e-04 -3.10176794e-02
  1.72414768e-01  2.50513543e-03 -1.08813855e-01  1.70328779e-02
 -1.02326882e-01  1.56929498e-01 -1.26943728e-01  6.05370728e-02
 -3.57534474e-02  1.60748311e-01 -3.49453138e-03  1.36227508e-01
  7.77429164e-02  2.08446628e-03 -6.55121853e-02 -1.99736681e-01
  3.56677087e-01  2.68662858e-01  1.34210560e-01 -8.96804374e-02
  8.04947416e-02  1.74412347e+00  1.31272614e+00  9.15561892e-01
  2.83967155e+00 -1.36762796e+00  2.87186376e+00 -1.81833023e+00
  8.59158093e-01 -7.94695406e-01  3.37794279e-01 -5.83455503e-01
  1.29156691e+00 -1.66983446e+00  1.13708446e+00 -1.84855036e+00
 -2.65037682e-01 -3.89534657e-01 -9.87115602e-01  6.05008869e-01
  2.46266310e-01  0.00000000e+00]",0.16165128694342087,"[-1.96480906e-05  6.59626926e-04 -2.20435706e-04 -5.23629036e-04
  1.41110155e-04 -3.55755587e-04]",-5.289356854840099,0.0050450038863489675,0.7969442726344671,-0.0385962644071643,"[-0.14928905 -0.12200994 -0.08682111 -0.04428927 -0.00248042  0.04377582
  0.09747582  0.12285295  0.1742851   0.20079448  0.22043666  0.19332071
  0.0993674  -0.05216154 -0.26038679 -0.36011411 -0.32518989 -0.22741088
 -0.23033715 -0.16063907  0.25577629  1.06350738  1.79509371  1.73231599
 -0.0034163 ]","[-5.12230899e-04  1.36660675e-03  7.13879167e-05 -9.50443601e-04
 -1.82317577e-03  3.99213961e-04]","[ 1.36627756e-02 -7.15657585e-05 -8.52296863e-04  1.30851743e-02
 -6.76937726e-03  1.23397104e-02 -7.58274294e-03  1.29295749e-03
 -1.56331901e-03  1.90088472e-04  1.07866748e-03  6.28050297e-03
 -5.58554238e-03  5.95696728e-03 -4.79494466e-03 -2.42370943e-03
 -9.09545160e-04 -1.89519325e-03  4.65517715e-03 -7.36909834e-06]",0.08602217401797817,0.7969442726344671,"[ 1.36627756e-02 -7.15657585e-05 -8.52296863e-04  1.30851743e-02
 -6.76937726e-03  1.23397104e-02 -7.58274294e-03  1.29295749e-03
 -1.56331901e-03  1.90088472e-04  1.07866748e-03  6.28050297e-03
 -5.58554238e-03  5.95696728e-03 -4.79494466e-03 -2.42370943e-03
 -9.09545160e-04 -1.89519325e-03  4.65517715e-03 -7.36909834e-06]"
AAPL,"[-0.12024571  0.05369431 -0.24260576 -0.24425715  0.10701654  0.02218578
 -0.07658558 -0.10446772 -0.24626297  0.10309296  0.28886823  0.1437899
  0.39723656 -0.06012002  0.00358439 -0.07633804  0.11066412 -0.12407686
  0.12062719 -0.17010396  0.18285857  0.12837528  0.07089873  0.06226705
 -0.03146348  0.28772023 -0.0572583   0.05727234  0.06998556 -0.23830749
  0.05794111 -0.1681113   0.07188598  0.03758342  0.41287066 -0.91700975
  0.79021696 -2.59887343 -0.22644168 -2.17610448 -2.25909626 -0.43895121
 -2.3633899   0.93343503 -0.88979546  0.10700801  0.70163574 -1.12024061
  0.66581173 -0.54106206  0.47839494  0.58943155  2.74308728  0.        ]",0.16648005747971967,"[1.34735572e-03 9.42987833e-04 2.36815022e-04 2.46272720e-04
 9.18975413e-05 9.75271704e-05]",-4.937422894126082,0.007173060308769965,0.792944119492678,-0.037219954142925234,"[-0.14799364 -0.12528499 -0.0811464  -0.04085174 -0.00316718  0.04266938
  0.08168842  0.13506155  0.18674419  0.20946451  0.23099106  0.18878816
  0.10423146 -0.05884187 -0.24687659 -0.3814025  -0.30239102 -0.25610483
 -0.20622519 -0.16671743  0.2766289   1.0538744   1.77761992  1.79103971
 -0.00266159]",[ 0.00031469  0.00053936 -0.00126617 -0.00137575 -0.00209257  0.0005296 ],"[ 0.00837182 -0.00286268 -0.00611664  0.00736983 -0.00995033  0.00315973
 -0.00752961 -0.00755315 -0.00069108 -0.00838197  0.00439098 -0.00081387
 -0.00011025  0.00457961 -0.00415605  0.00015223 -0.00188533  0.00272421
  0.00437757  0.00751678]",0.08579829264436378,0.792944119492678,"[ 0.00837182 -0.00286268 -0.00611664  0.00736983 -0.00995033  0.00315973
 -0.00752961 -0.00755315 -0.00069108 -0.00838197  0.00439098 -0.00081387
 -0.00011025  0.00457961 -0.00415605  0.00015223 -0.00188533  0.00272421
  0.00437757  0.00751678]"
ABBV,"[-0.0757533   0.09226477 -0.15741151 -0.25845664  0.06582567  0.12910033
 -0.07601335 -0.29213859 -0.03570578  0.07837958  0.23279621  0.14976773
  0.37546529 -0.036772   -0.09462923 -0.07457778  0.0248709   0.13959536
  0.07718892 -0.06109365  0.08797425  0.2322876   0.0262463   0.3106756
  0.05771866  0.21804241  0.03580007 -0.08564036  0.10215332 -0.06263043
 -0.0638732  -0.15571695 -0.10141215  0.66770846  0.56171101  0.03311931
  1.51508978 -2.25069793  1.23140375 -2.66752607 -1.15701388 -0.96589199
 -2.21909169  0.91741659 -0.9543833   0.16810792  1.00586112 -1.33748136
  0.78482266 -0.39426969 -0.78773647  2.64114946  1.32819447  0.        ]",0.1732642531892248,"[8.09554483e-04 4.78050036e-04 1.90737573e-04 1.13663699e-04
 9.97478458e-05 1.12742423e-04]",-5.002513413564374,0.006721033016522681,0.7939208597778693,-0.03685642136519928,"[-0.14596591 -0.12557142 -0.08230853 -0.03820605 -0.00314731  0.03638047
  0.08951489  0.13357546  0.18469405  0.20944335  0.22965337  0.19018087
  0.09896984 -0.05901364 -0.25382431 -0.35977121 -0.30476155 -0.24354451
 -0.21867993 -0.1489806   0.26579818  1.10769872  1.80151843  1.77954829
  0.00461132]","[-1.33671089e-04  5.97481427e-04 -7.52173705e-04 -1.63700428e-03
 -2.01562800e-03 -6.31548966e-05]","[ 1.04419164e-02 -2.42884961e-03 -3.36927128e-03  9.37378113e-03
 -9.12974611e-03  7.43867757e-03 -9.42390787e-03 -4.47213984e-03
 -2.25653187e-03 -7.85753129e-03  4.81228864e-03 -7.67591697e-04
  9.16477192e-05  5.20545742e-03 -4.30108982e-03  4.19237942e-04
 -1.48439884e-03 -9.43981261e-04  1.04973175e-02  3.28020221e-03]",0.08590030397665499,0.7939208597778693,"[ 1.04419164e-02 -2.42884961e-03 -3.36927128e-03  9.37378113e-03
 -9.12974611e-03  7.43867757e-03 -9.42390787e-03 -4.47213984e-03
 -2.25653187e-03 -7.85753129e-03  4.81228864e-03 -7.67591697e-04
  9.16477192e-05  5.20545742e-03 -4.30108982e-03  4.19237942e-04
 -1.48439884e-03 -9.43981261e-04  1.04973175e-02  3.28020221e-03]"
ABT,"[-0.02384945 -0.03019981 -0.11916708 -0.18590383 -0.01229898  0.02387385
 -0.02355338 -0.11231612  0.05816366 -0.05508143  0.10805388  0.06065565
  0.21909442  0.01104188 -0.13543135 -0.02521328  0.00479017  0.08217894
  0.02755232  0.03917458  0.03941837  0.11492718  0.01406304  0.17737145
  0.06623631  0.09156716 -0.03104325 -0.07251184  0.17849972  0.07017347
  0.01596386 -0.09689124 -0.01598566  0.69383967  0.51663703  0.33574759
  1.34308204 -1.18965795  1.30255061 -1.491148   -0.07840011 -0.6104611
 -0.65328058  0.28391217  0.082672   -0.26999998  1.01575344 -1.12484473
  0.79916848 -0.67298655 -0.27067943  1.07050198  0.46318694  0.        ]",0.17282103857447698,[ 0.00101335  0.00068599  0.00052939 -0.00060889  0.00059924  0.00016305],-4.696004313221524,0.009131691682338742,0.795060303157266,-0.03803894438084211,"[-1.45187419e-01 -1.23722277e-01 -8.43834836e-02 -4.12920318e-02
 -1.46097353e-03  4.24171140e-02  9.20398471e-02  1.28308703e-01
  1.79329746e-01  2.05200071e-01  2.22392716e-01  1.93572199e-01
  9.72340229e-02 -5.50359497e-02 -2.53411617e-01 -3.65006051e-01
 -3.09828779e-01 -2.31333199e-01 -2.22366435e-01 -1.68541512e-01
  2.62346375e-01  1.07755195e+00  1.79650039e+00  1.75402884e+00
 -4.43731723e-04]",[-0.00012173  0.00086465 -0.00042771 -0.00138788 -0.00185079  0.00013577],"[ 0.01044467 -0.00249897 -0.00244699  0.00893772 -0.00608991  0.00785678
 -0.00598148 -0.00119096 -0.00120138 -0.00289951  0.00299246  0.0024987
 -0.00134692  0.00556013 -0.00327257  0.00090814 -0.00194663  0.00027774
  0.00599916  0.0007049 ]",0.08589688890977654,0.795060303157266,"[ 0.01044467 -0.00249897 -0.00244699  0.00893772 -0.00608991  0.00785678
 -0.00598148 -0.00119096 -0.00120138 -0.00289951  0.00299246  0.0024987
 -0.00134692  0.00556013 -0.00327257  0.00090814 -0.00194663  0.00027774
  0.00599916  0.0007049 ]"
ACN,"[-0.03346454 -0.11434889 -0.27364567 -0.28494286 -0.02891532 -0.03612011
 -0.06590857  0.0415313   0.06204341 -0.17992575  0.17379252  0.03898298
  0.36116538 -0.03523451 -0.1880232  -0.02836766  0.02954102 -0.02617878
  0.09980977  0.04288186  0.03823106  0.11739097  0.09272424  0.11985112
  0.05489901  0.07647922 -0.15929977 -0.0635489   0.27166187  0.14794307
  0.12984733 -0.13300844  0.1393382   1.04523236  0.69285944  0.47764974
  1.94479655 -1.49341621  1.85755006 -1.82659913  0.1935036  -0.75582474
 -0.36610343  0.3418195   0.5293101  -0.35882242  1.653323   -1.46740533
  1.53445312 -1.18522701  0.77251138  0.08620782  1.75096668  0.        ]",0.1593158630706009,"[ 1.27904900e-03  1.65358028e-03  3.33996749e-04 -8.60761840e-05
  4.79951589e-04  3.85987795e-04]",-4.7339183410728145,0.008791953585466472,0.7948492233909972,-0.038844863639786155,"[-0.14883238 -0.12619213 -0.08464935 -0.04255496 -0.00285481  0.04725495
  0.0917193   0.12311975  0.18188196  0.20383256  0.22943377  0.19081597
  0.09507065 -0.05527534 -0.25146794 -0.37395334 -0.3042603  -0.23247504
 -0.22123867 -0.16844945  0.27996782  1.06533945  1.7912818   1.75121727
 -0.00859162]","[-9.69531164e-05  1.11781300e-03 -3.14746304e-04 -1.10938423e-03
 -1.93472548e-03  5.74809987e-04]","[ 0.01148092 -0.00194121 -0.00204462  0.01060518 -0.00702165  0.00943079
 -0.00718347 -0.00051561 -0.00152565 -0.00205679  0.0033328   0.00390349
 -0.00162878  0.00738141 -0.00406285  0.00294772 -0.00329794  0.00312685
  0.00335086  0.00471148]",0.0862157887761193,0.7948492233909972,"[ 0.01148092 -0.00194121 -0.00204462  0.01060518 -0.00702165  0.00943079
 -0.00718347 -0.00051561 -0.00152565 -0.00205679  0.0033328   0.00390349
 -0.00162878  0.00738141 -0.00406285  0.00294772 -0.00329794  0.00312685
  0.00335086  0.00471148]"
ADBE,"[ 0.02979513 -0.04467554 -0.08925246 -0.24514105  0.01545776 -0.0170881
 -0.01968856 -0.18682939  0.01836708 -0.02470224  0.17079771  0.11714308
  0.29421296  0.09794825 -0.1569402  -0.01579934  0.09180924  0.0261866
 -0.00373751  0.06304133  0.13414688  0.18659126  0.01341713  0.25477041
  0.12217117  0.1944476  -0.00550845 -0.0757854   0.25537148 -0.01857647
 -0.00950803 -0.16036651 -0.08518845  0.50399449  0.30965482  0.26187632
  1.07637316 -1.49756262  1.09903807 -1.80492818 -0.5713478  -0.83981485
 -1.30607169  0.43085238 -0.26866146 -0.31007916  1.18164935 -1.82491376
  0.9168503  -1.36057278 -0.73455369  0.94443557  0.36274457  0.        ]",0.17637323185119527,[ 0.00250786  0.00041454  0.00063346 -0.00065976  0.00030052 -0.00069319],-4.9170476207781135,0.007320712491962421,0.7962379605072506,-0.038185676654673754,"[-1.44480735e-01 -1.25114259e-01 -8.37148632e-02 -4.25062995e-02
 -1.30408391e-03  3.98743842e-02  9.05856497e-02  1.29316711e-01
  1.81773718e-01  2.07463595e-01  2.25685989e-01  1.97805983e-01
  9.52075074e-02 -5.44452521e-02 -2.47613612e-01 -3.70165745e-01
 -3.12600422e-01 -2.29890504e-01 -2.12056275e-01 -1.56610782e-01
  2.64397626e-01  1.09944175e+00  1.80844874e+00  1.77260549e+00
  5.24815233e-04]","[-1.15118621e-04  1.05361723e-03 -6.87766598e-04 -1.42861312e-03
 -2.02048144e-03 -4.54266861e-05]","[ 0.00986624 -0.00314628 -0.00260116  0.00818276 -0.00691558  0.00717911
 -0.00686399 -0.00260984 -0.00189397 -0.00500817  0.0033068   0.00131047
 -0.00144201  0.00590561 -0.00554073  0.00105611 -0.00397936 -0.00115045
  0.00547292  0.0003784 ]",0.08559750378843302,0.7962379605072506,"[ 0.00986624 -0.00314628 -0.00260116  0.00818276 -0.00691558  0.00717911
 -0.00686399 -0.00260984 -0.00189397 -0.00500817  0.0033068   0.00131047
 -0.00144201  0.00590561 -0.00554073  0.00105611 -0.00397936 -0.00115045
  0.00547292  0.0003784 ]"
ADI,"[ 1.48154882e-02  3.92540567e-02 -2.53534353e-01 -2.57401965e-01
 -2.87469438e-02  4.32039872e-02 -1.89975657e-01 -2.16459146e-01
  2.40222324e-01 -1.06417456e-01  1.04501401e-01  3.02759692e-02
  2.35427496e-01 -1.27878160e-03 -1.38182952e-01 -1.27480410e-01
 -3.95981111e-02  2.25770040e-01  8.01189285e-03  8.80652469e-02
 -5.73554862e-02  3.29788822e-01 -5.41369474e-02  2.73154444e-01
  1.38536962e-01  6.17136451e-02 -6.73402517e-02 -1.69306955e-01
  2.38699403e-01  2.11123797e-01  2.02686450e-02 -1.75084042e-01
 -4.24570310e-02  1.48377825e+00  9.88046709e-01  9.82176561e-01
  2.53297234e+00 -1.80815196e+00  2.97782427e+00 -3.02075135e+00
  4.98106784e-01 -1.81931984e+00 -1.01837872e+00 -1.28578119e-01
 -4.35780746e-01 -4.65373311e-01  8.73489123e-01 -1.39569613e+00
  6.51017932e-01 -6.25480201e-01 -7.42295858e-01  1.82180980e+00
  3.07021069e-01  0.00000000e+00]",0.16880922903300424,"[ 1.24623681e-03  1.45988047e-03 -3.84339896e-05  2.94981289e-04
  2.42541426e-05  1.43721965e-05]",-5.289809607551234,0.0050427202641588125,0.7959091130574689,-0.03737826309943556,"[-0.14817026 -0.12546012 -0.08455307 -0.04049033 -0.00649789  0.0388507
  0.0986972   0.12538926  0.17911624  0.20340822  0.22296746  0.19291049
  0.09821196 -0.06247517 -0.2573038  -0.35374761 -0.31145195 -0.22555249
 -0.23431771 -0.13434516  0.24835903  1.09176541  1.81425867  1.74767894
 -0.0022417 ]","[-4.51239500e-04  9.81189076e-04 -1.04527243e-04 -1.31949069e-03
 -2.06282500e-03 -1.16838153e-05]","[ 0.01298063 -0.00110877 -0.00062259  0.01224356 -0.00802201  0.01258485
 -0.0111134   0.00016821 -0.00464372 -0.00405669  0.00241521  0.00109509
 -0.00196536  0.00457727 -0.00383264  0.00012055 -0.00173755 -0.00088524
  0.00825266  0.00036921]",0.08612370577793217,0.7959091130574689,"[ 0.01298063 -0.00110877 -0.00062259  0.01224356 -0.00802201  0.01258485
 -0.0111134   0.00016821 -0.00464372 -0.00405669  0.00241521  0.00109509
 -0.00196536  0.00457727 -0.00383264  0.00012055 -0.00173755 -0.00088524
  0.00825266  0.00036921]"
ADM,"[-0.10117186  0.00856521 -0.08381607 -0.36109929  0.17312529  0.19214651
 -0.18979596 -0.211131   -0.01244054 -0.03202086  0.21691553  0.08375524
  0.26102695  0.03872191 -0.17713463 -0.14593928  0.10969482  0.08535166
  0.17614737  0.08606774  0.0244166   0.20316389 -0.0611756   0.23843623
  0.13391676  0.1669461  -0.1693772  -0.01680368  0.10948235 -0.03645734
 -0.08235026 -0.21470775 -0.05514332  0.47654367  0.20423417  0.41800756
  1.25444438 -1.55211436  1.31942145 -2.28480607 -0.44948867 -1.10204255
 -1.86341423  1.14086018 -1.32864145  1.32970761  1.01688201 -0.43529848
  2.04634064 -1.23638034  0.54355333  0.63998885  0.39228731  0.        ]",0.18166776015243688,[-0.00061632  0.00085354  0.00019383 -0.00132932  0.00092889  0.00028022],-4.738730937560605,0.008749743112976067,0.7933628471050054,-0.037655714724636254,"[-0.14438498 -0.12811026 -0.07977032 -0.03645391 -0.00633399  0.03901362
  0.0906027   0.12903363  0.18441119  0.20631655  0.22434018  0.19491638
  0.0959784  -0.06431468 -0.2469046  -0.36381461 -0.29460775 -0.2275912
 -0.22646926 -0.15617401  0.2511477   1.09155028  1.815613    1.77197407
 -0.00853794]","[ 1.53511829e-05  6.27805493e-04 -7.83267552e-04 -1.74964695e-03
 -2.21260231e-03 -4.25697153e-05]","[ 0.00988461 -0.00348506 -0.00219569  0.00873246 -0.00718125  0.00785769
 -0.00830368 -0.00234279 -0.00268958 -0.00669624  0.0054308  -0.00172469
  0.00353286  0.00518761 -0.00157519  0.00446981 -0.00375335  0.00278912
  0.00493903  0.00065734]",0.0856809539973824,0.7933628471050054,"[ 0.00988461 -0.00348506 -0.00219569  0.00873246 -0.00718125  0.00785769
 -0.00830368 -0.00234279 -0.00268958 -0.00669624  0.0054308  -0.00172469
  0.00353286  0.00518761 -0.00157519  0.00446981 -0.00375335  0.00278912
  0.00493903  0.00065734]"
