,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.05573783  0.05064125 -0.2163249  -0.18707628 -0.11074424 -0.25919027
  0.12646407  0.06435132 -0.06176802  0.02352927 -0.23601267  0.20255141
 -0.13002213  0.03488282  0.08244266 -0.04587379  0.00400258  0.12579772
 -0.12557205 -0.1229964   0.21218545  0.00260879 -0.07655439  0.16177132
  0.00856045 -0.02741645 -0.11599728 -0.06619716  0.11483029 -0.17259517
 -0.07958654  0.22293147  0.13032179  0.83348058  0.90698165  0.17951179
 -1.79924389 -0.83267088  0.97655696  0.35661106 -0.18946294 -0.13890677
  0.78014348  0.56800381 -0.62181633 -0.35117389  0.52652093  0.4015161
 -0.66365464 -0.44952856 -0.18184843 -2.1237868   0.33700949  0.        ]",0.16999658661390077,"[ 5.98189820e-05 -3.19657763e-04 -1.44875462e-04  2.05308264e-04
 -2.85109299e-04 -2.71893253e-04]",-6.2257219942630755,0.0019778952706763285,0.809110662988927,-0.03814071196076597,"[-0.14530378 -0.1207066  -0.08708125 -0.04848198  0.00539251  0.04895127
  0.08748666  0.13036824  0.1591356   0.20355971  0.19398583  0.16419466
  0.06439899 -0.11165439 -0.29819211 -0.34951962 -0.28604105 -0.241499
 -0.18500665 -0.1078102   0.47662803  1.2157809   1.84308208  1.32589511
 -0.00258818]","[-8.41257295e-05  4.70608435e-04  5.40603418e-04 -6.69255921e-04
  9.78728249e-04  5.39418393e-04]","[ 1.06696989e-02 -2.56275737e-04 -1.19442039e-03  1.17736049e-03
 -4.80210087e-03  5.19414781e-03  2.21819464e-03  5.35018353e-04
 -1.26104705e-03 -5.22948126e-05  4.37102486e-03  1.37956481e-03
 -2.40253252e-03  3.58724711e-03  8.81598565e-04 -1.88286967e-03
 -6.06122587e-04 -9.83495137e-04 -3.76232569e-03  7.55700765e-04]",0.08420970229484744,0.809110662988927,"[ 1.06696989e-02 -2.56275737e-04 -1.19442039e-03  1.17736049e-03
 -4.80210087e-03  5.19414781e-03  2.21819464e-03  5.35018353e-04
 -1.26104705e-03 -5.22948126e-05  4.37102486e-03  1.37956481e-03
 -2.40253252e-03  3.58724711e-03  8.81598565e-04 -1.88286967e-03
 -6.06122587e-04 -9.83495137e-04 -3.76232569e-03  7.55700765e-04]"
AAL,"[ 0.10558111  0.09845595 -0.08046569 -0.02168156 -0.07371515 -0.05607608
 -0.02249836  0.0481804  -0.09632971 -0.05811504 -0.24187618 -0.05068306
 -0.07208354  0.15347464 -0.03234137 -0.00404446 -0.15103335  0.15835477
 -0.07491889 -0.0441574   0.10880029 -0.07319967 -0.07768765  0.13766861
 -0.19834315  0.0948588  -0.05290687  0.01168793  0.0885705  -0.10211576
 -0.09504851  0.20179496  0.07532671  0.56034622  1.05668186  0.75668816
 -1.78467653 -1.58960451  0.11370034  0.31472063  0.68379133  0.0846516
  0.28863795  0.8335012  -0.27686264 -0.32895379 -0.72848639 -0.56252061
 -0.01043001 -0.28854483  0.50345191 -0.35084878  0.67683792  0.        ]",0.17066581938784722,"[-6.83443096e-06 -8.83535689e-04  2.52631759e-04 -1.33724423e-04
  1.97354479e-05 -4.04854514e-05]",-5.806419484275686,0.003008181654450399,0.8101943867220884,-0.037725482893968536,"[-1.42513966e-01 -1.16944226e-01 -8.58690737e-02 -4.31487192e-02
  9.30180872e-04  4.82951096e-02  8.63568261e-02  1.28058734e-01
  1.58493372e-01  1.92769382e-01  1.96175005e-01  1.70278096e-01
  5.86414641e-02 -1.08982215e-01 -3.08291745e-01 -3.47033162e-01
 -2.79995122e-01 -2.30557413e-01 -1.98821603e-01 -1.19624321e-01
  4.76724444e-01  1.21063814e+00  1.79287544e+00  1.34919933e+00
  2.19958840e-03]",[ 0.00018474  0.00046247  0.00074728 -0.00065585  0.00090391  0.00038569],"[ 0.00971231  0.00014077  0.00058011  0.00133858 -0.00705391  0.00269287
  0.00220928  0.00332979 -0.00063209 -0.00131687  0.00513651  0.0022343
 -0.00227485 -0.00028137 -0.00204792 -0.00026269  0.00015704  0.00108283
  0.00188659  0.00183556]",0.0843484898385598,0.8101943867220884,"[ 0.00971231  0.00014077  0.00058011  0.00133858 -0.00705391  0.00269287
  0.00220928  0.00332979 -0.00063209 -0.00131687  0.00513651  0.0022343
 -0.00227485 -0.00028137 -0.00204792 -0.00026269  0.00015704  0.00108283
  0.00188659  0.00183556]"
AAP,"[-0.22989754 -0.11892855  0.00807541  0.11596507  0.10623269 -0.21031564
  0.11470016  0.04786946 -0.14164028  0.12824703  0.14008831  0.030449
  0.06754284 -0.02555186 -0.00974321 -0.1957303   0.09031725 -0.39090237
 -0.20873913  0.02225609 -0.12114285  0.30157784 -0.07000311  0.18249491
 -0.11155895 -0.17269507 -0.09648769 -0.09418562  0.05850804  0.00400486
  0.08126557  0.29036238  0.175192   -0.073434    0.19277372  0.83317306
  0.6079449   0.54055228 -1.52224268 -2.05484613  0.62551632  1.13355038
  1.23381426  0.43137825 -0.64003838  0.48133578 -0.10342898 -0.82530215
 -0.95505726 -0.51802394  0.15837962 -2.35805913  1.97113535  0.        ]",0.17580161525526883,"[-8.85078431e-06 -4.29750185e-04  8.37549944e-05 -2.11808034e-04
  2.48529950e-05 -1.45815368e-04]",-5.857575414026426,0.0028581651555822335,0.8029002014905713,-0.03956091459160946,"[-0.14052502 -0.11362626 -0.0808541  -0.04730745  0.00500123  0.04869149
  0.08450579  0.13542006  0.1742809   0.19681642  0.20264041  0.16070523
  0.06146818 -0.1238573  -0.29071826 -0.39223741 -0.29031576 -0.2193378
 -0.22890839 -0.06505348  0.47404886  1.22656033  1.81210516  1.30521794
 -0.00197572]","[-3.56553689e-04  3.52918792e-04  1.04013965e-03  3.16642776e-06
  1.12704540e-03  7.48214531e-04]","[ 0.00757681 -0.00241372  0.00071687  0.00802887 -0.00078689 -0.00167128
 -0.00432995  0.00332203  0.0019426   0.00026624  0.00336842  0.00071272
 -0.00059492  0.0015864  -0.00282587 -0.00220137 -0.00082731  0.0006266
 -0.00442526  0.00513954]",0.08397236468928375,0.8029002014905713,"[ 0.00757681 -0.00241372  0.00071687  0.00802887 -0.00078689 -0.00167128
 -0.00432995  0.00332203  0.0019426   0.00026624  0.00336842  0.00071272
 -0.00059492  0.0015864  -0.00282587 -0.00220137 -0.00082731  0.0006266
 -0.00442526  0.00513954]"
AAPL,"[-0.17506214 -0.02907738  0.06301638  0.04638777  0.03198649 -0.1275334
  0.08460871 -0.09094131 -0.05494774  0.01866273  0.04080418 -0.02379853
 -0.07069889 -0.06296226 -0.05748054  0.11502491 -0.04060512 -0.13088119
 -0.02816179  0.01597022 -0.20086282  0.12602281 -0.03626524 -0.04217206
  0.09595735  0.06983652  0.04761598  0.07124736 -0.22109397  0.08240667
 -0.03203882  0.09877078  0.03964181 -0.32517195 -0.39788036 -0.25516147
  0.82098255  0.82792456 -0.15307719 -0.51412538 -0.37286619  0.09694723
  0.35641562  0.06813826 -0.26255585 -0.3743139   0.05125385  0.3517425
  0.44014919 -0.1434073  -0.64965422  0.35070448  1.63479449  0.        ]",0.17537912751466658,"[ 2.17099652e-04 -8.89451809e-04  3.03790872e-04  1.18153791e-04
 -5.74592842e-05  5.04886520e-05]",-5.478453116639328,0.004175784155498438,0.8040924666608527,-0.038761960639424956,"[-0.13939052 -0.1152782  -0.0827249  -0.04514659  0.00402204  0.04430622
  0.08766568  0.13127405  0.17058132  0.19432901  0.19635232  0.15969004
  0.05825796 -0.10116721 -0.29916552 -0.37028707 -0.27418252 -0.22237731
 -0.23938672 -0.08994195  0.48080926  1.18242551  1.85668815  1.35000157
  0.00706402]",[ 0.00018229 -0.00038187  0.0011668  -0.00035318  0.00062208  0.00046817],"[ 6.65934706e-03 -4.03849741e-03 -2.39308091e-03  8.39584458e-03
 -1.56287520e-04  2.28135035e-03  8.25966105e-05  2.08806309e-04
 -6.66518191e-04 -2.22414287e-03  2.27666780e-03  2.24146413e-03
 -2.43020659e-03  2.50955076e-03  5.15383053e-04  1.71105652e-03
  3.03547514e-04 -1.49919032e-03  3.40114973e-03  4.02179000e-03]",0.08432716515320524,0.8040924666608527,"[ 6.65934706e-03 -4.03849741e-03 -2.39308091e-03  8.39584458e-03
 -1.56287520e-04  2.28135035e-03  8.25966105e-05  2.08806309e-04
 -6.66518191e-04 -2.22414287e-03  2.27666780e-03  2.24146413e-03
 -2.43020659e-03  2.50955076e-03  5.15383053e-04  1.71105652e-03
  3.03547514e-04 -1.49919032e-03  3.40114973e-03  4.02179000e-03]"
ABBV,"[-1.71813894e-01 -1.15156086e-01  4.61912206e-02  9.17121963e-02
  5.81773114e-02 -7.89848699e-02  8.62367281e-02 -2.35977581e-02
 -6.16214187e-02  8.59979873e-02  1.72825525e-01  8.36629273e-03
  3.26300385e-02 -7.50207557e-02  2.54721181e-02 -4.82331900e-02
  7.83461926e-02 -3.03860803e-01 -3.66223865e-02  1.80613303e-02
 -1.71336072e-01  1.92321843e-01  2.96883586e-02  2.72703510e-02
  7.38452613e-02 -9.92633358e-02  3.28036784e-02 -1.52023963e-02
 -8.95526080e-02  1.06853485e-01  8.60422919e-02 -1.44832229e-02
 -4.75476411e-03 -4.30369089e-01 -5.72858978e-01 -1.48708633e-01
  1.35296752e+00  1.13754295e+00 -7.03081137e-01 -9.09625776e-01
 -1.99654862e-01  7.09728323e-02  2.17816415e-01 -1.03909741e-01
  2.88434508e-01  5.00874260e-01 -4.30095995e-04 -1.16985998e-01
 -3.13940348e-01 -2.65982319e-01 -3.55631409e-01 -6.33154835e-01
  9.67263146e-01  0.00000000e+00]",0.17797948707909186,"[ 2.74218783e-04  6.54358150e-05  2.26879537e-05  3.93474957e-05
 -2.76293748e-05 -6.25139351e-05]",-6.600401801586211,0.001359821549309848,0.8041630921431241,-0.03955419886220161,"[-0.13978156 -0.11419132 -0.08200902 -0.04392252  0.00411659  0.046293
  0.08758002  0.13389324  0.17590687  0.19617951  0.20059342  0.15842248
  0.06330986 -0.11315663 -0.29071892 -0.38480211 -0.27432445 -0.22052073
 -0.2345199  -0.08086142  0.49380716  1.19490309  1.85450438  1.32072552
  0.00621834]","[-1.20915584e-04 -3.29913904e-05  1.27275881e-03 -2.49441531e-05
  2.78570378e-04  3.51749222e-04]","[ 6.40534477e-03 -4.59653072e-03 -2.11405947e-03  9.91628837e-03
  7.95383912e-04  7.24513859e-04 -1.05195091e-03  7.66345369e-04
 -7.67273641e-04 -2.77798963e-03  1.62423355e-03  3.77476990e-03
 -9.59577475e-05  2.30077964e-03 -8.25430282e-04 -2.12787548e-04
  1.34429796e-04 -6.98525459e-04  5.78217621e-04  2.16786426e-03]",0.08437962613175079,0.8041630921431241,"[ 6.40534477e-03 -4.59653072e-03 -2.11405947e-03  9.91628837e-03
  7.95383912e-04  7.24513859e-04 -1.05195091e-03  7.66345369e-04
 -7.67273641e-04 -2.77798963e-03  1.62423355e-03  3.77476990e-03
 -9.59577475e-05  2.30077964e-03 -8.25430282e-04 -2.12787548e-04
  1.34429796e-04 -6.98525459e-04  5.78217621e-04  2.16786426e-03]"
ABT,"[-2.48643890e-01 -1.40615565e-01  6.95620084e-02  1.57607978e-01
  6.96799778e-02 -1.39996721e-01  6.96615356e-02 -9.35813007e-02
 -1.33760408e-01  3.18589968e-02  1.25447392e-01 -6.60896563e-02
 -1.24038945e-02 -5.59592504e-02 -3.30683997e-02 -4.70241027e-02
 -4.53162019e-03 -3.73274496e-01 -7.91197411e-02  2.62167496e-02
 -2.51954268e-01  2.66668888e-01 -5.53783395e-03  4.67289441e-02
 -9.67942866e-05 -4.64150139e-02  5.51697553e-02 -4.83363384e-03
 -1.63498411e-01  1.30091028e-01  6.04816380e-02  1.24741286e-01
  7.77966943e-02 -5.05285417e-01 -4.50214555e-01  2.75962900e-01
  1.44570137e+00  9.65206330e-01 -1.28982306e+00 -1.44857603e+00
  2.51820307e-01  3.76521395e-01  4.90684766e-01  2.75621942e-01
  1.29614015e-01  2.10906991e-01 -5.37631889e-01 -3.65522796e-01
  1.48769692e-01 -1.99951951e-01 -6.74694838e-01 -7.69736920e-01
  2.08472826e+00  0.00000000e+00]",0.17834648780927878,"[9.08226483e-04 4.52682645e-05 2.89607598e-04 2.16179735e-04
 1.64019773e-05 8.59582154e-05]",-5.770938339620914,0.003116831495096313,0.8024926066348564,-0.03975110433618799,"[-0.13925059 -0.11265644 -0.08158392 -0.04560336  0.00358603  0.04422724
  0.08488487  0.13215015  0.17379068  0.19275052  0.19913459  0.15974832
  0.06032439 -0.11285038 -0.29690248 -0.3906032  -0.27807323 -0.21875121
 -0.2469114  -0.0691735   0.48640623  1.20187682  1.83491866  1.33069931
  0.00756072]","[-1.15930887e-04 -1.95553452e-04  1.33658227e-03 -2.14187602e-06
  6.72250975e-04  5.64953658e-04]","[ 6.07418982e-03 -4.22810663e-03 -8.56043001e-04  1.02637743e-02
  3.19409341e-04 -9.00090061e-04 -2.50487503e-03  2.22672287e-03
 -9.76290287e-06 -2.04872248e-03  2.69625476e-03  3.16554128e-03
 -1.02188015e-03  5.58259340e-04 -1.57188972e-03  9.70966811e-04
  3.08600252e-04 -1.39782541e-03  2.16313173e-04  5.23054347e-03]",0.08412650719418586,0.8024926066348564,"[ 6.07418982e-03 -4.22810663e-03 -8.56043001e-04  1.02637743e-02
  3.19409341e-04 -9.00090061e-04 -2.50487503e-03  2.22672287e-03
 -9.76290287e-06 -2.04872248e-03  2.69625476e-03  3.16554128e-03
 -1.02188015e-03  5.58259340e-04 -1.57188972e-03  9.70966811e-04
  3.08600252e-04 -1.39782541e-03  2.16313173e-04  5.23054347e-03]"
ACN,"[-1.76984811e-01 -1.32094130e-01  1.24282036e-02  3.34274226e-02
  6.29251802e-02 -1.24672595e-01  1.33337380e-02 -1.21050146e-01
 -1.26566808e-02 -4.19103293e-02  8.81278900e-02  7.56737209e-02
  1.74640286e-02 -1.27882566e-01  9.37662469e-04 -1.17609164e-01
  8.35984808e-02 -2.20098000e-01 -3.47214948e-02 -2.52350574e-02
 -7.22090561e-02  1.85333154e-01  1.69719447e-02 -1.04683056e-02
  4.02374742e-02 -7.99667853e-02  3.01490613e-03 -5.58300365e-02
 -6.41346403e-02  4.49727319e-02  6.45423438e-02  6.44627733e-02
  1.05610908e-01 -3.86817350e-01 -5.10537313e-01  2.21462361e-02
  1.22255346e+00  1.01036083e+00 -7.15363559e-01 -1.05282246e+00
 -2.76251359e-02  3.00859745e-01  4.34794258e-01 -5.28067387e-04
 -1.41467457e-01 -1.56933612e-01 -2.66788997e-02  9.29229911e-02
  4.19163692e-01  5.10837507e-01 -8.22398676e-01 -1.18731994e+00
  3.22133043e-01  0.00000000e+00]",0.17454734396756413,"[-7.14373378e-05  2.46722153e-04 -4.01735399e-05  2.20878378e-05
  4.36468267e-05  9.73367475e-05]",-5.973703213297371,0.002544800010769513,0.8040506628512362,-0.03970729623091941,"[-0.14048294 -0.11551851 -0.08197712 -0.04508741  0.00198254  0.04331027
  0.08908907  0.12915966  0.17255935  0.19883373  0.20041277  0.15640631
  0.06122832 -0.11808485 -0.29006468 -0.37741102 -0.2735967  -0.22736865
 -0.22491915 -0.08182019  0.49229732  1.18747292  1.84716261  1.32423792
  0.00407799]","[-2.06647337e-04  1.35445032e-05  1.12713600e-03 -1.18380416e-04
  5.04790279e-04  6.26790932e-04]","[ 0.00655812 -0.0043494  -0.00162777  0.00954423  0.00047351  0.00071201
 -0.0014315   0.00136701 -0.00020448 -0.0021194   0.00198053  0.0024285
 -0.00193375  0.00216077 -0.0002472   0.00171424  0.00217268 -0.00191596
 -0.00114977  0.00044732]",0.08435051006247096,0.8040506628512362,"[ 0.00655812 -0.0043494  -0.00162777  0.00954423  0.00047351  0.00071201
 -0.0014315   0.00136701 -0.00020448 -0.0021194   0.00198053  0.0024285
 -0.00193375  0.00216077 -0.0002472   0.00171424  0.00217268 -0.00191596
 -0.00114977  0.00044732]"
ADBE,"[-0.20047644 -0.13073282  0.10680347  0.11546619  0.05789294 -0.00622857
 -0.04414648 -0.21338314  0.02678195 -0.08531603  0.1092891  -0.08130769
 -0.03754539 -0.11791494 -0.09248559  0.02266226  0.00193567 -0.18170514
  0.04162333  0.05288774 -0.17862764  0.12740036  0.0450971  -0.16153874
  0.09075549  0.02712861  0.11948595  0.0309151  -0.20836082  0.14026844
  0.03070661  0.00631769  0.05787709 -0.80374034 -0.83164414 -0.07759886
  1.71135193  1.05508803 -0.87748152 -0.73620191  0.15288345  0.3028733
 -0.15434117 -0.36929529  0.01708547 -0.43548646 -0.07845492  0.50376752
  1.08142751  0.50961388 -1.16238828  0.36596785  0.63570811  0.        ]",0.17443340826711365,"[2.87561758e-04 2.27968161e-04 3.34797364e-05 5.80839789e-05
 1.51345115e-05 1.70840168e-05]",-6.059774572291844,0.00233492718548997,0.8035398933036468,-0.039683493257714364,"[-1.38514484e-01 -1.13634073e-01 -8.18610858e-02 -4.20731109e-02
  2.02061973e-04  4.03682355e-02  9.06167318e-02  1.27958514e-01
  1.73499949e-01  1.92277674e-01  1.97612759e-01  1.57348409e-01
  5.64277473e-02 -1.07964184e-01 -2.94965082e-01 -3.74010548e-01
 -2.65931768e-01 -2.17862849e-01 -2.38994029e-01 -9.00539531e-02
  4.95986337e-01  1.15901417e+00  1.85593078e+00  1.34593519e+00
  1.15023969e-02]","[ 5.30336198e-05 -3.43305568e-04  1.34132629e-03 -1.80427879e-04
  3.44030381e-04  5.51316450e-04]","[ 0.005095   -0.00527833 -0.00186198  0.01088774  0.00047117  0.00030803
 -0.00042709  0.00196284 -0.00013098 -0.00387712  0.00081926  0.00288078
 -0.00250635  0.00210934  0.00084265  0.0036586   0.00222975 -0.00277516
  0.00341867  0.00123214]",0.08440957166630014,0.8035398933036468,"[ 0.005095   -0.00527833 -0.00186198  0.01088774  0.00047117  0.00030803
 -0.00042709  0.00196284 -0.00013098 -0.00387712  0.00081926  0.00288078
 -0.00250635  0.00210934  0.00084265  0.0036586   0.00222975 -0.00277516
  0.00341867  0.00123214]"
ADI,"[-2.01292445e-01 -1.02338577e-01  1.52634644e-01  1.22067850e-01
  7.99613600e-02  5.21616479e-02 -4.29835059e-02 -2.03719064e-01
  8.40287676e-02 -8.60142583e-02  1.51370345e-01 -1.20006177e-01
 -3.91739966e-02 -1.16182794e-01 -1.34266889e-01  9.55692156e-02
  2.49437767e-02 -1.11960469e-01  4.02238384e-02  1.10358162e-01
 -2.01234151e-01  5.94823182e-02  1.95306890e-02 -2.55027678e-01
  1.34214563e-01  5.57876071e-02  1.33484795e-01  5.74834008e-02
 -2.24932370e-01  1.18986103e-01 -6.13602436e-03  1.03545243e-03
  5.70627388e-02 -8.12912366e-01 -8.93743506e-01 -2.40189826e-01
  1.69020197e+00  1.08095437e+00 -6.86125543e-01 -5.83762952e-01
  2.07771125e-01  6.89654696e-01 -3.52589024e-01 -8.64131562e-01
 -3.49427449e-01 -5.14106602e-01  4.16082732e-01  6.89224797e-01
  1.08525335e+00  5.46099732e-01 -1.05250110e+00  9.70830606e-01
  6.60405847e-01  0.00000000e+00]",0.18023953805318235,"[ 1.61446591e-04 -1.20668123e-04 -5.19390381e-06  1.23212580e-04
 -1.10206364e-04 -8.64015891e-05]",-6.211838969223626,0.0020055459335565173,0.803522151168671,-0.03942228547460699,"[-1.37553675e-01 -1.13498004e-01 -8.12521714e-02 -4.04898733e-02
  2.27861846e-04  4.06637771e-02  9.26974941e-02  1.27978003e-01
  1.75388831e-01  1.90697996e-01  1.97217359e-01  1.57608796e-01
  5.41356312e-02 -1.02970159e-01 -2.92504697e-01 -3.67972021e-01
 -2.65634089e-01 -2.11447041e-01 -2.40879092e-01 -1.00592996e-01
  4.90081513e-01  1.14029604e+00  1.86558362e+00  1.35170215e+00
  1.22474615e-02]",[ 0.00014736 -0.00040052  0.00124656 -0.00030285  0.00032645  0.0005646 ],"[ 5.04376119e-03 -5.46490178e-03 -2.33033853e-03  1.07850053e-02
  5.17972354e-04  8.49812413e-04  1.06881261e-05  2.08139282e-03
  9.54050775e-04 -4.42926176e-03 -5.55518154e-04  1.75729348e-03
 -2.68852787e-03  3.62415471e-03  1.34565011e-03  3.75567844e-03
  2.19375783e-03 -2.59328481e-03  5.13299355e-03  1.29254869e-03]",0.08446477246469862,0.803522151168671,"[ 5.04376119e-03 -5.46490178e-03 -2.33033853e-03  1.07850053e-02
  5.17972354e-04  8.49812413e-04  1.06881261e-05  2.08139282e-03
  9.54050775e-04 -4.42926176e-03 -5.55518154e-04  1.75729348e-03
 -2.68852787e-03  3.62415471e-03  1.34565011e-03  3.75567844e-03
  2.19375783e-03 -2.59328481e-03  5.13299355e-03  1.29254869e-03]"
ADM,"[-0.16573945 -0.10035394  0.0258789  -0.02518186  0.08937702 -0.17291133
  0.06144199 -0.06278735 -0.0043173   0.04668496  0.12259584  0.16556659
  0.06688868 -0.1871379   0.02366716 -0.0884068   0.10360267 -0.22803191
 -0.0068855  -0.05770832 -0.08435155  0.21114828  0.00921795  0.03094316
  0.08211698 -0.08681768 -0.06090568 -0.03305924 -0.07914589  0.05702226
  0.09266687  0.04581007  0.05291588 -0.33061232 -0.67493966 -0.33726421
  1.42968955  1.55310295 -0.34870955 -1.12214926 -0.78761483  0.02000024
  0.87758198  0.26152217 -0.27847537 -0.25876623  0.11038701  0.26350481
  0.22214879  0.27864669 -0.59093579 -0.85857053  0.04737909  0.        ]",0.1766420812352001,"[-1.15193421e-05  5.68001361e-05  1.76298394e-05  1.76134428e-05
  2.67136348e-05  6.38909617e-05]",-6.574752474300633,0.001395151211419115,0.8042951663637382,-0.03942115533521348,"[-1.40198843e-01 -1.16881766e-01 -8.13721576e-02 -4.62387007e-02
  3.43089013e-03  4.52182598e-02  8.92577888e-02  1.32187173e-01
  1.73998861e-01  2.02691015e-01  2.02483225e-01  1.52945169e-01
  6.23500943e-02 -1.16410283e-01 -2.88871214e-01 -3.78237220e-01
 -2.71356930e-01 -2.31761679e-01 -2.25670876e-01 -7.83704677e-02
  4.91104351e-01  1.19477225e+00  1.85681248e+00  1.32193327e+00
 -1.41007861e-04]","[-1.43653362e-04 -5.47026418e-05  1.17110117e-03 -8.14671889e-05
  4.68778059e-04  4.96473014e-04]","[ 0.0067639  -0.00481758 -0.0026931   0.01004869  0.00203661  0.0017686
 -0.0016457  -0.00096845 -0.00098262 -0.00104976  0.00264343  0.0021645
 -0.0022603   0.00273204  0.00027357  0.00119762  0.00140952 -0.00110996
 -0.00029513 -0.00029114]",0.08453436593957825,0.8042951663637382,"[ 0.0067639  -0.00481758 -0.0026931   0.01004869  0.00203661  0.0017686
 -0.0016457  -0.00096845 -0.00098262 -0.00104976  0.00264343  0.0021645
 -0.0022603   0.00273204  0.00027357  0.00119762  0.00140952 -0.00110996
 -0.00029513 -0.00029114]"
