,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.02639898  0.03180582  0.12406035 -0.21485391 -0.02439596 -0.28748849
  0.07559809 -0.06500909 -0.16874136 -0.21210671  0.17856828  0.12029478
  0.03065696  0.24889183  0.21096681 -0.26437027  0.20933039  0.09158839
  0.10514567 -0.12900079 -0.03893362  0.08367203  0.31544133 -0.12372255
  0.3167677  -0.08067893  0.01698496 -0.017423   -0.12906036 -0.17700001
 -0.11617707  0.03527716 -0.32759145  0.78803182 -0.07387599 -1.50932664
  1.05502483  0.14665358 -1.49991153  1.2018892   0.63940736 -2.01220554
  1.40783081  1.03368169 -2.82749379  0.65864176  2.17959824 -1.26224414
 -0.38903663  0.79408296 -1.51694317  0.93914095  1.9070036   0.        ]",0.20961676374589625,"[-4.49858050e-04  1.76128179e-03 -1.59543326e-04  5.63972350e-05
  4.24346235e-04  7.62816747e-04]",-4.874005796527127,0.007642688830717236,0.7596339324621029,-0.0339399168595121,"[-0.12040639 -0.10566565 -0.06910855 -0.03616015  0.01329004  0.05128429
  0.08718064  0.1295237   0.17904747  0.19626168  0.19437126  0.16468975
  0.0572504  -0.15280671 -0.29497854 -0.34359047 -0.24678573 -0.22491779
 -0.20866247 -0.04750064  0.64192966  1.21157009  1.9033394   1.09718505
  0.0047849 ]","[ 2.48515056e-05  2.09302769e-04 -2.12793630e-03 -1.18124743e-05
  3.53597520e-04  3.28060526e-04]","[ 0.01273986 -0.00249435 -0.00707609  0.00846926 -0.00032839 -0.00258416
  0.00206203  0.00139278 -0.00619196  0.00354264  0.00483278 -0.00632787
  0.00181806  0.00742818 -0.00489768 -0.00069424  0.00203476 -0.00352616
  0.00331522  0.00514571]",0.08487943181276318,0.7596339324621029,"[ 0.01273986 -0.00249435 -0.00707609  0.00846926 -0.00032839 -0.00258416
  0.00206203  0.00139278 -0.00619196  0.00354264  0.00483278 -0.00632787
  0.00181806  0.00742818 -0.00489768 -0.00069424  0.00203476 -0.00352616
  0.00331522  0.00514571]"
AAL,"[ 0.01422264 -0.14340837  0.16066474 -0.06743798 -0.13468273  0.01676569
  0.05642117 -0.02762013  0.09267368 -0.01615952  0.01038615  0.02520811
 -0.09693114  0.10668986  0.01756572 -0.13682127  0.00570147  0.00499421
  0.04107198 -0.0721575  -0.05989172 -0.11113482  0.07117297 -0.06377748
  0.18128494  0.13679243 -0.05286301 -0.05688116 -0.05692225 -0.21833199
 -0.11705458 -0.03674161  0.00389133 -0.21180816 -0.11102515  0.01852851
 -0.01630353 -0.43530145  0.29856289  0.59594221 -0.82522191 -0.45411789
  1.43790717 -0.13928676 -1.46625914  0.7048523   0.45845231 -0.45091438
  0.65178877 -0.05138206 -1.30020203  0.82762016  0.93363847  0.        ]",0.19610111701913835,[-0.00127776  0.00215735 -0.00022069 -0.00030775  0.00076805  0.00111447],-3.973924791898534,0.018799504010799557,0.7593828534912894,-0.035620769740170165,"[-1.19413456e-01 -1.02046359e-01 -7.16001853e-02 -2.74315298e-02
  1.22777837e-02  5.25187515e-02  9.62586692e-02  1.36408681e-01
  1.70830207e-01  1.93064381e-01  1.88414298e-01  1.58278654e-01
  4.39397335e-02 -1.41166124e-01 -3.09912101e-01 -3.49748257e-01
 -2.50424172e-01 -2.23176677e-01 -2.10692222e-01 -7.93879593e-02
  5.96225904e-01  1.22705402e+00  1.86959689e+00  1.12941114e+00
 -8.52478577e-04]","[-2.31945112e-04  3.54900334e-04 -2.26069241e-03  8.45625330e-06
  2.44834342e-04  1.26002394e-03]","[ 9.51746893e-03 -2.41084220e-03 -2.65751426e-03  5.29094656e-03
 -2.20897524e-03  2.70521738e-03  1.55227733e-05 -2.34158250e-03
 -1.80539002e-03  4.24027097e-03  1.62077350e-03 -2.40582448e-03
  1.46223384e-03  2.55808173e-03 -3.09893218e-03  2.70456041e-03
 -6.86965504e-05 -3.42474524e-03  3.40865497e-03  1.34124511e-03]",0.08488946336595407,0.7593828534912894,"[ 9.51746893e-03 -2.41084220e-03 -2.65751426e-03  5.29094656e-03
 -2.20897524e-03  2.70521738e-03  1.55227733e-05 -2.34158250e-03
 -1.80539002e-03  4.24027097e-03  1.62077350e-03 -2.40582448e-03
  1.46223384e-03  2.55808173e-03 -3.09893218e-03  2.70456041e-03
 -6.86965504e-05 -3.42474524e-03  3.40865497e-03  1.34124511e-03]"
AAP,"[ 1.18598148e-01 -1.38476521e-01  8.08884262e-02 -8.65368824e-02
 -1.80524176e-01  5.03863067e-01  5.55550741e-02 -3.72239104e-01
  2.13476334e-01  5.15359793e-01 -3.08074478e-01 -2.47404826e-01
 -3.16951762e-01 -1.38156879e-01 -4.35909282e-01  2.93514255e-01
 -3.55799125e-01 -2.01761898e-01  2.93601094e-01 -3.01751330e-03
  1.87272508e-02 -5.63584571e-01 -3.04874848e-01  5.78348145e-02
  4.80020130e-01  3.87204387e-01  2.65686973e-01 -2.07133491e-01
 -2.36352036e-01 -1.78246675e-01 -6.46539225e-02 -2.00846114e-01
  3.89056645e-01 -2.81951369e+00 -1.78901389e-01  3.89023907e+00
 -8.43491786e-01 -3.87456269e+00  1.69695121e+00  2.28561589e+00
 -1.94355778e+00 -2.45161466e-01  1.07992611e+00 -1.48688183e+00
  2.34897166e-01  1.73403046e+00 -1.48561687e+00 -1.09944559e+00
  1.42732331e+00 -2.33423138e-01 -2.52844669e-01  1.30974318e+00
 -1.88889039e+00  0.00000000e+00]",0.16770247179150374,[0.00173521 0.00216848 0.00036295 0.00026312 0.00044277 0.00056643],-4.770292929090835,0.00847789637370746,0.7615351024434408,-0.03556250269155688,"[-0.12136709 -0.10241854 -0.07257117 -0.01415717  0.01191398  0.04202004
  0.10034411  0.15594486  0.15676822  0.18116236  0.17724269  0.14514922
  0.01406626 -0.10828457 -0.33615641 -0.36323106 -0.22146027 -0.22348173
 -0.1932432  -0.16001984  0.52055612  1.25982406  1.93305453  1.15741758
  0.01608919]","[-8.05696686e-04 -1.32929999e-04 -2.26514717e-03  1.62500089e-04
 -5.74213469e-05  2.39117649e-03]","[ 1.27004675e-03 -2.20950463e-03  8.51220143e-03  2.76829295e-03
 -1.26185136e-02  6.77848189e-03  4.84928847e-03 -4.81411950e-03
 -1.18550383e-03  4.71645930e-03 -1.86913384e-03  2.49543027e-03
  4.25756063e-03 -2.81840071e-03 -5.48477315e-03  6.33913418e-03
 -8.31518826e-05 -1.20198386e-03  5.24695563e-03 -7.87442287e-03]",0.08562461398698588,0.7615351024434408,"[ 1.27004675e-03 -2.20950463e-03  8.51220143e-03  2.76829295e-03
 -1.26185136e-02  6.77848189e-03  4.84928847e-03 -4.81411950e-03
 -1.18550383e-03  4.71645930e-03 -1.86913384e-03  2.49543027e-03
  4.25756063e-03 -2.81840071e-03 -5.48477315e-03  6.33913418e-03
 -8.31518826e-05 -1.20198386e-03  5.24695563e-03 -7.87442287e-03]"
AAPL,"[-0.10837842  0.13186213 -0.0218312  -0.17486171  0.04834722 -0.34437485
  0.01304369  0.06734848 -0.23440106 -0.28226424  0.2010405   0.15429138
  0.09972968  0.12522071  0.20112665 -0.13189557  0.28586245  0.11507829
 -0.00764973 -0.08521668 -0.01632589  0.21336622  0.2921424  -0.0584299
  0.01895965 -0.24673856 -0.03986364  0.09405234  0.00384936  0.06466749
  0.03150436  0.13650409 -0.24805059  1.39398398 -0.05557842 -2.01695795
  1.23324679  1.16844524 -1.90880568  0.12801992  1.51528018 -1.1890153
 -0.13242482  0.96303525 -1.16996397 -0.15535088  1.36649826 -0.31813419
 -0.62443991  0.18025312 -0.27856905  0.50048672  0.21075797  0.        ]",0.21264718849189776,"[-3.00174315e-05  1.89813066e-04  4.10574056e-04  2.90982882e-04
  3.31012840e-04  8.88647677e-04]",-4.727546710263211,0.008848151513909056,0.7568547889401355,-0.0329949884547814,"[-0.1238549  -0.10478512 -0.06783763 -0.0378004   0.01169329  0.05521341
  0.08521866  0.12730713  0.18071822  0.19793641  0.19773692  0.15856553
  0.05660371 -0.14369179 -0.28827206 -0.33981478 -0.25847947 -0.22041201
 -0.20673704 -0.02406525  0.64130818  1.23314244  1.83496809  1.07277769
  0.00238521]",[ 0.00038649  0.00059039 -0.0014335   0.00034999  0.00055725  0.00054698],"[ 0.01457209 -0.00252165 -0.00855162  0.00904097  0.00268018 -0.00372142
 -0.00110879  0.00369333 -0.00402774 -0.00112776  0.00479405 -0.00175982
 -0.00073761  0.00491447 -0.00191159 -0.00130944  0.0006375  -0.00026597
  0.00206361  0.00050872]",0.08459948212152489,0.7568547889401355,"[ 0.01457209 -0.00252165 -0.00855162  0.00904097  0.00268018 -0.00372142
 -0.00110879  0.00369333 -0.00402774 -0.00112776  0.00479405 -0.00175982
 -0.00073761  0.00491447 -0.00191159 -0.00130944  0.0006375  -0.00026597
  0.00206361  0.00050872]"
ABBV,"[ 0.08842208  0.15811114 -0.007285   -0.1721741   0.02038593 -0.0783762
  0.0829061  -0.27826474 -0.19161005  0.13352312 -0.00991339 -0.05755304
 -0.08604956  0.06029991 -0.05903965  0.06341407 -0.00695236 -0.02270296
  0.25716786 -0.0859988   0.08629318 -0.12745407  0.07031446 -0.0323504
  0.48405373 -0.02451751  0.25874128 -0.07532801 -0.24828535 -0.05378667
 -0.00830722 -0.0452551  -0.15563563 -0.51779952 -0.1804429   0.63734657
  1.04875733 -1.84484833 -1.35662559  2.26870941  0.82451166 -2.00467769
  0.38493307  0.40618637 -1.17881618  1.14781009  0.8062895  -1.74445513
 -0.00431165  0.97203187 -0.65454862  0.63870539 -0.00639428  0.        ]",0.20324333964836513,[-0.00046335  0.00209998 -0.00029649  0.0003294   0.00033293  0.0008761 ],-4.488701693182085,0.011235221108804327,0.7609128644687465,-0.032722646239714465,"[-0.12364014 -0.10475477 -0.0682705  -0.03058489  0.01352153  0.04475397
  0.08634517  0.14249951  0.17146497  0.18839217  0.18812142  0.15415978
  0.03987985 -0.12870982 -0.30989037 -0.34986332 -0.22913585 -0.22519364
 -0.18812525 -0.08599629  0.59401733  1.23817447  1.93851329  1.09913072
  0.01855952]",[-0.00020955 -0.00010252 -0.00184342  0.0002412   0.00021495  0.00084445],"[ 0.00856491 -0.00264158 -0.00087435  0.00839912 -0.00634485 -0.00213848
  0.00522033  0.0021836  -0.00620842  0.0014021   0.0032909  -0.00168732
  0.00320023  0.0035155  -0.00638648  0.00143363  0.00295436 -0.0015788
  0.00256406 -0.00058048]",0.08533608851372396,0.7609128644687465,"[ 0.00856491 -0.00264158 -0.00087435  0.00839912 -0.00634485 -0.00213848
  0.00522033  0.0021836  -0.00620842  0.0014021   0.0032909  -0.00168732
  0.00320023  0.0035155  -0.00638648  0.00143363  0.00295436 -0.0015788
  0.00256406 -0.00058048]"
ABT,"[ 0.07872073  0.11156023  0.0679557  -0.19839956 -0.04442372 -0.13344858
  0.1212961  -0.27148459 -0.17186077  0.10654633  0.01125216 -0.03016605
 -0.13422333  0.12857459 -0.01839241 -0.02179383  0.03620678  0.00670967
  0.26390377 -0.13528573  0.07549124 -0.15109539  0.1373702  -0.07226444
  0.5594829   0.00574449  0.21006698 -0.09213432 -0.27709313 -0.15053207
 -0.05984255 -0.03911196 -0.17296819 -0.33118873 -0.20140825  0.25844465
  1.23629606 -1.81507721 -1.50935398  2.55041432  0.65477075 -2.3643459
  1.02007816  0.47771209 -1.92973912  1.42697961  1.03034056 -1.92408039
  0.44196736  0.96184878 -1.44511777  0.89070777  0.46964048  0.        ]",0.20534123811173186,[0.00103853 0.00122543 0.00042978 0.00036264 0.00036827 0.00074383],-4.643690264093279,0.009622123851443858,0.7607128201841898,-0.033169896163897275,"[-0.12181987 -0.10535271 -0.06967945 -0.03202363  0.014581    0.04500345
  0.08693346  0.14134492  0.17226693  0.18974162  0.1858477   0.15779211
  0.04262963 -0.13509021 -0.30723223 -0.34822564 -0.22868858 -0.22944529
 -0.19037429 -0.09058325  0.60530537  1.22633501  1.95703087  1.10469312
  0.01537419]",[-0.00025141 -0.00018238 -0.00209806  0.00011146  0.0002299   0.00078818],"[ 0.00917311 -0.00274755 -0.00194079  0.00894597 -0.00621649 -0.00259275
  0.0060738   0.00165512 -0.0071556   0.0031099   0.00338048 -0.00383549
  0.00408414  0.00421696 -0.00697676  0.00261271  0.00270724 -0.0036902
  0.00321489  0.00092542]",0.08532597912812681,0.7607128201841898,"[ 0.00917311 -0.00274755 -0.00194079  0.00894597 -0.00621649 -0.00259275
  0.0060738   0.00165512 -0.0071556   0.0031099   0.00338048 -0.00383549
  0.00408414  0.00421696 -0.00697676  0.00261271  0.00270724 -0.0036902
  0.00321489  0.00092542]"
ACN,"[ 0.17095989  0.01938193  0.11145148 -0.18924929 -0.10264697  0.12327915
  0.13141474 -0.41950197 -0.0407244   0.34731032 -0.13919747 -0.14817136
 -0.23462126  0.08292992 -0.16823398  0.06241912 -0.15736589 -0.09193986
  0.35993517 -0.09880022  0.07231795 -0.35916569 -0.02306501 -0.03553303
  0.71986954  0.22306777  0.31707764 -0.21539971 -0.35191465 -0.25794992
 -0.13288765 -0.15103016 -0.01346789 -1.66443469 -0.17396156  2.05071206
  0.43563695 -3.3416412  -0.26465643  3.2429766  -0.50973495 -2.27904698
  1.57016341  0.03236598 -1.81001692  1.82772515  0.53164818 -2.16977274
  0.79914079  1.00073927 -1.53697231  1.18302343  0.44067538  0.        ]",0.1857410237156111,[-0.0002403   0.00402531 -0.00080976  0.0003468   0.00036159  0.00075717],-4.600655259700225,0.010045251339240191,0.7626148145719328,-0.03404378699428605,"[-0.12077929 -0.105034   -0.07077879 -0.02488704  0.01456527  0.04055291
  0.09134024  0.14996899  0.16509286  0.18466796  0.18092786  0.15548458
  0.03249427 -0.12761578 -0.32190078 -0.3560193  -0.21722729 -0.22886896
 -0.18785425 -0.12693545  0.57276805  1.23392568  1.99149504  1.13476258
  0.02032037]","[-6.98057770e-04 -4.10674747e-04 -2.45100767e-03 -5.59435793e-05
  1.83143146e-05  1.25587446e-03]","[ 4.98430940e-03 -2.42722322e-03  3.22663319e-03  6.54976266e-03
 -1.08324035e-02  1.00765598e-03  7.98937389e-03 -1.22656484e-03
 -6.85319579e-03  5.41417229e-03  2.19975386e-03 -3.32172384e-03
  5.16534012e-03  2.88643100e-03 -8.05096000e-03  4.01614394e-03
  2.90319893e-03 -4.23973343e-03  4.32527888e-03  6.85014149e-05]",0.08563376761190811,0.7626148145719328,"[ 4.98430940e-03 -2.42722322e-03  3.22663319e-03  6.54976266e-03
 -1.08324035e-02  1.00765598e-03  7.98937389e-03 -1.22656484e-03
 -6.85319579e-03  5.41417229e-03  2.19975386e-03 -3.32172384e-03
  5.16534012e-03  2.88643100e-03 -8.05096000e-03  4.01614394e-03
  2.90319893e-03 -4.23973343e-03  4.32527888e-03  6.85014149e-05]"
ADBE,"[ 0.10951228 -0.02410789  0.11991142  0.00564438 -0.13079395  0.0887467
  0.12939747 -0.16981114  0.04115729  0.18614875 -0.05996728 -0.0340356
 -0.21232167  0.0535269  -0.0788972   0.03787215 -0.1587943  -0.04922535
  0.11687522 -0.16645482  0.05205136 -0.2473045  -0.05387539 -0.01927272
  0.35698969  0.17206378  0.07517458 -0.06723638 -0.17442955 -0.19134574
 -0.08825263 -0.08411892  0.00979193 -0.90914408 -0.16258303  1.08081711
  0.45477993 -1.73200302 -0.23186535  1.67200716 -0.13274558 -0.84577463
  0.70722031 -0.45033877 -0.64296612  1.49415761 -0.46066818 -1.34632837
  1.35105049  0.36934518 -1.62692262  1.15254265  0.58265476  0.        ]",0.18391447755915177,"[ 1.71206132e-05  2.42188173e-03 -1.86288140e-04 -1.97744709e-04
  5.51294714e-04  5.77388041e-04]",-4.290051988554985,0.013704212816623146,0.7613477495190248,-0.034467143075141676,"[-0.12051433 -0.10049576 -0.07166047 -0.02553079  0.01443287  0.0482469
  0.09422668  0.14398416  0.16821064  0.19049017  0.18222225  0.15453754
  0.03809596 -0.12867011 -0.3213931  -0.35312797 -0.24081535 -0.23550389
 -0.19452626 -0.10363391  0.57080608  1.23837318  1.90841273  1.13130908
  0.00628494]","[-3.01728451e-04  4.54942680e-05 -2.18443524e-03  3.93197578e-05
  2.03243951e-04  1.30900795e-03]","[ 7.29046207e-03 -2.47322176e-03  4.06530671e-04  6.59635898e-03
 -6.06577890e-03  1.16543697e-03  3.25745568e-03 -3.18015892e-04
 -2.91998400e-03  2.56152885e-03  8.51989183e-04 -1.68105404e-04
  3.80747754e-03  3.20943241e-05 -5.72384653e-03  5.50429634e-03
  1.27063319e-03 -4.54616417e-03  4.21271247e-03  6.31895999e-04]",0.08521746422342259,0.7613477495190248,"[ 7.29046207e-03 -2.47322176e-03  4.06530671e-04  6.59635898e-03
 -6.06577890e-03  1.16543697e-03  3.25745568e-03 -3.18015892e-04
 -2.91998400e-03  2.56152885e-03  8.51989183e-04 -1.68105404e-04
  3.80747754e-03  3.20943241e-05 -5.72384653e-03  5.50429634e-03
  1.27063319e-03 -4.54616417e-03  4.21271247e-03  6.31895999e-04]"
ADI,"[-5.66870450e-02  6.34993521e-02  1.30043242e-01  1.77830817e-02
 -2.19122342e-04 -4.18495257e-01  9.69446670e-02  2.65192404e-01
 -1.39943318e-01 -5.69861929e-01  4.29473373e-01  2.84826116e-01
  8.97887973e-02  2.31071150e-01  3.10732234e-01 -2.21585430e-01
  2.51337115e-01  1.91607039e-01 -1.80186086e-01 -2.55466178e-01
 -8.75025966e-02  2.42288996e-01  3.35582476e-01 -1.59542679e-01
 -1.84934291e-01 -3.30643931e-01 -3.32748939e-01  3.27746228e-01
  2.63981950e-02  1.46656729e-02 -3.41369772e-02  1.73552236e-01
 -4.15227613e-01  2.28344821e+00 -1.81416960e-02 -3.49350107e+00
  1.52644172e+00  2.73918569e+00 -2.05729051e+00 -1.06440391e+00
  1.62001459e+00 -9.51391179e-02  1.04710751e-01  2.83531883e-02
 -1.39785682e+00  8.72906163e-01  1.05308904e+00 -1.05671658e+00
  2.13197769e-01  4.57045657e-01 -1.42093581e+00  1.12069790e+00
  8.79657583e-01  0.00000000e+00]",0.20077806800346368,[-0.00027575  0.00048952 -0.00028788  0.00062008 -0.000236    0.00026025],-4.816184733579967,0.008097622867043264,0.7579206779663687,-0.03364485793530197,"[-0.12023862 -0.10036824 -0.0689384  -0.0394596   0.01398756  0.06146095
  0.08824199  0.11634894  0.18947729  0.20425393  0.19738404  0.16382622
  0.06378115 -0.14943028 -0.29086296 -0.33670978 -0.27489791 -0.23559838
 -0.22043058 -0.01556202  0.64942135  1.20368345  1.78890094  1.06351175
 -0.01427481]","[ 1.00838700e-03  6.22095544e-04 -1.46187912e-03  1.71061028e-04
  7.11872032e-04  7.02488097e-05]","[ 0.01737805 -0.00252404 -0.01287167  0.00982501  0.00735167 -0.00412822
 -0.00468224  0.00383842 -0.00094017 -0.0009827   0.00203135 -0.00262663
  0.0018275   0.00437876 -0.0043915   0.00086583  0.00128683 -0.00292263
  0.00353888  0.00268131]",0.0844729940268399,0.7579206779663687,"[ 0.01737805 -0.00252404 -0.01287167  0.00982501  0.00735167 -0.00412822
 -0.00468224  0.00383842 -0.00094017 -0.0009827   0.00203135 -0.00262663
  0.0018275   0.00437876 -0.0043915   0.00086583  0.00128683 -0.00292263
  0.00353888  0.00268131]"
ADM,"[-0.09701819 -0.02735224  0.15939201  0.00807678  0.00430836 -0.39219995
  0.05662085  0.2501106  -0.04407728 -0.52849454  0.37083445  0.1678
  0.09433363  0.22336933  0.22496914 -0.25833934  0.28336804  0.21217937
 -0.10608075 -0.09036568 -0.10697135  0.19618201  0.31962924 -0.2182242
 -0.1739305  -0.30852851 -0.33995204  0.26920723 -0.0137726  -0.02701717
 -0.05122045  0.13862735 -0.32276696  2.26375067  0.00889454 -3.52407465
  0.88693871  2.80875727 -1.11678816 -1.33614709  0.30103355  0.14859267
  1.18137739 -0.1293884  -1.97475607  0.65994215  1.34390081 -0.73282867
  0.13202439  0.58362887 -1.11721241 -0.20042426  0.2984539   0.        ]",0.1950932828940148,"[-2.88924683e-04  1.33222981e-03 -1.69653096e-04  2.97449485e-05
  2.75436612e-04  4.76385758e-04]",-4.844276557188717,0.00787331128560835,0.7570890396633352,-0.03451999148433201,"[-0.11945862 -0.10048669 -0.06872125 -0.03863777  0.01273834  0.06096871
  0.09171596  0.11770913  0.18670886  0.19918247  0.19787385  0.1639864
  0.05807318 -0.15149277 -0.28896124 -0.33470994 -0.267562   -0.21867991
 -0.22219852 -0.02554843  0.64572886  1.19024266  1.79079169  1.06649208
 -0.01470039]",[ 0.00080756  0.00049013 -0.00161646  0.00015374  0.00059436  0.00030446],"[ 0.01731233 -0.00244385 -0.01291685  0.0080135   0.00749427 -0.0014006
 -0.00551534  0.00025591 -0.00016126  0.00209869  0.00151878 -0.00412087
  0.00112874  0.00518292 -0.00370599  0.00027131  0.00156619 -0.00202473
 -0.00017233  0.00047772]",0.08456818126724021,0.7570890396633352,"[ 0.01731233 -0.00244385 -0.01291685  0.0080135   0.00749427 -0.0014006
 -0.00551534  0.00025591 -0.00016126  0.00209869  0.00151878 -0.00412087
  0.00112874  0.00518292 -0.00370599  0.00027131  0.00156619 -0.00202473
 -0.00017233  0.00047772]"
