,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00529547 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.21423666886983972,[-0.00065133  0.00113111 -0.00030665  0.00027559  0.00010394  0.00051739],"[ 1.88322980e-02 -7.96563180e-03 -1.74260580e-03  1.68211495e-02
 -1.22096436e-02 -3.26196588e-03  8.79863383e-03 -4.59194287e-03
 -1.80063046e-03  4.80494299e-03  1.08110113e-03  1.06838537e-05
 -2.32751137e-03  2.87635181e-03 -1.74019985e-03 -2.20804705e-03
  4.45699337e-03 -1.09232777e-03  3.35327237e-03  7.18055554e-03]",-4.830247854577528,0.0079845420153945,0.7424856267603256,-0.03336109079404496,"[-0.11791448 -0.09415716 -0.05980006 -0.02369839  0.01551651  0.05846436
  0.09799958  0.13738785  0.17079846  0.19010112  0.19052646  0.14693991
  0.03440752 -0.1447479  -0.31458776 -0.34473434 -0.25053249 -0.21741644
 -0.18049113 -0.02412982  0.61799136  1.24823073  1.79789272  0.91348738
 -0.00574488]","[ 1.20520713e-06 -1.37538368e-03  5.60679247e-04  4.98861777e-04
 -1.48651286e-04 -1.07133813e-03]","[ 1.36292846e-02 -3.02614183e-03 -2.67663022e-03  7.15848523e-03
 -3.27791754e-03  2.46569130e-03  6.95502812e-04  2.93637274e-04
  3.51103689e-04 -6.00962705e-04  1.25411756e-03  1.26655303e-03
 -6.19735688e-05  2.76179521e-03 -9.89088499e-04 -5.84366371e-04
  5.52684783e-04  5.68628852e-04  2.82162039e-03 -1.63748529e-03]",0.08520371886750956,0.7424856267603256
AAL,"[0.00519915 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2165935166351687,[-0.00135297  0.00364821 -0.00065819  0.00051972  0.00057409  0.00155993],"[ 0.01323798 -0.00195673 -0.00145743  0.00440321 -0.00305328  0.00655137
 -0.0006858  -0.00374106  0.00023584  0.00030346  0.00312377 -0.00037096
 -0.001265    0.00638681 -0.00467491 -0.00228293  0.00323249 -0.00307221
  0.00839878  0.00498927]",-4.018673320046351,0.01797679858451043,0.7424836458375944,-0.03336108795360187,"[-0.11791458 -0.09415705 -0.0598     -0.02369838  0.01551653  0.05846423
  0.09799954  0.13738812  0.17079857  0.19010121  0.1905264   0.14694023
  0.03440726 -0.1447483  -0.31458802 -0.34473457 -0.25053262 -0.21741609
 -0.18049136 -0.02413038  0.61799178  1.2482313   1.79789182  0.91348712
 -0.00574473]","[ 1.19789898e-06 -1.37539587e-03  5.60694538e-04  4.98852140e-04
 -1.48665437e-04 -1.07133644e-03]","[ 1.36292732e-02 -3.02614780e-03 -2.67663296e-03  7.15848848e-03
 -3.27790932e-03  2.46568655e-03  6.95502773e-04  2.93631732e-04
  3.51100979e-04 -6.00967573e-04  1.25412201e-03  1.26654142e-03
 -6.19564680e-05  2.76180010e-03 -9.89076486e-04 -5.84359110e-04
  5.52689503e-04  5.68620696e-04  2.82159432e-03 -1.63748705e-03]",0.08520372138299602,0.7424836458375944
AAP,"[0.00492662 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.19943744656018597,[ 0.00061566  0.00454384 -0.00113892  0.00203435 -0.00042253  0.00098326],"[ 0.01047784  0.00163323 -0.0017708  -0.00188167  0.00080969  0.01091483
 -0.00341957 -0.00519673  0.00231005  0.00318833 -0.00228368 -0.00255907
  0.00389891  0.00328065 -0.00323334  0.00175897 -0.00057917  0.00034467
  0.00428348 -0.00300257]",-4.228185557801481,0.01457881898910487,0.7424780407026831,-0.03336107991640463,"[-0.11791486 -0.09415673 -0.05979984 -0.02369834  0.01551657  0.05846387
  0.09799943  0.1373889   0.17079891  0.19010146  0.19052622  0.14694111
  0.03440654 -0.14474943 -0.31458874 -0.34473523 -0.25053298 -0.21741509
 -0.180492   -0.02413196  0.61799296  1.2482329   1.79788928  0.9134864
 -0.0057443 ]","[ 1.17722015e-06 -1.37543036e-03  5.60737804e-04  4.98824873e-04
 -1.48705480e-04 -1.07133167e-03]","[ 1.36292409e-02 -3.02616469e-03 -2.67664072e-03  7.15849766e-03
 -3.27788604e-03  2.46567310e-03  6.95502660e-04  2.93616051e-04
  3.51093309e-04 -6.00981346e-04  1.25413463e-03  1.26650857e-03
 -6.19080804e-05  2.76181395e-03 -9.89042493e-04 -5.84338564e-04
  5.52702859e-04  5.68597620e-04  2.82152057e-03 -1.63749204e-03]",0.08520372850070977,0.7424780407026831
AAPL,"[0.00529427 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.21497139825039302,[ 0.00045404 -0.00123657  0.00078163  0.00018686  0.000161    0.00048331],"[ 0.01672661 -0.00461931 -0.00455033  0.01093833 -0.00413601 -0.00223979
  0.00368701  0.00186646 -0.00366553 -0.00152675  0.00467464  0.00063413
 -0.00274305  0.00391121 -0.00113966 -0.0014172   0.00117276  0.00045855
  0.00419889 -0.00010524]",-4.686585454042657,0.009218108133684485,0.7424856020324838,-0.03336109075858773,"[-0.11791448 -0.09415716 -0.05980006 -0.02369839  0.01551651  0.05846436
  0.09799958  0.13738785  0.17079846  0.19010112  0.19052646  0.14693992
  0.03440752 -0.14474791 -0.31458776 -0.34473435 -0.25053249 -0.21741643
 -0.18049113 -0.02412983  0.61799136  1.24823074  1.79789271  0.91348737
 -0.00574488]","[ 1.20511590e-06 -1.37538384e-03  5.60679438e-04  4.98861657e-04
 -1.48651463e-04 -1.07133810e-03]","[ 1.36292844e-02 -3.02614190e-03 -2.67663025e-03  7.15848527e-03
 -3.27791744e-03  2.46569124e-03  6.95502812e-04  2.93637205e-04
  3.51103655e-04 -6.00962766e-04  1.25411761e-03  1.26655289e-03
 -6.19733553e-05  2.76179527e-03 -9.89088349e-04 -5.84366281e-04
  5.52684842e-04  5.68628750e-04  2.82162007e-03 -1.63748531e-03]",0.08520371889891035,0.7424856020324838
ABBV,"[0.00551552 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.22315645745130103,[ 0.00018201  0.00086007 -0.00015814  0.00052346 -0.0001037   0.00027279],"[ 1.86050891e-02 -8.53096459e-03 -4.30804206e-05  1.66553930e-02
 -1.33899994e-02 -2.95304742e-04  6.67718231e-03 -7.79946581e-03
  1.76814165e-03  4.51859758e-03  1.72870983e-04  2.26897901e-03
 -3.60397839e-03  2.17242189e-03 -1.03987224e-03 -2.83192306e-03
  2.70863697e-03 -6.39788508e-04  7.24041447e-03  2.31705537e-03]",-5.04544441490565,0.006438598318865581,0.7424901523351424,-0.03336109728326209,"[-0.11791425 -0.09415742 -0.0598002  -0.02369842  0.01551648  0.05846466
  0.09799967  0.13738722  0.17079819  0.19010092  0.1905266   0.1469392
  0.03440811 -0.14474699 -0.31458718 -0.34473382 -0.25053219 -0.21741724
 -0.18049061 -0.02412855  0.61799041  1.24822944  1.79789477  0.91348796
 -0.00574523]","[ 1.22190318e-06 -1.37535584e-03  5.60644314e-04  4.98883793e-04
 -1.48618955e-04 -1.07134198e-03]","[ 1.36293106e-02 -3.02612819e-03 -2.67662395e-03  7.15847781e-03
 -3.27793634e-03  2.46570216e-03  6.95502903e-04  2.93649935e-04
  3.51109881e-04 -6.00951585e-04  1.25410737e-03  1.26657956e-03
 -6.20126368e-05  2.76178403e-03 -9.89115945e-04 -5.84382960e-04
  5.52674000e-04  5.68647484e-04  2.82167994e-03 -1.63748126e-03]",0.08520371312068158,0.7424901523351424
ABT,"[0.00548301 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2221404240895177,"[ 5.31382007e-04  5.74957009e-04  4.31094066e-05  6.99161627e-04
 -1.32293450e-04  3.64376002e-04]","[ 0.01896299 -0.00866953 -0.00050912  0.01728865 -0.0135276  -0.00140931
  0.00754556 -0.0073191   0.00120824  0.00516649 -0.00046725  0.0015761
 -0.00248547  0.00201927 -0.00187881 -0.00225697  0.00367834 -0.00123563
  0.00624825  0.00383977]",-4.987752310986857,0.006820978713893334,0.7424894838653877,-0.03336109632474398,"[-0.11791428 -0.09415739 -0.05980018 -0.02369841  0.01551648  0.05846462
  0.09799966  0.13738731  0.17079823  0.19010095  0.19052658  0.14693931
  0.03440802 -0.14474713 -0.31458726 -0.3447339  -0.25053224 -0.21741712
 -0.18049069 -0.02412874  0.61799055  1.24822963  1.79789447  0.91348787
 -0.00574517]","[ 1.21943702e-06 -1.37535995e-03  5.60649474e-04  4.98880541e-04
 -1.48623731e-04 -1.07134141e-03]","[ 1.36293068e-02 -3.02613021e-03 -2.67662488e-03  7.15847891e-03
 -3.27793356e-03  2.46570056e-03  6.95502890e-04  2.93648065e-04
  3.51108967e-04 -6.00953228e-04  1.25410888e-03  1.26657564e-03
 -6.20068661e-05  2.76178568e-03 -9.89111891e-04 -5.84380510e-04
  5.52675592e-04  5.68644732e-04  2.82167115e-03 -1.63748185e-03]",0.08520371396954185,0.7424894838653877
ACN,"[0.00525869 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2147670552308456,[-0.00084364  0.00359208 -0.00135287  0.00112973 -0.00031206  0.00055548],"[ 0.01479764 -0.00365253 -0.00137315  0.00858226 -0.00754798  0.00249162
  0.00595591 -0.00513872 -0.00278229  0.00684717  0.00018275 -0.00510258
  0.00237633  0.00621499 -0.00464024 -0.00069272  0.00249358 -0.00201788
  0.00645736  0.00452361]",-4.509910833417951,0.01099944091463247,0.7424848702048381,-0.03336108970922082,"[-0.11791451 -0.09415712 -0.05980004 -0.02369839  0.01551652  0.05846431
  0.09799957  0.13738795  0.1707985   0.19010115  0.19052643  0.14694003
  0.03440742 -0.14474806 -0.31458786 -0.34473443 -0.25053254 -0.2174163
 -0.18049122 -0.02413004  0.61799152  1.24823095  1.79789238  0.91348728
 -0.00574482]","[ 1.20241600e-06 -1.37538834e-03  5.60685087e-04  4.98858097e-04
 -1.48656691e-04 -1.07133748e-03]","[ 1.36292802e-02 -3.02614411e-03 -2.67663126e-03  7.15848647e-03
 -3.27791440e-03  2.46568949e-03  6.95502797e-04  2.93635157e-04
  3.51102654e-04 -6.00964564e-04  1.25411926e-03  1.26654860e-03
 -6.19670376e-05  2.76179708e-03 -9.89083911e-04 -5.84363598e-04
  5.52686586e-04  5.68625737e-04  2.82161044e-03 -1.63748596e-03]",0.08520371982822603,0.7424848702048381
ADBE,"[0.00517568 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.21255993208593563,[ 0.00040897  0.00266273 -0.00066889  0.00107462 -0.0002469   0.00043597],"[ 0.01358154 -0.00155664 -0.00310718  0.00478852 -0.00222117  0.00373439
  0.00161926 -0.00161472 -0.00219681  0.00252459  0.00062566 -0.00349428
  0.00361025  0.00448674 -0.00474105  0.00311571 -0.00097613 -0.00386013
  0.00844193  0.00060528]",-4.2773899558729145,0.013878839236803362,0.742483162973556,-0.03336108726122362,"[-0.1179146  -0.09415702 -0.05979999 -0.02369838  0.01551653  0.0584642
  0.09799953  0.13738819  0.1707986   0.19010123  0.19052638  0.1469403
  0.0344072  -0.1447484  -0.31458808 -0.34473463 -0.25053265 -0.217416
 -0.18049141 -0.02413052  0.61799188  1.24823144  1.7978916   0.91348706
 -0.00574469]","[ 1.19611757e-06 -1.37539884e-03  5.60698265e-04  4.98849791e-04
 -1.48668887e-04 -1.07133603e-03]","[ 1.36292704e-02 -3.02614925e-03 -2.67663363e-03  7.15848927e-03
 -3.27790731e-03  2.46568539e-03  6.95502763e-04  2.93630381e-04
  3.51100318e-04 -6.00968759e-04  1.25412310e-03  1.26653859e-03
 -6.19522996e-05  2.76180130e-03 -9.89073558e-04 -5.84357340e-04
  5.52690654e-04  5.68618709e-04  2.82158797e-03 -1.63748748e-03]",0.08520372199616377,0.742483162973556
ADI,"[0.00516816 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.21135082694624596,"[-9.65445698e-04  5.20746412e-05 -7.45512052e-04  8.72856002e-04
 -6.81004441e-04 -9.35302268e-05]","[ 0.01764172 -0.0053751  -0.00488177  0.0125924  -0.00485567 -0.00346505
  0.00384261  0.00178877 -0.00217997 -0.00198321  0.00309924  0.00300229
 -0.00296398  0.00055499 -0.00072119  0.00063768  0.00256874 -0.00269686
  0.0042445   0.00783552]",-4.453361528647719,0.01163937504226007,0.7424830083313207,-0.033361087039482276,"[-0.11791461 -0.09415701 -0.05979999 -0.02369837  0.01551653  0.05846419
  0.09799953  0.13738821  0.17079861  0.19010124  0.19052637  0.14694033
  0.03440718 -0.14474843 -0.3145881  -0.34473465 -0.25053266 -0.21741597
 -0.18049143 -0.02413056  0.61799191  1.24823148  1.79789153  0.91348704
 -0.00574468]","[ 1.19554705e-06 -1.37539980e-03  5.60699459e-04  4.98849039e-04
 -1.48669992e-04 -1.07133590e-03]","[ 1.36292695e-02 -3.02614972e-03 -2.67663384e-03  7.15848952e-03
 -3.27790667e-03  2.46568502e-03  6.95502760e-04  2.93629949e-04
  3.51100106e-04 -6.00969139e-04  1.25412345e-03  1.26653769e-03
 -6.19509646e-05  2.76180168e-03 -9.89072620e-04 -5.84356773e-04
  5.52691022e-04  5.68618072e-04  2.82158594e-03 -1.63748762e-03]",0.08520372219253713,0.7424830083313207
ADM,"[0.00540719 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.22106260317020468,"[ 5.29093657e-04  1.35105506e-03 -2.15831762e-04  5.26909975e-04
 -8.42761966e-05  2.09697397e-04]","[ 1.93708538e-02 -8.43802256e-03 -2.25243156e-03  1.73618581e-02
 -1.13241544e-02 -3.35810144e-03  6.75619702e-03 -4.21083984e-03
  6.99228497e-04  2.87228283e-03 -4.44063807e-04  2.73595563e-03
 -1.99368354e-03  8.83922125e-05 -1.35206805e-03 -2.90558337e-04
  3.21992363e-03 -1.28031517e-03  3.53912174e-03  3.37352458e-03]",-4.727449245757185,0.008849013936652722,0.742487924383465,-0.033361094088604444,"[-0.11791436 -0.0941573  -0.05980013 -0.0236984   0.01551649  0.05846451
  0.09799963  0.13738753  0.17079832  0.19010102  0.19052653  0.14693955
  0.03440782 -0.14474744 -0.31458747 -0.34473408 -0.25053234 -0.21741684
 -0.18049087 -0.02412918  0.61799087  1.24823008  1.79789376  0.91348767
 -0.00574506]","[ 1.21368367e-06 -1.37536955e-03  5.60661512e-04  4.98872954e-04
 -1.48634872e-04 -1.07134008e-03]","[ 1.36292978e-02 -3.02613491e-03 -2.67662704e-03  7.15848146e-03
 -3.27792708e-03  2.46569681e-03  6.95502858e-04  2.93643702e-04
  3.51106833e-04 -6.00957060e-04  1.25411238e-03  1.26656650e-03
 -6.19934035e-05  2.76178954e-03 -9.89102433e-04 -5.84374793e-04
  5.52679308e-04  5.68638311e-04  2.82165063e-03 -1.63748324e-03]",0.0852037159498592,0.742487924383465
