,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00443854 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1643641920114382,[ 0.00068599 -0.00181502  0.00027486  0.00040212 -0.00053109 -0.00050784],"[ 7.59020425e-03 -2.75087011e-03 -1.26981373e-03  5.21227490e-03
 -2.87993581e-03  2.58955979e-03 -2.91128024e-04  4.67155147e-04
 -1.09656694e-04 -1.77740624e-03  1.00063000e-03  1.65280204e-03
 -1.06883307e-03  3.87094557e-03  2.34851082e-03  4.18866777e-04
  7.47670791e-05 -2.46377466e-03 -5.37272516e-04  2.11309297e-03]",-5.2188278781132444,0.005413670891193521,0.8141942129017505,-0.03895337024497937,"[-1.40897490e-01 -1.18856811e-01 -8.32914269e-02 -4.10879838e-02
  2.51121782e-03  4.68840727e-02  8.90982753e-02  1.34881437e-01
  1.69783527e-01  1.96604287e-01  2.01380625e-01  1.69461867e-01
  7.43030270e-02 -9.50105178e-02 -2.83408043e-01 -3.60346173e-01
 -2.76139898e-01 -2.22235427e-01 -2.11260519e-01 -1.19017439e-01
  4.54479128e-01  1.16447777e+00  1.81844624e+00  1.42849310e+00
 -8.80833277e-04]",[-0.00051934 -0.0008645   0.00019812 -0.00029608  0.00150306 -0.00121377],"[ 0.01142106 -0.00288549 -0.00285129  0.00426462 -0.0015699   0.00365296
 -0.00061767 -0.00041506 -0.00033998 -0.00122329  0.00176239  0.00216532
 -0.00139619  0.00108085 -0.00121494  0.00075899  0.00061087  0.00097411
  0.00205256 -0.00086925]",0.08557407465929531,0.8141942129017505
AAL,"[0.00444335 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1630965631766271,[ 0.00029574 -0.00110693  0.00054635 -0.00011696  0.00014505  0.00015785],"[ 0.00751683 -0.000729    0.00152515  0.00525676 -0.00287625 -0.00036181
 -0.00304123  0.00057891  0.00029932  0.00020842  0.0022556   0.00083371
 -0.00226508  0.00267934  0.00027851  0.00134446  0.000148    0.00213814
  0.00800638  0.00313956]",-5.370355171243844,0.004652478590193485,0.8141943124537693,-0.03895336954222839,"[-1.40897492e-01 -1.18856808e-01 -8.32914254e-02 -4.10879809e-02
  2.51121766e-03  4.68840711e-02  8.90982722e-02  1.34881441e-01
  1.69783526e-01  1.96604278e-01  2.01380625e-01  1.69461857e-01
  7.43030248e-02 -9.50105287e-02 -2.83408043e-01 -3.60346176e-01
 -2.76139915e-01 -2.22235420e-01 -2.11260511e-01 -1.19017412e-01
  4.54479120e-01  1.16447773e+00  1.81844623e+00  1.42849314e+00
 -8.80818952e-04]",[-0.00051934 -0.0008645   0.00019812 -0.00029608  0.00150306 -0.00121377],"[ 0.01142106 -0.00288549 -0.00285129  0.00426462 -0.0015699   0.00365296
 -0.00061767 -0.00041506 -0.00033998 -0.00122329  0.00176239  0.00216532
 -0.00139619  0.00108085 -0.00121494  0.00075899  0.00061087  0.00097411
  0.00205256 -0.00086925]",0.08557407496740894,0.8141943124537693
AAP,"[0.00444217 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16527329057278317,"[-4.05419349e-04 -1.38169078e-03  3.48445278e-04 -1.20868336e-04
  5.61031288e-05  1.54298011e-04]","[ 0.00673183 -0.0004747   0.00222951  0.00731381  0.00016575 -0.00172957
 -0.00493243 -0.00218867 -0.0013702   0.00156069  0.0017074   0.00079165
 -0.00357017  0.00565502  0.00461834  0.00256455  0.00030986 -0.00235336
  0.00555985  0.00442984]",-5.19352707994298,0.005552388519427326,0.8141942880201752,-0.03895336971470839,"[-1.40897491e-01 -1.18856809e-01 -8.32914258e-02 -4.10879816e-02
  2.51121770e-03  4.68840715e-02  8.90982730e-02  1.34881440e-01
  1.69783526e-01  1.96604280e-01  2.01380625e-01  1.69461859e-01
  7.43030254e-02 -9.50105260e-02 -2.83408043e-01 -3.60346176e-01
 -2.76139911e-01 -2.22235422e-01 -2.11260513e-01 -1.19017418e-01
  4.54479122e-01  1.16447774e+00  1.81844623e+00  1.42849313e+00
 -8.80822468e-04]",[-0.00051934 -0.0008645   0.00019812 -0.00029608  0.00150306 -0.00121377],"[ 0.01142106 -0.00288549 -0.00285129  0.00426462 -0.0015699   0.00365296
 -0.00061767 -0.00041506 -0.00033998 -0.00122329  0.00176239  0.00216532
 -0.00139619  0.00108085 -0.00121494  0.00075899  0.00061087  0.00097411
  0.00205256 -0.00086925]",0.08557407489178694,0.8141942880201752
AAPL,"[0.00445129 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16542359888273875,"[-8.55723695e-04 -2.49579082e-03  6.27665144e-04 -6.22872200e-04
  2.19565400e-04  7.15890574e-05]","[ 0.00660622 -0.00273852 -0.00075258  0.00778974  0.00088081  0.00116144
 -0.00265061 -0.0028432  -0.00201985  0.00040914  0.00153546  0.00175867
 -0.00171109  0.00525656  0.00389616  0.00032526 -0.00071015 -0.00126007
  0.00649458  0.00076721]",-5.183567849695385,0.005607962311868069,0.8141944765757537,-0.03895336838366942,"[-1.40897496e-01 -1.18856803e-01 -8.32914230e-02 -4.10879761e-02
  2.51121738e-03  4.68840685e-02  8.90982671e-02  1.34881447e-01
  1.69783525e-01  1.96604265e-01  2.01380623e-01  1.69461840e-01
  7.43030212e-02 -9.50105467e-02 -2.83408043e-01 -3.60346182e-01
 -2.76139943e-01 -2.22235407e-01 -2.11260498e-01 -1.19017367e-01
  4.54479107e-01  1.16447767e+00  1.81844621e+00  1.42849320e+00
 -8.80795337e-04]",[-0.00051934 -0.0008645   0.00019812 -0.00029608  0.00150306 -0.00121377],"[ 0.01142106 -0.00288549 -0.00285129  0.00426462 -0.0015699   0.00365296
 -0.00061767 -0.00041506 -0.00033998 -0.00122329  0.00176239  0.00216532
 -0.00139619  0.00108085 -0.00121494  0.00075899  0.00061087  0.00097411
  0.00205256 -0.00086925]",0.08557407547536672,0.8141944765757537
ABBV,"[0.00459124 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16720809357105856,"[ 1.25240114e-04 -3.41725664e-04  1.44049303e-05 -2.45518297e-04
 -3.33271826e-05 -3.19766139e-04]","[ 0.00697566 -0.00489644 -0.00384125  0.0068779  -0.00013754  0.00451862
  0.00026114 -0.00255198 -0.00277316 -0.00078596  0.00254159  0.00291641
 -0.00143426  0.00284619  0.0018064   0.00165491  0.00059654 -0.00066974
  0.00509759  0.00437909]",-5.591643230401893,0.003728895393260551,0.8141973707353111,-0.03895334795341116,"[-1.40897563e-01 -1.18856711e-01 -8.32913801e-02 -4.10878911e-02
  2.51121258e-03  4.68840225e-02  8.90981770e-02  1.34881559e-01
  1.69783513e-01  1.96604031e-01  2.01380598e-01  1.69461550e-01
  7.43029575e-02 -9.50108636e-02 -2.83408040e-01 -3.60346289e-01
 -2.76140445e-01 -2.22235178e-01 -2.11260268e-01 -1.19016576e-01
  4.54478871e-01  1.16447650e+00  1.81844593e+00  1.42849434e+00
 -8.80378892e-04]",[-0.00051936 -0.00086449  0.00019813 -0.00029609  0.00150306 -0.00121376],"[ 0.01142107 -0.00288548 -0.0028513   0.00426463 -0.00156989  0.00365297
 -0.00061767 -0.00041505 -0.00033997 -0.0012233   0.0017624   0.00216532
 -0.00139619  0.00108087 -0.00121495  0.00075899  0.00061086  0.0009741
  0.00205258 -0.00086923]",0.08557408443279463,0.8141973707353111
ABT,"[0.00443302 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16234734744253143,"[ 9.16740717e-04 -9.28549948e-04  3.97744426e-04  4.87157152e-05
 -1.15853574e-04 -2.58287898e-04]","[ 0.00651099 -0.00448732 -0.00273913  0.00794881  0.00100175  0.00234047
 -0.00314201 -0.00275916 -0.00153914  0.00273852  0.00452843  0.00083362
 -0.00295826  0.00324645  0.00376135  0.00105853 -0.00150153 -0.00239482
  0.00616047  0.00440688]",-5.352297866159386,0.00473725290988117,0.8141940987885058,-0.03895337105051998,"[-1.40897487e-01 -1.18856815e-01 -8.32914286e-02 -4.10879872e-02
  2.51121801e-03  4.68840745e-02  8.90982789e-02  1.34881432e-01
  1.69783527e-01  1.96604296e-01  2.01380626e-01  1.69461878e-01
  7.43030295e-02 -9.50105053e-02 -2.83408043e-01 -3.60346169e-01
 -2.76139878e-01 -2.22235436e-01 -2.11260528e-01 -1.19017470e-01
  4.54479138e-01  1.16447782e+00  1.81844625e+00  1.42849306e+00
 -8.80849697e-04]",[-0.00051934 -0.0008645   0.00019812 -0.00029608  0.00150306 -0.00121377],"[ 0.01142106 -0.00288549 -0.00285129  0.00426462 -0.0015699   0.00365296
 -0.00061767 -0.00041506 -0.00033998 -0.00122329  0.00176239  0.00216532
 -0.00139619  0.00108085 -0.00121494  0.00075899  0.00061087  0.00097411
  0.00205256 -0.00086926]",0.08557407430611465,0.8141940987885058
ACN,"[0.00463209 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16538926310250954,"[ 6.14292363e-04 -3.21788711e-04  3.76301573e-04  2.95423626e-04
  1.34347297e-05  2.44057552e-04]","[ 0.00718685 -0.00553366 -0.00451612  0.0061995  -0.00181079  0.00483458
 -0.0001066   0.0001646   0.00076661  0.00023375  0.00368101  0.00010721
 -0.0021876   0.00232579  0.00241966  0.00029177  0.00025793 -0.00279704
  0.00155379 -0.00291215]",-5.926443381582272,0.0026679540290124844,0.8141982154841026,-0.0389533419902168,"[-1.40897582e-01 -1.18856684e-01 -8.32913675e-02 -4.10878663e-02
  2.51121117e-03  4.68840090e-02  8.90981507e-02  1.34881592e-01
  1.69783509e-01  1.96603963e-01  2.01380590e-01  1.69461465e-01
  7.43029390e-02 -9.50109561e-02 -2.83408040e-01 -3.60346321e-01
 -2.76140592e-01 -2.22235112e-01 -2.11260201e-01 -1.19016346e-01
  4.54478802e-01  1.16447616e+00  1.81844585e+00  1.42849467e+00
 -8.80257340e-04]",[-0.00051937 -0.00086449  0.00019813 -0.00029609  0.00150306 -0.00121376],"[ 0.01142107 -0.00288548 -0.0028513   0.00426463 -0.00156989  0.00365297
 -0.00061767 -0.00041504 -0.00033997 -0.00122331  0.00176241  0.00216532
 -0.00139619  0.00108087 -0.00121495  0.00075899  0.00061086  0.0009741
  0.00205259 -0.00086922]",0.08557408704729333,0.8141982154841026
ADBE,"[0.00452992 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16939103740969214,"[ 9.05350814e-04 -1.27651891e-03  7.79894889e-04 -7.98584382e-05
  1.43585776e-04  8.77206919e-05]","[ 0.00665956 -0.00134863  0.00102522  0.00771351  0.00079474 -0.00049649
 -0.00403696 -0.00283963 -0.00211176  0.00163596  0.00314553  0.00187076
 -0.00168385  0.00309262  0.00216997  0.00038238 -0.00081254 -0.00191151
  0.00042122  0.00151875]",-5.196070362935143,0.005538285166151289,0.8141961025770995,-0.03895335690550909,"[-1.40897533e-01 -1.18856751e-01 -8.32913989e-02 -4.10879283e-02
  2.51121468e-03  4.68840426e-02  8.90982165e-02  1.34881510e-01
  1.69783518e-01  1.96604134e-01  2.01380609e-01  1.69461677e-01
  7.43029854e-02 -9.50107247e-02 -2.83408041e-01 -3.60346243e-01
 -2.76140225e-01 -2.22235278e-01 -2.11260369e-01 -1.19016923e-01
  4.54478974e-01  1.16447701e+00  1.81844605e+00  1.42849384e+00
 -8.80561369e-04]",[-0.00051935 -0.0008645   0.00019813 -0.00029608  0.00150306 -0.00121376],"[ 0.01142106 -0.00288548 -0.00285129  0.00426462 -0.00156989  0.00365296
 -0.00061767 -0.00041505 -0.00033997 -0.0012233   0.0017624   0.00216532
 -0.00139619  0.00108086 -0.00121494  0.00075899  0.00061086  0.0009741
  0.00205257 -0.00086924]",0.08557408050784318,0.8141961025770995
ADI,"[0.00454751 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16482815922118504,"[-3.83095676e-04 -1.02493233e-03 -3.41551985e-05 -2.19841647e-04
 -1.66315516e-04 -3.79840375e-04]","[ 0.00736466 -0.00517743 -0.00420943  0.00567032 -0.0025937   0.0049059
  0.00068865  0.00092961  0.00133676 -0.00119896  0.00221329 -0.00012956
 -0.00218568  0.00302211  0.00201547  0.00016249 -0.00032967 -0.00178199
  0.00141356 -0.00073058]",-5.613299399271726,0.00364900993352603,0.8141964663046838,-0.03895335433790757,"[-1.40897542e-01 -1.18856740e-01 -8.32913935e-02 -4.10879176e-02
  2.51121408e-03  4.68840369e-02  8.90982051e-02  1.34881524e-01
  1.69783517e-01  1.96604104e-01  2.01380606e-01  1.69461641e-01
  7.43029774e-02 -9.50107645e-02 -2.83408041e-01 -3.60346256e-01
 -2.76140288e-01 -2.22235250e-01 -2.11260340e-01 -1.19016823e-01
  4.54478945e-01  1.16447687e+00  1.81844602e+00  1.42849398e+00
 -8.80509032e-04]",[-0.00051935 -0.0008645   0.00019813 -0.00029608  0.00150306 -0.00121376],"[ 0.01142106 -0.00288548 -0.0028513   0.00426463 -0.00156989  0.00365296
 -0.00061767 -0.00041505 -0.00033997 -0.0012233   0.0017624   0.00216532
 -0.00139619  0.00108086 -0.00121494  0.00075899  0.00061086  0.0009741
  0.00205257 -0.00086923]",0.08557408163358056,0.8141964663046838
ADM,"[0.00464713 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15898397556617244,"[-6.42666668e-06 -1.52314080e-04  3.25549338e-05  3.14312826e-05
 -2.42999912e-05  2.52623910e-06]","[ 0.00733141 -0.00460235 -0.0033713   0.00597259 -0.00125746  0.00379894
 -0.00084953 -0.00186433 -0.00278682  0.00067582  0.00403334  0.00326485
 -0.00180814  0.00181337  0.00180511  0.00358111  0.00367657 -0.00213361
  0.00186     0.00268336]",-6.554961895465994,0.0014230370901365565,0.8141985263937257,-0.03895333979546431,"[-1.40897590e-01 -1.18856674e-01 -8.32913629e-02 -4.10878571e-02
  2.51121066e-03  4.68840041e-02  8.90981410e-02  1.34881604e-01
  1.69783508e-01  1.96603938e-01  2.01380587e-01  1.69461434e-01
  7.43029321e-02 -9.50109901e-02 -2.83408039e-01 -3.60346332e-01
 -2.76140646e-01 -2.22235087e-01 -2.11260176e-01 -1.19016261e-01
  4.54478777e-01  1.16447603e+00  1.81844581e+00  1.42849479e+00
 -8.80212603e-04]",[-0.00051937 -0.00086449  0.00019813 -0.00029609  0.00150306 -0.00121376],"[ 0.01142107 -0.00288547 -0.0028513   0.00426463 -0.00156988  0.00365297
 -0.00061767 -0.00041504 -0.00033997 -0.00122331  0.00176241  0.00216532
 -0.0013962   0.00108088 -0.00121495  0.00075899  0.00061086  0.0009741
  0.00205259 -0.00086921]",0.08557408800955905,0.8141985263937257
