,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00403918 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1557542396769188,"[ 1.72610694e-03 -4.19186214e-04  5.50775622e-05 -1.11798325e-04
  3.12247746e-04 -2.60869747e-04]","[ 0.00659859 -0.00500489 -0.01058243  0.00763715 -0.00910767  0.00751134
 -0.00378561  0.00687441 -0.00144417  0.00703309  0.00192527  0.00699167
 -0.00226052  0.00558401 -0.00325424  0.00286897 -0.00346551  0.0017008
 -0.00722738 -0.00111853]",-4.728673383459989,0.008838188152537362,0.7914584394119506,-0.03669431221942164,"[-0.1220354  -0.09839986 -0.06431368 -0.0257332   0.01490625  0.05738899
  0.10134602  0.13994209  0.17366068  0.18811133  0.17758635  0.11451547
 -0.01644559 -0.19662688 -0.33379655 -0.31648311 -0.2276832  -0.19556657
 -0.14757919  0.14206452  0.78785119  1.31084391  1.54133737  0.07323259
  0.00283324]",[ 0.00013342 -0.00042103  0.00047976  0.0003766  -0.00021415 -0.00041531],"[ 0.00913594 -0.00844429 -0.00716827  0.00549273 -0.00464455  0.00393918
 -0.00086337  0.0008794   0.00071313 -0.00104579  0.00168326  0.00153541
 -0.00190675  0.0021684  -0.000177    0.00043974  0.00156891  0.00102923
  0.00137251 -0.00163656]",0.08524154263938986,0.7914584394119506
AAL,"[0.0043347 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.17125153383807665,"[ 1.36060430e-03  2.06812805e-04 -6.29773543e-04  7.40615384e-05
  3.14617390e-04 -2.22872621e-04]","[ 0.00831962 -0.00676147 -0.01010802  0.00326749 -0.01127568  0.00369641
 -0.00706199  0.00616604 -0.00262889  0.00804032  0.00347626  0.00679686
 -0.00069722  0.00309442 -0.00255168 -0.00010129 -0.00175806 -0.00092107
 -0.00327055 -0.00580715]",-4.629341813507566,0.009761181666411607,0.7914643955360012,-0.0366941881003036,"[-0.12203526 -0.09840007 -0.06431388 -0.02573359  0.01490667  0.05738918
  0.10134566  0.139942    0.17366096  0.18811077  0.17758581  0.11451574
 -0.01644612 -0.19662679 -0.33379815 -0.31648329 -0.22768344 -0.19556523
 -0.14757953  0.14206409  0.78784929  1.31084404  1.54134201  0.07323241
  0.00283285]",[ 0.00013343 -0.00042103  0.00047977  0.00037661 -0.00021419 -0.00041532],"[ 0.009136   -0.00844433 -0.00716828  0.00549271 -0.00464457  0.0039392
 -0.00086332  0.0008794   0.00071313 -0.00104578  0.00168323  0.00153542
 -0.00190672  0.00216838 -0.00017701  0.00043976  0.00156889  0.0010292
  0.00137253 -0.00163658]",0.08524151778803842,0.7914643955360012
AAP,"[0.00403836 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1600205906920953,[-0.00189211 -0.00120569 -0.0003112  -0.00215331  0.00100737 -0.00039049],"[ 0.0108513  -0.00735287 -0.00600075  0.00066135 -0.00785323 -0.00071262
 -0.00433881  0.00168564 -0.00040122  0.00417202  0.00589041  0.00326583
  0.00103083 -0.00061477 -0.00324559 -0.00281434 -0.00451035  0.00104061
 -0.00390256  0.00278196]",-4.250491590483054,0.014257223470635108,0.7914584229243075,-0.03669431256300611,"[-0.1220354  -0.09839986 -0.06431368 -0.0257332   0.01490625  0.05738899
  0.10134602  0.13994209  0.17366068  0.18811133  0.17758636  0.11451547
 -0.01644559 -0.19662688 -0.33379654 -0.31648311 -0.2276832  -0.19556657
 -0.14757919  0.14206452  0.7878512   1.31084391  1.54133735  0.07323259
  0.00283325]",[ 0.00013342 -0.00042103  0.00047976  0.0003766  -0.00021415 -0.00041531],"[ 0.00913594 -0.00844429 -0.00716827  0.00549273 -0.00464455  0.00393918
 -0.00086337  0.0008794   0.00071313 -0.00104579  0.00168326  0.00153541
 -0.00190675  0.0021684  -0.000177    0.00043974  0.00156891  0.00102923
  0.00137251 -0.00163656]",0.08524154270818296,0.7914584229243075
AAPL,"[0.00392403 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15284882899150842,[-0.00012963 -0.00107607  0.00032756 -0.00147263  0.00092561 -0.00010324],"[ 0.0069908  -0.00627101 -0.01183987  0.00497728 -0.01219994  0.00598275
 -0.00724077  0.00780929 -0.00251081  0.00852515  0.00276185  0.00594421
 -0.00310691  0.00172919 -0.00665616 -0.00017379 -0.00538712  0.00184141
 -0.00347493 -0.00113732]",-4.445700923093478,0.01172888210478136,0.791456118648782,-0.0366943605815906,"[-0.12203545 -0.09839978 -0.06431361 -0.02573305  0.01490609  0.05738891
  0.10134616  0.13994213  0.17366057  0.18811155  0.17758657  0.11451537
 -0.01644539 -0.19662691 -0.33379592 -0.31648304 -0.22768311 -0.19556709
 -0.14757906  0.14206469  0.78785194  1.31084386  1.54133556  0.07323266
  0.0028334 ]",[ 0.00013342 -0.00042104  0.00047976  0.0003766  -0.00021413 -0.0004153 ],"[ 0.00913592 -0.00844427 -0.00716827  0.00549274 -0.00464454  0.00393917
 -0.0008634   0.0008794   0.00071313 -0.00104579  0.00168328  0.00153541
 -0.00190677  0.00216841 -0.000177    0.00043974  0.00156892  0.00102924
  0.00137249 -0.00163655]",0.0852415523225497,0.791456118648782
ABBV,"[0.00388602 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1576351890543379,[ 0.00228484  0.00280821 -0.00055305  0.00023218  0.00076077  0.00041056],"[ 7.49003783e-03 -4.42964898e-03 -7.94431778e-03  7.80449742e-03
 -5.80582544e-03  5.67846870e-03 -7.55501491e-04  3.35057881e-03
  3.60095494e-04  3.19764640e-03  3.63851851e-03  3.55273637e-03
  3.56274280e-05  1.66723867e-03 -1.65434731e-03 -2.04323744e-03
 -3.17274726e-03 -1.88796265e-03 -5.04410863e-03 -1.93135044e-03]",-3.8651459194139894,0.02095986376285958,0.7914553525161553,-0.03669437654695752,"[-0.12203547 -0.09839975 -0.06431358 -0.025733    0.01490604  0.05738889
  0.10134621  0.13994214  0.17366053  0.18811162  0.17758664  0.11451533
 -0.01644532 -0.19662692 -0.33379572 -0.31648302 -0.22768307 -0.19556726
 -0.14757902  0.14206475  0.78785218  1.31084384  1.54133496  0.07323268
  0.00283345]",[ 0.00013342 -0.00042104  0.00047975  0.0003766  -0.00021413 -0.0004153 ],"[ 0.00913591 -0.00844427 -0.00716827  0.00549274 -0.00464453  0.00393917
 -0.0008634   0.0008794   0.00071313 -0.00104579  0.00168328  0.00153541
 -0.00190677  0.00216841 -0.000177    0.00043974  0.00156892  0.00102925
  0.00137249 -0.00163655]",0.08524155551916396,0.7914553525161553
ABT,"[0.00394688 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14943531888743916,"[-1.39833843e-03  4.86538053e-05 -9.53233294e-04 -1.15646035e-03
  7.60731235e-05 -9.64604049e-04]","[ 0.00483502 -0.00402876 -0.012379    0.01062807 -0.00928235  0.01104828
 -0.002622    0.00890548 -0.00027457  0.0072597   0.00162041  0.00612239
 -0.00369371  0.00504387 -0.00408959  0.00309907 -0.00205053  0.00087378
 -0.0042575  -0.00621949]",-4.917188288589034,0.007319682775787458,0.7914565792474925,-0.03669435098321668,"[-0.12203544 -0.0983998  -0.06431362 -0.02573308  0.01490612  0.05738893
  0.10134613  0.13994212  0.17366059  0.18811151  0.17758653  0.11451539
 -0.01644543 -0.19662691 -0.33379605 -0.31648306 -0.22768312 -0.19556699
 -0.14757909  0.14206466  0.78785179  1.31084387  1.54133592  0.07323264
  0.00283337]",[ 0.00013342 -0.00042104  0.00047976  0.0003766  -0.00021414 -0.0004153 ],"[ 0.00913593 -0.00844427 -0.00716827  0.00549274 -0.00464454  0.00393917
 -0.00086339  0.0008794   0.00071313 -0.00104579  0.00168327  0.00153541
 -0.00190676  0.00216841 -0.000177    0.00043974  0.00156892  0.00102924
  0.0013725  -0.00163655]",0.08524155040074613,0.7914565792474925
ACN,"[0.00414191 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1657117547746292,[ 0.00112684  0.00074927 -0.00058571 -0.00076049  0.00063749 -0.00046989],"[ 0.00934114 -0.00634332 -0.00747016  0.00347033 -0.00773786  0.00254638
 -0.00284592  0.00332504  0.00091219  0.00383372  0.00533647  0.00191719
 -0.00070939 -0.00132314 -0.00448345 -0.00290664 -0.00476053 -0.0002141
 -0.00493394 -0.00063575]",-4.246592513799702,0.014312921994081393,0.7914605099145752,-0.036694269072409004,"[-0.12203535 -0.09839993 -0.06431375 -0.02573334  0.0149064   0.05738905
  0.10134589  0.13994206  0.17366078  0.18811114  0.17758616  0.11451556
 -0.01644578 -0.19662685 -0.3337971  -0.31648317 -0.22768328 -0.19556611
 -0.14757931  0.14206437  0.78785053  1.31084395  1.54133898  0.07323253
  0.00283311]",[ 0.00013342 -0.00042103  0.00047976  0.0003766  -0.00021416 -0.00041531],"[ 0.00913596 -0.0084443  -0.00716827  0.00549272 -0.00464455  0.00393919
 -0.00086336  0.0008794   0.00071313 -0.00104578  0.00168325  0.00153542
 -0.00190674  0.00216839 -0.000177    0.00043975  0.0015689   0.00102922
  0.00137252 -0.00163657]",0.08524153400041795,0.7914605099145752
ADBE,"[0.00420858 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16877326279028299,[ 0.00154007  0.00105474 -0.0003099  -0.00053353  0.00060385 -0.00027724],"[ 0.00650864 -0.00460235 -0.0102484   0.00858478 -0.00783835  0.00857587
 -0.00098563  0.0070058   0.0023693   0.00539478  0.00500941  0.00341872
 -0.00080772  0.00146554 -0.0023717  -0.00058267 -0.00193756 -0.00116398
 -0.00465083 -0.00422731]",-4.333462707814156,0.013122030971175319,0.7914618536572641,-0.03669424107027944,"[-0.12203532 -0.09839998 -0.06431379 -0.02573342  0.01490649  0.05738909
  0.10134581  0.13994204  0.17366084  0.18811101  0.17758604  0.11451562
 -0.01644589 -0.19662683 -0.33379746 -0.31648322 -0.22768334 -0.1955658
 -0.14757938  0.14206428  0.7878501   1.31084398  1.54134003  0.07323249
  0.00283302]",[ 0.00013342 -0.00042103  0.00047976  0.0003766  -0.00021417 -0.00041531],"[ 0.00913598 -0.00844431 -0.00716827  0.00549272 -0.00464456  0.00393919
 -0.00086334  0.0008794   0.00071313 -0.00104578  0.00168324  0.00153542
 -0.00190673  0.00216839 -0.00017701  0.00043975  0.0015689   0.00102921
  0.00137252 -0.00163657]",0.08524152839378156,0.7914618536572641
ADI,"[0.00393257 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1522608665352001,"[ 1.11790631e-03 -1.34995541e-04 -3.92793101e-04 -3.54697098e-04
  7.12013171e-04  2.36050266e-05]","[ 0.00976343 -0.0077585  -0.00872234  0.00055729 -0.01120573  0.00053013
 -0.0079218   0.00403134 -0.00355389  0.00665564  0.00271682  0.00535145
 -0.0021766   0.00148381 -0.00559925 -0.00075348 -0.00562996  0.00107584
 -0.00631068 -0.00044822]",-4.4790711361120445,0.011343945243555312,0.7914562907797414,-0.03669435699456946,"[-0.12203544 -0.09839979 -0.06431362 -0.02573306  0.0149061   0.05738892
  0.10134615  0.13994213  0.17366057  0.18811153  0.17758655  0.11451537
 -0.01644541 -0.19662691 -0.33379597 -0.31648305 -0.22768311 -0.19556705
 -0.14757907  0.14206468  0.78785188  1.31084386  1.54133569  0.07323265
  0.00283339]",[ 0.00013342 -0.00042104  0.00047976  0.0003766  -0.00021414 -0.0004153 ],"[ 0.00913592 -0.00844427 -0.00716827  0.00549274 -0.00464454  0.00393917
 -0.00086339  0.0008794   0.00071313 -0.00104579  0.00168328  0.00153541
 -0.00190676  0.00216841 -0.000177    0.00043974  0.00156892  0.00102924
  0.00137249 -0.00163655]",0.08524155160434992,0.7914562907797414
ADM,"[0.00407108 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15886848538928822,[ 0.00282448  0.0002669  -0.00011297  0.00026044  0.00029055 -0.00032068],"[ 1.02528670e-02 -7.27987644e-03 -6.99463518e-03  1.07251237e-03
 -8.88982557e-03 -9.98465315e-05 -5.83288132e-03  2.33649807e-03
 -2.65171844e-03  5.23472432e-03  3.40435410e-03  5.41979405e-03
 -4.62755803e-04  2.47580063e-03 -3.57616740e-03  8.67254093e-05
 -4.77585678e-03  3.03530373e-03 -5.05099357e-03  5.14949380e-03]",-4.508812029115249,0.011011533790271966,0.7914590823283406,-0.03669429882174647,"[-0.12203538 -0.09839988 -0.06431371 -0.02573324  0.0149063   0.05738901
  0.10134598  0.13994208  0.17366071  0.18811127  0.1775863   0.1145155
 -0.01644565 -0.19662687 -0.33379672 -0.31648313 -0.22768322 -0.19556643
 -0.14757923  0.14206448  0.78785099  1.31084392  1.54133787  0.07323257
  0.0028332 ]",[ 0.00013342 -0.00042103  0.00047976  0.0003766  -0.00021415 -0.00041531],"[ 0.00913595 -0.00844429 -0.00716827  0.00549273 -0.00464455  0.00393918
 -0.00086337  0.0008794   0.00071313 -0.00104579  0.00168326  0.00153541
 -0.00190675  0.0021684  -0.000177    0.00043974  0.00156891  0.00102922
  0.00137251 -0.00163656]",0.08524153995688341,0.7914590823283406
