,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00484001 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17869929977014912,"[-4.19816984e-07 -8.83516289e-04 -1.52414290e-04  1.67994198e-04
 -4.32269712e-04 -5.24055615e-04]","[ 0.00842044 -0.00174612 -0.0019834   0.00349024 -0.00481819  0.00485645
  0.00251396  0.00212344  0.00118616 -0.00307629  0.00253509  0.00080432
 -0.00214414 -0.00044881 -0.00231883  0.0011061  -0.00075866 -0.00045824
 -0.00471749  0.00613163]",-5.773123039420064,0.0031100295867243287,0.79951140081939,-0.03790761535103561,"[-1.39496535e-01 -1.15315376e-01 -7.94537540e-02 -3.91496673e-02
  1.49960009e-03  4.83811083e-02  9.26896854e-02  1.33464869e-01
  1.71240269e-01  1.98258984e-01  2.00692919e-01  1.68077225e-01
  6.96833365e-02 -1.05520509e-01 -2.94565806e-01 -3.62018085e-01
 -2.76188660e-01 -2.26270044e-01 -2.08445351e-01 -1.12222827e-01
  4.78655782e-01  1.18218610e+00  1.83888899e+00  1.38398237e+00
  8.60987822e-03]",[ 0.00017321 -0.00107709 -0.00107276  0.00031788  0.00095347 -0.00062682],"[ 0.01097057 -0.00247307 -0.00223606  0.0053589  -0.00230512  0.00340348
 -0.00152165 -0.00069817  0.00034414 -0.00112518  0.00216949  0.00050472
 -0.00157239  0.00127548 -0.00054746 -0.00046114  0.00134817  0.00114111
  0.00137478 -0.00072628]",0.0843203077492482,0.79951140081939
AAL,"[0.00484474 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17844791517113812,"[-6.57352718e-05 -5.52539965e-04  2.11031135e-04 -2.04762857e-04
  8.81437220e-05 -1.46518367e-05]","[ 0.00916241  0.00020756  0.00046536  0.00182469 -0.00637205  0.00276593
  0.00106165  0.00279828  0.00102472 -0.00195254  0.00368645  0.00127652
 -0.00152779 -0.0014431  -0.00384847  0.000629   -0.00024194  0.00284156
 -0.00023661  0.00388036]",-5.851387626580986,0.002875905704817659,0.7995114985623331,-0.03790761757734035,"[-1.39496534e-01 -1.15315374e-01 -7.94537543e-02 -3.91496578e-02
  1.49960320e-03  4.83811047e-02  9.26896803e-02  1.33464870e-01
  1.71240278e-01  1.98258978e-01  2.00692904e-01  1.68077231e-01
  6.96833325e-02 -1.05520500e-01 -2.94565802e-01 -3.62018068e-01
 -2.76188677e-01 -2.26270036e-01 -2.08445318e-01 -1.12222850e-01
  4.78655800e-01  1.18218607e+00  1.83888895e+00  1.38398239e+00
  8.60987770e-03]",[ 0.00017321 -0.00107709 -0.00107276  0.00031788  0.00095347 -0.00062682],"[ 0.01097057 -0.00247307 -0.00223606  0.0053589  -0.00230512  0.00340348
 -0.00152165 -0.00069817  0.00034414 -0.00112518  0.00216949  0.00050472
 -0.00157239  0.00127548 -0.00054746 -0.00046114  0.00134817  0.00114111
  0.00137478 -0.00072628]",0.0843203070505419,0.7995114985623331
AAP,"[0.00478448 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17852859518188058,"[-2.34250950e-04 -8.95884126e-04  1.02067972e-04 -3.99223474e-04
 -6.78980435e-06 -3.32702797e-04]","[ 5.88092750e-03 -3.31477469e-03 -1.49979287e-03  8.94639437e-03
 -2.13075400e-04 -1.72616171e-05 -3.67128242e-03  1.37576680e-03
  3.69527835e-03 -6.47177610e-04  1.16629621e-03 -9.02836465e-04
 -1.66735211e-03  1.56825261e-03 -2.23559373e-03  6.72613670e-04
  3.28192341e-04  7.54734918e-04 -1.97149607e-03  6.91855032e-03]",-5.484366001631718,0.004151166077690494,0.7995102545977906,-0.037907589243385255,"[-1.39496552e-01 -1.15315400e-01 -7.94537506e-02 -3.91497786e-02
  1.49956358e-03  4.83811504e-02  9.26897452e-02  1.33464865e-01
  1.71240167e-01  1.98259046e-01  2.00693097e-01  1.68077161e-01
  6.96833843e-02 -1.05520609e-01 -2.94565848e-01 -3.62018282e-01
 -2.76188460e-01 -2.26270142e-01 -2.08445730e-01 -1.12222569e-01
  4.78655573e-01  1.18218636e+00  1.83888943e+00  1.38398205e+00
  8.60988426e-03]",[ 0.00017322 -0.00107709 -0.00107276  0.00031787  0.00095345 -0.00062682],"[ 0.01097057 -0.00247307 -0.00223606  0.0053589  -0.00230512  0.00340348
 -0.00152164 -0.00069817  0.00034415 -0.00112518  0.00216949  0.00050472
 -0.00157239  0.00127548 -0.00054746 -0.00046114  0.00134817  0.00114112
  0.00137479 -0.00072628]",0.0843203159429062,0.7995102545977906
AAPL,"[0.00473705 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17712829837324198,"[-2.64728323e-04 -1.11305571e-03  2.68858954e-04 -2.11534991e-04
  2.11663390e-05 -6.23587057e-05]","[ 0.00723483 -0.00288367 -0.00277118  0.00654267 -0.00104163  0.00399847
  0.0001868  -0.00081088 -0.00010543 -0.00121675  0.00290095  0.00040857
 -0.00306688  0.00118231 -0.00014451  0.00140044 -0.00126062 -0.00011775
  0.00308082  0.00539208]",-5.408088811662224,0.004480194529824026,0.7995092756172527,-0.03790756694500805,"[-1.39496566e-01 -1.15315420e-01 -7.94537476e-02 -3.91498737e-02
  1.49953239e-03  4.83811865e-02  9.26897962e-02  1.33464862e-01
  1.71240079e-01  1.98259100e-01  2.00693248e-01  1.68077105e-01
  6.96834252e-02 -1.05520694e-01 -2.94565884e-01 -3.62018451e-01
 -2.76188288e-01 -2.26270226e-01 -2.08446055e-01 -1.12222348e-01
  4.78655394e-01  1.18218659e+00  1.83888980e+00  1.38398177e+00
  8.60988942e-03]",[ 0.00017323 -0.00107709 -0.00107276  0.00031787  0.00095344 -0.00062681],"[ 0.01097057 -0.00247307 -0.00223606  0.00535891 -0.00230512  0.00340348
 -0.00152164 -0.00069817  0.00034415 -0.00112517  0.00216948  0.00050472
 -0.0015724   0.00127549 -0.00054746 -0.00046113  0.00134817  0.00114113
  0.00137479 -0.00072628]",0.08432032294105712,0.7995092756172527
ABBV,"[0.0050405 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.18032706633358103,"[ 2.03334961e-04 -2.81733433e-05  1.78796197e-05 -7.90677753e-05
 -2.34543406e-05 -1.67069926e-04]","[ 5.40258726e-03 -6.18847956e-03 -6.08031779e-03  1.01014969e-02
  1.42130794e-03  5.18625781e-03  7.45850268e-05 -3.80464981e-05
  3.12306804e-03 -2.28332162e-03  6.36159055e-04 -8.78646767e-04
 -6.72779913e-04  7.38049313e-04 -5.08662358e-03 -1.44462146e-03
 -1.25064359e-03  4.83873285e-03 -4.39155533e-03  5.75709654e-03]",-6.366917133337436,0.0017174457287683234,0.7995155390891368,-0.037907709608986845,"[-1.39496476e-01 -1.15315289e-01 -7.94537664e-02 -3.91492653e-02
  1.49973191e-03  4.83809560e-02  9.26894695e-02  1.33464885e-01
  1.71240639e-01  1.98258757e-01  2.00692277e-01  1.68077459e-01
  6.96831640e-02 -1.05520148e-01 -2.94565652e-01 -3.62017371e-01
 -2.76189385e-01 -2.26269689e-01 -2.08443979e-01 -1.12223760e-01
  4.78656537e-01  1.18218513e+00  1.83888739e+00  1.38398352e+00
  8.60985641e-03]",[ 0.00017318 -0.00107709 -0.00107277  0.0003179   0.00095351 -0.00062683],"[ 0.01097057 -0.00247307 -0.00223607  0.00535888 -0.00230511  0.00340348
 -0.00152169 -0.00069819  0.00034414 -0.00112519  0.00216949  0.00050471
 -0.00157237  0.00127546 -0.00054748 -0.00046115  0.00134818  0.00114108
  0.00137476 -0.00072626]",0.08432027816721355,0.7995155390891368
ABT,"[0.00481721 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17945533391501414,[ 0.00044353 -0.00044671  0.00018878  0.00011683 -0.00010551 -0.00011981],"[ 0.00620923 -0.00364918 -0.00271604  0.00866857  0.00054215  0.00216143
 -0.00208738 -0.00075312  0.0009662  -0.00044961  0.00258688  0.00035329
 -0.00182482  0.00072745 -0.00191994  0.0008128  -0.00035893  0.00067517
 -0.00017296  0.00670299]",-5.537600865329528,0.003935958414264489,0.7995109301510863,-0.037907604630557555,"[-1.39496542e-01 -1.15315385e-01 -7.94537526e-02 -3.91497130e-02
  1.49958509e-03  4.83811256e-02  9.26897099e-02  1.33464868e-01
  1.71240227e-01  1.98259009e-01  2.00692992e-01  1.68077199e-01
  6.96833562e-02 -1.05520550e-01 -2.94565823e-01 -3.62018166e-01
 -2.76188578e-01 -2.26270084e-01 -2.08445507e-01 -1.12222721e-01
  4.78655696e-01  1.18218620e+00  1.83888917e+00  1.38398223e+00
  8.60988070e-03]",[ 0.00017321 -0.00107709 -0.00107276  0.00031788  0.00095346 -0.00062682],"[ 0.01097057 -0.00247307 -0.00223606  0.0053589  -0.00230512  0.00340348
 -0.00152165 -0.00069817  0.00034415 -0.00112518  0.00216949  0.00050472
 -0.00157239  0.00127548 -0.00054746 -0.00046114  0.00134817  0.00114112
  0.00137478 -0.00072628]",0.0843203111137766,0.7995109301510863
ACN,"[0.0050574 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.18401491886649832,"[ 3.07160243e-04  1.39170215e-05  9.29189158e-05  1.77869413e-04
 -3.71925465e-05  6.34729207e-05]","[ 6.92402739e-03 -3.68710032e-03 -3.59026975e-03  7.17209460e-03
 -8.19573645e-04  4.36058879e-03  3.80682522e-04 -2.77058722e-05
  1.56172446e-03 -1.93869109e-03  1.42266361e-03 -6.65958066e-04
 -3.04707558e-03  2.02313866e-03 -8.81894236e-04  1.43325119e-03
  1.06577897e-03  7.44969864e-04 -8.38074193e-04  3.75566832e-04]",-6.202424088349828,0.0020245170749929524,0.7995158879925884,-0.037907717556009767,"[-1.39496471e-01 -1.15315282e-01 -7.94537675e-02 -3.91492315e-02
  1.49974302e-03  4.83809431e-02  9.26894513e-02  1.33464886e-01
  1.71240670e-01  1.98258738e-01  2.00692223e-01  1.68077479e-01
  6.96831494e-02 -1.05520117e-01 -2.94565639e-01 -3.62017310e-01
 -2.76189446e-01 -2.26269660e-01 -2.08443863e-01 -1.12223839e-01
  4.78656601e-01  1.18218505e+00  1.83888726e+00  1.38398361e+00
  8.60985457e-03]",[ 0.00017318 -0.00107709 -0.00107277  0.0003179   0.00095351 -0.00062683],"[ 0.01097057 -0.00247307 -0.00223607  0.00535888 -0.0023051   0.00340348
 -0.00152169 -0.00069819  0.00034413 -0.0011252   0.00216949  0.00050471
 -0.00157237  0.00127546 -0.00054748 -0.00046115  0.00134818  0.00114107
  0.00137476 -0.00072626]",0.08432027567310982,0.7995158879925884
ADBE,"[0.00486463 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18303983564581128,"[ 2.18622564e-04 -5.38331956e-04  2.01131903e-04 -1.19237237e-04
  7.29973022e-06 -1.19254393e-04]","[ 0.00706945 -0.00169691 -0.00045185  0.00699652 -0.00057738  0.00042245
 -0.00352618 -0.00108192 -0.00043642  0.00111068  0.0038605   0.00147892
 -0.00072148  0.00146743  0.00047248 -0.00093176 -0.00163018 -0.00165853
 -0.00198511  0.00094629]",-5.448206705603406,0.0043040161422651145,0.7995119089435873,-0.03790762692465181,"[-1.39496528e-01 -1.15315365e-01 -7.94537555e-02 -3.91496179e-02
  1.49961627e-03  4.83810896e-02  9.26896589e-02  1.33464871e-01
  1.71240315e-01  1.98258956e-01  2.00692840e-01  1.68077254e-01
  6.96833154e-02 -1.05520464e-01 -2.94565787e-01 -3.62017997e-01
 -2.76188749e-01 -2.26270000e-01 -2.08445182e-01 -1.12222942e-01
  4.78655875e-01  1.18218598e+00  1.83888879e+00  1.38398251e+00
  8.60987554e-03]",[ 0.00017321 -0.00107709 -0.00107276  0.00031788  0.00095347 -0.00062682],"[ 0.01097057 -0.00247307 -0.00223607  0.0053589  -0.00230511  0.00340348
 -0.00152166 -0.00069817  0.00034414 -0.00112518  0.00216949  0.00050471
 -0.00157239  0.00127547 -0.00054746 -0.00046114  0.00134817  0.00114111
  0.00137478 -0.00072628]",0.08432030411696985,0.7995119089435873
ADI,"[0.00493437 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17935495580549513,"[-5.14874770e-05 -4.40260292e-04 -5.32864551e-05 -8.77959760e-05
 -1.41944131e-04 -3.05365629e-04]","[ 0.00726518 -0.00275914 -0.00246854  0.00655058 -0.00113045  0.0033702
 -0.00061153 -0.00032891  0.00106579 -0.00095328  0.00187858 -0.00069271
 -0.00304852  0.00336727  0.00166639  0.00013431 -0.00161676 -0.00048926
  0.00192492 -0.00044819]",-6.068169232399809,0.0023154083071904373,0.7995133484863658,-0.037907659713319865,"[-1.39496508e-01 -1.15315335e-01 -7.94537599e-02 -3.91494781e-02
  1.49966213e-03  4.83810366e-02  9.26895838e-02  1.33464877e-01
  1.71240443e-01  1.98258877e-01  2.00692617e-01  1.68077335e-01
  6.96832553e-02 -1.05520339e-01 -2.94565733e-01 -3.62017749e-01
 -2.76189001e-01 -2.26269877e-01 -2.08444705e-01 -1.12223267e-01
  4.78656137e-01  1.18218564e+00  1.83888824e+00  1.38398291e+00
  8.60986795e-03]",[ 0.0001732  -0.00107709 -0.00107276  0.00031789  0.00095349 -0.00062682],"[ 0.01097057 -0.00247307 -0.00223607  0.00535889 -0.00230511  0.00340348
 -0.00152167 -0.00069818  0.00034414 -0.00112519  0.00216949  0.00050471
 -0.00157238  0.00127547 -0.00054747 -0.00046114  0.00134817  0.0011411
  0.00137477 -0.00072627]",0.08432029382653279,0.7995133484863658
ADM,"[0.00501447 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1774567816513966,"[-1.81731632e-04 -4.50289330e-05 -1.29617547e-04 -6.56178485e-05
 -7.11614545e-05 -1.59400697e-04]","[ 6.61580495e-03 -4.15829702e-03 -4.22979851e-03  8.16474396e-03
  9.82101607e-04  4.48032114e-03 -9.46340576e-04 -2.09977361e-03
  1.30280325e-04  2.73697222e-04  3.64419568e-03 -5.96507060e-04
 -2.98810520e-03  1.49014196e-03 -3.73189238e-04 -4.52597367e-05
 -1.25856755e-03  7.11380427e-04 -2.09250877e-03 -7.69538981e-04]",-6.548152834928195,0.0014327596991832938,0.7995150019055106,-0.037907697373479946,"[-1.39496484e-01 -1.15315300e-01 -7.94537648e-02 -3.91493175e-02
  1.49971480e-03  4.83809757e-02  9.26894975e-02  1.33464883e-01
  1.71240591e-01  1.98258786e-01  2.00692360e-01  1.68077429e-01
  6.96831864e-02 -1.05520195e-01 -2.94565672e-01 -3.62017463e-01
 -2.76189291e-01 -2.26269736e-01 -2.08444157e-01 -1.12223639e-01
  4.78656439e-01  1.18218526e+00  1.83888760e+00  1.38398337e+00
  8.60985924e-03]",[ 0.00017319 -0.00107709 -0.00107277  0.00031789  0.0009535  -0.00062683],"[ 0.01097057 -0.00247307 -0.00223607  0.00535888 -0.00230511  0.00340348
 -0.00152168 -0.00069818  0.00034414 -0.00112519  0.00216949  0.00050471
 -0.00157238  0.00127546 -0.00054747 -0.00046115  0.00134818  0.00114108
  0.00137477 -0.00072627]",0.0843202820072205,0.7995150019055106
