,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.0037156 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.13534049805241913,"[ 1.46191806e-04  1.67300383e-03 -4.19011613e-04  3.22680942e-05
  4.98254981e-05 -3.08396323e-05]","[ 0.00412572 -0.00957065  0.00137842  0.00964313 -0.00758845 -0.00268949
 -0.00069915  0.00121827  0.00213733  0.00357389  0.00101488 -0.00566378
 -0.00337758  0.00751011  0.00194267 -0.00095076  0.000585   -0.00141692
 -0.00235438 -0.00044356]",-5.149610536374731,0.005801663823920973,0.8242452653450582,-0.039161758007481125,"[-0.12181426 -0.09698202 -0.06540157 -0.0266241   0.01441032  0.05634976
  0.09727839  0.14029352  0.17207339  0.17806951  0.15916521  0.08788315
 -0.05237117 -0.22111309 -0.32467112 -0.27154286 -0.20238251 -0.16321593
 -0.09598394  0.27199121  0.85113267  1.29069704  1.21527011 -0.10354659
  0.00335981]","[ 4.60209505e-04 -1.75122339e-03 -1.10960586e-04  7.05765954e-04
 -5.50936466e-04 -4.78622632e-05]","[ 0.00658619 -0.00482213 -0.00385268  0.00442037 -0.00552272  0.00322602
  0.00110707  0.00016419 -0.00061379  0.00016958  0.0007116   0.00065234
 -0.00063718  0.00351037  0.00048845  0.00068542 -0.00017876 -0.00026329
  0.00249869 -0.00042849]",0.08559351726396312,0.8242452653450582
AAL,"[0.00373649 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13621944790866466,"[-8.59751671e-04  8.89578699e-04 -4.34295664e-04 -3.35287348e-04
  1.34592151e-04 -2.70681350e-05]","[ 0.00840852 -0.00793076 -0.00184553  0.00476128 -0.00804529  0.00296478
  0.00433666 -0.00299526 -0.0039296   0.00323039  0.00451381 -0.00264628
 -0.00330603  0.00577211  0.00018168 -0.00330279  0.00079149  0.00392613
  0.00022767 -0.00516734]",-5.199651447511267,0.005518487568158318,0.824245681814085,-0.03916176713009926,"[-0.12181427 -0.09698202 -0.0654016  -0.0266241   0.01441033  0.05634977
  0.0972784   0.14029352  0.17207339  0.17806951  0.15916518  0.08788317
 -0.05237119 -0.22111308 -0.3246712  -0.27154283 -0.2023825  -0.16321599
 -0.09598389  0.2719911   0.85113258  1.29069708  1.21526982 -0.10354658
  0.00335987]","[ 4.60209810e-04 -1.75122713e-03 -1.10964129e-04  7.05767272e-04
 -5.50936354e-04 -4.78619220e-05]","[ 0.00658619 -0.00482213 -0.00385268  0.00442037 -0.00552271  0.00322602
  0.00110707  0.00016419 -0.00061379  0.00016958  0.0007116   0.00065234
 -0.00063718  0.00351037  0.00048845  0.00068541 -0.00017875 -0.00026329
  0.00249869 -0.00042849]",0.08559351730954035,0.824245681814085
AAP,"[0.00381227 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13839543489956344,"[ 7.73825561e-04 -2.26373422e-04  1.92462993e-04 -1.49770915e-04
 -1.44656899e-05 -3.15764228e-04]","[ 0.00477687 -0.00870129  0.00223506  0.00738029 -0.01109992 -0.00094687
  0.00516477  0.00217596 -0.00187098 -0.00091425  0.00063887 -0.00036497
  0.00112344  0.00499105 -0.00247202 -0.00244994  0.00021549  0.00025415
  0.00393405  0.00593091]",-5.289319716582577,0.0050451912524817006,0.8242471926535184,-0.03916180022454404,"[-0.12181432 -0.09698202 -0.06540171 -0.02662411  0.01441037  0.05634978
  0.09727844  0.1402935   0.17207339  0.17806952  0.15916509  0.08788325
 -0.05237126 -0.22111305 -0.32467151 -0.27154275 -0.20238247 -0.16321619
 -0.0959837   0.27199072  0.85113229  1.29069722  1.21526878 -0.10354651
  0.00336006]","[ 4.60210920e-04 -1.75124066e-03 -1.10976981e-04  7.05772054e-04
 -5.50935949e-04 -4.78606840e-05]","[ 0.00658621 -0.00482212 -0.00385268  0.00442037 -0.00552271  0.00322603
  0.00110708  0.00016418 -0.00061379  0.00016959  0.00071159  0.00065234
 -0.00063718  0.00351036  0.00048845  0.00068541 -0.00017874 -0.00026328
  0.00249869 -0.00042849]",0.08559351747488249,0.8242471926535184
AAPL,"[0.00360397 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1296087606499098,[-0.0005936   0.00110563 -0.00086733  0.00022451 -0.00035836 -0.00035335],"[ 0.00501396 -0.00843522  0.00144141  0.00632285 -0.00935287  0.00123522
  0.00222209 -0.00211969  0.00096463  0.0045147  -0.0010539  -0.00543671
  0.00125706  0.00805017 -0.00156359 -0.00256271 -0.00039253 -0.00130832
  0.00354961  0.00518587]",-5.1691387990481195,0.005689466483931789,0.8242430395517228,-0.03916170925220442,"[-0.12181419 -0.09698202 -0.0654014  -0.0266241   0.01441028  0.05634975
  0.09727834  0.14029355  0.17207338  0.17806949  0.15916534  0.08788303
 -0.05237107 -0.22111313 -0.32467066 -0.27154298 -0.20238254 -0.16321562
 -0.09598421  0.27199178  0.8511331   1.29069683  1.21527164 -0.1035467
  0.00335953]","[ 4.60207871e-04 -1.75120346e-03 -1.10941652e-04  7.05758909e-04
 -5.50937063e-04 -4.78640870e-05]","[ 0.00658617 -0.00482213 -0.00385267  0.00442037 -0.00552273  0.00322601
  0.00110707  0.0001642  -0.00061379  0.00016958  0.00071161  0.00065233
 -0.00063718  0.00351038  0.00048844  0.00068543 -0.00017877 -0.00026329
  0.00249869 -0.00042849]",0.08559351702037837,0.8242430395517228
ABBV,"[0.00355053 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1297210355744301,"[-1.19157201e-04  2.93342353e-04 -3.47073363e-04 -4.73192663e-04
 -4.21489737e-05 -5.75689855e-04]","[ 0.00562379 -0.00782157  0.0016425   0.00465131 -0.01137238  0.00302507
  0.00665347 -0.00286146 -0.00370513  0.00270244  0.00167839 -0.00174435
  0.00151597  0.00468701 -0.00366332 -0.00185004 -0.00014906  0.00061455
  0.0090982   0.00464804]",-4.861141790917731,0.007741639509200115,0.8242419740347257,-0.03916168591240229,"[-0.12181415 -0.09698202 -0.06540133 -0.0266241   0.01441025  0.05634974
  0.09727831  0.14029356  0.17207338  0.17806948  0.15916541  0.08788297
 -0.05237101 -0.22111315 -0.32467045 -0.27154304 -0.20238256 -0.16321547
 -0.09598434  0.27199205  0.85113331  1.29069673  1.21527238 -0.10354675
  0.00335939]","[ 4.60207089e-04 -1.75119391e-03 -1.10932588e-04  7.05755537e-04
 -5.50937349e-04 -4.78649601e-05]","[ 0.00658616 -0.00482213 -0.00385267  0.00442038 -0.00552273  0.003226
  0.00110707  0.00016421 -0.00061379  0.00016958  0.00071161  0.00065233
 -0.00063717  0.00351039  0.00048844  0.00068544 -0.00017878 -0.0002633
  0.00249869 -0.00042849]",0.08559351690377111,0.8242419740347257
ABT,"[0.00356124 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.12163802974762362,"[ 7.37676148e-04  9.49736116e-04 -6.45868045e-05  4.12408127e-04
 -5.73719240e-05  1.32291932e-04]","[ 0.00125887 -0.00855203  0.00603152  0.00696719 -0.01397923  0.00061319
  0.0069636  -0.00182803 -0.00281206  0.00430052  0.00137978 -0.00440615
  0.00083688  0.0059849  -0.00326944 -0.00062148  0.00106413 -0.00138835
  0.00730118  0.00359815]",-5.619622817577302,0.003626008517745712,0.8242421876436354,-0.039161690591435754,"[-0.12181416 -0.09698202 -0.06540134 -0.0266241   0.01441026  0.05634974
  0.09727831  0.14029356  0.17207338  0.17806948  0.15916539  0.08788298
 -0.05237102 -0.22111315 -0.32467049 -0.27154303 -0.20238256 -0.1632155
 -0.09598432  0.27199199  0.85113327  1.29069675  1.21527223 -0.10354674
  0.00335942]","[ 4.60207245e-04 -1.75119583e-03 -1.10934405e-04  7.05756213e-04
 -5.50937292e-04 -4.78647850e-05]","[ 0.00658617 -0.00482213 -0.00385267  0.00442038 -0.00552273  0.003226
  0.00110707  0.00016421 -0.00061379  0.00016958  0.00071161  0.00065233
 -0.00063718  0.00351039  0.00048844  0.00068544 -0.00017878 -0.0002633
  0.00249869 -0.00042849]",0.08559351692714788,0.8242421876436354
ACN,"[0.003558 0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.      ]",0.13446068921748103,[-0.00260588  0.00140474 -0.00137633 -0.00023105 -0.00016186 -0.00013389],"[ 0.01303784 -0.00823496 -0.00857132  0.00567183  0.00026744  0.00181363
 -0.00521847 -0.00169311  0.00323419  0.00201615  0.00062502 -0.00104543
 -0.00228592  0.00336604  0.00123023 -0.0003669  -0.00142577  0.00166297
  0.003101   -0.00431545]",-4.629139297684277,0.00976315866033258,0.8242421230137384,-0.03916168917573895,"[-0.12181416 -0.09698202 -0.06540134 -0.0266241   0.01441026  0.05634974
  0.09727831  0.14029356  0.17207338  0.17806948  0.1591654   0.08788298
 -0.05237102 -0.22111315 -0.32467048 -0.27154303 -0.20238256 -0.1632155
 -0.09598433  0.27199201  0.85113328  1.29069675  1.21527227 -0.10354674
  0.00335941]","[ 4.60207198e-04 -1.75119525e-03 -1.10933855e-04  7.05756008e-04
 -5.50937309e-04 -4.78648380e-05]","[ 0.00658617 -0.00482213 -0.00385267  0.00442038 -0.00552273  0.003226
  0.00110707  0.00016421 -0.00061379  0.00016958  0.00071161  0.00065233
 -0.00063717  0.00351039  0.00048844  0.00068544 -0.00017878 -0.0002633
  0.00249869 -0.00042849]",0.08559351692007497,0.8242421230137384
ADBE,"[0.00368656 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13838470587741758,[-0.00132449  0.0005584  -0.00037089 -0.00019214  0.00017384  0.00031592],"[ 0.00921219 -0.0086983  -0.00403434  0.00683599 -0.00389957  0.00075556
 -0.00169811 -0.00170681  0.00089461  0.00395335  0.00250387 -0.00426302
 -0.00414991  0.00645095  0.00248739 -0.00188196 -0.00141854  0.00078418
  0.00156509 -0.00076815]",-4.812864325507917,0.008124554967413038,0.8242446862077261,-0.039161745321666844,"[-0.12181424 -0.09698202 -0.06540152 -0.0266241   0.01441031  0.05634976
  0.09727838  0.14029353  0.17207339  0.1780695   0.15916524  0.08788311
 -0.05237114 -0.2211131  -0.324671   -0.27154289 -0.20238252 -0.16321585
 -0.09598401  0.27199136  0.85113278  1.29069699  1.21527051 -0.10354662
  0.00335974]","[ 4.60209080e-04 -1.75121821e-03 -1.10955660e-04  7.05764121e-04
 -5.50936622e-04 -4.78627377e-05]","[ 0.00658619 -0.00482213 -0.00385268  0.00442037 -0.00552272  0.00322602
  0.00110707  0.00016419 -0.00061379  0.00016958  0.0007116   0.00065234
 -0.00063718  0.00351037  0.00048845  0.00068542 -0.00017876 -0.00026329
  0.00249869 -0.00042849]",0.0855935172005839,0.8242446862077261
ADI,"[0.00352519 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.12372942051662475,"[-2.29098291e-04  1.21125139e-03 -4.88405492e-04  1.26250275e-05
 -3.51026558e-05 -9.09061224e-05]","[ 5.25231864e-03 -8.46372927e-03  1.47168649e-03  6.39540186e-03
 -1.00456877e-02  9.40861241e-04  3.91653415e-03 -1.31222198e-03
 -1.14773747e-03  3.33789695e-03  8.25244007e-04 -4.39230302e-03
  3.02536395e-05  7.77483628e-03 -1.41653484e-03 -3.46049506e-03
  6.71568135e-04  3.41453299e-04  1.00474776e-03  3.76604197e-03]",-5.3027968677946,0.004977652583775068,0.824241468708276,-0.0391616748433913,"[-0.12181414 -0.09698202 -0.06540129 -0.0266241   0.01441024  0.05634974
  0.0972783   0.14029356  0.17207338  0.17806948  0.15916544  0.08788294
 -0.05237099 -0.22111316 -0.32467034 -0.27154307 -0.20238257 -0.16321541
 -0.09598441  0.27199217  0.85113341  1.29069669  1.21527273 -0.10354677
  0.00335933]","[ 4.60206718e-04 -1.75118939e-03 -1.10928289e-04  7.05753937e-04
 -5.50937485e-04 -4.78653741e-05]","[ 0.00658616 -0.00482213 -0.00385267  0.00442038 -0.00552273  0.003226
  0.00110707  0.00016421 -0.00061379  0.00016958  0.00071162  0.00065233
 -0.00063717  0.00351039  0.00048844  0.00068544 -0.00017878 -0.0002633
  0.00249869 -0.00042849]",0.08559351684846957,0.824241468708276
ADM,"[0.00377471 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13751073832794292,"[1.60606662e-03 6.83705621e-04 3.70448522e-04 3.38276392e-04
 7.36164417e-05 1.36322003e-04]","[ 0.0046874  -0.00927678  0.00135026  0.00916893 -0.00843349 -0.00289207
  0.0004736   0.00298851  0.00234292  0.00096899 -0.00110089 -0.00431656
 -0.00044221  0.0090765   0.00117042 -0.00473861 -0.0027695   0.00033023
  0.00311491  0.0059085 ]",-5.202571450731632,0.005502397070273431,0.8242464437626161,-0.039161783820333196,"[-0.12181429 -0.09698202 -0.06540165 -0.0266241   0.01441035  0.05634977
  0.09727842  0.14029351  0.17207339  0.17806952  0.15916514  0.08788321
 -0.05237123 -0.22111306 -0.32467136 -0.27154279 -0.20238249 -0.16321609
 -0.0959838   0.27199091  0.85113243  1.29069715  1.2152693  -0.10354654
  0.00335997]","[ 4.60210370e-04 -1.75123395e-03 -1.10970610e-04  7.05769684e-04
 -5.50936150e-04 -4.78612976e-05]","[ 0.0065862  -0.00482212 -0.00385268  0.00442037 -0.00552271  0.00322603
  0.00110708  0.00016419 -0.00061379  0.00016958  0.0007116   0.00065234
 -0.00063718  0.00351036  0.00048845  0.00068541 -0.00017875 -0.00026328
  0.00249869 -0.00042849]",0.08559351739292591,0.8242464437626161
