,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00425904 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15233763139505432,"[ 5.08128503e-05  3.44679508e-04 -8.79525689e-05  6.70893865e-06
 -5.87978352e-07 -3.20271877e-05]","[ 8.41178657e-03 -9.80822715e-03 -8.20688060e-03  1.23169175e-02
  9.59330970e-04  1.75951215e-03 -2.81856547e-03 -8.60910716e-04
  2.95435007e-03  6.34003233e-05 -4.90040366e-04 -1.46667038e-03
 -1.81573073e-03  3.02612727e-03 -2.70498881e-03  1.06292913e-03
  1.64536635e-03  1.63240212e-03  4.34069758e-04  6.24936029e-03]",-6.1530411455929555,0.002127003397185603,0.8137463319183762,-0.03689718826075248,"[-0.11754752 -0.09535284 -0.06030027 -0.0236818   0.01701183  0.06008606
  0.10046205  0.14219916  0.17000758  0.18437287  0.17003766  0.09920104
 -0.03695566 -0.21797919 -0.32804135 -0.28798353 -0.20436715 -0.17941464
 -0.11513212  0.22281962  0.83253619  1.29993816  1.32956072 -0.05467132
  0.00427029]","[-9.15616816e-06  1.12218882e-04 -7.05513360e-04  4.67941261e-05
 -2.57249775e-04  4.16437028e-04]","[ 9.26695216e-03 -6.51941178e-03 -5.64260884e-03  4.95334852e-03
 -4.58726481e-03  3.13561318e-03  7.62311232e-05 -9.04388748e-04
 -2.73820869e-04  2.67625992e-04  2.22409985e-03  1.07604078e-03
 -1.80807570e-03  2.60243014e-03 -5.98042062e-04  5.27463886e-04
  7.69319366e-06  1.04848349e-03  1.32703319e-03 -1.33352191e-04]",0.08734364597707205,0.8137463319183762
AAL,"[0.00415298 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15056749003395822,"[-1.09315528e-03  3.10343210e-04 -4.60247947e-04  4.04305139e-06
 -6.34720827e-05  8.21445850e-05]","[ 1.30845863e-02 -1.75841092e-03  1.67992110e-03 -2.90996985e-04
 -1.14440601e-02 -1.00118874e-03 -6.96123442e-04  6.49986682e-03
  3.98890910e-03 -1.36207018e-03  1.55146689e-03  5.94906235e-04
  1.06139954e-05 -8.01365792e-04 -4.81370251e-03 -5.73287675e-04
 -7.89116663e-04  1.50226499e-03 -3.11965194e-03  7.32603301e-03]",-6.013759023714715,0.002444880521492076,0.8137442225982213,-0.03689719836979776,"[-0.11754762 -0.09535282 -0.06030027 -0.02368177  0.0170117   0.06008595
  0.10046218  0.14219924  0.17000763  0.18437298  0.1700374   0.09920075
 -0.03695538 -0.21797903 -0.32804144 -0.28798392 -0.20436689 -0.17941473
 -0.11513227  0.22281899  0.83253781  1.29993735  1.32956163 -0.0546711
  0.00427017]","[-9.15236962e-06  1.12202304e-04 -7.05518781e-04  4.67719996e-05
 -2.57233622e-04  4.16437922e-04]","[ 9.26693933e-03 -6.51941177e-03 -5.64259385e-03  4.95334342e-03
 -4.58727726e-03  3.13559822e-03  7.62445072e-05 -9.04364711e-04
 -2.73850334e-04  2.67617849e-04  2.22409708e-03  1.07603106e-03
 -1.80809114e-03  2.60243911e-03 -5.98054368e-04  5.27450677e-04
  7.68432036e-06  1.04847866e-03  1.32703166e-03 -1.33351133e-04]",0.08734364681940893,0.8137442225982213
AAP,"[0.00421583 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15985516228329966,"[-6.08299490e-04  2.64042916e-04 -3.74600318e-04 -2.99294793e-04
 -4.53127062e-05 -3.07307109e-04]","[ 1.25842040e-02 -3.13356042e-03 -4.99577109e-04  1.76019278e-03
 -8.63713505e-03  3.97570078e-04 -3.19219531e-04  3.63307514e-03
  2.14043860e-03 -1.13349206e-03  1.01324584e-03  4.62106616e-04
 -1.44480243e-03  2.19389932e-03 -3.88848025e-04 -3.17613155e-05
 -9.69804305e-04  7.66392040e-04  4.44619936e-03  1.38834720e-03]",-5.453181274839097,0.004282658682099258,0.8137454724956805,-0.03689719237958808,"[-0.11754756 -0.09535283 -0.06030027 -0.02368179  0.01701177  0.06008602
  0.1004621   0.1421992   0.1700076   0.18437291  0.17003755  0.09920092
 -0.03695554 -0.21797913 -0.32804139 -0.28798369 -0.20436704 -0.17941468
 -0.11513218  0.22281936  0.83253685  1.29993783  1.32956109 -0.05467123
  0.00427024]","[-9.15462048e-06  1.12212127e-04 -7.05515569e-04  4.67851109e-05
 -2.57243194e-04  4.16437392e-04]","[ 9.26694693e-03 -6.51941178e-03 -5.64260273e-03  4.95334644e-03
 -4.58726988e-03  3.13560708e-03  7.62365764e-05 -9.04378954e-04
 -2.73832874e-04  2.67622675e-04  2.22409872e-03  1.07603682e-03
 -1.80808199e-03  2.60243379e-03 -5.98047075e-04  5.27458504e-04
  7.68957832e-06  1.04848152e-03  1.32703256e-03 -1.33351760e-04]",0.08734364632027429,0.8137454724956805
AAPL,"[0.00419197 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15437358850362667,"[-7.84028797e-04 -5.54927496e-05 -2.43555564e-04 -7.35743490e-05
 -3.22335659e-05  1.97384793e-05]","[ 0.01275671 -0.00231608  0.00109209  0.00096094 -0.00995991 -0.00114683
 -0.00146648  0.00549403  0.00419916 -0.00086209  0.00041582 -0.00091369
 -0.00162667  0.0032055   0.00057237 -0.00041541 -0.00122789 -0.00134915
 -0.00139108  0.00309087]",-5.831365886098745,0.002934066641175886,0.8137449979905602,-0.03689719465368276,"[-0.11754759 -0.09535283 -0.06030027 -0.02368178  0.01701175  0.06008599
  0.10046213  0.14219921  0.17000761  0.18437294  0.1700375   0.09920085
 -0.03695548 -0.21797909 -0.32804141 -0.28798378 -0.20436699 -0.1794147
 -0.11513221  0.22281922  0.83253721  1.29993764  1.32956129 -0.05467118
  0.00427021]","[-9.15376598e-06  1.12208398e-04 -7.05516788e-04  4.67801334e-05
 -2.57239560e-04  4.16437593e-04]","[ 9.26694405e-03 -6.51941178e-03 -5.64259936e-03  4.95334529e-03
 -4.58727268e-03  3.13560372e-03  7.62395872e-05 -9.04373547e-04
 -2.73839503e-04  2.67620843e-04  2.22409810e-03  1.07603464e-03
 -1.80808546e-03  2.60243581e-03 -5.98049844e-04  5.27455532e-04
  7.68758221e-06  1.04848044e-03  1.32703222e-03 -1.33351522e-04]",0.0873436465097634,0.8137449979905602
ABBV,"[0.00406341 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1500695266183657,"[-1.86858914e-04  1.00018229e-04 -3.81833059e-05 -3.97683487e-04
  1.34246392e-04 -1.63296200e-04]","[ 0.01161097 -0.00608166 -0.00620205  0.00557404 -0.0022833   0.0047134
  0.00030561 -0.00366551 -0.00271817  0.00144245  0.00222734  0.00128038
 -0.00116044  0.00480786  0.0029566  -0.00277449 -0.00240105  0.00057642
  0.00163669 -0.0055451 ]",-5.517244719443523,0.004016900396351503,0.813742441232364,-0.036897206907102104,"[-0.11754771 -0.0953528  -0.06030027 -0.02368175  0.0170116   0.06008586
  0.10046228  0.14219931  0.17000767  0.18437308  0.17003718  0.09920049
 -0.03695514 -0.21797889 -0.32804152 -0.28798425 -0.20436668 -0.17941481
 -0.11513239  0.22281846  0.83253916  1.29993666  1.3295624  -0.05467092
  0.00427007]","[-9.14916168e-06  1.12188303e-04 -7.05523360e-04  4.67533134e-05
 -2.57219981e-04  4.16438677e-04]","[ 9.26692850e-03 -6.51941177e-03 -5.64258119e-03  4.95333911e-03
 -4.58728777e-03  3.13558559e-03  7.62558103e-05 -9.04344410e-04
 -2.73875218e-04  2.67610972e-04  2.22409475e-03  1.07602285e-03
 -1.80810418e-03  2.60244668e-03 -5.98064760e-04  5.27439521e-04
  7.67682668e-06  1.04847459e-03  1.32703037e-03 -1.33350240e-04]",0.08734364753078039,0.813742441232364
ABT,"[0.00397937 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14738856496039351,[-0.00074271  0.00021819 -0.00047319 -0.00015125 -0.00014807 -0.00029915],"[ 0.01314707 -0.00306584 -0.00132538  0.00025716 -0.01000327  0.00234267
  0.00215953  0.00447405  0.00262136 -0.00348948 -0.00073801  0.0001343
 -0.00135024  0.00385149  0.00063662 -0.00066261 -0.00211308 -0.00018859
  0.00166094  0.00468513]",-5.471911685380683,0.004203189297205039,0.8137407697551556,-0.0368972149177584,"[-0.11754779 -0.09535279 -0.06030028 -0.02368173  0.0170115   0.06008578
  0.10046238  0.14219937  0.1700077   0.18437317  0.17003697  0.09920026
 -0.03695492 -0.21797877 -0.32804159 -0.28798455 -0.20436648 -0.17941489
 -0.11513251  0.22281796  0.83254044  1.29993602  1.32956313 -0.05467074
  0.00426997]","[-9.14615162e-06  1.12175166e-04 -7.05527656e-04  4.67357799e-05
 -2.57207181e-04  4.16439385e-04]","[ 9.26691833e-03 -6.51941177e-03 -5.64256931e-03  4.95333507e-03
 -4.58729763e-03  3.13557373e-03  7.62664162e-05 -9.04325362e-04
 -2.73898567e-04  2.67604520e-04  2.22409255e-03  1.07601515e-03
 -1.80811641e-03  2.60245378e-03 -5.98074512e-04  5.27429053e-04
  7.66979526e-06  1.04847077e-03  1.32702916e-03 -1.33349402e-04]",0.08734364819826887,0.8137407697551556
ACN,"[0.00424989 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15769636202129794,"[-2.23036184e-04  4.95287280e-04 -1.96063029e-04  9.19291652e-05
 -2.32334609e-05  6.03004290e-05]","[ 1.00470168e-02 -8.03878304e-03 -7.19923530e-03  8.65763406e-03
 -1.53496225e-03  3.40362141e-03 -3.16464350e-04 -8.76939471e-04
  1.44837609e-03 -1.02702266e-03 -5.19940797e-04 -1.07791153e-03
 -3.00022779e-03  4.56159927e-03  3.56711147e-04  1.65758772e-03
  2.19437513e-03  8.39584577e-04  2.87116846e-03  1.64990773e-05]",-5.702056224573017,0.003339092469701942,0.813746149852707,-0.03689718913331329,"[-0.11754753 -0.09535284 -0.06030027 -0.02368179  0.01701181  0.06008605
  0.10046206  0.14219917  0.17000759  0.18437288  0.17003764  0.09920102
 -0.03695563 -0.21797918 -0.32804136 -0.28798356 -0.20436712 -0.17941465
 -0.11513213  0.22281956  0.83253633  1.29993809  1.32956079 -0.0546713
  0.00427028]","[-9.15584029e-06  1.12217451e-04 -7.05513827e-04  4.67922162e-05
 -2.57248381e-04  4.16437105e-04]","[ 9.26695105e-03 -6.51941178e-03 -5.64260755e-03  4.95334808e-03
 -4.58726589e-03  3.13561189e-03  7.62322784e-05 -9.04386674e-04
 -2.73823412e-04  2.67625290e-04  2.22409961e-03  1.07603995e-03
 -1.80807703e-03  2.60243092e-03 -5.98043124e-04  5.27462746e-04
  7.69242776e-06  1.04848307e-03  1.32703305e-03 -1.33352100e-04]",0.08734364604977823,0.813746149852707
ADBE,"[0.00422199 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15799935582387428,"[ 3.56970434e-04 -1.22918190e-04 -2.58259467e-05 -1.30678191e-06
 -1.50343949e-04 -3.32959785e-04]","[ 1.05512890e-02 -7.44224696e-03 -6.54281136e-03  7.44602062e-03
 -2.63989987e-03  3.14746756e-03 -7.01233509e-04 -1.89144170e-04
  1.87666956e-03  9.96497918e-05  9.09206330e-04 -1.57939345e-03
 -3.22842730e-03  3.22390520e-03 -2.95594542e-04  6.92248367e-04
 -2.55059296e-04  1.03142949e-03  1.83127960e-03  2.40554819e-03]",-5.56690886139005,0.0038222773793850865,0.8137455950779257,-0.036897191792105204,"[-0.11754756 -0.09535283 -0.06030027 -0.02368179  0.01701178  0.06008603
  0.1004621   0.14219919  0.1700076   0.18437291  0.17003757  0.09920094
 -0.03695556 -0.21797914 -0.32804138 -0.28798367 -0.20436706 -0.17941467
 -0.11513217  0.2228194   0.83253676  1.29993787  1.32956104 -0.05467124
  0.00427024]","[-9.15484124e-06  1.12213091e-04 -7.05515253e-04  4.67863967e-05
 -2.57244133e-04  4.16437340e-04]","[ 9.26694768e-03 -6.51941178e-03 -5.64260361e-03  4.95334673e-03
 -4.58726916e-03  3.13560795e-03  7.62357986e-05 -9.04380351e-04
 -2.73831162e-04  2.67623148e-04  2.22409889e-03  1.07603739e-03
 -1.80808109e-03  2.60243327e-03 -5.98046360e-04  5.27459272e-04
  7.69009399e-06  1.04848180e-03  1.32703265e-03 -1.33351822e-04]",0.08734364627132224,0.8137455950779257
ADI,"[0.00416791 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15700764236816891,[-0.00012878  0.00034101 -0.00035691  0.00037607 -0.00031684 -0.00016692],"[ 1.20715632e-02 -4.61876566e-03 -2.77782897e-03  2.86334600e-03
 -7.92139152e-03  1.85607523e-03  3.54584609e-04  4.15498935e-03
  4.42411108e-03 -1.71580166e-03 -7.45707926e-05 -2.99076108e-03
 -4.60972626e-03  4.15259472e-03  1.32393045e-03  1.13320935e-03
 -2.39400473e-03  6.81644645e-04  7.02584334e-03  5.11453036e-03]",-5.472036458080368,0.00420266488664588,0.8137445193956593,-0.03689719694737797,"[-0.11754761 -0.09535282 -0.06030027 -0.02368177  0.01701172  0.06008597
  0.10046216  0.14219923  0.17000762  0.18437297  0.17003744  0.09920079
 -0.03695541 -0.21797905 -0.32804143 -0.28798386 -0.20436693 -0.17941472
 -0.11513225  0.22281908  0.83253758  1.29993746  1.3295615  -0.05467113
  0.00427018]","[-9.15290411e-06  1.12204636e-04 -7.05518018e-04  4.67751130e-05
 -2.57235895e-04  4.16437796e-04]","[ 9.26694114e-03 -6.51941178e-03 -5.64259596e-03  4.95334413e-03
 -4.58727551e-03  3.13560032e-03  7.62426240e-05 -9.04368093e-04
 -2.73846188e-04  2.67618995e-04  2.22409747e-03  1.07603243e-03
 -1.80808896e-03  2.60243785e-03 -5.98052636e-04  5.27452535e-04
  7.68556890e-06  1.04847934e-03  1.32703187e-03 -1.33351282e-04]",0.0873436467008857,0.8137445193956593
ADM,"[0.00416792 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15024358682942587,"[ 3.49364299e-04  7.07521601e-05  1.10959856e-04 -8.70733295e-06
  2.35703132e-05 -4.65646437e-05]","[ 0.00955954 -0.00751841 -0.00529507  0.00973572 -0.00071807  0.00048736
 -0.00347212 -0.00123074  0.00098466  0.00154554  0.00093943  0.00024545
 -0.0005303   0.0037459   0.00040454 -0.0017703  -0.00232796  0.00112103
  0.00570751  0.00156498]",-5.944275362304224,0.0026208007914851257,0.8137445196576226,-0.03689719694612249,"[-0.11754761 -0.09535282 -0.06030027 -0.02368177  0.01701172  0.06008597
  0.10046216  0.14219923  0.17000762  0.18437297  0.17003744  0.09920079
 -0.03695542 -0.21797905 -0.32804143 -0.28798386 -0.20436693 -0.17941472
 -0.11513225  0.22281908  0.83253758  1.29993746  1.3295615  -0.05467113
  0.00427018]","[-9.15290458e-06  1.12204638e-04 -7.05518018e-04  4.67751157e-05
 -2.57235897e-04  4.16437796e-04]","[ 9.26694114e-03 -6.51941178e-03 -5.64259596e-03  4.95334413e-03
 -4.58727551e-03  3.13560033e-03  7.62426223e-05 -9.04368096e-04
 -2.73846184e-04  2.67618996e-04  2.22409747e-03  1.07603243e-03
 -1.80808896e-03  2.60243784e-03 -5.98052634e-04  5.27452537e-04
  7.68557001e-06  1.04847934e-03  1.32703187e-03 -1.33351282e-04]",0.08734364670078108,0.8137445196576226
