,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00493946 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1954817100382098,[-0.0007951   0.0005486  -0.00033681  0.0005734  -0.00010988  0.00053721],"[ 0.0187123  -0.0078391  -0.00210382  0.01623725 -0.01192678 -0.00306425
  0.00899073 -0.00390212 -0.00224204  0.00490857  0.0006386  -0.00044735
 -0.00197047  0.00239561 -0.00120494 -0.00182968  0.00453046 -0.00057415
  0.00276846  0.00720244]",-4.789260730177443,0.00831860480283828,0.7621455991763573,-0.03277371365745537,"[-0.12232249 -0.09796856 -0.06601011 -0.02749807  0.01298696  0.054869
  0.09592822  0.1379147   0.1720718   0.19610639  0.19024088  0.14463134
  0.03089765 -0.14438529 -0.31861616 -0.34780044 -0.25834265 -0.216426
 -0.19158841 -0.03250845  0.62864128  1.27455843  1.78810222  0.90603536
  0.00483468]",[ 0.00069996  0.00138061  0.00074685  0.00025025 -0.00075295  0.0007466 ],"[ 0.01285529 -0.00215831 -0.00360657  0.00642789 -0.00102651  0.0019347
  0.00152859 -0.00092553 -0.00074222 -0.00113996  0.00114366  0.00056381
  0.0006589   0.00353135 -0.00131817  0.00065263  0.00125221  0.00088818
  0.00193358 -0.00049426]",0.08430307663447165,0.7621455991763573
AAL,"[0.00489444 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20007366938117055,"[-5.06914248e-04  2.09076138e-03 -4.14221299e-04  1.13557345e-03
  1.94237507e-05  1.19517463e-03]","[ 0.0140049  -0.00260667 -0.00220214  0.00561767 -0.00272085  0.00484211
 -0.00081179 -0.00246712  0.00059681 -0.00072287  0.00265461  0.00083007
 -0.00102313  0.00471234 -0.00499697 -0.00113253  0.00406405 -0.00414434
  0.00733678  0.00608874]",-4.054288651484037,0.017347816138629683,0.7621446692973685,-0.03277372863364058,"[-0.12232243 -0.09796861 -0.06601015 -0.02749808  0.01298694  0.05486897
  0.09592831  0.13791469  0.17207183  0.1961064   0.19024077  0.14463128
  0.03089781 -0.14438531 -0.31861623 -0.34780061 -0.25834265 -0.21642604
 -0.19158842 -0.03250828  0.62864123  1.27455798  1.78810273  0.9060356
  0.00483444]",[ 0.00069996  0.00138061  0.00074685  0.00025025 -0.00075295  0.00074661],"[ 0.0128553  -0.00215831 -0.00360657  0.0064279  -0.00102651  0.00193469
  0.00152859 -0.00092553 -0.00074221 -0.00113996  0.00114366  0.00056381
  0.0006589   0.00353135 -0.00131818  0.00065263  0.00125221  0.00088818
  0.00193357 -0.00049426]",0.0843030745783726,0.7621446692973685
AAP,"[0.00464715 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18611110789091076,[ 0.00351306  0.00178097 -0.00015898  0.00217336 -0.00102935 -0.00030334],"[ 0.0110291   0.00267825 -0.00451007 -0.00196594  0.00350687  0.00745998
 -0.00263812 -0.00170567  0.00094646  0.00273321 -0.0040178  -0.00266647
  0.0059146   0.00047058 -0.00223604  0.00417127 -0.00084021  0.00107829
  0.00034267 -0.00254033]",-4.096099128043836,0.01663744954215054,0.7621395619357899,-0.0327738108903577,"[-0.12232214 -0.09796893 -0.06601035 -0.02749811  0.01298682  0.05486879
  0.09592882  0.13791464  0.17207202  0.19610642  0.19024015  0.14463092
  0.03089868 -0.14438542 -0.31861663 -0.34780156 -0.2583427  -0.21642625
 -0.19158846 -0.03250737  0.62864092  1.2745555   1.7881055   0.90603691
  0.00483314]",[ 0.00069998  0.00138064  0.00074685  0.00025026 -0.00075295  0.00074665],"[ 0.01285533 -0.00215834 -0.00360655  0.00642791 -0.00102653  0.00193464
  0.00152857 -0.00092554 -0.0007422  -0.00113995  0.00114368  0.00056382
  0.00065891  0.00353136 -0.0013182   0.00065265  0.00125221  0.00088819
  0.00193353 -0.00049425]",0.08430306328524592,0.7621395619357899
AAPL,"[0.0048943 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.19334089923764727,[-0.00029602 -0.00112073  0.00058605  0.00032787  0.00015121  0.00075317],"[ 1.62334917e-02 -4.55249630e-03 -3.82151380e-03  1.02136767e-02
 -4.66564181e-03 -8.50452176e-04  3.90833357e-03  8.04576318e-04
 -4.07231843e-03 -7.84372293e-04  5.47676098e-03 -9.06611866e-05
 -3.47323197e-03  4.80627225e-03 -7.16461814e-04 -2.19368705e-03
  5.73647000e-04  8.36564356e-04  5.51439999e-03 -2.76991077e-04]",-4.725241892070098,0.008868568414077013,0.7621446664742032,-0.032773728679109125,"[-0.12232243 -0.09796862 -0.06601015 -0.02749808  0.01298694  0.05486897
  0.09592831  0.13791469  0.17207183  0.1961064   0.19024077  0.14463128
  0.03089781 -0.14438531 -0.31861623 -0.34780061 -0.25834265 -0.21642604
 -0.19158842 -0.03250828  0.62864123  1.27455798  1.78810273  0.9060356
  0.00483444]",[ 0.00069996  0.00138061  0.00074685  0.00025025 -0.00075295  0.00074661],"[ 0.0128553  -0.00215831 -0.00360657  0.0064279  -0.00102651  0.00193469
  0.00152859 -0.00092553 -0.00074221 -0.00113996  0.00114366  0.00056381
  0.0006589   0.00353135 -0.00131818  0.00065263  0.00125221  0.00088818
  0.00193357 -0.00049426]",0.08430307457213017,0.7621446664742032
ABBV,"[0.00514761 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20374473994969286,"[-2.18932436e-06  4.67596795e-04 -1.97807364e-04  7.28970090e-04
 -2.44784496e-04  3.12778132e-04]","[ 1.81796842e-02 -8.25207794e-03 -2.35671231e-05  1.56790740e-02
 -1.33025487e-02  8.93372851e-05  7.03368036e-03 -7.19043371e-03
  1.12003219e-03  4.97012895e-03 -1.27185947e-04  1.51614517e-03
 -3.51844211e-03  1.88666122e-03 -9.61094934e-05 -2.61080493e-03
  2.44935825e-03  4.67447238e-05  6.89013259e-03  2.89774133e-03]",-5.01114237167451,0.006663287006425685,0.7621498981844085,-0.03277364441969263,"[-0.12232273 -0.0979683  -0.06600994 -0.02749804  0.01298707  0.05486914
  0.09592779  0.13791474  0.17207164  0.19610637  0.1902414   0.14463165
  0.03089691 -0.1443852  -0.31861583 -0.34779965 -0.25834261 -0.21642583
 -0.19158837 -0.03250922  0.62864154  1.27456052  1.78809989  0.90603425
  0.00483578]",[ 0.00069994  0.00138059  0.00074686  0.00025024 -0.00075295  0.00074657],"[ 0.01285527 -0.00215829 -0.00360658  0.00642788 -0.00102649  0.00193474
  0.00152861 -0.00092553 -0.00074223 -0.00113997  0.00114364  0.00056379
  0.0006589   0.00353134 -0.00131815  0.00065261  0.00125221  0.00088817
  0.00193362 -0.00049427]",0.08430308614020994,0.7621498981844085
ABT,"[0.00511714 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2028261305033855,"[ 4.85247296e-04  2.93167107e-04  3.28868561e-05  8.06994641e-04
 -2.18174774e-04  3.63462894e-04]","[ 0.01868141 -0.00852758 -0.00055616  0.016509   -0.01345236 -0.00103845
  0.00779916 -0.0066783   0.00065995  0.00541265 -0.00077212  0.00094127
 -0.0022946   0.00174379 -0.00113796 -0.00197282  0.00350554 -0.00067779
  0.00580968  0.00417277]",-4.955433791800051,0.007045023543241854,0.7621492689636318,-0.032773654553620815,"[-0.1223227  -0.09796833 -0.06600997 -0.02749805  0.01298705  0.05486912
  0.09592785  0.13791473  0.17207167  0.19610638  0.19024133  0.1446316
  0.03089702 -0.14438521 -0.31861588 -0.34779977 -0.25834262 -0.21642585
 -0.19158838 -0.03250911  0.6286415   1.27456021  1.78810023  0.90603441
  0.00483562]",[ 0.00069994  0.00138059  0.00074685  0.00025025 -0.00075295  0.00074658],"[ 0.01285527 -0.00215829 -0.00360658  0.00642789 -0.0010265   0.00193474
  0.00152861 -0.00092553 -0.00074223 -0.00113997  0.00114365  0.0005638
  0.0006589   0.00353134 -0.00131815  0.00065262  0.00125221  0.00088817
  0.00193362 -0.00049427]",0.08430308474891038,0.7621492689636318
ACN,"[0.00498096 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20076625832341305,"[ 2.32595736e-04  1.65501970e-03 -9.85596421e-04  1.70929193e-03
 -9.16285506e-04  4.59511448e-05]","[ 0.0150756  -0.00313735 -0.00335905  0.00839286 -0.00562324  0.00042998
  0.00613152 -0.0025047  -0.00332507  0.00611692 -0.00150174 -0.00489022
  0.00411478  0.00361449 -0.00418943  0.0012646   0.0028881  -0.00156355
  0.00300463  0.00462504]",-4.409331226335139,0.012163310111931419,0.7621464563376307,-0.03277369985242682,"[-0.12232254 -0.09796851 -0.06601008 -0.02749807  0.01298698  0.05486903
  0.09592813  0.13791471  0.17207177  0.19610639  0.19024098  0.1446314
  0.0308975  -0.14438527 -0.31861609 -0.34780028 -0.25834264 -0.21642597
 -0.1915884  -0.0325086   0.62864133  1.27455885  1.78810176  0.90603514
  0.0048349 ]",[ 0.00069995  0.0013806   0.00074685  0.00025025 -0.00075295  0.0007466 ],"[ 0.01285529 -0.0021583  -0.00360657  0.00642789 -0.0010265   0.00193471
  0.0015286  -0.00092553 -0.00074222 -0.00113996  0.00114366  0.0005638
  0.0006589   0.00353135 -0.00131817  0.00065262  0.00125221  0.00088818
  0.00193359 -0.00049426]",0.08430307852978113,0.7621464563376307
ADBE,"[0.00488059 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1975584144301334,"[ 1.32839978e-03  7.96195091e-04 -3.32443774e-04  1.64360854e-03
 -8.29943103e-04 -2.61820146e-05]","[ 1.35209250e-02 -7.89780100e-04 -4.62846490e-03  4.23063126e-03
 -5.36078479e-04  2.26247253e-03  1.99697599e-03  9.32427274e-05
 -2.90395051e-03  2.52705469e-03 -6.04890813e-04 -3.71992329e-03
  4.87034389e-03  2.69308122e-03 -4.01694503e-03  4.21359474e-03
 -1.15409351e-03 -3.20803534e-03  5.82620116e-03  7.03106922e-04]",-4.196713921577316,0.015044934514114238,0.7621443833564152,-0.03277373323886849,"[-0.12232242 -0.09796863 -0.06601016 -0.02749808  0.01298693  0.05486896
  0.09592834  0.13791469  0.17207184  0.1961064   0.19024073  0.14463126
  0.03089786 -0.14438532 -0.31861625 -0.34780067 -0.25834266 -0.21642605
 -0.19158842 -0.03250823  0.62864121  1.27455784  1.78810288  0.90603567
  0.00483437]",[ 0.00069996  0.00138061  0.00074685  0.00025025 -0.00075295  0.00074661],"[ 0.0128553  -0.00215832 -0.00360657  0.0064279  -0.00102651  0.00193469
  0.00152859 -0.00092553 -0.00074221 -0.00113996  0.00114366  0.00056381
  0.0006589   0.00353135 -0.00131818  0.00065263  0.00125221  0.00088818
  0.00193357 -0.00049426]",0.08430307394611515,0.7621443833564152
ADI,"[0.00488505 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1977762088411165,"[-1.59156657e-03 -4.08438459e-04 -9.30770133e-04  1.17801273e-03
 -8.88297536e-04  3.07315165e-05]","[ 0.01714813 -0.00496205 -0.00494039  0.0116675  -0.00472586 -0.00285316
  0.00462389  0.00160203 -0.00331977 -0.00080129  0.00330441  0.00162602
 -0.00293244  0.00115701  0.00015726  0.00029761  0.00178701 -0.00172031
  0.00435966  0.00697336]",-4.29121371102882,0.013688301568624533,0.762144475436208,-0.03277373175587549,"[-0.12232242 -0.09796863 -0.06601016 -0.02749808  0.01298693  0.05486896
  0.09592833  0.13791469  0.17207184  0.1961064   0.19024074  0.14463126
  0.03089784 -0.14438532 -0.31861625 -0.34780065 -0.25834266 -0.21642605
 -0.19158842 -0.03250825  0.62864122  1.27455789  1.78810283  0.90603565
  0.00483439]",[ 0.00069996  0.00138061  0.00074685  0.00025025 -0.00075295  0.00074661],"[ 0.0128553  -0.00215832 -0.00360657  0.0064279  -0.00102651  0.00193469
  0.00152859 -0.00092553 -0.00074221 -0.00113996  0.00114366  0.00056381
  0.0006589   0.00353135 -0.00131818  0.00065263  0.00125221  0.00088818
  0.00193357 -0.00049426]",0.0843030741497171,0.762144475436208
ADM,"[0.0050467 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.20220274162443938,[-0.00026787  0.00108231 -0.00041886  0.00085136 -0.00023314  0.00047364],"[ 1.86509222e-02 -8.07929240e-03 -1.68904438e-03  1.60914749e-02
 -1.18163774e-02 -2.07442416e-03  7.50842762e-03 -4.66694760e-03
 -2.34305409e-04  4.12191550e-03 -2.74941679e-04  1.36708377e-03
 -2.38791850e-03  7.54649993e-04 -3.66575477e-05 -9.06409797e-04
  2.41903136e-03 -2.28917102e-04  4.31546348e-03  3.58092141e-03]",-4.686798848821934,0.009216141247403038,0.7621478140470154,-0.03277367798581035,"[-0.12232261 -0.09796842 -0.06601003 -0.02749806  0.01298701  0.05486907
  0.095928    0.13791472  0.17207172  0.19610638  0.19024115  0.1446315
  0.03089727 -0.14438524 -0.31861599 -0.34780003 -0.25834263 -0.21642591
 -0.19158839 -0.03250885  0.62864142  1.27455951  1.78810102  0.90603479
  0.00483525]",[ 0.00069995  0.0013806   0.00074685  0.00025025 -0.00075295  0.00074659],"[ 0.01285528 -0.0021583  -0.00360657  0.00642789 -0.0010265   0.00193472
  0.0015286  -0.00092553 -0.00074222 -0.00113997  0.00114365  0.0005638
  0.0006589   0.00353134 -0.00131816  0.00065262  0.00125221  0.00088818
  0.0019336  -0.00049427]",0.08430308153187602,0.7621478140470154
