,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00390555 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15131888769349477,[ 0.00066215 -0.00043025  0.00022714  0.00083099 -0.00031654  0.00022929],"[ 3.42604709e-03 -9.84771314e-03  8.88587086e-04  1.72097226e-03
  3.53818827e-04  5.10284507e-03 -6.79466744e-05  3.11559018e-03
 -2.23796797e-03  1.63682476e-03 -3.21505370e-04  7.46517181e-04
 -3.89554538e-04  4.79203414e-04  1.23283035e-03  2.81316800e-03
 -4.22942768e-03  4.73073698e-03 -3.58758659e-03 -3.52978323e-03]",-4.949806705065825,0.007084778248451784,0.8325348008192757,-0.04033775072519139,"[-0.12061325 -0.09649975 -0.06224184 -0.02530594  0.01589774  0.05831858
  0.10140374  0.13750047  0.16500874  0.17347257  0.14840797  0.0642441
 -0.08121115 -0.24411139 -0.31496278 -0.24639566 -0.18374118 -0.14799131
 -0.05166922  0.38646068  0.88986266  1.25000492  0.97788799 -0.14295302
 -0.00264319]",[-0.00088598 -0.00010613  0.00092069  0.00066999 -0.00099016 -0.00035904],"[ 0.00951803 -0.00412276 -0.00387148  0.00492851 -0.00352039  0.00269406
 -0.00017756 -0.001053   -0.0009423  -0.00054005  0.00142128  0.00132767
 -0.0021801   0.00209533 -0.00050653 -0.00055357  0.00130583  0.00071953
  0.00134003 -0.00045187]",0.08496175579831818,0.8325348008192757
AAL,"[0.00404863 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14472571799768308,[ 0.00021133  0.00014673  0.00026753 -0.00019197  0.00027882  0.00023711],"[ 0.00504397 -0.00260727 -0.00899679  0.00685423 -0.00648312 -0.00219065
  0.00189458 -0.00156626 -0.00159392 -0.00045665  0.00271211 -0.00168425
  0.00098463  0.00192246  0.00134334 -0.0006545   0.00336493  0.00393795
 -0.00100041  0.00106436]",-6.012553374747301,0.0024478299668088395,0.8325375895059145,-0.04033777119226228,"[-0.1206133  -0.0964998  -0.06224179 -0.02530588  0.01589782  0.05831845
  0.10140378  0.13750064  0.16500877  0.17347262  0.14840774  0.06424436
 -0.08121056 -0.24411145 -0.31496297 -0.2463951  -0.18374137 -0.1479913
 -0.05166922  0.38645955  0.88986194  1.25000544  0.97788771 -0.14295331
 -0.00264337]",[-0.00088599 -0.00010613  0.0009207   0.00066997 -0.00099016 -0.00035903],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352036  0.00269404
 -0.00017757 -0.00105298 -0.0009423  -0.00054008  0.00142128  0.00132766
 -0.0021801   0.00209534 -0.00050655 -0.00055355  0.00130585  0.00071953
  0.00134003 -0.00045185]",0.0849617606763544,0.8325375895059145
AAP,"[0.00396989 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14723491137813113,"[-5.05314533e-04  8.40948449e-04 -7.55782365e-05 -3.49288947e-04
  3.88854455e-04  3.53921952e-04]","[ 4.92668275e-03 -6.38146757e-03 -2.73419117e-03  6.32602622e-03
 -5.58286552e-03  4.81624185e-03 -3.81149303e-03 -6.00118152e-04
 -2.48419045e-03 -3.62089302e-03  2.64798625e-03 -2.38494105e-03
  1.56369256e-03 -1.31723032e-03  5.50897578e-03  4.10714137e-05
  2.49727366e-03  5.96419689e-03  3.65679436e-03  2.53260779e-04]",-5.54579350595742,0.0039038442509728593,0.832536054729225,-0.04033775992804103,"[-0.12061327 -0.09649977 -0.06224182 -0.02530591  0.01589777  0.05831852
  0.10140375  0.13750055  0.16500875  0.17347259  0.14840787  0.06424422
 -0.08121089 -0.24411142 -0.31496286 -0.24639541 -0.18374127 -0.1479913
 -0.05166922  0.38646017  0.88986234  1.25000516  0.97788787 -0.14295315
 -0.00264327]",[-0.00088598 -0.00010613  0.00092069  0.00066998 -0.00099016 -0.00035904],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352038  0.00269405
 -0.00017756 -0.00105299 -0.0009423  -0.00054007  0.00142128  0.00132767
 -0.0021801   0.00209533 -0.00050654 -0.00055356  0.00130584  0.00071953
  0.00134003 -0.00045186]",0.08496175799168694,0.832536054729225
AAPL,"[0.0040187 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.15423417440230716,"[-5.25773284e-04  5.32188013e-04 -6.06212590e-05 -8.80560659e-05
  2.62646776e-04  4.42097371e-04]","[ 0.00378056 -0.00606042 -0.00482287  0.00265669 -0.00033066 -0.00044816
  0.00400663  0.00384159 -0.00473794  0.00446993 -0.0025073  -0.00236759
  0.00103044 -0.00091894  0.00033275  0.00066626  0.00166923 -0.0001963
  0.00528155  0.00435256]",-5.155143983027844,0.005769649283715001,0.8325370060192894,-0.0403377669098657,"[-0.12061329 -0.09649979 -0.0622418  -0.02530589  0.0158978   0.05831847
  0.10140377  0.1375006   0.16500876  0.17347261  0.14840779  0.06424431
 -0.08121068 -0.24411143 -0.31496293 -0.24639521 -0.18374133 -0.1479913
 -0.05166922  0.38645979  0.88986209  1.25000533  0.97788777 -0.14295325
 -0.00264334]",[-0.00088599 -0.00010613  0.0009207   0.00066998 -0.00099016 -0.00035903],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352037  0.00269404
 -0.00017756 -0.00105299 -0.0009423  -0.00054007  0.00142128  0.00132766
 -0.0021801   0.00209534 -0.00050655 -0.00055356  0.00130585  0.00071953
  0.00134003 -0.00045185]",0.08496175965570588,0.8325370060192894
ABBV,"[0.00401322 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1590180521690131,"[-5.93367799e-04  8.67288097e-04 -6.81539914e-04  4.34049933e-04
 -3.42365362e-04 -8.98622070e-05]","[ 3.48973477e-03 -1.01160699e-02  1.44823750e-03  2.01678420e-03
 -7.57530140e-05  5.98628036e-03 -1.19996169e-03  2.82865682e-03
 -2.31320302e-03  3.61478174e-04  9.43620310e-04  3.00736628e-04
 -1.15987563e-05  1.62192633e-03  2.87631498e-04  2.30080119e-03
 -1.87308508e-03  3.46666044e-03 -1.43189604e-03  1.20899834e-03]",-4.75811620638217,0.008581760445658372,0.8325368992524326,-0.0403377661262693,"[-0.12061329 -0.09649979 -0.0622418  -0.02530589  0.0158978   0.05831848
  0.10140377  0.1375006   0.16500876  0.17347261  0.1484078   0.0642443
 -0.08121071 -0.24411143 -0.31496292 -0.24639524 -0.18374133 -0.1479913
 -0.05166922  0.38645983  0.88986212  1.25000531  0.97788778 -0.14295324
 -0.00264333]",[-0.00088599 -0.00010613  0.0009207   0.00066998 -0.00099016 -0.00035903],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352037  0.00269404
 -0.00017756 -0.00105299 -0.0009423  -0.00054007  0.00142128  0.00132766
 -0.0021801   0.00209534 -0.00050655 -0.00055356  0.00130585  0.00071953
  0.00134003 -0.00045185]",0.08496175946894678,0.8325368992524326
ABT,"[0.00397325 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15061974661806868,[ 0.00074884 -0.00115433  0.00038613  0.00038421 -0.00026541 -0.00012032],"[ 0.00310079 -0.01134599  0.00280039  0.00063511  0.00180386  0.00619438
  0.00020874  0.00413915 -0.00248828  0.00286574 -0.00165425  0.00114873
 -0.00090655 -0.00013335  0.00067172  0.00240363 -0.00345863  0.00296871
 -0.00072437 -0.00142604]",-5.338456950887451,0.004803276686763079,0.8325361202103753,-0.04033776040862831,"[-0.12061327 -0.09649977 -0.06224182 -0.02530591  0.01589778  0.05831852
  0.10140376  0.13750055  0.16500875  0.17347259  0.14840786  0.06424422
 -0.08121087 -0.24411142 -0.31496287 -0.2463954  -0.18374127 -0.1479913
 -0.05166922  0.38646014  0.88986232  1.25000517  0.97788786 -0.14295315
 -0.00264328]",[-0.00088598 -0.00010613  0.00092069  0.00066998 -0.00099016 -0.00035904],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352037  0.00269405
 -0.00017756 -0.00105299 -0.0009423  -0.00054007  0.00142128  0.00132766
 -0.0021801   0.00209533 -0.00050654 -0.00055356  0.00130584  0.00071953
  0.00134003 -0.00045186]",0.08496175810622811,0.8325361202103753
ACN,"[0.00398532 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15296113727652022,[0.00016977 0.00031492 0.0002931  0.00063071 0.00012469 0.00083976],"[ 4.50237904e-03 -3.59768923e-03 -7.75993174e-03  5.08891211e-03
 -3.83293350e-03 -1.66250954e-03  2.69422567e-03  7.26028860e-04
 -2.60212011e-03  1.63768658e-03  1.19330165e-05 -1.08570078e-03
 -4.20203361e-06 -3.81572126e-04  2.25291457e-03  2.13365482e-04
 -1.15750936e-03  3.77196492e-03 -2.99248271e-04 -6.20748435e-03]",-5.0598464278051,0.006346534089243377,0.8325363554562331,-0.04033776213517355,"[-0.12061328 -0.09649978 -0.06224181 -0.0253059   0.01589778  0.05831851
  0.10140376  0.13750056  0.16500876  0.1734726   0.14840784  0.06424425
 -0.08121082 -0.24411142 -0.31496288 -0.24639535 -0.18374129 -0.1479913
 -0.05166922  0.38646005  0.88986226  1.25000521  0.97788784 -0.14295318
 -0.00264329]",[-0.00088599 -0.00010613  0.0009207   0.00066998 -0.00099016 -0.00035904],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352037  0.00269405
 -0.00017756 -0.00105299 -0.0009423  -0.00054007  0.00142128  0.00132766
 -0.0021801   0.00209534 -0.00050654 -0.00055356  0.00130584  0.00071953
  0.00134003 -0.00045186]",0.0849617585177257,0.8325363554562331
ADBE,"[0.00398705 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1544165713542364,[-0.00082809  0.00025155 -0.00041705  0.00031359 -0.00018312  0.00015709],"[ 0.00387031 -0.00454708 -0.00685137  0.00295328 -0.0006529  -0.00184795
  0.00424612  0.00363211 -0.00444687  0.00393901 -0.00203385 -0.00155248
 -0.00039834 -0.00128783  0.00161821 -0.00041761 -0.00044565  0.00158887
  0.00371384 -0.00493199]",-4.978804134542555,0.006882287928699471,0.8325363892844344,-0.04033776238344964,"[-0.12061328 -0.09649978 -0.06224181 -0.0253059   0.01589778  0.05831851
  0.10140376  0.13750057  0.16500876  0.1734726   0.14840784  0.06424425
 -0.08121081 -0.24411142 -0.31496289 -0.24639534 -0.18374129 -0.1479913
 -0.05166922  0.38646004  0.88986225  1.25000522  0.97788783 -0.14295318
 -0.00264329]",[-0.00088599 -0.00010613  0.0009207   0.00066998 -0.00099016 -0.00035904],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352037  0.00269405
 -0.00017756 -0.00105299 -0.0009423  -0.00054007  0.00142128  0.00132766
 -0.0021801   0.00209534 -0.00050654 -0.00055356  0.00130584  0.00071953
  0.00134003 -0.00045186]",0.08496175857689878,0.8325363892844344
ADI,"[0.00397241 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1432962348667033,"[-4.38966991e-04  1.06856620e-04  3.97602399e-05 -2.40241953e-04
  2.46423301e-04  2.60957899e-04]","[ 0.00545292 -0.00241706 -0.00821336  0.00762214 -0.0066548   0.0004543
 -0.00173985 -0.00029059 -0.00412648 -0.00302836  0.00234981 -0.00388058
  0.00126073 -0.00151155  0.0045838  -0.00183696  0.0028034   0.00318072
  0.00650803 -0.00512264]",-5.8469994074215075,0.0028885535397721847,0.8325361038276784,-0.040337760288390416,"[-0.12061327 -0.09649977 -0.06224182 -0.02530591  0.01589777  0.05831852
  0.10140376  0.13750055  0.16500875  0.17347259  0.14840786  0.06424422
 -0.08121088 -0.24411142 -0.31496287 -0.2463954  -0.18374127 -0.1479913
 -0.05166922  0.38646015  0.88986233  1.25000517  0.97788786 -0.14295315
 -0.00264328]",[-0.00088598 -0.00010613  0.00092069  0.00066998 -0.00099016 -0.00035904],"[ 0.00951802 -0.00412277 -0.00387148  0.00492851 -0.00352038  0.00269405
 -0.00017756 -0.00105299 -0.0009423  -0.00054007  0.00142128  0.00132767
 -0.0021801   0.00209533 -0.00050654 -0.00055356  0.00130584  0.00071953
  0.00134003 -0.00045186]",0.0849617580775711,0.8325361038276784
ADM,"[0.0036081 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.13716768721588052,[-0.00200953  0.0012191  -0.00065095  0.00015053  0.00017126  0.00076181],"[ 0.00426592 -0.00531102 -0.00537641  0.00456478 -0.00359188  0.00025497
  0.00172229 -0.00010675 -0.00021267  0.00100365  0.0014484   0.0024232
 -0.00327565  0.00284803 -0.00190991 -0.0017207  -0.00099143  0.00036389
 -0.00090789 -0.00628893]",-4.787555728544144,0.00833280013570789,0.8325290032040387,-0.040337708174622816,"[-0.12061313 -0.09649963 -0.06224194 -0.02530606  0.01589757  0.05831887
  0.10140365  0.13750014  0.16500867  0.17347246  0.14840846  0.06424356
 -0.08121238 -0.24411127 -0.31496238 -0.24639685 -0.18374079 -0.14799134
 -0.05166923  0.38646301  0.88986416  1.25000386  0.97788858 -0.14295242
 -0.00264281]",[-0.00088596 -0.00010614  0.00092068  0.00067003 -0.00099018 -0.00035907],"[ 0.00951803 -0.00412275 -0.00387149  0.0049285  -0.00352044  0.00269409
 -0.00017755 -0.00105303 -0.00094231 -0.00054     0.00142128  0.00132771
 -0.00218009  0.0020953  -0.00050648 -0.00055359  0.00130579  0.00071955
  0.00134003 -0.00045191]",0.08496174565699328,0.8325290032040387
