,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00479179 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1788123491386357,"[ 2.16424802e-06 -5.33740232e-04 -2.41189063e-05 -3.37329231e-05
 -1.07069212e-04 -2.27378193e-04]","[ 5.04411424e-03 -8.03502003e-03 -3.33703356e-03  3.72626639e-03
 -2.79696131e-03  5.06074559e-03 -2.03841189e-03  7.98260414e-05
 -4.53842959e-04 -5.08636841e-04 -3.64882659e-04 -5.31376508e-04
  3.29168807e-03  1.07756275e-04 -1.26260817e-04  5.30445587e-03
 -2.16621249e-03  1.63569753e-03 -4.90935828e-03 -3.38205380e-04]",-5.724583480346585,0.0032647128098682657,0.8117999021242535,-0.03920531143507599,"[-0.11544983 -0.09486431 -0.06062346 -0.02476607  0.01748861  0.05787598
  0.1004763   0.13433932  0.16247075  0.16903138  0.14689918  0.06604255
 -0.07758574 -0.23819504 -0.32488761 -0.25710755 -0.19285204 -0.16051293
 -0.06729687  0.34500314  0.87726595  1.25398744  1.06581817 -0.11692441
 -0.00485997]",[ 0.00070292  0.0008547  -0.00021099  0.00036719  0.00067468  0.00071027],"[ 8.68256842e-03 -3.03940300e-03 -4.47225925e-03  5.15974141e-03
 -5.77464810e-03  2.82140797e-03 -1.38727387e-04 -5.48990764e-04
 -5.16964940e-06  8.73490123e-04  2.38608843e-03  1.13224724e-03
 -3.79007431e-04  2.56943975e-03 -1.07586164e-03  2.21322762e-05
  2.19406582e-04  2.08873015e-03  2.20034869e-03 -3.54514226e-04]",0.08638739531705894,0.8117999021242535
AAL,"[0.00483715 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18019936762894884,"[ 1.82137648e-04  6.60978379e-06  1.43470607e-04 -3.87173551e-04
  2.69765226e-04 -1.40787046e-05]","[ 0.00377328 -0.00478488 -0.00661085  0.0001239   0.00054011  0.00359113
 -0.00133447  0.00221691 -0.00104519  0.00036075 -0.00102024  0.00058836
 -0.00037535 -0.00091758  0.00271367  0.00032307  0.00050321  0.00397729
  0.00086686  0.00295394]",-5.753846414996604,0.0031705620150398526,0.8118008287839923,-0.03920531364735686,"[-0.11544981 -0.09486437 -0.06062343 -0.02476601  0.0174886   0.05787599
  0.10047627  0.13433933  0.16247067  0.16903144  0.14689918  0.06604249
 -0.07758565 -0.23819514 -0.32488736 -0.25710746 -0.19285206 -0.16051303
 -0.06729702  0.34500342  0.87726602  1.2539873   1.06581792 -0.11692437
 -0.00486006]",[ 0.00070292  0.0008547  -0.00021099  0.00036719  0.00067468  0.00071027],"[ 8.68257856e-03 -3.03939591e-03 -4.47226080e-03  5.15974164e-03
 -5.77464523e-03  2.82140421e-03 -1.38725549e-04 -5.48984670e-04
 -5.17472819e-06  8.73488280e-04  2.38609231e-03  1.13224362e-03
 -3.78998710e-04  2.56943901e-03 -1.07586082e-03  2.21246521e-05
  2.19399455e-04  2.08873117e-03  2.20034572e-03 -3.54516752e-04]",0.08638740047416976,0.8118008287839923
AAP,"[0.00495022 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1794599290607066,"[ 1.32384131e-04 -2.72560567e-04  9.41884894e-05  2.12924718e-04
 -1.23333256e-04  2.01481531e-05]","[ 6.01839451e-03 -9.00283281e-03 -3.59733052e-03  6.20489342e-03
 -4.62344468e-03  3.03076101e-03 -2.46044410e-04 -4.75170454e-04
  1.73303493e-05 -7.37577208e-04  9.29690010e-04  1.35320288e-03
  6.90972662e-04  9.02265537e-04 -1.09359201e-03  3.70434680e-03
 -8.75575113e-04 -3.21667185e-04 -4.99194825e-03  1.80488784e-03]",-6.395375482548212,0.0016692589683669843,0.8118031384402997,-0.03920531916136406,"[-0.11544975 -0.09486449 -0.06062338 -0.02476586  0.01748858  0.05787603
  0.1004762   0.13433934  0.16247049  0.1690316   0.1468992   0.06604234
 -0.07758544 -0.2381954  -0.32488674 -0.25710721 -0.19285211 -0.16051329
 -0.0672974   0.34500412  0.87726621  1.25398694  1.0658173  -0.11692426
 -0.00486031]",[ 0.00070292  0.00085469 -0.000211    0.00036719  0.00067467  0.00071028],"[ 8.68260382e-03 -3.03937823e-03 -4.47226465e-03  5.15974222e-03
 -5.77463810e-03  2.82139484e-03 -1.38720967e-04 -5.48969479e-04
 -5.18738682e-06  8.73483687e-04  2.38610200e-03  1.13223459e-03
 -3.78976973e-04  2.56943716e-03 -1.07585877e-03  2.21056495e-05
  2.19381692e-04  2.08873373e-03  2.20033833e-03 -3.54523049e-04]",0.0863874133280287,0.8118031384402997
AAPL,"[0.00501691 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18356182015631223,"[-1.40316866e-05  5.13738425e-04 -1.44545348e-04  1.73060339e-05
 -2.23647655e-05 -3.31090675e-05]","[ 3.13750367e-03 -2.84766790e-03 -8.38770776e-03 -1.73586471e-03
  1.94513539e-03  3.05510988e-03 -1.14637498e-03  1.90439792e-03
  6.21894348e-04  2.03273969e-03 -3.34590194e-03  8.35123579e-04
  1.11759788e-03 -5.98790114e-04 -1.40422302e-03  2.68903836e-04
  3.02425818e-03  8.01099960e-05  2.55561139e-03 -5.99708862e-04]",-6.232109753986047,0.0019653012176457916,0.8118045008993737,-0.039205322414059766,"[-0.11544971 -0.09486457 -0.06062335 -0.02476577  0.01748856  0.05787606
  0.10047615  0.13433935  0.16247038  0.16903169  0.14689921  0.06604225
 -0.07758532 -0.23819555 -0.32488637 -0.25710707 -0.19285214 -0.16051344
 -0.06729762  0.34500453  0.87726633  1.25398672  1.06581693 -0.11692419
 -0.00486045]",[ 0.00070292  0.00085468 -0.00021101  0.00036719  0.00067467  0.00071028],"[ 8.68261872e-03 -3.03936781e-03 -4.47226692e-03  5.15974256e-03
 -5.77463389e-03  2.82138932e-03 -1.38718265e-04 -5.48960518e-04
 -5.19485410e-06  8.73480977e-04  2.38610771e-03  1.13222926e-03
 -3.78964150e-04  2.56943606e-03 -1.07585756e-03  2.20944399e-05
  2.19371213e-04  2.08873524e-03  2.20033396e-03 -3.54526764e-04]",0.08638742091048011,0.8118045008993737
ABBV,"[0.00490352 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17855621898364082,"[-2.85433396e-04 -4.26088337e-04  1.64653011e-05 -9.29132153e-05
 -9.22295858e-05 -1.41046590e-04]","[ 4.54828616e-03 -7.53396457e-03 -3.38196242e-03  2.67781180e-03
 -2.66578297e-03  5.93208603e-03 -2.05101779e-03 -9.66241933e-04
  4.12165063e-04  8.06141001e-04 -1.05460801e-03 -6.55168405e-04
  2.59473156e-03  1.12412486e-03 -1.30658907e-03  2.41803068e-03
  3.53152001e-04  1.08609374e-03  2.16284045e-04 -8.70869033e-05]",-6.247264608166211,0.0019357419134817192,0.8118021845089641,-0.039205316883975765,"[-0.11544977 -0.09486444 -0.0606234  -0.02476592  0.01748859  0.05787602
  0.10047623  0.13433934  0.16247056  0.16903153  0.14689919  0.06604241
 -0.07758553 -0.2381953  -0.32488699 -0.25710731 -0.19285209 -0.16051318
 -0.06729724  0.34500383  0.87726613  1.25398709  1.06581756 -0.1169243
 -0.00486021]",[ 0.00070292  0.00085469 -0.000211    0.00036719  0.00067468  0.00071028],"[ 8.68259338e-03 -3.03938553e-03 -4.47226306e-03  5.15974198e-03
 -5.77464105e-03  2.82139871e-03 -1.38722860e-04 -5.48975753e-04
 -5.18215857e-06  8.73485584e-04  2.38609800e-03  1.13223832e-03
 -3.78985951e-04  2.56943792e-03 -1.07585962e-03  2.21134979e-05
  2.19389028e-04  2.08873267e-03  2.20034138e-03 -3.54520448e-04]",0.08638740801914409,0.8118021845089641
ABT,"[0.0048464 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.17563705821634149,"[ 2.37898351e-06 -5.99013103e-04  1.65172102e-04  7.38178325e-05
 -4.55441228e-05  3.05506430e-05]","[ 0.00465036 -0.00785642 -0.00274268  0.00317219 -0.00327849  0.0058898
 -0.00127626 -0.00120463 -0.00048554  0.00188034 -0.00160341 -0.00218689
  0.00385214  0.00097747 -0.00076023  0.00287373  0.00031038  0.00231484
 -0.0013849   0.00040147]",-6.261429130037885,0.0019085163287017501,0.8118010177073928,-0.03920531409838717,"[-0.1154498  -0.09486438 -0.06062343 -0.024766    0.0174886   0.057876
  0.10047626  0.13433933  0.16247066  0.16903146  0.14689918  0.06604248
 -0.07758564 -0.23819517 -0.32488731 -0.25710744 -0.19285206 -0.16051305
 -0.06729705  0.34500348  0.87726604  1.25398727  1.06581787 -0.11692436
 -0.00486008]",[ 0.00070292  0.0008547  -0.00021099  0.00036719  0.00067468  0.00071027],"[ 8.68258062e-03 -3.03939446e-03 -4.47226111e-03  5.15974169e-03
 -5.77464465e-03  2.82140344e-03 -1.38725174e-04 -5.48983427e-04
 -5.17576363e-06  8.73487904e-04  2.38609311e-03  1.13224288e-03
 -3.78996932e-04  2.56943886e-03 -1.07586065e-03  2.21230978e-05
  2.19398002e-04  2.08873138e-03  2.20034512e-03 -3.54517267e-04]",0.08638740152557933,0.8118010177073928
ACN,"[0.00478045 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17718351533917348,"[ 2.64971988e-06  1.54662808e-04 -1.19787225e-04  1.94229193e-04
 -6.57394082e-06  1.20814465e-04]","[ 0.00452659 -0.005435   -0.00699118  0.00173894 -0.00025286  0.00230555
 -0.00091538  0.00222959 -0.00055529 -0.00036646 -0.00078895  0.00112199
  0.00144138 -0.00064194 -0.00010731  0.00420794 -0.00145638  0.0008209
 -0.00514821 -0.00087352]",-5.775064068192659,0.0031039987846864796,0.8117996703728277,-0.039205310881799287,"[-0.11544984 -0.0948643  -0.06062346 -0.02476608  0.01748861  0.05787597
  0.10047631  0.13433932  0.16247076  0.16903137  0.14689918  0.06604257
 -0.07758576 -0.23819502 -0.32488768 -0.25710758 -0.19285203 -0.1605129
 -0.06729683  0.34500307  0.87726593  1.25398748  1.06581823 -0.11692442
 -0.00485994]",[ 0.00070292  0.00085471 -0.00021099  0.00036719  0.00067468  0.00071027],"[ 8.68256589e-03 -3.03940477e-03 -4.47225887e-03  5.15974136e-03
 -5.77464881e-03  2.82140891e-03 -1.38727847e-04 -5.48992288e-04
 -5.16837923e-06  8.73490584e-04  2.38608746e-03  1.13224814e-03
 -3.79009612e-04  2.56943994e-03 -1.07586185e-03  2.21341830e-05
  2.19408365e-04  2.08872989e-03  2.20034943e-03 -3.54513594e-04]",0.08638739402729988,0.8117996703728277
ADBE,"[0.00487214 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17998701923888943,[ 0.000265    0.00037889 -0.0002824   0.00017129 -0.00011454 -0.00017003],"[ 0.00345826 -0.00328054 -0.00842354 -0.00106397  0.00195703  0.00258023
 -0.00144878  0.00287991 -0.00025576  0.00033626 -0.00183551  0.00099074
  0.00141833 -0.00067885 -0.00062969  0.0029587  -0.000297    0.00040491
 -0.00219324 -0.00160829]",-5.886500945851438,0.0027766754565522723,0.8118015434544085,-0.03920531535354051,"[-0.11544979 -0.09486441 -0.06062342 -0.02476596  0.01748859  0.057876
  0.10047625  0.13433933  0.16247061  0.16903149  0.14689919  0.06604245
 -0.07758559 -0.23819522 -0.32488717 -0.25710738 -0.19285208 -0.16051311
 -0.06729714  0.34500364  0.87726608  1.25398719  1.06581773 -0.11692433
 -0.00486014]",[ 0.00070292  0.00085469 -0.000211    0.00036719  0.00067468  0.00071028],"[ 8.68258637e-03 -3.03939044e-03 -4.47226199e-03  5.15974182e-03
 -5.77464303e-03  2.82140131e-03 -1.38724131e-04 -5.48979969e-04
 -5.17864511e-06  8.73486859e-04  2.38609531e-03  1.13224082e-03
 -3.78991984e-04  2.56943844e-03 -1.07586019e-03  2.21187722e-05
  2.19393959e-04  2.08873196e-03  2.20034344e-03 -3.54518701e-04]",0.08638740445150297,0.8118015434544085
ADI,"[0.00476273 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17972426661163898,"[ 1.16459376e-04 -1.59848961e-04 -5.98579051e-05 -2.65872794e-04
  5.53830577e-05 -2.66632084e-04]","[ 3.66113559e-03 -5.52281414e-03 -4.78318543e-03  1.11912413e-04
 -4.95305052e-04  6.24880612e-03 -2.90651182e-03 -2.21938176e-04
  6.13177164e-04  1.21200923e-03 -2.28633711e-03 -1.46821666e-03
  4.69617075e-03  9.67190061e-04 -2.41630493e-03  3.99345318e-03
 -8.72249992e-05  1.13895618e-03 -3.62406028e-03 -2.89342388e-03]",-5.492469896991207,0.0041176614047217595,0.811799308431325,-0.03920531001771053,"[-0.11544985 -0.09486428 -0.06062347 -0.02476611  0.01748862  0.05787597
  0.10047632  0.13433931  0.16247079  0.16903134  0.14689917  0.06604259
 -0.07758579 -0.23819497 -0.32488777 -0.25710761 -0.19285203 -0.16051286
 -0.06729677  0.34500296  0.8772659   1.25398754  1.06581833 -0.11692444
 -0.0048599 ]",[ 0.00070292  0.00085471 -0.00021099  0.00036719  0.00067468  0.00071027],"[ 8.68256193e-03 -3.03940754e-03 -4.47225826e-03  5.15974127e-03
 -5.77464993e-03  2.82141037e-03 -1.38728565e-04 -5.48994669e-04
 -5.16639553e-06  8.73491304e-04  2.38608594e-03  1.13224956e-03
 -3.79013018e-04  2.56944023e-03 -1.07586217e-03  2.21371608e-05
  2.19411148e-04  2.08872949e-03  2.20035059e-03 -3.54512607e-04]",0.08638739201299801,0.811799308431325
ADM,"[0.00474821 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17791926671670874,"[-3.80969064e-04 -2.05642348e-04  8.74861865e-05  2.03686243e-04
 -1.64888509e-04  1.18019060e-04]","[ 5.26923050e-03 -8.20563290e-03 -3.76823888e-03  4.18989931e-03
 -3.15881660e-03  4.34215992e-03 -1.16210815e-03  2.05459766e-05
 -4.46173872e-04 -8.96596255e-05 -1.92173388e-04  1.41650654e-04
  1.55459428e-03  2.50836093e-04  2.27379143e-04  3.00570155e-03
 -2.15117560e-04  1.81347166e-03 -3.06758572e-03  2.10905342e-03]",-5.620240013207641,0.0036237712516194475,0.8117990119455873,-0.03920530930988898,"[-0.11544986 -0.09486427 -0.06062348 -0.02476612  0.01748862  0.05787596
  0.10047633  0.13433931  0.16247082  0.16903132  0.14689917  0.06604261
 -0.07758582 -0.23819494 -0.32488786 -0.25710765 -0.19285202 -0.16051283
 -0.06729672  0.34500287  0.87726587  1.25398758  1.06581841 -0.11692446
 -0.00485987]",[ 0.00070292  0.00085471 -0.00021098  0.00036719  0.00067468  0.00071027],"[ 8.68255868e-03 -3.03940981e-03 -4.47225777e-03  5.15974119e-03
 -5.77465085e-03  2.82141158e-03 -1.38729153e-04 -5.48996619e-04
 -5.16477057e-06  8.73491894e-04  2.38608470e-03  1.13225072e-03
 -3.79015809e-04  2.56944047e-03 -1.07586243e-03  2.21396002e-05
  2.19413428e-04  2.08872916e-03  2.20035154e-03 -3.54511799e-04]",0.08638739036297509,0.8117990119455873
