,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00465781 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1760241594010057,"[ 6.04981556e-04 -2.38946545e-04  1.27792238e-04  3.20927730e-04
 -1.73942467e-04 -6.12243932e-05]","[ 9.30322296e-03 -7.69760459e-03 -3.59959181e-03  1.88090785e-03
 -5.99792999e-03  1.37952305e-03 -3.04676664e-03  2.11555842e-04
 -2.56005767e-03 -9.66597801e-04 -8.72055390e-05  3.58227434e-03
 -5.47503890e-04  4.46003700e-03  1.31958691e-03 -5.94850451e-04
 -1.05014527e-03 -8.12132472e-04  1.50104819e-03 -9.94328422e-04]",-5.539956634354011,0.003926697118370586,0.8035296008240969,-0.03956778360401039,"[-1.43515409e-01 -1.19235835e-01 -8.43645527e-02 -4.31821986e-02
 -2.82885352e-04  4.56005925e-02  8.89201265e-02  1.32270130e-01
  1.69250268e-01  1.98609823e-01  2.05089779e-01  1.76768126e-01
  7.88104576e-02 -8.79452065e-02 -2.80829520e-01 -3.71225894e-01
 -2.89767143e-01 -2.24738240e-01 -2.19939429e-01 -1.44726419e-01
  4.01870919e-01  1.15148598e+00  1.83225274e+00  1.53057363e+00
 -6.04696033e-03]",[-0.00029883 -0.00179433 -0.00031297  0.00040704  0.00038979  0.00057865],"[ 9.78714887e-03 -3.57424635e-03 -1.46927597e-03  5.66953188e-03
 -6.92079457e-04  3.30677244e-03  3.15424322e-04  5.08483053e-05
  8.46844108e-06 -1.52920519e-03  2.04861718e-03  1.68118758e-03
 -1.33009627e-03  1.76790194e-03  9.32509110e-04  2.71198742e-04
  3.35593163e-04  5.77535659e-04  2.66094038e-03 -7.44163059e-04]",0.08437797440117464,0.8035296008240969
AAL,"[0.00440401 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17134790156399954,"[ 7.87520222e-04 -1.94303923e-04  4.62684122e-05  4.86248493e-04
 -2.89039263e-04 -1.19709998e-04]","[ 0.006355   -0.00347578 -0.00181829  0.00837361  0.00012625  0.00449184
  0.00108031  0.00022051  0.00171806  0.00031527  0.00732804  0.00136937
  0.00246553 -0.00335006 -0.00190384 -0.00395393  0.000826    0.00076607
  0.00968233 -0.00740219]",-4.890881086113531,0.007514798372727345,0.803524471389247,-0.03956770896884016,"[-1.43515385e-01 -1.19235878e-01 -8.43642283e-02 -4.31823012e-02
 -2.83066167e-04  4.56008114e-02  8.89197799e-02  1.32270181e-01
  1.69250039e-01  1.98610928e-01  2.05089769e-01  1.76768357e-01
  7.88107066e-02 -8.79454727e-02 -2.80830905e-01 -3.71226582e-01
 -2.89767575e-01 -2.24737049e-01 -2.19939307e-01 -1.44726582e-01
  4.01870590e-01  1.15148773e+00  1.83225420e+00  1.53057383e+00
 -6.04750869e-03]",[-0.00029883 -0.00179434 -0.00031299  0.00040703  0.0003898   0.00057864],"[ 9.78716680e-03 -3.57425251e-03 -1.46928246e-03  5.66953025e-03
 -6.92146652e-04  3.30679335e-03  3.15423904e-04  5.08711314e-05
  8.47465174e-06 -1.52917340e-03  2.04860449e-03  1.68117542e-03
 -1.33007671e-03  1.76789359e-03  9.32494069e-04  2.71221603e-04
  3.35603749e-04  5.77546457e-04  2.66093763e-03 -7.44166865e-04]",0.084377980871544,0.803524471389247
AAP,"[0.00436814 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16891070399667632,"[-6.47113964e-05 -7.54955311e-04  8.03818773e-05 -8.38454320e-05
 -1.01779987e-04 -2.02161038e-04]","[ 0.00653585 -0.00233474  0.00057626  0.00891022  0.00317671  0.00151623
  0.00058582 -0.00462777 -0.00263613 -0.0035945   0.00162199  0.00115038
 -0.00165923 -0.00059876 -0.00351114 -0.0015528  -0.00205201  0.00108179
 -0.0007782  -0.00319489]",-4.993993022266574,0.006778543505760922,0.8035237465518185,-0.039567698422188054,"[-1.43515381e-01 -1.19235884e-01 -8.43641824e-02 -4.31823157e-02
 -2.83091718e-04  4.56008423e-02  8.89197309e-02  1.32270188e-01
  1.69250006e-01  1.98611084e-01  2.05089768e-01  1.76768390e-01
  7.88107418e-02 -8.79455103e-02 -2.80831101e-01 -3.71226679e-01
 -2.89767636e-01 -2.24736881e-01 -2.19939290e-01 -1.44726605e-01
  4.01870544e-01  1.15148797e+00  1.83225441e+00  1.53057386e+00
 -6.04758617e-03]",[-0.00029883 -0.00179434 -0.00031299  0.00040703  0.0003898   0.00057864],"[ 9.78716934e-03 -3.57425338e-03 -1.46928338e-03  5.66953002e-03
 -6.92156147e-04  3.30679631e-03  3.15423845e-04  5.08743569e-05
  8.47552937e-06 -1.52916891e-03  2.04860270e-03  1.68117371e-03
 -1.33007395e-03  1.76789241e-03  9.32491943e-04  2.71224834e-04
  3.35605245e-04  5.77547983e-04  2.66093725e-03 -7.44167403e-04]",0.08437798178586808,0.8035237465518185
AAPL,"[0.00474487 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17752928150905808,"[ 1.65271436e-04 -9.75150830e-05  2.14937436e-05  1.80346456e-04
 -9.60711919e-05 -1.39376856e-06]","[ 9.56646290e-03 -6.57287611e-03 -1.07352047e-03  1.92148236e-03
 -4.16689242e-03 -2.07981462e-03 -4.81481076e-03 -2.78025637e-03
 -4.54450389e-03 -1.84271453e-03 -1.13927848e-03  2.27826957e-03
 -3.17544592e-03  2.96888550e-03 -1.53454946e-03  1.06010216e-04
 -1.70521608e-03  5.70405052e-05  7.92238845e-04 -2.56434079e-03]",-5.849140664953523,0.0028823750200102083,0.8035313602389748,-0.03956780920414622,"[-1.43515418e-01 -1.19235820e-01 -8.43646639e-02 -4.31821634e-02
 -2.82823332e-04  4.56005175e-02  8.89202453e-02  1.32270113e-01
  1.69250347e-01  1.98609444e-01  2.05089782e-01  1.76768047e-01
  7.88103722e-02 -8.79451152e-02 -2.80829045e-01 -3.71225659e-01
 -2.89766995e-01 -2.24738649e-01 -2.19939471e-01 -1.44726363e-01
  4.01871031e-01  1.15148538e+00  1.83225224e+00  1.53057357e+00
 -6.04677225e-03]",[-0.00029883 -0.00179433 -0.00031296  0.00040705  0.00038979  0.00057865],"[ 9.78714272e-03 -3.57424423e-03 -1.46927374e-03  5.66953244e-03
 -6.92056409e-04  3.30676527e-03  3.15424465e-04  5.08404759e-05
  8.46631080e-06 -1.52921610e-03  2.04862153e-03  1.68119175e-03
 -1.33010299e-03  1.76790480e-03  9.32514269e-04  2.71190901e-04
  3.35589531e-04  5.77531955e-04  2.66094132e-03 -7.44161754e-04]",0.08437797218181434,0.8035313602389748
ABBV,"[0.00448731 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17657468509204569,"[-2.22677889e-04 -3.89201244e-04  2.11792365e-04 -5.69914785e-04
  3.06675800e-04  9.89538298e-06]","[ 0.0064314  -0.00462519 -0.00352662  0.00834271  0.00039412  0.00684516
  0.00403376 -0.00055009  0.00036249 -0.00358341  0.00283991  0.00282349
  0.00355962  0.00108056  0.00149743 -0.00519931 -0.00146427 -0.00183627
  0.00633705 -0.00406225]",-4.795767724005664,0.00826465142026026,0.8035261549351866,-0.03956773346505495,"[-1.43515393e-01 -1.19235864e-01 -8.43643347e-02 -4.31822675e-02
 -2.83006821e-04  4.56007396e-02  8.89198936e-02  1.32270164e-01
  1.69250114e-01  1.98610565e-01  2.05089773e-01  1.76768281e-01
  7.88106249e-02 -8.79453854e-02 -2.80830451e-01 -3.71226356e-01
 -2.89767433e-01 -2.24737440e-01 -2.19939347e-01 -1.44726529e-01
  4.01870698e-01  1.15148715e+00  1.83225372e+00  1.53057376e+00
 -6.04732871e-03]",[-0.00029883 -0.00179433 -0.00031298  0.00040703  0.0003898   0.00057865],"[ 9.78716092e-03 -3.57425049e-03 -1.46928033e-03  5.66953079e-03
 -6.92124598e-04  3.30678649e-03  3.15424042e-04  5.08636396e-05
  8.47261332e-06 -1.52918383e-03  2.04860866e-03  1.68117941e-03
 -1.33008313e-03  1.76789633e-03  9.32499006e-04  2.71214100e-04
  3.35600274e-04  5.77542913e-04  2.66093853e-03 -7.44165616e-04]",0.08437797874788625,0.8035261549351866
ABT,"[0.00465558 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17999301078802066,"[ 1.28066181e-03 -4.67763187e-04  6.81756880e-04  6.58328194e-05
  1.64835995e-04  1.50875381e-04]","[ 9.21495708e-03 -6.73021803e-03 -2.12252043e-03  2.19145312e-03
 -5.27654916e-03 -6.44911862e-04 -5.13268404e-03 -8.33271383e-04
 -3.82350632e-03  6.99595317e-04  9.63428500e-04  4.24351679e-03
 -9.90392670e-04  3.21839372e-03 -7.30495456e-04  9.22172029e-05
 -1.15695483e-03  1.13452750e-03  1.26288496e-03 -8.78126585e-04]",-5.212227426589024,0.005449521749247945,0.8035295557572516,-0.03956778294827116,"[-1.43515409e-01 -1.19235835e-01 -8.43645498e-02 -4.31821995e-02
 -2.82886941e-04  4.56005944e-02  8.89201234e-02  1.32270131e-01
  1.69250266e-01  1.98609833e-01  2.05089779e-01  1.76768128e-01
  7.88104598e-02 -8.79452089e-02 -2.80829533e-01 -3.71225900e-01
 -2.89767147e-01 -2.24738230e-01 -2.19939428e-01 -1.44726421e-01
  4.01870916e-01  1.15148599e+00  1.83225275e+00  1.53057363e+00
 -6.04696515e-03]",[-0.00029883 -0.00179433 -0.00031297  0.00040704  0.00038979  0.00057865],"[ 9.78714903e-03 -3.57424640e-03 -1.46927602e-03  5.66953187e-03
 -6.92080047e-04  3.30677262e-03  3.15424318e-04  5.08485059e-05
  8.46849565e-06 -1.52920492e-03  2.04861707e-03  1.68118747e-03
 -1.33009610e-03  1.76790187e-03  9.32508978e-04  2.71198943e-04
  3.35593256e-04  5.77535754e-04  2.66094036e-03 -7.44163093e-04]",0.08437797445802285,0.8035295557572516
ACN,"[0.00461281 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17431825673859996,"[ 9.05828307e-04 -1.45539630e-04  4.29936382e-04  4.29298292e-04
  1.52490207e-05  3.23597481e-04]","[ 7.98073447e-03 -6.00860754e-03 -3.51547129e-03  4.57882099e-03
 -4.44630841e-03  3.74217603e-03 -8.88738726e-04  1.86170064e-03
  6.30853767e-04 -3.75706279e-04  1.91671430e-03  1.67564558e-03
 -1.62175955e-03  3.95272827e-03  2.08932671e-03  2.11685592e-03
  2.36664846e-03 -5.57355700e-04 -4.52933093e-05 -1.13363116e-03]",-5.497171840082248,0.004098345841055275,0.8035286912863908,-0.03956777036990108,"[-1.43515405e-01 -1.19235842e-01 -8.43644951e-02 -4.31822168e-02
 -2.82917414e-04  4.56006313e-02  8.89200650e-02  1.32270139e-01
  1.69250228e-01  1.98610019e-01  2.05089777e-01  1.76768167e-01
  7.88105018e-02 -8.79452537e-02 -2.80829766e-01 -3.71226016e-01
 -2.89767220e-01 -2.24738029e-01 -2.19939408e-01 -1.44726448e-01
  4.01870860e-01  1.15148629e+00  1.83225300e+00  1.53057367e+00
 -6.04705757e-03]",[-0.00029883 -0.00179433 -0.00031297  0.00040704  0.00038979  0.00057865],"[ 9.78715205e-03 -3.57424744e-03 -1.46927712e-03  5.66953159e-03
 -6.92091372e-04  3.30677615e-03  3.15424248e-04  5.08523528e-05
  8.46954234e-06 -1.52919956e-03  2.04861493e-03  1.68118542e-03
 -1.33009281e-03  1.76790046e-03  9.32506443e-04  2.71202796e-04
  3.35595040e-04  5.77537573e-04  2.66093989e-03 -7.44163734e-04]",0.08437797554848328,0.8035286912863908
ADBE,"[0.00451083 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1732651347936836,[ 0.00112977 -0.00096885  0.00085871 -0.00015137  0.00027143  0.00017212],"[ 0.00794342 -0.00356744  0.00061396  0.00504923 -0.00246824 -0.00188486
 -0.00586213 -0.00129009 -0.00301349  0.00259957  0.0028503   0.00429116
 -0.00036951  0.0040996   0.00296698  0.00141808  0.00170672 -0.00171447
  0.00050595  0.00102463]",-5.179672825115921,0.005629848058003629,0.8035266302579808,-0.03956774038117703,"[-1.43515395e-01 -1.19235860e-01 -8.43643648e-02 -4.31822580e-02
 -2.82990066e-04  4.56007193e-02  8.89199258e-02  1.32270160e-01
  1.69250135e-01  1.98610463e-01  2.05089774e-01  1.76768260e-01
  7.88106018e-02 -8.79453607e-02 -2.80830322e-01 -3.71226292e-01
 -2.89767393e-01 -2.24737551e-01 -2.19939359e-01 -1.44726514e-01
  4.01870728e-01  1.15148699e+00  1.83225358e+00  1.53057375e+00
 -6.04727790e-03]",[-0.00029883 -0.00179433 -0.00031298  0.00040704  0.0003898   0.00057865],"[ 9.78715926e-03 -3.57424992e-03 -1.46927973e-03  5.66953094e-03
 -6.92118371e-04  3.30678455e-03  3.15424080e-04  5.08615244e-05
  8.47203781e-06 -1.52918678e-03  2.04860983e-03  1.68118054e-03
 -1.33008494e-03  1.76789710e-03  9.32500399e-04  2.71211982e-04
  3.35599293e-04  5.77541912e-04  2.66093879e-03 -7.44165263e-04]",0.08437797814830479,0.8035266302579808
ADI,"[0.00469752 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1753824048933779,"[ 8.45278474e-05 -6.12197022e-04  9.84883675e-05  2.34183631e-05
 -1.04149752e-04 -1.28311845e-04]","[ 0.00891569 -0.00758226 -0.00425624  0.00251869 -0.00615368  0.00298387
 -0.00178574  0.00165989 -0.00053338 -0.00083995  0.0007604   0.00229181
 -0.0013076   0.0042758   0.00171095  0.00088802  0.0007527  -0.00047766
  0.00168465 -0.00058768]",-5.761344571685188,0.00314687755014092,0.8035304032290793,-0.03956779527929904,"[-1.43515413e-01 -1.19235828e-01 -8.43646034e-02 -4.31821825e-02
 -2.82857067e-04  4.56005583e-02  8.89201807e-02  1.32270122e-01
  1.69250304e-01  1.98609650e-01  2.05089781e-01  1.76768090e-01
  7.88104186e-02 -8.79451649e-02 -2.80829304e-01 -3.71225787e-01
 -2.89767076e-01 -2.24738426e-01 -2.19939448e-01 -1.44726394e-01
  4.01870970e-01  1.15148570e+00  1.83225251e+00  1.53057360e+00
 -6.04687455e-03]",[-0.00029883 -0.00179433 -0.00031296  0.00040704  0.00038979  0.00057865],"[ 9.78714607e-03 -3.57424538e-03 -1.46927495e-03  5.66953214e-03
 -6.92068946e-04  3.30676917e-03  3.15424387e-04  5.08447346e-05
  8.46746954e-06 -1.52921017e-03  2.04861917e-03  1.68118948e-03
 -1.33009934e-03  1.76790325e-03  9.32511463e-04  2.71195166e-04
  3.35591507e-04  5.77533969e-04  2.66094081e-03 -7.44162464e-04]",0.08437797338900532,0.8035304032290793
ADM,"[0.0046614 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.18126347208353538,"[-6.33724271e-05 -7.91007497e-04  3.42490033e-04  2.23582786e-04
  3.46767296e-05  3.73583809e-04]","[ 0.0074292  -0.00504617 -0.00246971  0.00656613 -0.00027594  0.00397705
  0.00202571 -0.00213262 -0.00147216 -0.00495795 -0.00071209  0.00128529
 -0.00146283  0.00318982  0.00063727 -0.00043617  0.00056806 -0.00104516
  0.00217301 -0.00502313]",-5.167650804032919,0.005697938683431128,0.8035296734055913,-0.03956778466009792,"[-1.43515410e-01 -1.19235834e-01 -8.43645572e-02 -4.31821971e-02
 -2.82882793e-04  4.56005894e-02  8.89201314e-02  1.32270130e-01
  1.69250271e-01  1.98609808e-01  2.05089779e-01  1.76768123e-01
  7.88104541e-02 -8.79452028e-02 -2.80829501e-01 -3.71225885e-01
 -2.89767137e-01 -2.24738257e-01 -2.19939431e-01 -1.44726417e-01
  4.01870923e-01  1.15148595e+00  1.83225272e+00  1.53057363e+00
 -6.04695257e-03]",[-0.00029883 -0.00179433 -0.00031297  0.00040704  0.00038979  0.00057865],"[ 9.78714862e-03 -3.57424626e-03 -1.46927588e-03  5.66953190e-03
 -6.92078506e-04  3.30677214e-03  3.15424328e-04  5.08479823e-05
  8.46835320e-06 -1.52920564e-03  2.04861736e-03  1.68118775e-03
 -1.33009655e-03  1.76790206e-03  9.32509323e-04  2.71198419e-04
  3.35593013e-04  5.77535506e-04  2.66094042e-03 -7.44163005e-04]",0.08437797430961894,0.8035296734055913
