,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00405916 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1474720809992973,"[ 6.48861397e-04 -5.36623552e-04  5.17282223e-04  2.25668496e-05
  1.56088168e-04  2.17246154e-04]","[ 0.01022491 -0.00939518 -0.0110003   0.00720524 -0.00307181  0.00714981
  0.00048995 -0.00173178 -0.00051361  0.00269064  0.00568467  0.00051091
 -0.00244898  0.00071467  0.00159648  0.00037564 -0.00152473 -0.00360523
  0.00206477  0.0029889 ]",-5.274081657330077,0.005122658905084196,0.7986644624304998,-0.03900760847605684,"[-0.12111237 -0.09715642 -0.06514734 -0.02703811  0.01468692  0.05711369
  0.09877227  0.13796229  0.16776022  0.1825146   0.16640843  0.10031396
 -0.03402142 -0.21121052 -0.33881511 -0.30298974 -0.22345642 -0.19254853
 -0.12762092  0.19759087  0.80998973  1.30103298  1.40834387 -0.0389455
  0.00414024]",[-0.00040715  0.00153244  0.00042041  0.0006086  -0.00081877  0.00114461],"[ 7.20092620e-03 -7.57443882e-03 -3.50397332e-03  6.63175576e-03
 -2.28243639e-03  1.22788878e-03 -1.63125084e-03 -8.01058511e-05
  9.72399546e-04  9.33531752e-04  1.26272274e-03  2.98275942e-04
 -8.22081855e-04  1.96605752e-03 -2.14701543e-03 -1.89923373e-04
 -1.79777041e-04 -4.19653057e-04  1.70377711e-03  1.89427270e-04]",0.08579238543336053,0.7986644624304998
AAL,"[0.00427414 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1613442323737073,[-0.00121061 -0.00015565 -0.00045369  0.00043283 -0.00027367  0.00022956],"[ 0.0113239   0.00256692  0.00724879  0.00279687 -0.00917671 -0.00954222
 -0.0073273   0.00505436  0.00396318  0.00212674 -0.00100871  0.00012819
 -0.00013786  0.00690864  0.00386012 -0.00243769 -0.00323175 -0.0003696
  0.00605555  0.00415156]",-5.209496974867545,0.005464421737882154,0.7986688377123472,-0.03900769868926068,"[-0.12111232 -0.09715628 -0.06514717 -0.02703837  0.01468725  0.0571135
  0.09877248  0.13796219  0.16776014  0.18251469  0.16640825  0.10031334
 -0.03402161 -0.21121101 -0.33881446 -0.3029906  -0.22345545 -0.19254897
 -0.12761975  0.19759011  0.80999101  1.30103334  1.40834559 -0.03894544
  0.00414066]",[-0.00040712  0.00153246  0.00042039  0.00060858 -0.00081877  0.00114462],"[ 7.20093332e-03 -7.57444976e-03 -3.50397549e-03  6.63173460e-03
 -2.28242543e-03  1.22788338e-03 -1.63124498e-03 -8.01140719e-05
  9.72387930e-04  9.33492171e-04  1.26270835e-03  2.98295356e-04
 -8.22104567e-04  1.96605137e-03 -2.14701463e-03 -1.89902318e-04
 -1.79800853e-04 -4.19667827e-04  1.70378421e-03  1.89426929e-04]",0.08579242310306273,0.7986688377123472
AAP,"[0.00408799 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15319994309590773,[-0.00140426  0.00072751 -0.00102418 -0.00039867 -0.00026255 -0.000675  ],"[ 1.23299959e-02 -4.09115132e-03 -3.24040739e-03 -9.06079226e-05
 -1.30820869e-02  7.51587696e-04 -1.53929036e-03  9.61762342e-03
  7.28489370e-03  8.60316284e-04  1.95873161e-03 -3.46330700e-04
  1.69646518e-03  2.70835737e-03  2.97407428e-04 -4.82989427e-03
 -2.98889255e-03  5.74809062e-04  4.45754871e-03 -2.10019212e-03]",-4.996251218119849,0.0067632534973393246,0.7986650490984907,-0.039007620572465915,"[-0.12111236 -0.0971564  -0.06514731 -0.02703815  0.01468696  0.05711367
  0.0987723   0.13796227  0.16776021  0.18251461  0.1664084   0.10031388
 -0.03402145 -0.21121059 -0.33881502 -0.30298986 -0.22345629 -0.19254859
 -0.12762077  0.19759077  0.8099899   1.30103303  1.4083441  -0.03894549
  0.0041403 ]",[-0.00040715  0.00153244  0.00042041  0.0006086  -0.00081877  0.00114461],"[ 7.20092715e-03 -7.57444029e-03 -3.50397361e-03  6.63175293e-03
 -2.28243492e-03  1.22788806e-03 -1.63125006e-03 -8.01069534e-05
  9.72397989e-04  9.33526445e-04  1.26272081e-03  2.98278546e-04
 -8.22084900e-04  1.96605670e-03 -2.14701532e-03 -1.89920550e-04
 -1.79780234e-04 -4.19655038e-04  1.70377806e-03  1.89427224e-04]",0.08579239048437422,0.7986650490984907
AAPL,"[0.00408356 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15185184220243111,"[-8.23878874e-04  3.47826759e-04 -3.95371378e-04 -3.29191230e-05
 -3.07218211e-05  5.18175507e-05]","[ 0.01179652 -0.00136285  0.00065888  0.00131341 -0.01169633 -0.00223512
 -0.00206408  0.0092513   0.00938925 -0.00093905 -0.00123119 -0.00450571
 -0.00340266  0.00545066  0.00266658 -0.00124997 -0.00367027 -0.00243294
 -0.00071405  0.00397803]",-5.116634046073385,0.005996171803861042,0.7986649588955214,-0.03900761871258599,"[-0.12111236 -0.09715641 -0.06514732 -0.02703814  0.01468696  0.05711367
  0.0987723   0.13796228  0.16776021  0.18251461  0.16640841  0.10031389
 -0.03402144 -0.21121058 -0.33881503 -0.30298984 -0.22345631 -0.19254858
 -0.12762079  0.19759078  0.80998988  1.30103302  1.40834407 -0.03894549
  0.00414029]",[-0.00040715  0.00153244  0.00042041  0.0006086  -0.00081877  0.00114461],"[ 7.20092701e-03 -7.57444006e-03 -3.50397356e-03  6.63175336e-03
 -2.28243514e-03  1.22788817e-03 -1.63125018e-03 -8.01067839e-05
  9.72398228e-04  9.33527261e-04  1.26272111e-03  2.98278145e-04
 -8.22084432e-04  1.96605682e-03 -2.14701534e-03 -1.89920984e-04
 -1.79779743e-04 -4.19654733e-04  1.70377791e-03  1.89427231e-04]",0.08579238970775706,0.7986649588955214
ABBV,"[0.00403887 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1441631277051116,"[ 2.56659025e-04  1.24099610e-04 -5.96876688e-05 -3.02083650e-04
  3.84118283e-07 -3.84004377e-04]","[ 0.01045937 -0.00958668 -0.01236824  0.00632564 -0.00379304  0.01065021
  0.00519158 -0.00213403 -0.00292257 -0.00227144  0.00329864  0.00386648
  0.00047036 -0.00095686 -0.00289449 -0.00031292  0.0006257  -0.00141422
 -0.00496843  0.00064349]",-5.428140949602991,0.004391251777496008,0.798664049472937,-0.03900759996135399,"[-0.12111237 -0.09715644 -0.06514735 -0.02703809  0.01468689  0.05711371
  0.09877225  0.1379623   0.16776023  0.18251459  0.16640845  0.10031402
 -0.0340214  -0.21121047 -0.33881517 -0.30298966 -0.22345651 -0.19254849
 -0.12762103  0.19759094  0.80998961  1.30103295  1.40834371 -0.03894551
  0.0041402 ]",[-0.00040716  0.00153243  0.00042041  0.0006086  -0.00081878  0.00114461],"[ 7.20092553e-03 -7.57443779e-03 -3.50397311e-03  6.63175776e-03
 -2.28243742e-03  1.22788929e-03 -1.63125140e-03 -8.01050752e-05
  9.72400643e-04  9.33535488e-04  1.26272410e-03  2.98274110e-04
 -8.22079711e-04  1.96605810e-03 -2.14701551e-03 -1.89925361e-04
 -1.79774794e-04 -4.19651663e-04  1.70377643e-03  1.89427302e-04]",0.08579238187793509,0.798664049472937
ABT,"[0.00381721 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.141691101585223,[-0.00094201 -0.00027397 -0.00076446 -0.0002083  -0.000445   -0.00080187],"[ 0.01157175 -0.00458138 -0.00441186  0.00214201 -0.01036773  0.00292175
  0.00149489  0.0072571   0.00701073 -0.00367842 -0.00374479 -0.00246342
 -0.00157866  0.00798524  0.00514536 -0.00292088 -0.00552266 -0.00225714
  0.00493186  0.00582497]",-4.784536458802437,0.00835799712613543,0.798659538172853,-0.0390075069436129,"[-0.12111242 -0.09715659 -0.06514752 -0.02703783  0.01468655  0.05711391
  0.09877204  0.1379624   0.1677603   0.18251449  0.16640863  0.10031465
 -0.0340212  -0.21120997 -0.33881583 -0.30298878 -0.22345751 -0.19254803
 -0.12762225  0.19759172  0.8099883   1.30103258  1.40834194 -0.03894557
  0.00413978]",[-0.00040719  0.0015324   0.00042043  0.00060862 -0.00081878  0.00114461],"[ 7.20091819e-03 -7.57442652e-03 -3.50397087e-03  6.63177958e-03
 -2.28244872e-03  1.22789486e-03 -1.63125745e-03 -8.00965989e-05
  9.72412620e-04  9.33576300e-04  1.26273894e-03  2.98254093e-04
 -8.22056292e-04  1.96606445e-03 -2.14701633e-03 -1.89947070e-04
 -1.79750242e-04 -4.19636434e-04  1.70376911e-03  1.89427654e-04]",0.08579234303716171,0.798659538172853
ACN,"[0.00434533 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16124482645411817,"[3.30445853e-04 4.56652774e-04 9.91974888e-05 1.31784289e-04
 1.02701899e-04 2.26250632e-04]","[ 0.01097117 -0.01165492 -0.01487492  0.00414437 -0.00747065  0.01160417
  0.00385982  0.00355744  0.00375578  0.00058021  0.00548311 -0.00119227
 -0.00252089 -0.000524   -0.00020833  0.00036233  0.00028552 -0.0027513
  0.00086071 -0.00100572]",-5.291069068612625,0.005036373152151835,0.7986702865342694,-0.03900772856227731,"[-0.1211123  -0.09715623 -0.06514711 -0.02703845  0.01468736  0.05711344
  0.09877255  0.13796215  0.16776012  0.18251472  0.16640819  0.10031314
 -0.03402168 -0.21121118 -0.33881425 -0.30299089 -0.22345514 -0.19254912
 -0.12761936  0.19758986  0.80999143  1.30103346  1.40834615 -0.03894542
  0.00414079]",[-0.00040711  0.00153247  0.00042038  0.00060858 -0.00081876  0.00114462],"[ 7.20093567e-03 -7.57445338e-03 -3.50397621e-03  6.63172760e-03
 -2.28242180e-03  1.22788160e-03 -1.63124303e-03 -8.01167941e-05
  9.72384083e-04  9.33479064e-04  1.26270359e-03  2.98301785e-04
 -8.22112088e-04  1.96604933e-03 -2.14701437e-03 -1.89895346e-04
 -1.79808738e-04 -4.19672718e-04  1.70378657e-03  1.89426816e-04]",0.08579243557693121,0.7986702865342694
ADBE,"[0.00430284 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1653851708196541,"[ 8.73852606e-04 -1.66521553e-04  4.11932676e-04 -1.84556955e-04
  1.66804237e-04 -5.99815787e-05]","[ 1.11916313e-02 -1.00475579e-02 -1.23391868e-02  3.84837675e-03
 -7.67515386e-03  9.10589374e-03  2.43940472e-03  3.52186319e-03
  3.29938439e-03  9.64506387e-04  4.95096618e-03 -4.87528140e-04
 -1.78211048e-03  1.66652948e-04  1.34231581e-04 -1.26356086e-04
  3.70559397e-06 -2.48416824e-03  1.01069431e-03 -3.02311167e-04]",-4.7810457465977025,0.008387223469410265,0.7986694217913389,-0.039007710732287613,"[-0.12111231 -0.09715626 -0.06514715 -0.0270384   0.01468729  0.05711348
  0.09877251  0.13796217  0.16776013  0.1825147   0.16640823  0.10031326
 -0.03402164 -0.21121108 -0.33881438 -0.30299072 -0.22345533 -0.19254903
 -0.12761959  0.19759001  0.80999118  1.30103339  1.40834581 -0.03894543
  0.00414071]",[-0.00040712  0.00153247  0.00042039  0.00060858 -0.00081877  0.00114462],"[ 7.20093427e-03 -7.57445122e-03 -3.50397578e-03  6.63173178e-03
 -2.28242397e-03  1.22788266e-03 -1.63124419e-03 -8.01151693e-05
  9.72386379e-04  9.33486887e-04  1.26270643e-03  2.98297948e-04
 -8.22107599e-04  1.96605055e-03 -2.14701452e-03 -1.89899508e-04
 -1.79804032e-04 -4.19669799e-04  1.70378516e-03  1.89426884e-04]",0.085792428131786,0.7986694217913389
ADI,"[0.00430337 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16203755184296148,[ 0.00015694  0.00066937 -0.00023266  0.00052428 -0.00019097  0.00014633],"[ 1.20101430e-02 -6.61807881e-03 -7.15024679e-03  8.82763010e-04
 -1.20169811e-02  4.44271432e-03  3.56654699e-04  9.01371287e-03
  7.91316965e-03  6.52246682e-04  2.98650171e-03 -1.93842015e-03
 -7.64501656e-05  1.86338351e-03  6.56726489e-04 -4.01119441e-03
 -3.78935474e-03 -1.51223443e-03  2.13874078e-03 -5.99560503e-04]",-5.132727226721018,0.005900446654867702,0.7986694326458821,-0.03900771095609562,"[-0.12111231 -0.09715626 -0.06514715 -0.0270384   0.01468729  0.05711348
  0.09877251  0.13796217  0.16776013  0.1825147   0.16640823  0.10031326
 -0.03402164 -0.21121108 -0.33881437 -0.30299072 -0.22345532 -0.19254903
 -0.12761959  0.19759001  0.80999118  1.30103339  1.40834582 -0.03894543
  0.00414071]",[-0.00040712  0.00153247  0.00042039  0.00060858 -0.00081877  0.00114462],"[ 7.20093428e-03 -7.57445124e-03 -3.50397579e-03  6.63173173e-03
 -2.28242394e-03  1.22788265e-03 -1.63124418e-03 -8.01151897e-05
  9.72386350e-04  9.33486788e-04  1.26270639e-03  2.98297996e-04
 -8.22107656e-04  1.96605053e-03 -2.14701452e-03 -1.89899456e-04
 -1.79804091e-04 -4.19669836e-04  1.70378518e-03  1.89426883e-04]",0.08579242822523997,0.7986694326458821
ADM,"[0.00411948 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15383018012304722,"[ 7.95417333e-04 -9.55141443e-05  3.96397937e-04 -5.30749584e-05
  1.48774100e-04  5.68864357e-05]","[ 0.01107033 -0.00813115 -0.00940023  0.00447975 -0.0064827   0.00633059
  0.00088606  0.0013086  -0.00024687  0.0016287   0.00530506  0.00384091
  0.0035815  -0.0007405  -0.00206288 -0.00576751 -0.00448961  0.00074521
  0.00331146 -0.00019843]",-5.01220504944954,0.006656209840454815,0.798665690052188,-0.03900763378818288,"[-0.12111235 -0.09715638 -0.06514729 -0.02703819  0.01468701  0.05711364
  0.09877233  0.13796226  0.1677602   0.18251462  0.16640838  0.10031379
 -0.03402148 -0.21121066 -0.33881493 -0.30298999 -0.22345615 -0.19254865
 -0.12762059  0.19759066  0.80999009  1.30103308  1.40834435 -0.03894548
  0.00414036]",[-0.00040715  0.00153244  0.0004204   0.0006086  -0.00081877  0.00114462],"[ 7.20092820e-03 -7.57444189e-03 -3.50397393e-03  6.63174983e-03
 -2.28243331e-03  1.22788727e-03 -1.63124920e-03 -8.01081577e-05
  9.72396287e-04  9.33520646e-04  1.26271871e-03  2.98281390e-04
 -8.22088227e-04  1.96605579e-03 -2.14701521e-03 -1.89917466e-04
 -1.79783722e-04 -4.19657201e-04  1.70377910e-03  1.89427174e-04]",0.08579239600276954,0.798665690052188
