,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00511866 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18731819819923906,"[ 2.39726853e-04 -6.73587131e-05 -1.46785872e-04  2.06695787e-04
 -2.20132002e-04 -2.36114458e-04]","[ 0.01078569  0.00022319 -0.00299862  0.00211755 -0.00254326  0.00618926
  0.00155488 -0.00192032 -0.00072968 -0.00146799  0.0007563   0.0003573
 -0.00101078  0.00426567  0.00094578 -0.00030497  0.00114432 -0.00156767
 -0.00272454  0.00038527]",-6.475540562459925,0.0015406658860698137,0.7924026041167833,-0.037627103200251,"[-1.34835781e-01 -1.12242007e-01 -7.79978895e-02 -3.66673329e-02
  4.43773809e-03  4.84219582e-02  9.09474941e-02  1.34071447e-01
  1.70395355e-01  1.93133816e-01  1.92952886e-01  1.62291835e-01
  5.98843624e-02 -1.13132966e-01 -2.96265317e-01 -3.59028485e-01
 -2.70131738e-01 -2.31313417e-01 -2.06304493e-01 -1.03313523e-01
  5.14133834e-01  1.20013489e+00  1.81871007e+00  1.29953149e+00
  5.30560262e-04]","[-1.31093295e-03  1.51465088e-03  3.59744327e-04 -1.07553353e-03
 -9.09637541e-04  2.42293765e-05]","[ 0.00877031 -0.00323464 -0.00057934  0.00419451 -0.00182304  0.0037277
  0.00092653 -0.00077472 -0.00053749 -0.00075588  0.00207913  0.00191403
 -0.00168835  0.00318288 -0.00053354  0.0004256  -0.00040833  0.00100402
  0.00281229 -0.00138643]",0.08614777276829068,0.7924026041167833
AAL,"[0.00495194 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18562483072922287,"[-1.03657415e-05 -6.10074966e-04  2.01722256e-04 -4.15804924e-05
 -2.42424580e-05 -2.27080638e-05]","[ 0.01179938  0.00143067 -0.00224968  0.00020301 -0.00399273  0.00601532
  0.00114569 -0.00076422  0.00027884 -0.00137424  0.00096174  0.00070396
  0.00014719  0.00210029 -0.00254366  0.00021614  0.00198192  0.00075556
 -0.00016465  0.00187919]",-5.875706773047085,0.0028068097158646366,0.7923991972912274,-0.037627125017786096,"[-1.34835714e-01 -1.12242083e-01 -7.79978332e-02 -3.66673030e-02
  4.43776137e-03  4.84218919e-02  9.09476391e-02  1.34071500e-01
  1.70395295e-01  1.93133646e-01  1.92952743e-01  1.62292268e-01
  5.98842856e-02 -1.13132770e-01 -2.96264968e-01 -3.59028104e-01
 -2.70132297e-01 -2.31312496e-01 -2.06303607e-01 -1.03313133e-01
  5.14133845e-01  1.20013386e+00  1.81870813e+00  1.29953146e+00
  5.30796267e-04]","[-1.31091419e-03  1.51464150e-03  3.59730874e-04 -1.07553009e-03
 -9.09649727e-04  2.42235158e-05]","[ 0.0087703  -0.00323464 -0.00057933  0.00419452 -0.00182302  0.00372769
  0.00092651 -0.00077472 -0.00053748 -0.00075588  0.00207913  0.00191403
 -0.00168834  0.00318289 -0.00053352  0.00042559 -0.0004083   0.00100403
  0.00281228 -0.00138643]",0.0861477878284462,0.7923991972912274
AAP,"[0.00507046 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1874097029585315,"[ 3.74190159e-04  1.30524401e-04 -4.31932719e-05  5.23492037e-06
  2.36413181e-05 -1.00290173e-04]","[ 0.00599523 -0.00268169 -0.00014452  0.01003465 -0.00030153 -0.00076427
 -0.00268065  0.00129863  0.00072235 -0.00172853  0.00150249  0.0016215
 -0.00056808  0.00255382  0.00042137 -0.00111126 -0.00081734 -0.00044592
 -0.00398766  0.00182996]",-6.103574129170826,0.0022348657291352356,0.792401619195302,-0.03762710950775299,"[-1.34835762e-01 -1.12242029e-01 -7.79978732e-02 -3.66673242e-02
  4.43774482e-03  4.84219390e-02  9.09475360e-02  1.34071462e-01
  1.70395338e-01  1.93133767e-01  1.92952845e-01  1.62291960e-01
  5.98843402e-02 -1.13132909e-01 -2.96265216e-01 -3.59028375e-01
 -2.70131900e-01 -2.31313151e-01 -2.06304237e-01 -1.03313410e-01
  5.14133837e-01  1.20013459e+00  1.81870951e+00  1.29953148e+00
  5.30628492e-04]","[-1.31092752e-03  1.51464817e-03  3.59740438e-04 -1.07553253e-03
 -9.09641064e-04  2.42276822e-05]","[ 0.00877031 -0.00323464 -0.00057933  0.00419451 -0.00182304  0.0037277
  0.00092652 -0.00077472 -0.00053749 -0.00075588  0.00207913  0.00191403
 -0.00168835  0.00318288 -0.00053353  0.0004256  -0.00040832  0.00100402
  0.00281229 -0.00138643]",0.08614777712221795,0.792401619195302
AAPL,"[0.00481959 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18427892907442162,"[ 2.21114215e-04 -3.75787738e-04  2.03739027e-04  2.11148230e-04
 -1.29006251e-04  2.34928691e-05]","[ 0.00996093 -0.0003231  -0.00271937  0.00427337 -0.00025939  0.00384783
 -0.00264308 -0.00204592  0.00109911  0.00146146  0.00200957 -0.00065152
 -0.00031893  0.00215988 -0.00261719 -0.00046485  0.0006061   0.00086762
  0.0002773   0.00664329]",-5.352662126730359,0.004735527629676226,0.792396492631014,-0.03762714233860812,"[-1.34835661e-01 -1.12242143e-01 -7.79977884e-02 -3.66672792e-02
  4.43777986e-03  4.84218393e-02  9.09477542e-02  1.34071543e-01
  1.70395247e-01  1.93133511e-01  1.92952629e-01  1.62292611e-01
  5.98842245e-02 -1.13132615e-01 -2.96264691e-01 -3.59027802e-01
 -2.70132741e-01 -2.31311766e-01 -2.06302904e-01 -1.03312824e-01
  5.14133853e-01  1.20013304e+00  1.81870658e+00  1.29953144e+00
  5.30983629e-04]","[-1.31089929e-03  1.51463405e-03  3.59720194e-04 -1.07552736e-03
 -9.09659401e-04  2.42188631e-05]","[ 0.0087703  -0.00323464 -0.00057933  0.00419452 -0.00182301  0.00372769
  0.0009265  -0.00077472 -0.00053748 -0.00075588  0.00207912  0.00191403
 -0.00168833  0.00318291 -0.00053351  0.00042558 -0.00040828  0.00100403
  0.00281228 -0.00138644]",0.08614779978462146,0.792396492631014
ABBV,"[0.00523855 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18998459861657868,"[ 4.70448574e-04  1.39612182e-04 -5.22618108e-05  8.56179558e-05
 -1.37859302e-05 -1.06921809e-04]","[ 7.31551566e-03 -2.66186162e-03 -2.70499886e-03  8.71762230e-03
  1.18085735e-03  2.12147500e-03 -1.72343108e-03 -1.04041708e-03
 -1.34454950e-05 -2.16046261e-03  1.59508884e-05  2.66431300e-03
  1.40474753e-03  2.44591212e-03 -8.58099508e-04 -8.30653751e-05
  8.62132514e-04 -1.36302412e-03  2.57139578e-04  1.68114901e-03]",-6.680032511206611,0.0012557371463689036,0.7924050542271232,-0.037627087509583115,"[-1.34835829e-01 -1.12241953e-01 -7.79979300e-02 -3.66673544e-02
  4.43772135e-03  4.84220058e-02  9.09473898e-02  1.34071409e-01
  1.70395398e-01  1.93133938e-01  1.92952989e-01  1.62291524e-01
  5.98844177e-02 -1.13133106e-01 -2.96265568e-01 -3.59028759e-01
 -2.70131336e-01 -2.31314079e-01 -2.06305131e-01 -1.03313803e-01
  5.14133827e-01  1.20013563e+00  1.81871147e+00  1.29953150e+00
  5.30390534e-04]","[-1.31094644e-03  1.51465762e-03  3.59754003e-04 -1.07553600e-03
 -9.09628778e-04  2.42335913e-05]","[ 0.00877031 -0.00323464 -0.00057934  0.00419451 -0.00182305  0.0037277
  0.00092654 -0.00077472 -0.00053749 -0.00075588  0.00207914  0.00191403
 -0.00168836  0.00318287 -0.00053355  0.00042561 -0.00040836  0.00100402
  0.00281229 -0.00138643]",0.08614776193737429,0.7924050542271232
ABT,"[0.00503446 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.189005240282938,"[8.76029004e-04 2.93226070e-04 8.06803983e-05 1.77918643e-04
 5.81202423e-05 1.36366786e-05]","[ 7.48387795e-03 -1.77588200e-03 -1.09921194e-03  8.04316258e-03
 -3.12208883e-06  7.12511075e-04 -3.17705763e-03 -2.17407219e-05
  9.25524725e-04 -2.27147922e-04  1.99645647e-03  1.20456310e-03
  1.90795611e-04  1.16457592e-03 -2.50282909e-03 -2.89715629e-04
  6.06485073e-04  4.09184231e-04 -2.19251210e-03  5.46366918e-03]",-5.844424191508321,0.0028960017751047456,0.7924008835080413,-0.03762711421914263,"[-1.34835747e-01 -1.12242045e-01 -7.79978611e-02 -3.66673178e-02
  4.43774985e-03  4.84219247e-02  9.09475673e-02  1.34071474e-01
  1.70395325e-01  1.93133730e-01  1.92952814e-01  1.62292053e-01
  5.98843236e-02 -1.13132867e-01 -2.96265141e-01 -3.59028293e-01
 -2.70132020e-01 -2.31312952e-01 -2.06304046e-01 -1.03313326e-01
  5.14133840e-01  1.20013437e+00  1.81870909e+00  1.29953147e+00
  5.30679456e-04]","[-1.31092347e-03  1.51464614e-03  3.59737533e-04 -1.07553179e-03
 -9.09643696e-04  2.42264166e-05]","[ 0.00877031 -0.00323464 -0.00057933  0.00419451 -0.00182303  0.0037277
  0.00092652 -0.00077472 -0.00053749 -0.00075588  0.00207913  0.00191403
 -0.00168835  0.00318289 -0.00053353  0.0004256  -0.00040832  0.00100402
  0.00281229 -0.00138643]",0.08614778037438463,0.7924008835080413
ACN,"[0.00500665 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18430594931471908,[ 0.00028964  0.00068918 -0.00020225  0.0001514   0.00010956  0.00014038],"[ 8.39456438e-03 -1.33503532e-03 -1.60186864e-03  6.77143017e-03
 -4.05170527e-04  1.42298420e-03 -3.05965496e-03  4.50025212e-04
  2.08589291e-03 -7.68392914e-04  1.08524320e-03  6.47182562e-04
 -6.42753184e-04  9.27692060e-04 -2.49697948e-03  2.59074697e-03
  3.12380069e-03 -1.21110746e-03 -1.45951863e-05  2.58759014e-03]",-6.132799315704938,0.002170496543524235,0.7924003153168964,-0.037627117857876126,"[-1.34835736e-01 -1.12242058e-01 -7.79978517e-02 -3.66673128e-02
  4.43775373e-03  4.84219137e-02  9.09475915e-02  1.34071483e-01
  1.70395315e-01  1.93133702e-01  1.92952790e-01  1.62292126e-01
  5.98843108e-02 -1.13132834e-01 -2.96265083e-01 -3.59028229e-01
 -2.70132114e-01 -2.31312798e-01 -2.06303898e-01 -1.03313261e-01
  5.14133841e-01  1.20013420e+00  1.81870877e+00  1.29953147e+00
  5.30718817e-04]","[-1.31092034e-03  1.51464458e-03  3.59735289e-04 -1.07553122e-03
 -9.09645728e-04  2.42254391e-05]","[ 0.00877031 -0.00323464 -0.00057933  0.00419452 -0.00182303  0.0037277
  0.00092652 -0.00077472 -0.00053749 -0.00075588  0.00207913  0.00191403
 -0.00168834  0.00318289 -0.00053353  0.0004256  -0.00040831  0.00100403
  0.00281229 -0.00138643]",0.08614778288612081,0.7924003153168964
ADBE,"[0.00501627 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18561242980702208,"[ 3.30657670e-04  2.86786089e-04 -2.11439561e-05  3.42015632e-05
  8.66048424e-05  4.14402446e-05]","[ 0.00874043 -0.00092433 -0.00148213  0.00621401 -0.00052449  0.00133024
 -0.00374149  0.00064284  0.00288685 -0.00022478  0.0009978   0.00014112
 -0.00024066  0.00065298 -0.00363897  0.00238295  0.00289873 -0.00045007
  0.00130736  0.00544358]",-6.059290401445799,0.0023360579628834556,0.7924005118024828,-0.03762711659956949,"[-1.34835740e-01 -1.12242054e-01 -7.79978549e-02 -3.66673145e-02
  4.43775239e-03  4.84219175e-02  9.09475831e-02  1.34071480e-01
  1.70395318e-01  1.93133711e-01  1.92952798e-01  1.62292101e-01
  5.98843152e-02 -1.13132846e-01 -2.96265103e-01 -3.59028251e-01
 -2.70132082e-01 -2.31312852e-01 -2.06303949e-01 -1.03313284e-01
  5.14133841e-01  1.20013426e+00  1.81870888e+00  1.29953147e+00
  5.30705205e-04]","[-1.31092143e-03  1.51464512e-03  3.59736065e-04 -1.07553142e-03
 -9.09645025e-04  2.42257771e-05]","[ 0.00877031 -0.00323464 -0.00057933  0.00419452 -0.00182303  0.0037277
  0.00092652 -0.00077472 -0.00053749 -0.00075588  0.00207913  0.00191403
 -0.00168834  0.00318289 -0.00053353  0.0004256  -0.00040831  0.00100403
  0.00281229 -0.00138643]",0.08614778201753995,0.7924005118024828
ADI,"[0.00495316 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18460103626674867,[ 0.00062298  0.00039976 -0.00026488  0.00024995 -0.00012423 -0.0002173 ],"[ 8.80477787e-03 -1.19216349e-03 -2.37750346e-03  6.55609104e-03
  7.88792480e-04  1.79607865e-03 -4.68519158e-03 -3.58495611e-04
  3.91061936e-03  7.20432633e-04 -5.24563324e-04 -1.59291356e-03
  5.31160581e-04  3.53152745e-03 -2.66260162e-03  3.74723856e-05
  2.43611810e-03 -1.44591961e-04  1.71333048e-04  5.51329238e-03]",-5.876752322096683,0.002803876592263309,0.7923992221459225,-0.03762712485861499,"[-1.34835715e-01 -1.12242082e-01 -7.79978336e-02 -3.66673032e-02
  4.43776120e-03  4.84218924e-02  9.09476380e-02  1.34071500e-01
  1.70395295e-01  1.93133647e-01  1.92952744e-01  1.62292264e-01
  5.98842861e-02 -1.13132771e-01 -2.96264971e-01 -3.59028107e-01
 -2.70132293e-01 -2.31312503e-01 -2.06303614e-01 -1.03313136e-01
  5.14133845e-01  1.20013387e+00  1.81870814e+00  1.29953146e+00
  5.30794545e-04]","[-1.31091432e-03  1.51464157e-03  3.59730972e-04 -1.07553011e-03
 -9.09649638e-04  2.42235586e-05]","[ 0.0087703  -0.00323464 -0.00057933  0.00419452 -0.00182302  0.00372769
  0.00092651 -0.00077472 -0.00053748 -0.00075588  0.00207913  0.00191403
 -0.00168834  0.00318289 -0.00053352  0.00042559 -0.0004083   0.00100403
  0.00281228 -0.00138643]",0.08614778771857395,0.7923992221459225
ADM,"[0.00503612 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18557949660648634,"[ 4.79626592e-05  1.61218960e-04 -9.34821868e-05  3.72667501e-05
  5.74144895e-05  5.54743173e-05]","[ 0.00875378 -0.00165943 -0.00344395  0.00685854  0.00221145  0.00323596
 -0.00394885 -0.00347053  0.00064232  0.0025929   0.00231815 -0.00086019
 -0.00019506  0.00259575 -0.00272697 -0.00062061  0.00266415  0.00096763
 -0.00313444  0.0023485 ]",-6.1685281287340175,0.0020943162970385306,0.7924009174912308,-0.03762711400151205,"[-1.34835748e-01 -1.12242045e-01 -7.79978616e-02 -3.66673181e-02
  4.43774962e-03  4.84219254e-02  9.09475659e-02  1.34071473e-01
  1.70395325e-01  1.93133732e-01  1.92952815e-01  1.62292049e-01
  5.98843244e-02 -1.13132869e-01 -2.96265145e-01 -3.59028297e-01
 -2.70132015e-01 -2.31312961e-01 -2.06304055e-01 -1.03313330e-01
  5.14133840e-01  1.20013438e+00  1.81870911e+00  1.29953147e+00
  5.30677102e-04]","[-1.31092366e-03  1.51464623e-03  3.59737667e-04 -1.07553183e-03
 -9.09643574e-04  2.42264750e-05]","[ 0.00877031 -0.00323464 -0.00057933  0.00419451 -0.00182303  0.0037277
  0.00092652 -0.00077472 -0.00053749 -0.00075588  0.00207913  0.00191403
 -0.00168835  0.00318289 -0.00053353  0.0004256  -0.00040832  0.00100402
  0.00281229 -0.00138643]",0.08614778022415912,0.7924009174912308
