,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00449626 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1807064649225124,"[ 3.76815358e-03 -1.12058228e-05  1.40696585e-03  9.21025485e-04
  1.30250605e-04  4.91210140e-04]","[ 0.0116277  -0.00487153 -0.00451763  0.00663115 -0.00732307  0.00299474
 -0.00458532 -0.00478265 -0.00040984 -0.00797323  0.00595321 -0.00199585
  0.00127773  0.00366486 -0.00243488  0.00361531 -0.00193184  0.00199762
  0.0042259   0.00107319]",-4.4452804295070525,0.011733815061548015,0.7873084051162376,-0.037839544495858884,"[-1.40172266e-01 -1.17729641e-01 -8.45405360e-02 -3.98029980e-02
  6.28520615e-04  4.40508032e-02  8.60651272e-02  1.30349608e-01
  1.71868977e-01  1.96770801e-01  2.11260432e-01  1.87303972e-01
  1.07458142e-01 -5.47155355e-02 -2.54767650e-01 -3.74300851e-01
 -3.12126614e-01 -2.35886594e-01 -2.33646305e-01 -1.86641975e-01
  2.56238177e-01  1.04139685e+00  1.75858589e+00  1.72369377e+00
 -5.46651487e-03]","[ 6.48268663e-04  6.61882230e-05 -1.06360476e-03 -1.42716944e-04
  9.94800598e-04 -1.94540906e-03]","[ 0.00845702 -0.00427384 -0.00222092  0.00531919 -0.00116801  0.00430375
 -0.00028241 -0.00082527  0.00093582 -0.001504    0.00376447  0.00014581
 -0.00078004  0.0007941   0.00012221  0.00095838  0.00060568  0.00026314
  0.00166582 -0.00055468]",0.08620857098593122,0.7873084051162376
AAL,"[0.00478367 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18066777235892903,"[1.60451120e-03 4.33274215e-04 5.88487016e-04 8.89992015e-05
 2.54496119e-04 2.06791980e-04]","[ 1.69482251e-02 -1.92073194e-03 -1.17354016e-03  1.47318211e-02
 -7.78331668e-03  1.04120529e-02 -4.77650361e-03 -3.14154359e-05
  9.34066852e-04 -2.71341325e-03  4.57701883e-03  4.33170125e-03
 -2.91409603e-03  5.60376955e-03 -2.72078270e-03  2.91526221e-05
  3.17356327e-03 -6.44137504e-04  7.03204312e-03  3.69985978e-04]",-5.64831737426217,0.003523440421413277,0.7873142023998656,-0.037839558613190855,"[-1.40172047e-01 -1.17729888e-01 -8.45404983e-02 -3.98032037e-02
  6.28128621e-04  4.40511763e-02  8.60652596e-02  1.30349573e-01
  1.71869436e-01  1.96771490e-01  2.11260048e-01  1.87305162e-01
  1.07458184e-01 -5.47158700e-02 -2.54768153e-01 -3.74299893e-01
 -3.12125905e-01 -2.35886141e-01 -2.33647204e-01 -1.86641470e-01
  2.56235552e-01  1.04139770e+00  1.75859015e+00  1.72369704e+00
 -5.46546572e-03]","[ 6.48306122e-04  6.61798390e-05 -1.06357523e-03 -1.42716301e-04
  9.94805506e-04 -1.94540408e-03]","[ 0.00845704 -0.00427386 -0.00222093  0.00531918 -0.001168    0.00430378
 -0.00028246 -0.00082528  0.00093582 -0.00150399  0.00376446  0.00014583
 -0.00078005  0.00079413  0.00012226  0.00095839  0.00060571  0.00026315
  0.00166585 -0.00055468]",0.08620853588090018,0.7873142023998656
AAP,"[0.00459024 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17495040699884604,"[ 1.01149259e-04  7.11545960e-04 -2.90008692e-04 -4.10171722e-04
  3.84894759e-05 -4.42695674e-04]","[ 0.01697933 -0.0021844  -0.00040807  0.0145464  -0.00668766  0.01148673
 -0.00512319  0.00212504 -0.00146754 -0.00112683  0.00164926  0.00469586
 -0.0062206   0.00506843 -0.00625165 -0.00142175  0.00013229 -0.00289084
  0.00385637  0.00049232]",-5.283725555541578,0.005073493955961106,0.7873103008461583,-0.03783954911227069,"[-1.40172194e-01 -1.17729722e-01 -8.45405236e-02 -3.98030653e-02
  6.28392432e-04  4.40509252e-02  8.60651705e-02  1.30349597e-01
  1.71869127e-01  1.96771026e-01  2.11260306e-01  1.87304361e-01
  1.07458156e-01 -5.47156449e-02 -2.54767814e-01 -3.74300538e-01
 -3.12126382e-01 -2.35886446e-01 -2.33646599e-01 -1.86641810e-01
  2.56237319e-01  1.04139713e+00  1.75858728e+00  1.72369484e+00
 -5.46617180e-03]","[ 6.48280912e-04  6.61854814e-05 -1.06359511e-03 -1.42716734e-04
  9.94802203e-04 -1.94540743e-03]","[ 0.00845703 -0.00427385 -0.00222092  0.00531919 -0.00116801  0.00430376
 -0.00028243 -0.00082527  0.00093582 -0.001504    0.00376447  0.00014582
 -0.00078004  0.00079411  0.00012223  0.00095838  0.00060569  0.00026315
  0.00166583 -0.00055468]",0.08620855950647602,0.7873103008461583
AAPL,"[0.0044787 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.1742376653589378,"[ 1.77098722e-03  8.04848664e-04  2.84614159e-04  5.71759745e-04
 -9.14903323e-05  4.69136241e-05]","[ 0.01103126 -0.00476884 -0.00642558  0.0067708  -0.01052221  0.00190176
 -0.00672135 -0.0071108  -0.001488   -0.00956497  0.00448197 -0.00195511
 -0.00206595  0.00364491 -0.00523043  0.00204704 -0.00167553  0.00210173
  0.00383423  0.00832159]",-4.934049350299902,0.007197299805603151,0.787308050787377,-0.03783954363301027,"[-1.40172279e-01 -1.17729626e-01 -8.45405383e-02 -3.98029855e-02
  6.28544573e-04  4.40507804e-02  8.60651191e-02  1.30349610e-01
  1.71868949e-01  1.96770758e-01  2.11260455e-01  1.87303899e-01
  1.07458139e-01 -5.47155151e-02 -2.54767619e-01 -3.74300910e-01
 -3.12126657e-01 -2.35886622e-01 -2.33646251e-01 -1.86642006e-01
  2.56238338e-01  1.04139680e+00  1.75858563e+00  1.72369357e+00
 -5.46657900e-03]","[ 6.48266374e-04  6.61887354e-05 -1.06360657e-03 -1.42716984e-04
  9.94800298e-04 -1.94540936e-03]","[ 0.00845702 -0.00427384 -0.00222092  0.0053192  -0.00116801  0.00430375
 -0.00028241 -0.00082527  0.00093582 -0.001504    0.00376447  0.00014581
 -0.00078004  0.00079409  0.00012221  0.00095838  0.00060567  0.00026314
  0.00166581 -0.00055468]",0.08620857313154397,0.787308050787377
ABBV,"[0.00464305 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1814671237493324,"[ 1.25020734e-03  4.10976729e-04  3.02493819e-04  4.05986424e-04
 -3.49987282e-06  1.62210925e-04]","[ 0.01350367 -0.00371676 -0.0039936   0.0102795  -0.00988309  0.00633887
 -0.00776227 -0.00401041 -0.00233155 -0.00858713  0.00510627 -0.0015739
 -0.00123368  0.00436327 -0.00521086  0.00151657 -0.00036728 -0.00167758
  0.00945922  0.00386202]",-5.008858851974933,0.006678520139529175,0.7873113659932994,-0.037839551706077855,"[-1.40172154e-01 -1.17729767e-01 -8.45405167e-02 -3.98031031e-02
  6.28320410e-04  4.40509938e-02  8.60651948e-02  1.30349590e-01
  1.71869211e-01  1.96771153e-01  2.11260236e-01  1.87304580e-01
  1.07458164e-01 -5.47157063e-02 -2.54767907e-01 -3.74300362e-01
 -3.12126252e-01 -2.35886362e-01 -2.33646764e-01 -1.86641717e-01
  2.56236837e-01  1.04139729e+00  1.75858806e+00  1.72369544e+00
 -5.46597903e-03]","[ 6.48287795e-04  6.61839410e-05 -1.06358968e-03 -1.42716616e-04
  9.94803105e-04 -1.94540651e-03]","[ 0.00845703 -0.00427385 -0.00222092  0.00531919 -0.001168    0.00430377
 -0.00028244 -0.00082527  0.00093582 -0.001504    0.00376447  0.00014582
 -0.00078004  0.00079411  0.00012224  0.00095839  0.00060569  0.00026315
  0.00166583 -0.00055468]",0.08620855305655466,0.7873113659932994
ABT,"[0.00459853 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18304981958178276,[ 0.00134821  0.00057097  0.00061393 -0.00037501  0.00050006  0.00018157],"[ 1.35430197e-02 -3.99062930e-03 -2.53578097e-03  9.34643864e-03
 -6.12202473e-03  6.68248142e-03 -4.48757236e-03 -7.67130999e-04
 -1.64669129e-03 -4.04966163e-03  3.19525246e-03  1.21947527e-03
 -2.47658354e-03  4.54939680e-03 -4.66811599e-03  2.02405292e-03
 -1.56287454e-03  6.74703029e-05  5.44500829e-03  1.08883660e-03]",-4.687947035400457,0.009205565470361492,0.7873104679097462,-0.037839549519097807,"[-1.40172188e-01 -1.17729729e-01 -8.45405226e-02 -3.98030712e-02
  6.28381135e-04  4.40509360e-02  8.60651743e-02  1.30349596e-01
  1.71869140e-01  1.96771046e-01  2.11260295e-01  1.87304395e-01
  1.07458157e-01 -5.47156545e-02 -2.54767829e-01 -3.74300510e-01
 -3.12126362e-01 -2.35886433e-01 -2.33646625e-01 -1.86641795e-01
  2.56237243e-01  1.04139716e+00  1.75858740e+00  1.72369493e+00
 -5.46614156e-03]","[ 6.48281992e-04  6.61852398e-05 -1.06359425e-03 -1.42716715e-04
  9.94802344e-04 -1.94540728e-03]","[ 0.00845703 -0.00427385 -0.00222092  0.00531919 -0.00116801  0.00430376
 -0.00028243 -0.00082527  0.00093582 -0.001504    0.00376447  0.00014582
 -0.00078004  0.00079411  0.00012223  0.00095838  0.00060569  0.00026315
  0.00166583 -0.00055468]",0.08620855849483455,0.7873104679097462
ACN,"[0.00434902 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.169056717624989,[0.00180759 0.00165458 0.00031979 0.00032001 0.00023656 0.00028746],"[ 0.01480946 -0.0031854  -0.00215617  0.01160164 -0.00723759  0.00844949
 -0.00531999 -0.00022549 -0.00144337 -0.0034488   0.00338973  0.00284424
 -0.00305992  0.00652431 -0.00535752  0.00386255 -0.00237625  0.00309626
  0.00283893  0.00497221]",-4.741632136466158,0.008724395155345675,0.7873054350790655,-0.03783953726333355,"[-1.40172378e-01 -1.17729514e-01 -8.45405553e-02 -3.98028927e-02
  6.28721439e-04  4.40506120e-02  8.60650593e-02  1.30349626e-01
  1.71868741e-01  1.96770447e-01  2.11260629e-01  1.87303362e-01
  1.07458120e-01 -5.47153641e-02 -2.54767392e-01 -3.74301342e-01
 -3.12126977e-01 -2.35886826e-01 -2.33645845e-01 -1.86642233e-01
  2.56239522e-01  1.04139642e+00  1.75858371e+00  1.72369210e+00
 -5.46705237e-03]","[ 6.48249473e-04  6.61925182e-05 -1.06361989e-03 -1.42717274e-04
  9.94798084e-04 -1.94541161e-03]","[ 0.00845702 -0.00427384 -0.00222091  0.0053192  -0.00116801  0.00430374
 -0.00028239 -0.00082526  0.00093582 -0.00150401  0.00376448  0.00014581
 -0.00078004  0.00079408  0.00012219  0.00095838  0.00060566  0.00026314
  0.0016658  -0.00055468]",0.08620858897077616,0.7873054350790655
ADBE,"[0.00471775 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1858000224365397,[ 0.00341067  0.00021704  0.00098957 -0.00010941  0.00019298 -0.00045295],"[ 0.01313173 -0.00397604 -0.00363973  0.00928478 -0.00796764  0.00581365
 -0.00566949 -0.00265024 -0.00169247 -0.0057713   0.00347235  0.00077027
 -0.00347196  0.00496583 -0.00675854  0.0016391  -0.00304119 -0.00117915
  0.00457846  0.00149194]",-4.977059293316532,0.006894306910965419,0.78731287266256,-0.03783955537506345,"[-1.40172097e-01 -1.17729831e-01 -8.45405069e-02 -3.98031565e-02
  6.28218534e-04  4.40510907e-02  8.60652292e-02  1.30349581e-01
  1.71869331e-01  1.96771332e-01  2.11260136e-01  1.87304889e-01
  1.07458175e-01 -5.47157933e-02 -2.54768038e-01 -3.74300113e-01
 -3.12126068e-01 -2.35886245e-01 -2.33646998e-01 -1.86641586e-01
  2.56236155e-01  1.04139751e+00  1.75858917e+00  1.72369629e+00
 -5.46570636e-03]","[ 6.48297530e-04  6.61817621e-05 -1.06358201e-03 -1.42716449e-04
  9.94804380e-04 -1.94540522e-03]","[ 0.00845704 -0.00427386 -0.00222093  0.00531918 -0.001168    0.00430378
 -0.00028245 -0.00082527  0.00093582 -0.00150399  0.00376447  0.00014583
 -0.00078005  0.00079412  0.00012225  0.00095839  0.0006057   0.00026315
  0.00166584 -0.00055468]",0.0862085439330281,0.78731287266256
ADI,"[0.00465104 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1775576879679547,"[1.89718306e-03 1.25547094e-03 2.98299680e-04 6.68072021e-04
 4.47088359e-06 2.66791262e-04]","[ 0.01581257 -0.00249049 -0.00211714  0.01398348 -0.00963125  0.0108607
 -0.0088343   0.00033081 -0.00500925 -0.00499421  0.00171038  0.00031976
 -0.00361979  0.00393555 -0.00517196  0.00112415 -0.00072098 -0.00069215
  0.0075463   0.00129109]",-5.319511281797633,0.00489514548744596,0.7873115270846189,-0.03783955209836151,"[-1.40172148e-01 -1.17729774e-01 -8.45405157e-02 -3.98031088e-02
  6.28309517e-04  4.40510041e-02  8.60651985e-02  1.30349589e-01
  1.71869224e-01  1.96771172e-01  2.11260225e-01  1.87304613e-01
  1.07458165e-01 -5.47157156e-02 -2.54767921e-01 -3.74300335e-01
 -3.12126232e-01 -2.35886350e-01 -2.33646789e-01 -1.86641703e-01
  2.56236764e-01  1.04139731e+00  1.75858818e+00  1.72369553e+00
 -5.46594988e-03]","[ 6.48288836e-04  6.61837080e-05 -1.06358886e-03 -1.42716598e-04
  9.94803241e-04 -1.94540637e-03]","[ 0.00845703 -0.00427385 -0.00222092  0.00531918 -0.001168    0.00430377
 -0.00028244 -0.00082527  0.00093582 -0.001504    0.00376447  0.00014582
 -0.00078004  0.00079411  0.00012224  0.00095839  0.00060569  0.00026315
  0.00166583 -0.00055468]",0.08620855208107785,0.7873115270846189
ADM,"[0.00468788 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18663265056403947,[ 0.00102252  0.00063191  0.0004789  -0.00017972  0.00041801  0.00030412],"[ 0.01303491 -0.00400256 -0.00386588  0.00943793 -0.00885107  0.00609698
 -0.00718869 -0.00313098 -0.00292    -0.00786916  0.00488804 -0.00208483
  0.00065637  0.00431427 -0.00330046  0.00472591 -0.00294033  0.00322774
  0.00346926  0.00237328]",-4.757391755650728,0.008587979760811992,0.7873122702518917,-0.03783955390809514,"[-1.40172120e-01 -1.17729806e-01 -8.45405108e-02 -3.98031352e-02
  6.28259267e-04  4.40510520e-02  8.60652155e-02  1.30349585e-01
  1.71869283e-01  1.96771260e-01  2.11260176e-01  1.87304765e-01
  1.07458170e-01 -5.47157585e-02 -2.54767985e-01 -3.74300213e-01
 -3.12126142e-01 -2.35886292e-01 -2.33646904e-01 -1.86641638e-01
  2.56236427e-01  1.04139742e+00  1.75858873e+00  1.72369595e+00
 -5.46581538e-03]","[ 6.48293638e-04  6.61826333e-05 -1.06358507e-03 -1.42716516e-04
  9.94803870e-04 -1.94540573e-03]","[ 0.00845703 -0.00427385 -0.00222092  0.00531918 -0.001168    0.00430377
 -0.00028244 -0.00082527  0.00093582 -0.00150399  0.00376447  0.00014582
 -0.00078004  0.00079412  0.00012224  0.00095839  0.0006057   0.00026315
  0.00166584 -0.00055468]",0.08620854758088226,0.7873122702518917
