,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.02955565 -0.03165139  0.07128972 -0.0152792   0.00963475  0.04758175
  0.06482634  0.11881483 -0.09235008  0.06671013 -0.11656214  0.05212928
  0.03914751 -0.15397152 -0.05444943  0.0930639  -0.12893843 -0.12725289
  0.03612752  0.07404535 -0.00740981  0.09897128  0.05650971  0.05884049
 -0.12494952  0.00570299  0.04621475 -0.02303249  0.05478251 -0.07805473
 -0.05546374 -0.01445608  0.06426894 -0.05751276 -0.02124999 -0.00547105
 -0.0995842  -0.07953044 -0.1374788  -0.12772398  0.12701435  0.15440772
  0.09957058 -0.13172208 -0.21317044 -0.13501332  0.44340735  0.80876521
 -0.05096257 -0.24126349 -0.97822662 -0.87881532  1.0681253   0.        ]",0.17083415456016204,0.8027871684080639,[ 0.0007524  -0.00188105  0.00036507  0.00042104 -0.00049195 -0.00042656],-5.217306212774591,0.005421914957307619,0.8124008679071418,-0.040026836559802645,"[-0.14054223 -0.12162802 -0.08254147 -0.03983484  0.00462248  0.05077857
  0.08928148  0.13591682  0.16415806  0.20028902  0.20374971  0.16273134
  0.06438448 -0.08855811 -0.29630679 -0.37458847 -0.27970638 -0.2123143
 -0.21204147 -0.10435611  0.45042398  1.18174312  1.80469892  1.45519393
  0.00766688]","[ 2.05854560e-04  3.65136305e-04  3.79815867e-05 -1.44981436e-03
 -1.56249285e-04 -7.40739448e-04]","[ 0.01083431 -0.00288989 -0.00252464  0.00502428 -0.0023819   0.00357038
 -0.00084932  0.00015872  0.00077768 -0.00135538  0.00095264  0.00262855
 -0.00160524  0.00399372  0.00281333  0.00026258 -0.00010556 -0.00198636
 -0.00070292  0.00184575]",0.08398663543889161,"[ 0.01083431 -0.00288989 -0.00252464  0.00502428 -0.0023819   0.00357038
 -0.00084932  0.00015872  0.00077768 -0.00135538  0.00095264  0.00262855
 -0.00160524  0.00399372  0.00281333  0.00026258 -0.00010556 -0.00198636
 -0.00070292  0.00184575]"
AAL,"[ 2.51241285e-02  2.35647005e-01  1.79330499e-01 -8.23499163e-02
  1.82974871e-01  8.87225845e-02 -4.00375339e-02 -3.92790324e-02
  3.95600064e-02  1.30777815e-01 -1.10000239e-01 -1.15010147e-01
  3.92522060e-02  3.28572860e-01 -7.00002355e-02  2.53384078e-02
  1.36496263e-01 -3.06790959e-02  6.29448965e-02  8.83369082e-02
  4.94077061e-02  1.14280679e-03 -8.91874316e-02  1.56146320e-01
  3.57654510e-02  1.33706444e-01 -8.21569629e-02 -4.52801208e-02
 -5.96776585e-02 -1.44915695e-01 -7.45901185e-03  4.15226714e-02
  5.64339948e-02  1.23340349e-02  7.84700162e-02  8.37422667e-01
 -5.02751840e-02  4.86253577e-03 -1.09029440e+00 -1.29688923e+00
  1.77904994e-01  3.82450383e-01  1.05188961e+00  5.92708123e-01
 -6.62808570e-01 -5.71015281e-01  6.05800159e-02  3.48824043e-01
  5.88163616e-01 -3.69080599e-01  4.53477919e-01  2.67295447e+00
  1.83687277e+00  0.00000000e+00]",-0.005067846314911939,0.9729746809039568,"[ 3.32851639e-04 -1.15556486e-03  5.26682812e-04 -1.22445711e-04
  1.10057815e-04  8.67518326e-05]",-5.21549749424773,0.005431730549487734,0.8134890652695097,-0.037339490979029104,"[-1.38068365e-01 -1.23238343e-01 -7.77243908e-02 -3.84999286e-02
  1.28171566e-03  4.52494342e-02  9.41186964e-02  1.37445154e-01
  1.64670762e-01  1.92077413e-01  2.04650937e-01  1.88014614e-01
  6.30044154e-02 -9.39905837e-02 -2.76806206e-01 -3.64242221e-01
 -2.75312142e-01 -2.15670672e-01 -2.01042444e-01 -1.16006490e-01
  4.26070339e-01  1.19910952e+00  1.83257534e+00  1.47922267e+00
  2.50820218e-03]","[ 7.70762651e-05  5.81557549e-06 -9.25649840e-05 -1.31629572e-03
 -5.27527831e-05 -7.39717032e-04]","[ 0.01100839 -0.00262009 -0.00023848  0.00540486 -0.00223569  0.00091788
 -0.00429723  0.0002818   0.0015272   0.00149704  0.00289034  0.00128452
 -0.00261249  0.00293781  0.00130984  0.00183917 -0.0007242   0.00224658
  0.00944259  0.00302245]",0.08435867165809753,"[ 0.01100839 -0.00262009 -0.00023848  0.00540486 -0.00223569  0.00091788
 -0.00429723  0.0002818   0.0015272   0.00149704  0.00289034  0.00128452
 -0.00261249  0.00293781  0.00130984  0.00183917 -0.0007242   0.00224658
  0.00944259  0.00302245]"
AAP,"[-0.03278172  0.22430333  0.24295518 -0.06931809  0.2640828   0.10019819
 -0.01745279  0.03296802 -0.10240575  0.10605823 -0.26065544 -0.09948532
  0.02482843  0.21605484 -0.03266951  0.23203717  0.14451627 -0.05892545
 -0.00505605  0.16551445  0.08978156  0.12991997 -0.01539138  0.23333254
  0.01014735  0.12257309 -0.07121561 -0.09330483 -0.12738989 -0.21888567
 -0.20091595  0.06752643  0.13293643 -0.23247224  0.31417049  1.17666794
  0.32410972  0.79792753 -1.53657085 -1.83541484 -0.73362008 -0.36014424
  1.34114092  0.34083089 -0.44508675 -0.84027676  0.96225503  1.74254798
  0.94560533  0.00648303 -1.09760738  1.32294243  1.99849673  0.        ]",-0.07902784031137194,1.0515988324594783,"[-2.59873030e-04 -1.43386777e-03  4.96429333e-04 -6.56756624e-05
  1.18443615e-04  2.98489429e-04]",-5.176178911253819,0.0056495526652299635,0.8123366649985375,-0.03745307739187733,"[-1.36726579e-01 -1.22902501e-01 -7.56685066e-02 -3.79440058e-02
  1.83320010e-03  4.75244945e-02  8.93878904e-02  1.36741938e-01
  1.58502509e-01  1.93043834e-01  2.03515124e-01  1.81124053e-01
  6.51487548e-02 -7.99739756e-02 -2.76590500e-01 -3.67555992e-01
 -2.82183536e-01 -2.07570344e-01 -1.94371723e-01 -9.60303469e-02
  4.40522910e-01  1.21518201e+00  1.82946347e+00  1.47901148e+00
  1.33903661e-03]","[-8.33836958e-05 -6.56429920e-05 -3.31025206e-04 -1.82801374e-03
  2.41837625e-06 -5.19227628e-04]","[ 1.02209325e-02 -1.96623553e-03  6.90538575e-04  6.48682742e-03
 -4.28471207e-05 -1.87612003e-04 -5.88958151e-03 -2.30215803e-03
 -8.25953134e-04  2.31356424e-03  2.03553879e-03  1.83166762e-03
 -3.17441063e-03  5.56702581e-03  5.33604439e-03  2.82168161e-03
  5.21164043e-04 -2.80397204e-03  5.83082450e-03  4.23309280e-03]",0.08428938740198982,"[ 1.02209325e-02 -1.96623553e-03  6.90538575e-04  6.48682742e-03
 -4.28471207e-05 -1.87612003e-04 -5.88958151e-03 -2.30215803e-03
 -8.25953134e-04  2.31356424e-03  2.03553879e-03  1.83166762e-03
 -3.17441063e-03  5.56702581e-03  5.33604439e-03  2.82168161e-03
  5.21164043e-04 -2.80397204e-03  5.83082450e-03  4.23309280e-03]"
AAPL,"[-5.10144953e-02  1.82772975e-01  1.30941830e-01  2.04568940e-04
  1.38652026e-01 -3.02961927e-02  2.08025734e-03  1.06645600e-02
 -2.12850510e-04  1.28451043e-02 -1.73442042e-01 -8.69196257e-02
 -2.56687415e-02  2.35857985e-01 -2.76259949e-02  8.50219716e-02
  1.26806560e-01  2.10109607e-02 -5.26272452e-02  1.04032809e-02
  7.35363284e-02  5.07067656e-02 -1.91618042e-02  1.18042383e-01
  5.87012048e-02  3.93157890e-02 -9.52582087e-02 -3.88980489e-02
 -1.32507692e-01 -1.75569126e-01 -1.14959604e-01  4.04720229e-02
  5.54004065e-02 -2.55936286e-01 -1.73405507e-01  2.71173088e-01
  4.30937762e-01  8.78495091e-01 -5.61997218e-01 -1.02713638e+00
 -8.81926814e-01 -6.31502666e-01  7.68286316e-01  8.19191507e-02
  2.30577154e-02 -1.54367671e-01  8.07762690e-01  1.28105390e+00
  2.12856994e-01 -3.43334430e-01 -5.74069626e-01  1.59966526e+00
  8.80982042e-01  0.00000000e+00]",0.09028597769985411,0.8824834554515647,[-0.00066474 -0.00267477  0.00089656 -0.00056839  0.00034056  0.00031904],-5.173415178362006,0.0056651881159072975,0.8119738096051703,-0.037870531828282136,"[-1.39196887e-01 -1.21162608e-01 -7.90008330e-02 -4.16930990e-02
  2.64355660e-03  4.70060289e-02  9.23743122e-02  1.33314035e-01
  1.61935605e-01  1.93577248e-01  2.01518079e-01  1.83117382e-01
  6.46195411e-02 -8.89378052e-02 -2.77381670e-01 -3.60475945e-01
 -2.87128698e-01 -2.23231893e-01 -1.98080062e-01 -1.10046696e-01
  4.38765170e-01  1.19308765e+00  1.83961327e+00  1.46568881e+00
  9.03767458e-04]","[ 1.18455141e-04 -1.66085341e-04 -1.98575518e-04 -1.63639795e-03
 -5.40645586e-05 -7.51185544e-04]","[ 0.01012768 -0.00336437 -0.00175918  0.00662141  0.00031532  0.00263199
 -0.00350321 -0.00271512 -0.00186065  0.00069512  0.00146139  0.00323404
 -0.00137936  0.0050886   0.00414836  0.0008288  -0.00031182 -0.0013584
  0.00647103  0.00063818]",0.08426504613763054,"[ 0.01012768 -0.00336437 -0.00175918  0.00662141  0.00031532  0.00263199
 -0.00350321 -0.00271512 -0.00186065  0.00069512  0.00146139  0.00323404
 -0.00137936  0.0050886   0.00414836  0.0008288  -0.00031182 -0.0013584
  0.00647103  0.00063818]"
ABBV,"[ 3.59409520e-02  1.71213849e-01  8.65379402e-02  1.77709323e-02
  9.37054612e-02 -1.52404383e-01  7.18664445e-02  1.22665382e-01
  1.88484549e-01 -4.38876791e-02 -1.24856206e-01  6.92236357e-02
 -3.08101119e-03  2.18205577e-01  7.27135828e-04  7.83255119e-02
  1.00260954e-01 -3.28336576e-02  2.59842422e-02 -5.89805634e-02
  7.68283666e-02  1.17378792e-01  4.10760784e-02  2.74106042e-02
 -7.11070287e-02  9.30157586e-02 -1.06941005e-01  5.67450811e-02
 -4.95669754e-02 -1.55799586e-01 -9.50498075e-02  3.41634708e-02
  7.43615974e-02 -1.03074995e-01 -9.43370285e-01 -1.05306187e+00
  3.76486079e-01  7.23300823e-01  5.67315937e-01 -1.58998825e-01
 -8.10607694e-01 -7.09859287e-01  6.30862084e-01  5.84020832e-01
  2.18086335e-01 -1.10509447e-01  9.34940814e-02  7.84140279e-01
  5.10870456e-01 -9.96414606e-02 -4.51597189e-01  1.46901086e+00
  2.03334624e+00  0.00000000e+00]",0.4094538838229293,0.5667891853441274,"[ 2.67968364e-04 -3.68528834e-04  1.39100691e-04 -1.91744045e-04
  1.86258439e-05 -1.96139700e-04]",-5.5791113308581295,0.003775919571455258,0.8137043338451613,-0.03798748296190492,"[-1.40103499e-01 -1.20829283e-01 -8.01174261e-02 -4.50825160e-02
  5.01332453e-03  5.08797488e-02  9.86186265e-02  1.31169526e-01
  1.63661800e-01  2.00611283e-01  2.02590165e-01  1.83764483e-01
  6.59377223e-02 -8.94433925e-02 -2.78904549e-01 -3.66272865e-01
 -2.80784004e-01 -2.29902932e-01 -1.99932269e-01 -9.93610692e-02
  4.46177236e-01  1.17882668e+00  1.81157535e+00  1.47152082e+00
 -8.52869933e-04]","[ 4.40743808e-04  4.77633488e-05 -1.75252411e-04 -1.58008578e-03
 -6.73024037e-05 -7.50424815e-04]","[ 1.05950607e-02 -5.65335318e-03 -5.26523780e-03  6.24344831e-03
  3.45646899e-05  5.89553491e-03 -8.70298814e-04 -2.48799430e-03
 -2.28423457e-03  2.56553198e-04  2.93189192e-03  3.85434439e-03
 -1.37164744e-03  3.20744807e-03  2.71234350e-03  1.61440683e-03
  4.82466282e-04 -1.07089403e-03  5.86322433e-03  3.87663526e-03]",0.08452142443850263,"[ 1.05950607e-02 -5.65335318e-03 -5.26523780e-03  6.24344831e-03
  3.45646899e-05  5.89553491e-03 -8.70298814e-04 -2.48799430e-03
 -2.28423457e-03  2.56553198e-04  2.93189192e-03  3.85434439e-03
 -1.37164744e-03  3.20744807e-03  2.71234350e-03  1.61440683e-03
  4.82466282e-04 -1.07089403e-03  5.86322433e-03  3.87663526e-03]"
ABT,"[ 2.66521009e-02  2.15753449e-01  1.91488626e-01 -5.19638723e-02
  1.62714715e-01 -4.49937566e-02  4.11792440e-02  1.00804881e-01
  5.82634167e-02  9.40476439e-04 -1.56043239e-01 -1.16663367e-01
  3.28724175e-02  2.88448397e-01  4.90898930e-02  1.40506955e-01
  1.26529314e-01  2.68791155e-02  2.97988727e-02  3.62479954e-02
  1.12701984e-01  1.11551589e-01 -9.43787560e-03  2.14354993e-01
 -3.32963005e-02  1.40234272e-01 -9.90936146e-02  2.83106543e-02
 -9.58990499e-02 -3.02270257e-01 -2.04004640e-01  1.32757123e-01
  8.60017183e-02 -2.70601593e-01 -7.63472804e-01 -3.98828274e-01
  6.12162683e-01  1.07010634e+00 -1.50338692e-01 -1.26465489e+00
 -8.96315180e-01 -3.92988942e-01  1.63981428e+00  1.17735479e+00
 -3.89341072e-01 -5.82996642e-01  6.63793412e-02  1.23342742e+00
  4.61040888e-01 -5.73787183e-01 -9.62953747e-01  1.46043054e+00
  2.15394311e+00  0.00000000e+00]",0.35686635256880106,0.615038375317292,"[ 1.20634790e-03 -1.16777604e-03  7.13606098e-04  1.19363716e-04
  3.37358582e-06 -1.09662204e-05]",-5.248156372333395,0.005257201792826557,0.8135194738687443,-0.03753954169424355,"[-1.37807350e-01 -1.22532772e-01 -7.82734915e-02 -4.19894886e-02
  3.86848788e-03  4.99526278e-02  9.45387077e-02  1.32879002e-01
  1.62506954e-01  1.92014168e-01  2.04355969e-01  1.86165695e-01
  6.93610605e-02 -8.53082349e-02 -2.76951081e-01 -3.59461354e-01
 -2.78555539e-01 -2.21657625e-01 -1.93519117e-01 -9.93202233e-02
  4.39781379e-01  1.21628680e+00  1.81837594e+00  1.48004934e+00
  2.17867787e-04]","[ 3.10776021e-04 -3.51339319e-05 -5.57544735e-04 -1.85060751e-03
  1.86896533e-04 -6.62005577e-04]","[ 0.01007781 -0.00517162 -0.00347872  0.00707543  0.0009515   0.00388984
 -0.00411871 -0.00275702 -0.001235    0.00317843  0.00444955  0.00197379
 -0.00247583  0.00319682  0.00372708  0.00138083 -0.00123139 -0.00265554
  0.00587247  0.00434251]",0.08451189793054857,"[ 0.01007781 -0.00517162 -0.00347872  0.00707543  0.0009515   0.00388984
 -0.00411871 -0.00275702 -0.001235    0.00317843  0.00444955  0.00197379
 -0.00247583  0.00319682  0.00372708  0.00138083 -0.00123139 -0.00265554
  0.00587247  0.00434251]"
ACN,"[-0.08840816  0.11551343  0.10963755 -0.08828408  0.04471512 -0.03333109
 -0.02553089  0.10807035  0.10741725 -0.00247703  0.09524668 -0.14926203
  0.05486757  0.04853696  0.06075487 -0.03763388  0.04172419  0.09080551
  0.02413418  0.03429104 -0.00460129  0.11637148 -0.05064455  0.08830683
  0.00864283  0.04249923  0.0281381   0.03151649 -0.07571859 -0.15234603
 -0.16788099  0.06261622  0.06042309 -0.13300993 -0.74619937 -1.00674389
  0.06845737  0.15007702  0.71346457 -0.18985168  0.19712762  0.34656775
  0.78489354  0.74761036 -0.49484181 -0.44276153 -0.06632583  0.78266387
  0.23159082  0.08074958 -1.06099354 -0.05699381 -0.31293946  0.        ]",0.5750124233989801,0.4001902048478505,"[ 6.27518541e-04 -3.38221197e-04  4.01219452e-04  3.00480929e-04
  2.43893166e-05  2.66957595e-04]",-5.921214969286251,0.0026819397222886004,0.8112296280436547,-0.03854654559014998,"[-1.39708887e-01 -1.23248613e-01 -8.15262003e-02 -4.18788211e-02
  1.79674976e-03  5.02017978e-02  9.62191054e-02  1.32898086e-01
  1.72398100e-01  1.90233625e-01  2.05837424e-01  1.74077500e-01
  7.02064446e-02 -9.71377412e-02 -2.83513289e-01 -3.53631591e-01
 -2.78458426e-01 -2.19365644e-01 -2.10009128e-01 -1.01843662e-01
  4.32553592e-01  1.18693383e+00  1.83177413e+00  1.46056500e+00
  9.28475716e-03]","[ 3.13336461e-04 -1.98098453e-05 -1.48038737e-04 -1.78904587e-03
  8.16585719e-05 -7.22706418e-04]","[ 0.01050407 -0.00513672 -0.00519853  0.00538772 -0.00157496  0.00606153
 -0.00101608  0.00038152  0.00113178  0.00076213  0.00343989  0.00173997
 -0.0024524   0.00264412  0.00260909  0.00091228  0.0006769  -0.00247611
  0.00150168 -0.00246058]",0.0838975775734647,"[ 0.01050407 -0.00513672 -0.00519853  0.00538772 -0.00157496  0.00606153
 -0.00101608  0.00038152  0.00113178  0.00076213  0.00343989  0.00173997
 -0.0024524   0.00264412  0.00260909  0.00091228  0.0006769  -0.00247611
  0.00150168 -0.00246058]"
ADBE,"[ 1.05894042e-01 -6.51016290e-03  8.66410422e-02  6.87935217e-03
  1.19314589e-01  7.44009137e-02  2.86623636e-03 -2.55164199e-02
 -2.05960010e-01 -2.22787175e-02 -1.72311550e-01 -5.52256982e-02
  3.21622115e-03  6.57858773e-02  6.77585090e-02  2.60080493e-01
  3.76692246e-02  7.80149362e-04 -1.60797402e-02  1.10385786e-01
  1.17851208e-01  5.76432003e-03  4.53851266e-02  1.96597477e-01
 -1.73394458e-02  7.38308270e-02 -5.05223228e-02 -2.54126002e-02
 -2.92526914e-02 -1.28882044e-01 -1.61863621e-01  1.40679536e-01
  3.23362824e-02 -2.59480199e-01  4.24169511e-01  1.00376901e+00
  5.05226092e-01  9.64561915e-01 -1.12211511e+00 -1.35096413e+00
 -1.05597191e+00 -6.37061421e-01  1.15489798e+00  6.34735489e-01
  1.22738727e-02 -3.40978444e-01  1.35925585e-02  6.10217642e-01
  2.45080747e-01 -2.01528217e-01 -8.07624797e-01 -6.27822760e-01
  1.23180032e+00  0.00000000e+00]",-0.09759626998090058,1.0743567553284723,"[ 9.02580449e-04 -1.33514284e-03  8.23081030e-04 -8.88508328e-05
  1.65880999e-04  1.21351328e-04]",-5.191833877485152,0.005561797800976575,0.8150964895024362,-0.03977515133568381,"[-1.40097637e-01 -1.21269129e-01 -7.95582956e-02 -3.90823284e-02
  2.81137600e-03  4.59181626e-02  8.55867587e-02  1.32544182e-01
  1.62205112e-01  1.95371971e-01  2.02599656e-01  1.74040695e-01
  7.18034495e-02 -7.71167206e-02 -2.83228089e-01 -3.62247678e-01
 -2.84674033e-01 -2.11895074e-01 -1.92467666e-01 -1.17921576e-01
  4.49478484e-01  1.21158013e+00  1.82393518e+00  1.47029144e+00
  1.41298911e-03]","[ 2.06271401e-04  1.63938906e-04 -5.41977530e-05 -1.77772692e-03
  2.14853062e-04 -7.77466295e-04]","[ 1.01878056e-02 -1.61260504e-03  1.50199196e-04  6.92831689e-03
  4.81373686e-04  9.18423279e-04 -4.47884524e-03 -3.27368705e-03
 -1.71705167e-03  1.76917603e-03  2.85037732e-03  3.18943275e-03
 -1.73845815e-03  2.88210576e-03  1.95689996e-03  9.25889063e-04
 -2.50321297e-04 -1.75644655e-03  1.03577902e-05  1.97492182e-03]",0.08430098245736851,"[ 1.01878056e-02 -1.61260504e-03  1.50199196e-04  6.92831689e-03
  4.81373686e-04  9.18423279e-04 -4.47884524e-03 -3.27368705e-03
 -1.71705167e-03  1.76917603e-03  2.85037732e-03  3.18943275e-03
 -1.73845815e-03  2.88210576e-03  1.95689996e-03  9.25889063e-04
 -2.50321297e-04 -1.75644655e-03  1.03577902e-05  1.97492182e-03]"
ADI,"[-7.00332353e-02 -1.54057141e-02  1.90930597e-02 -5.84856092e-02
 -4.48929465e-02 -6.06492962e-04  7.35438820e-02  1.48424811e-01
  4.45921316e-02  4.59706176e-02  2.87914800e-02  3.14813682e-02
  5.52793145e-02 -1.63156279e-01  2.24600277e-02 -3.70245634e-02
 -8.33575866e-02 -5.37512527e-02  5.51831669e-02  4.71899720e-03
 -6.71940087e-02  1.21679370e-01  2.37555942e-02 -7.76325238e-03
 -1.08740523e-01  3.47174069e-03  7.68887129e-02  2.88556109e-02
  4.40175292e-02 -4.29587532e-02 -3.39188137e-02 -4.44564858e-02
  3.96064182e-02 -4.36772695e-03 -4.46743460e-01 -7.82229742e-01
 -1.08257866e-01 -2.90600055e-01  6.68204635e-01  4.95936585e-01
  5.23065334e-01  5.90936521e-01 -1.33518550e-01  4.51607333e-02
 -5.37238711e-01 -3.73823224e-01  1.30576881e-02  2.77731823e-01
  7.23973388e-02 -6.98119455e-02 -5.74344452e-01 -7.46604757e-01
  3.11200144e-01  0.00000000e+00]",0.7081380089281828,0.2688373898189567,"[-2.55794207e-04 -1.40925535e-03  2.72467517e-04 -2.12604633e-04
 -4.23761210e-05 -1.49960315e-04]",-5.505858288148431,0.004062899945095626,0.811595312436057,-0.03986314467179255,"[-0.14170769 -0.12256462 -0.0839731  -0.04125967  0.00493365  0.05180766
  0.09395626  0.13509039  0.1697485   0.19898493  0.20497532  0.16316535
  0.06855623 -0.09718511 -0.29291282 -0.36768852 -0.27701497 -0.21995205
 -0.22068107 -0.10180322  0.44346623  1.16866193  1.80916704  1.45264356
  0.01060836]",[ 0.00034393  0.00030268  0.00013581 -0.00140365 -0.0002018  -0.00081434],"[ 0.01096286 -0.00419157 -0.00461739  0.00488932 -0.00285909  0.00584228
  0.00100426  0.00128843  0.00203234 -0.0019925   0.00156953  0.00171252
 -0.00244813  0.00280236  0.00123045  0.00061925  0.00035344 -0.00071189
 -0.00046798 -0.00051498]",0.08383261880651675,"[ 0.01096286 -0.00419157 -0.00461739  0.00488932 -0.00285909  0.00584228
  0.00100426  0.00128843  0.00203234 -0.0019925   0.00156953  0.00171252
 -0.00244813  0.00280236  0.00123045  0.00061925  0.00035344 -0.00071189
 -0.00046798 -0.00051498]"
ADM,"[ 0.03638978  0.11303657  0.07419171 -0.03900225  0.1172379  -0.07017657
  0.02122201  0.08585864  0.0903752  -0.06599215 -0.03526156 -0.01935469
  0.01930423  0.12899824  0.13799717  0.13917303  0.15376555  0.05910134
  0.01112678  0.01622246  0.06709316  0.1324716   0.02712178  0.0873996
 -0.02604384  0.10868907 -0.05042584  0.04854131 -0.08267232 -0.12274469
 -0.19956389  0.09084016  0.06837675 -0.16666557 -0.52422246 -0.56492931
  0.51360245  0.8841832   0.24053259 -0.4755407  -0.84761815 -0.5131479
  0.96169972  0.92460426 -0.13258715 -0.69011418 -0.2263761   0.57216877
  0.90811396  0.43364415 -0.76447903  0.08882089  1.00664082  0.        ]",0.6103876484813264,0.36082176343668115,"[ 2.07320718e-06 -1.23322937e-04  9.98773831e-06  3.76826830e-05
 -3.68110088e-05 -1.59910706e-05]",-6.537934598162174,0.0014474750313541408,0.8137132660283223,-0.03857248367635226,"[-0.1403888  -0.12220735 -0.07954984 -0.04292428  0.00340569  0.04957196
  0.09564039  0.13055413  0.16722538  0.19641289  0.20398521  0.17888711
  0.07470736 -0.08536237 -0.27488209 -0.35739641 -0.28137896 -0.22276535
 -0.19977164 -0.09824233  0.44440714  1.19039418  1.82291279  1.47340782
  0.00241188]","[ 3.93246282e-04  4.45401573e-06 -6.88314021e-05 -1.88543322e-03
  1.10759393e-04 -7.18654631e-04]","[ 0.01038971 -0.00449105 -0.00401803  0.00671055  0.00045694  0.00489436
 -0.00184622 -0.00263385 -0.00159911  0.00126315  0.00379956  0.00279418
 -0.00291839  0.00231926  0.00189305  0.00272267  0.00176633 -0.00186195
  0.00193477  0.0011858 ]",0.08426499168182443,"[ 0.01038971 -0.00449105 -0.00401803  0.00671055  0.00045694  0.00489436
 -0.00184622 -0.00263385 -0.00159911  0.00126315  0.00379956  0.00279418
 -0.00291839  0.00231926  0.00189305  0.00272267  0.00176633 -0.00186195
  0.00193477  0.0011858 ]"
