,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.29328954 -0.1446703  -0.34000375  0.08641374  0.15944936  0.04686818
  0.20052093 -0.12654889  0.1826379   0.1003668  -0.19733433  0.05684346
  0.21838004 -0.06116951 -0.07170279  0.01004725 -0.1665488  -0.0362363
  0.0283728   0.26932059  0.05736017 -0.08115313 -0.09604933 -0.28041107
 -0.2546904   0.20813437  0.031668   -0.05637317 -0.09553643  0.03498132
 -0.09449177  0.21771001 -0.00452678 -0.59258366 -1.07571033  0.80439427
 -1.39890103  2.03015902  0.19181568  0.16075162  1.86865227 -1.27603543
  0.80852622 -0.57935349 -0.56720777  0.61056937  0.04080858 -0.14142586
  1.32288006 -1.89206571  1.02784488 -2.92237208 -0.93911432  0.        ]",-0.3231661587327609,1.2908464356955387,[ 0.00136058 -0.00055258  0.00032415  0.00064366 -0.00036196 -0.00017448],-4.470923568317738,0.011436748352917183,0.8358260686630369,-0.04092182464592021,"[-0.12814251 -0.097066   -0.0624019  -0.02626122  0.01752744  0.04962318
  0.1035791   0.13521306  0.15190054  0.1680481   0.14440411  0.04557089
 -0.09301106 -0.24978818 -0.31768765 -0.23575134 -0.17313909 -0.11895761
 -0.03484579  0.38299504  0.84692206  1.14059562  0.84470115 -0.10950618
 -0.00618405]","[-1.33601278e-04 -2.44186737e-04 -5.65733306e-04  6.72010300e-05
  2.05661102e-04  7.26117708e-04]","[ 0.00760263 -0.0083644  -0.00083671  0.00186109  0.00152686  0.00496215
  0.00094246  0.00460774 -0.00488693  0.00262179 -0.00105318 -0.00134909
  0.00199622  0.00176404 -0.00214438  0.00314245 -0.00478206  0.00353832
 -0.00601612 -0.00382071]",0.08427936385771151,"[ 0.00760263 -0.0083644  -0.00083671  0.00186109  0.00152686  0.00496215
  0.00094246  0.00460774 -0.00488693  0.00262179 -0.00105318 -0.00134909
  0.00199622  0.00176404 -0.00214438  0.00314245 -0.00478206  0.00353832
 -0.00601612 -0.00382071]"
AAL,"[ 0.03684532 -0.11863039  0.10648271  0.05316861  0.13315534 -0.36673462
 -0.06920817  0.05133099  0.07933736 -0.15128728 -0.1293102  -0.30759565
 -0.017287   -0.08316459 -0.08203144  0.04323045 -0.41791862  0.2507817
  0.04652847  0.2185505   0.106235   -0.02608003  0.21219453  0.20240718
 -0.14127243 -0.37806754  0.03972865  0.12418439 -0.14717211 -0.09544766
 -0.02268684 -0.11640105 -0.05268709  0.77495657  1.41735164 -1.54143422
  2.16128622 -2.24962826  0.0910793  -0.75556416 -0.9354878  -0.36502805
  0.10826386 -1.28102248 -0.20397086 -0.59096602 -1.24157064  0.52416746
 -0.15206014 -0.54189472  0.90176891 -1.73005332  0.8488362   0.        ]",0.7042262125674179,0.26534052290736354,[ 0.00052311  0.00024899  0.00038768 -0.0002523   0.00036177  0.00025181],-5.796565047588099,0.003037972133223556,0.830618587075131,-0.04056077642154638,"[-0.11853176 -0.09731394 -0.06325828 -0.036683    0.00816123  0.05450008
  0.0991687   0.12665061  0.15321037  0.15287895  0.13284718  0.04501408
 -0.09472086 -0.24597415 -0.33518996 -0.21327532 -0.16783865 -0.12154562
 -0.02941306  0.39173067  0.9072492   1.25574314  0.88731543 -0.15921236
 -0.00226958]",[ 0.00028262 -0.00045992 -0.00079965  0.00020548 -0.00074005  0.00055522],"[ 1.17799979e-02 -1.16585220e-03 -7.59562355e-03  1.10799961e-02
 -1.13355981e-02  3.35954460e-03 -2.17968161e-03 -2.17244308e-03
 -1.20039165e-03  6.30215827e-04 -2.93368979e-03  1.89314929e-04
 -1.34314656e-03 -1.28002121e-03  4.52099282e-06 -1.27313944e-03
 -1.71516932e-03  3.89742685e-03 -1.86198200e-03  1.00693488e-03]",0.0848397640162453,"[ 1.17799979e-02 -1.16585220e-03 -7.59562355e-03  1.10799961e-02
 -1.13355981e-02  3.35954460e-03 -2.17968161e-03 -2.17244308e-03
 -1.20039165e-03  6.30215827e-04 -2.93368979e-03  1.89314929e-04
 -1.34314656e-03 -1.28002121e-03  4.52099282e-06 -1.27313944e-03
 -1.71516932e-03  3.89742685e-03 -1.86198200e-03  1.00693488e-03]"
AAP,"[ 0.14789592 -0.15020559  0.03968519  0.23632728  0.51842407 -0.19616654
  0.06273502  0.0870464   0.32164799 -0.01200386 -0.33089424 -0.44353001
 -0.23558261  0.04650039 -0.07037187 -0.01301821 -0.52735383  0.42651533
 -0.1220828   0.12237111  0.10759973 -0.13786554  0.17763154  0.05921833
 -0.34721699 -0.41219822 -0.00343693  0.23103454  0.02067067 -0.32885949
 -0.1840005  -0.2680569  -0.03835149  0.96115097  0.94380981 -0.24947466
  1.96021403 -1.6140513   1.78412557 -2.28156655  0.51317413 -2.08800972
 -0.71120756 -0.87553746 -1.50371795  0.46300497 -1.12863811  0.7301381
  0.3312104  -0.12295186  1.11103293 -0.92331116  1.70835688  0.        ]",0.6368696964228212,0.33164859375980654,"[-1.79350302e-04  9.72961729e-04  7.20849094e-05 -4.02775130e-04
  4.91240919e-04  4.02712971e-04]",-5.206372221998831,0.0054815234107189175,0.8328736346651167,-0.04090501318247563,"[-0.11995368 -0.09304585 -0.05388959 -0.03173859  0.01181574  0.0551517
  0.10732925  0.13175101  0.14662385  0.14771641  0.12273843  0.05242829
 -0.0919654  -0.24946283 -0.34189255 -0.19927176 -0.18499046 -0.13503819
 -0.02865343  0.37427674  0.89928667  1.2226982   0.83976936 -0.16477615
 -0.00548983]","[ 5.77216940e-04  3.30197095e-05 -1.29074627e-03 -2.05690775e-04
 -1.09243775e-03  6.06734039e-04]","[ 1.24406089e-02 -2.41246899e-03 -3.89729881e-03  1.05668385e-02
 -9.43676457e-03  8.39393405e-03 -6.46079465e-03  1.30607320e-03
 -6.15794692e-03 -1.89123865e-03 -1.50352301e-03 -3.39860007e-03
  1.42505206e-03 -1.21820575e-03  4.78641689e-04  1.02640008e-04
 -1.58058335e-04  4.23475735e-03  2.97893129e-05  3.92345852e-03]",0.08480796027383108,"[ 1.24406089e-02 -2.41246899e-03 -3.89729881e-03  1.05668385e-02
 -9.43676457e-03  8.39393405e-03 -6.46079465e-03  1.30607320e-03
 -6.15794692e-03 -1.89123865e-03 -1.50352301e-03 -3.39860007e-03
  1.42505206e-03 -1.21820575e-03  4.78641689e-04  1.02640008e-04
 -1.58058335e-04  4.23475735e-03  2.97893129e-05  3.92345852e-03]"
AAPL,"[-1.75121578e-02 -1.03694822e-01 -3.91152156e-01  2.11403734e-01
  4.24092323e-01  3.79474634e-02  1.98009526e-01  2.84719864e-03
  5.68237704e-02 -1.19930862e-01 -3.48446437e-01 -1.51483227e-01
  2.33456438e-01  1.05514037e-01 -2.39410056e-02  7.67942666e-02
  2.44434215e-01 -2.21935065e-02 -9.00244995e-02  3.01531477e-01
 -1.90623345e-01 -2.67957282e-01  2.81632806e-01 -5.01762417e-01
  1.21072595e-01  1.95753663e-01 -2.00353901e-01  4.51299773e-02
  2.33726348e-02  1.20200978e-01  1.85841315e-01  1.95240085e-01
  1.17904117e-01  2.58286196e-01 -7.98350506e-01  1.45226002e+00
 -1.00929174e+00  2.55034861e+00  5.27811426e-01  9.93123639e-01
  2.51999301e+00 -1.26029159e+00  2.38192710e+00 -2.11428912e+00
  9.70396504e-01 -1.91847360e+00 -3.22557895e-01 -3.54835583e-01
 -6.59851827e-01  5.47072273e-01  1.28838415e+00 -1.76389728e+00
  3.74249189e+00  0.00000000e+00]",-0.11189872477004284,1.0927257581823089,"[-8.73591110e-04  3.13398767e-04  5.92178134e-05 -3.92275420e-04
  4.70145570e-04  5.68113336e-04]",-4.945899892392081,0.0071125112885251866,0.8295147774637099,-0.04039709114485471,"[-0.12925887 -0.09429452 -0.05598924 -0.02610386  0.01659176  0.05330145
  0.09887041  0.12673943  0.14568075  0.15915591  0.14433024  0.05373757
 -0.08947428 -0.2452444  -0.28548646 -0.2344134  -0.18091091 -0.11709308
 -0.06351823  0.34963336  0.91358252  1.07980764  0.93010336 -0.10552673
 -0.0195159 ]","[ 2.57794900e-04  2.03470435e-05 -2.83397811e-04  7.93249440e-04
  1.98844084e-04  9.25911629e-04]","[ 0.00996738 -0.00766661  0.00093097  0.00285195  0.00302999  0.00583159
  0.00316189  0.00646592 -0.00487421  0.00686708 -0.0052464   0.00281937
 -0.0045627   0.0001544  -0.00283573 -0.00241147  0.00129927  0.00394119
 -0.00235167  0.00863487]",0.0833678826476584,"[ 0.00996738 -0.00766661  0.00093097  0.00285195  0.00302999  0.00583159
  0.00316189  0.00646592 -0.00487421  0.00686708 -0.0052464   0.00281937
 -0.0045627   0.0001544  -0.00283573 -0.00241147  0.00129927  0.00394119
 -0.00235167  0.00863487]"
ABBV,"[ 0.1957569  -0.09545038 -0.27625637  0.11270701  0.23078738  0.12107573
  0.11702263 -0.03574337  0.20888531  0.07244532 -0.24215531 -0.04079715
  0.1180368   0.01503071  0.01087939 -0.08919764 -0.12050029 -0.01644848
 -0.03354578  0.18271766  0.01748907 -0.12805675  0.01566297 -0.27467984
 -0.13841364  0.14665558 -0.0368772  -0.01954426  0.02290101 -0.07038643
 -0.08745885  0.12704822 -0.03063913 -0.39904279 -0.99317193  1.16253987
 -1.23795026  1.7594099   0.7187208  -0.29215167  1.67472334 -1.21999001
  0.17864703  0.03941357 -0.63102062  0.6622334   0.41211959 -0.23599527
  0.98731523 -0.81915065  0.87538493 -1.83065282  0.77511618  0.        ]",-0.2833226964174278,1.262426874941244,[-0.00163421  0.00170909 -0.00112125  0.00034025 -0.00021803  0.00017435],-4.318439410899676,0.013320655399686979,0.833845523176677,-0.04042059319183978,"[-0.12679907 -0.09641644 -0.06068356 -0.024031    0.01469195  0.05244462
  0.10441327  0.1346372   0.15012295  0.16363118  0.13954506  0.04964321
 -0.08767332 -0.25625577 -0.31348342 -0.23403797 -0.17890252 -0.12886794
 -0.03889155  0.37371974  0.86801651  1.14070565  0.8743794  -0.11345774
 -0.00970814]","[-1.72079393e-05  5.54442621e-05 -7.96339671e-04  1.05873646e-04
  2.21631710e-05  6.34265914e-04]","[ 0.00817162 -0.00814072  0.00012986  0.00229871  0.00078318  0.00629295
 -0.00038849  0.00403305 -0.0046507   0.00083333  0.00080807 -0.0013381
  0.00205131  0.00273828 -0.0023528   0.00212434 -0.00178107  0.00305383
 -0.00301961  0.00110767]",0.0842645248615227,"[ 0.00817162 -0.00814072  0.00012986  0.00229871  0.00078318  0.00629295
 -0.00038849  0.00403305 -0.0046507   0.00083333  0.00080807 -0.0013381
  0.00205131  0.00273828 -0.0023528   0.00212434 -0.00178107  0.00305383
 -0.00301961  0.00110767]"
ABT,"[ 2.04119906e-01 -2.64468241e-02 -3.22205573e-01  9.43625378e-03
 -1.11094707e-01  3.77664103e-01  7.00978282e-02 -2.50752447e-01
  1.20769793e-01  6.22934935e-02 -8.21829756e-02  2.21028147e-01
  2.27218189e-01  4.21477466e-02  1.08718015e-01 -9.57466053e-04
  2.94906776e-01 -3.45821709e-01  1.28611123e-01  1.42188892e-02
 -1.29244908e-01 -9.26488895e-02 -1.39976399e-01 -5.46867891e-01
 -2.21088865e-02  5.63637181e-01 -2.67225765e-02 -9.04058462e-02
  1.45925506e-02  7.45185160e-02  4.38329230e-02  2.98302046e-01
  6.02271604e-02 -1.40415669e+00 -2.10020186e+00  1.44030467e+00
 -3.42314375e+00  3.43716572e+00 -1.03855871e+00  1.56602141e+00
  1.75601265e+00 -3.41928620e-01  6.88037134e-01  3.24008101e-01
 -4.79015962e-01  1.17800760e+00  1.59793948e-01  4.48240303e-01
  9.51467494e-01 -5.32104201e-01  8.48499105e-01 -1.50078981e+00
 -8.64852680e-02  0.00000000e+00]",-0.8086693869427051,1.7703006073464358,"[ 4.03108096e-04 -8.92702438e-04  4.13673006e-04 -1.14493662e-04
  5.24279810e-05 -4.19532888e-05]",-4.963864646677545,0.006985877647708228,0.8340153464627075,-0.03978580347963834,"[-0.12783686 -0.09895664 -0.06900617 -0.01765914  0.01403851  0.04706624
  0.10203338  0.13415835  0.15559529  0.1740357   0.14480556  0.05072764
 -0.08350933 -0.25067287 -0.28405917 -0.26048385 -0.16486403 -0.14712741
 -0.05842675  0.37894592  0.84186225  1.07418866  0.89349694 -0.07530745
 -0.01071917]","[-1.91168711e-04  1.07068100e-05 -5.46823455e-04  5.01710322e-04
  5.52745048e-04  8.95559315e-04]","[ 0.00507254 -0.01152822  0.00090636 -0.00339404  0.00602097  0.00177965
  0.0050746   0.0043408  -0.00276422  0.0025746   0.00124188 -0.00107239
  0.00355246  0.00224987 -0.00050374  0.00230953 -0.00035358  0.00318865
 -0.0020592  -0.00144245]",0.08398899004733694,"[ 0.00507254 -0.01152822  0.00090636 -0.00339404  0.00602097  0.00177965
  0.0050746   0.0043408  -0.00276422  0.0025746   0.00124188 -0.00107239
  0.00355246  0.00224987 -0.00050374  0.00230953 -0.00035358  0.00318865
 -0.0020592  -0.00144245]"
ACN,"[ 1.39181129e-01 -1.19842986e-01  1.47147250e-02 -1.87766375e-02
  7.20758059e-04 -2.18848682e-01  1.07425400e-01 -1.05212706e-01
 -1.28863643e-04 -4.03858099e-02 -1.17451850e-02 -2.00742654e-02
  2.27903608e-02 -1.18848348e-01 -1.81382359e-01  2.22913139e-01
 -1.98949675e-01  1.41353436e-01  4.80604112e-02  1.10901305e-01
  8.31426698e-02  3.10423082e-02 -3.30386023e-02  4.15448187e-02
 -2.57435949e-01 -1.39515096e-01  1.01664554e-01  8.40217251e-02
 -1.79304577e-01  4.72234594e-02  2.01328899e-02 -3.15344741e-02
  2.90703974e-02  2.48858093e-01  7.76039883e-01 -1.10995186e+00
  1.08190106e+00 -8.09051938e-01 -5.60241558e-01  2.03063670e-01
  4.50166418e-02 -5.26767668e-01  1.08852730e+00 -1.62957410e+00
 -1.68120677e-01 -1.98235295e-02 -1.31448570e+00  8.19577950e-01
  6.22178127e-01 -1.39465374e+00  8.85961548e-01 -1.24849223e+00
 -1.61863711e+00  0.00000000e+00]",0.5211640772333437,0.4507277668722265,[0.00087241 0.00044974 0.00049812 0.00075244 0.00013695 0.00084427],-4.786896074425773,0.00833829871501583,0.832696667929566,-0.040619895226853414,"[-1.20512138e-01 -9.91088862e-02 -6.63898249e-02 -3.30425050e-02
  1.42230701e-02  5.02211650e-02  9.69258112e-02  1.30212213e-01
  1.57916657e-01  1.64477124e-01  1.34929975e-01  4.32802088e-02
 -1.01131270e-01 -2.33979868e-01 -3.20662603e-01 -2.22286440e-01
 -1.69040820e-01 -1.34606790e-01 -3.41312257e-02  4.04847208e-01
  8.62099191e-01  1.21902787e+00  8.53575756e-01 -1.40032837e-01
 -7.02040685e-04]",[ 0.00021547 -0.00053022 -0.00053319  0.00026723 -0.00055991  0.00082769],"[ 1.01751285e-02 -3.11128777e-03 -6.36751561e-03  8.24554367e-03
 -7.04953850e-03  1.93424051e-03  6.88753722e-04  4.32486010e-04
 -1.98997198e-03  3.45076030e-03 -4.08807410e-03 -2.20463637e-06
  2.95940000e-04 -1.44559703e-03  7.50491296e-04  1.08298747e-03
 -3.82456951e-03  3.76059713e-03 -6.41998882e-04 -5.78623691e-03]",0.08495489262771413,"[ 1.01751285e-02 -3.11128777e-03 -6.36751561e-03  8.24554367e-03
 -7.04953850e-03  1.93424051e-03  6.88753722e-04  4.32486010e-04
 -1.98997198e-03  3.45076030e-03 -4.08807410e-03 -2.20463637e-06
  2.95940000e-04 -1.44559703e-03  7.50491296e-04  1.08298747e-03
 -3.82456951e-03  3.76059713e-03 -6.41998882e-04 -5.78623691e-03]"
ADBE,"[ 0.04872932  0.00532708 -0.24627238 -0.11343308 -0.20864353  0.18834775
  0.08239838 -0.16903567 -0.11816137 -0.06946952  0.00452708  0.27653806
  0.25179357 -0.02545451  0.01558805  0.166359    0.43398636 -0.27635431
  0.07167304  0.02180951 -0.14290974 -0.07121206 -0.00633748 -0.47888972
  0.11468893  0.37530826 -0.0515693  -0.03517681  0.01676027  0.18841316
  0.23301886  0.27105813  0.05301306 -0.80621616 -1.05854823  0.70176688
 -2.11368937  2.57629083 -1.59063812  2.39134484  1.29670956  0.13650388
  2.06887946 -0.81726898  0.57818679  0.15763592  0.01237414  0.1617132
  0.86283895 -0.56787017  0.75010064 -0.2671888   0.55596554  0.        ]",-0.34626165126516306,1.3248434438150203,[-0.00127035 -0.00032497 -0.00064899  0.00046133 -0.00049515 -0.00010891],-4.619577338387093,0.009856961340051856,0.8308599093836903,-0.03941897569747497,"[-0.12621634 -0.10180332 -0.07128744 -0.02266171  0.01435921  0.0494624
  0.09373911  0.12918729  0.15826722  0.17579191  0.14547837  0.04699348
 -0.08973399 -0.23903508 -0.274455   -0.25500282 -0.1682168  -0.14553447
 -0.06048939  0.38507037  0.86600624  1.08981493  0.9264114  -0.08993876
 -0.01182314]","[ 1.00749869e-05 -4.80658499e-05 -3.01044524e-04  8.96942720e-04
  3.95181267e-04  8.33967672e-04]","[ 6.75231470e-03 -8.60166865e-03 -1.29222211e-03 -5.37326348e-05
  3.28618522e-03 -1.45755296e-04  7.21727005e-03  3.50164936e-03
 -1.06089557e-03  6.42361838e-03 -2.05507209e-03  1.83002634e-03
  8.80229758e-04  1.94236453e-03 -1.17829924e-03  1.98176104e-03
 -1.18874398e-03  2.83203062e-03  1.71534650e-03 -1.53855130e-05]",0.08425569788479846,"[ 6.75231470e-03 -8.60166865e-03 -1.29222211e-03 -5.37326348e-05
  3.28618522e-03 -1.45755296e-04  7.21727005e-03  3.50164936e-03
 -1.06089557e-03  6.42361838e-03 -2.05507209e-03  1.83002634e-03
  8.80229758e-04  1.94236453e-03 -1.17829924e-03  1.98176104e-03
 -1.18874398e-03  2.83203062e-03  1.71534650e-03 -1.53855130e-05]"
ADI,"[ 0.0708077  -0.09978109  0.12901548  0.08519694  0.28160282 -0.2097993
  0.03579756  0.07812846  0.14587364 -0.0362848  -0.16678233 -0.27901222
 -0.21626028 -0.01857524 -0.11039669  0.05875668 -0.39027335  0.34558235
 -0.09916154  0.03942159  0.11874359 -0.05065179  0.12883002  0.15371152
 -0.25455951 -0.41313779  0.02984957  0.18694131 -0.01490125 -0.2222203
 -0.0884943  -0.25722034 -0.04822644  0.89266939  1.25212482 -0.69121999
  2.17571486 -1.9563438   1.03054826 -1.56018027 -0.17414177 -1.17185043
 -0.31185872 -0.83143081 -0.84822146  0.32886145 -0.94412791  0.68167444
  0.47430585 -0.33903447  0.83385741  0.0458844   0.67511178  0.        ]",0.6265065319748481,0.3411635493450052,[-0.00066334  0.00028955 -0.00012036 -0.00020371  0.00018072  0.00020952],-5.001199029301169,0.006729872844744988,0.8313082436195095,-0.04040220040777647,"[-0.11806091 -0.09653418 -0.05959433 -0.03222732  0.01132124  0.05532402
  0.10154747  0.13101229  0.15236774  0.15373559  0.12355737  0.04901923
 -0.09543877 -0.24445383 -0.33305094 -0.2058877  -0.18282231 -0.143229
 -0.02821177  0.39023663  0.89185938  1.24582631  0.86164886 -0.16403789
 -0.00365786]","[ 4.84455550e-04 -9.13650366e-05 -1.09929918e-03 -6.40117154e-06
 -1.10987055e-03  5.99347021e-04]","[ 0.01217793 -0.00163353 -0.00522054  0.0111137  -0.01046288  0.00607416
 -0.00444127 -0.00030782 -0.00346064 -0.00064899 -0.00150823 -0.00154693
  0.00105761 -0.00050729  0.00043688  0.00046749 -0.00091929  0.00353992
  0.00283937  0.00101313]",0.08517231031209095,"[ 0.01217793 -0.00163353 -0.00522054  0.0111137  -0.01046288  0.00607416
 -0.00444127 -0.00030782 -0.00346064 -0.00064899 -0.00150823 -0.00154693
  0.00105761 -0.00050729  0.00043688  0.00046749 -0.00091929  0.00353992
  0.00283937  0.00101313]"
ADM,"[-0.02965429 -0.011465    0.03406251 -0.04666658 -0.06809321 -0.29449798
  0.08970979  0.03203798 -0.1736857   0.04155459  0.15966392  0.10298944
  0.08479137 -0.10829649 -0.15013704  0.11900506 -0.10701371  0.0899194
  0.0026653   0.12274212  0.09399836  0.12708018 -0.114652    0.28649328
 -0.04295564 -0.14398226  0.07793096 -0.07937849 -0.15315513  0.19567791
 -0.01631379  0.05121057  0.01512941  0.31053239  0.81367299 -0.91410081
  1.19379391 -0.94188832 -0.18106122  0.0321486  -0.59528581  0.44584694
  0.61713827 -0.86979953  0.83688107 -1.26901342 -0.14490019 -0.69945991
 -0.44563591 -1.05729423 -0.84084211 -0.52336647 -2.51191575  0.        ]",0.3860833285277634,0.5745186654428653,[-0.00103208  0.00093792 -0.00017581 -0.00013241  0.00036401  0.00063222],-4.36049769938079,0.01277202943628574,0.8292682133260743,-0.039537720055562255,"[-0.1201628  -0.09985351 -0.0680461  -0.03503413  0.01357807  0.05434801
  0.09089182  0.13353242  0.16449121  0.16817533  0.13798022  0.0439654
 -0.09933644 -0.24112999 -0.3150215  -0.22568086 -0.17325925 -0.13433883
 -0.03085542  0.42076359  0.84591147  1.27634247  0.90654769 -0.13875326
 -0.00172376]",[-0.00013607 -0.00044105 -0.00020656  0.00014836 -0.00040665  0.00080224],"[ 0.0102832  -0.00307576 -0.00582136  0.00862851 -0.00742405  0.00275135
  0.0002898  -0.00137414  0.00084689  0.00214912 -0.00188482  0.00290294
 -0.00315686  0.00142677 -0.00345176 -0.00201325 -0.00323362 -0.00120503
  0.00111475 -0.00786202]",0.08511740836337256,"[ 0.0102832  -0.00307576 -0.00582136  0.00862851 -0.00742405  0.00275135
  0.0002898  -0.00137414  0.00084689  0.00214912 -0.00188482  0.00290294
 -0.00315686  0.00142677 -0.00345176 -0.00201325 -0.00323362 -0.00120503
  0.00111475 -0.00786202]"
