,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.05670106  0.18308548  0.02125131  0.09718191 -0.15115522  0.25402267
  0.02032596  0.00782388 -0.21355766  0.1983117  -0.07573216  0.17031231
 -0.07522579 -0.16413896  0.23899169  0.16776751  0.00650099  0.03020025
  0.06626041  0.00490627 -0.14757267  0.1432899   0.02993986 -0.30338645
  0.14322084 -0.08980634 -0.25944051  0.00999503 -0.26517228  0.19830311
 -0.11798027 -0.07882384  0.11868369 -0.67732056 -1.17485708 -1.27116974
  1.12228456  1.81639332  0.64982317 -0.15101133 -1.4160633  -0.18743705
  0.80684968  0.49273915 -1.11524165 -1.69848974  0.261036    1.47377379
  1.15961081 -0.28837994 -1.3812827   0.61921582  1.83869056  0.        ]",0.2409270867655661,0.7123253375675993,[ 0.00086724  0.00030299 -0.00021452 -0.00014531  0.00016209 -0.00027937],-5.6006350288375,0.0036955162118312824,0.8177701207706171,-0.03491696825805937,"[-0.12061686 -0.09399055 -0.06692992 -0.01546668  0.01603049  0.05961261
  0.09452978  0.15019383  0.16878507  0.19196466  0.16190408  0.09225726
 -0.02029386 -0.19899494 -0.32998573 -0.29227151 -0.20337542 -0.17559184
 -0.13877444  0.22750425  0.82929057  1.24584298  1.39220588 -0.06126183
 -0.02027333]","[ 1.29846087e-03 -1.56508384e-03  1.59544343e-05 -4.70649341e-04
  5.45545373e-04 -4.79238864e-05]","[ 0.00502844 -0.01067763 -0.007918    0.00974363  0.00078663  0.00321589
 -0.00044543 -0.00451322 -0.00070188  0.00190218  0.00283305 -0.00104001
 -0.00485833  0.00328342  0.0024326   0.00155989 -0.00091939 -0.00126233
  0.00434855  0.00488301]",0.08607040925365125,"[ 0.00502844 -0.01067763 -0.007918    0.00974363  0.00078663  0.00321589
 -0.00044543 -0.00451322 -0.00070188  0.00190218  0.00283305 -0.00104001
 -0.00485833  0.00328342  0.0024326   0.00155989 -0.00091939 -0.00126233
  0.00434855  0.00488301]"
AAL,"[ 3.45224376e-01 -2.87122526e-02 -2.44083759e-01 -1.62063555e-01
  3.67845085e-01 -2.30416189e-01 -2.53384215e-01 -3.06549945e-01
  5.54374358e-01 -3.60553911e-03 -1.77627713e-01 -1.02985727e-02
  4.29551487e-01  7.71852193e-03 -3.74974021e-02 -5.82955155e-01
 -3.17053191e-02  1.62469516e-01 -3.53519909e-01 -1.47085676e-01
 -6.73085331e-02 -1.63476705e-01 -2.12633530e-01  5.80089876e-01
  7.50335948e-02  5.73582163e-03  3.85761530e-02  1.37358590e-01
  5.50358712e-01  1.90290150e-01 -1.28646409e-01  1.42030038e-01
 -2.98628498e-01  6.35944453e-01  2.99983343e+00  4.10534093e+00
 -2.30084869e+00 -3.26670638e+00 -3.21313705e+00 -1.09729327e+00
  2.50068806e+00  7.24820541e-01 -3.92579824e-01 -7.35173045e-01
  8.50017609e-01  8.49444803e-01 -1.63615559e-01 -7.00345548e-02
  1.08635622e-01  8.76061755e-02 -7.61221468e-01 -1.14325185e+00
  2.00847944e+00  0.00000000e+00]",-0.9100644886842044,1.8647898430603176,"[-1.72857934e-03 -9.75808480e-05 -3.28035824e-04  2.22469458e-04
 -4.22258707e-04  5.56496740e-05]",-5.275736257311253,0.005114189962044889,0.8257571862816214,-0.036643572802267065,"[-0.12704548 -0.10023713 -0.0538536  -0.02863726  0.00809251  0.04999644
  0.11912283  0.14135624  0.16392549  0.1814249   0.18657163  0.10076047
 -0.03608232 -0.25447806 -0.33551627 -0.28324593 -0.24071313 -0.20064812
 -0.12984206  0.1844367   0.78999481  1.44124507  1.38116938 -0.04855924
 -0.0024634 ]","[ 1.65448413e-03  3.98323620e-04 -7.35544446e-05 -4.26372735e-04
  1.38372843e-03 -7.97875529e-04]","[ 9.17595750e-03  1.30762606e-03  6.81032099e-03 -1.78570012e-05
 -1.32881896e-02 -7.85323793e-03 -3.42535861e-03  7.15408216e-03
  2.28283258e-03 -2.30000023e-03  3.71525238e-04  4.65071858e-03
  7.42591199e-04  3.30446906e-03 -1.44562272e-03 -2.15588048e-03
  3.48369795e-04 -4.77100205e-04  2.65197895e-04  4.14052703e-03]",0.08620468111574721,"[ 9.17595750e-03  1.30762606e-03  6.81032099e-03 -1.78570012e-05
 -1.32881896e-02 -7.85323793e-03 -3.42535861e-03  7.15408216e-03
  2.28283258e-03 -2.30000023e-03  3.71525238e-04  4.65071858e-03
  7.42591199e-04  3.30446906e-03 -1.44562272e-03 -2.15588048e-03
  3.48369795e-04 -4.77100205e-04  2.65197895e-04  4.14052703e-03]"
AAP,"[ 2.55360101e-01 -2.19327938e-01  1.79584152e-01  1.77893702e-01
  1.89265263e-01 -1.48213355e-01  6.97067517e-04  3.71679347e-03
  5.56831306e-02 -1.82026831e-01  8.88452937e-03  3.25876247e-02
  2.46243394e-01  4.75029162e-02 -2.11758640e-02  2.70962521e-02
  9.60090377e-02  7.64394911e-02 -1.52757325e-01  7.88886234e-02
 -1.29077328e-01  9.48431662e-02 -1.91664582e-01  3.75270215e-02
 -5.58445548e-02  3.98458204e-02 -2.25651401e-02 -7.57404727e-02
  1.34973719e-01  8.61826676e-02  1.65154919e-01  2.82838003e-02
 -1.53345544e-01  9.78066392e-02  7.25309798e-01  1.33181170e+00
 -6.36699422e-01 -1.51895200e+00 -1.37323150e+00 -7.63872944e-01
  1.87835213e+00  1.94447569e+00 -1.68997446e-01 -9.28504930e-01
 -1.11657896e+00  5.12367014e-02  1.09412063e+00  3.40196617e-01
 -9.47505064e-01 -7.74030204e-01  5.60622481e-01  7.72789003e-01
 -3.18880555e-01  0.00000000e+00]",0.0011927245237065133,0.9692516626958375,"[-1.69496922e-04  5.03625976e-04 -6.12896900e-04 -4.93067323e-04
 -6.97574881e-05 -7.16200120e-04]",-5.158784987960732,0.005748680159719404,0.8239714026970372,-0.038530900713790214,"[-0.11788087 -0.0925739  -0.05860902 -0.02690011  0.0147775   0.05938652
  0.10217979  0.13510472  0.17221154  0.18472713  0.17874102  0.10372634
 -0.03716382 -0.21046427 -0.32235155 -0.28621987 -0.22441595 -0.17139549
 -0.13812003  0.21563373  0.7904289   1.32289228  1.33935834 -0.04763946
 -0.00590257]",[ 0.00101489 -0.00052384 -0.00034587  0.00026564  0.00078829 -0.00060285],"[ 0.00729939 -0.00539097 -0.00088956  0.00462354 -0.0084168  -0.00269396
 -0.00228325  0.00498875  0.00553737 -0.00177961 -0.00040797 -0.00086089
 -0.00098288  0.00604745 -0.00082676 -0.00441343 -0.0021696   0.0034907
  0.00528884 -0.00216388]",0.08625060299707625,"[ 0.00729939 -0.00539097 -0.00088956  0.00462354 -0.0084168  -0.00269396
 -0.00228325  0.00498875  0.00553737 -0.00177961 -0.00040797 -0.00086089
 -0.00098288  0.00604745 -0.00082676 -0.00441343 -0.0021696   0.0034907
  0.00528884 -0.00216388]"
AAPL,"[ 0.30896405 -0.19522891  0.06679711  0.10826047  0.1814862  -0.10228655
 -0.29358593 -0.09908866  0.10924558 -0.12964454 -0.19181644  0.10710028
  0.50418617  0.00572639  0.21170687 -0.22156599  0.1747814   0.1854524
 -0.2209335  -0.01770605 -0.15771236 -0.02080932 -0.29556327  0.17600291
  0.15690727  0.13346907 -0.06964854  0.02776487  0.26852852  0.27542938
  0.19361158  0.11144667 -0.1483202   0.3915541   1.05464116  1.82055482
 -1.55878362 -2.68038861 -1.69692439 -0.69553768  2.93556049  2.73054537
 -0.53022527 -1.1191554  -1.71578091 -0.74673936  0.93136341  1.03337256
  0.0341563  -0.70942412 -1.20424366 -1.50187796  1.51163631  0.        ]",-0.2618854034821838,1.218242285657164,"[-8.41046779e-04  4.16704136e-04 -4.34729783e-04 -2.18893667e-04
  7.16825602e-05 -1.89895418e-05]",-5.303640710474529,0.004973453999800336,0.8250366208632034,-0.03826110402542657,"[-0.12037873 -0.09413346 -0.05871552 -0.02554651  0.00668191  0.05640271
  0.1047065   0.13702788  0.16366487  0.18702992  0.19091433  0.10104759
 -0.02245491 -0.22875076 -0.31624278 -0.27859019 -0.22895743 -0.17939314
 -0.14062678  0.19916312  0.77383291  1.3459187   1.39149024 -0.03802355
 -0.00949745]",[ 0.00141097 -0.00030125  0.00013823  0.00043828  0.00118096 -0.00055243],"[ 0.00834608 -0.00439523  0.0004835   0.00206167 -0.01147034 -0.00375367
 -0.0019766   0.00798966  0.00783144 -0.00301236 -0.00063366 -0.0023534
 -0.00325259  0.00597812  0.0007191  -0.00181678 -0.00190015 -0.00158542
 -0.00116673  0.00283037]",0.08597241215559645,"[ 0.00834608 -0.00439523  0.0004835   0.00206167 -0.01147034 -0.00375367
 -0.0019766   0.00798966  0.00783144 -0.00301236 -0.00063366 -0.0023534
 -0.00325259  0.00597812  0.0007191  -0.00181678 -0.00190015 -0.00158542
 -0.00116673  0.00283037]"
ABBV,"[-0.318918   -0.03654051 -0.02923607  0.07606449 -0.267033    0.16628645
 -0.0308986   0.14549007 -0.34969319 -0.04545752 -0.02848263 -0.0697681
 -0.09400315 -0.06586055  0.15653373  0.31522543  0.05865998 -0.06075311
  0.25427696  0.13893279  0.12925579 -0.1205049   0.02220955 -0.24905806
  0.09447488  0.10658583  0.10376123  0.0578764  -0.33841252 -0.04192316
  0.21756247 -0.01188554  0.23353113 -0.34801106 -1.70826998 -2.46266554
  0.99868485  1.29769889  2.10934674  1.02578757 -0.80181273  0.02855996
 -0.44551575 -0.24286078 -0.4230197  -0.0278684   0.18788909 -0.02914232
 -0.4334213  -0.37078481 -0.09275097 -1.65261045 -0.57954452  0.        ]",0.44858607979099396,0.5058296763156028,[ 0.00067046 -0.00020024 -0.00050894 -0.00042702  0.00020248 -0.00059093],-5.056089988411751,0.006370419293481826,0.8125593438298729,-0.03720868101903944,"[-1.21463700e-01 -9.42546182e-02 -6.99448088e-02 -1.80791882e-02
  1.46250934e-02  6.40600548e-02  8.98334895e-02  1.41296187e-01
  1.70622306e-01  1.81604953e-01  1.61569224e-01  9.87243256e-02
 -2.68917946e-02 -1.90830262e-01 -3.25244773e-01 -2.99257084e-01
 -1.86257024e-01 -1.56874647e-01 -1.05592296e-01  1.83333240e-01
  8.27248013e-01  1.26471096e+00  1.37937403e+00 -4.22442487e-02
  1.37778000e-03]",[ 0.00134817 -0.00183372 -0.00071792  0.00044753  0.00070104  0.00028204],"[ 0.0059257  -0.01230999 -0.01123435  0.0093064  -0.00061383  0.00743136
  0.00284414 -0.00319915 -0.0002515  -0.00151856  0.00103703  0.00113394
 -0.00025895  0.00279869 -0.00182395 -0.00297368 -0.00109585  0.00193313
 -0.00206432 -0.00199365]",0.0861387621247344,"[ 0.0059257  -0.01230999 -0.01123435  0.0093064  -0.00061383  0.00743136
  0.00284414 -0.00319915 -0.0002515  -0.00151856  0.00103703  0.00113394
 -0.00025895  0.00279869 -0.00182395 -0.00297368 -0.00109585  0.00193313
 -0.00206432 -0.00199365]"
ABT,"[ 0.16667091 -0.20247849 -0.05748538  0.08801184  0.27140165  0.06583812
 -0.06498094  0.03913072 -0.06574822 -0.15705307 -0.16301811 -0.03210837
  0.46708541 -0.12712911  0.08410274 -0.03275019  0.13658069  0.03444848
 -0.06848874 -0.0449695  -0.11744978 -0.01308183 -0.35651726  0.07265674
  0.01780676  0.10352572 -0.05149901  0.18391012  0.08899611  0.17647677
  0.35214709  0.12580059  0.06106914  0.42215332  0.60442266  0.85989885
 -1.6819363  -2.52885074 -0.32808275  0.92377988  2.55374271  2.07714511
 -1.926287   -2.13671449 -0.84276392 -0.0801098   1.32420746  0.85363367
 -0.45079794 -1.0701864  -0.66061644 -0.51360571  1.98326384  0.        ]",-0.23679159590639742,1.1851103979370645,"[-1.14219913e-03 -4.53945916e-05 -6.30433562e-04 -3.83049161e-04
 -4.48038740e-04 -8.44742393e-04]",-4.976515001713646,0.006898060445740836,0.8222089703213411,-0.038435412668045996,"[-0.12286424 -0.09432535 -0.05642415 -0.02070477  0.01286511  0.06079392
  0.09846202  0.13575028  0.16440197  0.18198972  0.18866398  0.09381565
 -0.0300641  -0.21499661 -0.31763606 -0.28943325 -0.21503628 -0.18322912
 -0.1360396   0.20250924  0.75828799  1.32299922  1.35901199 -0.04342471
 -0.00785597]",[ 0.00172717 -0.00071317 -0.00016948  0.00080529  0.00118847 -0.00011483],"[ 8.33954422e-03 -5.66772788e-03 -2.18848351e-03  1.70554330e-03
 -1.09677217e-02  2.59336609e-04  2.56175548e-03  6.48114131e-03
  5.88402716e-03 -6.59181592e-03 -3.40246153e-03  2.62830647e-04
 -1.25316111e-03  6.94893759e-03  5.59260549e-05 -3.29735801e-03
 -2.79117692e-03 -9.55561443e-05  1.67099433e-03  4.13385609e-03]",0.08613400627961221,"[ 8.33954422e-03 -5.66772788e-03 -2.18848351e-03  1.70554330e-03
 -1.09677217e-02  2.59336609e-04  2.56175548e-03  6.48114131e-03
  5.88402716e-03 -6.59181592e-03 -3.40246153e-03  2.62830647e-04
 -1.25316111e-03  6.94893759e-03  5.59260549e-05 -3.29735801e-03
 -2.79117692e-03 -9.55561443e-05  1.67099433e-03  4.13385609e-03]"
ACN,"[ 0.02323754 -0.03002159  0.24235003  0.01653487 -0.14639723  0.09760281
  0.02155213  0.19915826 -0.30023552  0.01330659  0.00711221  0.09547192
  0.01999842 -0.02879009  0.19925451  0.14023828  0.0916752  -0.06006369
  0.12186471 -0.047876   -0.08000111  0.23081474  0.00839461 -0.26282073
  0.02606253  0.06648666 -0.1816515  -0.08108814 -0.12492082  0.03677201
  0.18382558 -0.01210522  0.15318326 -0.26044225 -1.52599167 -1.99400399
  0.27320871  0.59597321  1.59964199  0.86990838  0.06197139  1.13684518
 -0.42049096 -0.07250228 -1.87835929 -1.77110241  0.16567005  0.4554581
  1.11652808  0.13695485 -0.40470963 -0.07206069  0.61133665  0.        ]",0.4129461762097822,0.5538080032804881,"[ 3.31585216e-04  8.48971852e-04 -4.08987065e-04 -4.92989953e-05
  1.50162307e-04 -8.15262708e-05]",-5.518877621089596,0.004010346545435414,0.8193586612667755,-0.03689379779512023,"[-0.11608229 -0.09638591 -0.06708453 -0.01995199  0.01574711  0.06559572
  0.09111231  0.14298668  0.17222331  0.18864504  0.1669849   0.09990244
 -0.02447688 -0.20079566 -0.32281504 -0.29797731 -0.19741317 -0.18076987
 -0.13343826  0.23774458  0.82381818  1.24678584  1.35880521 -0.04461334
 -0.016328  ]","[ 1.06577495e-03 -1.16933786e-03 -4.14593000e-04  2.50599718e-04
  7.03873872e-04  6.55989864e-05]","[ 0.00619079 -0.01174434 -0.00986609  0.00733246 -0.00261371  0.00587746
  0.00252914 -0.00073545  0.00302029 -0.00176359  0.00167887 -0.00295645
 -0.00508933  0.00300497 -0.00099367  0.0015361   0.00044801  0.00099556
  0.00230851  0.00138294]",0.08627231703214765,"[ 0.00619079 -0.01174434 -0.00986609  0.00733246 -0.00261371  0.00587746
  0.00252914 -0.00073545  0.00302029 -0.00176359  0.00167887 -0.00295645
 -0.00508933  0.00300497 -0.00099367  0.0015361   0.00044801  0.00099556
  0.00230851  0.00138294]"
ADBE,"[ 0.11814335  0.0461256   0.19195913  0.05025559 -0.0546809   0.11690091
  0.12709619  0.19409264 -0.19203568  0.11793954  0.00775824  0.09960862
  0.03794475 -0.17475474  0.17968083  0.16497294  0.01141281 -0.08006478
  0.04772802 -0.097515   -0.18728935  0.33437257 -0.00591214 -0.24410844
  0.01289705 -0.02036498 -0.32609622 -0.05228835 -0.16040776  0.08911533
  0.08142923 -0.01893917  0.11666614 -0.4587447  -1.10972048 -1.26178727
  0.45504528  0.9497077   0.91234367  0.56729369 -0.41946393  0.75525254
 -0.39123615 -0.43592933 -1.78436069 -2.0583809   0.63881528  0.86106757
  1.54865545  0.29099611 -0.34284637  0.98322592  1.39935063  0.        ]",0.08244883329572955,0.8819509657163384,"[ 7.74801696e-04  6.11107688e-04 -3.26627136e-04 -3.68298624e-04
  8.17855436e-05 -5.77183148e-04]",-5.136637540336953,0.0058774191097766115,0.8212446303573281,-0.036096284112383054,"[-0.11726065 -0.09555114 -0.0646874  -0.01933755  0.01867419  0.06538211
  0.09448098  0.14666376  0.17209401  0.18882314  0.16747205  0.09160771
 -0.02472012 -0.19822314 -0.3294064  -0.29908923 -0.20444302 -0.18936272
 -0.14660049  0.25644886  0.82034403  1.24897145  1.35655885 -0.0531806
 -0.02479895]","[ 1.13305986e-03 -1.19533576e-03 -2.65677696e-04 -4.78868358e-05
  6.96122867e-04 -5.38681371e-05]","[ 0.00558991 -0.01049118 -0.00786432  0.00788064 -0.00164788  0.00393001
  0.00160882 -0.00191668  0.00197947 -0.00166262  0.00057447 -0.00279427
 -0.00593111  0.00445639  0.00023681  0.00265679  0.00084073  0.00133117
  0.00541145  0.00357808]",0.0862224626474447,"[ 0.00558991 -0.01049118 -0.00786432  0.00788064 -0.00164788  0.00393001
  0.00160882 -0.00191668  0.00197947 -0.00166262  0.00057447 -0.00279427
 -0.00593111  0.00445639  0.00023681  0.00265679  0.00084073  0.00133117
  0.00541145  0.00357808]"
ADI,"[ 0.31542977 -0.18114814  0.30164369  0.20760805  0.1654348   0.02193226
  0.08925815  0.120069   -0.16502364 -0.11488802 -0.02470551  0.15232212
  0.28322966 -0.07869202  0.13077902  0.13823298  0.15119368  0.05056274
 -0.09841491  0.02544173 -0.27549091  0.32963151 -0.25550544 -0.20411649
 -0.02801317  0.02382488 -0.25047372 -0.07740494  0.01048469  0.21613046
  0.24505427  0.00791216 -0.02411669 -0.14517553 -0.24950309  0.19386353
 -0.46571752 -1.0668681  -0.48638111 -0.13862056  1.76172813  2.67759406
 -0.47900762 -1.17156449 -2.49842037 -1.53622177  1.50654942  1.21803584
  0.00713585 -1.14768245 -0.03878737  1.65234135  1.4399915   0.        ]",0.0012321743434070042,0.9683155318333054,"[ 4.40000249e-04  1.27635555e-03 -6.65325412e-04  1.49753394e-04
  9.98123576e-05 -6.75284321e-05]",-5.098384990187496,0.006106600826265328,0.8251651076384084,-0.03812181455415364,"[-0.11530783 -0.09207936 -0.05925835 -0.0221685   0.01706429  0.06299166
  0.09496829  0.13753358  0.17076908  0.19058964  0.18014474  0.09650367
 -0.02797206 -0.20109688 -0.31647896 -0.28673473 -0.21879604 -0.1761741
 -0.1566455   0.25145897  0.77595516  1.258828    1.34177971 -0.0504161
 -0.01972144]","[ 1.05363003e-03 -7.78396027e-04  2.99263718e-05  4.36105013e-04
  7.16930893e-04 -3.87886744e-04]","[ 0.00654712 -0.00816231 -0.00399098  0.00517714 -0.00705911 -0.00026421
 -0.00033161  0.00440381  0.00756506 -0.00266697 -0.00107066 -0.00464299
 -0.00503013  0.00715208  0.00101956 -0.00150574 -0.00312916  0.00196055
  0.00751166  0.0029477 ]",0.08621105511248588,"[ 0.00654712 -0.00816231 -0.00399098  0.00517714 -0.00705911 -0.00026421
 -0.00033161  0.00440381  0.00756506 -0.00266697 -0.00107066 -0.00464299
 -0.00503013  0.00715208  0.00101956 -0.00150574 -0.00312916  0.00196055
  0.00751166  0.0029477 ]"
ADM,"[-7.29390371e-02  1.51675215e-02  1.34933742e-01  3.78682340e-01
 -8.99913329e-02  2.18279196e-01  1.91486359e-01  8.13758184e-03
 -3.11942581e-01  1.16018210e-03  2.20882256e-02  1.58569117e-01
 -1.45135834e-01 -1.27961678e-01  1.05119303e-01  4.96298354e-01
  5.63905418e-02  8.55670972e-02  5.80056640e-02  2.90510174e-01
 -1.73788928e-01  1.46208629e-01 -7.30117104e-02 -4.83100766e-01
  4.30240687e-02 -1.30559404e-01 -1.33622309e-01 -6.72089398e-02
 -4.15999602e-01  2.06038223e-01 -3.14028274e-02 -1.50903268e-01
  3.70829568e-02 -1.01783676e+00 -1.16456186e+00 -9.52636568e-01
  1.94214551e+00  2.07077647e+00 -4.28368664e-02 -1.08267985e+00
 -1.27126643e+00  4.69632557e-01  1.49593535e+00  1.71681034e-01
 -1.31264181e+00 -6.34612355e-01  1.32982324e+00  1.55686974e+00
 -1.18897347e+00 -1.89411162e+00  4.65477971e-02  2.37315976e+00
  2.87659590e-01  0.00000000e+00]",0.41592971707234166,0.5364130348188966,[ 0.00108827  0.00034633  0.00012779 -0.00023612  0.00024021 -0.00016102],-5.381972512324868,0.004598741902622044,0.8174474396538447,-0.0365331041829823,"[-0.11823819 -0.08732858 -0.06545201 -0.01678156  0.02047451  0.05938694
  0.09074541  0.14290406  0.17312098  0.19190237  0.15944052  0.09462828
 -0.02888494 -0.17675027 -0.32411263 -0.2856853  -0.2068462  -0.14398466
 -0.14081075  0.22249284  0.81024483  1.2179399   1.36367204 -0.06778432
 -0.0114828 ]","[ 9.80280766e-04 -1.91271773e-03 -9.31358366e-06 -2.17447876e-04
  1.59380779e-04 -2.95154608e-04]","[ 0.00389011 -0.01081841 -0.00720587  0.01194213  0.00155217  0.00116771
 -0.00312129 -0.00392413  0.00114003  0.00349451  0.00182472 -0.00167231
 -0.0021606   0.00601055  0.00294115 -0.00471428 -0.0055448   0.00286785
  0.00944046  0.0001494 ]",0.08608892092316608,"[ 0.00389011 -0.01081841 -0.00720587  0.01194213  0.00155217  0.00116771
 -0.00312129 -0.00392413  0.00114003  0.00349451  0.00182472 -0.00167231
 -0.0021606   0.00601055  0.00294115 -0.00471428 -0.0055448   0.00286785
  0.00944046  0.0001494 ]"
