,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.11696339  0.12032844  0.0053405   0.33211563  0.19155656 -0.48018172
  0.2052151  -0.13483988 -0.16763131  0.07242191  0.29001074  0.27586226
 -0.24714214  0.10265707  0.17711162 -0.29334995  0.09926245  0.24904891
 -0.04319316 -0.10931962  0.01964624 -0.38196383  0.1741374   0.15632046
 -0.14983202 -0.1129998   0.09103117  0.13781748  0.35406094 -0.05057793
  0.06347447 -0.36075771 -0.15853881 -0.11847586 -0.84998273 -1.33299174
 -1.04483571 -2.43419643  0.83151226 -1.33719673  2.73165162  0.78372844
  2.33694897  0.87740224  0.73084315  0.01925573  0.52048005 -0.13165429
  0.74654655 -0.21987558 -0.04104714 -2.10138228 -0.04469892  0.        ]",0.0014719159147197282,0.9554424851345003,[ 0.00046009 -0.0013404   0.00074097 -0.00025788 -0.00038549 -0.00061601],-4.483185893888924,0.011297363558542982,0.8016553649249911,-0.035234781835536313,"[-0.11972625 -0.0898372  -0.05854141 -0.03545401  0.02097332  0.05477714
  0.09372942  0.14157902  0.18424871  0.19777253  0.16248431  0.11708677
 -0.00767552 -0.21446631 -0.32545578 -0.28237415 -0.22233186 -0.20221444
 -0.14697257  0.08311041  0.80342785  1.32040999  1.45562887  0.03462323
  0.00859369]",[ 0.00142294  0.00159808  0.0001698  -0.00011733 -0.00128681 -0.00079936],"[ 0.00912556 -0.00988595 -0.00917998  0.00274663 -0.01052314  0.00577324
 -0.00434548  0.00661472  0.00201444  0.00616704  0.00215223  0.00456943
 -0.00126783  0.00335057 -0.00112604  0.00135535 -0.00082741  0.00075148
 -0.00402221 -0.00173379]",0.08610674152750619,"[ 0.00912556 -0.00988595 -0.00917998  0.00274663 -0.01052314  0.00577324
 -0.00434548  0.00661472  0.00201444  0.00616704  0.00215223  0.00456943
 -0.00126783  0.00335057 -0.00112604  0.00135535 -0.00082741  0.00075148
 -0.00402221 -0.00173379]"
AAL,"[ 1.81593345e-03  4.05761322e-02 -7.55318604e-02  4.41410439e-01
  3.04943561e-01 -4.69436586e-01 -9.08741423e-02  2.40193594e-02
 -8.62465784e-02 -7.87285983e-02 -3.72698623e-02  1.25982027e-01
 -1.82095202e-01  1.56587273e-01  5.51831023e-02 -1.58212539e-01
 -1.55428270e-02  1.01216059e-01 -1.62269778e-03 -1.29619721e-02
  2.67010046e-01 -3.52802105e-01  1.61264967e-01  3.39386673e-02
 -1.14419531e-01 -1.26128924e-01 -2.08545708e-01 -1.37510262e-01
  1.26832342e-01  1.49680406e-01  1.82549490e-01 -1.95506745e-01
  2.04444528e-01  2.57942523e-01 -7.90442806e-01 -1.76892281e-01
 -1.20606553e+00 -1.51454403e+00 -5.80718098e-01 -2.35638075e+00
  9.93394538e-01 -3.84184948e-01  2.44833971e+00  1.87870850e+00
  1.69694780e+00  1.67911266e+00 -5.74989465e-01  8.70942674e-02
 -1.19582431e+00 -3.14092610e-01 -3.14546632e-01  1.46370266e-01
 -6.30967592e-01  0.00000000e+00]",0.0014719316028808812,0.9528960128351212,[-0.00061926 -0.00036371 -0.00021571  0.00045617 -0.00070224 -0.00039361],-4.592832885421075,0.010124137190020263,0.8041128584476291,-0.035955289964409345,"[-0.12147386 -0.08731985 -0.05579328 -0.03511419  0.01189724  0.05990671
  0.09680608  0.13652601  0.17147183  0.19168468  0.16537718  0.11885689
 -0.01645412 -0.20738273 -0.33397861 -0.29484886 -0.22321722 -0.18647072
 -0.11409182  0.08439022  0.79218072  1.30535976  1.46679572  0.03250521
 -0.01265633]","[ 6.08258746e-04  9.19159435e-04  7.34187278e-04  6.54507563e-05
 -8.78965494e-04 -4.38113924e-05]","[ 0.01019781 -0.00968477 -0.0059665   0.00245588 -0.00805897  0.00177697
 -0.00731204  0.00151092 -0.00078028  0.00656485  0.00547333  0.00728087
  0.00323601  0.00082709 -0.00050274 -0.0041057  -0.00104075 -0.00045357
  0.00247576 -0.00313871]",0.0867784712710359,"[ 0.01019781 -0.00968477 -0.0059665   0.00245588 -0.00805897  0.00177697
 -0.00731204  0.00151092 -0.00078028  0.00656485  0.00547333  0.00728087
  0.00323601  0.00082709 -0.00050274 -0.0041057  -0.00104075 -0.00045357
  0.00247576 -0.00313871]"
AAP,"[-0.31169426 -0.05206565 -0.03040259  0.34828331  0.03965835 -0.50663491
  0.04832651 -0.25835037 -0.07511446  0.09844077  0.02076272  0.22757682
 -0.27763627  0.01074825 -0.07993325 -0.39749661  0.23783369  0.27235424
 -0.18167525 -0.07433046 -0.16375961 -0.20925557  0.37777178  0.02566982
 -0.23401661 -0.25455011  0.02136079  0.03116174  0.35682889 -0.24594014
  0.38667086 -0.39901382 -0.22348008  0.61421452 -1.4880284  -1.09643441
 -2.41049219 -2.87268992 -0.48241213 -1.80768688  2.24821804  0.8750021
  1.7521417   0.79953708 -0.79863931 -0.9596952  -0.97023045 -1.52846338
  0.08572218 -0.96576407 -0.32079931 -2.90152299 -0.66078495  0.        ]",0.4084923159752725,0.5431510002151777,[-0.00205096 -0.00043694 -0.00021506 -0.00156119  0.00041582 -0.00041085],-4.5642405492038485,0.010417788000600251,0.7976264661565853,-0.03686576504812672,"[-0.12030744 -0.08962662 -0.06238658 -0.03618762  0.01608897  0.05053673
  0.09731444  0.14262131  0.17437476  0.19598123  0.16084984  0.1123104
 -0.02479077 -0.22092143 -0.3127897  -0.28084    -0.2355914  -0.19715175
 -0.16923704  0.11037523  0.84378598  1.2924887   1.42923741  0.02199827
  0.00302332]",[ 0.0012095   0.00164074 -0.00036377  0.00072534 -0.00131752 -0.00103963],"[ 0.01119349 -0.01200548 -0.00858137 -0.00097401 -0.01190515  0.00205627
 -0.00561302  0.00499398  0.00247698  0.00440179  0.0014937   0.00036801
 -0.00398235 -0.00077793 -0.00507167 -0.00041307 -0.00240473  0.0008056
 -0.00652628 -0.00297003]",0.08543721403732545,"[ 0.01119349 -0.01200548 -0.00858137 -0.00097401 -0.01190515  0.00205627
 -0.00561302  0.00499398  0.00247698  0.00440179  0.0014937   0.00036801
 -0.00398235 -0.00077793 -0.00507167 -0.00041307 -0.00240473  0.0008056
 -0.00652628 -0.00297003]"
AAPL,"[-0.29823704 -0.03979932 -0.09324651  0.26337382  0.07702368 -0.55749953
  0.03724202 -0.26925768 -0.09551291 -0.01251733  0.10740464  0.28603843
 -0.25137317  0.02709146  0.02684335 -0.45533778  0.17338558  0.39412647
 -0.22637083 -0.09183661 -0.13670277 -0.32193572  0.3502399   0.18278766
 -0.26924854 -0.16179133  0.14292404  0.16741393  0.44845254 -0.22487439
  0.36786345 -0.49229221 -0.27510806  0.54655611 -1.67945425 -1.50545862
 -2.53485419 -3.39072539  0.04216098 -1.48787015  3.01258248  1.45944161
  2.01803893  1.08628842 -0.69917815 -0.69148404 -0.56557474 -0.67697463
  0.44633916 -0.09746033 -0.27026079 -1.64736752 -0.57666546  0.        ]",0.555567049049183,0.3840440785975577,[-0.00030107 -0.00094585  0.00023971 -0.00103186  0.00047144 -0.00023076],-4.645741482683697,0.009602407000818967,0.7979048902811308,-0.03674978077743736,"[-0.12163504 -0.09141976 -0.06139356 -0.03761072  0.01576306  0.04988935
  0.09666983  0.13847966  0.17775074  0.1984943   0.16258256  0.11330278
 -0.0184998  -0.22538176 -0.31734269 -0.27076384 -0.24097446 -0.19826064
 -0.16710956  0.09192334  0.83782132  1.32550772  1.41798219  0.03195891
  0.01167031]",[ 0.00160321  0.00190507 -0.00025115  0.00069991 -0.00158865 -0.00111025],"[ 0.01096898 -0.01253926 -0.00977879 -0.00135894 -0.01330732  0.00354903
 -0.00466973  0.00719427  0.00386816  0.0051093   0.00204543  0.0006786
 -0.00315925  0.0001074  -0.00250111  0.00073406 -0.00018378  0.00090751
 -0.00292923 -0.00274242]",0.08543179075819399,"[ 0.01096898 -0.01253926 -0.00977879 -0.00135894 -0.01330732  0.00354903
 -0.00466973  0.00719427  0.00386816  0.0051093   0.00204543  0.0006786
 -0.00315925  0.0001074  -0.00250111  0.00073406 -0.00018378  0.00090751
 -0.00292923 -0.00274242]"
ABBV,"[-0.15784096  0.02098593 -0.03098833  0.10197469 -0.05131871 -0.3783963
 -0.09716726 -0.07692021 -0.14414359  0.05619125 -0.08625336  0.04791825
 -0.02735704 -0.05932865 -0.11610772 -0.38105225  0.06348805  0.01606366
 -0.13297539  0.01198158  0.18655404 -0.14017771  0.2440254  -0.14050077
 -0.0793795  -0.17546373 -0.02992175 -0.11816845  0.20115815 -0.19663386
  0.19180821 -0.24096404 -0.11348145 -0.03745898 -0.35324852 -0.57263869
 -0.4925462  -0.78859045  0.4080053  -0.27193364  0.94559756  0.89915623
  0.81131573  1.10465095 -0.3820046   0.5358177  -0.87206017 -0.13799292
 -1.32899867 -0.57369025 -1.61192156 -1.90915863 -1.35240485  0.        ]",0.0014718808493442538,0.9466204393397243,"[ 9.36662918e-04  1.15379136e-03 -2.30035073e-05  4.15428725e-04
  7.32444747e-06  1.73520730e-04]",-3.985506651330997,0.018583026821971292,0.8008096252988989,-0.03616302345354421,"[-0.12043551 -0.09485525 -0.06429888 -0.03290019  0.01206748  0.05585163
  0.09463882  0.14225558  0.16953943  0.18922115  0.17263215  0.10894443
 -0.02694882 -0.22190049 -0.32562957 -0.30336027 -0.23139833 -0.18756737
 -0.12209517  0.11923893  0.81950065  1.25947994  1.47241801  0.02968165
 -0.00200991]",[ 0.00075514  0.00110878 -0.00025734  0.00021198 -0.00094678 -0.00080434],"[ 0.00936937 -0.00846475 -0.00698757  0.00417896 -0.00593511  0.00444841
 -0.0013793   0.00206813  0.00258543  0.0021542   0.00334042  0.00114395
 -0.0001392  -0.00047744 -0.00137634 -0.00415123 -0.00165225 -0.0040025
 -0.0034703  -0.00503815]",0.08579677459524226,"[ 0.00936937 -0.00846475 -0.00698757  0.00417896 -0.00593511  0.00444841
 -0.0013793   0.00206813  0.00258543  0.0021542   0.00334042  0.00114395
 -0.0001392  -0.00047744 -0.00137634 -0.00415123 -0.00165225 -0.0040025
 -0.0034703  -0.00503815]"
ABT,"[-4.39076688e-02  1.31279866e-01 -1.09231198e-01  8.70878205e-02
  1.90360143e-01 -4.71225781e-01  1.18775811e-01 -1.15047102e-01
 -1.46111913e-01 -2.70323365e-02  2.68042911e-01  2.52278110e-01
 -1.32665106e-01  7.47806351e-02  2.39310403e-01 -4.39751355e-01
  2.91460289e-02  2.64452778e-01 -1.16973921e-01 -6.74732351e-02
  2.05070344e-01 -4.07356667e-01  1.46349400e-01  2.04315980e-01
 -1.01087978e-01 -8.57641992e-03  1.41657032e-01  2.17019312e-01
  3.62628252e-01 -8.08012472e-02 -8.49942523e-04 -4.34076136e-01
 -2.04113975e-01 -5.31832425e-01 -4.43611264e-01 -1.53156243e+00
 -1.31083639e-01 -1.92881385e+00  1.83075583e+00 -1.20083081e-01
  3.03998742e+00  1.65653153e+00  2.12151122e+00  1.44503795e+00
  5.38319584e-01  4.99684566e-01  4.71277931e-01  6.68459166e-01
  5.93415879e-01  7.64662518e-01 -3.45454876e-01 -7.71645151e-01
 -9.33891646e-01  0.00000000e+00]",0.00147143255081105,0.9469568945194204,[-0.00255996 -0.00069254 -0.00072785 -0.00137006 -0.00039486 -0.00134905],-4.759778476168494,0.00856750709429575,0.803166856594179,-0.03512129085299545,"[-0.12217421 -0.0950305  -0.05831544 -0.03538189  0.01853444  0.05470927
  0.09465038  0.13849152  0.18313148  0.19751075  0.168434    0.11627788
 -0.00421146 -0.22586456 -0.32977614 -0.2814395  -0.23109721 -0.19722519
 -0.12383157  0.07792962  0.79901632  1.33222339  1.46671169  0.04655769
  0.01204582]",[ 0.00166564  0.00158198  0.00012687 -0.00027732 -0.00152842 -0.00089181],"[ 7.95982286e-03 -8.60076014e-03 -9.70265654e-03  5.13752104e-03
 -8.99123362e-03  8.52652551e-03 -9.34042447e-04  7.91195979e-03
  4.23162367e-03  5.76389990e-03  3.89685847e-03  3.84552326e-03
 -1.17261301e-05  2.92217534e-03  1.08814599e-03  1.17458086e-03
  1.58686271e-03 -3.45162568e-04 -2.26011928e-04 -4.28285763e-03]",0.08601523734906255,"[ 7.95982286e-03 -8.60076014e-03 -9.70265654e-03  5.13752104e-03
 -8.99123362e-03  8.52652551e-03 -9.34042447e-04  7.91195979e-03
  4.23162367e-03  5.76389990e-03  3.89685847e-03  3.84552326e-03
 -1.17261301e-05  2.92217534e-03  1.08814599e-03  1.17458086e-03
  1.58686271e-03 -3.45162568e-04 -2.26011928e-04 -4.28285763e-03]"
ACN,"[-3.99137965e-01 -1.10930653e-01 -1.12074469e-01  1.45968496e-01
 -1.66508226e-01 -4.87655421e-01  3.80992293e-02 -3.49218054e-01
 -6.44512019e-02  1.21330263e-01  2.98917335e-02  2.11413457e-01
 -2.26815027e-01 -3.41248862e-02 -1.26312777e-01 -6.49433810e-01
  2.39077721e-01  3.29621867e-01 -3.26983743e-01 -6.71741564e-02
 -2.04670183e-01 -1.63165584e-01  5.13894729e-01  2.07424075e-03
 -2.22924018e-01 -1.99301348e-01  1.08772087e-01  6.12564613e-02
  3.88564739e-01 -4.70411694e-01  4.56340510e-01 -4.97420524e-01
 -4.45678767e-01  5.42927392e-01 -1.46060268e+00 -1.53288798e+00
 -2.22956679e+00 -2.88565728e+00  1.40363931e-01 -7.34244469e-01
  2.64622964e+00  1.85874545e+00  1.14153047e+00  6.17866816e-01
 -1.85320225e+00 -1.57773223e+00 -9.49079746e-01 -1.26617047e+00
  4.23868056e-01 -1.88023127e-01 -9.87525235e-01 -3.32054495e+00
 -2.00193645e+00  0.00000000e+00]",0.4941502872701834,0.45279810902045997,[ 0.00073431  0.00010697  0.00022633 -0.00021084  0.00011457 -0.00016492],-4.8070591909811835,0.008171856264328547,0.7958172930856369,-0.03742608579500403,"[-0.12194734 -0.09404374 -0.06729814 -0.03582767  0.0159512   0.0469277
  0.09784804  0.1436914   0.17498056  0.19564213  0.1634284   0.111197
 -0.02799229 -0.23813038 -0.31093046 -0.27693577 -0.24857293 -0.19708496
 -0.17419879  0.1182357   0.87439385  1.28301648  1.42696806  0.03062378
  0.00857674]",[ 0.00136649  0.00173675 -0.00096785  0.00094938 -0.00156556 -0.00155293],"[ 0.01100482 -0.01197324 -0.00977432 -0.00063449 -0.01189942  0.003758
 -0.00253538  0.00639318  0.00501741  0.00277682  0.00076163 -0.00271541
 -0.00576409 -0.00110744 -0.00435699  0.00075088 -0.00034457 -0.00093712
 -0.0078164  -0.00676217]",0.08479694893850999,"[ 0.01100482 -0.01197324 -0.00977432 -0.00063449 -0.01189942  0.003758
 -0.00253538  0.00639318  0.00501741  0.00277682  0.00076163 -0.00271541
 -0.00576409 -0.00110744 -0.00435699  0.00075088 -0.00034457 -0.00093712
 -0.0078164  -0.00676217]"
ADBE,"[-0.13255993  0.04116602 -0.14167977  0.05436154  0.11584423 -0.51410461
 -0.02358882 -0.16069579 -0.102295    0.01398356  0.0358606   0.18909159
 -0.11075448 -0.01109869  0.05118534 -0.56971096  0.11839701  0.2005998
 -0.20577468 -0.01725476  0.22710346 -0.28612816  0.27484959  0.04158982
 -0.11467264 -0.12818288  0.05045672  0.10255917  0.3467509  -0.21354976
  0.17913128 -0.46737035 -0.22730874 -0.32149747 -0.50055805 -1.26219519
 -0.40619619 -1.67609885  1.31887715 -0.06906511  2.57648116  1.89776066
  1.73817472  1.80384221 -0.42979895  0.25000406 -0.80754501 -0.25140505
 -0.32353445  0.15857198 -0.84371478 -1.62643593 -1.74124142  0.        ]",0.0017478267672718022,0.9577934062587841,[ 0.00083685  0.00033114  0.00029584 -0.00039232  0.00012688 -0.00031343],-4.391846256154732,0.012377855419742075,0.8013326790677866,-0.03597169921481034,"[-0.12277452 -0.09579623 -0.06016324 -0.03657605  0.0141542   0.05293465
  0.0963525   0.14020719  0.17423208  0.19529216  0.16944644  0.11161022
 -0.01666546 -0.234774   -0.32145966 -0.28668733 -0.24010566 -0.19114063
 -0.12019747  0.09562167  0.8245887   1.29759603  1.46148222  0.03533365
  0.00499605]",[ 0.00138658  0.00151173 -0.00022512  0.00018379 -0.00158117 -0.00104802],"[ 0.00855786 -0.00888567 -0.00893267  0.00436467 -0.00834922  0.00702227
 -0.00079629  0.00663746  0.0050316   0.00473449  0.00485481  0.00108734
 -0.00076763 -0.00061776 -0.00158847 -0.00131844  0.00017541 -0.00140524
 -0.00272816 -0.00636008]",0.08555537058460479,"[ 0.00855786 -0.00888567 -0.00893267  0.00436467 -0.00834922  0.00702227
 -0.00079629  0.00663746  0.0050316   0.00473449  0.00485481  0.00108734
 -0.00076763 -0.00061776 -0.00158847 -0.00131844  0.00017541 -0.00140524
 -0.00272816 -0.00636008]"
ADI,"[-0.38403022 -0.10564795 -0.07898773  0.51162075  0.01302234 -0.59719874
  0.06364663 -0.32524053 -0.05226982  0.08390989  0.04802486  0.2755324
 -0.39197458  0.10180363 -0.08708962 -0.46484722  0.24155335  0.39152074
 -0.23290336 -0.09926258 -0.26693911 -0.28842606  0.52265444  0.0687697
 -0.2962894  -0.25407661 -0.03494317 -0.01406967  0.37030601 -0.2825127
  0.53053793 -0.45228968 -0.23304119  1.0352618  -2.13717542 -1.30652246
 -3.44538423 -3.85493401 -1.11587574 -2.83601051  2.58712552  0.59747155
  2.29273633  0.77185015 -0.59332201 -1.18154716 -0.88789467 -1.64614917
  0.33996831 -0.72534903 -0.28266278 -2.84475786 -1.23623176  0.        ]",0.6866383123196169,0.2629873935392907,"[ 1.60954314e-04 -3.70472457e-04  3.55871413e-04 -4.62693081e-06
 -9.51577605e-05 -3.14817485e-05]",-4.645041037263696,0.009609135318958394,0.7961298658774727,-0.037374618872767176,"[-1.21265384e-01 -8.61040473e-02 -6.32174746e-02 -3.85201628e-02
  1.63849724e-02  4.84937302e-02  9.81881695e-02  1.41423298e-01
  1.75970298e-01  1.97332181e-01  1.55424419e-01  1.16955888e-01
 -2.56875003e-02 -2.25124728e-01 -3.12329055e-01 -2.70704224e-01
 -2.41196796e-01 -1.98009290e-01 -1.83189025e-01  9.75640984e-02
  8.68497647e-01  1.30034435e+00  1.41037561e+00  2.33897627e-02
 -6.10449886e-04]",[ 0.00109469  0.00171347 -0.00043068  0.00106508 -0.00143865 -0.00106679],"[ 0.01238368 -0.01401245 -0.00922151 -0.0037688  -0.01474798  0.00032134
 -0.0084623   0.00550118  0.00174898  0.00572622  0.00095347  0.00116523
 -0.00447293 -0.00051878 -0.00521243  0.00015438 -0.00161573  0.00114456
 -0.0064191  -0.00462514]",0.08527972713119009,"[ 0.01238368 -0.01401245 -0.00922151 -0.0037688  -0.01474798  0.00032134
 -0.0084623   0.00550118  0.00174898  0.00572622  0.00095347  0.00116523
 -0.00447293 -0.00051878 -0.00521243  0.00015438 -0.00161573  0.00114456
 -0.0064191  -0.00462514]"
ADM,"[-1.57189978e-01  6.25014427e-02  1.24191234e-01  5.12679947e-01
  2.48844599e-01 -4.06639198e-01  1.47369382e-01 -1.06152620e-01
 -1.28610922e-01  9.67647718e-02  1.26925161e-01  2.34063440e-01
 -2.87825107e-01  6.28628249e-02  3.90545692e-02  6.11996667e-04
  1.77848794e-01  1.65471293e-01  5.08586865e-02 -1.04186538e-01
 -1.46381841e-01 -2.50818569e-01  1.06722333e-01  8.46615229e-02
 -2.01428783e-01 -2.47620353e-01  7.60651043e-03  5.00847140e-02
  2.92808564e-01  5.94761580e-02  1.61366077e-01 -2.00896946e-01
  1.03787187e-02  4.32423539e-01 -1.21475393e+00 -5.97121374e-01
 -2.06052868e+00 -2.41932688e+00 -7.75097224e-01 -2.50431890e+00
  1.61542871e+00 -3.46525440e-01  2.07948854e+00  4.86345878e-01
  6.41314358e-01 -2.45615801e-01 -2.08286352e-01 -1.26172405e+00
  2.12862822e-01 -1.59915091e+00  5.63563110e-01 -2.38141934e+00
  1.51550502e+00  0.00000000e+00]",0.203101029511487,0.751673544561754,[ 0.001623   -0.00068318  0.00056267  0.00022722 -0.0001799  -0.00029466],-4.516761282361506,0.010924347312353219,0.8008230938670982,-0.0357777844344087,"[-0.11719722 -0.08602549 -0.05732816 -0.03336396  0.01905865  0.05636413
  0.09514547  0.14256971  0.1780116   0.1958876   0.1599477   0.11409471
 -0.0162461  -0.19362942 -0.32015805 -0.28934298 -0.21290012 -0.20116864
 -0.16655786  0.10506873  0.78885381  1.30968442  1.44474752  0.0184988
  0.00265393]",[ 0.00116409  0.0014702   0.00041162  0.00012351 -0.00082029 -0.00043428],"[ 0.01067014 -0.01105878 -0.00718798  0.00013726 -0.01062013  0.00130115
 -0.0076438   0.00310933 -0.00074102  0.00528137  0.00114393  0.0044485
 -0.00198701  0.00177434 -0.00436827 -0.00026769 -0.00422894  0.00283914
 -0.00489491  0.00312225]",0.08644163903392653,"[ 0.01067014 -0.01105878 -0.00718798  0.00013726 -0.01062013  0.00130115
 -0.0076438   0.00310933 -0.00074102  0.00528137  0.00114393  0.0044485
 -0.00198701  0.00177434 -0.00436827 -0.00026769 -0.00422894  0.00283914
 -0.00489491  0.00312225]"
